group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	canonical_namespace_id	local_image_owner	owner_status	operational_formal_value	operational_value_provenance	local_content_class	master_memorized_copied_label_segment	content_provenance	leading_content_model	rival_content_model	rival_local_reading	orientation_status	f68_f69_mapping	prose_card_import	strongest_contradiction	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
216	A2	f68r1	f68r1.3	8	A2:G026	daram	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_SECTORIZED_PANEL_RUBRIC	Kopiersegment 08/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
217	A2	f68r1	f68r1.4	1	A2:G027	dchor	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_04	UNRESOLVED	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MULTIPANEL_HEADER_OWNER_UNRESOLVED	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
218	A2	f68r1	f68r1.4	2	A2:G028	okaiiin	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_04	UNRESOLVED	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MULTIPANEL_HEADER_OWNER_UNRESOLVED	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
219	A2	f68r1	f68r1.5	1	A2:G029	yky	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_05	UNRESOLVED	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MULTIPANEL_HEADER_OWNER_UNRESOLVED	Vollständiges lokales Etikett: f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
220	A2	f68r1	f68r1.6	1	A2:G030	dary	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_06	UNRESOLVED	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MULTIPANEL_HEADER_OWNER_UNRESOLVED	Vollständiges lokales Etikett: f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
221	A2	f68r1	f68r1.7	1	A2:G031	chkchykoly	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2_MULTIPANEL_HEADER_FRAGMENT_07	UNRESOLVED	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MULTIPANEL_HEADER_OWNER_UNRESOLVED	Vollständiges lokales Etikett: f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
222	A2	f68r1	f68r1.8	1	A2:G032	okodaly	F68_CENTRE_KEY_QUARANTINE_NS	A2_CENTRE_KEY_UNRESOLVED	UNRESOLVED	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	FACE_CENTRE_IDENTITY_UNRESOLVED	Vollständiges lokales Etikett: f68r1, unaufgelöste Zentrumsangabe: Lokales Etikett eines der sichtbaren Gesichtsmedaillons; welches Zentrum und welcher Himmelskörper gemeint sind, kann nur das Exemplar bestimmen, nicht die Textlage.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
223	A2	f68r1	f68r1.9	1	A2:G033	odchecthy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_01	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LOCAL_STAR_OR_ASTERISM_STATION	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S01: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S01 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
224	A2	f68r1	f68r1.10	1	A2:G034	otcheody	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_02	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LOCAL_STAR_OR_ASTERISM_STATION	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S02: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S02 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
225	A2	f68r1	f68r1.11	1	A2:G035	okoaly	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_03	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LOCAL_STAR_OR_ASTERISM_STATION	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S03: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S03 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
226	A2	f68r1	f68r1.12	1	A2:G036	chocfhy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_04	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LOCAL_STAR_OR_ASTERISM_STATION	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S04: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S04 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
227	A2	f68r1	f68r1.13	1	A2:G037	octhey	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_05	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LOCAL_STAR_OR_ASTERISM_STATION	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S05: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S05 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
228	A2	f68r1	f68r1.14	1	A2:G038	otshey	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_06	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LOCAL_STAR_OR_ASTERISM_STATION	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S06: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S06 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
229	A2	f68r1	f68r1.15	1	A2:G039	otydy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_07	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LOCAL_STAR_OR_ASTERISM_STATION	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S07: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S07 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
230	A2	f68r1	f68r1.16	1	A2:G040	okear	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_08	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LOCAL_STAR_OR_ASTERISM_STATION	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S08: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S08 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
231	A2	f68r1	f68r1.17	1	A2:G041	cphocthy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_09	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LOCAL_STAR_OR_ASTERISM_STATION	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S09: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S09 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
232	A2	f68r1	f68r1.18	1	A2:G042	ytchody	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_10	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LOCAL_STAR_OR_ASTERISM_STATION	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S10: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S10 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
233	A2	f68r1	f68r1.19	1	A2:G043	otys	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_11	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LOCAL_STAR_OR_ASTERISM_STATION	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S11: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S11 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
234	A2	f68r1	f68r1.20	1	A2:G044	olor	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_12	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LOCAL_STAR_OR_ASTERISM_STATION	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S12: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S12 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
