event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	surface_display_only	image_owner_id	owner_break_before	visible_read_action	source_position_id	source_position_contribution	autonomous_operational_readback	operational_value_provenance	optional_questioned_master_gloss	optional_gloss_provenance	formal_nonword_channel	master_memorized_selected_token	master_memorized_source_expansion_de	content_provenance	leading_content_model	rival_content_model	rival_occurrence_reading	source_class	terminal_status	line_crossing	central_repair	strongest_contradiction	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
132	E132	B1	f81v	f81v.18	F030	B1-S008	b921a237be883a820352	chey	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S132	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Diese aktive Portion]	[EXEMPLAR:Diese aktive Portion]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	RECORD_LOCAL_LINK_ENTRY	NONCLOSE	NO:f81v.18	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
133	E133	B1	f81v	f81v.18	F030	B1-S008	dcda95c81a5460feb191	ol	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S133	1	FORMAL_LINK_OR_SLOT	DERIVED_FORMAL	ET?	MASTER_MEMORIZED_OPTIONAL_HISTORICAL_QUESTION_GLOSS	NO	ET? (UND/AUCH?)	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F030; keine Vererbung über einen Stationswechsel.	RECORD_LOCAL_LINK_ENTRY	NONCLOSE	NO:f81v.18	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
134	E134	B1	f81v	f81v.18	F030	B1-S008	d904bf7b044dd3922781	cheky	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S134	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Bei sanfter Wärme]	[EXEMPLAR:Bei sanfter Wärme]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	RECORD_LOCAL_LINK_ENTRY	NONCLOSE	NO:f81v.18	NONE	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
135	E135	B1	f81v	f81v.18	F030	B1-S008	dcda95c81a5460feb191	ol	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S135	1	FORMAL_LINK_OR_SLOT	DERIVED_FORMAL	ET?	MASTER_MEMORIZED_OPTIONAL_HISTORICAL_QUESTION_GLOSS	NO	ET? (UND/AUCH?)	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F030; keine Vererbung über einen Stationswechsel.	RECORD_LOCAL_LINK_ENTRY	NONCLOSE	NO:f81v.18	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
136	E136	B1	f81v	f81v.18	F030	B1-S008	bc4f1f5c006c74a4d26d	shedy	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S136	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	RECORD_LOCAL_LINK_ENTRY	TERMINAL	NO:f81v.18	NONE	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
137	E137	B1	f81v	f81v.18	F031	B1-S009	7db18b2f0fb7ed0fcfd3	qokedy	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S137	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	TERMINAL	NO:f81v.18	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
138	E138	B1	f81v	f81v.18	F032	B1-S010	7db18b2f0fb7ed0fcfd3	qokedy	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S138	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	TERMINAL	NO:f81v.18	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
139	E139	B1	f81v	f81v.18	F033	B1-S011	2cc8bb3c2af19607888f	chckhy	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S139	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Durch die verbundenen Läufe]	[EXEMPLAR:Durch die verbundenen Läufe]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel.	LOCAL_ACTION_OR_CONDITION_ENTRY	NONCLOSE	NO:f81v.18	NONE	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
140	E140	B1	f81v	f81v.18	F033	B1-S011	276a7c2d74d1143446f4	qoky	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S140	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Die Badecharge am vorgesehenen Waschplatz gebrauchen]	[EXEMPLAR:Die Badecharge am vorgesehenen Waschplatz gebrauchen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F033; keine Vererbung über einen Stationswechsel.	LOCAL_ACTION_OR_CONDITION_ENTRY	NONCLOSE	NO:f81v.18	NONE	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
141	E141	B1	f81v	f81v.21	F034	B1-S012	be0974b366c981dc1eef	lsho	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S141	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Beginne die Spülung]	[EXEMPLAR:Beginne die Spülung]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	NONCLOSE	NO:f81v.21	NONE	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
142	E142	B1	f81v	f81v.21	F034	B1-S012	08bd5ca0c2ad137a056d	qokey	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S142	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Warmes Wasser]	[EXEMPLAR:Warmes Wasser]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	NONCLOSE	NO:f81v.21	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
143	E143	B1	f81v	f81v.21	F034	B1-S012	2e7e89e0bd12b999c280	lshedy	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S143	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Wasche einmal und beende diesen Durchgang]	[EXEMPLAR:Wasche einmal und beende diesen Durchgang]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: vorigen Arbeitsstand aufnehmen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f81v.21	NONE	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
144	E144	B1	f81v	f81v.21	F035	B1-S013	2e7e89e0bd12b999c280	lshedy	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S144	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Wasche einmal und beende diesen Durchgang]	[EXEMPLAR:Wasche einmal und beende diesen Durchgang]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f81v.21	NONE	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
145	E145	B1	f81v	f81v.21	F036	B1-S014	6f7ff8287eddf4da9fdb	chedy	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S145	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel.	RECORD_LOCAL_LINK_ENTRY	NONCLOSE	NO:f81v.21	NONE	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
146	E146	B1	f81v	f81v.21	F036	B1-S014	c205570c49d4d93c23d3	qolky	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S146	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Die betroffene Stelle]	[EXEMPLAR:Die betroffene Stelle]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel.	RECORD_LOCAL_LINK_ENTRY	NONCLOSE	NO:f81v.21	NONE	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
147	E147	B1	f81v	f81v.21	F036	B1-S014	433713294b25b0a12f66	lchedal	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S147	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Das untere Becken]	[EXEMPLAR:Das untere Becken]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Rücklauf im unteren Becken auffangen; keine Vererbung über einen Stationswechsel.	RECORD_LOCAL_LINK_ENTRY	NONCLOSE	NO:f81v.21	NONE	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
148	E148	B1	f81v	f81v.21	F036	B1-S014	dcda95c81a5460feb191	qol	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S148	1	FORMAL_LINK_OR_SLOT	DERIVED_FORMAL	ET?	MASTER_MEMORIZED_OPTIONAL_HISTORICAL_QUESTION_GLOSS	NO	ET? (UND/AUCH?)	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F036; keine Vererbung über einen Stationswechsel.	RECORD_LOCAL_LINK_ENTRY	NONCLOSE	NO:f81v.21	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
149	E149	B1	f81v	f81v.21	F036	B1-S014	b6b654722e55729cc947	otar	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S149	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Benutze danach den unteren Ablauf]	[EXEMPLAR:Benutze danach den unteren Ablauf]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel.	RECORD_LOCAL_LINK_ENTRY	NONCLOSE	NO:f81v.21	NONE	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
150	E150	B1	f81v	f81v.24	F037	B1-S015	a7af89ab31ce5e247395	ytey	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S150	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Fülle danach das Gefäß]	[EXEMPLAR:Fülle danach das Gefäß]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	NONCLOSE	NO:f81v.24	NONE	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
151	E151	B1	f81v	f81v.24	F037	B1-S015	07913ef9b1fb773cd325	okchedy	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S151	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lasse es abkühlen und beende den Schritt]	[EXEMPLAR:Lasse es abkühlen und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f81v.24	NONE	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
152	E152	B1	f81v	f81v.24	F038	B1-S016	308e8ea2d5d190c498e8	qokal	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S152	1	FORMAL_RELATION_SLOT_CHANNEL__NOT_A_WORD	DERIVED_FORMAL	NONE	NONE__FORMAL_NONWORD	YES	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	LOCAL_ACTION_OR_CONDITION_ENTRY	NONCLOSE	NO:f81v.24	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
153	E153	B1	f81v	f81v.24	F038	B1-S016	0275fbf14e07935b0a45	okeey	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S153	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	LOCAL_ACTION_OR_CONDITION_ENTRY	NONCLOSE	NO:f81v.24	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
154	E154	B1	f81v	f81v.24	F038	B1-S016	dcda95c81a5460feb191	qol	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S154	1	FORMAL_LINK_OR_SLOT	DERIVED_FORMAL	ET?	MASTER_MEMORIZED_OPTIONAL_HISTORICAL_QUESTION_GLOSS	NO	ET? (UND/AUCH?)	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F038; keine Vererbung über einen Stationswechsel.	LOCAL_ACTION_OR_CONDITION_ENTRY	NONCLOSE	NO:f81v.24	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
155	E155	B1	f81v	f81v.24	F038	B1-S016	bc4f1f5c006c74a4d26d	cheedy	B1_SHARED_TWO_ROW_POOL	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S155	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: warmen Stand halten; keine Vererbung über einen Stationswechsel.	LOCAL_ACTION_OR_CONDITION_ENTRY	TERMINAL	NO:f81v.24	NONE	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
