retained_rank	source_draw	aggregate_match_distance	control_surfaces	aggregate_events	aggregate_pages	field_hit_cells	field_exposure_cells	field_specificity_rate	positioned_amount_neighbour_cells	open_positioned_amount_neighbour_cells	gdt760_clean_content_contact_cells	field_or_positioned_neighbour_union_cells	field_or_open_positioned_neighbour_union_cells	field_form_breadth	positioned_amount_neighbour_form_breadth	open_positioned_amount_neighbour_form_breadth	gdt760_clean_content_contact_form_breadth	field_and_positioned_neighbour_form_breadth	field_and_open_positioned_neighbour_form_breadth	field_and_clean_content_form_breadth	field_or_positioned_neighbour_union_pages	field_or_open_positioned_neighbour_union_pages	global_l_occurrences
993	53370	0.332689906116	al|dal|dol|lol|okeol|okol|opalal|qokal|qopal|shol|tal	969	151	11	32	0.34375	13	13	0	21	21	5	4	4	0	3	3	0	16	16	969
994	125734	0.332754209999	al|cheal|chol|dal|oal|okeol|okol|qokail|qokal|sal|tol	1115	161	14	41	0.341463414634	16	15	1	29	28	6	5	4	1	4	3	1	22	21	1115
995	12587	0.332760792078	al|chlal|dal|dol|kal|lol|okeol|qetal|qokal|rol|shol	941	149	10	32	0.3125	13	13	0	20	20	4	4	4	0	3	3	0	15	15	941
996	146541	0.332762166819	al|cthol|daiil|dal|lcheal|okeol|qokal|sal|sheal|sheol|shol	977	155	11	34	0.323529411765	13	13	0	21	21	5	4	4	0	3	3	0	15	15	977
997	190693	0.332832657324	al|cthol|dal|dol|lcheal|okeol|opalal|qokal|rol|sheol|sol	916	146	7	27	0.259259259259	10	10	0	16	16	3	2	2	0	2	2	0	13	13	916
998	134338	0.332834409438	airal|al|cheal|chol|dal|lolol|qokal|qotol|sal|shal|tol	1076	161	13	40	0.325	16	15	1	28	27	5	5	4	1	4	3	1	21	20	1076
999	185055	0.332858496252	al|dal|dol|lol|lolol|okeol|okol|qokal|ral|shol|tchal	965	151	11	32	0.34375	13	13	0	21	21	5	4	4	0	3	3	0	16	16	965
1000	108911	0.332863128296	al|chol|dal|lol|okeedal|okeol|okol|olchal|qokal|sol|tal	1132	160	14	39	0.358974358974	16	16	0	29	29	6	5	5	0	3	3	0	21	21	1132
1001	190522	0.332878822637	al|chcthal|dal|dol|lol|okeol|okol|opalal|qokal|rol|shol	969	151	11	32	0.34375	13	13	0	21	21	5	4	4	0	3	3	0	16	16	969
1002	23467	0.332925560818	airal|al|chol|dal|lkeal|odal|okeol|okol|qokal|sal|sol	1126	160	13	37	0.351351351351	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1126
1003	155606	0.33296772998	al|dal|kal|lkeal|lol|oteol|qokal|qopal|shal|sheol|shol	932	152	10	33	0.30303030303	14	13	1	21	20	4	5	4	1	3	3	0	16	15	932
1004	68571	0.332995983226	al|chdal|chl|dal|kal|oal|okol|qokail|qokal|sheol|shol	956	155	12	36	0.333333333333	12	12	0	21	21	6	3	3	0	3	3	0	16	16	956
1005	154681	0.333016366675	al|chol|dal|kol|oteol|qokail|qokal|qopal|sal|sheal|sheol	1118	163	13	38	0.342105263158	16	15	1	28	27	5	5	4	1	3	3	0	21	20	1118
1006	109683	0.333039489989	al|chl|dal|dl|dol|keel|okeol|qokal|qopal|shol|sol	964	155	11	33	0.333333333333	12	12	0	20	20	5	3	3	0	3	3	0	15	15	964
1007	168758	0.333093843807	al|cheal|chol|dal|kal|keel|lol|oal|okol|oteol|qokal	1086	162	14	42	0.333333333333	17	15	2	30	28	6	6	4	2	4	3	1	23	21	1086
1008	101827	0.33309627593	al|chol|dal|keol|lol|lolol|okeol|okol|oldal|oteol|qokal	1097	161	13	37	0.351351351351	17	15	2	29	27	5	6	4	2	3	3	0	23	21	1097
1009	97890	0.333098585896	al|chol|dal|lchedal|otchol|qokal|sal|sheal|sol|taral|tol	1090	163	13	37	0.351351351351	15	15	0	27	27	5	4	4	0	3	3	0	20	20	1090
1010	73078	0.333119980968	al|chl|chol|dal|keel|keol|kol|lol|qokal|sol|taral	1089	162	13	38	0.342105263158	16	15	1	28	27	5	5	4	1	3	3	0	22	21	1089
1011	162173	0.333124550275	al|cthol|dal|dol|okol|opalal|qokal|qokeeal|sheol|sol|tal	925	149	8	28	0.285714285714	10	10	0	17	17	4	2	2	0	2	2	0	14	14	925
1012	167401	0.333142182247	al|daiil|dal|lol|okeol|qokal|qokeeal|qotol|rol|shol|sol	940	153	10	31	0.322580645161	13	13	0	20	20	4	4	4	0	3	3	0	15	15	940
1013	154200	0.333156048647	al|chl|chol|dal|odal|okeol|opalal|oteol|qokal|qotol|tchal	1076	161	13	38	0.342105263158	15	14	1	27	26	5	4	3	1	3	3	0	21	20	1076
1014	36861	0.333180179299	al|chol|dal|lol|okol|qokal|qokalol|rol|sol|tchal|tol	1120	162	13	37	0.351351351351	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1120
1015	154935	0.333187129711	al|chl|chlal|chol|dal|lchedal|odal|qokal|qotol|sal|tol	1077	161	13	38	0.342105263158	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1077
1016	23386	0.333193443981	al|dal|dol|kol|lcheal|lol|qokal|qokalol|rol|sheol|shol	992	155	10	32	0.3125	13	13	0	20	20	4	4	4	0	3	3	0	15	15	992
1017	74888	0.33320051516	al|chl|chol|dal|dl|kol|lcheal|qokail|qokal|sal|sol	1091	163	13	38	0.342105263158	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1091
1018	125805	0.333200530683	al|chdal|chl|chol|dal|keel|okeol|okol|pal|qokal|sol	1122	162	14	39	0.358974358974	14	14	0	27	27	6	3	3	0	3	3	0	21	21	1122
1019	62926	0.333207682647	al|dal|lol|okeedal|okeol|opalal|qokal|qotol|rol|shol|sol	942	153	11	32	0.34375	13	13	0	21	21	5	4	4	0	3	3	0	16	16	942
1020	19333	0.333215944419	al|chol|kal|lol|odal|okeol|olchal|qokal|sheol|shol|taral	1101	164	12	39	0.307692307692	18	18	0	27	27	4	6	6	0	4	4	0	18	18	1101
1021	59618	0.333221735932	al|cheal|dal|dol|pal|qokal|qotol|sheol|sol|tedal|tol	904	145	8	30	0.266666666667	11	10	1	18	17	4	3	2	1	3	2	1	14	13	904
1022	57632	0.333225264916	al|chol|dal|kal|lchedal|oldal|qokal|qotol|ral|sheol|sol	1152	162	12	38	0.315789473684	14	14	0	25	25	4	3	3	0	3	3	0	19	19	1152
1023	57769	0.333232856872	al|chol|daiil|dal|okol|oldal|oteol|qokal|qotol|shal|sol	1115	162	13	37	0.351351351351	15	14	1	27	26	5	4	3	1	3	3	0	21	20	1115
1024	95038	0.333232856872	airal|al|chol|daiil|dal|okol|oteol|qokal|qotol|shal|sol	1115	162	13	37	0.351351351351	15	14	1	27	26	5	4	3	1	3	3	0	21	20	1115
1025	52042	0.333254916964	al|chlal|dal|dol|lolol|odal|okeol|otchol|qokal|sheol|sol	886	148	7	26	0.269230769231	10	10	0	16	16	3	2	2	0	2	2	0	13	13	886
1026	169591	0.333260942422	al|chcthal|cheal|dal|kol|lkeal|qokal|sheal|sheol|shol|sol	958	156	12	37	0.324324324324	13	12	1	22	21	6	4	3	1	4	3	1	15	14	958
1027	106562	0.333261806345	al|cheal|chol|dal|kal|lchedal|okeedal|oteol|qokal|qotol|sheol	1133	163	14	43	0.325581395349	16	14	2	29	27	6	5	3	2	4	3	1	21	19	1133
1028	172626	0.333324128244	al|cheal|chlal|chol|dal|lol|okol|qokail|qokal|qotol|sol	1135	160	14	41	0.341463414634	16	15	1	29	28	6	5	4	1	4	3	1	22	21	1135
1029	48968	0.333408147769	al|chol|dol|keol|lchedal|okol|qokal|qopal|sal|sheol|sol	1061	161	10	32	0.3125	16	15	1	25	24	4	5	4	1	3	3	0	20	19	1061
1030	94003	0.333453004992	al|chol|daiil|odal|okeol|okol|qokal|sal|sheol|sol|taral	1025	157	10	32	0.3125	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1025
1031	177590	0.333453004992	al|chol|odal|okeol|okol|qokal|sal|sheol|sol|taral|tedal	1025	157	10	32	0.3125	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1025
1032	166085	0.333476321849	al|chl|chol|dal|keol|okeol|qetal|qokal|qokeeal|sheol|sol	1158	161	13	39	0.333333333333	15	14	1	27	26	5	4	3	1	3	3	0	21	20	1158
1033	58164	0.333554950936	al|chol|daiil|kal|lcheal|okeol|qokal|rol|sal|sheol|shol	1109	164	12	38	0.315789473684	17	17	0	26	26	4	5	5	0	4	4	0	18	18	1109
1034	109461	0.333583396551	al|chol|kal|okol|olchal|pal|qokal|rol|sal|sheol|sol	1012	159	10	34	0.294117647059	16	16	0	25	25	4	5	5	0	3	3	0	19	19	1012
1035	119231	0.333614562713	al|chcthal|chol|dal|lol|okol|opalal|qokal|qotol|rol|tol	1106	161	13	37	0.351351351351	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1106
1036	87916	0.333616527166	airal|al|dal|kol|lkeal|lol|qokal|shal|sheol|shol|sol	968	157	10	32	0.3125	13	13	0	20	20	4	4	4	0	3	3	0	15	15	968
1037	98296	0.333626507892	al|dal|keol|lkeal|lol|okeedal|okeol|otchol|qokal|sheol|shol	957	153	11	33	0.333333333333	14	13	1	22	21	5	5	4	1	3	3	0	17	16	957
1038	141610	0.333628609531	al|chlal|chol|lkeal|lol|odal|okeol|okol|qokal|sheol|sol	1023	157	10	32	0.3125	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1023
1039	197142	0.333697869177	al|chl|chol|lchedal|oal|okeol|qokal|sal|sheal|sheol|sol	1000	158	11	34	0.323529411765	15	15	0	25	25	5	4	4	0	3	3	0	19	19	1000
1040	85376	0.333725744003	al|dal|dol|kal|keel|okeedal|qokal|qotol|sheol|sol|tol	905	144	8	28	0.285714285714	10	10	0	17	17	4	2	2	0	2	2	0	14	14	905
1041	73021	0.333742170233	al|chol|dol|kal|okeedal|okol|olchal|qokal|qotol|sheol|sol	1076	162	11	35	0.314285714286	15	15	0	25	25	5	4	4	0	3	3	0	18	18	1076
1042	21250	0.333783500395	al|chol|dl|okeol|qokal|qotol|sal|sheol|sol|tail|taral	1019	159	9	31	0.290322580645	15	15	0	23	23	3	4	4	0	3	3	0	18	18	1019
1043	78238	0.333842765302	al|chol|daiil|dal|oal|okeol|qokal|qotol|ral|sal|sheol	1151	160	12	37	0.324324324324	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1151
1044	48537	0.33388724352	al|chol|dal|okol|qokal|qokalol|qotol|sheal|sol|taral|tol	1122	162	14	38	0.368421052632	14	14	0	27	27	6	3	3	0	3	3	0	20	20	1122
1045	152432	0.333890531578	al|dal|dol|okeol|okol|opalal|qokal|sheol|sol|tal|tchal	918	144	8	27	0.296296296296	10	10	0	17	17	4	2	2	0	2	2	0	14	14	918
1046	24576	0.333893164859	al|chcthal|chl|dal|dol|lol|okeol|qetal|qokal|qotol|shol	967	153	11	33	0.333333333333	13	13	0	21	21	5	4	4	0	3	3	0	16	16	967
1047	30370	0.333919095433	al|chol|dol|kal|okeol|oldal|qetal|qokal|qotol|sheol|sol	1065	162	9	32	0.28125	14	14	0	22	22	3	3	3	0	3	3	0	17	17	1065
1048	176212	0.333960247562	al|chlal|chol|dal|keel|keol|oteol|qokal|qotol|sal|sheol	1135	162	12	37	0.324324324324	17	15	2	28	26	4	6	4	2	3	3	0	22	20	1135
1049	198345	0.333978458779	al|chl|chol|dol|lkeal|lol|oal|okeol|okol|qokal|sheol	1056	159	11	34	0.323529411765	15	15	0	25	25	5	4	4	0	3	3	0	20	20	1056
1050	58724	0.334044285252	al|chl|chol|dol|pal|qetal|qokal|rol|sal|sheol|sol	1038	161	10	33	0.30303030303	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1038
1051	30683	0.334084588139	al|chdal|chl|chol|dal|okeedal|okeol|qetal|qokal|sheol|sol	1161	162	14	40	0.35	14	14	0	27	27	6	3	3	0	3	3	0	20	20	1161
1052	79570	0.334137964023	airal|al|dal|lchedal|okeol|qokal|qotol|ral|sal|shol|sol	938	153	10	31	0.322580645161	13	13	0	20	20	4	4	4	0	3	3	0	15	15	938
1053	106419	0.334162824091	al|chdal|chl|chol|dal|okeol|okol|olchal|qokal|qotol|taral	1108	161	14	40	0.35	15	15	0	28	28	6	4	4	0	3	3	0	21	21	1108
1054	100129	0.334193003267	al|chcthal|cheal|dal|dol|okeol|okol|qokal|sal|shol|tedal	977	153	12	36	0.333333333333	14	13	1	23	22	6	5	4	1	4	3	1	17	16	977
1055	50371	0.334193353845	al|daiil|dal|dol|lol|okol|qokal|qokeeal|rol|shol|sol	982	155	11	32	0.34375	13	13	0	21	21	5	4	4	0	3	3	0	16	16	982
1056	90188	0.334194113848	al|dal|dol|lchedal|okeol|okol|qokal|qokeeal|rol|sheol|sol	918	144	8	27	0.296296296296	10	10	0	17	17	4	2	2	0	2	2	0	14	14	918
1057	100304	0.334218992837	al|chdal|cheal|chol|dal|lkeal|otchol|pal|qokal|sal|sheol	1120	163	13	41	0.317073170732	16	15	1	28	27	5	5	4	1	4	3	1	21	20	1120
1058	182003	0.334233902986	al|chol|dol|okeol|qokal|qotol|rol|sheol|sol|tail|taral	1060	161	9	31	0.290322580645	14	14	0	22	22	3	3	3	0	3	3	0	17	17	1060
1059	101346	0.334238231749	al|chcthal|cheal|chol|dol|keel|lol|okol|qokal|qotol|sheol	1053	159	11	36	0.305555555556	16	15	1	26	25	5	5	4	1	4	3	1	20	19	1053
1060	33526	0.334249715146	al|dal|okeol|oteol|pal|qokal|qotol|ral|sheol|shol|tail	960	156	10	32	0.3125	13	12	1	20	19	4	4	3	1	3	3	0	15	14	960
1061	32840	0.334254423437	airal|al|dal|okeol|oteol|qetal|qokal|sheol|shol|tal|tol	955	155	10	32	0.3125	13	12	1	20	19	4	4	3	1	3	3	0	15	14	955
1062	32648	0.334327930623	al|dal|dol|okeedal|okol|opalal|qokal|sheal|sheol|sol|tol	904	145	10	29	0.344827586207	10	10	0	19	19	6	2	2	0	2	2	0	15	15	904
1063	66733	0.334391873345	al|chl|chol|dol|okol|qokail|qokal|qokeeal|qotol|sal|sheol	1057	159	11	34	0.323529411765	15	15	0	25	25	5	4	4	0	3	3	0	20	20	1057
1064	24931	0.334421833633	al|chl|dal|kal|okol|oldal|qokal|sheol|shol|tal|tedal	957	155	12	36	0.333333333333	12	12	0	21	21	6	3	3	0	3	3	0	16	16	957
1065	165997	0.334427762353	al|chol|kal|lol|okol|qetal|qokal|qopal|sheol|sol|tol	1024	160	10	33	0.30303030303	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1024
1066	25739	0.334572410957	al|cheal|chl|dal|kal|keol|lolol|qokal|sheol|shol|tchal	928	151	12	39	0.307692307692	14	12	2	23	21	6	5	3	2	4	3	1	17	15	928
1067	83621	0.334655233806	airal|al|chl|dal|okeol|qokail|qokal|qotol|shol|sol|tal	933	153	11	33	0.333333333333	12	12	0	20	20	5	3	3	0	3	3	0	15	15	933
1068	124443	0.334664576958	al|chl|chol|daiil|dal|dl|okeedal|okeol|qokal|qotol|sheol	1146	161	14	40	0.35	14	14	0	27	27	6	3	3	0	3	3	0	20	20	1146
1069	173089	0.334676480798	al|chlal|dal|dol|okol|olchal|qokal|sal|sheal|shol|sol	978	155	12	34	0.352941176471	14	14	0	23	23	6	5	5	0	3	3	0	16	16	978
1070	28125	0.334683228329	al|cheal|chl|chol|okol|olchal|oldal|qokal|sal|shol|sol	1094	162	15	44	0.340909090909	19	18	1	31	30	7	7	6	1	5	4	1	21	20	1094
1071	96806	0.334693145498	al|chl|chol|dal|kal|okol|qokail|qokal|qopal|shal|tol	1076	161	14	40	0.35	14	14	0	27	27	6	3	3	0	3	3	0	21	21	1076
1072	59639	0.334706465793	al|dal|lcheal|lol|okol|qokal|qotol|shal|sheol|shol|tail	977	157	11	33	0.333333333333	13	13	0	21	21	5	4	4	0	3	3	0	16	16	977
1073	103252	0.334706465793	al|dal|lkeal|lol|okol|qokal|qokeeal|qotol|shal|sheol|shol	977	157	11	33	0.333333333333	13	13	0	21	21	5	4	4	0	3	3	0	16	16	977
1074	89140	0.33472024696	airal|al|chol|dol|keel|lol|odal|okol|qokal|sheol|sol	1055	161	10	32	0.3125	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1055
1075	24751	0.334740610345	al|dal|dol|keel|okol|oteol|qokal|qopal|ral|sheol|sol	896	147	8	27	0.296296296296	11	10	1	18	17	4	3	2	1	2	2	0	15	14	896
1076	157036	0.334740610345	al|daiil|dal|dol|odal|okeedal|okol|oteol|qokal|sheol|sol	896	147	9	28	0.321428571429	11	10	1	19	18	5	3	2	1	2	2	0	16	15	896
1077	136394	0.33480002409	al|cheal|chol|dal|keol|okeedal|okol|oteol|qokal|sal|tedal	1083	161	15	42	0.357142857143	18	15	3	32	29	7	7	4	3	4	3	1	24	21	1083
1078	54111	0.334819084202	al|cheal|dal|kal|olchal|pal|qokal|qotol|sheol|shol|tol	959	156	11	38	0.289473684211	14	13	1	22	21	5	5	4	1	4	3	1	15	14	959
1079	143557	0.33482315925	al|chlal|dal|dol|lol|otchol|qetal|qokal|ral|sheol|shol	985	155	10	32	0.3125	13	13	0	20	20	4	4	4	0	3	3	0	15	15	985
1080	26217	0.334825501421	al|chcthal|chdal|chol|dal|okeol|opalal|oteol|qokal|sal|sheol	1137	163	12	37	0.324324324324	16	15	1	27	26	4	5	4	1	3	3	0	21	20	1137
1081	2146	0.33486312343	al|chl|dal|dol|lol|oal|okeol|qokal|shol|tail|tal	944	150	11	33	0.333333333333	13	13	0	21	21	5	4	4	0	3	3	0	16	16	944
1082	40741	0.334877248835	al|cheal|dal|lchedal|okol|qokal|qokeeal|qotol|sheal|sheol|shol	967	156	13	38	0.342105263158	13	12	1	23	22	7	4	3	1	4	3	1	16	15	967
1083	61273	0.334928176954	al|cthol|dal|keel|okeedal|okeol|qokal|qotol|ral|sheol|shol	987	155	11	34	0.323529411765	12	12	0	20	20	5	3	3	0	3	3	0	15	15	987
1084	38253	0.335022937666	al|chcthal|chl|dal|dol|okol|olchal|otchol|qokal|sheol|sol	909	150	9	30	0.3	11	11	0	19	19	5	3	3	0	2	2	0	15	15	909
1085	193094	0.335027917213	al|chdal|chl|dal|kal|okeol|pal|qokal|qokalol|shol|sol	914	152	11	34	0.323529411765	12	12	0	20	20	5	3	3	0	3	3	0	15	15	914
1086	65796	0.335056582509	al|chdal|chl|dal|kal|lchedal|okeedal|okeol|qokal|shol|sol	916	152	12	35	0.342857142857	12	12	0	21	21	6	3	3	0	3	3	0	16	16	916
1087	5523	0.335072911024	al|chol|dol|odal|okol|opalal|qokal|qokeeal|sal|sheol|sol	1057	161	10	32	0.3125	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1057
1088	70216	0.335082877548	al|chl|chol|keol|lol|okol|qetal|qokal|sheol|sol|taral	1011	157	11	34	0.323529411765	16	15	1	26	25	5	5	4	1	3	3	0	21	20	1011
1089	133606	0.335113934588	airal|al|dal|dol|kal|odal|qokail|qokal|qotol|sheol|shol	989	157	10	33	0.30303030303	12	12	0	19	19	4	3	3	0	3	3	0	14	14	989
1090	105339	0.335127471552	al|chl|dal|dol|lol|oal|okeol|olchal|qokal|rol|shol	944	150	11	34	0.323529411765	14	14	0	22	22	5	5	5	0	3	3	0	16	16	944
1091	190800	0.335147210145	al|chl|dal|lol|odal|qokail|qokal|qopal|qotol|sheol|shol	951	154	11	34	0.323529411765	13	13	0	21	21	5	4	4	0	3	3	0	16	16	951
1092	113055	0.335163265067	al|chcthal|dal|lol|okeol|olchal|qokal|qotol|shol|sol|tal	940	153	10	32	0.3125	14	14	0	21	21	4	5	5	0	3	3	0	15	15	940
1093	160219	0.335163356204	airal|al|chl|chol|dal|dl|kal|okol|qetal|qokal|qotol	1088	161	14	40	0.35	14	14	0	27	27	6	3	3	0	3	3	0	21	21	1088
1094	162534	0.335200295533	al|chdal|chl|dal|okeedal|okol|qokal|sheol|shol|tail|tol	967	156	13	36	0.361111111111	12	12	0	22	22	7	3	3	0	3	3	0	17	17	967
1095	10351	0.335276577919	al|cheal|chol|keol|lol|oal|okol|qetal|qokal|sheol|sol	1009	157	11	36	0.305555555556	17	15	2	27	25	5	6	4	2	4	3	1	21	19	1009
1096	169610	0.335320259225	al|chcthal|chol|daiil|dal|okeol|okol|qokal|qotol|sheal|tol	1109	161	14	38	0.368421052632	14	14	0	27	27	6	3	3	0	3	3	0	20	20	1109
1097	132899	0.335351718777	al|chol|dal|lol|okeol|opalal|qokal|sheol|tal|tchal|tol	1144	162	12	37	0.324324324324	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1144
1098	147790	0.335367315299	al|chol|dal|dl|kal|lcheal|okeol|okol|qokal|sol|tail	1118	162	13	38	0.342105263158	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1118
1099	25658	0.335404022925	al|cheal|chol|kal|lol|okeol|opalal|qokal|qopal|sheol|shol	1113	164	13	42	0.309523809524	18	17	1	28	27	5	6	5	1	5	4	1	19	18	1113
1100	77863	0.335404022925	al|chcthal|cheal|chol|kal|lol|okeol|opalal|qokal|sheol|shol	1113	164	13	42	0.309523809524	18	17	1	28	27	5	6	5	1	5	4	1	19	18	1113
1101	167952	0.3354307158	al|chol|dol|lkeal|lol|odal|okol|qokal|qokeeal|sheol|sol	1055	161	10	32	0.3125	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1055
1102	164768	0.335436068496	al|chol|dal|keel|okeol|okol|qokal|qokeeal|rol|sal|sol	1132	160	13	37	0.351351351351	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1132
1103	149368	0.335448591819	airal|al|cthol|dal|okeol|olchal|qokal|qotol|rol|sheol|shol	989	155	10	34	0.294117647059	13	13	0	20	20	4	4	4	0	3	3	0	14	14	989
1104	131304	0.335451254774	al|chdal|chl|chlal|dal|kal|olchal|oteol|qokal|sheol|shol	929	152	11	36	0.305555555556	14	13	1	22	21	5	5	4	1	3	3	0	16	15	929
1105	164187	0.335464650579	al|chl|chol|dal|okol|qokail|qokal|qopal|sal|sol|tol	1130	162	14	39	0.358974358974	15	15	0	28	28	6	4	4	0	3	3	0	22	22	1130
1106	122605	0.335472529086	al|chl|dal|keel|okeedal|okeol|qokal|qotol|ral|shol|sol	931	153	12	34	0.352941176471	12	12	0	21	21	6	3	3	0	3	3	0	16	16	931
1107	173727	0.335545402485	al|dal|kal|odal|okeol|oteol|pal|qokail|qokal|sheol|shol	940	154	10	33	0.30303030303	13	12	1	20	19	4	4	3	1	3	3	0	15	14	940
1108	186328	0.335583535199	al|chlal|chol|dal|okeol|qokal|qotol|sal|sheol|tail|tal	1155	160	12	37	0.324324324324	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1155
1109	173198	0.335595243203	al|chol|dal|dl|kal|lcheal|okeol|okol|qetal|qokal|qotol	1104	161	13	38	0.342105263158	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1104
1110	129479	0.335685653132	al|chl|dal|oldal|oteol|qokal|qokalol|rol|sheol|shol|tol	939	153	11	34	0.323529411765	13	12	1	21	20	5	4	3	1	3	3	0	16	15	939
1111	167365	0.335708705343	al|chol|dal|kol|opalal|qokal|qotol|rol|sal|sol|tchal	1108	162	12	36	0.333333333333	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1108
1112	47306	0.335766337812	al|dal|kal|lcheal|odal|okol|olchal|qokal|sal|sheol|shol	960	155	11	35	0.314285714286	14	14	0	22	22	5	5	5	0	3	3	0	16	16	960
1113	179662	0.335805393788	al|chol|daiil|dal|dl|lcheal|okeol|okol|oteol|qokal|sal	1099	162	13	37	0.351351351351	16	15	1	28	27	5	5	4	1	3	3	0	22	21	1099
1114	52849	0.33583875347	al|chl|chol|daiil|okeol|oteol|qokal|shal|sheol|shol|tchal	1096	163	13	39	0.333333333333	17	16	1	27	26	5	5	4	1	4	4	0	19	18	1096
1115	45175	0.335845248015	al|chcthal|cheal|chol|dal|lol|okol|qokail|qokal|sol|tol	1126	162	14	41	0.341463414634	16	15	1	29	28	6	5	4	1	4	3	1	22	21	1126
1116	53286	0.335845248015	al|cheal|chol|dal|lol|lolol|okol|qokal|sol|tchal|tol	1126	162	14	41	0.341463414634	16	15	1	29	28	6	5	4	1	4	3	1	22	21	1126
1117	164456	0.335847367554	al|chlal|dal|dol|okeol|opalal|qokal|qotol|rol|sheol|sol	908	143	7	26	0.269230769231	10	10	0	16	16	3	2	2	0	2	2	0	13	13	908
1118	177999	0.335861837069	al|cheal|dal|kal|oal|qokail|qokal|qotol|sheol|shol|tol	959	156	11	37	0.297297297297	13	12	1	21	20	5	4	3	1	4	3	1	15	14	959
1119	79381	0.335875715624	al|chl|chol|dal|lol|okol|qetal|qokal|qokeeal|qotol|tol	1114	161	14	39	0.358974358974	15	15	0	28	28	6	4	4	0	3	3	0	22	22	1114
1120	132866	0.335913146374	al|dal|dol|odal|okeol|otchol|qetal|qokal|sheol|sol|taral	886	148	7	26	0.269230769231	10	10	0	16	16	3	2	2	0	2	2	0	13	13	886
1121	68744	0.335922183718	al|chol|lcheal|lol|okeol|olchal|qokal|qotol|sal|sheol|tal	999	156	9	32	0.28125	17	17	0	25	25	3	6	6	0	3	3	0	19	19	999
1122	110236	0.335922183718	al|chol|lol|okeol|qokail|qokal|qotol|sal|sheol|tal|taral	999	156	9	31	0.290322580645	16	16	0	24	24	3	5	5	0	3	3	0	19	19	999
1123	10178	0.335945012721	al|chdal|cheal|chl|chlal|chol|dal|kal|lchedal|okol|qokal	1072	161	15	44	0.340909090909	15	14	1	29	28	7	4	3	1	4	3	1	22	21	1072
1124	187068	0.335947815061	al|chl|dal|kal|lol|lolol|oldal|qokal|rol|shol|sol	906	149	11	34	0.323529411765	13	13	0	21	21	5	4	4	0	3	3	0	16	16	906
1125	166351	0.335948673819	al|chl|chlal|chol|dal|kol|odal|okeol|qetal|qokal|sheol	1127	162	13	39	0.333333333333	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1127
1126	172125	0.335997867495	al|cheal|chl|chol|lkeal|lol|okol|pal|qokal|sal|sheol	999	155	12	38	0.315789473684	17	16	1	28	27	6	6	5	1	4	3	1	22	21	999
1127	13268	0.336080506649	al|chl|cthol|dal|dol|lcheal|lkeal|oteol|qokal|sheol|sol	906	149	8	29	0.275862068966	11	10	1	18	17	4	3	2	1	2	2	0	15	14	906
1128	144657	0.336088890767	al|dal|dol|kal|okeol|qokal|shal|shol|sol|tchal|tedal	958	155	10	32	0.3125	12	12	0	19	19	4	3	3	0	3	3	0	14	14	958
1129	110907	0.336098668734	al|chl|chol|oal|okeol|olchal|oteol|qokal|ral|sheol|shol	1097	163	13	40	0.325	18	17	1	28	27	5	6	5	1	4	4	0	19	18	1097
1130	137706	0.336100590258	al|cheal|daiil|dal|okol|oldal|qokal|qotol|rol|sheol|shol	973	156	12	37	0.324324324324	13	12	1	22	21	6	4	3	1	4	3	1	16	15	973
1131	111875	0.336106428548	al|cheal|chl|chol|dal|okol|oteol|qetal|qokal|qokeeal|sheol	1144	162	15	44	0.340909090909	16	14	2	30	28	7	5	3	2	4	3	1	23	21	1144
1132	64745	0.336120695439	al|chol|dol|oal|okeol|opalal|qokal|qotol|rol|sheol|sol	1060	161	9	31	0.290322580645	14	14	0	22	22	3	3	3	0	3	3	0	17	17	1060
1133	7154	0.336142291762	al|cheal|chol|dol|kal|keel|okeol|qokal|sal|sheol|taral	1028	160	10	36	0.277777777778	16	15	1	25	24	4	5	4	1	4	3	1	19	18	1028
1134	21992	0.336190527072	al|chl|chol|dal|kal|lol|lolol|okeedal|oteol|qokal|qotol	1080	162	14	40	0.35	16	15	1	29	28	6	5	4	1	3	3	0	22	21	1080
