calibration_id	page	locus	target_ordinal	target_surface	target_reader_exact	window_length	target_position_in_window	target_window_slot	known_surfaces	known_card_values_de	predicted_axes	actual_target_axes	known_union_axes	contrast_dimensions	all_reader_exact	frame_tier	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	eva_window	overlapping_calibration_frames	any_axis_hit	full_prediction_subset_of_actual	opposition_contradiction	literal_identity_credit	component_export_credit
G748-C0313	f75v	f75v.45	8	qokeey	1	3	3	LAST	okeedy|qokeed	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qokeed=erhitze bis zur Endstufe und schließe ab	HOT|END_STAGE	HOT|END_STAGE	HOT|PREPARATION|PROCESS|CLOSE|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	okeedy qokeed qokeey	1	1	1	0	0	0
G748-C0314	f75v	f75v.45	10	otey	1	4	3	INNER	qokeey|qoky	qokeey=heiß am Ende des Grades || qokeey=heiß am Ende des Grades || qoky=heiß am Anfang des Grades	HOT	COLD|MIDDLE_STAGE	HOT|BEGIN_STAGE|END_STAGE	STAGE	1	F3_THREE_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey qokeey otey qoky	3	0	0	1	0	0
G748-C0315	f76r	f76r.13	7	okeedy	1	3	2	INNER	otey|sheckhey	sheckhey=feuchtes Arzneikompositum in der Gradmitte || otey=kalter Ansatz in der Mitte des Grades	MIDDLE_STAGE	HOT|END_STAGE	COLD|MOIST|PREPARATION|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	sheckhey okeedy otey	1	0	0	1	0	0
G748-C0316	f76r	f76r.26	5	qolain	1	3	3	LAST	qokey|qolchedy	qokey=heiß in der Mitte des Grades || qolchedy=gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab	MIDDLE_STAGE	NONE	HOT|DRY|MATERIAL|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey qolchedy qolain	1	0	0	0	0	0
G748-C0317	f76r	f76r.3	1	yshey	1	4	1	FIRST	qokeed|qokeey|qokey	qokeey=heiß am Ende des Grades || qokey=heiß in der Mitte des Grades || qokeed=erhitze bis zur Endstufe und schließe ab	HOT	MIDDLE_STAGE	HOT|PROCESS|MIDDLE_STAGE|END_STAGE	STAGE	1	F4_THREE_DISTINCT_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	yshey qokeey qokey qokeed	2	0	0	0	0	0
G748-C0318	f76r	f76r.3	2	qokeey	1	3	1	FIRST	qokeed|qokey	qokey=heiß in der Mitte des Grades || qokeed=erhitze bis zur Endstufe und schließe ab	HOT	HOT|END_STAGE	HOT|PROCESS|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	1	2	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	qokeey qokey qokeed	2	1	1	0	0	0
G748-C0319	f76r	f76r.3	3	qokey	1	3	2	INNER	qokeed|qokeey	qokeey=heiß am Ende des Grades || qokeed=erhitze bis zur Endstufe und schließe ab	HOT|END_STAGE	HOT|MIDDLE_STAGE	HOT|PROCESS|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	qokeey qokey qokeed	1	1	0	1	0	0
G748-C0320	f76r	f76r.3	4	qokeed	1	3	3	LAST	qokeey|qokey	qokeey=heiß am Ende des Grades || qokey=heiß in der Mitte des Grades	HOT	HOT|END_STAGE	HOT|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	qokeey qokey qokeed	1	1	1	0	0	0
G748-C0321	f76r	f76r.8	3	okeedal	1	3	1	FIRST	qoked|qokeey	qoked=bis zur Mittelstufe erhitzen und abschließen || qokeey=heiß am Ende des Grades	HOT	HOT|END_STAGE	HOT|PROCESS|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeedal qoked qokeey	1	1	1	0	0	0
G748-C0322	f76r	f76r.8	4	qoked	0	3	2	INNER	okeedal|qokeey	okeedal=Ansatz vollständig erhitzen und Rohdroge I abmessen || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|MIDDLE_STAGE	HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	okeedal qoked qokeey	1	1	0	1	0	0
G748-C0323	f76r	f76r.8	5	qokeey	0	3	3	LAST	okeedal|qoked	okeedal=Ansatz vollständig erhitzen und Rohdroge I abmessen || qoked=bis zur Mittelstufe erhitzen und abschließen	HOT	HOT|END_STAGE	HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	okeedal qoked qokeey	1	1	1	0	0	0
G748-C0324	f76v	f76v.10	4	dshedy	1	3	1	FIRST	shedy|tchedy	shedy=mittlere Feuchtstufe erreicht || tchedy=kalt-trockene Mittelstufe erreicht	MIDDLE_STAGE	MOIST|MIDDLE_STAGE	COLD|DRY|MOIST|MIDDLE_STAGE	MOISTURE	0	F1_READER_VARIABLE_CARDS	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	dshedy shedy tchedy	1	1	1	0	0	0
G748-C0325	f76v	f76v.10	5	shedy	1	3	2	INNER	dshedy|tchedy	dshedy=bis zur Mittelstufe angefeuchtete Drogenportion || tchedy=kalt-trockene Mittelstufe erreicht	MIDDLE_STAGE	MOIST|MIDDLE_STAGE	COLD|DRY|MOIST|AMOUNT|MATERIAL|MIDDLE_STAGE	MOISTURE	0	F1_READER_VARIABLE_CARDS	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	dshedy shedy tchedy	1	1	1	0	0	0
G748-C0326	f76v	f76v.10	6	tchedy	0	3	3	LAST	dshedy|shedy	dshedy=bis zur Mittelstufe angefeuchtete Drogenportion || shedy=mittlere Feuchtstufe erreicht	MOIST|MIDDLE_STAGE	COLD|DRY|MIDDLE_STAGE	MOIST|AMOUNT|MATERIAL|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	dshedy shedy tchedy	1	1	0	1	0	0
G748-C0327	f77r	f77r.41	3	qolchey	0	3	1	FIRST	qotal|qotedy	qotedy=kalt in der Mitte des Grades, abgeschlossen || qotal=Rohstoffklasse I, kalt am Gradanfang	COLD	DRY|MIDDLE_STAGE	COLD|MATERIAL|CLOSE|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	STAGE|STAGE|STAGE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qolchey qotedy qotal	1	0	0	0	0	0
G748-C0328	f77r	f77r.41	5	qotal	1	3	3	LAST	qolchey|qotedy	qolchey=gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab || qotedy=kalt in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE	COLD|BEGIN_STAGE	COLD|DRY|MATERIAL|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qolchey qotedy qotal	1	0	0	1	0	0
G748-C0329	f78r	f78r.11	1	qoky	1	4	1	FIRST	okeedy|qoteedy|sheety	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || sheety=vollständig angefeuchtet und gekühlt || qoteedy=kalt am Ende des Grades, abgeschlossen	END_STAGE	HOT|BEGIN_STAGE	HOT|COLD|MOIST|PREPARATION|CLOSE|END_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qoky okeedy sheety qoteedy	2	0	0	1	0	0
G748-C0330	f78r	f78r.11	2	okeedy	0	3	1	FIRST	qoteedy|sheety	sheety=vollständig angefeuchtet und gekühlt || qoteedy=kalt am Ende des Grades, abgeschlossen	END_STAGE	HOT|END_STAGE	COLD|MOIST|CLOSE|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	okeedy sheety qoteedy	1	1	1	0	0	0
G748-C0331	f78r	f78r.11	3	sheety	0	3	3	LAST	okeedy|qoky	qoky=heiß am Anfang des Grades || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT	MOIST|END_STAGE	HOT|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qoky okeedy sheety	3	0	0	0	0	0
G748-C0332	f78r	f78r.11	4	qoteedy	1	3	3	LAST	okeedy|sheety	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || sheety=vollständig angefeuchtet und gekühlt	END_STAGE	COLD|END_STAGE	HOT|MOIST|PREPARATION|CLOSE|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	okeedy sheety qoteedy	2	1	1	0	0	0
G748-C0333	f78r	f78r.11	5	otey	1	4	4	LAST	okeedy|qoteedy|sheety	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || sheety=vollständig angefeuchtet und gekühlt || qoteedy=kalt am Ende des Grades, abgeschlossen	END_STAGE	COLD|MIDDLE_STAGE	HOT|COLD|MOIST|PREPARATION|CLOSE|END_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeedy sheety qoteedy otey	4	0	0	1	0	0
G748-C0334	f78r	f78r.11	6	shckhedy	0	3	3	LAST	otey|qoteedy	qoteedy=kalt am Ende des Grades, abgeschlossen || otey=kalter Ansatz in der Mitte des Grades	COLD	MOIST|MIDDLE_STAGE|END_STAGE	COLD|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qoteedy otey shckhedy	1	0	0	0	0	0
G748-C0335	f78r	f78r.32	6	lkain	1	4	2	INNER	dalky|okaly|ykeedy	dalky=Rohdroge I abmessen und leicht erhitzen || ykeedy=Eintrag: heiß am Gradende, abgeschlossen || okaly=Rohstoff-I-Ansatz leicht erhitzen und abschließen	HOT	LEVEL_II	HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS|CLOSE|END_STAGE	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	dalky lkain ykeedy okaly	3	0	0	0	0	0
G748-C0336	f78v	f78v.23	3	okeshy	1	3	1	FIRST	okeedy|qoteedy	qoteedy=kalt am Ende des Grades, abgeschlossen || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	END_STAGE	HOT|MOIST	HOT|COLD|PREPARATION|CLOSE|END_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	okeshy qoteedy okeedy	1	0	0	0	0	0
G748-C0337	f78v	f78v.23	4	qoteedy	1	3	2	INNER	okeedy|okeshy	okeshy=erhitzter, danach angefeuchteter Ansatz || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT	COLD|END_STAGE	HOT|MOIST|PREPARATION|CLOSE|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	okeshy qoteedy okeedy	1	0	0	1	0	0
G748-C0338	f78v	f78v.9	7	chedol	1	3	1	FIRST	okeedy|qotedy	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qotedy=kalt in der Mitte des Grades, abgeschlossen	END_STAGE	DRY|MIDDLE_STAGE	HOT|COLD|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	chedol okeedy qotedy	1	0	0	1	0	0
G748-C0339	f78v	f78v.9	8	okeedy	1	3	2	INNER	chedol|qotedy	chedol=Drogenstoff bis zur Mittelstufe trocknen und abmessen || qotedy=kalt in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE	HOT|END_STAGE	COLD|DRY|AMOUNT|MATERIAL|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	chedol okeedy qotedy	1	0	0	1	0	0
G748-C0340	f79r	f79r.24	1	qokshedy	1	3	1	FIRST	qolkeedy|qolkeey	qolkeey=gib vollständig erhitztes Drogenmaterial hinzu || qolkeedy=gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	HOT|END_STAGE	HOT|MOIST|MIDDLE_STAGE|END_STAGE	HOT|MATERIAL|CLOSE|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokshedy qolkeey qolkeedy	1	1	1	1	0	0
G748-C0341	f79r	f79r.24	2	qolkeey	1	3	2	INNER	qokshedy|qolkeedy	qokshedy=heiß und feucht in der Mitte des Grades, abgeschlossen || qolkeedy=gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	HOT|END_STAGE	HOT|END_STAGE	HOT|MOIST|MATERIAL|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	qokshedy qolkeey qolkeedy	1	1	1	0	0	0
G748-C0342	f79r	f79r.24	3	qolkeedy	1	3	3	LAST	qokshedy|qolkeey	qokshedy=heiß und feucht in der Mitte des Grades, abgeschlossen || qolkeey=gib vollständig erhitztes Drogenmaterial hinzu	HOT|END_STAGE	HOT|END_STAGE	HOT|MOIST|MATERIAL|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	qokshedy qolkeey qolkeedy	1	1	1	0	0	0
G748-C0343	f79r	f79r.29	9	oly	1	3	3	LAST	dchol|dchy	dchol=Maß trockenen Materials || dchy=eine Portion Trockendroge in Grundform	DRY	NONE	DRY|AMOUNT|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	dchol dchy oly	1	0	0	0	0	0
G748-C0344	f79v	f79v.18	3	qokeey	1	3	1	FIRST	oteey|teey	teey=kalt am Ende des Grades || oteey=kalter Ansatz am Ende des Grades	COLD|END_STAGE	HOT|END_STAGE	COLD|PREPARATION|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qokeey teey oteey	1	1	0	1	0	0
G748-C0345	f79v	f79v.18	4	teey	1	3	2	INNER	oteey|qokeey	qokeey=heiß am Ende des Grades || oteey=kalter Ansatz am Ende des Grades	END_STAGE	COLD|END_STAGE	HOT|COLD|PREPARATION|END_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	qokeey teey oteey	1	1	1	0	0	0
G748-C0346	f79v	f79v.18	5	oteey	1	3	3	LAST	qokeey|teey	qokeey=heiß am Ende des Grades || teey=kalt am Ende des Grades	END_STAGE	COLD|END_STAGE	HOT|COLD|END_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	qokeey teey oteey	1	1	1	0	0	0
G748-C0347	f79v	f79v.30	4	okey	1	3	1	FIRST	qokey|tedy	qokey=heiß in der Mitte des Grades || tedy=kalt in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|COLD|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	okey qokey tedy	1	1	1	0	0	0
G748-C0348	f79v	f79v.30	5	qokey	1	3	2	INNER	okey|tedy	okey=heißer Ansatz in der Mitte des Grades || tedy=kalt in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|COLD|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	okey qokey tedy	1	1	1	0	0	0
G748-C0349	f79v	f79v.30	6	tedy	1	3	3	LAST	okey|qokey	okey=heißer Ansatz in der Mitte des Grades || qokey=heiß in der Mitte des Grades	HOT|MIDDLE_STAGE	COLD|MIDDLE_STAGE|END_STAGE	HOT|PREPARATION|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	okey qokey tedy	1	1	0	1	0	0
G748-C0350	f7v	f7v.3	4	kshy	1	3	1	FIRST	ky|ty	ky=heiß am Anfang des Grades || ty=kalt am Anfang des Grades	BEGIN_STAGE	HOT|MOIST|BEGIN_STAGE	HOT|COLD|BEGIN_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	kshy ky ty	1	1	1	0	0	0
G748-C0351	f7v	f7v.3	5	ky	1	3	2	INNER	kshy|ty	kshy=heiß und feucht am Anfang des Grades || ty=kalt am Anfang des Grades	BEGIN_STAGE	HOT|BEGIN_STAGE	HOT|COLD|MOIST|BEGIN_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	kshy ky ty	1	1	1	0	0	0
G748-C0352	f7v	f7v.3	6	ty	1	3	3	LAST	kshy|ky	kshy=heiß und feucht am Anfang des Grades || ky=heiß am Anfang des Grades	HOT|BEGIN_STAGE	COLD|BEGIN_STAGE	HOT|MOIST|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	kshy ky ty	1	1	0	1	0	0
G748-C0353	f7v	f7v.3	7	dor	1	4	4	LAST	kshy|ky|ty	kshy=heiß und feucht am Anfang des Grades || ky=heiß am Anfang des Grades || ty=kalt am Anfang des Grades	BEGIN_STAGE	NONE	HOT|COLD|MOIST|BEGIN_STAGE	THERMAL	1	F4_THREE_DISTINCT_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	kshy ky ty dor	2	0	0	0	0	0
G748-C0354	f80r	f80r.17	5	qokar	1	3	1	FIRST	chetain|sheky	sheky=diesen heißen Drogenanteil I bis zur Mittelstufe einweichen, erhitzen und abschließen || chetain=bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	MIDDLE_STAGE	HOT	HOT|DRY|MOIST|PART|MATERIAL|PROCESS|MIDDLE_STAGE|LEVEL_II	MOISTURE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokar sheky chetain	1	0	0	0	0	0
G748-C0355	f80r	f80r.17	7	chetain	1	3	3	LAST	qokar|sheky	qokar=heißer Drogenanteil I || sheky=diesen heißen Drogenanteil I bis zur Mittelstufe einweichen, erhitzen und abschließen	HOT	DRY|MIDDLE_STAGE|LEVEL_II	HOT|MOIST|PART|MATERIAL|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokar sheky chetain	1	0	0	0	0	0
G748-C0356	f80v	f80v.2	3	olkain	1	3	3	LAST	qotedy|tshedy	tshedy=kalt und feucht in der Mitte des Grades, abgeschlossen || qotedy=kalt in der Mitte des Grades, abgeschlossen	COLD|MIDDLE_STAGE|END_STAGE	HOT|LEVEL_II	COLD|MOIST|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	tshedy qotedy olkain	1	0	0	1	0	0
G748-C0357	f80v	f80v.24	1	yshedy	1	3	1	FIRST	qokeey|qokey	qokeey=heiß am Ende des Grades || qokey=heiß in der Mitte des Grades	HOT	MIDDLE_STAGE	HOT|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	yshedy qokeey qokey	1	0	0	0	0	0
G748-C0358	f80v	f80v.24	2	qokeey	1	3	2	INNER	qokey|yshedy	yshedy=weiche hiervon bis zur mittleren Stufe ein und schließe ab || qokey=heiß in der Mitte des Grades	MIDDLE_STAGE	HOT|END_STAGE	HOT|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	yshedy qokeey qokey	1	0	0	1	0	0
G748-C0359	f80v	f80v.28	8	kaiin	1	3	1	FIRST	okeedy|qokey	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qokey=heiß in der Mitte des Grades	HOT	HOT|LEVEL_III	HOT|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	kaiin okeedy qokey	1	1	1	0	0	0
G748-C0360	f80v	f80v.28	9	okeedy	0	3	2	INNER	kaiin|qokey	kaiin=heiß, Grad III || qokey=heiß in der Mitte des Grades	HOT	HOT|END_STAGE	HOT|MIDDLE_STAGE|LEVEL_III	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	kaiin okeedy qokey	1	1	1	0	0	0
G748-C0361	f80v	f80v.28	10	qokey	1	3	3	LAST	kaiin|okeedy	kaiin=heiß, Grad III || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT	HOT|MIDDLE_STAGE	HOT|PREPARATION|CLOSE|END_STAGE|LEVEL_III	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	kaiin okeedy qokey	1	1	1	0	0	0
G748-C0362	f80v	f80v.43	3	shkain	1	3	1	FIRST	okshey|shar	shar=angefeuchtete Drogenfraktion I || okshey=heiß-feuchter Ansatz in der Mitte des Grades	MOIST	HOT|LEVEL_II	HOT|MOIST|PART|MATERIAL|PREPARATION|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	shkain shar okshey	1	0	0	0	0	0
G748-C0363	f80v	f80v.43	4	shar	1	3	2	INNER	okshey|shkain	shkain=eingeweichte und erhitzte Droge auf Stufe II || okshey=heiß-feuchter Ansatz in der Mitte des Grades	HOT	MOIST	HOT|MOIST|MATERIAL|PREPARATION|MIDDLE_STAGE|LEVEL_II	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	shkain shar okshey	1	0	0	0	0	0
G748-C0364	f80v	f80v.43	6	dalar	0	4	3	INNER	okshey|shar|shokal	shar=angefeuchtete Drogenfraktion I || okshey=heiß-feuchter Ansatz in der Mitte des Grades || shokal=Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang	MOIST	NONE	HOT|MOIST|PART|MATERIAL|PREPARATION|BEGIN_STAGE|MIDDLE_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	shar okshey dalar shokal	3	0	0	0	0	0
G748-C0365	f81r	f81r.11	2	olkedy	1	3	1	FIRST	oltedy|sheckhedy	sheckhedy=feuchtes Arzneikompositum in der Gradmitte, abgeschlossen || oltedy=kalte Drogenbasis, Mittelstufe erreicht	MIDDLE_STAGE	HOT|END_STAGE	COLD|MOIST|MATERIAL|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	olkedy sheckhedy oltedy	1	0	0	1	0	0
G748-C0366	f81r	f81r.11	4	oltedy	1	3	3	LAST	olkedy|sheckhedy	olkedy=erhitzte Drogenbasis, fertig || sheckhedy=feuchtes Arzneikompositum in der Gradmitte, abgeschlossen	END_STAGE	COLD|MIDDLE_STAGE	HOT|MOIST|MATERIAL|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	olkedy sheckhedy oltedy	1	0	0	1	0	0
G748-C0367	f81r	f81r.21	4	oteey	1	3	1	FIRST	olshey|otey	olshey=eingeweichte Drogenbasis, Mittelstufe || otey=kalter Ansatz in der Mitte des Grades	MIDDLE_STAGE	COLD|END_STAGE	COLD|MATERIAL|PREPARATION|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	oteey olshey otey	1	0	0	1	0	0
G748-C0368	f81r	f81r.21	5	olshey	1	3	2	INNER	oteey|otey	oteey=kalter Ansatz am Ende des Grades || otey=kalter Ansatz in der Mitte des Grades	COLD	MIDDLE_STAGE	COLD|PREPARATION|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	oteey olshey otey	1	0	0	0	0	0
G748-C0369	f81r	f81r.8	6	oly	1	3	3	LAST	oteey|qotey	qotey=kalt in der Mitte des Grades || oteey=kalter Ansatz am Ende des Grades	COLD	NONE	COLD|PREPARATION|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotey oteey oly	1	0	0	0	0	0
G748-C0370	f81v	f81v.5	5	okeedy	0	3	1	FIRST	kar|qoky	qoky=heiß am Anfang des Grades || kar=heiße Drogenfraktion I	HOT	HOT|END_STAGE	HOT|PART|MATERIAL|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeedy qoky kar	1	1	1	0	0	0
G748-C0371	f81v	f81v.5	6	qoky	1	3	2	INNER	kar|okeedy	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || kar=heiße Drogenfraktion I	HOT	HOT|BEGIN_STAGE	HOT|PART|MATERIAL|PREPARATION|CLOSE|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeedy qoky kar	1	1	1	0	0	0
G748-C0372	f81v	f81v.5	7	kar	1	3	3	LAST	okeedy|qoky	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qoky=heiß am Anfang des Grades	HOT	HOT	HOT|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeedy qoky kar	1	1	1	0	0	0
