evidence_id	page	physical_folio	locus	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	overlapping_predictive_frames	frame_ids	best_frame_id	best_frame_tier	best_window_length	best_known_card_count	best_known_surfaces	best_known_signed_offsets	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	whole_form_bridge_weight	best_known_card_axes	best_known_card_values_de	predicted_axes_intersection_across_frames	predicted_axes_union_across_frames	best_predicted_axes	best_contrast_dimensions	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	working_prediction_de	literal_identity	confirmed_lexeme	component_export_credit
G748-E0811	f76v	f76	f76v.19	8	3	LAST	olchedy	0	WITHHELD_RETIRED_LITERAL_TARGET	[olchedy: zurückgehaltene Altidentität]	NONE	1	1	G748-F02907	G748-F02907	F1_READER_VARIABLE_CARDS	3	2	checkhey|otchedy	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	otchedy=COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE || checkhey=DRY|PREPARATION|MIDDLE_STAGE	otchedy=kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen || checkhey=trockenes Arzneikompositum in der Gradmitte	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	otchedy checkhey olchedy	trocken; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0822	f77r	f77	f77r.17	3	2	INNER	qokedy	0	GDT734_WEAK_AXIS_TARGET	[heiß in der Mitte des Grades, abgeschlossen; schwach]	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	0	2	G748-F02943|G748-F02944	G748-F02943	F1_READER_VARIABLE_CARDS	3	2	qoteedy|sheed	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qoteedy=COLD|CLOSE|END_STAGE || sheed=MOIST|CLOSE|END_STAGE	qoteedy=kalt am Ende des Grades, abgeschlossen || sheed=Einweichung vollständig abgeschlossen	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	qoteedy qokedy sheed	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0827	f77r	f77	f77r.31	6	4	LAST	qotary	1	OPEN_TARGET	[qotary:?]	NONE	0	1	G748-F02955	G748-F02955	F1_READER_VARIABLE_CARDS	4	3	qokeey|qotedy	-1|-2|-3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokeey=HOT|END_STAGE || qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE	qokeey=heiß am Ende des Grades || qotedy=kalt in der Mitte des Grades, abgeschlossen || qotedy=kalt in der Mitte des Grades, abgeschlossen	END_STAGE	END_STAGE	END_STAGE	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey qotedy qotedy qotary	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0834	f77v	f77	f77v.27	5	3	LAST	cheky	1	GDT734_WEAK_AXIS_TARGET	[bis zur mittleren Trockenstufe, dann leicht erhitzen; schwach]	HOT|DRY|PROCESS|MIDDLE_STAGE	0	1	G748-F02982	G748-F02982	F2_TWO_EXACT_CARDS	3	2	chedal|fchedy	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chedal=DRY|AMOUNT|MATERIAL|MIDDLE_STAGE || fchedy=DRY|PART|PROCESS|MIDDLE_STAGE	chedal=trockener abgewogener Rohstoffposten I in der Gradmitte || fchedy=Blütenfraktion bis zur Mittelstufe trocknen und abschließen	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	chedal fchedy cheky	trocken; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0838	f78r	f78	f78r.10	5	1	FIRST	otal	1	GDT734_WEAK_AXIS_TARGET	[Rohstoffklasse I im Ansatz, kalt am Gradanfang; schwach]	COLD|MATERIAL|PREPARATION|BEGIN_STAGE	0	1	G748-F03006	G748-F03006	F1_READER_VARIABLE_CARDS	3	2	otey|tedy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	tedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || otey=COLD|PREPARATION|MIDDLE_STAGE	tedy=kalt in der Mitte des Grades, abgeschlossen || otey=kalter Ansatz in der Mitte des Grades	COLD|MIDDLE_STAGE	COLD|MIDDLE_STAGE	COLD|MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	otal tedy otey	kalt/gekühlt; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0844	f78r	f78	f78r.24	1	1	FIRST	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F03016	G748-F03016	F2_TWO_EXACT_CARDS	3	2	kedy|qokeey	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	kedy=HOT|CLOSE|MIDDLE_STAGE|END_STAGE || qokeey=HOT|END_STAGE	kedy=heiß in der Mitte des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeedy kedy qokeey	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0845	f78r	f78	f78r.24	4	3	LAST	qokedy	0	GDT734_WEAK_AXIS_TARGET	[heiß in der Mitte des Grades, abgeschlossen; schwach]	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F03017	G748-F03017	F1_READER_VARIABLE_CARDS	3	2	kedy|qokeey	-1|-2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	kedy=HOT|CLOSE|MIDDLE_STAGE|END_STAGE || qokeey=HOT|END_STAGE	kedy=heiß in der Mitte des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	kedy qokeey qokedy	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0851	f78r	f78	f78r.8	7	2	INNER	shedy	0	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades, abgeschlossen; schwach]	MOIST|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F03032	G748-F03032	F1_READER_VARIABLE_CARDS	3	2	qoky|ykedy	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	ykedy=HOT|PROCESS|MIDDLE_STAGE || qoky=HOT|BEGIN_STAGE	ykedy=erhitze hiervon bis zur Mittelstufe und schließe ab || qoky=heiß am Anfang des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	ykedy shedy qoky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0858	f78v	f78	f78v.22	5	1	FIRST	okal	1	GDT734_WEAK_AXIS_TARGET	[Rohstoffklasse I im Ansatz, heiß am Gradanfang; schwach]	HOT|MATERIAL|PREPARATION|BEGIN_STAGE	0	1	G748-F03040	G748-F03040	F1_READER_VARIABLE_CARDS	3	2	okchey|okeol	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	okchey=HOT|DRY|PREPARATION|MIDDLE_STAGE || okeol=HOT|PREPARATION|MIDDLE_STAGE	okchey=heiß-trockener Ansatz in der Mitte des Grades || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	okal okchey okeol	heiß/warm; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0861	f78v	f78	f78v.24	6	2	INNER	shey	1	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades; schwach]	MOIST|MIDDLE_STAGE	0	1	G748-F03046	G748-F03046	F1_READER_VARIABLE_CARDS	3	2	kshdy|olshdy	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	olshdy=MOIST|MATERIAL|CLOSE|END_STAGE || kshdy=HOT|MOIST|CLOSE|BEGIN_STAGE|END_STAGE	olshdy=angefeuchtetes Drogenmaterial, fertig || kshdy=heiß und feucht am Anfang des Grades, abgeschlossen	MOIST|END_STAGE	MOIST|END_STAGE	MOIST|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	olshdy shey kshdy	feucht; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0867	f79r	f79	f79r.2	2	1	FIRST	lshdy	1	OPEN_TARGET	[lshdy:?]	NONE	0	2	G748-F03068|G748-F03069	G748-F03069	F1_READER_VARIABLE_CARDS	3	2	olshey|otchedy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	otchedy=COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE || olshey=MATERIAL|MIDDLE_STAGE	otchedy=kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen || olshey=eingeweichte Drogenbasis, Mittelstufe	NONE	COLD|MIDDLE_STAGE|END_STAGE	MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	lshdy otchedy olshey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0868	f79r	f79	f79r.2	5	3	LAST	olshee	0	OPEN_TARGET	[olshee:?]	NONE	0	1	G748-F03070	G748-F03070	F1_READER_VARIABLE_CARDS	3	2	olshey|otchedy	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	otchedy=COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE || olshey=MATERIAL|MIDDLE_STAGE	otchedy=kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen || olshey=eingeweichte Drogenbasis, Mittelstufe	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	otchedy olshey olshee	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0869	f79r	f79	f79r.24	4	4	LAST	qokedy	1	GDT734_WEAK_AXIS_TARGET	[heiß in der Mitte des Grades, abgeschlossen; schwach]	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	0	2	G748-F03076|G748-F03077	G748-F03077	F4_THREE_DISTINCT_EXACT_CARDS	4	3	qokshedy|qolkeedy|qolkeey	-1|-2|-3	2	0	3	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokshedy=HOT|MOIST|CLOSE|MIDDLE_STAGE|END_STAGE || qolkeey=HOT|MATERIAL|END_STAGE || qolkeedy=HOT|MATERIAL|CLOSE|END_STAGE	qokshedy=heiß und feucht in der Mitte des Grades, abgeschlossen || qolkeey=gib vollständig erhitztes Drogenmaterial hinzu || qolkeedy=gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokshedy qolkeey qolkeedy qokedy	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0872	f79r	f79	f79r.28	7	2	INNER	chyteey	1	OPEN_TARGET	[chyteey:?]	NONE	0	1	G748-F03081	G748-F03081	F2_TWO_EXACT_CARDS	3	2	otoldy|yteey	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	yteey=END_STAGE || otoldy=COLD|PREPARATION|CLOSE|END_STAGE	yteey=kühle hiervon bis zur Endstufe ab || otoldy=fertiger Kaltansatz	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	yteey chyteey otoldy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0883	f79v	f79	f79v.18	2	1	FIRST	sheey	1	GDT734_WEAK_AXIS_TARGET	[feucht am Ende des Grades; schwach]	MOIST|END_STAGE	0	2	G748-F03116|G748-F03119	G748-F03119	F4_THREE_DISTINCT_EXACT_CARDS	4	3	oteey|qokeey|teey	1|2|3	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokeey=HOT|END_STAGE || teey=COLD|END_STAGE || oteey=COLD|PREPARATION|END_STAGE	qokeey=heiß am Ende des Grades || teey=kalt am Ende des Grades || oteey=kalter Ansatz am Ende des Grades	END_STAGE	END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	sheey qokeey teey oteey	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0893	f79v	f79	f79v.30	3	1	FIRST	okar	1	GDT734_WEAK_AXIS_TARGET	[heiße Drogenfraktion I im Ansatz; schwach]	HOT|PART|MATERIAL|PREPARATION	0	2	G748-F03136|G748-F03138	G748-F03138	F4_THREE_DISTINCT_EXACT_CARDS	4	3	okey|qokey|tedy	1|2|3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	okey=HOT|PREPARATION|MIDDLE_STAGE || qokey=HOT|MIDDLE_STAGE || tedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE	okey=heißer Ansatz in der Mitte des Grades || qokey=heiß in der Mitte des Grades || tedy=kalt in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE	HOT|MIDDLE_STAGE	MIDDLE_STAGE	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	okar okey qokey tedy	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0898	f79v	f79	f79v.38	1	1	FIRST	olkeeey	1	OPEN_TARGET	[olkeeey:?]	NONE	0	1	G748-F03150	G748-F03150	F1_READER_VARIABLE_CARDS	3	2	okeedy|qokeey	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokeey=HOT|END_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	qokeey=heiß am Ende des Grades || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	olkeeey qokeey okeedy	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0905	f7v	f7	f7v.4	7	3	LAST	shol	1	GDT734_WEAK_AXIS_TARGET	[feucht; nominal feuchtes Gut/Material; schwach]	MOIST|MATERIAL	0	1	G748-F03170	G748-F03170	F2_TWO_EXACT_CARDS	3	2	kshy|sho	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	sho=MOIST|PREPARATION || kshy=HOT|MOIST|BEGIN_STAGE	sho=feuchter Ansatz || kshy=heiß und feucht am Anfang des Grades	MOIST	MOIST	MOIST	NONE	NONE	NONE	NO_GDT747_PRIOR	sho kshy shol	feucht; genaue Funktion und Identität offen	OPEN	0	0
G748-E0906	f7v	f7	f7v.5	3	2	INNER	cheey	1	GDT734_WEAK_AXIS_TARGET	[trocken am Ende des Grades; schwach]	DRY|END_STAGE	0	1	G748-F03171	G748-F03171	F2_TWO_EXACT_CARDS	3	2	qotchy|tcheey	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qotchy=COLD|DRY|BEGIN_STAGE || tcheey=COLD|DRY|END_STAGE	qotchy=kalt und trocken am Anfang des Grades || tcheey=kalt und trocken am Ende des Grades	COLD|DRY	COLD|DRY	COLD|DRY	STAGE	NONE	NONE	NO_GDT747_PRIOR	qotchy cheey tcheey	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0911	f80r	f80	f80r.17	1	1	FIRST	solky	1	WITHHELD_RETIRED_LITERAL_TARGET	[solky: zurückgehaltene Altidentität]	NONE	1	1	G748-F03190	G748-F03190	F1_READER_VARIABLE_CARDS	3	2	sheckhy|sheky	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	sheckhy=MOIST|PREPARATION|BEGIN_STAGE || sheky=HOT|MOIST|PREPARATION|PROCESS|MIDDLE_STAGE	sheckhy=feuchte Mischung, Anfangsstufe || sheky=diese feuchte Mischung bis zur Mittelstufe einweichen, erhitzen und abschließen	MOIST	MOIST	MOIST	STAGE	NONE	NONE	NO_GDT747_PRIOR	solky sheckhy sheky	feucht; genaue Funktion und Identität offen	OPEN	0	0
G748-E0919	f80r	f80	f80r.38	3	1	FIRST	qoty	1	GDT734_WEAK_AXIS_TARGET	[kalt am Anfang des Grades; schwach]	COLD|BEGIN_STAGE	0	1	G748-F03219	G748-F03219	F2_TWO_EXACT_CARDS	3	2	tor|ty	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	ty=COLD|BEGIN_STAGE || tor=COLD|AMOUNT|MATERIAL	ty=kalt am Anfang des Grades || tor=kalte Drogenportion	COLD	COLD	COLD	NONE	NONE	NONE	NO_GDT747_PRIOR	qoty ty tor	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0928	f80v	f80	f80v.24	4	3	LAST	qoty	1	GDT734_WEAK_AXIS_TARGET	[kalt am Anfang des Grades; schwach]	COLD|BEGIN_STAGE	0	1	G748-F03235	G748-F03235	F2_TWO_EXACT_CARDS	3	2	qokeey|qokey	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokeey=HOT|END_STAGE || qokey=HOT|MIDDLE_STAGE	qokeey=heiß am Ende des Grades || qokey=heiß in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey qokey qoty	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0942	f81r	f81	f81r.8	3	1	FIRST	oty	1	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz am Anfang des Grades; schwach]	COLD|PREPARATION|BEGIN_STAGE	0	1	G748-F03296	G748-F03296	F2_TWO_EXACT_CARDS	3	2	oteey|qotey	1|2	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qotey=COLD|MIDDLE_STAGE || oteey=COLD|PREPARATION|END_STAGE	qotey=kalt in der Mitte des Grades || oteey=kalter Ansatz am Ende des Grades	COLD	COLD	COLD	STAGE	NONE	NONE	NO_GDT747_PRIOR	oty qotey oteey	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0943	f81r	f81	f81r.9	3	2	INNER	qokeedy	0	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F03299	G748-F03299	F1_READER_VARIABLE_CARDS	3	2	chcphey|qotedy	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || chcphey=DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || chcphey=bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	MIDDLE_STAGE|END_STAGE	MIDDLE_STAGE|END_STAGE	MIDDLE_STAGE|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	qotedy qokeedy chcphey	Mittelstufe; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0946	f81v	f81	f81v.10	5	2	INNER	otedy	0	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz in der Mitte des Grades, abgeschlossen; schwach]	COLD|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F03302	G748-F03302	F1_READER_VARIABLE_CARDS	3	2	okeedy|okshedy	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || okshedy=HOT|MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || okshedy=heiß-feuchter Ansatz in der Mitte des Grades, abgeschlossen	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	okeedy otedy okshedy	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0947	f81v	f81	f81v.11	4	1	FIRST	oky	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz am Anfang des Grades; schwach]	HOT|PREPARATION|BEGIN_STAGE	0	1	G748-F03304	G748-F03304	F2_TWO_EXACT_CARDS	3	2	qoky|ykeey	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	ykeey=HOT|PROCESS|END_STAGE || qoky=HOT|BEGIN_STAGE	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || qoky=heiß am Anfang des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	oky ykeey qoky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0948	f81v	f81	f81v.11	7	3	LAST	oky	0	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz am Anfang des Grades; schwach]	HOT|PREPARATION|BEGIN_STAGE	0	1	G748-F03305	G748-F03305	F1_READER_VARIABLE_CARDS	3	2	qoky|ykeey	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	ykeey=HOT|PROCESS|END_STAGE || qoky=HOT|BEGIN_STAGE	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || qoky=heiß am Anfang des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	ykeey qoky oky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0953	f82r	f82	f82r.13	3	1	FIRST	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F03319	G748-F03319	F2_TWO_EXACT_CARDS	3	2	chedar|qotedy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || chedar=DRY|PART|MIDDLE_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || chedar=abgemessene Trockenfraktion I, Mittelstufe	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeedy qotedy chedar	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0971	f82v	f82	f82v.33	5	2	INNER	kchey	1	GDT734_WEAK_AXIS_TARGET	[heiß und trocken in der Mitte des Grades; schwach]	HOT|DRY|MIDDLE_STAGE	0	1	G748-F03351	G748-F03351	F2_TWO_EXACT_CARDS	3	2	olkain|qokchey	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokchey=HOT|DRY|MIDDLE_STAGE || olkain=HOT|MATERIAL|LEVEL_II	qokchey=heiß und trocken in der Mitte des Grades || olkain=heißes Drogenmaterial, Grad II	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokchey kchey olkain	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0974	f82v	f82	f82v.8	6	2	INNER	qokedy	0	GDT734_WEAK_AXIS_TARGET	[heiß in der Mitte des Grades, abgeschlossen; schwach]	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F03359	G748-F03359	F1_READER_VARIABLE_CARDS	3	2	qokey|qokol	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qokey=HOT|MIDDLE_STAGE || qokol=HOT|PROCESS	qokey=heiß in der Mitte des Grades || qokol=erhitzen	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokey qokedy qokol	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0977	f83r	f83	f83r.20	4	3	LAST	qokedy	1	GDT734_WEAK_AXIS_TARGET	[heiß in der Mitte des Grades, abgeschlossen; schwach]	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F03368	G748-F03368	F2_TWO_EXACT_CARDS	3	2	qokeey|qoteedy	-1|-2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qoteedy=COLD|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	qoteedy=kalt am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	END_STAGE	END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	qoteedy qokeey qokedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0981	f83r	f83	f83r.30	3	2	INNER	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F03376	G748-F03376	F1_READER_VARIABLE_CARDS	3	2	okeedy|qoky	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qoky=HOT|BEGIN_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qoky=heiß am Anfang des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	okeedy qokeedy qoky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0982	f83r	f83	f83r.33	3	1	FIRST	aiin	0	GDT734_WEAK_AXIS_TARGET	[Menge III; schwach]	AMOUNT	0	2	G748-F03377|G748-F03378	G748-F03378	F1_READER_VARIABLE_CARDS	4	3	qokey|sain|sheekchy	1|2|3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	sheekchy=HOT|DRY|MOIST|END_STAGE || qokey=HOT|MIDDLE_STAGE || sain=HOT|LEVEL_II	sheekchy=vollständig anfeuchten, dann heiß-trocken ansetzen || qokey=heiß in der Mitte des Grades || sain=Heißgrad II	HOT	HOT	HOT	MOISTURE|STAGE	NONE	NONE	NO_GDT747_PRIOR	aiin sheekchy qokey sain	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0989	f83v	f83	f83v.4	6	2	INNER	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	3	G748-F03412|G748-F03413|G748-F03416	G748-F03416	F1_READER_VARIABLE_CARDS	4	3	qokedar|qotedy|sheoldy	-1|1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || qokedar=HOT|PART|PROCESS|MIDDLE_STAGE || sheoldy=MOIST|MATERIAL|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || qokedar=erhitze bis zur Mittelstufe und miss die erste Fraktion ab || sheoldy=Drogenstoff bis zur Mittelstufe einweichen und fertigstellen	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	qotedy qokeedy qokedar sheoldy	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
