joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note	previous_semantic_segmentation	previous_stable_concrete_nucleus_de	previous_concrete_word_reading_de	paradigm_revision	revision_strength	revision_note	component_completion_previous_segmentation	component_completion_previous_nucleus_de	component_completion_previous_gloss_de	component_completion_source	component_completion_strength	component_completion_note	direction_previous_segmentation	direction_previous_nucleus_de	direction_previous_gloss_de	direction_revision_source	direction_revision_strength	direction_revision_note	quantity_previous_segmentation	quantity_previous_nucleus_de	quantity_previous_gloss_de	quantity_revision_source	quantity_revision_strength	quantity_revision_note	state_endpoint_previous_segmentation	state_endpoint_previous_nucleus_de	state_endpoint_previous_gloss_de	state_endpoint_revision_family	state_endpoint_revision_strength	state_endpoint_revision_note	filtration_previous_segmentation	filtration_previous_nucleus_de	filtration_previous_gloss_de	filtration_revision_family	filtration_revision_strength	filtration_revision_note	application_previous_segmentation	application_previous_nucleus_de	application_previous_gloss_de	application_revision_family	application_revision_strength	application_revision_note	r3_previous_segmentation	r3_previous_nucleus_de	r3_previous_gloss_de	r3_revision_family	r3_revision_strength	r3_revision_note	selected_previous_segmentation	selected_previous_nucleus_de	selected_previous_gloss_de	selected_medium_family	selected_medium_rationale	r3_thermal_previous_segmentation	r3_thermal_previous_nucleus_de	r3_thermal_previous_gloss_de	r3_thermal_family	r3_thermal_status	r3_thermal_note	selected_thermal_previous_segmentation	selected_thermal_previous_nucleus_de	selected_thermal_previous_gloss_de	selected_thermal_source	selected_thermal_family	selected_thermal_reason
94df4847b7b16c98394a	olkain|qolkain	olkain	2	B1|B4	f81v|f83r	OL_CONTINUE+AIN_PORTION	OL=weiter; AIN=Portion	weitere Portion	R3_THERMAL_TEMPORAL__ORDER_GRID	R3-Wärme-/Zeitfassung: weitere Portion	NONE; direction: The two image owners are not one uniquely lower basin.; quantity/preparation: Both occurrences continue with an additional portion.; R3 thermal: OL makes the portion additional; adding it is contextual syntax.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	olkain=unteres Becken	unteres Becken	unteres Becken	RECURRENT_COMPOSITION	SELECTED_RECURRENT_COMPOSITION	The two image owners are not one uniquely lower basin.	Q_RENDERER+OL+KAIN[AIN_PORTION]	OL=weiter; KAIN=abgemessene Portion	mit einer weiteren Portion fortfahren	QUANTITY_COMPOSITION	SELECTED_RECURRENT	Both occurrences continue with an additional portion.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OL+AIN_PORTION	OL=weiter oder noch eine; AIN=Portion	eine weitere Portion zugeben	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OL+AIN_PORTION	OL=weiter oder noch eine; AIN=Portion	eine weitere Portion zugeben	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OL+AIN_PORTION	OL=weiter oder noch eine; AIN=Portion	eine weitere Portion zugeben	ORDER_GRID	REVISED_R3	OL makes the portion additional; adding it is contextual syntax.	OL_CONTINUE+AIN_PORTION	OL=weiter; AIN=Portion	weitere Portion	R3_STRUCTURAL_BASE	ORDER_GRID	R3 retained after four-role comparison.
953ad19b79517fc8a211	tshol	tshol	1	H3	f11r	tshol=Blütenkraut	Blütenkraut	Blütenkraut	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm im ersten Frühjahr Blüten und junge Blätter der unbenannten Pflanze	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	tshol=Blütenkraut	Blütenkraut	Blütenkraut	UNCHANGED	UNCHANGED	NOT_APPLICABLE	tshol=Blütenkraut	Blütenkraut	Blütenkraut	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	tshol=Blütenkraut	Blütenkraut	Blütenkraut	UNCHANGED	UNCHANGED	NOT_APPLICABLE	tshol=Blütenkraut	Blütenkraut	Blütenkraut	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
95987d6f198d6d247511	cheeckhody	cheeckhody	1	H5	f56r	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	CHEECKHO=auftragen; Endkarte=Schluss	auftragen; Schluss	SELECTED_APPLICATION__APPLICATION_ACTION_DECK	Anwendungsfassung: auftragen; Schluss	NONE; application: The preceding H5 wash licenses application; external/body specificity stays local.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cheeckho=äußerlich anwenden + dy=Ende	äußerlich anwenden + Ende	äußerlich anwenden; Ende	APPLICATION_ACTION_DECK	SELECTED_SINGLETON_WHOLE_CARD	The preceding H5 wash licenses application; external/body specificity stays local.	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	CHEECKHO=auftragen; Endkarte=Schluss	auftragen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	CHEECKHO=auftragen; Endkarte=Schluss	auftragen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	CHEECKHO=auftragen; Endkarte=Schluss	auftragen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	CHEECKHO=auftragen; Endkarte=Schluss	auftragen; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
97cc9ac109148723c472	ody	ody	1	H4	f55v	ODY_COOL+TERMINAL_CLOSE	ODY=kühl; Endkarte=Schluss	kühl; Schluss	SELECTED_THERMAL_TEMPORAL__THERMAL_CLOSE	Selected process edition: kühl; Schluss	NONE; R3 thermal: Whole-card cool-storage close; no global O=cool rule is introduced.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	o=kühl lagern + dy=Ende	kühl lagern + Ende	kühl lagern; Ende	UNCHANGED	UNCHANGED	NOT_APPLICABLE	o=kühl lagern + dy=Ende	kühl lagern + Ende	kühl lagern; Ende	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	o=kühl lagern + dy=Ende	kühl lagern + Ende	kühl lagern; Ende	THERMAL_CLOSE	REVISED_R3	Whole-card cool-storage close; no global O=cool rule is introduced.	ODY_COOL_STORE_CLOSE_WHOLE_CARD	ODY=Kühllager mit Schluss	Kühllager; Schluss	FOUR_ROLE_LEXICAL_REPAIR	THERMAL_CLOSE	The storage location is contextual; the card retains cool state plus its licensed close.
97ddca78c9ebcc956d04	ldalor	ldalor	1	B6	f83r	LD_OR_LEARNED+AL_SITE	AL=Stelle; lokale Hülle=bezeichnet	bezeichnete Stelle	SELECTED_APPLICATION__AL_SITE_EXTENSION	Anwendungsfassung: bezeichnete Stelle	NONE; direction: The learned hull supplies marked; AL supplies target.; application: The hull supplies the designation; AL supplies only site.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	al=Stelle	Stelle	bezeichnete Stelle	DIRECTION_WORKSHOP	SELECTED_EMBEDDED	The learned hull supplies marked; AL supplies target.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	LD_OR_LEARNED+AL_TARGET	AL=Zielstelle	bezeichnete Zielstelle	AL_SITE_EXTENSION	SELECTED_SINGLETON_COMPOSITION	The hull supplies the designation; AL supplies only site.	LD_OR_LEARNED+AL_SITE	AL=Stelle; lokale Hülle=bezeichnet	bezeichnete Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	LD_OR_LEARNED+AL_SITE	AL=Stelle; lokale Hülle=bezeichnet	bezeichnete Stelle	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	LD_OR_LEARNED+AL_SITE	AL=Stelle; lokale Hülle=bezeichnet	bezeichnete Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	LD_OR_LEARNED+AL_SITE	AL=Stelle; lokale Hülle=bezeichnet	bezeichnete Stelle	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
98bdc4244c84cbef3321	rsheal	rsheal	1	B2	f82r	RSHEAL_WARM_WATER_WHOLE_CARD	RSHEAL=Warmwasser	Warmwasser	SELECTED_MEDIUM_SUBSTANCE__WATER_WHOLE_CARD	Stoffrunde: Warmwasser	NONE; R3: The lower-pool owner and following second opening make bathwater the concrete local choice.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	rsheal=warmes Wasser	warmes Wasser	warmes Wasser	WATER_MEDIUM	SELECTED_SINGLETON_WHOLE_CARD	The lower-pool owner and following second opening make bathwater the concrete local choice.	RSHEAL_WARM_BATH_WATER_WHOLE_CARD	RSHEAL=warmes Badwasser	warmes Badwasser	WATER_WHOLE_CARD	A learned warm-water card at the second opening.	RSHEAL_WARM_WATER_WHOLE_CARD	RSHEAL=Warmwasser	Warmwasser	UNCHANGED	UNCHANGED	NOT_APPLICABLE	RSHEAL_WARM_WATER_WHOLE_CARD	RSHEAL=Warmwasser	Warmwasser	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
9ad66e67803a12e745de	chokchy|okchy|qokchy	okchy	3	H1|H5	f10r|f56r	OK_SET+CH_WRAPPER+Y_OPEN	OK=ansetzen; CHY=umhüllter offener Posten	Posten ansetzen	R3_THERMAL_TEMPORAL__OK_GRID	R3-Wärme-/Zeitfassung: Posten ansetzen	eine Bedeutung, mehrere lokale Anwendungen; Revision: frischer Auszug verliert frisch; completion: CHY carries the same referential contribution in this licensed family.; state/endpoint: The separate OKCHY exact card supplies the second learned surface template of the ungraded base.; R3 thermal: Wrapped open base; same stored value as the plain OKY card.	okchy=frischer Auszug	frischer Auszug	frischer Auszug	OK_PARADIGM	CLOSED_RENDERER_PAIR	frischer Auszug verliert frisch	OK+CHY[Y]	OK=in den laufenden Arbeitsgang setzen; aktueller Ansatz	aktuellen Ansatz in Arbeit nehmen oder anwenden	Y_CHY	SELECTED_PRODUCTIVE	CHY carries the same referential contribution in this licensed family.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+CHY[wrapped Y_REFERENT]	OK=in Arbeit setzen; CHY=umhüllter Verweis auf den laufenden Posten	den laufenden Posten anwenden oder in Arbeit nehmen	OK_STATE_GRID	SELECTED_RECURRENT_WRAPPED_BASE	The separate OKCHY exact card supplies the second learned surface template of the ungraded base.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+CHY_WRAPPED_CURRENT_ITEM	OK=in Arbeit setzen; CHY=umhüllter aktueller Posten	den laufenden Posten einsetzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+CHY_WRAPPED_CURRENT_ITEM	OK=in Arbeit setzen; CHY=umhüllter aktueller Posten	den laufenden Posten einsetzen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OK+CHY_WRAPPED_CURRENT_ITEM	OK=in Arbeit setzen; CHY=umhüllter aktueller Posten	den laufenden Posten einsetzen	OK_GRID	REVISED_R3	Wrapped open base; same stored value as the plain OKY card.	OK_SET+CH_WRAPPER+Y_OPEN	OK=ansetzen; CHY=umhüllter offener Posten	Posten ansetzen	R3_STRUCTURAL_BASE	OK_GRID	R3 retained after four-role comparison.
9bb7122b386ebbc6138f	keol	keol	1	H5	f56r	keol=je Gabe	je Gabe	je Gabe	CONCRETE_MEMORIZED_WHOLE_WORD	Je Gabe	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	keol=je Gabe	je Gabe	je Gabe	UNCHANGED	UNCHANGED	NOT_APPLICABLE	keol=je Gabe	je Gabe	je Gabe	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	keol=je Gabe	je Gabe	je Gabe	UNCHANGED	UNCHANGED	NOT_APPLICABLE	keol=je Gabe	je Gabe	je Gabe	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
9da1b6ac2c929daea697	chkain|kain	kain	3	B1|B3|B4	f81v|f83r	AIN_PORTION	AIN=Teil oder Portion	eine Portion	SELECTED_QUANTITY_PREPARATION__QUANTITY_CORE	Mengen-/Zubereitungsfassung: eine Portion	eine Bedeutung, mehrere lokale Anwendungen; quantity/preparation: The three occurrences name the bounded amount, not the measuring rule.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ain=Portion	Portion	abgemessener Teil	QUANTITY_CORE	SELECTED_RECURRENT	The three occurrences name the bounded amount, not the measuring rule.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	AIN_PORTION	AIN=Teil oder Portion	eine Portion	UNCHANGED	UNCHANGED	NOT_APPLICABLE	AIN_PORTION	AIN=Teil oder Portion	eine Portion	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	AIN_PORTION	AIN=Teil oder Portion	eine Portion	UNCHANGED	UNCHANGED	NOT_APPLICABLE	AIN_PORTION	AIN=Teil oder Portion	eine Portion	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
a06244ef1f2b37ca44c1	teol	teol	1	B1	f81v	teol=erste Öffnung	erste Öffnung	erste Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die erste Öffnung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	teol=erste Öffnung	erste Öffnung	erste Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	teol=erste Öffnung	erste Öffnung	erste Öffnung	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	teol=erste Öffnung	erste Öffnung	erste Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	teol=erste Öffnung	erste Öffnung	erste Öffnung	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
a48efd6c4491a046ba78	qotchy	qotchy	1	H3	f11r	qotchy=zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm die zurückbehaltenen Blüten	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	qotchy=zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	UNCHANGED	UNCHANGED	NOT_APPLICABLE	qotchy=zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	qotchy=zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	UNCHANGED	UNCHANGED	NOT_APPLICABLE	qotchy=zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
a6939862e33ece5a0483	etyd	etyd	1	H1	f10r	etyd=Wurzelteil	Wurzelteil	Wurzelteil	CONCRETE_MEMORIZED_WHOLE_WORD	Gebrauche es bei Stechen im Leib und verwahre den übrigen Wurzelvorrat verschlossen	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	etyd=Wurzelteil	Wurzelteil	Wurzelteil	UNCHANGED	UNCHANGED	NOT_APPLICABLE	etyd=Wurzelteil	Wurzelteil	Wurzelteil	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	etyd=Wurzelteil	Wurzelteil	Wurzelteil	UNCHANGED	UNCHANGED	NOT_APPLICABLE	etyd=Wurzelteil	Wurzelteil	Wurzelteil	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
a7af89ab31ce5e247395	ytey	ytey	1	B1	f81v	YTEY_FILL_WHOLE_CARD	YTEY=füllen	füllen	R3_MEDIUM_SUBSTANCE__FILL_ACTION	R3-Mediumfassung: füllen	NONE; R3: B1-S015 supplies the vessel; the card supplies filling.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ytey=Gefäß füllen	Gefäß füllen	Gefäß füllen	FILL_ACTION	SELECTED_SINGLETON_WHOLE_CARD	B1-S015 supplies the vessel; the card supplies filling.	YTEY_FILL_WHOLE_CARD	YTEY=füllen	füllen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	YTEY_FILL_WHOLE_CARD	YTEY=füllen	füllen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	YTEY_FILL_WHOLE_CARD	YTEY=füllen	füllen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
a84fbe3ad380df345b97	chkeedy	chkeedy	1	B3	f83r	CHK_WARM+GRADE_2+DY_CLOSE	CHK=wärmen; EE=Stufe II; DY=Schluss	länger wärmen; Schluss	R3_THERMAL_TEMPORAL__CHK_GRID	R3-Wärme-/Zeitfassung: länger wärmen; Schluss	NONE; state/endpoint: The former saturate gloss is replaced by the closed mate of CHKEEY.; R3 thermal: Committed second warmth grade.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chkee=vollständig benetzen + dy=Ende	vollständig benetzen + Ende	vollständig benetzen; Ende	CHK_STATE_GRID	SELECTED_SINGLETON_PREDICTION	The former saturate gloss is replaced by the closed mate of CHKEEY.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARM+GRADE_2+DY_CLOSE	CHK=wärmen; EE=länger; Endkarte=Schluss	länger warm halten; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARM+GRADE_2+DY_CLOSE	CHK=wärmen; EE=länger; Endkarte=Schluss	länger warm halten; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CHK_WARM+GRADE_2+DY_CLOSE	CHK=wärmen; EE=länger; Endkarte=Schluss	länger warm halten; Schluss	CHK_GRID	REVISED_R3	Committed second warmth grade.	CHK_WARM+GRADE_2+DY_CLOSE	CHK=wärmen; EE=Stufe II; DY=Schluss	länger wärmen; Schluss	R3_STRUCTURAL_BASE	CHK_GRID	R3 retained after four-role comparison.
a8af08e69edab8e54f15	shfydaiin	shfydaiin	1	H3	f11r	SHFY_STAND+AIIN_TARGET_MEASURE	SHFY=stehen; AIIN=Sollmaß	Standzeit	R3_THERMAL_TEMPORAL__AIIN_TIME_EXTENSION	R3-Wärme-/Zeitfassung: Standzeit	NONE; quantity/preparation: Measure is realized as duration in this learned rest hull.; R3 thermal: SHFY converts the generic prescribed measure into standing time.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	shfydaiin=stehen lassen	stehen lassen	stehen lassen	MEASURE_EXTENSION	SELECTED_CONTEXTUAL_COMPOSITION	Measure is realized as duration in this learned rest hull.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SHFY_LEARNED+AIIN_MEASURE	SHFY=stehen lassen; AIIN=vorgeschriebenes Maß	für die vorgeschriebene Zeit stehen lassen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	SHFY_LEARNED+AIIN_MEASURE	SHFY=stehen lassen; AIIN=vorgeschriebenes Maß	für die vorgeschriebene Zeit stehen lassen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	SHFY_LEARNED+AIIN_MEASURE	SHFY=stehen lassen; AIIN=vorgeschriebenes Maß	für die vorgeschriebene Zeit stehen lassen	AIIN_TIME_EXTENSION	REVISED_R3	SHFY converts the generic prescribed measure into standing time.	SHFY_STAND+AIIN_TARGET_MEASURE	SHFY=stehen; AIIN=Sollmaß	Standzeit	R3_STRUCTURAL_BASE	AIIN_TIME_EXTENSION	R3 retained after four-role comparison.
a8f891de626fc00028e9	octheol	octheol	1	B2	f82r	octheol=gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	CONCRETE_MEMORIZED_WHOLE_WORD	dieselbe örtliche Einstellung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	octheol=gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	octheol=gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	octheol=gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	octheol=gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
abb23e5e6936b4147f76	shedal	shedal	2	B3|B5	f83r	SHED_SETTLE+AL_SITE	SHED=absetzen; AL=Stelle	Absetzstelle	R3_THERMAL_TEMPORAL__SHED_GRID	R3-Wärme-/Zeitfassung: Absetzstelle	NONE; direction: Two f83r records support a station rather than an abstract duration.; state/endpoint: Two f83r records retain the station reading.; application: Two records retain the same rest-site reading.; R3 thermal: The same SHED base names the settling site when followed by AL.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	shedal=Zeitabschnitt	Zeitabschnitt	Zeitabschnitt	RECURRENT_COMPOSITION	SELECTED_RECURRENT_COMPOSITION	Two f83r records support a station rather than an abstract duration.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SHED_REST+AL_TARGET	SHED=ruhen oder absetzen; AL=Zielstelle	Ruhe- oder Absetzstelle	SHED_STATE_EXTENSION	SELECTED_RECURRENT	Two f83r records retain the station reading.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SHED_REST+AL_TARGET	SHED=ruhen oder absetzen; AL=Stelle	Ruhe- oder Absetzstelle	AL_SITE_EXTENSION	SELECTED_RECURRENT_COMPOSITION	Two records retain the same rest-site reading.	SHED_REST+AL_SITE	SHED=ruhen oder absetzen; AL=Stelle	Ruhe-/Absetzstelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	SHED_REST+AL_SITE	SHED=ruhen oder absetzen; AL=Stelle	Ruhe-/Absetzstelle	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	SHED_REST+AL_SITE	SHED=ruhen oder absetzen; AL=Stelle	Ruhe-/Absetzstelle	SHED_GRID	REVISED_R3	The same SHED base names the settling site when followed by AL.	SHED_SETTLE+AL_SITE	SHED=absetzen; AL=Stelle	Absetzstelle	R3_STRUCTURAL_BASE	SHED_GRID	R3 retained after four-role comparison.
ad3581d3144f69a5912d	sh	sh	1	H5	f56r	sh=Pflanzenteil	Pflanzenteil	Pflanzenteil	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm vom übrigen Kraut die blühenden Stiele	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	sh=Pflanzenteil	Pflanzenteil	Pflanzenteil	UNCHANGED	UNCHANGED	NOT_APPLICABLE	sh=Pflanzenteil	Pflanzenteil	Pflanzenteil	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	sh=Pflanzenteil	Pflanzenteil	Pflanzenteil	UNCHANGED	UNCHANGED	NOT_APPLICABLE	sh=Pflanzenteil	Pflanzenteil	Pflanzenteil	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
