shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature
G467-S0629	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C20	cthy	CH+T+Y	otol{NAME_CORE_1}ol{NAME_CORE_2}cthy	OT+OL+OL+CH+T+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C02+G466-C42+G466-C20
G467-S0630	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C21	oiin	O+IIN	otol{NAME_CORE_1}ol{NAME_CORE_2}oiin	OT+OL+OL+O+IIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C02+G466-C42+G466-C21
G467-S0631	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C22	ain	AIN	otol{NAME_CORE_1}ol{NAME_CORE_2}ain	OT+OL+OL+AIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C02+G466-C42+G466-C22
G467-S0632	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C23	aly	AL+Y	otol{NAME_CORE_1}ol{NAME_CORE_2}aly	OT+OL+OL+AL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C02+G466-C42+G466-C23
G467-S0633	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C24	dal	AL	otol{NAME_CORE_1}ol{NAME_CORE_2}dal	OT+OL+OL+AL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C02+G466-C42+G466-C24
G467-S0634	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C25	eey	EE+Y	otol{NAME_CORE_1}ol{NAME_CORE_2}eey	OT+OL+OL+EE+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C02+G466-C42+G466-C25
G467-S0635	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C26	oin	O+IIN	otol{NAME_CORE_1}ol{NAME_CORE_2}oin	OT+OL+OL+O+IIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C02+G466-C42+G466-C26
G467-S0636	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C27	oly	OL+Y	otol{NAME_CORE_1}ol{NAME_CORE_2}oly	OT+OL+OL+OL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C02+G466-C42+G466-C27
G467-S0637	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C28	ory	OR+Y	otol{NAME_CORE_1}ol{NAME_CORE_2}ory	OT+OL+OL+OR+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C02+G466-C42+G466-C28
G467-S0638	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C29	shy	Y	otol{NAME_CORE_1}ol{NAME_CORE_2}shy	OT+OL+OL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C02+G466-C42+G466-C29
G467-S0639	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C30	ydy	Y+DY	otol{NAME_CORE_1}ol{NAME_CORE_2}ydy	OT+OL+OL+Y+DY	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C02+G466-C42+G466-C30
G467-S0640	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C31	al	AL	otol{NAME_CORE_1}ol{NAME_CORE_2}al	OT+OL+OL+AL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C02+G466-C42+G466-C31
G467-S0641	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C32	am	AM_ADDR	otol{NAME_CORE_1}ol{NAME_CORE_2}am	OT+OL+OL+AM_ADDR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C02+G466-C42+G466-C32
G467-S0642	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C33	ar	AR	otol{NAME_CORE_1}ol{NAME_CORE_2}ar	OT+OL+OL+AR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C02+G466-C42+G466-C33
G467-S0643	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C34	ol	OL	otol{NAME_CORE_1}ol{NAME_CORE_2}ol	OT+OL+OL+OL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C02+G466-C42+G466-C34
G467-S0644	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C42	ol	OL	G466-C35	or	OR	otol{NAME_CORE_1}ol{NAME_CORE_2}or	OT+OL+OL+OR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C02+G466-C42+G466-C35
G467-S0645	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C13	olaiin	OL+AIIN	otol{NAME_CORE_1}ot{NAME_CORE_2}olaiin	OT+OL+OT+OL+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C02+G466-C43+G466-C13
G467-S0646	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C14	daiin	AIIN	otol{NAME_CORE_1}ot{NAME_CORE_2}daiin	OT+OL+OT+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C02+G466-C43+G466-C14
G467-S0647	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C15	aiin	AIIN	otol{NAME_CORE_1}ot{NAME_CORE_2}aiin	OT+OL+OT+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C02+G466-C43+G466-C15
G467-S0648	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C16	ainy	AIN+Y	otol{NAME_CORE_1}ot{NAME_CORE_2}ainy	OT+OL+OT+AIN+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C02+G466-C43+G466-C16
G467-S0649	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C17	alor	AL+OR	otol{NAME_CORE_1}ot{NAME_CORE_2}alor	OT+OL+OT+AL+OR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C02+G466-C43+G466-C17
G467-S0650	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	otol{NAME_CORE_1}ot{NAME_CORE_2}cfhy	OT+OL+OT+CH+LOCAL_CHAR_F+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C02+G466-C43+G466-C18
G467-S0651	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C19	cphy	CH+P+Y	otol{NAME_CORE_1}ot{NAME_CORE_2}cphy	OT+OL+OT+CH+P+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C02+G466-C43+G466-C19
G467-S0652	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C20	cthy	CH+T+Y	otol{NAME_CORE_1}ot{NAME_CORE_2}cthy	OT+OL+OT+CH+T+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C02+G466-C43+G466-C20
G467-S0653	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C21	oiin	O+IIN	otol{NAME_CORE_1}ot{NAME_CORE_2}oiin	OT+OL+OT+O+IIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C02+G466-C43+G466-C21
G467-S0654	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C22	ain	AIN	otol{NAME_CORE_1}ot{NAME_CORE_2}ain	OT+OL+OT+AIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C02+G466-C43+G466-C22
G467-S0655	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C23	aly	AL+Y	otol{NAME_CORE_1}ot{NAME_CORE_2}aly	OT+OL+OT+AL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C02+G466-C43+G466-C23
G467-S0656	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C24	dal	AL	otol{NAME_CORE_1}ot{NAME_CORE_2}dal	OT+OL+OT+AL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C02+G466-C43+G466-C24
G467-S0657	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C25	eey	EE+Y	otol{NAME_CORE_1}ot{NAME_CORE_2}eey	OT+OL+OT+EE+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C02+G466-C43+G466-C25
G467-S0658	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C26	oin	O+IIN	otol{NAME_CORE_1}ot{NAME_CORE_2}oin	OT+OL+OT+O+IIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C02+G466-C43+G466-C26
G467-S0659	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C27	oly	OL+Y	otol{NAME_CORE_1}ot{NAME_CORE_2}oly	OT+OL+OT+OL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C02+G466-C43+G466-C27
G467-S0660	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C28	ory	OR+Y	otol{NAME_CORE_1}ot{NAME_CORE_2}ory	OT+OL+OT+OR+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C02+G466-C43+G466-C28
G467-S0661	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C29	shy	Y	otol{NAME_CORE_1}ot{NAME_CORE_2}shy	OT+OL+OT+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C02+G466-C43+G466-C29
G467-S0662	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C30	ydy	Y+DY	otol{NAME_CORE_1}ot{NAME_CORE_2}ydy	OT+OL+OT+Y+DY	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C02+G466-C43+G466-C30
G467-S0663	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C31	al	AL	otol{NAME_CORE_1}ot{NAME_CORE_2}al	OT+OL+OT+AL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C02+G466-C43+G466-C31
G467-S0664	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C32	am	AM_ADDR	otol{NAME_CORE_1}ot{NAME_CORE_2}am	OT+OL+OT+AM_ADDR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C02+G466-C43+G466-C32
G467-S0665	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C33	ar	AR	otol{NAME_CORE_1}ot{NAME_CORE_2}ar	OT+OL+OT+AR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C02+G466-C43+G466-C33
G467-S0666	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C34	ol	OL	otol{NAME_CORE_1}ot{NAME_CORE_2}ol	OT+OL+OT+OL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C02+G466-C43+G466-C34
G467-S0667	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C43	ot	OT	G466-C35	or	OR	otol{NAME_CORE_1}ot{NAME_CORE_2}or	OT+OL+OT+OR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C02+G466-C43+G466-C35
G467-S0668	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C13	olaiin	OL+AIIN	otol{NAME_CORE_1}sh{NAME_CORE_2}olaiin	OT+OL+SH+OL+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C02+G466-C44+G466-C13
G467-S0669	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C14	daiin	AIIN	otol{NAME_CORE_1}sh{NAME_CORE_2}daiin	OT+OL+SH+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C02+G466-C44+G466-C14
G467-S0670	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C15	aiin	AIIN	otol{NAME_CORE_1}sh{NAME_CORE_2}aiin	OT+OL+SH+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C02+G466-C44+G466-C15
G467-S0671	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C16	ainy	AIN+Y	otol{NAME_CORE_1}sh{NAME_CORE_2}ainy	OT+OL+SH+AIN+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C02+G466-C44+G466-C16
G467-S0672	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C17	alor	AL+OR	otol{NAME_CORE_1}sh{NAME_CORE_2}alor	OT+OL+SH+AL+OR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C02+G466-C44+G466-C17
G467-S0673	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	otol{NAME_CORE_1}sh{NAME_CORE_2}cfhy	OT+OL+SH+CH+LOCAL_CHAR_F+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C02+G466-C44+G466-C18
G467-S0674	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C19	cphy	CH+P+Y	otol{NAME_CORE_1}sh{NAME_CORE_2}cphy	OT+OL+SH+CH+P+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C02+G466-C44+G466-C19
G467-S0675	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C20	cthy	CH+T+Y	otol{NAME_CORE_1}sh{NAME_CORE_2}cthy	OT+OL+SH+CH+T+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C02+G466-C44+G466-C20
G467-S0676	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C21	oiin	O+IIN	otol{NAME_CORE_1}sh{NAME_CORE_2}oiin	OT+OL+SH+O+IIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C02+G466-C44+G466-C21
G467-S0677	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C22	ain	AIN	otol{NAME_CORE_1}sh{NAME_CORE_2}ain	OT+OL+SH+AIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C02+G466-C44+G466-C22
G467-S0678	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C23	aly	AL+Y	otol{NAME_CORE_1}sh{NAME_CORE_2}aly	OT+OL+SH+AL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C02+G466-C44+G466-C23
G467-S0679	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C24	dal	AL	otol{NAME_CORE_1}sh{NAME_CORE_2}dal	OT+OL+SH+AL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C02+G466-C44+G466-C24
G467-S0680	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C25	eey	EE+Y	otol{NAME_CORE_1}sh{NAME_CORE_2}eey	OT+OL+SH+EE+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C02+G466-C44+G466-C25
G467-S0681	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C26	oin	O+IIN	otol{NAME_CORE_1}sh{NAME_CORE_2}oin	OT+OL+SH+O+IIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C02+G466-C44+G466-C26
G467-S0682	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C27	oly	OL+Y	otol{NAME_CORE_1}sh{NAME_CORE_2}oly	OT+OL+SH+OL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C02+G466-C44+G466-C27
G467-S0683	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C28	ory	OR+Y	otol{NAME_CORE_1}sh{NAME_CORE_2}ory	OT+OL+SH+OR+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C02+G466-C44+G466-C28
G467-S0684	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C29	shy	Y	otol{NAME_CORE_1}sh{NAME_CORE_2}shy	OT+OL+SH+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C02+G466-C44+G466-C29
G467-S0685	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C30	ydy	Y+DY	otol{NAME_CORE_1}sh{NAME_CORE_2}ydy	OT+OL+SH+Y+DY	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C02+G466-C44+G466-C30
G467-S0686	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C31	al	AL	otol{NAME_CORE_1}sh{NAME_CORE_2}al	OT+OL+SH+AL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C02+G466-C44+G466-C31
G467-S0687	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C32	am	AM_ADDR	otol{NAME_CORE_1}sh{NAME_CORE_2}am	OT+OL+SH+AM_ADDR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C02+G466-C44+G466-C32
G467-S0688	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C33	ar	AR	otol{NAME_CORE_1}sh{NAME_CORE_2}ar	OT+OL+SH+AR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C02+G466-C44+G466-C33
G467-S0689	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C34	ol	OL	otol{NAME_CORE_1}sh{NAME_CORE_2}ol	OT+OL+SH+OL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C02+G466-C44+G466-C34
G467-S0690	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C44	sh	SH	G466-C35	or	OR	otol{NAME_CORE_1}sh{NAME_CORE_2}or	OT+OL+SH+OR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C02+G466-C44+G466-C35
G467-S0691	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C03	kor	K+OR	G466-C36	air	AIR	G466-C13	olaiin	OL+AIIN	kor{NAME_CORE_1}air{NAME_CORE_2}olaiin	K+OR+AIR+OL+AIIN	GEBEN · EINHEIT · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C03+G466-C36+G466-C13
G467-S0692	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C03	kor	K+OR	G466-C36	air	AIR	G466-C14	daiin	AIIN	kor{NAME_CORE_1}air{NAME_CORE_2}daiin	K+OR+AIR+AIIN	GEBEN · EINHEIT · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C03+G466-C36+G466-C14
G467-S0693	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C03	kor	K+OR	G466-C36	air	AIR	G466-C15	aiin	AIIN	kor{NAME_CORE_1}air{NAME_CORE_2}aiin	K+OR+AIR+AIIN	GEBEN · EINHEIT · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C03+G466-C36+G466-C15
