collision_id	collision_kind	signature	member_count	distinct_recipe_count	shell_ids	surface_templates	exact_channel_signatures	disposition
G467-K0330	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+EE+Y	2	1	G467-S0036|G467-S2497	otol{NAME_CORE}eey|ot{NAME_CORE_1}ol{NAME_CORE_2}eey	G466-C02+G466-C25|G466-C11+G466-C42+G466-C25	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0331	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+O+IIN	4	1	G467-S0032|G467-S0037|G467-S2493|G467-S2498	otol{NAME_CORE}oiin|otol{NAME_CORE}oin|ot{NAME_CORE_1}ol{NAME_CORE_2}oiin|ot{NAME_CORE_1}ol{NAME_CORE_2}oin	G466-C02+G466-C21|G466-C02+G466-C26|G466-C11+G466-C42+G466-C21|G466-C11+G466-C42+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0332	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OK+AIIN	2	1	G467-S0600|G467-S0601	otol{NAME_CORE_1}ok{NAME_CORE_2}daiin|otol{NAME_CORE_1}ok{NAME_CORE_2}aiin	G466-C02+G466-C41+G466-C14|G466-C02+G466-C41+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0333	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OK+AL	2	1	G467-S0610|G467-S0617	otol{NAME_CORE_1}ok{NAME_CORE_2}dal|otol{NAME_CORE_1}ok{NAME_CORE_2}al	G466-C02+G466-C41+G466-C24|G466-C02+G466-C41+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0334	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OK+O+IIN	2	1	G467-S0607|G467-S0612	otol{NAME_CORE_1}ok{NAME_CORE_2}oiin|otol{NAME_CORE_1}ok{NAME_CORE_2}oin	G466-C02+G466-C41+G466-C21|G466-C02+G466-C41+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0335	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OL	2	1	G467-S0045|G467-S2506	otol{NAME_CORE}ol|ot{NAME_CORE_1}ol{NAME_CORE_2}ol	G466-C02+G466-C34|G466-C11+G466-C42+G466-C34	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0336	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OL+AIIN	4	1	G467-S0024|G467-S0623|G467-S0624|G467-S2485	otol{NAME_CORE}olaiin|otol{NAME_CORE_1}ol{NAME_CORE_2}daiin|otol{NAME_CORE_1}ol{NAME_CORE_2}aiin|ot{NAME_CORE_1}ol{NAME_CORE_2}olaiin	G466-C02+G466-C13|G466-C02+G466-C42+G466-C14|G466-C02+G466-C42+G466-C15|G466-C11+G466-C42+G466-C13	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0337	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OL+AL	2	1	G467-S0633|G467-S0640	otol{NAME_CORE_1}ol{NAME_CORE_2}dal|otol{NAME_CORE_1}ol{NAME_CORE_2}al	G466-C02+G466-C42+G466-C24|G466-C02+G466-C42+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0338	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OL+O+IIN	2	1	G467-S0630|G467-S0635	otol{NAME_CORE_1}ol{NAME_CORE_2}oiin|otol{NAME_CORE_1}ol{NAME_CORE_2}oin	G466-C02+G466-C42+G466-C21|G466-C02+G466-C42+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0339	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OL+Y	3	1	G467-S0038|G467-S0638|G467-S2499	otol{NAME_CORE}oly|otol{NAME_CORE_1}ol{NAME_CORE_2}shy|ot{NAME_CORE_1}ol{NAME_CORE_2}oly	G466-C02+G466-C27|G466-C02+G466-C42+G466-C29|G466-C11+G466-C42+G466-C27	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0340	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OR	2	1	G467-S0046|G467-S2507	otol{NAME_CORE}or|ot{NAME_CORE_1}ol{NAME_CORE_2}or	G466-C02+G466-C35|G466-C11+G466-C42+G466-C35	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0341	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OR+Y	2	1	G467-S0039|G467-S2500	otol{NAME_CORE}ory|ot{NAME_CORE_1}ol{NAME_CORE_2}ory	G466-C02+G466-C28|G466-C11+G466-C42+G466-C28	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0342	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OT+AIIN	2	1	G467-S0646|G467-S0647	otol{NAME_CORE_1}ot{NAME_CORE_2}daiin|otol{NAME_CORE_1}ot{NAME_CORE_2}aiin	G466-C02+G466-C43+G466-C14|G466-C02+G466-C43+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0343	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OT+AL	2	1	G467-S0656|G467-S0663	otol{NAME_CORE_1}ot{NAME_CORE_2}dal|otol{NAME_CORE_1}ot{NAME_CORE_2}al	G466-C02+G466-C43+G466-C24|G466-C02+G466-C43+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0344	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+OT+O+IIN	2	1	G467-S0653|G467-S0658	otol{NAME_CORE_1}ot{NAME_CORE_2}oiin|otol{NAME_CORE_1}ot{NAME_CORE_2}oin	G466-C02+G466-C43+G466-C21|G466-C02+G466-C43+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0345	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+SH+AIIN	2	1	G467-S0669|G467-S0670	otol{NAME_CORE_1}sh{NAME_CORE_2}daiin|otol{NAME_CORE_1}sh{NAME_CORE_2}aiin	G466-C02+G466-C44+G466-C14|G466-C02+G466-C44+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0346	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+SH+AL	2	1	G467-S0679|G467-S0686	otol{NAME_CORE_1}sh{NAME_CORE_2}dal|otol{NAME_CORE_1}sh{NAME_CORE_2}al	G466-C02+G466-C44+G466-C24|G466-C02+G466-C44+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0347	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+SH+O+IIN	2	1	G467-S0676|G467-S0681	otol{NAME_CORE_1}sh{NAME_CORE_2}oiin|otol{NAME_CORE_1}sh{NAME_CORE_2}oin	G466-C02+G466-C44+G466-C21|G466-C02+G466-C44+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0348	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+Y	3	1	G467-S0040|G467-S0245|G467-S2501	otol{NAME_CORE}shy|ot{NAME_CORE}oly|ot{NAME_CORE_1}ol{NAME_CORE_2}shy	G466-C02+G466-C29|G466-C11+G466-C27|G466-C11+G466-C42+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0349	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+Y+DY	2	1	G467-S0041|G467-S2502	otol{NAME_CORE}ydy|ot{NAME_CORE_1}ol{NAME_CORE_2}ydy	G466-C02+G466-C30|G466-C11+G466-C42+G466-C30	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0350	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OT+AIIN	2	1	G467-S2509|G467-S2510	ot{NAME_CORE_1}ot{NAME_CORE_2}daiin|ot{NAME_CORE_1}ot{NAME_CORE_2}aiin	G466-C11+G466-C43+G466-C14|G466-C11+G466-C43+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0351	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OT+AL	2	1	G467-S2519|G467-S2526	ot{NAME_CORE_1}ot{NAME_CORE_2}dal|ot{NAME_CORE_1}ot{NAME_CORE_2}al	G466-C11+G466-C43+G466-C24|G466-C11+G466-C43+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0352	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OT+O+IIN	2	1	G467-S2516|G467-S2521	ot{NAME_CORE_1}ot{NAME_CORE_2}oiin|ot{NAME_CORE_1}ot{NAME_CORE_2}oin	G466-C11+G466-C43+G466-C21|G466-C11+G466-C43+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0353	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+SH+AIIN	2	1	G467-S2532|G467-S2533	ot{NAME_CORE_1}sh{NAME_CORE_2}daiin|ot{NAME_CORE_1}sh{NAME_CORE_2}aiin	G466-C11+G466-C44+G466-C14|G466-C11+G466-C44+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0354	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+SH+AL	2	1	G467-S2542|G467-S2549	ot{NAME_CORE_1}sh{NAME_CORE_2}dal|ot{NAME_CORE_1}sh{NAME_CORE_2}al	G466-C11+G466-C44+G466-C24|G466-C11+G466-C44+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0355	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+SH+O+IIN	2	1	G467-S2539|G467-S2544	ot{NAME_CORE_1}sh{NAME_CORE_2}oiin|ot{NAME_CORE_1}sh{NAME_CORE_2}oin	G466-C11+G466-C44+G466-C21|G466-C11+G466-C44+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0356	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AIIN	2	1	G467-S0255|G467-S0256	sh{NAME_CORE}daiin|sh{NAME_CORE}aiin	G466-C12+G466-C14|G466-C12+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0357	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AIR+AIIN	2	1	G467-S2555|G467-S2556	sh{NAME_CORE_1}air{NAME_CORE_2}daiin|sh{NAME_CORE_1}air{NAME_CORE_2}aiin	G466-C12+G466-C36+G466-C14|G466-C12+G466-C36+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0358	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AIR+AL	2	1	G467-S2565|G467-S2572	sh{NAME_CORE_1}air{NAME_CORE_2}dal|sh{NAME_CORE_1}air{NAME_CORE_2}al	G466-C12+G466-C36+G466-C24|G466-C12+G466-C36+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0359	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AIR+O+IIN	2	1	G467-S2562|G467-S2567	sh{NAME_CORE_1}air{NAME_CORE_2}oiin|sh{NAME_CORE_1}air{NAME_CORE_2}oin	G466-C12+G466-C36+G466-C21|G466-C12+G466-C36+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0360	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AL	2	1	G467-S0265|G467-S0272	sh{NAME_CORE}dal|sh{NAME_CORE}al	G466-C12+G466-C24|G466-C12+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0361	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AL+AIIN	2	1	G467-S2624|G467-S2625	sh{NAME_CORE_1}al{NAME_CORE_2}daiin|sh{NAME_CORE_1}al{NAME_CORE_2}aiin	G466-C12+G466-C39+G466-C14|G466-C12+G466-C39+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0362	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AL+AL	2	1	G467-S2634|G467-S2641	sh{NAME_CORE_1}al{NAME_CORE_2}dal|sh{NAME_CORE_1}al{NAME_CORE_2}al	G466-C12+G466-C39+G466-C24|G466-C12+G466-C39+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0363	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AL+O+IIN	2	1	G467-S2631|G467-S2636	sh{NAME_CORE_1}al{NAME_CORE_2}oiin|sh{NAME_CORE_1}al{NAME_CORE_2}oin	G466-C12+G466-C39+G466-C21|G466-C12+G466-C39+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0364	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AL+OR	2	1	G467-S0258|G467-S2645	sh{NAME_CORE}alor|sh{NAME_CORE_1}al{NAME_CORE_2}or	G466-C12+G466-C17|G466-C12+G466-C39+G466-C35	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0365	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AL+Y	2	1	G467-S0264|G467-S2639	sh{NAME_CORE}aly|sh{NAME_CORE_1}al{NAME_CORE_2}shy	G466-C12+G466-C23|G466-C12+G466-C39+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0366	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AR+AIIN	2	1	G467-S2647|G467-S2648	sh{NAME_CORE_1}ar{NAME_CORE_2}daiin|sh{NAME_CORE_1}ar{NAME_CORE_2}aiin	G466-C12+G466-C40+G466-C14|G466-C12+G466-C40+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0367	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AR+AL	2	1	G467-S2657|G467-S2664	sh{NAME_CORE_1}ar{NAME_CORE_2}dal|sh{NAME_CORE_1}ar{NAME_CORE_2}al	G466-C12+G466-C40+G466-C24|G466-C12+G466-C40+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0368	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+AR+O+IIN	2	1	G467-S2654|G467-S2659	sh{NAME_CORE_1}ar{NAME_CORE_2}oiin|sh{NAME_CORE_1}ar{NAME_CORE_2}oin	G466-C12+G466-C40+G466-C21|G466-C12+G466-C40+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0369	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+CH+T+AIIN	2	1	G467-S2578|G467-S2579	sh{NAME_CORE_1}cth{NAME_CORE_2}daiin|sh{NAME_CORE_1}cth{NAME_CORE_2}aiin	G466-C12+G466-C37+G466-C14|G466-C12+G466-C37+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0370	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+CH+T+AL	2	1	G467-S2588|G467-S2595	sh{NAME_CORE_1}cth{NAME_CORE_2}dal|sh{NAME_CORE_1}cth{NAME_CORE_2}al	G466-C12+G466-C37+G466-C24|G466-C12+G466-C37+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0371	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+CH+T+O+IIN	2	1	G467-S2585|G467-S2590	sh{NAME_CORE_1}cth{NAME_CORE_2}oiin|sh{NAME_CORE_1}cth{NAME_CORE_2}oin	G466-C12+G466-C37+G466-C21|G466-C12+G466-C37+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0372	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+CH+T+Y	2	1	G467-S0261|G467-S2593	sh{NAME_CORE}cthy|sh{NAME_CORE_1}cth{NAME_CORE_2}shy	G466-C12+G466-C20|G466-C12+G466-C37+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0373	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+D_ADDR+AR+AIIN	2	1	G467-S2601|G467-S2602	sh{NAME_CORE_1}dar{NAME_CORE_2}daiin|sh{NAME_CORE_1}dar{NAME_CORE_2}aiin	G466-C12+G466-C38+G466-C14|G466-C12+G466-C38+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0374	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+D_ADDR+AR+AL	2	1	G467-S2611|G467-S2618	sh{NAME_CORE_1}dar{NAME_CORE_2}dal|sh{NAME_CORE_1}dar{NAME_CORE_2}al	G466-C12+G466-C38+G466-C24|G466-C12+G466-C38+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0375	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+D_ADDR+AR+O+IIN	2	1	G467-S2608|G467-S2613	sh{NAME_CORE_1}dar{NAME_CORE_2}oiin|sh{NAME_CORE_1}dar{NAME_CORE_2}oin	G466-C12+G466-C38+G466-C21|G466-C12+G466-C38+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0376	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+O+IIN	2	1	G467-S0262|G467-S0267	sh{NAME_CORE}oiin|sh{NAME_CORE}oin	G466-C12+G466-C21|G466-C12+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0377	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+OK+AIIN	2	1	G467-S2670|G467-S2671	sh{NAME_CORE_1}ok{NAME_CORE_2}daiin|sh{NAME_CORE_1}ok{NAME_CORE_2}aiin	G466-C12+G466-C41+G466-C14|G466-C12+G466-C41+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0378	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+OK+AL	2	1	G467-S2680|G467-S2687	sh{NAME_CORE_1}ok{NAME_CORE_2}dal|sh{NAME_CORE_1}ok{NAME_CORE_2}al	G466-C12+G466-C41+G466-C24|G466-C12+G466-C41+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0379	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+OK+O+IIN	2	1	G467-S2677|G467-S2682	sh{NAME_CORE_1}ok{NAME_CORE_2}oiin|sh{NAME_CORE_1}ok{NAME_CORE_2}oin	G466-C12+G466-C41+G466-C21|G466-C12+G466-C41+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0380	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+OL+AIIN	3	1	G467-S0254|G467-S2693|G467-S2694	sh{NAME_CORE}olaiin|sh{NAME_CORE_1}ol{NAME_CORE_2}daiin|sh{NAME_CORE_1}ol{NAME_CORE_2}aiin	G466-C12+G466-C13|G466-C12+G466-C42+G466-C14|G466-C12+G466-C42+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0381	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+OL+AL	2	1	G467-S2703|G467-S2710	sh{NAME_CORE_1}ol{NAME_CORE_2}dal|sh{NAME_CORE_1}ol{NAME_CORE_2}al	G466-C12+G466-C42+G466-C24|G466-C12+G466-C42+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0382	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+OL+O+IIN	2	1	G467-S2700|G467-S2705	sh{NAME_CORE_1}ol{NAME_CORE_2}oiin|sh{NAME_CORE_1}ol{NAME_CORE_2}oin	G466-C12+G466-C42+G466-C21|G466-C12+G466-C42+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0383	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+OL+Y	2	1	G467-S0268|G467-S2708	sh{NAME_CORE}oly|sh{NAME_CORE_1}ol{NAME_CORE_2}shy	G466-C12+G466-C27|G466-C12+G466-C42+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0384	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+OT+AIIN	2	1	G467-S2716|G467-S2717	sh{NAME_CORE_1}ot{NAME_CORE_2}daiin|sh{NAME_CORE_1}ot{NAME_CORE_2}aiin	G466-C12+G466-C43+G466-C14|G466-C12+G466-C43+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0385	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+OT+AL	2	1	G467-S2726|G467-S2733	sh{NAME_CORE_1}ot{NAME_CORE_2}dal|sh{NAME_CORE_1}ot{NAME_CORE_2}al	G466-C12+G466-C43+G466-C24|G466-C12+G466-C43+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0386	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+OT+O+IIN	2	1	G467-S2723|G467-S2728	sh{NAME_CORE_1}ot{NAME_CORE_2}oiin|sh{NAME_CORE_1}ot{NAME_CORE_2}oin	G466-C12+G466-C43+G466-C21|G466-C12+G466-C43+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0387	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+SH+AIIN	2	1	G467-S2739|G467-S2740	sh{NAME_CORE_1}sh{NAME_CORE_2}daiin|sh{NAME_CORE_1}sh{NAME_CORE_2}aiin	G466-C12+G466-C44+G466-C14|G466-C12+G466-C44+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0388	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+SH+AL	2	1	G467-S2749|G467-S2756	sh{NAME_CORE_1}sh{NAME_CORE_2}dal|sh{NAME_CORE_1}sh{NAME_CORE_2}al	G466-C12+G466-C44+G466-C24|G466-C12+G466-C44+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0389	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	SH+SH+O+IIN	2	1	G467-S2746|G467-S2751	sh{NAME_CORE_1}sh{NAME_CORE_2}oiin|sh{NAME_CORE_1}sh{NAME_CORE_2}oin	G466-C12+G466-C44+G466-C21|G466-C12+G466-C44+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0390	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AIIN	2	1	G467-S0071|G467-S0072	yky{NAME_CORE}daiin|yky{NAME_CORE}aiin	G466-C04+G466-C14|G466-C04+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0391	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AIR+AIIN	2	1	G467-S0899|G467-S0900	yky{NAME_CORE_1}air{NAME_CORE_2}daiin|yky{NAME_CORE_1}air{NAME_CORE_2}aiin	G466-C04+G466-C36+G466-C14|G466-C04+G466-C36+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0392	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AIR+AL	2	1	G467-S0909|G467-S0916	yky{NAME_CORE_1}air{NAME_CORE_2}dal|yky{NAME_CORE_1}air{NAME_CORE_2}al	G466-C04+G466-C36+G466-C24|G466-C04+G466-C36+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0393	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AIR+O+IIN	2	1	G467-S0906|G467-S0911	yky{NAME_CORE_1}air{NAME_CORE_2}oiin|yky{NAME_CORE_1}air{NAME_CORE_2}oin	G466-C04+G466-C36+G466-C21|G466-C04+G466-C36+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0394	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AL	2	1	G467-S0081|G467-S0088	yky{NAME_CORE}dal|yky{NAME_CORE}al	G466-C04+G466-C24|G466-C04+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0395	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AL+AIIN	2	1	G467-S0968|G467-S0969	yky{NAME_CORE_1}al{NAME_CORE_2}daiin|yky{NAME_CORE_1}al{NAME_CORE_2}aiin	G466-C04+G466-C39+G466-C14|G466-C04+G466-C39+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
