probe_id	shell_id	shell_shape	core_marker	synthetic_surface	expected_channel_ids	observed_channel_ids	expected_known_character_count	observed_known_character_count	expected_learned_character_count	observed_learned_character_count	observed_route	observed_reading_de	precedence_collision	probe_pass
G467-P00770	G467-S0257	PREFIX_CORE_SUFFIX	zx	shzxainy	G466-C12+G466-C16	G466-C12+G466-C16	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · ANTEIL · POSTEN	NO	YES
G467-P00771	G467-S0257	PREFIX_CORE_SUFFIX	xvz	shxvzainy	G466-C12+G466-C16	G466-C12+G466-C16	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · ANTEIL · POSTEN	NO	YES
G467-P00772	G467-S0258	PREFIX_CORE_SUFFIX	x	shxalor	G466-C12+G466-C17	G466-C12+G466-C17	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · ZIELORT · EINHEIT	NO	YES
G467-P00773	G467-S0258	PREFIX_CORE_SUFFIX	zx	shzxalor	G466-C12+G466-C17	G466-C12+G466-C17	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · ZIELORT · EINHEIT	NO	YES
G467-P00774	G467-S0258	PREFIX_CORE_SUFFIX	xvz	shxvzalor	G466-C12+G466-C17	G466-C12+G466-C17	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · ZIELORT · EINHEIT	NO	YES
G467-P00775	G467-S0259	PREFIX_CORE_SUFFIX	x	shxcfhy	G466-C12+G466-C18	G466-C12+G466-C18	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · HIER · POSTEN	NO	YES
G467-P00776	G467-S0259	PREFIX_CORE_SUFFIX	zx	shzxcfhy	G466-C12+G466-C18	G466-C12+G466-C18	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · HIER · POSTEN	NO	YES
G467-P00777	G467-S0259	PREFIX_CORE_SUFFIX	xvz	shxvzcfhy	G466-C12+G466-C18	G466-C12+G466-C18	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · HIER · POSTEN	NO	YES
G467-P00778	G467-S0260	PREFIX_CORE_SUFFIX	x	shxcphy	G466-C12+G466-C19	G466-C12+G466-C19	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P00779	G467-S0260	PREFIX_CORE_SUFFIX	zx	shzxcphy	G466-C12+G466-C19	G466-C12+G466-C19	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P00780	G467-S0260	PREFIX_CORE_SUFFIX	xvz	shxvzcphy	G466-C12+G466-C19	G466-C12+G466-C19	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P00781	G467-S0261	PREFIX_CORE_SUFFIX	x	shxcthy	G466-C12+G466-C20	G466-C12+G466-C20	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P00782	G467-S0261	PREFIX_CORE_SUFFIX	zx	shzxcthy	G466-C12+G466-C20	G466-C12+G466-C20	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P00783	G467-S0261	PREFIX_CORE_SUFFIX	xvz	shxvzcthy	G466-C12+G466-C20	G466-C12+G466-C20	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P00784	G467-S0262	PREFIX_CORE_SUFFIX	x	shxoiin	G466-C12+G466-C21	G466-C12+G466-C21	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00785	G467-S0262	PREFIX_CORE_SUFFIX	zx	shzxoiin	G466-C12+G466-C21	G466-C12+G466-C21	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00786	G467-S0262	PREFIX_CORE_SUFFIX	xvz	shxvzoiin	G466-C12+G466-C21	G466-C12+G466-C21	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00787	G467-S0263	PREFIX_CORE_SUFFIX	x	shxain	G466-C12+G466-C22	G466-C12+G466-C22	5	5	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · ANTEIL	NO	YES
G467-P00788	G467-S0263	PREFIX_CORE_SUFFIX	zx	shzxain	G466-C12+G466-C22	G466-C12+G466-C22	5	5	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · ANTEIL	NO	YES
G467-P00789	G467-S0263	PREFIX_CORE_SUFFIX	xvz	shxvzain	G466-C12+G466-C22	G466-C12+G466-C22	5	5	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · ANTEIL	NO	YES
G467-P00790	G467-S0264	PREFIX_CORE_SUFFIX	x	shxaly	G466-C12+G466-C23	G466-C12+G466-C23	5	5	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · ZIELORT · POSTEN	NO	YES
G467-P00791	G467-S0264	PREFIX_CORE_SUFFIX	zx	shzxaly	G466-C12+G466-C23	G466-C12+G466-C23	5	5	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · ZIELORT · POSTEN	NO	YES
G467-P00792	G467-S0264	PREFIX_CORE_SUFFIX	xvz	shxvzaly	G466-C12+G466-C23	G466-C12+G466-C23	5	5	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · ZIELORT · POSTEN	NO	YES
G467-P00793	G467-S0265	PREFIX_CORE_SUFFIX	x	shxdal	G466-C12+G466-C24	G466-C12+G466-C24	5	5	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · ZIELORT	NO	YES
G467-P00794	G467-S0265	PREFIX_CORE_SUFFIX	zx	shzxdal	G466-C12+G466-C24	G466-C12+G466-C24	5	5	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · ZIELORT	NO	YES
G467-P00795	G467-S0265	PREFIX_CORE_SUFFIX	xvz	shxvzdal	G466-C12+G466-C24	G466-C12+G466-C24	5	5	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · ZIELORT	NO	YES
G467-P00796	G467-S0266	PREFIX_CORE_SUFFIX	x	shxeey	G466-C12+G466-C25	G466-C12+G466-C25	5	5	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · GRAD II · POSTEN	NO	YES
G467-P00797	G467-S0266	PREFIX_CORE_SUFFIX	zx	shzxeey	G466-C12+G466-C25	G466-C12+G466-C25	5	5	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · GRAD II · POSTEN	NO	YES
G467-P00798	G467-S0266	PREFIX_CORE_SUFFIX	xvz	shxvzeey	G466-C12+G466-C25	G466-C12+G466-C25	5	5	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · GRAD II · POSTEN	NO	YES
G467-P00799	G467-S0267	PREFIX_CORE_SUFFIX	x	shxoin	G466-C12+G466-C26	G466-C12+G466-C26	5	5	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00800	G467-S0267	PREFIX_CORE_SUFFIX	zx	shzxoin	G466-C12+G466-C26	G466-C12+G466-C26	5	5	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00801	G467-S0267	PREFIX_CORE_SUFFIX	xvz	shxvzoin	G466-C12+G466-C26	G466-C12+G466-C26	5	5	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00802	G467-S0268	PREFIX_CORE_SUFFIX	x	shxoly	G466-C12+G466-C27	G466-C12+G466-C27	5	5	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · FORTSETZEN · POSTEN	NO	YES
G467-P00803	G467-S0268	PREFIX_CORE_SUFFIX	zx	shzxoly	G466-C12+G466-C27	G466-C12+G466-C27	5	5	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · FORTSETZEN · POSTEN	NO	YES
G467-P00804	G467-S0268	PREFIX_CORE_SUFFIX	xvz	shxvzoly	G466-C12+G466-C27	G466-C12+G466-C27	5	5	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · FORTSETZEN · POSTEN	NO	YES
G467-P00805	G467-S0269	PREFIX_CORE_SUFFIX	x	shxory	G466-C12+G466-C28	G466-C12+G466-C28	5	5	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · EINHEIT · POSTEN	NO	YES
G467-P00806	G467-S0269	PREFIX_CORE_SUFFIX	zx	shzxory	G466-C12+G466-C28	G466-C12+G466-C28	5	5	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · EINHEIT · POSTEN	NO	YES
G467-P00807	G467-S0269	PREFIX_CORE_SUFFIX	xvz	shxvzory	G466-C12+G466-C28	G466-C12+G466-C28	5	5	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · EINHEIT · POSTEN	NO	YES
G467-P00808	G467-S0270	PREFIX_CORE_SUFFIX	x	shxshy	G466-C12+G466-C29	G466-C12+G466-C29	5	5	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · POSTEN	NO	YES
G467-P00809	G467-S0270	PREFIX_CORE_SUFFIX	zx	shzxshy	G466-C12+G466-C29	G466-C12+G466-C29	5	5	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · POSTEN	NO	YES
G467-P00810	G467-S0270	PREFIX_CORE_SUFFIX	xvz	shxvzshy	G466-C12+G466-C29	G466-C12+G466-C29	5	5	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · POSTEN	NO	YES
G467-P00811	G467-S0271	PREFIX_CORE_SUFFIX	x	shxydy	G466-C12+G466-C30	G466-C12+G466-C30	5	5	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · POSTEN · SCHLUSS	NO	YES
G467-P00812	G467-S0271	PREFIX_CORE_SUFFIX	zx	shzxydy	G466-C12+G466-C30	G466-C12+G466-C30	5	5	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · POSTEN · SCHLUSS	NO	YES
G467-P00813	G467-S0271	PREFIX_CORE_SUFFIX	xvz	shxvzydy	G466-C12+G466-C30	G466-C12+G466-C30	5	5	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · POSTEN · SCHLUSS	NO	YES
G467-P00814	G467-S0272	PREFIX_CORE_SUFFIX	x	shxal	G466-C12+G466-C31	G466-C12+G466-C31	4	4	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · ZIELORT	NO	YES
G467-P00815	G467-S0272	PREFIX_CORE_SUFFIX	zx	shzxal	G466-C12+G466-C31	G466-C12+G466-C31	4	4	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · ZIELORT	NO	YES
G467-P00816	G467-S0272	PREFIX_CORE_SUFFIX	xvz	shxvzal	G466-C12+G466-C31	G466-C12+G466-C31	4	4	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · ZIELORT	NO	YES
G467-P00817	G467-S0273	PREFIX_CORE_SUFFIX	x	shxam	G466-C12+G466-C32	G466-C12+G466-C32	4	4	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER	NO	YES
G467-P00818	G467-S0273	PREFIX_CORE_SUFFIX	zx	shzxam	G466-C12+G466-C32	G466-C12+G466-C32	4	4	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER	NO	YES
G467-P00819	G467-S0273	PREFIX_CORE_SUFFIX	xvz	shxvzam	G466-C12+G466-C32	G466-C12+G466-C32	4	4	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER	NO	YES
G467-P00820	G467-S0274	PREFIX_CORE_SUFFIX	x	shxar	G466-C12+G466-C33	G466-C12+G466-C33	4	4	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · AUSGANG	NO	YES
G467-P00821	G467-S0274	PREFIX_CORE_SUFFIX	zx	shzxar	G466-C12+G466-C33	G466-C12+G466-C33	4	4	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · AUSGANG	NO	YES
G467-P00822	G467-S0274	PREFIX_CORE_SUFFIX	xvz	shxvzar	G466-C12+G466-C33	G466-C12+G466-C33	4	4	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · AUSGANG	NO	YES
G467-P00823	G467-S0275	PREFIX_CORE_SUFFIX	x	shxol	G466-C12+G466-C34	G466-C12+G466-C34	4	4	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · FORTSETZEN	NO	YES
G467-P00824	G467-S0275	PREFIX_CORE_SUFFIX	zx	shzxol	G466-C12+G466-C34	G466-C12+G466-C34	4	4	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · FORTSETZEN	NO	YES
G467-P00825	G467-S0275	PREFIX_CORE_SUFFIX	xvz	shxvzol	G466-C12+G466-C34	G466-C12+G466-C34	4	4	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · FORTSETZEN	NO	YES
G467-P00826	G467-S0276	PREFIX_CORE_SUFFIX	x	shxor	G466-C12+G466-C35	G466-C12+G466-C35	4	4	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · EINHEIT	NO	YES
G467-P00827	G467-S0276	PREFIX_CORE_SUFFIX	zx	shzxor	G466-C12+G466-C35	G466-C12+G466-C35	4	4	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · EINHEIT	NO	YES
G467-P00828	G467-S0276	PREFIX_CORE_SUFFIX	xvz	shxvzor	G466-C12+G466-C35	G466-C12+G466-C35	4	4	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · EINHEIT	NO	YES
G467-P00829	G467-S0277	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	otalxairxolaiin	G466-C01+G466-C36+G466-C13	G466-C01+G466-C36+G466-C13	13	13	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · FORTSETZEN · WERT	NO	YES
G467-P00830	G467-S0277	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	otalzxairzxolaiin	G466-C01+G466-C36+G466-C13	G466-C01+G466-C36+G466-C13	13	13	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · FORTSETZEN · WERT	NO	YES
G467-P00831	G467-S0277	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	otalxvzairxvzolaiin	G466-C01+G466-C36+G466-C13	G466-C01+G466-C36+G466-C13	13	13	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · FORTSETZEN · WERT	NO	YES
G467-P00832	G467-S0278	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	otalxairxdaiin	G466-C01+G466-C36+G466-C14	G466-C01+G466-C36+G466-C14	12	12	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · WERT	NO	YES
G467-P00833	G467-S0278	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	otalzxairzxdaiin	G466-C01+G466-C36+G466-C14	G466-C01+G466-C36+G466-C14	12	12	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · WERT	NO	YES
G467-P00834	G467-S0278	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	otalxvzairxvzdaiin	G466-C01+G466-C36+G466-C14	G466-C01+G466-C36+G466-C14	12	12	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · WERT	NO	YES
G467-P00835	G467-S0279	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	otalxairxaiin	G466-C01+G466-C36+G466-C15	G466-C01+G466-C36+G466-C15	11	11	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · WERT	NO	YES
G467-P00836	G467-S0279	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	otalzxairzxaiin	G466-C01+G466-C36+G466-C15	G466-C01+G466-C36+G466-C15	11	11	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · WERT	NO	YES
G467-P00837	G467-S0279	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	otalxvzairxvzaiin	G466-C01+G466-C36+G466-C15	G466-C01+G466-C36+G466-C15	11	11	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · WERT	NO	YES
G467-P00838	G467-S0280	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	otalxairxainy	G466-C01+G466-C36+G466-C16	G466-C01+G466-C36+G466-C16	11	11	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · ANTEIL · POSTEN	NO	YES
G467-P00839	G467-S0280	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	otalzxairzxainy	G466-C01+G466-C36+G466-C16	G466-C01+G466-C36+G466-C16	11	11	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · ANTEIL · POSTEN	NO	YES
G467-P00840	G467-S0280	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	otalxvzairxvzainy	G466-C01+G466-C36+G466-C16	G466-C01+G466-C36+G466-C16	11	11	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · ANTEIL · POSTEN	NO	YES
G467-P00841	G467-S0281	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	otalxairxalor	G466-C01+G466-C36+G466-C17	G466-C01+G466-C36+G466-C17	11	11	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · ZIELORT · EINHEIT	NO	YES
G467-P00842	G467-S0281	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	otalzxairzxalor	G466-C01+G466-C36+G466-C17	G466-C01+G466-C36+G466-C17	11	11	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · ZIELORT · EINHEIT	NO	YES
G467-P00843	G467-S0281	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	otalxvzairxvzalor	G466-C01+G466-C36+G466-C17	G466-C01+G466-C36+G466-C17	11	11	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · ZIELORT · EINHEIT	NO	YES
G467-P00844	G467-S0282	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	otalxairxcfhy	G466-C01+G466-C36+G466-C18	G466-C01+G466-C36+G466-C18	11	11	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · NEHMEN · HIER · POSTEN	NO	YES
G467-P00845	G467-S0282	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	otalzxairzxcfhy	G466-C01+G466-C36+G466-C18	G466-C01+G466-C36+G466-C18	11	11	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · NEHMEN · HIER · POSTEN	NO	YES
G467-P00846	G467-S0282	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	otalxvzairxvzcfhy	G466-C01+G466-C36+G466-C18	G466-C01+G466-C36+G466-C18	11	11	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · NEHMEN · HIER · POSTEN	NO	YES
G467-P00847	G467-S0283	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	otalxairxcphy	G466-C01+G466-C36+G466-C19	G466-C01+G466-C36+G466-C19	11	11	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P00848	G467-S0283	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	otalzxairzxcphy	G466-C01+G466-C36+G466-C19	G466-C01+G466-C36+G466-C19	11	11	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P00849	G467-S0283	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	otalxvzairxvzcphy	G466-C01+G466-C36+G466-C19	G466-C01+G466-C36+G466-C19	11	11	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P00850	G467-S0284	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	otalxairxcthy	G466-C01+G466-C36+G466-C20	G466-C01+G466-C36+G466-C20	11	11	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P00851	G467-S0284	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	otalzxairzxcthy	G466-C01+G466-C36+G466-C20	G466-C01+G466-C36+G466-C20	11	11	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P00852	G467-S0284	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	otalxvzairxvzcthy	G466-C01+G466-C36+G466-C20	G466-C01+G466-C36+G466-C20	11	11	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P00853	G467-S0285	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	otalxairxoiin	G466-C01+G466-C36+G466-C21	G466-C01+G466-C36+G466-C21	11	11	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00854	G467-S0285	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	otalzxairzxoiin	G466-C01+G466-C36+G466-C21	G466-C01+G466-C36+G466-C21	11	11	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · ZIELORT · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
