copy_id	unit_id	page	scribe_profile	group_count	source_surface_sequence	rendered_surface_sequence	atom_sequence	fixed_generated_prose_de	surface_changes	profile_matches	semantic_readback_changed	status
B3-S009::S1_BARE_MASTER	B3-S009	f83r	S1_BARE_MASTER	1	qoky	choky	OK+Y	Stationsbesitzer: diese Station. Kartenfolge: aktuellen Posten ansetzen. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S009::S2_Q_CELL_SCRIBE	B3-S009	f83r	S2_Q_CELL_SCRIBE	1	qoky	qoky	OK+Y	Stationsbesitzer: diese Station. Kartenfolge: aktuellen Posten ansetzen. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S009::S3_S_LINE_SCRIBE	B3-S009	f83r	S3_S_LINE_SCRIBE	1	qoky	okchy	OK+Y	Stationsbesitzer: diese Station. Kartenfolge: aktuellen Posten ansetzen. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S009::S4_MIXED_COMPACT	B3-S009	f83r	S4_MIXED_COMPACT	1	qoky	oky	OK+Y	Stationsbesitzer: diese Station. Kartenfolge: aktuellen Posten ansetzen. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S010::S1_BARE_MASTER	B3-S010	f83r	S1_BARE_MASTER	2	pchedal otedy	pchedal otedy	P+CHD+AL | OT+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Einlass; kurze Folge; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	0	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S010::S2_Q_CELL_SCRIBE	B3-S010	f83r	S2_Q_CELL_SCRIBE	2	pchedal otedy	pchedal otedy	P+CHD+AL | OT+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Einlass; kurze Folge; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S010::S3_S_LINE_SCRIBE	B3-S010	f83r	S3_S_LINE_SCRIBE	2	pchedal otedy	pchedal otedy	P+CHD+AL | OT+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Einlass; kurze Folge; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S010::S4_MIXED_COMPACT	B3-S010	f83r	S4_MIXED_COMPACT	2	pchedal otedy	pchedal otedy	P+CHD+AL | OT+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Einlass; kurze Folge; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S011::S1_BARE_MASTER	B3-S011	f83r	S1_BARE_MASTER	4	shecthedchy qoky chedy chary	shecthedchy okchy chdy chary	CTH+CHD+Y | OK+Y | CHD+Y | AR+Y	Stationsbesitzer: diese Station. Kartenfolge: bereiten Posten umsetzen; aktuellen Posten ansetzen; laufenden Posten umsetzen; aus diesem Posten. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S011::S2_Q_CELL_SCRIBE	B3-S011	f83r	S2_Q_CELL_SCRIBE	4	shecthedchy qoky chedy chary	shecthedchy qokchy chedy chary	CTH+CHD+Y | OK+Y | CHD+Y | AR+Y	Stationsbesitzer: diese Station. Kartenfolge: bereiten Posten umsetzen; aktuellen Posten ansetzen; laufenden Posten umsetzen; aus diesem Posten. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S011::S3_S_LINE_SCRIBE	B3-S011	f83r	S3_S_LINE_SCRIBE	4	shecthedchy qoky chedy chary	shecthedchy qokchy chedchy chary	CTH+CHD+Y | OK+Y | CHD+Y | AR+Y	Stationsbesitzer: diese Station. Kartenfolge: bereiten Posten umsetzen; aktuellen Posten ansetzen; laufenden Posten umsetzen; aus diesem Posten. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S011::S4_MIXED_COMPACT	B3-S011	f83r	S4_MIXED_COMPACT	4	shecthedchy qoky chedy chary	shecthedchy okchy chdy chary	CTH+CHD+Y | OK+Y | CHD+Y | AR+Y	Stationsbesitzer: diese Station. Kartenfolge: bereiten Posten umsetzen; aktuellen Posten ansetzen; laufenden Posten umsetzen; aus diesem Posten. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S012::S1_BARE_MASTER	B3-S012	f83r	S1_BARE_MASTER	2	sor shedy	chor dshedy	OR | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Ansatz; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S012::S2_Q_CELL_SCRIBE	B3-S012	f83r	S2_Q_CELL_SCRIBE	2	sor shedy	chor dshedy	OR | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Ansatz; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	2	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S012::S3_S_LINE_SCRIBE	B3-S012	f83r	S3_S_LINE_SCRIBE	2	sor shedy	shor shedy	OR | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Ansatz; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S012::S4_MIXED_COMPACT	B3-S012	f83r	S4_MIXED_COMPACT	2	sor shedy	or dshedy	OR | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Ansatz; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S013::S1_BARE_MASTER	B3-S013	f83r	S1_BARE_MASTER	4	qokaiin chkain shcthey qokedy	okaiin kain qcthey qokedy	OK+AIIN | AIN | CTH+E+Y | OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: auf Sollmaß einstellen; eine Portion; kurz bereithalten; kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle; der abgeteilte Teil.	3	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S013::S2_Q_CELL_SCRIBE	B3-S013	f83r	S2_Q_CELL_SCRIBE	4	qokaiin chkain shcthey qokedy	qokaiin chkain qcthey qokedy	OK+AIIN | AIN | CTH+E+Y | OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: auf Sollmaß einstellen; eine Portion; kurz bereithalten; kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle; der abgeteilte Teil.	1	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S013::S3_S_LINE_SCRIBE	B3-S013	f83r	S3_S_LINE_SCRIBE	4	qokaiin chkain shcthey qokedy	qokaiin kain shecthy qokedy	OK+AIIN | AIN | CTH+E+Y | OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: auf Sollmaß einstellen; eine Portion; kurz bereithalten; kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle; der abgeteilte Teil.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S013::S4_MIXED_COMPACT	B3-S013	f83r	S4_MIXED_COMPACT	4	qokaiin chkain shcthey qokedy	okaiin chkain qcthey qokedy	OK+AIIN | AIN | CTH+E+Y | OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: auf Sollmaß einstellen; eine Portion; kurz bereithalten; kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle; der abgeteilte Teil.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S014::S1_BARE_MASTER	B3-S014	f83r	S1_BARE_MASTER	2	okair sheedy	okair sheedy	OK+AIR | SHED+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Wasser einlassen; länger absetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S014::S2_Q_CELL_SCRIBE	B3-S014	f83r	S2_Q_CELL_SCRIBE	2	okair sheedy	okair sheedy	OK+AIR | SHED+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Wasser einlassen; länger absetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S014::S3_S_LINE_SCRIBE	B3-S014	f83r	S3_S_LINE_SCRIBE	2	okair sheedy	okair sheedy	OK+AIR | SHED+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Wasser einlassen; länger absetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S014::S4_MIXED_COMPACT	B3-S014	f83r	S4_MIXED_COMPACT	2	okair sheedy	okair sheedy	OK+AIR | SHED+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Wasser einlassen; länger absetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S015::S1_BARE_MASTER	B3-S015	f83r	S1_BARE_MASTER	1	lchedy	lochedy	L+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: abführen; Schluss. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S015::S2_Q_CELL_SCRIBE	B3-S015	f83r	S2_Q_CELL_SCRIBE	1	lchedy	lchedy	L+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: abführen; Schluss. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbare oder gelernte Arbeitsgefäß.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S015::S3_S_LINE_SCRIBE	B3-S015	f83r	S3_S_LINE_SCRIBE	1	lchedy	lochedy	L+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: abführen; Schluss. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbare oder gelernte Arbeitsgefäß.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S015::S4_MIXED_COMPACT	B3-S015	f83r	S4_MIXED_COMPACT	1	lchedy	lchedy	L+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: abführen; Schluss. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbare oder gelernte Arbeitsgefäß.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S016::S1_BARE_MASTER	B3-S016	f83r	S1_BARE_MASTER	2	lo qokchedy	ls okchedy	L | OK+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: abfuehren; angesetzten Inhalt überführen; Schluss. Der Meister ergänzt dabei: das sichtbare oder gelernte Arbeitsgefäß; der lokale sichtbare Auslauf.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S016::S2_Q_CELL_SCRIBE	B3-S016	f83r	S2_Q_CELL_SCRIBE	2	lo qokchedy	lo qokchedy	L | OK+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: abfuehren; angesetzten Inhalt überführen; Schluss. Der Meister ergänzt dabei: das sichtbare oder gelernte Arbeitsgefäß; der lokale sichtbare Auslauf.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S016::S3_S_LINE_SCRIBE	B3-S016	f83r	S3_S_LINE_SCRIBE	2	lo qokchedy	ls qokchdy	L | OK+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: abfuehren; angesetzten Inhalt überführen; Schluss. Der Meister ergänzt dabei: das sichtbare oder gelernte Arbeitsgefäß; der lokale sichtbare Auslauf.	2	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S016::S4_MIXED_COMPACT	B3-S016	f83r	S4_MIXED_COMPACT	2	lo qokchedy	lo okchedy	L | OK+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: abfuehren; angesetzten Inhalt überführen; Schluss. Der Meister ergänzt dabei: das sichtbare oder gelernte Arbeitsgefäß; der lokale sichtbare Auslauf.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S017::S1_BARE_MASTER	B3-S017	f83r	S1_BARE_MASTER	1	qokeedy	qokeedy	OK+EE+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: länger ansetzen; Schluss. Der Meister ergänzt dabei: das sichtbar adressierte Becken.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S017::S2_Q_CELL_SCRIBE	B3-S017	f83r	S2_Q_CELL_SCRIBE	1	qokeedy	qokeedy	OK+EE+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: länger ansetzen; Schluss. Der Meister ergänzt dabei: das sichtbar adressierte Becken.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S017::S3_S_LINE_SCRIBE	B3-S017	f83r	S3_S_LINE_SCRIBE	1	qokeedy	qokeedy	OK+EE+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: länger ansetzen; Schluss. Der Meister ergänzt dabei: das sichtbar adressierte Becken.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S017::S4_MIXED_COMPACT	B3-S017	f83r	S4_MIXED_COMPACT	1	qokeedy	qokeedy	OK+EE+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: länger ansetzen; Schluss. Der Meister ergänzt dabei: das sichtbar adressierte Becken.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S018::S1_BARE_MASTER	B3-S018	f83r	S1_BARE_MASTER	1	shedy	cheedy	SHED+E+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: kurz absetzen lassen; Schluss.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S018::S2_Q_CELL_SCRIBE	B3-S018	f83r	S2_Q_CELL_SCRIBE	1	shedy	cheedy	SHED+E+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: kurz absetzen lassen; Schluss.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S018::S3_S_LINE_SCRIBE	B3-S018	f83r	S3_S_LINE_SCRIBE	1	shedy	shedy	SHED+E+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: kurz absetzen lassen; Schluss.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S018::S4_MIXED_COMPACT	B3-S018	f83r	S4_MIXED_COMPACT	1	shedy	dshedy	SHED+E+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: kurz absetzen lassen; Schluss.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S019::S1_BARE_MASTER	B3-S019	f83r	S1_BARE_MASTER	1	qokshedy	qokshedy	OK+SHED+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: Absetzgang ansetzen; Schluss.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S019::S2_Q_CELL_SCRIBE	B3-S019	f83r	S2_Q_CELL_SCRIBE	1	qokshedy	qokshedy	OK+SHED+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: Absetzgang ansetzen; Schluss.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S019::S3_S_LINE_SCRIBE	B3-S019	f83r	S3_S_LINE_SCRIBE	1	qokshedy	qokshedy	OK+SHED+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: Absetzgang ansetzen; Schluss.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S019::S4_MIXED_COMPACT	B3-S019	f83r	S4_MIXED_COMPACT	1	qokshedy	qokshedy	OK+SHED+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: Absetzgang ansetzen; Schluss.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S020::S1_BARE_MASTER	B3-S020	f83r	S1_BARE_MASTER	2	dal lchedy	dal lchedy	AL | L+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: dorthin; abführen; Schluss. Der Meister ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	0	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S020::S2_Q_CELL_SCRIBE	B3-S020	f83r	S2_Q_CELL_SCRIBE	2	dal lchedy	ral lochedy	AL | L+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: dorthin; abführen; Schluss. Der Meister ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	2	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S020::S3_S_LINE_SCRIBE	B3-S020	f83r	S3_S_LINE_SCRIBE	2	dal lchedy	sal lchedy	AL | L+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: dorthin; abführen; Schluss. Der Meister ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S020::S4_MIXED_COMPACT	B3-S020	f83r	S4_MIXED_COMPACT	2	dal lchedy	al lochedy	AL | L+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: dorthin; abführen; Schluss. Der Meister ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S021::S1_BARE_MASTER	B3-S021	f83r	S1_BARE_MASTER	11	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	okaiin cthy tal y daiin shedal shcthey y ral cthy dalchdy	OK+AIIN | CTH+Y | AL | Y | AIIN | SHED+AL | CTH+E+Y | Y | AL | CTH+Y | AL+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: auf Sollmaß einstellen; bereit; dorthin; dieser Posten; Sollmaß; dort absetzen; kurz bereit halten; dieser Posten; dorthin; bereit; dorthin umsetzen; Schluss. Der Meister ergänzt dabei: das für den Gang vorgesehene Wasser; die bezeichnete örtliche Stelle; eine abgeteilte Portion.	9	9	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S021::S2_Q_CELL_SCRIBE	B3-S021	f83r	S2_Q_CELL_SCRIBE	11	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	qokaiin cthy tal chey daiin shedal qcthey chy ral checthy dalchdy	OK+AIIN | CTH+Y | AL | Y | AIIN | SHED+AL | CTH+E+Y | Y | AL | CTH+Y | AL+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: auf Sollmaß einstellen; bereit; dorthin; dieser Posten; Sollmaß; dort absetzen; kurz bereit halten; dieser Posten; dorthin; bereit; dorthin umsetzen; Schluss. Der Meister ergänzt dabei: das für den Gang vorgesehene Wasser; die bezeichnete örtliche Stelle; eine abgeteilte Portion.	8	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S021::S3_S_LINE_SCRIBE	B3-S021	f83r	S3_S_LINE_SCRIBE	11	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	qokaiin shcthy sal sy saiin shedal shecthy sy sal shcthy dalchdy	OK+AIIN | CTH+Y | AL | Y | AIIN | SHED+AL | CTH+E+Y | Y | AL | CTH+Y | AL+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: auf Sollmaß einstellen; bereit; dorthin; dieser Posten; Sollmaß; dort absetzen; kurz bereit halten; dieser Posten; dorthin; bereit; dorthin umsetzen; Schluss. Der Meister ergänzt dabei: das für den Gang vorgesehene Wasser; die bezeichnete örtliche Stelle; eine abgeteilte Portion.	3	9	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S021::S4_MIXED_COMPACT	B3-S021	f83r	S4_MIXED_COMPACT	11	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	okaiin checthy al dy aiin shedal shcthey dy al shcthy dalchdy	OK+AIIN | CTH+Y | AL | Y | AIIN | SHED+AL | CTH+E+Y | Y | AL | CTH+Y | AL+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: auf Sollmaß einstellen; bereit; dorthin; dieser Posten; Sollmaß; dort absetzen; kurz bereit halten; dieser Posten; dorthin; bereit; dorthin umsetzen; Schluss. Der Meister ergänzt dabei: das für den Gang vorgesehene Wasser; die bezeichnete örtliche Stelle; eine abgeteilte Portion.	8	7	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S022::S1_BARE_MASTER	B3-S022	f83r	S1_BARE_MASTER	1	qotchedy	otchedy	OT+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: nächsten Posten überführen; Schluss. Der Meister ergänzt dabei: der abgeteilte Teil.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S022::S2_Q_CELL_SCRIBE	B3-S022	f83r	S2_Q_CELL_SCRIBE	1	qotchedy	qotchedy	OT+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: nächsten Posten überführen; Schluss. Der Meister ergänzt dabei: der abgeteilte Teil.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S022::S3_S_LINE_SCRIBE	B3-S022	f83r	S3_S_LINE_SCRIBE	1	qotchedy	otchdy	OT+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: nächsten Posten überführen; Schluss. Der Meister ergänzt dabei: der abgeteilte Teil.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S022::S4_MIXED_COMPACT	B3-S022	f83r	S4_MIXED_COMPACT	1	qotchedy	otchdy	OT+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: nächsten Posten überführen; Schluss. Der Meister ergänzt dabei: der abgeteilte Teil.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S023::S1_BARE_MASTER	B3-S023	f83r	S1_BARE_MASTER	1	lchedy	lochedy	L+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: abführen; Schluss. Der Meister ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S023::S2_Q_CELL_SCRIBE	B3-S023	f83r	S2_Q_CELL_SCRIBE	1	lchedy	lchedy	L+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: abführen; Schluss. Der Meister ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S023::S3_S_LINE_SCRIBE	B3-S023	f83r	S3_S_LINE_SCRIBE	1	lchedy	lochedy	L+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: abführen; Schluss. Der Meister ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S023::S4_MIXED_COMPACT	B3-S023	f83r	S4_MIXED_COMPACT	1	lchedy	lchedy	L+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: abführen; Schluss. Der Meister ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S024::S1_BARE_MASTER	B3-S024	f83r	S1_BARE_MASTER	1	tchedy	dchedy	CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: Posten überführen; Schluss. Der Meister ergänzt dabei: das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S024::S2_Q_CELL_SCRIBE	B3-S024	f83r	S2_Q_CELL_SCRIBE	1	tchedy	schedy	CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: Posten überführen; Schluss. Der Meister ergänzt dabei: das sichtbare oder gelernte Arbeitsgefäß.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S024::S3_S_LINE_SCRIBE	B3-S024	f83r	S3_S_LINE_SCRIBE	1	tchedy	schedy	CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: Posten überführen; Schluss. Der Meister ergänzt dabei: das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S024::S4_MIXED_COMPACT	B3-S024	f83r	S4_MIXED_COMPACT	1	tchedy	dchdy	CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: Posten überführen; Schluss. Der Meister ergänzt dabei: das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S025::S1_BARE_MASTER	B3-S025	f83r	S1_BARE_MASTER	1	qokchdy	okchedy	OK+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: Umsetzung ansetzen; Schluss.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S025::S2_Q_CELL_SCRIBE	B3-S025	f83r	S2_Q_CELL_SCRIBE	1	qokchdy	qokchdy	OK+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: Umsetzung ansetzen; Schluss.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S025::S3_S_LINE_SCRIBE	B3-S025	f83r	S3_S_LINE_SCRIBE	1	qokchdy	okchedy	OK+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: Umsetzung ansetzen; Schluss.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
