page	locus	target_surfaces	zl3b_line	v25_tokenwise_de	v26_tokenwise_de	v26_working_reading_de	complete_v26
f26r	f26r.9	chckhy	tcheoshy dchdy okedy chckhy s dy dy ykeechy okeedy cheky	[tcheoshy:?] | [dchdy:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [chckhy:?] | [s:?] | [dy:?] | [dy:?] | [ykeechy:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [cheky:?]	[tcheoshy:?] | [dchdy:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | trockene Arzneimischung am Gradanfang | [s:?] | [dy:?] | [dy:?] | [ykeechy:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [cheky:?]	[tcheoshy:?]; [dchdy:?]; heißer Ansatz in der Mitte des Grades, abgeschlossen; trockene Arzneimischung am Gradanfang; [s:?]; [dy:?]; [dy:?]; [ykeechy:?]; heißer Ansatz am Ende des Grades, abgeschlossen; [cheky:?]	False
f26v	f26v.3	dar	pchdar opar dar cheeol ofchdy otedy dy odar chedy ytedy okchdy g	[pchdar:?] | [opar:?] | [dar:?] | [cheeol:?] | [ofchdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dy:?] | [odar:?] | trocken in der Mitte des Grades, abgeschlossen | [ytedy:?] | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [g:?]	[pchdar:?] | [opar:?] | abgemessene Fraktion I | [cheeol:?] | [ofchdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dy:?] | [odar:?] | trocken in der Mitte des Grades, abgeschlossen | [ytedy:?] | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [g:?]	[pchdar:?]; [opar:?]; abgemessene Fraktion I; [cheeol:?]; [ofchdy:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [dy:?]; [odar:?]; trocken in der Mitte des Grades, abgeschlossen; [ytedy:?]; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; [g:?]	False
f26v	f26v.6	dar	toeedy keody shedy dar chedy sches or cheeky dar chey cheky yteedy	[toeedy:?] | [keody:?] | feucht in der Mitte des Grades, abgeschlossen | [dar:?] | trocken in der Mitte des Grades, abgeschlossen | [sches:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheeky:?] | [dar:?] | trocken in der Mitte des Grades | [cheky:?] | [yteedy:?]	[toeedy:?] | [keody:?] | feucht in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | trocken in der Mitte des Grades, abgeschlossen | [sches:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheeky:?] | abgemessene Fraktion I | trocken in der Mitte des Grades | [cheky:?] | [yteedy:?]	[toeedy:?]; [keody:?]; feucht in der Mitte des Grades, abgeschlossen; abgemessene Fraktion I; trocken in der Mitte des Grades, abgeschlossen; [sches:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; [cheeky:?]; abgemessene Fraktion I; trocken in der Mitte des Grades; [cheky:?]; [yteedy:?]	False
f26v	f26v.7	dar	pchedy dar cheoet chy sair chees odaiiin chkeeey ykey sheey	getrocknetes Pulver | [dar:?] | [cheoet:?] | trocken am Anfang des Grades | Samenfraktion II | [chees:?] | [odaiiin:?] | [chkeeey:?] | [ykey:?] | feucht am Ende des Grades	getrocknetes Pulver | abgemessene Fraktion I | [cheoet:?] | trocken am Anfang des Grades | Samenfraktion II | [chees:?] | [odaiiin:?] | [chkeeey:?] | [ykey:?] | feucht am Ende des Grades	getrocknetes Pulver; abgemessene Fraktion I; [cheoet:?]; trocken am Anfang des Grades; Samenfraktion II; [chees:?]; [odaiiin:?]; [chkeeey:?]; [ykey:?]; feucht am Ende des Grades	False
f27r	f27r.2	dar	dy ain shol dain dar shokyd dchol cthey ds	[dy:?] | Menge-/Klassenwert II | feucht; nominal feuchtes Gut/Material | Qualitätsgrad II | [dar:?] | [shokyd:?] | Maß trockenen Materials | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [ds:?]	[dy:?] | Menge-/Klassenwert II | feucht; nominal feuchtes Gut/Material | Qualitätsgrad II | abgemessene Fraktion I | [shokyd:?] | Maß trockenen Materials | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [ds:?]	[dy:?]; Menge-/Klassenwert II; feucht; nominal feuchtes Gut/Material; Qualitätsgrad II; abgemessene Fraktion I; [shokyd:?]; Maß trockenen Materials; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; [ds:?]	False
f27r	f27r.5	dair	dor chees ctho shy ar y daiin dair	[dor:?] | [chees:?] | [ctho:?] | feucht am Anfang des Grades | [ar:?] | [y:?] | Grad-/Maßwert III | [dair:?]	[dor:?] | [chees:?] | [ctho:?] | feucht am Anfang des Grades | [ar:?] | [y:?] | Grad-/Maßwert III | abgemessene Fraktion II	[dor:?]; [chees:?]; [ctho:?]; feucht am Anfang des Grades; [ar:?]; [y:?]; Grad-/Maßwert III; abgemessene Fraktion II	False
f28r	f28r.7	dar	sho otor shockhy shocthy otoldy dshor dol dar	feuchter Ansatz | [otor:?] | [shockhy:?] | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | [otoldy:?] | [dshor:?] | Materialmaß | [dar:?]	feuchter Ansatz | [otor:?] | [shockhy:?] | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | [otoldy:?] | [dshor:?] | Materialmaß | abgemessene Fraktion I	feuchter Ansatz; [otor:?]; [shockhy:?]; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; [otoldy:?]; [dshor:?]; Materialmaß; abgemessene Fraktion I	False
f28v	f28v.5	shoiin	otol chol daiin chkaiin shoiin qotchey qotshey daiiin	kaltes Zubereitungsgut | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | heiß-trocken, Grad III | [shoiin:?] | kalt und trocken in der Mitte des Grades | kalt und feucht in der Mitte des Grades | Grad-/Maßwert IV	kaltes Zubereitungsgut | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | heiß-trocken, Grad III | Feuchtansatz, Form III | kalt und trocken in der Mitte des Grades | kalt und feucht in der Mitte des Grades | Grad-/Maßwert IV	kaltes Zubereitungsgut; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; heiß-trocken, Grad III; Feuchtansatz, Form III; kalt und trocken in der Mitte des Grades; kalt und feucht in der Mitte des Grades; Grad-/Maßwert IV	True
f28v	f28v.7	dair	pchol oiir chol tsho daiin sho t chy chtshy dair am	trockener Pulverstoff/Trockengut | [oiir:?] | trocken; nominal trockenes Gut/Material | [tsho:?] | Grad-/Maßwert III | feuchter Ansatz | [t:?] | trocken am Anfang des Grades | [chtshy:?] | [dair:?] | [am:?]	trockener Pulverstoff/Trockengut | [oiir:?] | trocken; nominal trockenes Gut/Material | [tsho:?] | Grad-/Maßwert III | feuchter Ansatz | [t:?] | trocken am Anfang des Grades | [chtshy:?] | abgemessene Fraktion II | [am:?]	trockener Pulverstoff/Trockengut; [oiir:?]; trocken; nominal trockenes Gut/Material; [tsho:?]; Grad-/Maßwert III; feuchter Ansatz; [t:?]; trocken am Anfang des Grades; [chtshy:?]; abgemessene Fraktion II; [am:?]	False
f28v	f28v.9	dar	sor chear chl choly dar	Samenportion | trockene Fraktion I | [chl:?] | [choly:?] | [dar:?]	Samenportion | trockene Fraktion I | [chl:?] | [choly:?] | abgemessene Fraktion I	Samenportion; trockene Fraktion I; [chl:?]; [choly:?]; abgemessene Fraktion I	False
f29v	f29v.11	dar	daiin chteor octhy dar chyt otody	Grad-/Maßwert III | [chteor:?] | CTH-Zubereitung/Ansatz, Grundform | [dar:?] | [chyt:?] | [otody:?]	Grad-/Maßwert III | [chteor:?] | CTH-Zubereitung/Ansatz, Grundform | abgemessene Fraktion I | [chyt:?] | [otody:?]	Grad-/Maßwert III; [chteor:?]; CTH-Zubereitung/Ansatz, Grundform; abgemessene Fraktion I; [chyt:?]; [otody:?]	False
f29v	f29v.6	dar	dchor chol chaiin shaiin cthod dar chs shody	[dchor:?] | trocken; nominal trockenes Gut/Material | trocken, Grad III | feucht, Grad III | [cthod:?] | [dar:?] | [chs:?] | [shody:?]	[dchor:?] | trocken; nominal trockenes Gut/Material | trocken, Grad III | feucht, Grad III | [cthod:?] | abgemessene Fraktion I | [chs:?] | [shody:?]	[dchor:?]; trocken; nominal trockenes Gut/Material; trocken, Grad III; feucht, Grad III; [cthod:?]; abgemessene Fraktion I; [chs:?]; [shody:?]	False
f2v	f2v.1	dair	kooiin cheo pchor otaiin odain chor dair shty	[kooiin:?] | trocken angesetzte Zubereitung | [pchor:?] | kalt im Zubereitungsrahmen, Grad III | [odain:?] | Pflanzen-/Reproduktionsteil | [dair:?] | [shty:?]	[kooiin:?] | trocken angesetzte Zubereitung | [pchor:?] | kalt im Zubereitungsrahmen, Grad III | [odain:?] | Pflanzen-/Reproduktionsteil | abgemessene Fraktion II | [shty:?]	[kooiin:?]; trocken angesetzte Zubereitung; [pchor:?]; kalt im Zubereitungsrahmen, Grad III; [odain:?]; Pflanzen-/Reproduktionsteil; abgemessene Fraktion II; [shty:?]	False
f30r	f30r.12	dar	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	[dcheey:?] | [ckhey:?] | [ckhey:?] | Grad-/Maßwert III | [chkeaiin:?] | [dar:?] | Pflanzen-/Reproduktionsteil | [ychdain:?]	[dcheey:?] | [ckhey:?] | [ckhey:?] | Grad-/Maßwert III | [chkeaiin:?] | abgemessene Fraktion I | Pflanzen-/Reproduktionsteil | [ychdain:?]	[dcheey:?]; [ckhey:?]; [ckhey:?]; Grad-/Maßwert III; [chkeaiin:?]; abgemessene Fraktion I; Pflanzen-/Reproduktionsteil; [ychdain:?]	False
f30v	f30v.6	dair	qokeeor chokol chokeody dair y	[qokeeor:?] | [chokol:?] | [chokeody:?] | [dair:?] | [y:?]	[qokeeor:?] | [chokol:?] | [chokeody:?] | abgemessene Fraktion II | [y:?]	[qokeeor:?]; [chokol:?]; [chokeody:?]; abgemessene Fraktion II; [y:?]	False
f31r	f31r.10	dar	tol shso okedy okedy qokedy qokeedy dar shedshey	kalt; nominal kaltes Gut/Material | [shso:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [dar:?] | [shedshey:?]	kalt; nominal kaltes Gut/Material | [shso:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | abgemessene Fraktion I | [shedshey:?]	kalt; nominal kaltes Gut/Material; [shso:?]; heißer Ansatz in der Mitte des Grades, abgeschlossen; heißer Ansatz in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; abgemessene Fraktion I; [shedshey:?]	False
f31r	f31r.12	dar	qoaiin yches okedy sheey chedaiin dar	[qoaiin:?] | [yches:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | feucht am Ende des Grades | [chedaiin:?] | [dar:?]	[qoaiin:?] | [yches:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | feucht am Ende des Grades | [chedaiin:?] | abgemessene Fraktion I	[qoaiin:?]; [yches:?]; heißer Ansatz in der Mitte des Grades, abgeschlossen; feucht am Ende des Grades; [chedaiin:?]; abgemessene Fraktion I	False
f31r	f31r.4	dar	qotar chy dar lo r ar cheey keeol chedy qokey	[qotar:?] | trocken am Anfang des Grades | [dar:?] | [lo:?] | [r:?] | [ar:?] | trocken am Ende des Grades | [keeol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades	[qotar:?] | trocken am Anfang des Grades | abgemessene Fraktion I | [lo:?] | [r:?] | [ar:?] | trocken am Ende des Grades | [keeol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades	[qotar:?]; trocken am Anfang des Grades; abgemessene Fraktion I; [lo:?]; [r:?]; [ar:?]; trocken am Ende des Grades; [keeol:?]; trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades	False
f31r	f31r.9	daiir	daiir sheeo shcthey okeol	[daiir:?] | [sheeo:?] | [shcthey:?] | [okeol:?]	abgemessene Fraktion III | [sheeo:?] | [shcthey:?] | [okeol:?]	abgemessene Fraktion III; [sheeo:?]; [shcthey:?]; [okeol:?]	False
f32r	f32r.7	dair	otol dol ol dair	kaltes Zubereitungsgut | Materialmaß | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dair:?]	kaltes Zubereitungsgut | Materialmaß | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Fraktion II	kaltes Zubereitungsgut; Materialmaß; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; abgemessene Fraktion II	True
f32v	f32v.3	chckhy	shor daiin chckhy dsho dain daiin s shokey ka	Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | [chckhy:?] | [dsho:?] | Grad-/Maßwert II | Grad-/Maßwert III | [s:?] | [shokey:?] | [ka:?]	Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | trockene Arzneimischung am Gradanfang | [dsho:?] | Grad-/Maßwert II | Grad-/Maßwert III | [s:?] | [shokey:?] | [ka:?]	Blüten-/Fruchtstand; reproduktiver Teil; Menge/Portion III; trockene Arzneimischung am Gradanfang; [dsho:?]; Grad-/Maßwert II; Grad-/Maßwert III; [s:?]; [shokey:?]; [ka:?]	False
f33r	f33r.4	dar	taiin chekey or al aiiin saiin okaiin dar cheedy chkeey far aiin s	kalt, Grad III | [chekey:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [al:?] | Menge-/Klassenwert IV | Samen/Saatgut, Typ/Charge III | heiß, Grad III, im Ansatzrahmen | [dar:?] | trocken am Ende des Grades, abgeschlossen | [chkeey:?] | [far:?] | Menge III | [s:?]	kalt, Grad III | [chekey:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [al:?] | Menge-/Klassenwert IV | Samen/Saatgut, Typ/Charge III | heiß, Grad III, im Ansatzrahmen | abgemessene Fraktion I | trocken am Ende des Grades, abgeschlossen | [chkeey:?] | [far:?] | Menge III | [s:?]	kalt, Grad III; [chekey:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; [al:?]; Menge-/Klassenwert IV; Samen/Saatgut, Typ/Charge III; heiß, Grad III, im Ansatzrahmen; abgemessene Fraktion I; trocken am Ende des Grades, abgeschlossen; [chkeey:?]; [far:?]; Menge III; [s:?]	False
f33r	f33r.7	dar	dar chos aiin or aiin cheekaiin okain ar okeeey	[dar:?] | [chos:?] | Menge III | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [cheekaiin:?] | heiß im Zubereitungsrahmen, Grad II | [ar:?] | [okeeey:?]	abgemessene Fraktion I | [chos:?] | Menge III | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [cheekaiin:?] | heiß im Zubereitungsrahmen, Grad II | [ar:?] | [okeeey:?]	abgemessene Fraktion I; [chos:?]; Menge III; Teil-/Nominalträger; genaue Basisbedeutung offen; Menge III; [cheekaiin:?]; heiß im Zubereitungsrahmen, Grad II; [ar:?]; [okeeey:?]	False
f33v	f33v.3	dar|chckhy	dar chckhy dy dyky ckhdy oky dam okar dy kam dy	[dar:?] | [chckhy:?] | [dy:?] | [dyky:?] | [ckhdy:?] | heißer Ansatz am Anfang des Grades | [dam:?] | [okar:?] | [dy:?] | [kam:?] | [dy:?]	abgemessene Fraktion I | trockene Arzneimischung am Gradanfang | [dy:?] | [dyky:?] | [ckhdy:?] | heißer Ansatz am Anfang des Grades | [dam:?] | [okar:?] | [dy:?] | [kam:?] | [dy:?]	abgemessene Fraktion I; trockene Arzneimischung am Gradanfang; [dy:?]; [dyky:?]; [ckhdy:?]; heißer Ansatz am Anfang des Grades; [dam:?]; [okar:?]; [dy:?]; [kam:?]; [dy:?]	False
f33v	f33v.5	chckhy	tchdy chody okaiin chckhy dor arl cthy dy ty dy ykar cheky dy	kalt und trocken am Anfang des Grades, abgeschlossen | [chody:?] | heiß, Grad III, im Ansatzrahmen | [chckhy:?] | [dor:?] | [arl:?] | CTH-Drogenmaterial | [dy:?] | kalt am Anfang des Grades | [dy:?] | [ykar:?] | [cheky:?] | [dy:?]	kalt und trocken am Anfang des Grades, abgeschlossen | [chody:?] | heiß, Grad III, im Ansatzrahmen | trockene Arzneimischung am Gradanfang | [dor:?] | [arl:?] | CTH-Drogenmaterial | [dy:?] | kalt am Anfang des Grades | [dy:?] | [ykar:?] | [cheky:?] | [dy:?]	kalt und trocken am Anfang des Grades, abgeschlossen; [chody:?]; heiß, Grad III, im Ansatzrahmen; trockene Arzneimischung am Gradanfang; [dor:?]; [arl:?]; CTH-Drogenmaterial; [dy:?]; kalt am Anfang des Grades; [dy:?]; [ykar:?]; [cheky:?]; [dy:?]	False
f33v	f33v.6	dar	ycheo dar olaiin okar chdy chdy oldy okar chdy	[ycheo:?] | [dar:?] | [olaiin:?] | [okar:?] | trocken am Anfang des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | [oldy:?] | [okar:?] | trocken am Anfang des Grades, abgeschlossen	[ycheo:?] | abgemessene Fraktion I | [olaiin:?] | [okar:?] | trocken am Anfang des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | [oldy:?] | [okar:?] | trocken am Anfang des Grades, abgeschlossen	[ycheo:?]; abgemessene Fraktion I; [olaiin:?]; [okar:?]; trocken am Anfang des Grades, abgeschlossen; trocken am Anfang des Grades, abgeschlossen; [oldy:?]; [okar:?]; trocken am Anfang des Grades, abgeschlossen	False
f33v	f33v.8	dar	dar ar sheey keedy okchy okar okedy chy daiin dy dy dar aiin okary	[dar:?] | [ar:?] | feucht am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heiß-trockener Ansatz am Anfang des Grades | [okar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades | Grad-/Maßwert III | [dy:?] | [dy:?] | [dar:?] | Menge III | [okary:?]	abgemessene Fraktion I | [ar:?] | feucht am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heiß-trockener Ansatz am Anfang des Grades | [okar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades | Grad-/Maßwert III | [dy:?] | [dy:?] | abgemessene Fraktion I | Menge III | [okary:?]	abgemessene Fraktion I; [ar:?]; feucht am Ende des Grades; heiß am Ende des Grades, abgeschlossen; heiß-trockener Ansatz am Anfang des Grades; [okar:?]; heißer Ansatz in der Mitte des Grades, abgeschlossen; trocken am Anfang des Grades; Grad-/Maßwert III; [dy:?]; [dy:?]; abgemessene Fraktion I; Menge III; [okary:?]	False
f33v	f33v.9	chckhy	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	Samenfraktion I | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | Pflanzen-/Reproduktionsteil | Teil-/Nominalträger; genaue Basisbedeutung offen | [shkair:?] | feucht; nominal feuchtes Gut/Material | Teil-/Nominalträger; genaue Basisbedeutung offen | [chckhy:?] | [ar:?] | Menge III | heiß im Zubereitungsrahmen, Grad II | [dal:?] | [dy:?]	Samenfraktion I | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | Pflanzen-/Reproduktionsteil | Teil-/Nominalträger; genaue Basisbedeutung offen | [shkair:?] | feucht; nominal feuchtes Gut/Material | Teil-/Nominalträger; genaue Basisbedeutung offen | trockene Arzneimischung am Gradanfang | [ar:?] | Menge III | heiß im Zubereitungsrahmen, Grad II | [dal:?] | [dy:?]	Samenfraktion I; Teil-/Nominalträger; genaue Basisbedeutung offen; Menge III; Pflanzen-/Reproduktionsteil; Teil-/Nominalträger; genaue Basisbedeutung offen; [shkair:?]; feucht; nominal feuchtes Gut/Material; Teil-/Nominalträger; genaue Basisbedeutung offen; trockene Arzneimischung am Gradanfang; [ar:?]; Menge III; heiß im Zubereitungsrahmen, Grad II; [dal:?]; [dy:?]	False
f34r	f34r.1	dar	pcheoepchy olar yl yfody okedody shod ololdy dar ytey	[pcheoepchy:?] | [olar:?] | [yl:?] | [yfody:?] | [okedody:?] | [shod:?] | [ololdy:?] | [dar:?] | [ytey:?]	[pcheoepchy:?] | [olar:?] | [yl:?] | [yfody:?] | [okedody:?] | [shod:?] | [ololdy:?] | abgemessene Fraktion I | [ytey:?]	[pcheoepchy:?]; [olar:?]; [yl:?]; [yfody:?]; [okedody:?]; [shod:?]; [ololdy:?]; abgemessene Fraktion I; [ytey:?]	False
f34r	f34r.12	chckhy	char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam	[char:?] | Menge III | [okor:?] | [ar:?] | kalt; nominal kaltes Gut/Material | heiße Portion | [chckhy:?] | [chdal:?] | [ked:?] | heiße Portion | [ar:?] | Grad-/Maßwert III | [dam:?]	[char:?] | Menge III | [okor:?] | [ar:?] | kalt; nominal kaltes Gut/Material | heiße Portion | trockene Arzneimischung am Gradanfang | [chdal:?] | [ked:?] | heiße Portion | [ar:?] | Grad-/Maßwert III | [dam:?]	[char:?]; Menge III; [okor:?]; [ar:?]; kalt; nominal kaltes Gut/Material; heiße Portion; trockene Arzneimischung am Gradanfang; [chdal:?]; [ked:?]; heiße Portion; [ar:?]; Grad-/Maßwert III; [dam:?]	False
f34r	f34r.3	dar	qotedy chyty chdaly dar chd otedy qotol okedy dody ody kam	kalt in der Mitte des Grades, abgeschlossen | [chyty:?] | [chdaly:?] | [dar:?] | [chd:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | kaltes Material | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dody:?] | [ody:?] | [kam:?]	kalt in der Mitte des Grades, abgeschlossen | [chyty:?] | [chdaly:?] | abgemessene Fraktion I | [chd:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | kaltes Material | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dody:?] | [ody:?] | [kam:?]	kalt in der Mitte des Grades, abgeschlossen; [chyty:?]; [chdaly:?]; abgemessene Fraktion I; [chd:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; kaltes Material; heißer Ansatz in der Mitte des Grades, abgeschlossen; [dody:?]; [ody:?]; [kam:?]	False
f34r	f34r.4	chckhy	ytedy daiin chey aiin shy chckhy oltchedy otedy dam checthy	[ytedy:?] | Grad-/Maßwert III | trocken in der Mitte des Grades | Menge III | feucht am Anfang des Grades | [chckhy:?] | [oltchedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dam:?] | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	[ytedy:?] | Grad-/Maßwert III | trocken in der Mitte des Grades | Menge III | feucht am Anfang des Grades | trockene Arzneimischung am Gradanfang | [oltchedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dam:?] | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	[ytedy:?]; Grad-/Maßwert III; trocken in der Mitte des Grades; Menge III; feucht am Anfang des Grades; trockene Arzneimischung am Gradanfang; [oltchedy:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [dam:?]; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	False
f34v	f34v.2	chckhdy	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam	kalt; nominal kaltes Gut/Material | heiß und trocken am Anfang des Grades | [dychedy:?] | heiß-trockener Ansatz am Anfang des Grades | [chckhdy:?] | [chdaiin:?] | [ckhy:?] | [loees:?] | [ykar:?] | Menge III | [oldam:?]	kalt; nominal kaltes Gut/Material | heiß und trocken am Anfang des Grades | [dychedy:?] | heiß-trockener Ansatz am Anfang des Grades | trockene Arzneimischung am Gradanfang, abgeschlossen | [chdaiin:?] | [ckhy:?] | [loees:?] | [ykar:?] | Menge III | [oldam:?]	kalt; nominal kaltes Gut/Material; heiß und trocken am Anfang des Grades; [dychedy:?]; heiß-trockener Ansatz am Anfang des Grades; trockene Arzneimischung am Gradanfang, abgeschlossen; [chdaiin:?]; [ckhy:?]; [loees:?]; [ykar:?]; Menge III; [oldam:?]	False
