source_unit	latent_or_plaintext_unit	mapping_probability	context_restriction	occurrences	counterexamples
shodai	VALUE_1151	1.0	VALUE	2	none admitted; unknown inventory entries fail
aiir	VALUE_1152	1.0	VALUE	2	none admitted; unknown inventory entries fail
arch	VALUE_1153	1.0	VALUE	2	none admitted; unknown inventory entries fail
pche	VALUE_1154	1.0	VALUE	2	none admitted; unknown inventory entries fail
hoteeod	VALUE_1155	1.0	VALUE	2	none admitted; unknown inventory entries fail
hotche	VALUE_1156	1.0	VALUE	2	none admitted; unknown inventory entries fail
paii	VALUE_1157	1.0	VALUE	2	none admitted; unknown inventory entries fail
chealo	VALUE_1158	1.0	VALUE	2	none admitted; unknown inventory entries fail
chocpho	VALUE_1159	1.0	VALUE	2	none admitted; unknown inventory entries fail
ychd	VALUE_1160	1.0	VALUE	2	none admitted; unknown inventory entries fail
oltyd	VALUE_1161	1.0	VALUE	2	none admitted; unknown inventory entries fail
heeoda	VALUE_1162	1.0	VALUE	2	none admitted; unknown inventory entries fail
amch	VALUE_1163	1.0	VALUE	2	none admitted; unknown inventory entries fail
olkalo	VALUE_1164	1.0	VALUE	2	none admitted; unknown inventory entries fail
charai	VALUE_1165	1.0	VALUE	2	none admitted; unknown inventory entries fail
okaro	VALUE_1166	1.0	VALUE	2	none admitted; unknown inventory entries fail
heota	VALUE_1167	1.0	VALUE	2	none admitted; unknown inventory entries fail
okoche	VALUE_1168	1.0	VALUE	2	none admitted; unknown inventory entries fail
hdai	VALUE_1169	1.0	VALUE	2	none admitted; unknown inventory entries fail
aloda	VALUE_1170	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheyka	VALUE_1171	1.0	VALUE	2	none admitted; unknown inventory entries fail
ysai	VALUE_1172	1.0	VALUE	2	none admitted; unknown inventory entries fail
otaraii	VALUE_1173	1.0	VALUE	2	none admitted; unknown inventory entries fail
opalkaii	VALUE_1174	1.0	VALUE	2	none admitted; unknown inventory entries fail
yla	VALUE_1175	1.0	VALUE	2	none admitted; unknown inventory entries fail
ld	VALUE_1176	1.0	VALUE	2	none admitted; unknown inventory entries fail
ycheai	VALUE_1177	1.0	VALUE	2	none admitted; unknown inventory entries fail
arolkee	VALUE_1178	1.0	VALUE	2	none admitted; unknown inventory entries fail
aldai	VALUE_1179	1.0	VALUE	2	none admitted; unknown inventory entries fail
chokched	VALUE_1180	1.0	VALUE	2	none admitted; unknown inventory entries fail
aid	VALUE_1181	1.0	VALUE	2	none admitted; unknown inventory entries fail
otail	VALUE_1182	1.0	VALUE	2	none admitted; unknown inventory entries fail
tee	VALUE_1183	1.0	VALUE	2	none admitted; unknown inventory entries fail
orsho	VALUE_1184	1.0	VALUE	2	none admitted; unknown inventory entries fail
opalka	VALUE_1185	1.0	VALUE	2	none admitted; unknown inventory entries fail
opchai	VALUE_1186	1.0	VALUE	2	none admitted; unknown inventory entries fail
otyshe	VALUE_1187	1.0	VALUE	2	none admitted; unknown inventory entries fail
olkii	VALUE_1188	1.0	VALUE	2	none admitted; unknown inventory entries fail
chkal	VALUE_1189	1.0	VALUE	2	none admitted; unknown inventory entries fail
chear	VALUE_1190	1.0	VALUE	2	none admitted; unknown inventory entries fail
aiil	VALUE_1191	1.0	VALUE	2	none admitted; unknown inventory entries fail
okoe	VALUE_1192	1.0	VALUE	2	none admitted; unknown inventory entries fail
at	VALUE_1193	1.0	VALUE	2	none admitted; unknown inventory entries fail
opchet	VALUE_1194	1.0	VALUE	2	none admitted; unknown inventory entries fail
okeeol	VALUE_1195	1.0	VALUE	2	none admitted; unknown inventory entries fail
edyd	VALUE_1196	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheodch	VALUE_1197	1.0	VALUE	2	none admitted; unknown inventory entries fail
ykeda	VALUE_1198	1.0	VALUE	2	none admitted; unknown inventory entries fail
edo	VALUE_1199	1.0	VALUE	2	none admitted; unknown inventory entries fail
ekee	VALUE_1200	1.0	VALUE	2	none admitted; unknown inventory entries fail
olkech	VALUE_1201	1.0	VALUE	2	none admitted; unknown inventory entries fail
chectha	VALUE_1202	1.0	VALUE	2	none admitted; unknown inventory entries fail
eedai	VALUE_1203	1.0	VALUE	2	none admitted; unknown inventory entries fail
cholkai	VALUE_1204	1.0	VALUE	2	none admitted; unknown inventory entries fail
otesh	VALUE_1205	1.0	VALUE	2	none admitted; unknown inventory entries fail
holkeed	VALUE_1206	1.0	VALUE	2	none admitted; unknown inventory entries fail
oteedai	VALUE_1207	1.0	VALUE	2	none admitted; unknown inventory entries fail
okeedaii	VALUE_1208	1.0	VALUE	2	none admitted; unknown inventory entries fail
hech	VALUE_1209	1.0	VALUE	2	none admitted; unknown inventory entries fail
kedai	VALUE_1210	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheolkeed	VALUE_1211	1.0	VALUE	2	none admitted; unknown inventory entries fail
checkhed	VALUE_1212	1.0	VALUE	2	none admitted; unknown inventory entries fail
cthoo	VALUE_1213	1.0	VALUE	2	none admitted; unknown inventory entries fail
chtcho	VALUE_1214	1.0	VALUE	2	none admitted; unknown inventory entries fail
chepched	VALUE_1215	1.0	VALUE	2	none admitted; unknown inventory entries fail
olaiii	VALUE_1216	1.0	VALUE	2	none admitted; unknown inventory entries fail
oteolai	VALUE_1217	1.0	VALUE	2	none admitted; unknown inventory entries fail
olcheod	VALUE_1218	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheoeka	VALUE_1219	1.0	VALUE	2	none admitted; unknown inventory entries fail
aa	VALUE_1220	1.0	VALUE	2	none admitted; unknown inventory entries fail
heeckh	VALUE_1221	1.0	VALUE	2	none admitted; unknown inventory entries fail
keche	VALUE_1222	1.0	VALUE	2	none admitted; unknown inventory entries fail
hkeod	VALUE_1223	1.0	VALUE	2	none admitted; unknown inventory entries fail
opcheda	VALUE_1224	1.0	VALUE	2	none admitted; unknown inventory entries fail
fched	VALUE_1225	1.0	VALUE	2	none admitted; unknown inventory entries fail
oteai	VALUE_1226	1.0	VALUE	2	none admitted; unknown inventory entries fail
okeoked	VALUE_1227	1.0	VALUE	2	none admitted; unknown inventory entries fail
fch	VALUE_1228	1.0	VALUE	2	none admitted; unknown inventory entries fail
chepcha	VALUE_1229	1.0	VALUE	2	none admitted; unknown inventory entries fail
okeeokai	VALUE_1230	1.0	VALUE	2	none admitted; unknown inventory entries fail
okeai	VALUE_1231	1.0	VALUE	2	none admitted; unknown inventory entries fail
heekee	VALUE_1232	1.0	VALUE	2	none admitted; unknown inventory entries fail
alcheda	VALUE_1233	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheche	VALUE_1234	1.0	VALUE	2	none admitted; unknown inventory entries fail
ollaii	VALUE_1235	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheytai	VALUE_1236	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheykaii	VALUE_1237	1.0	VALUE	2	none admitted; unknown inventory entries fail
olkeea	VALUE_1238	1.0	VALUE	2	none admitted; unknown inventory entries fail
ak	VALUE_1239	1.0	VALUE	2	none admitted; unknown inventory entries fail
alkeeo	VALUE_1240	1.0	VALUE	2	none admitted; unknown inventory entries fail
hkea	VALUE_1241	1.0	VALUE	2	none admitted; unknown inventory entries fail
eeoa	VALUE_1242	1.0	VALUE	2	none admitted; unknown inventory entries fail
ykeedai	VALUE_1243	1.0	VALUE	2	none admitted; unknown inventory entries fail
oteosa	VALUE_1244	1.0	VALUE	2	none admitted; unknown inventory entries fail
heeda	VALUE_1245	1.0	VALUE	2	none admitted; unknown inventory entries fail
checphe	VALUE_1246	1.0	VALUE	2	none admitted; unknown inventory entries fail
opcheeo	VALUE_1247	1.0	VALUE	2	none admitted; unknown inventory entries fail
chotshe	VALUE_1248	1.0	VALUE	2	none admitted; unknown inventory entries fail
oeesaii	VALUE_1249	1.0	VALUE	2	none admitted; unknown inventory entries fail
oteoa	VALUE_1250	1.0	VALUE	2	none admitted; unknown inventory entries fail
cholche	VALUE_1251	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheoo	VALUE_1252	1.0	VALUE	2	none admitted; unknown inventory entries fail
chcfho	VALUE_1253	1.0	VALUE	2	none admitted; unknown inventory entries fail
laii	VALUE_1254	1.0	VALUE	2	none admitted; unknown inventory entries fail
hoteo	VALUE_1255	1.0	VALUE	2	none admitted; unknown inventory entries fail
ckhyd	VALUE_1256	1.0	VALUE	2	none admitted; unknown inventory entries fail
kcho	VALUE_1257	1.0	VALUE	2	none admitted; unknown inventory entries fail
chesh	VALUE_1258	1.0	VALUE	2	none admitted; unknown inventory entries fail
oteeos	VALUE_1259	1.0	VALUE	2	none admitted; unknown inventory entries fail
heeek	VALUE_1260	1.0	VALUE	2	none admitted; unknown inventory entries fail
hkched	VALUE_1261	1.0	VALUE	2	none admitted; unknown inventory entries fail
shdaii	VALUE_1262	1.0	VALUE	2	none admitted; unknown inventory entries fail
hocfh	VALUE_1263	1.0	VALUE	2	none admitted; unknown inventory entries fail
opoee	VALUE_1264	1.0	VALUE	2	none admitted; unknown inventory entries fail
ykcheo	VALUE_1265	1.0	VALUE	2	none admitted; unknown inventory entries fail
eeche	VALUE_1266	1.0	VALUE	2	none admitted; unknown inventory entries fail
oar	VALUE_1267	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheykeeo	VALUE_1268	1.0	VALUE	2	none admitted; unknown inventory entries fail
orsheo	VALUE_1269	1.0	VALUE	2	none admitted; unknown inventory entries fail
eoa	VALUE_1270	1.0	VALUE	2	none admitted; unknown inventory entries fail
ofara	VALUE_1271	1.0	VALUE	2	none admitted; unknown inventory entries fail
arosh	VALUE_1272	1.0	VALUE	2	none admitted; unknown inventory entries fail
oeeee	VALUE_1273	1.0	VALUE	2	none admitted; unknown inventory entries fail
okeeeod	VALUE_1274	1.0	VALUE	2	none admitted; unknown inventory entries fail
hockho	VALUE_1275	1.0	VALUE	2	none admitted; unknown inventory entries fail
otchedai	VALUE_1276	1.0	VALUE	2	none admitted; unknown inventory entries fail
heedo	VALUE_1277	1.0	VALUE	2	none admitted; unknown inventory entries fail
akaii	VALUE_1278	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheedai	VALUE_1279	1.0	VALUE	2	none admitted; unknown inventory entries fail
chedaiii	VALUE_1280	1.0	VALUE	2	none admitted; unknown inventory entries fail
etcha	VALUE_1281	1.0	VALUE	2	none admitted; unknown inventory entries fail
ocheda	VALUE_1282	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheop	VALUE_1283	1.0	VALUE	2	none admitted; unknown inventory entries fail
okcheda	VALUE_1284	1.0	VALUE	2	none admitted; unknown inventory entries fail
chdairo	VALUE_1285	1.0	VALUE	2	none admitted; unknown inventory entries fail
ocphd	VALUE_1286	1.0	VALUE	2	none admitted; unknown inventory entries fail
chct	VALUE_1287	1.0	VALUE	2	none admitted; unknown inventory entries fail
ochedai	VALUE_1288	1.0	VALUE	2	none admitted; unknown inventory entries fail
olteod	VALUE_1289	1.0	VALUE	2	none admitted; unknown inventory entries fail
heoee	VALUE_1290	1.0	VALUE	2	none admitted; unknown inventory entries fail
otolcheo	VALUE_1291	1.0	VALUE	2	none admitted; unknown inventory entries fail
ooch	VALUE_1292	1.0	VALUE	2	none admitted; unknown inventory entries fail
oeda	VALUE_1293	1.0	VALUE	2	none admitted; unknown inventory entries fail
oe	VALUE_1294	1.0	VALUE	2	none admitted; unknown inventory entries fail
eko	VALUE_1295	1.0	VALUE	2	none admitted; unknown inventory entries fail
chsho	VALUE_1296	1.0	VALUE	2	none admitted; unknown inventory entries fail
chotchd	VALUE_1297	1.0	VALUE	2	none admitted; unknown inventory entries fail
ysheeo	VALUE_1298	1.0	VALUE	2	none admitted; unknown inventory entries fail
chokeee	VALUE_1299	1.0	VALUE	2	none admitted; unknown inventory entries fail
chokchaii	VALUE_1300	1.0	VALUE	2	none admitted; unknown inventory entries fail
orcheda	VALUE_1301	1.0	VALUE	2	none admitted; unknown inventory entries fail
opchdai	VALUE_1302	1.0	VALUE	2	none admitted; unknown inventory entries fail
opolaii	VALUE_1303	1.0	VALUE	2	none admitted; unknown inventory entries fail
pchd	VALUE_1304	1.0	VALUE	2	none admitted; unknown inventory entries fail
keedo	VALUE_1305	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheolkai	VALUE_1306	1.0	VALUE	2	none admitted; unknown inventory entries fail
chlo	VALUE_1307	1.0	VALUE	2	none admitted; unknown inventory entries fail
chdd	VALUE_1308	1.0	VALUE	2	none admitted; unknown inventory entries fail
hckhh	VALUE_1309	1.0	VALUE	2	none admitted; unknown inventory entries fail
otaino	VALUE_1310	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheokeeo	VALUE_1311	1.0	VALUE	2	none admitted; unknown inventory entries fail
ro	VALUE_1312	1.0	VALUE	2	none admitted; unknown inventory entries fail
opchy	VALUE_1313	1.0	VALUE	2	none admitted; unknown inventory entries fail
chcpha	VALUE_1314	1.0	VALUE	2	none admitted; unknown inventory entries fail
htsh	VALUE_1315	1.0	VALUE	2	none admitted; unknown inventory entries fail
okalai	VALUE_1316	1.0	VALUE	2	none admitted; unknown inventory entries fail
otalsh	VALUE_1317	1.0	VALUE	2	none admitted; unknown inventory entries fail
keea	VALUE_1318	1.0	VALUE	2	none admitted; unknown inventory entries fail
la	VALUE_1319	1.0	VALUE	2	none admitted; unknown inventory entries fail
heai	VALUE_1320	1.0	VALUE	2	none admitted; unknown inventory entries fail
hcphh	VALUE_1321	1.0	VALUE	2	none admitted; unknown inventory entries fail
odor	VALUE_1322	1.0	VALUE	2	none admitted; unknown inventory entries fail
hcph	VALUE_1323	1.0	VALUE	2	none admitted; unknown inventory entries fail
ykol	VALUE_1324	1.0	VALUE	2	none admitted; unknown inventory entries fail
ykykaii	VALUE_1325	1.0	VALUE	2	none admitted; unknown inventory entries fail
ydyd	VALUE_1326	1.0	VALUE	2	none admitted; unknown inventory entries fail
choksho	VALUE_1327	1.0	VALUE	2	none admitted; unknown inventory entries fail
yksho	VALUE_1328	1.0	VALUE	2	none admitted; unknown inventory entries fail
oldak	VALUE_1329	1.0	VALUE	2	none admitted; unknown inventory entries fail
octhai	VALUE_1330	1.0	VALUE	2	none admitted; unknown inventory entries fail
opchord	VALUE_1331	1.0	VALUE	2	none admitted; unknown inventory entries fail
cthoii	VALUE_1332	1.0	VALUE	2	none admitted; unknown inventory entries fail
ychod	VALUE_1333	1.0	VALUE	2	none admitted; unknown inventory entries fail
ychekch	VALUE_1334	1.0	VALUE	2	none admitted; unknown inventory entries fail
opchaii	VALUE_1335	1.0	VALUE	2	none admitted; unknown inventory entries fail
chockho	VALUE_1336	1.0	VALUE	2	none admitted; unknown inventory entries fail
ytcha	VALUE_1337	1.0	VALUE	2	none admitted; unknown inventory entries fail
chord	VALUE_1338	1.0	VALUE	2	none admitted; unknown inventory entries fail
cthy	VALUE_1339	1.0	VALUE	2	none admitted; unknown inventory entries fail
yee	VALUE_1340	1.0	VALUE	2	none admitted; unknown inventory entries fail
cphoda	VALUE_1341	1.0	VALUE	2	none admitted; unknown inventory entries fail
odshe	VALUE_1342	1.0	VALUE	2	none admitted; unknown inventory entries fail
ydee	VALUE_1343	1.0	VALUE	2	none admitted; unknown inventory entries fail
oltche	VALUE_1344	1.0	VALUE	2	none admitted; unknown inventory entries fail
chokod	VALUE_1345	1.0	VALUE	2	none admitted; unknown inventory entries fail
otoaii	VALUE_1346	1.0	VALUE	2	none admitted; unknown inventory entries fail
chetod	VALUE_1347	1.0	VALUE	2	none admitted; unknown inventory entries fail
chode	VALUE_1348	1.0	VALUE	2	none admitted; unknown inventory entries fail
choksh	VALUE_1349	1.0	VALUE	2	none admitted; unknown inventory entries fail
chofch	VALUE_1350	1.0	VALUE	2	none admitted; unknown inventory entries fail
hckho	VALUE_1351	1.0	VALUE	2	none admitted; unknown inventory entries fail
eeee	VALUE_1352	1.0	VALUE	2	none admitted; unknown inventory entries fail
ait	VALUE_1353	1.0	VALUE	2	none admitted; unknown inventory entries fail
chotsho	VALUE_1354	1.0	VALUE	2	none admitted; unknown inventory entries fail
otd	VALUE_1355	1.0	VALUE	2	none admitted; unknown inventory entries fail
okchai	VALUE_1356	1.0	VALUE	2	none admitted; unknown inventory entries fail
chkold	VALUE_1357	1.0	VALUE	2	none admitted; unknown inventory entries fail
olold	VALUE_1358	1.0	VALUE	2	none admitted; unknown inventory entries fail
chald	VALUE_1359	1.0	VALUE	2	none admitted; unknown inventory entries fail
alor	VALUE_1360	1.0	VALUE	2	none admitted; unknown inventory entries fail
aiida	VALUE_1361	1.0	VALUE	2	none admitted; unknown inventory entries fail
dal	VALUE_1362	1.0	VALUE	2	none admitted; unknown inventory entries fail
oloro	VALUE_1363	1.0	VALUE	2	none admitted; unknown inventory entries fail
oteoto	VALUE_1364	1.0	VALUE	2	none admitted; unknown inventory entries fail
yl	VALUE_1365	1.0	VALUE	2	none admitted; unknown inventory entries fail
okoko	VALUE_1366	1.0	VALUE	2	none admitted; unknown inventory entries fail
ydal	VALUE_1367	1.0	VALUE	2	none admitted; unknown inventory entries fail
odchee	VALUE_1368	1.0	VALUE	2	none admitted; unknown inventory entries fail
cphold	VALUE_1369	1.0	VALUE	2	none admitted; unknown inventory entries fail
otcheaii	VALUE_1370	1.0	VALUE	2	none admitted; unknown inventory entries fail
orcho	VALUE_1371	1.0	VALUE	2	none admitted; unknown inventory entries fail
oso	VALUE_1372	1.0	VALUE	2	none admitted; unknown inventory entries fail
checthed	VALUE_1373	1.0	VALUE	2	none admitted; unknown inventory entries fail
odar	VALUE_1374	1.0	VALUE	2	none admitted; unknown inventory entries fail
eted	VALUE_1375	1.0	VALUE	2	none admitted; unknown inventory entries fail
aly	VALUE_1376	1.0	VALUE	2	none admitted; unknown inventory entries fail
so	VALUE_1377	1.0	VALUE	2	none admitted; unknown inventory entries fail
chorcho	VALUE_1378	1.0	VALUE	2	none admitted; unknown inventory entries fail
cthodo	VALUE_1379	1.0	VALUE	2	none admitted; unknown inventory entries fail
otorch	VALUE_1380	1.0	VALUE	2	none admitted; unknown inventory entries fail
hytch	VALUE_1381	1.0	VALUE	2	none admitted; unknown inventory entries fail
oltch	VALUE_1382	1.0	VALUE	2	none admitted; unknown inventory entries fail
hotcho	VALUE_1383	1.0	VALUE	2	none admitted; unknown inventory entries fail
olsaii	VALUE_1384	1.0	VALUE	2	none admitted; unknown inventory entries fail
ykod	VALUE_1385	1.0	VALUE	2	none admitted; unknown inventory entries fail
chese	VALUE_1386	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheorche	VALUE_1387	1.0	VALUE	2	none admitted; unknown inventory entries fail
heold	VALUE_1388	1.0	VALUE	2	none admitted; unknown inventory entries fail
cheoto	VALUE_1389	1.0	VALUE	2	none admitted; unknown inventory entries fail
oeked	VALUE_1390	1.0	VALUE	2	none admitted; unknown inventory entries fail
checfh	VALUE_1391	1.0	VALUE	2	none admitted; unknown inventory entries fail
heoek	VALUE_1392	1.0	VALUE	2	none admitted; unknown inventory entries fail
