global_running_event_id	physical_page	surface	component_recipe	close_target_action	target_source	other_page_count	other_pages	portability_status
G407-E3769	f83r	otchdy	OT+CHD+DY	CHD	EXPLICIT_LAST_ACTION	9	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f89r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E3770	f83r	qokchdy	OK+CHD+DY	CHD	EXPLICIT_LAST_ACTION	9	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f89r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E3848	f88r	oldy	OL+DY	CH	INHERITED_ACTION	9	f11r|f13r|f17r|f72r|f77r|f81r|f88v|f89r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E3888	f88r	okoldy	OK+OL+DY	OK	EXPLICIT_LAST_ACTION	14	f13r|f55v|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E3949	f88v	olcheody	OL+CH+E+O+DY	CH	EXPLICIT_LAST_ACTION	9	f11r|f13r|f17r|f72r|f77r|f81r|f88r|f89r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E3969	f88v	kosholdy	K+O+SH+OL+DY	SH	EXPLICIT_LAST_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E3970	f88v	qotody	OT+O+DY	SH	INHERITED_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E3973	f88v	qoteody	OT+E+O+DY	K	INHERITED_ACTION	13	f17r|f18r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E3992	f88v	qokody	OK+O+DY	OK	EXPLICIT_LAST_ACTION	14	f13r|f55v|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E3998	f88v	qotody	OT+O+DY	CH	INHERITED_ACTION	9	f11r|f13r|f17r|f72r|f77r|f81r|f88r|f89r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4016	f88v	oteeody	OT+EE+O+DY	T	INHERITED_ACTION	11	f17r|f1r|f67r2|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4017	f88v	cpheody	CH+P+E+O+DY	P	EXPLICIT_LAST_ACTION	6	f17r|f72r|f76r|f81r|f81v|f83r	CROSS_PAGE_ACTION_CLOSE
G407-E4026	f88v	shedy	SH+E+DY	SH	EXPLICIT_LAST_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4043	f88v	sheedy	SH+EE+DY	SH	EXPLICIT_LAST_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4056	f88v	saldy	S+AL+DY	S	EXPLICIT_LAST_ACTION	9	f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4071	f89r	dshody	SH+O+DY	SH	EXPLICIT_LAST_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4121	f89r	dalchom	AL+CHD+DY	CHD	EXPLICIT_LAST_ACTION	9	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4140	f89r	dainaldy	D_ADDR+AIN+AL+DY	CH	INHERITED_ACTION	9	f11r|f13r|f17r|f72r|f77r|f81r|f88r|f88v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4190	f89r	cholkeedy	OL+K+EE+DY	K	EXPLICIT_LAST_ACTION	13	f17r|f18r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4191	f89r	qokedy	OK+E+DY	OK	EXPLICIT_LAST_ACTION	14	f13r|f55v|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4224	f89r	qody	CARRIER_Q+O+DY	CH	INHERITED_ACTION	9	f11r|f13r|f17r|f72r|f77r|f81r|f88r|f88v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4232	f89r	yody	Y+O+DY	CH	INHERITED_ACTION	9	f11r|f13r|f17r|f72r|f77r|f81r|f88r|f88v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4260	f89r	koldam	K+OL+DY	K	EXPLICIT_LAST_ACTION	13	f17r|f18r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4261	f89r	olcheol	OL+CH+E+O+DY	CH	EXPLICIT_LAST_ACTION	9	f11r|f13r|f17r|f72r|f77r|f81r|f88r|f88v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4299	f89r	shody	SH+O+DY	SH	EXPLICIT_LAST_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4303	f89r	oldy	OL+DY	OK	INHERITED_ACTION	14	f13r|f55v|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4305	f89r	ytoldy	OL+DY	SH	INHERITED_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4316	f89r	ykeody	Y+K+E+O+DY	K	EXPLICIT_LAST_ACTION	13	f17r|f18r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_ACTION_CLOSE
G407-E4399	f95v	tchody	T+CH+O+DY	CH	EXPLICIT_LAST_ACTION	9	f11r|f13r|f17r|f72r|f77r|f81r|f88r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4401	f95v	shody	SH+O+DY	SH	EXPLICIT_LAST_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4404	f95v	otedy	OT+E+DY	CHD	INHERITED_ACTION	9	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4409	f95v	shedy	SH+E+DY	SH	EXPLICIT_LAST_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4427	f95v	okalody	OK+AL+O+DY	OK	EXPLICIT_LAST_ACTION	14	f13r|f55v|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4432	f95v	shekydy	SH+E+K+Y+DY	K	EXPLICIT_LAST_ACTION	13	f17r|f18r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4453	f95v	ldy	L+DY	OK	INHERITED_ACTION	14	f13r|f55v|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4459	f95v	olteedy	OL+T+EE+DY	T	EXPLICIT_LAST_ACTION	11	f17r|f1r|f67r2|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f88v	CROSS_PAGE_ACTION_CLOSE
G407-E4474	f95v	qokedy	OK+E+DY	OK	EXPLICIT_LAST_ACTION	14	f13r|f55v|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4479	f95v	tchody	T+CH+O+DY	CH	EXPLICIT_LAST_ACTION	9	f11r|f13r|f17r|f72r|f77r|f81r|f88r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4486	f95v	chcthykedy	CH+CH+T+Y+K+E+DY	K	EXPLICIT_LAST_ACTION	13	f17r|f18r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4494	f95v	otaldy	OT+AL+DY	SH	INHERITED_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4496	f95v	ytshedy	Y+T+SH+E+DY	SH	EXPLICIT_LAST_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4501	f95v	shedy	SH+E+DY	SH	EXPLICIT_LAST_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4506	f95v	dchdy	CHD+DY	CHD	EXPLICIT_LAST_ACTION	9	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4507	f95v	shedy	SH+E+DY	SH	EXPLICIT_LAST_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4510	f95v	otchdy	OT+CHD+DY	CHD	EXPLICIT_LAST_ACTION	9	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4524	f95v	otardy	OT+AR+DY	K	INHERITED_ACTION	13	f17r|f18r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4525	f95v	dchody	D_ADDR+CH+O+DY	CH	EXPLICIT_LAST_ACTION	9	f11r|f13r|f17r|f72r|f77r|f81r|f88r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4531	f95v	okedy	OK+E+DY	OK	EXPLICIT_LAST_ACTION	14	f13r|f55v|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4532	f95v	okchedy	OK+CHD+DY	CHD	EXPLICIT_LAST_ACTION	9	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4543	f95v	skchdy	S+K+CHD+DY	CHD	EXPLICIT_LAST_ACTION	9	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4553	f95v	shedy	SH+E+DY	SH	EXPLICIT_LAST_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4554	f95v	kshedy	K+SH+E+DY	SH	EXPLICIT_LAST_ACTION	15	f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
G407-E4565	f95v	ody	O+DY	S	INHERITED_ACTION	9	f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f88v	CROSS_PAGE_ACTION_CLOSE
G407-E4575	f95v	otody	OT+O+DY	OK	INHERITED_ACTION	14	f13r|f55v|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_ACTION_CLOSE
