global_running_event_id	physical_page	surface	component_recipe	pair_ordinal_in_recipe	ordered_pair	r_topology	other_page_count	other_pages	portability_status
G407-E3692	f83r	cheeky	CH+K+EE+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3712	f83r	qokchedy	OK+CHD+Y	1	OK>CHD	NONE	6	f55v|f75r|f76r|f81r|f81v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3718	f83r	sheekchy	SH+EE+K+CH+Y	3	K>CH	NONE	10	f10r|f11r|f18r|f24v|f55v|f56r|f67r2|f68r1|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3721	f83r	shky	SH+K+Y	1	SH>K	NONE	3	f13r|f76r|f81v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3726	f83r	cheky	CH+K+E+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3743	f83r	qockhey	O+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3748	f83r	chckhal	CH+CH+K+AL	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3748	f83r	chckhal	CH+CH+K+AL	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3758	f83r	chcthdy	CH+CH+T+D_ADDR+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3758	f83r	chcthdy	CH+CH+T+D_ADDR+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3770	f83r	qokchdy	OK+CHD+DY	1	OK>CHD	NONE	6	f55v|f75r|f76r|f81r|f81v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3784	f83r	solchkal	S+OL+CH+K+AL	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3794	f83r	rtain	R+T+AIN	1	R>T	NONE	0	NONE	LOCAL_ADJACENT_PAIR
G407-E3795	f83r	cthal	CH+T+AL	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3797	f88r	ctheol	CH+T+E+OL	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3798	f88r	qockhey	O+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3803	f88r	chcthol	CH+CH+T+OL	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3803	f88r	chcthol	CH+CH+T+OL	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3844	f88r	cphol	CH+P+OL	1	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3846	f88r	pcheoly	P+CH+E+O+L+Y	1	P>CH	NONE	11	f10r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f81r|f83r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3855	f88r	qockhol	CARRIER_Q+O+CH+K+OL	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3885	f88r	cthol	CH+T+OL	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3902	f88r	ckhey	CH+K+E+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3914	f88r	kchor	K+CH+OR	1	K>CH	NONE	10	f10r|f11r|f18r|f24v|f55v|f56r|f67r2|f68r1|f83r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3922	f88r	chetchy	CH+E+T+CH+Y	3	T>CH	NONE	13	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f72r|f81v|f82r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3933	f88v	roshckhy	R+O+SH+CH+K+Y	3	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f81v|f82r|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3933	f88v	roshckhy	R+O+SH+CH+K+Y	4	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3943	f88v	chkeor	CH+K+E+OR	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3952	f88v	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3967	f88v	chekol	CH+K+OL	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3989	f88v	qockhol	CARRIER_Q+O+CH+K+OL	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3994	f88v	chockhy	HO+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4007	f88v	chocthey	CH+O+CH+T+E+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4010	f88v	sqokeodaiin	S+OK+E+O+D_ADDR+AIIN	1	S>OK	NONE	2	f75r|f77r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4013	f88v	cheockhy	CH+E+O+CH+K+Y	4	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4017	f88v	cpheody	CH+P+E+O+DY	1	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4018	f88v	ykchey	Y+K+CH+E+Y	2	K>CH	NONE	10	f10r|f11r|f18r|f24v|f55v|f56r|f67r2|f68r1|f83r|f88r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4052	f88v	checkhy	CH+E+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4055	f88v	cheockhy	CH+E+O+CH+K+Y	4	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4063	f89r	qopcholy	CARRIER_Q+O+CH+T+OL+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4072	f89r	qocthy	O+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4073	f89r	chockhy	HO+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4087	f89r	ctheody	CH+T+E+O+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4095	f89r	ckhol	CH+K+OL	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4108	f89r	tcheol	T+CH+E+O+L	1	T>CH	NONE	13	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f72r|f81v|f82r|f88r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4111	f89r	qocphey	CH+P+E+Y	1	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4113	f89r	cheocphey	CH+CH+P+E+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4113	f89r	cheocphey	CH+CH+P+E+Y	2	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4143	f89r	pshol	P+SH+OL	1	P>SH	NONE	7	f1r|f24v|f75r|f76r|f77r|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4146	f89r	cheocphy	CH+E+O+CH+P+Y	4	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4166	f89r	ykchdy	Y+K+CHD+Y	2	K>CHD	NONE	5	f55v|f75r|f81v|f82r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4174	f89r	qockhedy	O+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4187	f89r	qokcheody	OK+CH+E+O+R	1	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f24v|f56r|f68r1|f71v|f72r|f77r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4197	f89r	cpheeedol	CH+P+EEE+D_ADDR+OL	1	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4199	f89r	qockhey	O+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4208	f89r	dolchsyckheol	D_ADDR+OL+CH+S+Y+CH+K+E+OL	3	CH>S	NONE	6	f56r|f68r1|f72r|f75r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4208	f89r	dolchsyckheol	D_ADDR+OL+CH+S+Y+CH+K+E+OL	6	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4212	f89r	tchodol	T+CH+O+D_ADDR+OL	1	T>CH	NONE	13	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f72r|f81v|f82r|f88r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4241	f89r	otolpchy	OT+OL+P+CH+Y	3	P>CH	NONE	11	f10r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f81r|f83r|f88r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4255	f89r	cheky	CH+K+E+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4271	f89r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4281	f89r	oeckhy	O+E+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4284	f89r	ckho	CH+K+O	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4288	f89r	ockhy	O+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4290	f89r	ockhey	O+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4292	f89r	chchky	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4297	f89r	opcheor	O+P+CH+E+OR	2	P>CH	NONE	11	f10r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f81r|f83r|f88r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4298	f89r	opcheol	O+P+CH+E+OL	2	P>CH	NONE	11	f10r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f81r|f83r|f88r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4322	f89r	cheky	CH+K+E+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4354	f89r	scheor	S+CH+E+O+R	1	S>CH	NONE	3	f1r|f56r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4366	f89r	cthey	CH+T+E+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4394	f89r	chkaiin	CH+K+AIIN	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4399	f95v	tchody	T+CH+O+DY	1	T>CH	NONE	13	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f72r|f81v|f82r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4424	f95v	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4461	f95v	oekshy	O+E+K+SH+Y	3	K>SH	NONE	6	f11r|f17r|f1r|f24v|f75r|f81r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4469	f95v	tshor	T+SH+OR	1	T>SH	NONE	3	f11r|f17r|f1r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4470	f95v	qoksh	OK+SH	1	OK>SH	NONE	5	f18r|f1r|f75r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4476	f95v	ytchdy	Y+T+CHD+Y	2	T>CHD	NONE	3	f75r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4479	f95v	tchody	T+CH+O+DY	1	T>CH	NONE	13	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f72r|f81v|f82r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4486	f95v	chcthykedy	CH+CH+T+Y+K+E+DY	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4486	f95v	chcthykedy	CH+CH+T+Y+K+E+DY	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4490	f95v	tchedy	T+CHD+Y	1	T>CHD	NONE	3	f75r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4493	f95v	shekshey	SH+E+K+SH+E+Y	3	K>SH	NONE	6	f11r|f17r|f1r|f24v|f75r|f81r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4495	f95v	okshey	OK+SH+E+Y	1	OK>SH	NONE	5	f18r|f1r|f75r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4496	f95v	ytshedy	Y+T+SH+E+DY	2	T>SH	NONE	3	f11r|f17r|f1r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4504	f95v	tshdal	T+SH+D_ADDR+AL	1	T>SH	NONE	3	f11r|f17r|f1r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4505	f95v	qokshy	OK+SH+Y	1	OK>SH	NONE	5	f18r|f1r|f75r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4508	f95v	dkshey	D_ADDR+K+SH+E+Y	2	K>SH	NONE	6	f11r|f17r|f1r|f24v|f75r|f81r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4522	f95v	kchdy	K+CHD+Y	1	K>CHD	NONE	5	f55v|f75r|f81v|f82r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4529	f95v	chtal	CH+T+AL	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4532	f95v	okchedy	OK+CHD+DY	1	OK>CHD	NONE	6	f55v|f75r|f76r|f81r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4538	f95v	kshed	K+SH+E+D_ADDR	1	K>SH	NONE	6	f11r|f17r|f1r|f24v|f75r|f81r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4543	f95v	skchdy	S+K+CHD+DY	1	S>K	NONE	1	f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4543	f95v	skchdy	S+K+CHD+DY	2	K>CHD	NONE	5	f55v|f75r|f81v|f82r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4552	f95v	pshedar	P+SH+E+D_ADDR+AR	1	P>SH	NONE	7	f1r|f24v|f75r|f76r|f77r|f83r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4554	f95v	kshedy	K+SH+E+DY	1	K>SH	NONE	6	f11r|f17r|f1r|f24v|f75r|f81r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4560	f95v	tshes	T+SH+E+S	1	T>SH	NONE	3	f11r|f17r|f1r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4566	f95v	olkchdy	OL+K+CHD+Y	2	K>CHD	NONE	5	f55v|f75r|f81v|f82r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4568	f95v	shcthy	SH+CH+T+Y	1	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f81v|f82r|f83r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4568	f95v	shcthy	SH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4570	f95v	tchdaiin	T+CHD+AIIN	1	T>CHD	NONE	3	f75r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4576	f95v	chcthy	CH+CH+T+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E4576	f95v	chcthy	CH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
