global_attachment_id	global_running_event_id	physical_page	surface	focus_core	action_core	focus_edge	selector_rule	attachment_geometry	r_topology	other_page_count	other_pages	portability_status
G407-A00645	G407-E0719	f55v	qokain	AIN	OK	OK<-AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	12	f18r|f1r|f67r2|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00646	G407-E0721	f55v	qokaiin	AIIN	OK	OK<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00647	G407-E0722	f55v	chaiin	AIIN	CH	CH<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f10r|f11r|f13r|f18r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00648	G407-E0723	f55v	ykain	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00649	G407-E0723	f55v	ykain	AIN	K	K<-AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	9	f1r|f67r2|f75r|f76r|f77r|f81v|f83r|f88v|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00650	G407-E0724	f55v	ykan	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00651	G407-E0726	f55v	daiin	AIIN	CHD	CHD<-AIIN	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	NONE	8	f67r2|f72r|f76r|f77r|f81r|f83r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00652	G407-E0727	f55v	chedy	Y	CHD	CHD<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00653	G407-E0728	f55v	talam	AL	T	T<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	12	f18r|f1r|f24v|f67r2|f71v|f72r|f76r|f77r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00654	G407-E0729	f55v	ykaiin	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00655	G407-E0729	f55v	ykaiin	AIIN	K	K<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f10r|f11r|f13r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00656	G407-E0730	f55v	daiin	AIIN	K	K<-AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	19	f10r|f11r|f13r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00657	G407-E0731	f55v	ykair	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00658	G407-E0731	f55v	ykair	AIR	K	K<-AIR	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	9	f17r|f1r|f67r2|f72r|f76r|f81v|f83r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00659	G407-E0732	f55v	cheky	E	K	K<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00660	G407-E0732	f55v	cheky	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00661	G407-E0733	f55v	daiiny	AIIN	K	K<-AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	19	f10r|f11r|f13r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00662	G407-E0733	f55v	daiiny	Y	K	K<-Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00663	G407-E0735	f55v	ykain	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00664	G407-E0735	f55v	ykain	AIN	K	K<-AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	9	f1r|f67r2|f75r|f76r|f77r|f81v|f83r|f88v|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00665	G407-E0736	f55v	sheokey	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00666	G407-E0736	f55v	sheokey	E	OK	OK<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	16	f18r|f24v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00667	G407-E0736	f55v	sheokey	Y	OK	OK<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	22	f10r|f11r|f13r|f17r|f18r|f1r|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00668	G407-E0737	f55v	or	OR	OK	OK<-OR	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	14	f13r|f17r|f18r|f1r|f24v|f56r|f72r|f76r|f81r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00669	G407-E0738	f55v	ain	AIN	OK	OK<-AIN	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	12	f18r|f1r|f67r2|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00670	G407-E0740	f55v	kchdy	Y	CHD	CHD<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00671	G407-E0741	f55v	pchal	AL	CH	CH<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	19	f10r|f13r|f18r|f1r|f24v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00672	G407-E0742	f55v	ar	AR	CH	CH<-AR	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	NONE	17	f10r|f17r|f18r|f1r|f24v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00673	G407-E0743	f55v	aldy	AL	CH	CH<-AL	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	NONE	19	f10r|f13r|f18r|f1r|f24v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00674	G407-E0743	f55v	aldy	Y	CH	CH<-Y	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00675	G407-E0744	f55v	dary	Y	R	R<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	R_POSITIONAL_HEAD	13	f17r|f18r|f1r|f56r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00676	G407-E0745	f55v	tar	AR	T	T<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	10	f10r|f17r|f18r|f1r|f72r|f76r|f81r|f81v|f83r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00677	G407-E0746	f55v	chedy	Y	CHD	CHD<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00678	G407-E0747	f55v	qokaiin	AIIN	OK	OK<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00679	G407-E0748	f55v	okar	AR	OK	OK<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	18	f17r|f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00680	G407-E0750	f55v	otar	AR	OK	OK<-AR	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	NONE	18	f17r|f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00681	G407-E0752	f55v	ar	AR	OK	OK<-AR	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	NONE	18	f17r|f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00682	G407-E0753	f55v	talody	AL	T	T<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	12	f18r|f1r|f24v|f67r2|f71v|f72r|f76r|f77r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00683	G407-E0753	f55v	talody	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00684	G407-E0754	f55v	okar	AR	OK	OK<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	18	f17r|f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00685	G407-E0755	f55v	y	Y	OK	OK<-Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	22	f10r|f11r|f13r|f17r|f18r|f1r|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00686	G407-E0756	f55v	ykaky	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00687	G407-E0756	f55v	ykaky	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00688	G407-E0757	f55v	qokchy	Y	OK	OK<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	22	f10r|f11r|f13r|f17r|f18r|f1r|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00689	G407-E0758	f55v	okal	AL	OK	OK<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	15	f18r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00690	G407-E0759	f55v	chey	Y	OK	OK<-Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	22	f10r|f11r|f13r|f17r|f18r|f1r|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00691	G407-E0760	f55v	or	OR	OK	OK<-OR	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	14	f13r|f17r|f18r|f1r|f24v|f56r|f72r|f76r|f81r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00692	G407-E0761	f55v	or	OR	OK	OK<-OR	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	14	f13r|f17r|f18r|f1r|f24v|f56r|f72r|f76r|f81r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00693	G407-E0762	f55v	aiin	AIIN	OK	OK<-AIIN	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	21	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00694	G407-E0763	f55v	okaiin	AIIN	OK	OK<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00695	G407-E0764	f55v	ykain	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00696	G407-E0764	f55v	ykain	AIN	K	K<-AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	9	f1r|f67r2|f75r|f76r|f77r|f81v|f83r|f88v|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00697	G407-E0765	f55v	otaky	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00698	G407-E0766	f55v	oaiin	AIIN	K	K<-AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	19	f10r|f11r|f13r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00699	G407-E0769	f55v	aiin	AIIN	S	S<-AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	18	f11r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00700	G407-E0770	f55v	okaiin	AIIN	OK	OK<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00701	G407-E0771	f55v	oky	Y	OK	OK<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	22	f10r|f11r|f13r|f17r|f18r|f1r|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00702	G407-E0772	f55v	ytaiin	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00703	G407-E0772	f55v	ytaiin	AIIN	T	T<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	11	f10r|f18r|f1r|f67r2|f71v|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00704	G407-E0773	f55v	otar	AR	T	T<-AR	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	NONE	10	f10r|f17r|f18r|f1r|f72r|f76r|f81r|f81v|f83r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00705	G407-E0774	f55v	y	Y	T	T<-Y	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00706	G407-E0775	f55v	kal	AL	K	K<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	13	f13r|f1r|f24v|f71v|f72r|f75r|f76r|f81r|f81v|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00707	G407-E0776	f55v	ykar	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00708	G407-E0776	f55v	ykar	AR	K	K<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	14	f13r|f18r|f1r|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00709	G407-E0778	f55v	ykaiin	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00710	G407-E0778	f55v	ykaiin	AIIN	K	K<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f10r|f11r|f13r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00711	G407-E0779	f55v	cheoar	E	CH	CH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00712	G407-E0779	f55v	cheoar	AR	CH	CH<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f17r|f18r|f1r|f24v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00713	G407-E0780	f55v	cheeky	EE	K	K<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00714	G407-E0780	f55v	cheeky	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00715	G407-E0782	f55v	aiin	AIIN	OK	OK<-AIIN	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	NONE	21	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00716	G407-E0783	f55v	okal	AL	OK	OK<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	15	f18r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00717	G407-E0784	f55v	oltchy	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00718	G407-E0785	f55v	or	OR	T	T<-OR	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	11	f10r|f11r|f13r|f18r|f1r|f67r2|f72r|f75r|f81v|f83r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00719	G407-E0786	f55v	y	Y	T	T<-Y	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00720	G407-E0787	f55v	orain	OR	T	T<-OR	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	11	f10r|f11r|f13r|f18r|f1r|f67r2|f72r|f75r|f81v|f83r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00721	G407-E0787	f55v	orain	AIN	T	T<-AIN	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	9	f10r|f1r|f67r2|f75r|f76r|f77r|f83r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00722	G407-E0788	f55v	daiin	AIIN	T	T<-AIIN	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	11	f10r|f18r|f1r|f67r2|f71v|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00723	G407-E0789	f55v	ar	AR	T	T<-AR	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	NONE	10	f10r|f17r|f18r|f1r|f72r|f76r|f81r|f81v|f83r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
