current_cell_id	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	previous_default_phrase_de	current_default_phrase_de	editorial_status	compression_rule	action_slot_count_retained	repeated_action_root_count	repeated_action_roots	source_first_action_clause_de	source_second_action_clause_de	source_phrase_tail_de	compressed_count_marker_de	roundtrip_expanded_phrase_de	exact_source_phrase_roundtrip	evidence_status_retained	composition_priority_tier	composition_global_priority_rank	composition_support_class	state_requirement	observed_event_count	observed_pages	all_component_value_cells_old	working_root_meaning_changed	evidence_status_changed	recipe_changed	surface_prediction_made	occurrence_prediction_made	guard
G500-M225	G498-M225	@ACTION+AL+Y	P	P+AL+Y	PHARMA	EINSETZEN · ZIELORT · POSTEN	ZUTAT EINSETZEN · ZIELGEFÄSS · DROGENPOSTEN	Setze den Drogenposten ein; zum Zielgefäß.	Setze den Drogenposten ein; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Drogenposten ein; zum Zielgefäß.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	179	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M226	G498-M226	@ACTION+CH+E+Y	OK	OK+CH+E+Y	SOURCE_SECTION_T	SETZEN · NEHMEN · GRAD I · POSTEN	EINTRAGEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Trage den laufenden Eintrag ein und entnimm den laufenden Eintrag; auf Grad I.	Trage den laufenden Eintrag ein und entnimm den laufenden Eintrag; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Trage den laufenden Eintrag ein und entnimm den laufenden Eintrag; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	214	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M228	G498-M228	@ACTION+CH+E+Y	OK	OK+CH+E+Y	BIOLOGICAL	SETZEN · NEHMEN · GRAD I · POSTEN	STATIONSGANG ANSETZEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Setze den Stationsposten im Stationsgang an und entnimm den Stationsposten; auf Grad I.	Setze den Stationsposten im Stationsgang an und entnimm den Stationsposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den Stationsposten im Stationsgang an und entnimm den Stationsposten; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	213	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M229	G498-M229	@ACTION+CH+E+Y	OK	OK+CH+E+Y	CELESTIAL	SETZEN · NEHMEN · GRAD I · POSTEN	POSITION SETZEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Setze den Positionsposten und nimm den Positionsposten auf; auf Grad I.	Setze den Positionsposten und nimm den Positionsposten auf; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den Positionsposten und nimm den Positionsposten auf; auf Grad I.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	295	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M230	G498-M230	@ACTION+CH+E+Y	OK	OK+CH+E+Y	PHARMA	SETZEN · NEHMEN · GRAD I · POSTEN	ANSATZ ANSETZEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Setze den Drogenposten als Ansatz an und nimm den Drogenposten; auf Grad I.	Setze den Drogenposten als Ansatz an und nimm den Drogenposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den Drogenposten als Ansatz an und nimm den Drogenposten; auf Grad I.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	296	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M231	G498-M231	@ACTION+CH+E+Y	CH	CH+CH+E+Y	SOURCE_SECTION_T	NEHMEN · NEHMEN · GRAD I · POSTEN	ENTNEHMEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Entnimm den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	Entnimm den laufenden Eintrag zweimal; auf Grad I.	REPEATED_ACTION_COMPRESSED	CH_CH_GRADE_POST_TO_ZWEIMAL	2	1	CH	Entnimm den laufenden Eintrag	entnimm den laufenden Eintrag	; auf Grad I.	zweimal	Entnimm den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	253	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M232	G498-M232	@ACTION+CH+E+Y	CH	CH+CH+E+Y	HERBAL	NEHMEN · NEHMEN · GRAD I · POSTEN	PFLANZENTEIL NEHMEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	Nimm den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	Nimm den Pflanzenposten zweimal; auf Grad I.	REPEATED_ACTION_COMPRESSED	CH_CH_GRADE_POST_TO_ZWEIMAL	2	1	CH	Nimm den Pflanzenposten	nimm den Pflanzenposten	; auf Grad I.	zweimal	Nimm den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	109	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M233	G498-M233	@ACTION+CH+E+Y	CH	CH+CH+E+Y	BIOLOGICAL	NEHMEN · NEHMEN · GRAD I · POSTEN	POSTEN ENTNEHMEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Entnimm den Stationsposten und entnimm den Stationsposten; auf Grad I.	Entnimm den Stationsposten zweimal; auf Grad I.	REPEATED_ACTION_COMPRESSED	CH_CH_GRADE_POST_TO_ZWEIMAL	2	1	CH	Entnimm den Stationsposten	entnimm den Stationsposten	; auf Grad I.	zweimal	Entnimm den Stationsposten und entnimm den Stationsposten; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	252	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M234	G498-M234	@ACTION+CH+E+Y	CH	CH+CH+E+Y	CELESTIAL	NEHMEN · NEHMEN · GRAD I · POSTEN	POSITION AUFNEHMEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Nimm den Positionsposten auf und nimm den Positionsposten auf; auf Grad I.	Nimm den Positionsposten zweimal auf; auf Grad I.	REPEATED_ACTION_COMPRESSED	CH_CH_GRADE_POST_TO_ZWEIMAL	2	1	CH	Nimm den Positionsposten auf	nimm den Positionsposten auf	; auf Grad I.	zweimal	Nimm den Positionsposten auf und nimm den Positionsposten auf; auf Grad I.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	351	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M235	G498-M235	@ACTION+CH+E+Y	CH	CH+CH+E+Y	PHARMA	NEHMEN · NEHMEN · GRAD I · POSTEN	DROGENPOSTEN NEHMEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Nimm den Drogenposten und nimm den Drogenposten; auf Grad I.	Nimm den Drogenposten zweimal; auf Grad I.	REPEATED_ACTION_COMPRESSED	CH_CH_GRADE_POST_TO_ZWEIMAL	2	1	CH	Nimm den Drogenposten	nimm den Drogenposten	; auf Grad I.	zweimal	Nimm den Drogenposten und nimm den Drogenposten; auf Grad I.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	352	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M236	G498-M236	@ACTION+CH+E+Y	SH	SH+CH+E+Y	SOURCE_SECTION_T	HALTEN · NEHMEN · GRAD I · POSTEN	FESTHALTEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Halte den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	Halte den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Halte den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	249	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M237	G498-M237	@ACTION+CH+E+Y	SH	SH+CH+E+Y	HERBAL	HALTEN · NEHMEN · GRAD I · POSTEN	MATERIAL HALTEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	Halte den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	Halte den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Halte den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	108	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M238	G498-M238	@ACTION+CH+E+Y	SH	SH+CH+E+Y	BIOLOGICAL	HALTEN · NEHMEN · GRAD I · POSTEN	POSTEN HALTEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Halte den Stationsposten und entnimm den Stationsposten; auf Grad I.	Halte den Stationsposten und entnimm den Stationsposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Halte den Stationsposten und entnimm den Stationsposten; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	248	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M239	G498-M239	@ACTION+CH+E+Y	SH	SH+CH+E+Y	CELESTIAL	HALTEN · NEHMEN · GRAD I · POSTEN	POSITION HALTEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Halte den Positionsposten und nimm den Positionsposten auf; auf Grad I.	Halte den Positionsposten und nimm den Positionsposten auf; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Halte den Positionsposten und nimm den Positionsposten auf; auf Grad I.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	344	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M240	G498-M240	@ACTION+CH+E+Y	SH	SH+CH+E+Y	PHARMA	HALTEN · NEHMEN · GRAD I · POSTEN	ANSATZ HALTEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Halte den Drogenposten und nimm den Drogenposten; auf Grad I.	Halte den Drogenposten und nimm den Drogenposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Halte den Drogenposten und nimm den Drogenposten; auf Grad I.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	345	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M241	G498-M241	@ACTION+CH+E+Y	K	K+CH+E+Y	SOURCE_SECTION_T	GEBEN · NEHMEN · GRAD I · POSTEN	ZUORDNEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Ordne den laufenden Eintrag zu und entnimm den laufenden Eintrag; auf Grad I.	Ordne den laufenden Eintrag zu und entnimm den laufenden Eintrag; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Ordne den laufenden Eintrag zu und entnimm den laufenden Eintrag; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	212	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M243	G498-M243	@ACTION+CH+E+Y	K	K+CH+E+Y	BIOLOGICAL	GEBEN · NEHMEN · GRAD I · POSTEN	POSTEN ZUFÜHREN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Führe den Stationsposten zu und entnimm den Stationsposten; auf Grad I.	Führe den Stationsposten zu und entnimm den Stationsposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Führe den Stationsposten zu und entnimm den Stationsposten; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	211	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M244	G498-M244	@ACTION+CH+E+Y	K	K+CH+E+Y	CELESTIAL	GEBEN · NEHMEN · GRAD I · POSTEN	WERT ZUORDNEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Ordne den Positionsposten zu und nimm den Positionsposten auf; auf Grad I.	Ordne den Positionsposten zu und nimm den Positionsposten auf; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Ordne den Positionsposten zu und nimm den Positionsposten auf; auf Grad I.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	293	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M245	G498-M245	@ACTION+CH+E+Y	K	K+CH+E+Y	PHARMA	GEBEN · NEHMEN · GRAD I · POSTEN	ZUTAT ZUGEBEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Gib den Drogenposten zu und nimm den Drogenposten; auf Grad I.	Gib den Drogenposten zu und nimm den Drogenposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Gib den Drogenposten zu und nimm den Drogenposten; auf Grad I.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	294	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M246	G498-M246	@ACTION+CH+E+Y	S	S+CH+E+Y	SOURCE_SECTION_T	WÄHLEN · NEHMEN · GRAD I · POSTEN	AUSWÄHLEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Wähle den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	Wähle den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Wähle den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	217	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M248	G498-M248	@ACTION+CH+E+Y	S	S+CH+E+Y	BIOLOGICAL	WÄHLEN · NEHMEN · GRAD I · POSTEN	STATION WÄHLEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Wähle den Stationsposten und entnimm den Stationsposten; auf Grad I.	Wähle den Stationsposten und entnimm den Stationsposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Wähle den Stationsposten und entnimm den Stationsposten; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	216	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M249	G498-M249	@ACTION+CH+E+Y	S	S+CH+E+Y	CELESTIAL	WÄHLEN · NEHMEN · GRAD I · POSTEN	POSITION WÄHLEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Wähle den Positionsposten und nimm den Positionsposten auf; auf Grad I.	Wähle den Positionsposten und nimm den Positionsposten auf; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Wähle den Positionsposten und nimm den Positionsposten auf; auf Grad I.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	299	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M250	G498-M250	@ACTION+CH+E+Y	S	S+CH+E+Y	PHARMA	WÄHLEN · NEHMEN · GRAD I · POSTEN	DROGENPOSTEN WÄHLEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Wähle den Drogenposten und nimm den Drogenposten; auf Grad I.	Wähle den Drogenposten und nimm den Drogenposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Wähle den Drogenposten und nimm den Drogenposten; auf Grad I.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	300	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M251	G498-M251	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	SOURCE_SECTION_T	BEARBEITEN · NEHMEN · GRAD I · POSTEN	EINTRAG BEARBEITEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Bearbeite den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	Bearbeite den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den laufenden Eintrag und entnimm den laufenden Eintrag; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	245	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M252	G498-M252	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	HERBAL	BEARBEITEN · NEHMEN · GRAD I · POSTEN	MATERIAL BEARBEITEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	Bearbeite den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	Bearbeite den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	106	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M253	G498-M253	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	BIOLOGICAL	BEARBEITEN · NEHMEN · GRAD I · POSTEN	POSTEN BEARBEITEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Bearbeite den Stationsposten und entnimm den Stationsposten; auf Grad I.	Bearbeite den Stationsposten und entnimm den Stationsposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Stationsposten und entnimm den Stationsposten; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	244	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M254	G498-M254	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	CELESTIAL	BEARBEITEN · NEHMEN · GRAD I · POSTEN	EINTRAG BEARBEITEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Bearbeite den Positionsposten und nimm den Positionsposten auf; auf Grad I.	Bearbeite den Positionsposten und nimm den Positionsposten auf; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Positionsposten und nimm den Positionsposten auf; auf Grad I.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	340	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M255	G498-M255	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	PHARMA	BEARBEITEN · NEHMEN · GRAD I · POSTEN	ANSATZ BEARBEITEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Bearbeite den Drogenposten und nimm den Drogenposten; auf Grad I.	Bearbeite den Drogenposten und nimm den Drogenposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Drogenposten und nimm den Drogenposten; auf Grad I.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	341	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M257	G498-M257	@ACTION+CH+E+Y	T	T+CH+E+Y	HERBAL	EINSTELLEN · NEHMEN · GRAD I · POSTEN	ARBEITSSTUFE EINSTELLEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	Stelle den Pflanzenposten ein und nimm den Pflanzenposten; auf Grad I.	Stelle den Pflanzenposten ein und nimm den Pflanzenposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Stelle den Pflanzenposten ein und nimm den Pflanzenposten; auf Grad I.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	105	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M258	G498-M258	@ACTION+CH+E+Y	T	T+CH+E+Y	BIOLOGICAL	EINSTELLEN · NEHMEN · GRAD I · POSTEN	STATIONSWERT EINSTELLEN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Stelle den Stationsposten ein und entnimm den Stationsposten; auf Grad I.	Stelle den Stationsposten ein und entnimm den Stationsposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Stelle den Stationsposten ein und entnimm den Stationsposten; auf Grad I.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	218	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M259	G498-M259	@ACTION+CH+E+Y	T	T+CH+E+Y	CELESTIAL	EINSTELLEN · NEHMEN · GRAD I · POSTEN	WERT EINSTELLEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Stelle den Positionsposten ein und nimm den Positionsposten auf; auf Grad I.	Stelle den Positionsposten ein und nimm den Positionsposten auf; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Stelle den Positionsposten ein und nimm den Positionsposten auf; auf Grad I.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	301	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
