field_id	record_unit_id	page	locus	statement_id	field_position_in_statement	event_count	event_serials	v63_primary_template	v63_ordered_template_sequence	v63_parse_status_fixed	recognized_event_count	exemplar_only_event_count	local_phase	local_pre_state	complete_technical_field_reading	local_post_state	commit_class	v62_pre_state_statement_envelope	v62_post_state_statement_envelope	iatromedical_field_comparator	technical_assumptions	technical_weighted_cost	iatromedical_assumptions	iatromedical_weighted_cost	field_coherence_winner	strongest_technical_contradiction	opaque_roundtrip_trace	roundtrip_status	layer_contract	source_lineage
F104	B3	f83r	f83r.22	B3-S030	LAST	2	300|301	EXEMPLAR_ONLY	EXEMPLAR_ONLY > EXEMPLAR_ONLY	UNPARSED	0	2	SETTLE	B3:Q033	Die Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 stehen lassen, Klarlauf und Bodensatz trennen und den erreichten Stand buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B3:Q034:SETTLE	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	ziehe die klare Flüssigkeit ab ; mische zu gleichen Teilen und beende den Schritt	EXEMPLAR_FILL:2|LOCAL_PROCESS:1|MEDIUM:1	4	EXEMPLAR_FILL:2|LOCAL_PROCESS:1|MEDIUM:1	4	TIE	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E300@b154ff779abe5f196c80:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E301@4de12cf322dfb76ded1e:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F105	B3	f83r	f83r.22	B3-S031	ONLY	1	302	EXEMPLAR_ONLY	EXEMPLAR_ONLY	UNPARSED	0	1	MAINTENANCE	B3:Q034	Filter, Leitungsöffnung und Beckenrand an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 reinigen, lose Rückstände entfernen und die Anlage wieder einsetzen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B3:Q035:MAINTENANCE	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|HUMAN_ROLE_OR_BODY:1	5	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|HUMAN_ROLE_OR_BODY:1	5	TIE	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E302@7d25241b0e56c836372a:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F106	B3	f83r	f83r.22	B3-S032	ONLY	5	303|304|305|306|307	EXEMPLAR_ONLY	EXEMPLAR_ONLY > EXEMPLAR_ONLY > EXEMPLAR_ONLY > EXEMPLAR_ONLY > EXEMPLAR_ONLY	UNPARSED	0	5	FILTER	B3:Q035	Das Filtertuch an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 spannen, die Charge hindurchführen, Rückstand abnehmen und Filtrat auffangen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B3:Q036:FILTER	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T015;PREVIOUS_ITEM=B3:I001	beginne die Spülung ; rühre, bis alles gleichmäßig vermischt ist ; das breite Gefäß ; für dieselbe Dauer wie zuvor ; lasse es bis zur Klarheit ziehen und beende den Schritt	EXEMPLAR_FILL:5|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	8	EXEMPLAR_FILL:5|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	8	TIE	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E303@d784b2abcaf1a3703de2:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E304@6f7ff8287eddf4da9fdb:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E305@1779decef17481ec2853:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E306@54d0e228ca346110af05:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E307@c45ebac60774620561e2:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F107	B3	f83r	f83r.22	B3-S033	ONLY	1	308	EXEMPLAR_ONLY	EXEMPLAR_ONLY	UNPARSED	0	1	RETURN	B3:Q036	Die Rücklaufleitung an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, den Restbestand zur Vorstation zurückführen und die Übergabe buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B3:Q037:RETURN	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T015;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T015;PREVIOUS_ITEM=B3:I001	ziehe es ab und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	4	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1	3	IATROMEDICAL	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E308@04a3877f0fc81b7597c9:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F108	B3	f83r	f83r.24	B3-S034	ONLY	6	309|310|311|312|313|314	COMPOSITE_SEQUENCE	EXEMPLAR_ONLY > STATE_GATE > EXEMPLAR_ONLY > EXEMPLAR_ONLY > EXEMPLAR_ONLY > EXEMPLAR_ONLY	AMBIGUOUS	1	5	HANDOFF	B3:Q037	Die fertige Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 markieren, der nächsten Station übergeben und den offenen Arbeitsstand fortschreiben. Lizenzierte Slotfolge: Bereit-/Klarstand prüfen. Feldbuchung schließen.	B3:Q038:HANDOFF	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T015;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I004;TARGET/STATION=B3:T016;PREVIOUS_ITEM=B3:I003	bis es klar ist ; Sobald die Zubereitung gebrauchsfertig ist ; Gleichmäßig bearbeiten ; für dieselbe Dauer wie zuvor ; das untere Becken ; lasse es bis zur Bereitschaft stehen und beende den Schritt	EXEMPLAR_FILL:5|LOCAL_PROCESS:1|MEDIUM:1	7	EXEMPLAR_FILL:5|LOCAL_PROCESS:1|MEDIUM:1	7	TIE	Die lizenzierte Slotfolge bestimmt weder Becken, Wasser, Leitung noch technischen Zweck. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E309@2c82523794dcb7d2b343:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E310@e0b630cb1b5df5e7105b:STATE_GATE:EXACT_JOINT_TUPLE_MNEMONIC > E311@80ebbbbf238eee9f0aef:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E312@54d0e228ca346110af05:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E313@7811a7daff25d476e28d:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E314@bc4f1f5c006c74a4d26d:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F109	B4	f83r	f83r.25	B4-S001	ONLY	1	315	EXEMPLAR_ONLY	EXEMPLAR_ONLY	UNPARSED	0	1	SETUP	B4:Q000	An Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 Beckenrand, Zulauf und Filteraufnahme prüfen; den Ausgangsstand als lokalen Anlagenposten eröffnen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B4:Q001:SETUP	OPAQUE_FIELD_COMMIT_ONLY	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|DOMAIN_PURPOSE:1|HUMAN_ROLE_OR_BODY:1	7	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|DOMAIN_PURPOSE:1|HUMAN_ROLE_OR_BODY:1	7	TIE	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E315@7d25241b0e56c836372a:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F110	B4	f83r	f83r.25	B4-S002	ONLY	3	316|317|318	COMPOSITE_SEQUENCE	EXEMPLAR_ONLY > ACTION_TEMPER > TERMINAL_FLUSH	AMBIGUOUS	2	1	FLUSH	B4:Q001	Frisches Wasser an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: aktive Charge temperieren; Leitung spülen und committen. Feldbuchung schließen.	B4:Q002:FLUSH	EXACT_TERMINAL_ACTION_COMMIT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	fülle danach das Gefäß ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	6	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	6	TIE	Die lizenzierte Slotfolge bestimmt weder Becken, Wasser, Leitung noch technischen Zweck.	E316@e2eb77ca9d9e1a8ba29a:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E317@0275fbf14e07935b0a45:ACTION_TEMPER:EXACT_JOINT_TUPLE_MNEMONIC > E318@7db18b2f0fb7ed0fcfd3:TERMINAL_FLUSH:EXACT_JOINT_TUPLE_MNEMONIC	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F111	B4	f83r	f83r.25	B4-S003	FIRST	2	319|320	EXEMPLAR_ONLY	EXEMPLAR_ONLY > EXEMPLAR_ONLY	UNPARSED	0	2	MAINTENANCE	B4:Q002	Filter, Leitungsöffnung und Beckenrand an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 reinigen, lose Rückstände entfernen und die Anlage wieder einsetzen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Arbeitsstand offen weitertragen.	B4:Q003:MAINTENANCE	OPEN_CARRY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	rühre, bis alles gleichmäßig vermischt ist ; zum unteren Ablauf hin	EXEMPLAR_FILL:2|LOCAL_PROCESS:1|MEDIUM:1|STATION_OR_TARGET:1	5	EXEMPLAR_FILL:2|LOCAL_PROCESS:1|MEDIUM:1|STATION_OR_TARGET:1|FILTER_OR_RETURN_MECHANISM:1	6	TECHNICAL	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan.	E319@6f7ff8287eddf4da9fdb:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E320@90bcf0a9ec0ef56399e6:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F112	B4	f83r	f83r.26	B4-S003	LAST	5	321|322|323|324|325	COMPOSITE_SEQUENCE	SELECT_PART > ACTION_TEMPER > ACTION_APPLY > LINK_ACTIVE > EXEMPLAR_ONLY	AMBIGUOUS	4	1	HEAT	B4:Q003	Die aktive Beckencharge an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 gelinde erwärmen, mit der Handprobe kontrollieren und warm halten. Lizenzierte Slotfolge: Teilcharge wählen; aktive Charge temperieren; aktive Charge an der Station einsetzen; aktiven Arbeitsstand verknüpfen. Feldbuchung schließen.	B4:Q004:HEAT	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001;PREVIOUS_ITEM=UNSET	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	Nimm den bezeichneten Anteil ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1	3	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1	3	TIE	Die lizenzierte Slotfolge bestimmt weder Becken, Wasser, Leitung noch technischen Zweck. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E321@faf321940aed922846a9:SELECT_PART:EXACT_JOINT_TUPLE_MNEMONIC > E322@0275fbf14e07935b0a45:ACTION_TEMPER:EXACT_JOINT_TUPLE_MNEMONIC > E323@276a7c2d74d1143446f4:ACTION_APPLY:EXACT_JOINT_TUPLE_MNEMONIC > E324@dcda95c81a5460feb191:LINK_ACTIVE:STRICT_FORMAL_PROMPT_ONLY > E325@bc4f1f5c006c74a4d26d:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F113	B4	f83r	f83r.26	B4-S004	ONLY	1	326	EXEMPLAR_ONLY	EXEMPLAR_ONLY	UNPARSED	0	1	RETURN	B4:Q004	Die Rücklaufleitung an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 öffnen, den Restbestand zur Vorstation zurückführen und die Übergabe buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B4:Q005:RETURN	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	binde es auf die Stelle und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	6	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|HUMAN_ROLE_OR_BODY:1	5	IATROMEDICAL	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E326@eb2e4bc143f623ee03ac:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F114	B4	f83r	f83r.27	B4-S005	ONLY	3	327|328|329	EXEMPLAR_ONLY	EXEMPLAR_ONLY > EXEMPLAR_ONLY > EXEMPLAR_ONLY	UNPARSED	0	3	FILTER	B4:Q005	Das Filtertuch an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 spannen, die Charge hindurchführen, Rückstand abnehmen und Filtrat auffangen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B4:Q006:FILTER	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I002;TARGET/STATION=B4:T002;PREVIOUS_ITEM=B4:I001	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T003;PREVIOUS_ITEM=B4:I002	durch ein Tuch ; rühre, bis alles gleichmäßig vermischt ist ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	EXEMPLAR_FILL:3|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	8	EXEMPLAR_FILL:3|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	8	TIE	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E327@53cd0637c6820ba5e91f:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E328@6f7ff8287eddf4da9fdb:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E329@7d25241b0e56c836372a:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F115	B4	f83r	f83r.27	B4-S006	ONLY	1	330	EXEMPLAR_ONLY	EXEMPLAR_ONLY	UNPARSED	0	1	MAINTENANCE	B4:Q006	Filter, Leitungsöffnung und Beckenrand an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 reinigen, lose Rückstände entfernen und die Anlage wieder einsetzen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B4:Q007:MAINTENANCE	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T003;PREVIOUS_ITEM=B4:I002	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T004;PREVIOUS_ITEM=B4:I002	seihe es einmal durch ein Tuch und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1	3	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	4	TECHNICAL	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E330@d68bc8de3bcee09db23c:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F116	B4	f83r	f83r.27	B4-S007	ONLY	1	331	EXEMPLAR_ONLY	EXEMPLAR_ONLY	UNPARSED	0	1	FLUSH	B4:Q007	Frisches Wasser an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B4:Q008:FLUSH	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T004;PREVIOUS_ITEM=B4:I002	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T005;PREVIOUS_ITEM=B4:I002	seihe es einmal durch ein Tuch und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	4	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	4	TIE	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E331@d68bc8de3bcee09db23c:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F117	B4	f83r	f83r.28	B4-S008	ONLY	4	332|333|334|335	COMPOSITE_SEQUENCE	PARAMETER_ASSIGN > EXEMPLAR_ONLY > EXEMPLAR_ONLY > TERMINAL_FLUSH	AMBIGUOUS	2	2	FLUSH	B4:Q008	Frisches Wasser an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: Mengen-/Parameterslot setzen; Leitung spülen und committen. Feldbuchung schließen.	B4:Q009:FLUSH	EXACT_TERMINAL_ACTION_COMMIT	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I003;TARGET/STATION=B4:T005;PREVIOUS_ITEM=B4:I002	OWNER=B4:O01;ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007;PREVIOUS_ITEM=B4:I003	Ein vorgeschriebenes Maß ; solange es noch warm ist ; die erste Öffnung ; spüle die bezeichnete Stelle einmal und beende den Schritt	EXEMPLAR_FILL:2|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	7	EXEMPLAR_FILL:2|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	7	TIE	Die lizenzierte Slotfolge bestimmt weder Becken, Wasser, Leitung noch technischen Zweck.	E332@2f1c5e56e8f0ff459065:PARAMETER_ASSIGN:EXACT_JOINT_TUPLE_MNEMONIC > E333@2c1a5fd92b9e3c762242:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E334@92e43836d82f98bf02d3:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E335@7db18b2f0fb7ed0fcfd3:TERMINAL_FLUSH:EXACT_JOINT_TUPLE_MNEMONIC	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
