event_serial	page	locus	record_unit_id	field_id	statement_id	event_index_in_record	surface_display_only	joint_tuple_id	formal_value	terminal_status	strict_control_prompt	v60_exact_mnemonic	v63_event_template	v63_event_parse_status	trigger_origin	required_registers	symbolic_register_effect	process_phase	medical_exemplar_expansion	apparative_exemplar_expansion	semantic_accounting	unknown_exemplar_status	layer_contract	source_lineage
185	f82r	f82r.4	B2	F052	B2-S006	19	oteey	5d5e0b288cf36864ed9d	FRAME_OT	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: das bereitete Öl	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: das bereitete Arbeitsmedium	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
186	f82r	f82r.4	B2	F052	B2-S006	20	qokal	308e8ea2d5d190c498e8	SET_LOCAL_RELATION_SLOT	NONCLOSE	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN	TARGET_ASSIGN	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	OWNER|TARGET/STATION	TARGET/STATION:=FORMAL_RELATION_SLOT(OPAQUE_EVENT_VALUE)	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: mische beide Anteile zusammen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: mische beide Anteile zusammen	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
187	f82r	f82r.4	B2	F052	B2-S006	21	sheckhy	c1913ec4ff84148da6d3	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: über der örtlich bezeichneten Stelle	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: am örtlich bezeichneten Anschluss	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
188	f82r	f82r.4	B2	F052	B2-S006	22	qoky	276a7c2d74d1143446f4	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ANWENDEN?	ACTION_APPLY	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	APPLY(ACTIVE_ITEM/PREPARATION,TARGET/STATION)	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: Die aktive Portion verwenden	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: die aktive Charge in den Arbeitslauf geben	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
189	f82r	f82r.7	B2	F053	B2-S007	23	dshedy	cbb42a4fe68068325d6b	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: gib sauberes Wasser hinzu und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: gib sauberes Wasser hinzu und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
190	f82r	f82r.7	B2	F054	B2-S008	24	sotaiin	54d0e228ca346110af05	MARK_OPAQUE_REFERENCE	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: für dieselbe Dauer wie zuvor	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: für dieselbe Dauer wie zuvor	EXEMPLAR_ONLY_COMPLETE	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
191	f82r	f82r.7	B2	F054	B2-S008	25	qokar	3ae9a121ba0045b913e8	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: über der örtlich bezeichneten Stelle	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: am örtlich bezeichneten Anschluss	EXEMPLAR_ONLY_COMPLETE	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
192	f82r	f82r.7	B2	F054	B2-S008	26	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
193	f82r	f82r.7	B2	F055	B2-S009	27	solshedy	daa1347f456415fe8737	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: halte es warm und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: halte es warm und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
194	f82r	f82r.7	B2	F056	B2-S010	28	qokeey	0275fbf14e07935b0a45	OPAQUE_EXACT_CARD	NONCLOSE	NONE	TEMPERIEREN?	ACTION_TEMPER	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION	TEMPER(ACTIVE_ITEM/PREPARATION)	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: temperiere die Arbeitsflüssigkeit und halte sie lauwarm	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: temperiere die Arbeitsflüssigkeit und halte sie lauwarm	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
195	f82r	f82r.7	B2	F056	B2-S010	29	qoky	276a7c2d74d1143446f4	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ANWENDEN?	ACTION_APPLY	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	APPLY(ACTIVE_ITEM/PREPARATION,TARGET/STATION)	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: Die aktive Portion verwenden	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: die aktive Charge in den Arbeitslauf geben	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
196	f82r	f82r.7	B2	F056	B2-S010	30	ls	5eff216ba51fbfb21f22	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: die erste Öffnung	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: der erste Anschluss	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
197	f82r	f82r.7	B2	F056	B2-S010	31	cheey	b5df9126607030b95175	OPAQUE_EXACT_CARD	NONCLOSE	NONE	KLAR?	STATE_GATE	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION	ACTIVE_ITEM/PREPARATION.STATE:=EXACT_GATE_VALUE	P2_ERSTE_ANWENDUNG	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: Bis die Flüssigkeit klar abläuft	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: Bis die Flüssigkeit klar abläuft	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
198	f82r	f82r.19	B2	F057	B2-S011	32	okain	1645e612504fcef59ced	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_KLAEREN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: gib einen abgemessenen Anteil in das Gefäß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: gib einen abgemessenen Anteil in das Gefäß	EXEMPLAR_ONLY_COMPLETE	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
199	f82r	f82r.19	B2	F057	B2-S011	33	char	4d4559019a961b834aa1	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_KLAEREN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: Daraus, aus demselben Ansatz	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: Daraus, aus demselben Ansatz	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
200	f82r	f82r.19	B2	F057	B2-S011	34	okain	1645e612504fcef59ced	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_KLAEREN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: gib einen abgemessenen Anteil in das Gefäß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: gib einen abgemessenen Anteil in das Gefäß	EXEMPLAR_ONLY_COMPLETE	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
201	f82r	f82r.19	B2	F057	B2-S011	35	qokeedy	7d25241b0e56c836372a	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_KLAEREN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: führe die Prüfcharge durch das temperierte Becken und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
202	f82r	f82r.19	B2	F058	B2-S012	36	lchy	0ab57b7166de99db3a55	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_KLAEREN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: ziehe die klare Flüssigkeit ab	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: ziehe die klare Flüssigkeit ab	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
203	f82r	f82r.23	B2	F059	B2-S012	37	cheey	b5df9126607030b95175	OPAQUE_EXACT_CARD	NONCLOSE	NONE	KLAR?	STATE_GATE	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION	ACTIVE_ITEM/PREPARATION.STATE:=EXACT_GATE_VALUE	P3_KLAEREN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: Bis die Flüssigkeit klar abläuft	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: Bis die Flüssigkeit klar abläuft	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
204	f82r	f82r.23	B2	F059	B2-S012	38	qcthey	6b89d6dd70635bc60fe0	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_KLAEREN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: unter derselben Einstellung	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: unter derselben Einstellung	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
205	f82r	f82r.23	B2	F059	B2-S012	39	qokeey	0275fbf14e07935b0a45	OPAQUE_EXACT_CARD	NONCLOSE	NONE	TEMPERIEREN?	ACTION_TEMPER	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION	TEMPER(ACTIVE_ITEM/PREPARATION)	P3_KLAEREN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: temperiere die Arbeitsflüssigkeit und halte sie lauwarm	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: temperiere die Arbeitsflüssigkeit und halte sie lauwarm	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
206	f82r	f82r.23	B2	F059	B2-S012	40	lcheey	5fca8fc3dee57e1d8c1f	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_KLAEREN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: der eingetauchte Teil	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: die gefüllte Kammer	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
207	f82r	f82r.23	B2	F059	B2-S012	41	daiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD	NONCLOSE	VORGABEPARAMETER?	MASS?	PARAMETER_ASSIGN	UNIQUE_CONVERGENT_CHANNELS	EXACT_PLUS_FORMAL_CONVERGENT	ACTIVE_ITEM/PREPARATION	PARAMETER_SLOT:=EXACT_MASS_VALUE;FOUR_REGISTERS=CARRY || FORMAL_PARAMETER_SLOT:=OPAQUE_EVENT_VALUE;FOUR_REGISTERS=CARRY	P3_KLAEREN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: Ein vorgeschriebenes Maß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: Ein vorgeschriebenes Maß	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
