global_group_id	source_event_id	physical_page	register	locus	source_order	owner_de	surface	group_kind	execution_domain	record_role	exact_event_recipe	portable_function_recipe	working_reading_de	semantic_source	package_status	surface_only_lookup_policy
G407-G1166	P912-E2011	f69v	CELESTIAL	f69v.1	866	drei getrennte heterogene Himmelsraeder	ar	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	AR	AR	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: AUSGANG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1167	P912-E2012	f69v	CELESTIAL	f69v.1	867	drei getrennte heterogene Himmelsraeder	chetody	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	CH+E+T+O+D_ADDR+Y	CH+T+Y	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: NEHMEN · [E:STEUERUNG=GRAD I] · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1168	P912-E2013	f69v	CELESTIAL	f69v.1	868	drei getrennte heterogene Himmelsraeder	okeeos	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+EE+O+S	OK+S	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: SETZEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1169	P912-E2014	f69v	CELESTIAL	f69v.1	869	drei getrennte heterogene Himmelsraeder	o	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	LOCAL_CLASS_OR_NAME_CARD	O	NONE	LOKALE KENNUNG BEI drei getrennte heterogene Himmelsraeder: [O:STEUERUNG=AUSFÜHRUNG]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1170	P912-E2015	f69v	CELESTIAL	f69v.1	870	drei getrennte heterogene Himmelsraeder	tey	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	T+E+Y	T+Y	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1171	P912-E2016	f69v	CELESTIAL	f69v.1	871	drei getrennte heterogene Himmelsraeder	otokeeey	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OT+OK+EEE+Y	OT+OK+Y	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: DANACH · SETZEN · [EEE:STEUERUNG=GRAD III] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1172	P912-E2017	f69v	CELESTIAL	f69v.1	872	drei getrennte heterogene Himmelsraeder	okeeody	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+EE+O+D_ADDR+Y	OK+Y	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: SETZEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1173	P912-E2018	f69v	CELESTIAL	f69v.1	873	drei getrennte heterogene Himmelsraeder	okeey	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+EE+Y	OK+Y	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1174	P912-E2019	f69v	CELESTIAL	f69v.1	874	drei getrennte heterogene Himmelsraeder	doiir	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	D_ADDR+O+IIN+R	R	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: [D_ADDR:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE] · MARKIEREN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1175	P912-E2020	f69v	CELESTIAL	f69v.1	875	drei getrennte heterogene Himmelsraeder	teeo	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	T+EE+O	T	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: EINSTELLEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1176	P912-E2021	f69v	CELESTIAL	f69v.1	876	drei getrennte heterogene Himmelsraeder	y	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	Y	Y	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1177	P912-E2022	f69v	CELESTIAL	f69v.1	877	drei getrennte heterogene Himmelsraeder	chey	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	Y	Y	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1178	P912-E2023	f69v	CELESTIAL	f69v.1	878	drei getrennte heterogene Himmelsraeder	ot	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ITINERARY_OR_ADDRESS_CARD	OT	OT	ADRESSE/FORTSETZUNG BEI drei getrennte heterogene Himmelsraeder: DANACH	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1179	P912-E2024	f69v	CELESTIAL	f69v.1	879	drei getrennte heterogene Himmelsraeder	y	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	Y	Y	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1180	P912-E2025	f69v	CELESTIAL	f69v.1	880	drei getrennte heterogene Himmelsraeder	okedy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+E+DY	OK	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1181	P912-E2026	f69v	CELESTIAL	f69v.1	881	drei getrennte heterogene Himmelsraeder	chsdy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	CH+S+DY	CH+S	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: NEHMEN · WÄHLEN · [DY:STEUERUNG=SCHLUSS]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1182	P912-E2027	f69v	CELESTIAL	f69v.1	882	drei getrennte heterogene Himmelsraeder	okeod	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+E+O+D_ADDR	OK	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1183	P912-E2028	f69v	CELESTIAL	f69v.1	883	drei getrennte heterogene Himmelsraeder	y	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	Y	Y	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1184	P912-E2029	f69v	CELESTIAL	f69v.1	884	drei getrennte heterogene Himmelsraeder	dy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	Y	Y	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1185	P912-E2030	f69v	CELESTIAL	f69v.1	885	drei getrennte heterogene Himmelsraeder	choaiin	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	CH+O+AIIN	CH+AIIN	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · WERT	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1186	P912-E2031	f69v	CELESTIAL	f69v.1	886	drei getrennte heterogene Himmelsraeder	okar	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+AR	OK+AR	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: SETZEN · AUSGANG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1187	P912-E2032	f69v	CELESTIAL	f69v.1	887	drei getrennte heterogene Himmelsraeder	okar	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+AR	OK+AR	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: SETZEN · AUSGANG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1188	P912-E2033	f69v	CELESTIAL	f69v.1	888	drei getrennte heterogene Himmelsraeder	chol	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ITINERARY_OR_ADDRESS_CARD	OL	OL	ADRESSE/FORTSETZUNG BEI drei getrennte heterogene Himmelsraeder: FORTSETZEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1189	P912-E2034	f69v	CELESTIAL	f69v.1	889	drei getrennte heterogene Himmelsraeder	chees	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	SH+EE+S_ADDR	SH	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: HALTEN · [EE:STEUERUNG=GRAD II] · [S_ADDR:LOKALSTRUKTUR=HIER]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1190	P912-E2035	f69v	CELESTIAL	f69v.1	890	drei getrennte heterogene Himmelsraeder	yto	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	Y+T+O	Y+T	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: POSTEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1191	P912-E2036	f69v	CELESTIAL	f69v.1	891	drei getrennte heterogene Himmelsraeder	odair	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	O+D_ADDR+AIR	AIR	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · BAHN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1192	P912-E2037	f69v	CELESTIAL	f69v.1	892	drei getrennte heterogene Himmelsraeder	oty	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ITINERARY_OR_ADDRESS_CARD	OT+Y	OT+Y	ADRESSE/FORTSETZUNG BEI drei getrennte heterogene Himmelsraeder: DANACH · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1193	P912-E2038	f69v	CELESTIAL	f69v.1	893	drei getrennte heterogene Himmelsraeder	oteeo	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ITINERARY_OR_ADDRESS_CARD	OT+EE+O	OT	ADRESSE/FORTSETZUNG BEI drei getrennte heterogene Himmelsraeder: DANACH · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1194	P912-E2039	f69v	CELESTIAL	f69v.1	894	drei getrennte heterogene Himmelsraeder	dar	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+AR	AR	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1195	P912-E2040	f69v	CELESTIAL	f69v.1	895	drei getrennte heterogene Himmelsraeder	o	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	LOCAL_CLASS_OR_NAME_CARD	O	NONE	LOKALE KENNUNG BEI drei getrennte heterogene Himmelsraeder: [O:STEUERUNG=AUSFÜHRUNG]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1196	P912-E2041	f69v	CELESTIAL	f69v.1	896	drei getrennte heterogene Himmelsraeder	eykeody	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	E+Y+K+E+O+DY	Y+K	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: [E:STEUERUNG=GRAD I] · POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1197	P912-E2042	f69v	CELESTIAL	f69v.1	897	drei getrennte heterogene Himmelsraeder	dchor	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	D_ADDR+CH+OR	CH+OR	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: [D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · EINHEIT	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1198	P912-E2043	f69v	CELESTIAL	f69v.1	898	drei getrennte heterogene Himmelsraeder	char	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	AR	AR	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: AUSGANG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1199	P912-E2044	f69v	CELESTIAL	f69v.2	899	drei getrennte heterogene Himmelsraeder	yka	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	Y+K+A_ADDR	Y+K	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: POSTEN · GEBEN · [A_ADDR:LOKALSTRUKTUR=HIER]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1200	P912-E2045	f69v	CELESTIAL	f69v.2	900	drei getrennte heterogene Himmelsraeder	chol	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ITINERARY_OR_ADDRESS_CARD	OL	OL	ADRESSE/FORTSETZUNG BEI drei getrennte heterogene Himmelsraeder: FORTSETZEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1201	P912-E2046	f69v	CELESTIAL	f69v.2	901	drei getrennte heterogene Himmelsraeder	ykar	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	Y+K+AR	Y+K+AR	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: POSTEN · GEBEN · AUSGANG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1202	P912-E2047	f69v	CELESTIAL	f69v.2	902	drei getrennte heterogene Himmelsraeder	dal	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	AL	AL	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: ZIELORT	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1203	P912-E2048	f69v	CELESTIAL	f69v.2	903	drei getrennte heterogene Himmelsraeder	ykady	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	Y+K+A_ADDR+Y	Y+K+Y	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: POSTEN · GEBEN · [A_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1204	P912-E2049	f69v	CELESTIAL	f69v.2	904	drei getrennte heterogene Himmelsraeder	iokeeor	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+EE+OR	OK+OR	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: SETZEN · [EE:STEUERUNG=GRAD II] · EINHEIT	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1205	P912-E2050	f69v	CELESTIAL	f69v.2	905	drei getrennte heterogene Himmelsraeder	cheey	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	SH+EE+Y	SH+Y	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: HALTEN · [EE:STEUERUNG=GRAD II] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1206	P912-E2051	f69v	CELESTIAL	f69v.2	906	drei getrennte heterogene Himmelsraeder	choly	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ITINERARY_OR_ADDRESS_CARD	OL+Y	OL+Y	ADRESSE/FORTSETZUNG BEI drei getrennte heterogene Himmelsraeder: FORTSETZEN · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1207	P912-E2052	f69v	CELESTIAL	f69v.2	907	drei getrennte heterogene Himmelsraeder	ykeeal	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	Y+K+EE+AL	Y+K+AL	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · ZIELORT	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1208	P912-E2053	f69v	CELESTIAL	f69v.2	908	drei getrennte heterogene Himmelsraeder	cheo	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	LOCAL_CLASS_OR_NAME_CARD	CHEO	NONE	LOKALE KENNUNG BEI drei getrennte heterogene Himmelsraeder: [CHEO:LOKALSTRUKTUR=LOKALER EINTRAG]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1209	P912-E2054	f69v	CELESTIAL	f69v.2	909	drei getrennte heterogene Himmelsraeder	oaram	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	O+AR+AM_ADDR	AR	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: [O:STEUERUNG=AUSFÜHRUNG] · AUSGANG · [AM_ADDR:LOKALSTRUKTUR=HIER]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1210	P912-E2055	f69v	CELESTIAL	f69v.2	910	drei getrennte heterogene Himmelsraeder	ockhy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	O+CKH+Y	Y	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: [O:STEUERUNG=AUSFÜHRUNG] · [CKH:LOKALSTRUKTUR=VERBINDUNGSWEG] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1211	P912-E2056	f69v	CELESTIAL	f69v.2	911	drei getrennte heterogene Himmelsraeder	sheey	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	SH+EE+Y	SH+Y	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: HALTEN · [EE:STEUERUNG=GRAD II] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1212	P912-E2057	f69v	CELESTIAL	f69v.2	912	drei getrennte heterogene Himmelsraeder	aiin	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	AIIN	AIIN	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: WERT	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1213	P912-E2058	f69v	CELESTIAL	f69v.2	913	drei getrennte heterogene Himmelsraeder	y	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	Y	Y	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
