replay_ordinal	source_event_id	physical_page	statement_id	card_ordinal_in_statement	surface	content_role	recipe	incoming_action	incoming_argument	raw_gdt451_decision	raw_gdt451_route	blocked_factor_rules	gdt517_final_decision	gdt517_final_route	finite_override	outgoing_action	outgoing_argument	state_policy
451	G515-E0497	f66r	G515-S060	1	dal	COORDINATE_OR_CATALOGUE_CARD	AL	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	NONE	NONE	ACCEPTED_CARD_ADVANCES_STATE
452	G515-E0498	f66r	G515-S060	2	shol	ORDERED_INSTRUCTION_CARD	SH+OL	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	NONE	ACCEPTED_CARD_ADVANCES_STATE
453	G515-E0499	f66r	G515-S060	3	qokeody	ORDERED_INSTRUCTION_CARD	OK+E+O+D_ADDR+Y	SH	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
454	G515-E0500	f66r	G515-S060	4	chody	ORDERED_INSTRUCTION_CARD	CH+O+D_ADDR+Y	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
455	G515-E0501	f66r	G515-S060	5	kechody	ORDERED_INSTRUCTION_CARD	K+E+CH+O+D_ADDR+Y	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
456	G515-E0502	f66r	G515-S060	6	sshedy	ORDERED_INSTRUCTION_CARD	S+SH+E+DY	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
457	G515-E0503	f66r	G515-S061	1	oteedy	ITINERARY_OR_ADDRESS_CARD	OT+EE+DY	NONE	NONE	STOP	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	CLOSE:NO_ACTIVE_ACTION	READ_ROLE_CONTAINER	ROLE_CONTAINER_DOES_NOT_EXECUTE_CLOSE	ROLE_SEPARATION	NONE	NONE	ROLE_CARD_PRESERVES_STREAM_STATE
458	G515-E0504	f66r	G515-S062	1	ykeeody	ORDERED_INSTRUCTION_CARD	Y+K+EE+O+DY	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
459	G515-E0505	f66r	G515-S063	1	sheocthy	ORDERED_INSTRUCTION_CARD	SH+E+O+CH+T+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	T	Y	ACCEPTED_CARD_ADVANCES_STATE
460	G515-E0506	f66r	G515-S063	2	ol	ITINERARY_OR_ADDRESS_CARD	OL	T	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	T	Y	ACCEPTED_CARD_ADVANCES_STATE
461	G515-E0507	f66r	G515-S063	3	ld	COORDINATE_OR_CATALOGUE_CARD	L+D_ADDR	T	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	T	Y	ACCEPTED_CARD_ADVANCES_STATE
462	G515-E0508	f66r	G515-S063	4	lshedy	ORDERED_INSTRUCTION_CARD	L+SH+E+DY	T	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
463	G515-E0509	f66r	G515-S064	1	chokeey	ORDERED_INSTRUCTION_CARD	OK+EE+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
464	G515-E0510	f66r	G515-S064	2	chekey	ORDERED_INSTRUCTION_CARD	CH+K+E+Y	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
465	G515-E0511	f66r	G515-S064	3	chey	COORDINATE_OR_CATALOGUE_CARD	Y	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
466	G515-E0512	f66r	G515-S064	4	ysheeod	ORDERED_INSTRUCTION_CARD	Y+SH+EE+O+D_ADDR	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
467	G515-E0513	f66r	G515-S064	5	qoteeod	ITINERARY_OR_ADDRESS_CARD	OT+EE+O+D_ADDR	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
468	G515-E0514	f66r	G515-S064	6	qotol	ITINERARY_OR_ADDRESS_CARD	OT+OL	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
469	G515-E0515	f66r	G515-S064	7	qoky	ORDERED_INSTRUCTION_CARD	OK+Y	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
470	G515-E0516	f66r	G515-S064	8	chckhedy	ORDERED_INSTRUCTION_CARD	CH+CH+K+E+DY	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
471	G515-E0517	f66r	G515-S065	1	shey	ORDERED_INSTRUCTION_CARD	SH+E+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
472	G515-E0518	f66r	G515-S065	2	dcheol	ORDERED_INSTRUCTION_CARD	D_ADDR+CH+E+O+L	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
473	G515-E0519	f66r	G515-S065	3	cheky	ORDERED_INSTRUCTION_CARD	CH+K+E+Y	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
474	G515-E0520	f66r	G515-S065	4	cheo	ORDERED_INSTRUCTION_CARD	CH+E+O	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
475	G515-E0521	f66r	G515-S065	5	dor	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+OR	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	OR	ACCEPTED_CARD_ADVANCES_STATE
476	G515-E0522	f66r	G515-S065	6	ydaiin	COORDINATE_OR_CATALOGUE_CARD	Y+D_ADDR+AIIN	CH	OR	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	AIIN	ACCEPTED_CARD_ADVANCES_STATE
477	G515-E0523	f66r	G515-S065	7	shedy	ORDERED_INSTRUCTION_CARD	SH+E+DY	CH	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	AIIN	ACCEPTED_CARD_ADVANCES_STATE
478	G515-E0524	f66r	G515-S066	1	otchedy	ORDERED_INSTRUCTION_CARD	OT+CHD+DY	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	NONE	ACCEPTED_CARD_ADVANCES_STATE
479	G515-E0525	f66r	G515-S067	1	oteochey	ORDERED_INSTRUCTION_CARD	OT+E+O+CH+E+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
480	G515-E0526	f66r	G515-S067	2	tolchedy	ORDERED_INSTRUCTION_CARD	T+OL+CHD+DY	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	Y	ACCEPTED_CARD_ADVANCES_STATE
481	G515-E0527	f66r	G515-S068	1	lsheody	ORDERED_INSTRUCTION_CARD	L+SH+E+O+D_ADDR+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
482	G515-E0528	f66r	G515-S068	2	qoky	ORDERED_INSTRUCTION_CARD	OK+Y	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
483	G515-E0529	f66r	G515-S068	3	daiin	COORDINATE_OR_CATALOGUE_CARD	AIIN	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	AIIN	ACCEPTED_CARD_ADVANCES_STATE
484	G515-E0530	f66r	G515-S068	4	otam	ITINERARY_OR_ADDRESS_CARD	OT+AM_ADDR	OK	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	AIIN	ACCEPTED_CARD_ADVANCES_STATE
485	G515-E0531	f66r	G515-S068	5	tcheo	ORDERED_INSTRUCTION_CARD	T+CH+E+O	OK	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	AIIN	ACCEPTED_CARD_ADVANCES_STATE
486	G515-E0532	f66r	G515-S068	6	sheor	ORDERED_INSTRUCTION_CARD	SH+E+OR	CH	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	OR	ACCEPTED_CARD_ADVANCES_STATE
487	G515-E0533	f66r	G515-S068	7	oteody	ITINERARY_OR_ADDRESS_CARD	OT+E+O+Y	SH	OR	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
488	G515-E0534	f66r	G515-S068	8	lpchees	ORDERED_INSTRUCTION_CARD	L+P+CH+EE+S	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	S	Y	ACCEPTED_CARD_ADVANCES_STATE
489	G515-E0535	f66r	G515-S068	9	ol	ITINERARY_OR_ADDRESS_CARD	OL	S	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	S	Y	ACCEPTED_CARD_ADVANCES_STATE
490	G515-E0536	f66r	G515-S068	10	ar	COORDINATE_OR_CATALOGUE_CARD	AR	S	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	S	Y	ACCEPTED_CARD_ADVANCES_STATE
491	G515-E0537	f66r	G515-S068	11	alkey	ORDERED_INSTRUCTION_CARD	AL+K+E+Y	S	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
492	G515-E0538	f66r	G515-S068	12	otey	ITINERARY_OR_ADDRESS_CARD	OT+E+Y	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
493	G515-E0539	f66r	G515-S068	13	ltsholy	ORDERED_INSTRUCTION_CARD	L+T+SH+OL+Y	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
494	G515-E0540	f66r	G515-S068	14	shecthy	ORDERED_INSTRUCTION_CARD	SH+E+CH+T+Y	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	T	Y	ACCEPTED_CARD_ADVANCES_STATE
495	G515-E0541	f66r	G515-S068	15	r	ORDERED_INSTRUCTION_CARD	R	T	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	R	Y	ACCEPTED_CARD_ADVANCES_STATE
496	G515-E0542	f66r	G515-S068	16	ol	ITINERARY_OR_ADDRESS_CARD	OL	R	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	R	Y	ACCEPTED_CARD_ADVANCES_STATE
497	G515-E0543	f66r	G515-S068	17	daiin	COORDINATE_OR_CATALOGUE_CARD	AIIN	R	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	R	AIIN	ACCEPTED_CARD_ADVANCES_STATE
498	G515-E0544	f66r	G515-S068	18	sheol	ORDERED_INSTRUCTION_CARD	SH+E+OL	R	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	AIIN	ACCEPTED_CARD_ADVANCES_STATE
499	G515-E0545	f66r	G515-S068	19	qocthedy	ORDERED_INSTRUCTION_CARD	CARRIER_Q+O+CH+T+E+Y	SH	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	T	Y	ACCEPTED_CARD_ADVANCES_STATE
500	G515-E0546	f66r	G515-S068	20	qokedy	ORDERED_INSTRUCTION_CARD	OK+E+DY	T	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
501	G515-E0547	f66r	G515-S069	1	lchey	COORDINATE_OR_CATALOGUE_CARD	L+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	NONE	Y	ACCEPTED_CARD_ADVANCES_STATE
502	G515-E0548	f66r	G515-S069	2	qokaly	ORDERED_INSTRUCTION_CARD	OK+AL+Y	NONE	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
503	G515-E0549	f66r	G515-S069	3	shcthy	ORDERED_INSTRUCTION_CARD	SH+CH+T+Y	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	T	Y	ACCEPTED_CARD_ADVANCES_STATE
504	G515-E0550	f66r	G515-S069	4	qotal	ITINERARY_OR_ADDRESS_CARD	OT+AL	T	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	T	Y	ACCEPTED_CARD_ADVANCES_STATE
505	G515-E0551	f66r	G515-S069	5	otchdy	ORDERED_INSTRUCTION_CARD	OT+CHD+DY	T	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	Y	ACCEPTED_CARD_ADVANCES_STATE
506	G515-E0552	f66r	G515-S070	1	qokey	ORDERED_INSTRUCTION_CARD	OK+E+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
507	G515-E0553	f66r	G515-S070	2	ar	COORDINATE_OR_CATALOGUE_CARD	AR	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
508	G515-E0554	f66r	G515-S070	3	olkeol	ORDERED_INSTRUCTION_CARD	OL+K+E+OL	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
509	G515-E0555	f66r	G515-S070	4	qokal	ORDERED_INSTRUCTION_CARD	OK+AL	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
510	G515-E0556	f66r	G515-S070	5	cheoky	ORDERED_INSTRUCTION_CARD	CH+E+O+K+Y	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
511	G515-E0557	f66r	G515-S070	6	ykchdy	ORDERED_INSTRUCTION_CARD	Y+K+CHD+Y	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	Y	ACCEPTED_CARD_ADVANCES_STATE
512	G515-E0558	f66r	G515-S070	7	chody	ORDERED_INSTRUCTION_CARD	CH+O+D_ADDR+Y	CHD	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
513	G515-E0559	f66r	G515-S070	8	sheody	ORDERED_INSTRUCTION_CARD	SH+E+O+D_ADDR+Y	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
514	G515-E0560	f66r	G515-S070	9	qoky	ORDERED_INSTRUCTION_CARD	OK+Y	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
515	G515-E0561	f66r	G515-S070	10	ldy	COORDINATE_OR_CATALOGUE_CARD	L+DY	OK	Y	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
516	G515-E0562	f66r	G515-S071	1	dor	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+OR	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	NONE	OR	ACCEPTED_CARD_ADVANCES_STATE
517	G515-E0563	f66r	G515-S071	2	aiin	COORDINATE_OR_CATALOGUE_CARD	AIIN	NONE	OR	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	NONE	AIIN	ACCEPTED_CARD_ADVANCES_STATE
518	G515-E0564	f66r	G515-S071	3	sheeol	ORDERED_INSTRUCTION_CARD	SH+EE+OL	NONE	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	AIIN	ACCEPTED_CARD_ADVANCES_STATE
519	G515-E0565	f66r	G515-S071	4	lshedy	ORDERED_INSTRUCTION_CARD	L+SH+E+DY	SH	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	AIIN	ACCEPTED_CARD_ADVANCES_STATE
520	G515-E0566	f66r	G515-S072	1	lchedy	ORDERED_INSTRUCTION_CARD	L+CHD+DY	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	NONE	ACCEPTED_CARD_ADVANCES_STATE
521	G515-E0567	f66r	G515-S073	1	cheedy	ORDERED_INSTRUCTION_CARD	CH+EE+D_ADDR+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
522	G515-E0568	f66r	G515-S073	2	shekol	ORDERED_INSTRUCTION_CARD	SH+E+K+OL	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
523	G515-E0569	f66r	G515-S073	3	dalol	ITINERARY_OR_ADDRESS_CARD	AL+OL	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
524	G515-E0570	f66r	G515-S073	4	lodaiin	COORDINATE_OR_CATALOGUE_CARD	L+O+D_ADDR+AIIN	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	AIIN	ACCEPTED_CARD_ADVANCES_STATE
525	G515-E0571	f66r	G515-S073	5	sheol	ORDERED_INSTRUCTION_CARD	SH+E+OL	K	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	AIIN	ACCEPTED_CARD_ADVANCES_STATE
526	G515-E0572	f66r	G515-S073	6	oteey	ITINERARY_OR_ADDRESS_CARD	OT+EE+Y	SH	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
527	G515-E0573	f66r	G515-S073	7	ldaiin	COORDINATE_OR_CATALOGUE_CARD	L+AIIN	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	AIIN	ACCEPTED_CARD_ADVANCES_STATE
528	G515-E0574	f66r	G515-S073	8	okalchedy	ORDERED_INSTRUCTION_CARD	OK+AL+CHD+Y	SH	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	Y	ACCEPTED_CARD_ADVANCES_STATE
529	G515-E0575	f66r	G515-S073	9	pchedy	ORDERED_INSTRUCTION_CARD	P+CHD+DY	CHD	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	Y	ACCEPTED_CARD_ADVANCES_STATE
530	G515-E0576	f66r	G515-S074	1	kody	ORDERED_INSTRUCTION_CARD	K+O+DY	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	NONE	ACCEPTED_CARD_ADVANCES_STATE
531	G515-E0577	f66r	G515-S075	1	qotchedy	ORDERED_INSTRUCTION_CARD	OT+CHD+DY	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	NONE	ACCEPTED_CARD_ADVANCES_STATE
532	G515-E0578	f66r	G515-S076	1	cphedy	ORDERED_INSTRUCTION_CARD	CH+P+E+DY	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	P	NONE	ACCEPTED_CARD_ADVANCES_STATE
533	G515-E0579	f66r	G515-S077	1	daiin	COORDINATE_OR_CATALOGUE_CARD	AIIN	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	NONE	AIIN	ACCEPTED_CARD_ADVANCES_STATE
534	G515-E0580	f66r	G515-S077	2	shey	ORDERED_INSTRUCTION_CARD	SH+E+Y	NONE	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
535	G515-E0581	f66r	G515-S077	3	qoteoly	ITINERARY_OR_ADDRESS_CARD	OT+E+OL+Y	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
536	G515-E0582	f66r	G515-S077	4	raiin	ORDERED_INSTRUCTION_CARD	R+AIIN	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	R	AIIN	ACCEPTED_CARD_ADVANCES_STATE
537	G515-E0583	f66r	G515-S077	5	sheedy	ORDERED_INSTRUCTION_CARD	SH+EE+DY	R	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	AIIN	ACCEPTED_CARD_ADVANCES_STATE
538	G515-E0584	f66r	G515-S078	1	shcthy	ORDERED_INSTRUCTION_CARD	SH+CH+T+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	T	Y	ACCEPTED_CARD_ADVANCES_STATE
539	G515-E0585	f66r	G515-S078	2	lkeol	ORDERED_INSTRUCTION_CARD	L+K+E+OL	T	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
540	G515-E0586	f66r	G515-S078	3	qokol	ORDERED_INSTRUCTION_CARD	OK+OL	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
