page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	target_ordinals	target_surfaces	zl3b_line	v99r3_token_glosses_de	v99r4_token_glosses_de	v99r3_target_glosses_de	v99r4_target_glosses_de	v99r3_render_de	v99r4_render_de	old_slash_occurrences	new_slash_occurrences	old_standalone_oder_occurrences	new_standalone_oder_occurrences	old_casefold_menge_occurrences	new_casefold_menge_occurrences	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f76r	f76r.26	T	B	2	14	0	1	1	6	ain	shedal shey qokey qolchedy qolain ain chey qokaiin okain cheedy lchey l oly dy	feuchte abgemessene Rohstoffmenge I in der Gradmitte | feucht in der Mitte des Grades | heiß in der Mitte des Grades | gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab | gib zwei Teile Drogenstoff hinzu | Menge-/Klassenwert II | trocken in der Mitte des Grades | heiß, Grad III | heiß im Zubereitungsrahmen, Grad II | trocken am Ende des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | Holzdroge in der gebundenen Anschlussform | abseihen | Qualitäts-/Wertfeld geschlossen	feuchte abgemessene Rohstoffmenge I in der Gradmitte | feucht in der Mitte des Grades | heiß in der Mitte des Grades | gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab | gib zwei Teile Drogenstoff hinzu | Wertstufe II | trocken in der Mitte des Grades | heiß, Grad III | heiß im Zubereitungsrahmen, Grad II | trocken am Ende des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | Holzdroge in der gebundenen Anschlussform | abseihen | Qualitäts-/Wertfeld geschlossen	Menge-/Klassenwert II	Wertstufe II	feuchte abgemessene Rohstoffmenge I in der Gradmitte; feucht in der Mitte des Grades; heiß in der Mitte des Grades; gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; gib zwei Teile Drogenstoff hinzu; Menge-/Klassenwert II; trocken in der Mitte des Grades; heiß, Grad III; heiß im Zubereitungsrahmen, Grad II; trocken am Ende des Grades, abgeschlossen; Drogenholz, trocken gebunden, Form I; Holzdroge in der gebundenen Anschlussform; abseihen; Qualitäts-/Wertfeld geschlossen	feuchte abgemessene Rohstoffmenge I in der Gradmitte; feucht in der Mitte des Grades; heiß in der Mitte des Grades; gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; gib zwei Teile Drogenstoff hinzu; Wertstufe II; trocken in der Mitte des Grades; heiß, Grad III; heiß im Zubereitungsrahmen, Grad II; trocken am Ende des Grades, abgeschlossen; Drogenholz, trocken gebunden, Form I; Holzdroge in der gebundenen Anschlussform; abseihen; Qualitäts-/Wertfeld geschlossen	1	0	0	0	1	0	13	1
f76r	f76r.28	T	B	2	13	0	1	1	13	ytal	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	Saatgutzubereitung in Form II | feucht am Ende des Grades | trockene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | Trockenansatz, Dosis III | heiß, Grad III | trocken in der Mitte des Grades | Rohdroge I erhitzen und bis zur Mittelstufe trocknen | abgemessene Rohstoffmenge I | trocken am Anfang des Grades, abgeschlossen | abgemessene Rohstoffmenge I | Eintrag/Bezug: kalter Rohstoff I am Gradanfang	Saatgutzubereitung in Form II | feucht am Ende des Grades | trockene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | Trockenansatz, Dosis III | heiß, Grad III | trocken in der Mitte des Grades | Rohdroge I erhitzen und bis zur Mittelstufe trocknen | abgemessene Rohstoffmenge I | trocken am Anfang des Grades, abgeschlossen | abgemessene Rohstoffmenge I | Eintrag: kalter Rohstoff I am Gradanfang	Eintrag/Bezug: kalter Rohstoff I am Gradanfang	Eintrag: kalter Rohstoff I am Gradanfang	Saatgutzubereitung in Form II; feucht am Ende des Grades; trockene Fraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Menge III; Trockenansatz, Dosis III; heiß, Grad III; trocken in der Mitte des Grades; Rohdroge I erhitzen und bis zur Mittelstufe trocknen; abgemessene Rohstoffmenge I; trocken am Anfang des Grades, abgeschlossen; abgemessene Rohstoffmenge I; Eintrag/Bezug: kalter Rohstoff I am Gradanfang	Saatgutzubereitung in Form II; feucht am Ende des Grades; trockene Fraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Menge III; Trockenansatz, Dosis III; heiß, Grad III; trocken in der Mitte des Grades; Rohdroge I erhitzen und bis zur Mittelstufe trocknen; abgemessene Rohstoffmenge I; trocken am Anfang des Grades, abgeschlossen; abgemessene Rohstoffmenge I; Eintrag: kalter Rohstoff I am Gradanfang	1	0	0	0	0	0	12	1
f76r	f76r.29	T	B	2	14	0	1	1	13	laiin	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain y laiin y	heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | abgemessene Fraktion I | feucht in der Mitte des Grades | feuchtes CTH-Drogenholz | heiße Drogenfraktion I im Ansatz | heiß im Zubereitungsrahmen, Grad II | Eintragsteil abgeschlossen | Drogenholz, Typ/Charge III | Eintrag abgeschlossen	heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | abgemessene Fraktion I | feucht in der Mitte des Grades | feuchtes CTH-Drogenholz | heiße Drogenfraktion I im Ansatz | heiß im Zubereitungsrahmen, Grad II | Eintragsteil abgeschlossen | Holzdroge, Charge III | Eintrag abgeschlossen	Drogenholz, Typ/Charge III	Holzdroge, Charge III	heiße Drogenfraktion I; feucht in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad II; abgemessene Fraktion I; feucht in der Mitte des Grades; feuchtes CTH-Drogenholz; heiße Drogenfraktion I im Ansatz; heiß im Zubereitungsrahmen, Grad II; Eintragsteil abgeschlossen; Drogenholz, Typ/Charge III; Eintrag abgeschlossen	heiße Drogenfraktion I; feucht in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad II; abgemessene Fraktion I; feucht in der Mitte des Grades; feuchtes CTH-Drogenholz; heiße Drogenfraktion I im Ansatz; heiß im Zubereitungsrahmen, Grad II; Eintragsteil abgeschlossen; Holzdroge, Charge III; Eintrag abgeschlossen	1	0	0	0	0	0	13	1
f76r	f76r.32	T	B	2	14	0	1	1	3	ain	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy	trocken angesetzte Zubereitung | Wurzel | Menge-/Klassenwert II | heiß, Grad III, im Ansatzrahmen | Grad-/Maßwert II | trocken in der Mitte des Grades | abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen | heiß, Grad III | trockener Drogenstoff | feucht am Anfang des Grades | trocken in der Mitte des Grades, abgeschlossen | Wurzeldroge in Charge II | trocken in der Mitte des Grades, abgeschlossen | feucht am Anfang des Grades	trocken angesetzte Zubereitung | Wurzel | Wertstufe II | heiß, Grad III, im Ansatzrahmen | Grad-/Maßwert II | trocken in der Mitte des Grades | abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen | heiß, Grad III | trockener Drogenstoff | feucht am Anfang des Grades | trocken in der Mitte des Grades, abgeschlossen | Wurzeldroge in Charge II | trocken in der Mitte des Grades, abgeschlossen | feucht am Anfang des Grades	Menge-/Klassenwert II	Wertstufe II	trocken angesetzte Zubereitung; Wurzel; Menge-/Klassenwert II; heiß, Grad III, im Ansatzrahmen; Grad-/Maßwert II; trocken in der Mitte des Grades; abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen; heiß, Grad III; trockener Drogenstoff; feucht am Anfang des Grades; trocken in der Mitte des Grades, abgeschlossen; Wurzeldroge in Charge II; trocken in der Mitte des Grades, abgeschlossen; feucht am Anfang des Grades	trocken angesetzte Zubereitung; Wurzel; Wertstufe II; heiß, Grad III, im Ansatzrahmen; Grad-/Maßwert II; trocken in der Mitte des Grades; abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen; heiß, Grad III; trockener Drogenstoff; feucht am Anfang des Grades; trocken in der Mitte des Grades, abgeschlossen; Wurzeldroge in Charge II; trocken in der Mitte des Grades, abgeschlossen; feucht am Anfang des Grades	1	0	0	0	1	0	13	1
f76r	f76r.35	T	B	2	12	0	1	2	5|11	chcthy|chcthy	sain shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy	Saatgut, Typ/Charge II | feucht in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz, Form I | Rohstoffklasse I, heiß am Gradanfang | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | erwärmte Drogenstoffportion | trockener Drogenstoff | kalte Drogenfraktion I im Ansatz | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Arzneikompositum: trocken, Gradanfang	Saatgut, Typ/Charge II | feucht in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz, Form I | Rohstoffklasse I, heiß am Gradanfang | trockenes Pflanzenmaterial | erwärmte Drogenstoffportion | trockener Drogenstoff | kalte Drogenfraktion I im Ansatz | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | trockenes Pflanzenmaterial | Arzneikompositum: trocken, Gradanfang	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial | trockenes Pflanzenmaterial	Saatgut, Typ/Charge II; feucht in der Mitte des Grades, abgeschlossen; eingeweichtes Drogenholz, Form I; Rohstoffklasse I, heiß am Gradanfang; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; erwärmte Drogenstoffportion; trockener Drogenstoff; kalte Drogenfraktion I im Ansatz; trocken in der Mitte des Grades, abgeschlossen; Drogenstoff zugeben; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; Arzneikompositum: trocken, Gradanfang	Saatgut, Typ/Charge II; feucht in der Mitte des Grades, abgeschlossen; eingeweichtes Drogenholz, Form I; Rohstoffklasse I, heiß am Gradanfang; trockenes Pflanzenmaterial; erwärmte Drogenstoffportion; trockener Drogenstoff; kalte Drogenfraktion I im Ansatz; trocken in der Mitte des Grades, abgeschlossen; Drogenstoff zugeben; trockenes Pflanzenmaterial; Arzneikompositum: trocken, Gradanfang	2	0	0	0	0	0	10	1
f76r	f76r.49	T	B	2	12	0	1	1	1	saiin	saiin olaiin oky shol sain oky l kar chedy lkar al loral	Samen/Saatgut, Typ/Charge III | Drogenstoff, Menge III | heißer Ansatz am Anfang des Grades | feucht; nominal feuchtes Gut/Material | Saatgut, Typ/Charge II | heißer Ansatz am Anfang des Grades | heiße Holzfraktion I | heiße Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiße Holzfraktion I | Rohstoffklasse I | Holz-Rohstoffportion	Samencharge III | Drogenstoff, Menge III | heißer Ansatz am Anfang des Grades | feucht; nominal feuchtes Gut/Material | Saatgut, Typ/Charge II | heißer Ansatz am Anfang des Grades | heiße Holzfraktion I | heiße Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiße Holzfraktion I | Rohstoffklasse I | Holz-Rohstoffportion	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; Drogenstoff, Menge III; heißer Ansatz am Anfang des Grades; feucht; nominal feuchtes Gut/Material; Saatgut, Typ/Charge II; heißer Ansatz am Anfang des Grades; heiße Holzfraktion I; heiße Drogenfraktion I; trocken in der Mitte des Grades, abgeschlossen; heiße Holzfraktion I; Rohstoffklasse I; Holz-Rohstoffportion	Samencharge III; Drogenstoff, Menge III; heißer Ansatz am Anfang des Grades; feucht; nominal feuchtes Gut/Material; Saatgut, Typ/Charge II; heißer Ansatz am Anfang des Grades; heiße Holzfraktion I; heiße Drogenfraktion I; trocken in der Mitte des Grades, abgeschlossen; heiße Holzfraktion I; Rohstoffklasse I; Holz-Rohstoffportion	1	0	0	0	0	0	11	1
f76r	f76r.9	T	B	2	15	0	1	4	5|7|10|15	ain|ain|ain|daly	shed al shckhy r ain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly	Einweichen bis zur mittleren Stufe abschließen | Rohstoffklasse I | Arzneikompositum: feucht, Gradanfang | Wurzel | Menge-/Klassenwert II | Arzneikompositum bis zur Mittelstufe trocknen und abschließen | Menge-/Klassenwert II | Holzdrogenansatz vollständig erhitzt | heiße Holzfraktion I | Menge-/Klassenwert II | kalt-trockener Ansatz am Anfang des Grades | Holzdroge, heiß auf Stufe II | trocken in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | abgemessene Rohstoffmenge I, Grundform	Einweichen bis zur mittleren Stufe abschließen | Rohstoffklasse I | Arzneikompositum: feucht, Gradanfang | Wurzel | Wertstufe II | Arzneikompositum bis zur Mittelstufe trocknen und abschließen | Wertstufe II | Holzdrogenansatz vollständig erhitzt | heiße Holzfraktion I | Wertstufe II | kalt-trockener Ansatz am Anfang des Grades | Holzdroge, heiß auf Stufe II | trocken in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | abgewogener Rohstoffposten I, Grundform	Menge-/Klassenwert II | Menge-/Klassenwert II | Menge-/Klassenwert II | abgemessene Rohstoffmenge I, Grundform	Wertstufe II | Wertstufe II | Wertstufe II | abgewogener Rohstoffposten I, Grundform	Einweichen bis zur mittleren Stufe abschließen; Rohstoffklasse I; Arzneikompositum: feucht, Gradanfang; Wurzel; Menge-/Klassenwert II; Arzneikompositum bis zur Mittelstufe trocknen und abschließen; Menge-/Klassenwert II; Holzdrogenansatz vollständig erhitzt; heiße Holzfraktion I; Menge-/Klassenwert II; kalt-trockener Ansatz am Anfang des Grades; Holzdroge, heiß auf Stufe II; trocken in der Mitte des Grades, abgeschlossen; abgemessene Fraktion I; abgemessene Rohstoffmenge I, Grundform	Einweichen bis zur mittleren Stufe abschließen; Rohstoffklasse I; Arzneikompositum: feucht, Gradanfang; Wurzel; Wertstufe II; Arzneikompositum bis zur Mittelstufe trocknen und abschließen; Wertstufe II; Holzdrogenansatz vollständig erhitzt; heiße Holzfraktion I; Wertstufe II; kalt-trockener Ansatz am Anfang des Grades; Holzdroge, heiß auf Stufe II; trocken in der Mitte des Grades, abgeschlossen; abgemessene Fraktion I; abgewogener Rohstoffposten I, Grundform	3	0	0	0	4	0	11	1
f76v	f76v.15	B	B	2	5	0	1	1	3	chedal	tchedy lsheedy chedal chedy checthey	kalt und trocken in der Mitte des Grades, abgeschlossen | Holzdroge vollständig einweichen und abschließen | trockene abgemessene Rohstoffmenge I in der Gradmitte | trocken in der Mitte des Grades, abgeschlossen | Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	kalt und trocken in der Mitte des Grades, abgeschlossen | Holzdroge vollständig einweichen und abschließen | trockener abgewogener Rohstoffposten I in der Gradmitte | trocken in der Mitte des Grades, abgeschlossen | Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	trockene abgemessene Rohstoffmenge I in der Gradmitte	trockener abgewogener Rohstoffposten I in der Gradmitte	kalt und trocken in der Mitte des Grades, abgeschlossen; Holzdroge vollständig einweichen und abschließen; trockene abgemessene Rohstoffmenge I in der Gradmitte; trocken in der Mitte des Grades, abgeschlossen; Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	kalt und trocken in der Mitte des Grades, abgeschlossen; Holzdroge vollständig einweichen und abschließen; trockener abgewogener Rohstoffposten I in der Gradmitte; trocken in der Mitte des Grades, abgeschlossen; Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	0	0	0	0	1	0	4	1
f76v	f76v.28	B	B	2	9	0	1	1	1	saiin	saiin sheckhy cheolchey qokedy sair sheckhy l keedy lchedy	Samen/Saatgut, Typ/Charge III | feuchtes Arzneikompositum am Gradanfang | trockenen Drogenstoff bis Mittelstufe nachtrocknen | heiß in der Mitte des Grades, abgeschlossen | Samenfraktion II | feuchtes Arzneikompositum am Gradanfang | Drogenholz, heiß am Gradende, abgeschlossen | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz	Samencharge III | feuchtes Arzneikompositum am Gradanfang | trockenen Drogenstoff bis Mittelstufe nachtrocknen | heiß in der Mitte des Grades, abgeschlossen | Samenfraktion II | feuchtes Arzneikompositum am Gradanfang | Drogenholz, heiß am Gradende, abgeschlossen | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; feuchtes Arzneikompositum am Gradanfang; trockenen Drogenstoff bis Mittelstufe nachtrocknen; heiß in der Mitte des Grades, abgeschlossen; Samenfraktion II; feuchtes Arzneikompositum am Gradanfang; Drogenholz, heiß am Gradende, abgeschlossen; heiß am Ende des Grades, abgeschlossen; getrocknetes Drogenholz	Samencharge III; feuchtes Arzneikompositum am Gradanfang; trockenen Drogenstoff bis Mittelstufe nachtrocknen; heiß in der Mitte des Grades, abgeschlossen; Samenfraktion II; feuchtes Arzneikompositum am Gradanfang; Drogenholz, heiß am Gradende, abgeschlossen; heiß am Ende des Grades, abgeschlossen; getrocknetes Drogenholz	1	0	0	0	0	0	8	1
f76v	f76v.33	B	B	2	3	0	1	1	1	saiin	saiin otaiin shckhedy	Samen/Saatgut, Typ/Charge III | kalt im Zubereitungsrahmen, Grad III | Arzneikompositum: feucht, Gradmitte, abgeschlossen	Samencharge III | kalt im Zubereitungsrahmen, Grad III | Arzneikompositum: feucht, Gradmitte, abgeschlossen	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; kalt im Zubereitungsrahmen, Grad III; Arzneikompositum: feucht, Gradmitte, abgeschlossen	Samencharge III; kalt im Zubereitungsrahmen, Grad III; Arzneikompositum: feucht, Gradmitte, abgeschlossen	1	0	0	0	0	0	2	1
f76v	f76v.38	B	B	2	13	0	1	1	1	saiin	saiin chedy shedy qokeedy lol saiiin qokain chey r al r aiin dl	Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Holzstoff | Saatgutcharge IV | heiß, Grad II | trocken in der Mitte des Grades | Wurzel | Rohstoffklasse I | Wurzel | Menge III | Rohstoffmaß	Samencharge III | trocken in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Holzstoff | Saatgutcharge IV | heiß, Grad II | trocken in der Mitte des Grades | Wurzel | Rohstoffklasse I | Wurzel | Menge III | Rohstoffmaß	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; trocken in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; Holzstoff; Saatgutcharge IV; heiß, Grad II; trocken in der Mitte des Grades; Wurzel; Rohstoffklasse I; Wurzel; Menge III; Rohstoffmaß	Samencharge III; trocken in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; Holzstoff; Saatgutcharge IV; heiß, Grad II; trocken in der Mitte des Grades; Wurzel; Rohstoffklasse I; Wurzel; Menge III; Rohstoffmaß	1	0	0	0	0	0	12	1
f76v	f76v.40	B	B	2	11	0	1	1	1	sol	sol shedy qoky daiin shedy chey qokaiin cheedy qo char aiin	Samenmaterial/Saatgut | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Grad-/Maßwert III | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | heiß, Grad III | trocken am Ende des Grades, abgeschlossen | nehmen | Trockenfraktion I | Menge III	Samenmaterial | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Grad-/Maßwert III | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | heiß, Grad III | trocken am Ende des Grades, abgeschlossen | nehmen | Trockenfraktion I | Menge III	Samenmaterial/Saatgut	Samenmaterial	Samenmaterial/Saatgut; feucht in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades; Grad-/Maßwert III; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades; heiß, Grad III; trocken am Ende des Grades, abgeschlossen; nehmen; Trockenfraktion I; Menge III	Samenmaterial; feucht in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades; Grad-/Maßwert III; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades; heiß, Grad III; trocken am Ende des Grades, abgeschlossen; nehmen; Trockenfraktion I; Menge III	1	0	0	0	0	0	10	1
f76v	f76v.41	B	B	2	9	0	1	1	1	sol	sol shey chedy qokedy chedy qol r aiin shedy	Samenmaterial/Saatgut | feucht in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | Wurzel | Menge III | feucht in der Mitte des Grades, abgeschlossen	Samenmaterial | feucht in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | Wurzel | Menge III | feucht in der Mitte des Grades, abgeschlossen	Samenmaterial/Saatgut	Samenmaterial	Samenmaterial/Saatgut; feucht in der Mitte des Grades; trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Drogenstoff zugeben; Wurzel; Menge III; feucht in der Mitte des Grades, abgeschlossen	Samenmaterial; feucht in der Mitte des Grades; trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Drogenstoff zugeben; Wurzel; Menge III; feucht in der Mitte des Grades, abgeschlossen	1	0	0	0	0	0	8	1
