page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	target_ordinals	target_surfaces	zl3b_line	v99r3_token_glosses_de	v99r4_token_glosses_de	v99r3_target_glosses_de	v99r4_target_glosses_de	v99r3_render_de	v99r4_render_de	old_slash_occurrences	new_slash_occurrences	old_standalone_oder_occurrences	new_standalone_oder_occurrences	old_casefold_menge_occurrences	new_casefold_menge_occurrences	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f22v	f22v.4	H	A	1	6	2	0	1	4	saiin	otchaiin shoty qoky saiin odaiin ytaiin	[otchaiin:?] | [shoty:?] | heiß am Anfang des Grades | Samen/Saatgut, Typ/Charge III | Zubereitungsdosis III | Eintrag: kalt, Stufe III	[otchaiin:?] | [shoty:?] | heiß am Anfang des Grades | Samencharge III | Zubereitungsdosis III | Eintrag: kalt, Stufe III	Samen/Saatgut, Typ/Charge III	Samencharge III	[otchaiin:?]; [shoty:?]; heiß am Anfang des Grades; Samen/Saatgut, Typ/Charge III; Zubereitungsdosis III; Eintrag: kalt, Stufe III	[otchaiin:?]; [shoty:?]; heiß am Anfang des Grades; Samencharge III; Zubereitungsdosis III; Eintrag: kalt, Stufe III	1	0	0	0	0	0	5	1
f22v	f22v.6	H	A	1	4	0	1	1	1	fshor	fshor shy tchor otaiin	Blütendroge / Blütenstand | feucht am Anfang des Grades | kalt-trockene Drogenportion | kalt im Zubereitungsrahmen, Grad III	Blütendroge | feucht am Anfang des Grades | kalt-trockene Drogenportion | kalt im Zubereitungsrahmen, Grad III	Blütendroge / Blütenstand	Blütendroge	Blütendroge / Blütenstand; feucht am Anfang des Grades; kalt-trockene Drogenportion; kalt im Zubereitungsrahmen, Grad III	Blütendroge; feucht am Anfang des Grades; kalt-trockene Drogenportion; kalt im Zubereitungsrahmen, Grad III	1	0	0	0	0	0	3	1
f22v	f22v.9	H	A	1	6	0	1	1	1	okshor	okshor shody chol tchol otaiin daiin	heißer Blüten- oder Fruchtansatz | vollständig eingeweichter Ansatz | trocken; nominal trockenes Gut/Material | kalt-trockenes Drogenmaterial | kalt im Zubereitungsrahmen, Grad III | Grad-/Maßwert III	heißer Blütenansatz | vollständig eingeweichter Ansatz | trocken; nominal trockenes Gut/Material | kalt-trockenes Drogenmaterial | kalt im Zubereitungsrahmen, Grad III | Grad-/Maßwert III	heißer Blüten- oder Fruchtansatz	heißer Blütenansatz	heißer Blüten- oder Fruchtansatz; vollständig eingeweichter Ansatz; trocken; nominal trockenes Gut/Material; kalt-trockenes Drogenmaterial; kalt im Zubereitungsrahmen, Grad III; Grad-/Maßwert III	heißer Blütenansatz; vollständig eingeweichter Ansatz; trocken; nominal trockenes Gut/Material; kalt-trockenes Drogenmaterial; kalt im Zubereitungsrahmen, Grad III; Grad-/Maßwert III	0	0	1	0	0	0	5	1
f23r	f23r.10	H	A	1	10	0	1	1	6	odal	qok okaiin chkchy s yteain odal chal dy dar ykain	erhitze Folgendes | heiß, Grad III, im Ansatzrahmen | trocknen, erhitzen, erneut trocknen und abschließen | Samen-/Saatgutposten | kühle hiervon zwei Teile bis zur Mittelstufe | abgemessene Rohstoffmenge I im Ansatz | Rohstoffklasse I, trocken am Gradanfang | Qualitäts-/Wertfeld geschlossen | abgemessene Fraktion I | erhitze hiervon auf Stufe II	erhitze Folgendes | heiß, Grad III, im Ansatzrahmen | trocknen, erhitzen, erneut trocknen und abschließen | Samen-/Saatgutposten | kühle hiervon zwei Teile bis zur Mittelstufe | abgewogener Rohstoffposten I im Ansatz | Rohstoffklasse I, trocken am Gradanfang | Qualitäts-/Wertfeld geschlossen | abgemessene Fraktion I | erhitze hiervon auf Stufe II	abgemessene Rohstoffmenge I im Ansatz	abgewogener Rohstoffposten I im Ansatz	erhitze Folgendes; heiß, Grad III, im Ansatzrahmen; trocknen, erhitzen, erneut trocknen und abschließen; Samen-/Saatgutposten; kühle hiervon zwei Teile bis zur Mittelstufe; abgemessene Rohstoffmenge I im Ansatz; Rohstoffklasse I, trocken am Gradanfang; Qualitäts-/Wertfeld geschlossen; abgemessene Fraktion I; erhitze hiervon auf Stufe II	erhitze Folgendes; heiß, Grad III, im Ansatzrahmen; trocknen, erhitzen, erneut trocknen und abschließen; Samen-/Saatgutposten; kühle hiervon zwei Teile bis zur Mittelstufe; abgewogener Rohstoffposten I im Ansatz; Rohstoffklasse I, trocken am Gradanfang; Qualitäts-/Wertfeld geschlossen; abgemessene Fraktion I; erhitze hiervon auf Stufe II	0	0	0	0	1	0	9	1
f23r	f23r.3	H	A	1	7	2	0	1	6	cth	dchar ykor y kaiin daiin cth g	[dchar:?] | [ykor:?] | ; hierzu: | heiß, Grad III | Grad-/Maßwert III | Kraut- oder Blattdroge | vorstehenden Rezeptposten abschließen	[dchar:?] | [ykor:?] | ; hierzu: | heiß, Grad III | Grad-/Maßwert III | Pflanzendroge | vorstehenden Rezeptposten abschließen	Kraut- oder Blattdroge	Pflanzendroge	[dchar:?]; [ykor:?]; hierzu: heiß, Grad III; Grad-/Maßwert III; Kraut- oder Blattdroge; vorstehenden Rezeptposten abschließen	[dchar:?]; [ykor:?]; hierzu: heiß, Grad III; Grad-/Maßwert III; Pflanzendroge; vorstehenden Rezeptposten abschließen	0	0	1	0	0	0	6	1
f23r	f23r.8	H	A	1	10	0	1	1	7	ykchy	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	heiß und feucht am Anfang des Grades | Trockenfraktion I | abgemessene Fraktion III | heiß, Grad III | Holzdrogen-Grundansatz | nimm drei Teile | Eintrag/Bezug: heiß-trocken am Gradanfang | Samen-/Saatgutposten | abgemessene Rohstoffmenge I | heiß-trockener Ansatz am Anfang des Grades	heiß und feucht am Anfang des Grades | Trockenfraktion I | abgemessene Fraktion III | heiß, Grad III | Holzdrogen-Grundansatz | nimm drei Teile | Eintrag: heiß-trocken am Gradanfang | Samen-/Saatgutposten | abgemessene Rohstoffmenge I | heiß-trockener Ansatz am Anfang des Grades	Eintrag/Bezug: heiß-trocken am Gradanfang	Eintrag: heiß-trocken am Gradanfang	heiß und feucht am Anfang des Grades; Trockenfraktion I; abgemessene Fraktion III; heiß, Grad III; Holzdrogen-Grundansatz; nimm drei Teile; Eintrag/Bezug: heiß-trocken am Gradanfang; Samen-/Saatgutposten; abgemessene Rohstoffmenge I; heiß-trockener Ansatz am Anfang des Grades	heiß und feucht am Anfang des Grades; Trockenfraktion I; abgemessene Fraktion III; heiß, Grad III; Holzdrogen-Grundansatz; nimm drei Teile; Eintrag: heiß-trocken am Gradanfang; Samen-/Saatgutposten; abgemessene Rohstoffmenge I; heiß-trockener Ansatz am Anfang des Grades	1	0	0	0	0	0	9	1
f23v	f23v.7	H	A	1	9	0	1	1	7	sol	otor oiin sho shol qokol daiin sol daiin ylg	kalte Drogenportion im Ansatz | Zubereitungsform III | feuchter Ansatz | feucht; nominal feuchtes Gut/Material | erhitzen | Qualitätsgrad III | Samenmaterial/Saatgut | Qualitätsgrad III | in ein Holzgefäß geben	kalte Drogenportion im Ansatz | Zubereitungsform III | feuchter Ansatz | feucht; nominal feuchtes Gut/Material | erhitzen | Qualitätsgrad III | Samenmaterial | Qualitätsgrad III | in ein Holzgefäß geben	Samenmaterial/Saatgut	Samenmaterial	kalte Drogenportion im Ansatz; Zubereitungsform III; feuchter Ansatz; feucht; nominal feuchtes Gut/Material; erhitzen; Qualitätsgrad III; Samenmaterial/Saatgut; Qualitätsgrad III; in ein Holzgefäß geben	kalte Drogenportion im Ansatz; Zubereitungsform III; feuchter Ansatz; feucht; nominal feuchtes Gut/Material; erhitzen; Qualitätsgrad III; Samenmaterial; Qualitätsgrad III; in ein Holzgefäß geben	1	0	0	0	0	0	8	1
f24r	f24r.13	H	A	1	7	0	1	1	5	chcth	oees ol s chey chcth s ar	Ansatzcharge auf Endstufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Samen-/Saatgutposten | trocken in der Mitte des Grades | getrocknete Kraut- oder Blattdroge | Samen-/Saatgutposten | Drogenfraktion I	Ansatzcharge auf Endstufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Samen-/Saatgutposten | trocken in der Mitte des Grades | getrocknete Pflanzendroge | Samen-/Saatgutposten | Drogenfraktion I	getrocknete Kraut- oder Blattdroge	getrocknete Pflanzendroge	Ansatzcharge auf Endstufe; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Samen-/Saatgutposten; trocken in der Mitte des Grades; getrocknete Kraut- oder Blattdroge; Samen-/Saatgutposten; Drogenfraktion I	Ansatzcharge auf Endstufe; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Samen-/Saatgutposten; trocken in der Mitte des Grades; getrocknete Pflanzendroge; Samen-/Saatgutposten; Drogenfraktion I	0	0	1	0	0	0	6	1
f24r	f24r.14	H	A	1	5	0	1	1	5	cthal	qor cheey qod char cthal	nimm eine Drogenportion | trocken am Ende des Grades | die Zubereitung abschließen | Trockenfraktion I | Kraut- oder Blattdroge aus Rohdroge I	nimm eine Drogenportion | trocken am Ende des Grades | die Zubereitung abschließen | Trockenfraktion I | Pflanzendroge aus Rohdroge I	Kraut- oder Blattdroge aus Rohdroge I	Pflanzendroge aus Rohdroge I	nimm eine Drogenportion; trocken am Ende des Grades; die Zubereitung abschließen; Trockenfraktion I; Kraut- oder Blattdroge aus Rohdroge I	nimm eine Drogenportion; trocken am Ende des Grades; die Zubereitung abschließen; Trockenfraktion I; Pflanzendroge aus Rohdroge I	0	0	1	0	0	0	4	1
f24r	f24r.19	H	A	1	5	3	0	1	2	kol	yol kol chol shom otacphy	[yol:?] | heiß; nominal heißes Gut/Material | trocken; nominal trockenes Gut/Material | [shom:?] | [otacphy:?]	[yol:?] | heißes Material | trocken; nominal trockenes Gut/Material | [shom:?] | [otacphy:?]	heiß; nominal heißes Gut/Material	heißes Material	[yol:?]; heiß; nominal heißes Gut/Material; trocken; nominal trockenes Gut/Material; [shom:?]; [otacphy:?]	[yol:?]; heißes Material; trocken; nominal trockenes Gut/Material; [shom:?]; [otacphy:?]	1	0	0	0	0	0	4	1
f24r	f24r.20	H	A	1	2	1	0	1	1	sam	sam chorly	Samen/Saatgut: Maß-/Einheitsform I | [chorly:?]	ein Maß Samen | [chorly:?]	Samen/Saatgut: Maß-/Einheitsform I	ein Maß Samen	Samen/Saatgut: Maß-/Einheitsform I; [chorly:?]	ein Maß Samen; [chorly:?]	1	0	0	0	0	0	1	1
f24r	f24r.3	H	A	1	5	0	1	2	1|2	ycthar|cthal	ycthar cthal okol qotar ckhy	nimm hiervon die erste Kraut- oder Blattdrogenfraktion | Kraut- oder Blattdroge aus Rohdroge I | heißer Ansatzstoff | kalte Drogenfraktion I | Arzneikompositum am Gradanfang	hiervon Pflanzenanteil I nehmen | Pflanzendroge aus Rohdroge I | heißer Ansatzstoff | kalte Drogenfraktion I | Arzneikompositum am Gradanfang	nimm hiervon die erste Kraut- oder Blattdrogenfraktion | Kraut- oder Blattdroge aus Rohdroge I	hiervon Pflanzenanteil I nehmen | Pflanzendroge aus Rohdroge I	nimm hiervon die erste Kraut- oder Blattdrogenfraktion; Kraut- oder Blattdroge aus Rohdroge I; heißer Ansatzstoff; kalte Drogenfraktion I; Arzneikompositum am Gradanfang	hiervon Pflanzenanteil I nehmen; Pflanzendroge aus Rohdroge I; heißer Ansatzstoff; kalte Drogenfraktion I; Arzneikompositum am Gradanfang	0	0	2	0	0	0	3	1
f24r	f24r.4	H	A	1	6	3	0	1	3	cthar	or chckhaly cthar eeor chees da	Drogenportion | [chckhaly:?] | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [eeor:?] | vollständig getrocknete Kräutermischung | [da:?]	Drogenportion | [chckhaly:?] | Pflanzenanteil I | [eeor:?] | vollständig getrocknete Kräutermischung | [da:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	Pflanzenanteil I	Drogenportion; [chckhaly:?]; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; [eeor:?]; vollständig getrocknete Kräutermischung; [da:?]	Drogenportion; [chckhaly:?]; Pflanzenanteil I; [eeor:?]; vollständig getrocknete Kräutermischung; [da:?]	1	0	0	0	0	0	5	1
f24r	f24r.6	H	A	1	5	0	1	1	2	cthor	oeeeos cthor otal qocthol qoky	Ansatzcharge der letzten Stufe | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Rohstoffklasse I im Ansatz, kalt am Gradanfang | nimm Krautdrogenstoff | heiß am Anfang des Grades	Ansatzcharge der letzten Stufe | eine Portion Pflanzendroge | Rohstoffklasse I im Ansatz, kalt am Gradanfang | nimm Krautdrogenstoff | heiß am Anfang des Grades	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	eine Portion Pflanzendroge	Ansatzcharge der letzten Stufe; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; Rohstoffklasse I im Ansatz, kalt am Gradanfang; nimm Krautdrogenstoff; heiß am Anfang des Grades	Ansatzcharge der letzten Stufe; eine Portion Pflanzendroge; Rohstoffklasse I im Ansatz, kalt am Gradanfang; nimm Krautdrogenstoff; heiß am Anfang des Grades	1	0	0	0	0	0	4	1
f24r	f24r.7	H	A	1	7	3	0	1	6	cthol	q kar chtar s cheor cthol qodol	[q:?] | heiße Drogenfraktion I | [chtar:?] | Samen-/Saatgutposten | trockener Drogenteil | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [qodol:?]	[q:?] | heiße Drogenfraktion I | [chtar:?] | Samen-/Saatgutposten | trockener Drogenteil | Pflanzendrogenstoff | [qodol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	Pflanzendrogenstoff	[q:?]; heiße Drogenfraktion I; [chtar:?]; Samen-/Saatgutposten; trockener Drogenteil; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; [qodol:?]	[q:?]; heiße Drogenfraktion I; [chtar:?]; Samen-/Saatgutposten; trockener Drogenteil; Pflanzendrogenstoff; [qodol:?]	0	0	1	0	0	0	6	1
f24v	f24v.3	H	A	1	5	3	0	1	5	chcth	octhyl odchees oesearies okam chcth	[octhyl:?] | [odchees:?] | [oesearies:?] | ein Maß heißen Ansatzes | getrocknete Kraut- oder Blattdroge	[octhyl:?] | [odchees:?] | [oesearies:?] | ein Maß heißen Ansatzes | getrocknete Pflanzendroge	getrocknete Kraut- oder Blattdroge	getrocknete Pflanzendroge	[octhyl:?]; [odchees:?]; [oesearies:?]; ein Maß heißen Ansatzes; getrocknete Kraut- oder Blattdroge	[octhyl:?]; [odchees:?]; [oesearies:?]; ein Maß heißen Ansatzes; getrocknete Pflanzendroge	0	0	1	0	0	0	4	1
f24v	f24v.8	H	A	1	4	0	1	1	2	chcthy	kochky chcthy shol sain	heißer Trockenansatz, Grundform | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | feucht; nominal feuchtes Gut/Material | Saatgut, Typ/Charge II	heißer Trockenansatz, Grundform | trockenes Pflanzenmaterial | feucht; nominal feuchtes Gut/Material | Saatgut, Typ/Charge II	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	heißer Trockenansatz, Grundform; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; feucht; nominal feuchtes Gut/Material; Saatgut, Typ/Charge II	heißer Trockenansatz, Grundform; trockenes Pflanzenmaterial; feucht; nominal feuchtes Gut/Material; Saatgut, Typ/Charge II	1	0	0	0	0	0	3	1
f25r	f25r.4	H	A	1	8	3	0	2	2|4	shocthy|cthor	dchckhy shocthy ytchey cthor s chan chaiin qotchain	[dchckhy:?] | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | [ytchey:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Samen-/Saatgutposten | trocken, Grad I | trocken, Grad III | [qotchain:?]	[dchckhy:?] | feuchte Pflanzenzubereitung | [ytchey:?] | eine Portion Pflanzendroge | Samen-/Saatgutposten | trocken, Grad I | trocken, Grad III | [qotchain:?]	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	feuchte Pflanzenzubereitung | eine Portion Pflanzendroge	[dchckhy:?]; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; [ytchey:?]; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; Samen-/Saatgutposten; trocken, Grad I; trocken, Grad III; [qotchain:?]	[dchckhy:?]; feuchte Pflanzenzubereitung; [ytchey:?]; eine Portion Pflanzendroge; Samen-/Saatgutposten; trocken, Grad I; trocken, Grad III; [qotchain:?]	2	0	0	0	0	0	6	1
f25v	f25v.2	H	A	1	9	0	1	1	2	cthor	dchor cthor chor daiin s okeeaiin daiin ckhey daiin	abgemessener Pflanzenteil | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Pflanzen-/Reproduktionsteil | Menge/Portion III | Samen-/Saatgutposten | drei Teile vollständig erhitzter Ansatz | Grad-/Maßwert III | Arzneikompositum in der Gradmitte | Grad-/Maßwert III	abgemessener Pflanzenteil | eine Portion Pflanzendroge | Pflanzen-/Reproduktionsteil | Menge/Portion III | Samen-/Saatgutposten | drei Teile vollständig erhitzter Ansatz | Grad-/Maßwert III | Arzneikompositum in der Gradmitte | Grad-/Maßwert III	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	eine Portion Pflanzendroge	abgemessener Pflanzenteil; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; Pflanzen-/Reproduktionsteil; Menge/Portion III; Samen-/Saatgutposten; drei Teile vollständig erhitzter Ansatz; Grad-/Maßwert III; Arzneikompositum in der Gradmitte; Grad-/Maßwert III	abgemessener Pflanzenteil; eine Portion Pflanzendroge; Pflanzen-/Reproduktionsteil; Menge/Portion III; Samen-/Saatgutposten; drei Teile vollständig erhitzter Ansatz; Grad-/Maßwert III; Arzneikompositum in der Gradmitte; Grad-/Maßwert III	1	0	0	0	0	0	8	1
f26r	f26r.1	H	B	2	9	6	0	1	7	ain	psheoky odaiir qoy ofshod chypchey ypchedy ain chofo chedy	[psheoky:?] | [odaiir:?] | [qoy:?] | [ofshod:?] | [chypchey:?] | trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig | Menge-/Klassenwert II | [chofo:?] | trocken in der Mitte des Grades, abgeschlossen	[psheoky:?] | [odaiir:?] | [qoy:?] | [ofshod:?] | [chypchey:?] | trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig | Wertstufe II | [chofo:?] | trocken in der Mitte des Grades, abgeschlossen	Menge-/Klassenwert II	Wertstufe II	[psheoky:?]; [odaiir:?]; [qoy:?]; [ofshod:?]; [chypchey:?]; trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig; Menge-/Klassenwert II; [chofo:?]; trocken in der Mitte des Grades, abgeschlossen	[psheoky:?]; [odaiir:?]; [qoy:?]; [ofshod:?]; [chypchey:?]; trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig; Wertstufe II; [chofo:?]; trocken in der Mitte des Grades, abgeschlossen	1	0	0	0	1	0	8	1
f26r	f26r.3	H	B	2	12	2	0	3	1|2|5	oaiin|shcthy|ykeedy	oaiin shcthy cthedy oloy ykeedy olchedy dal y sheey s aiin s	Ansatzmenge III | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [cthedy:?] | [oloy:?] | Eintrag/Bezug: heiß am Gradende, abgeschlossen | Holzdroge im Ansatz fertig getrocknet | abgemessene Rohstoffmenge I | ; hierzu: | feucht am Ende des Grades | Samen-/Saatgutposten | Menge III | Samen-/Saatgutposten	drei Ansatzportionen | feuchtes Pflanzenmaterial | [cthedy:?] | [oloy:?] | Eintrag: heiß am Gradende, abgeschlossen | Holzdroge im Ansatz fertig getrocknet | abgemessene Rohstoffmenge I | ; hierzu: | feucht am Ende des Grades | Samen-/Saatgutposten | Menge III | Samen-/Saatgutposten	Ansatzmenge III | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Eintrag/Bezug: heiß am Gradende, abgeschlossen	drei Ansatzportionen | feuchtes Pflanzenmaterial | Eintrag: heiß am Gradende, abgeschlossen	Ansatzmenge III; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; [cthedy:?]; [oloy:?]; Eintrag/Bezug: heiß am Gradende, abgeschlossen; Holzdroge im Ansatz fertig getrocknet; abgemessene Rohstoffmenge I; hierzu: feucht am Ende des Grades; Samen-/Saatgutposten; Menge III; Samen-/Saatgutposten	drei Ansatzportionen; feuchtes Pflanzenmaterial; [cthedy:?]; [oloy:?]; Eintrag: heiß am Gradende, abgeschlossen; Holzdroge im Ansatz fertig getrocknet; abgemessene Rohstoffmenge I; hierzu: feucht am Ende des Grades; Samen-/Saatgutposten; Menge III; Samen-/Saatgutposten	2	0	0	0	1	0	9	1
f26r	f26r.5	H	B	2	11	3	0	2	1|11	saiin|cthey	saiin shedy eedy eedy s chy daiin cthedy qokeedy qokedy cthey	Samen/Saatgut, Typ/Charge III | feucht in der Mitte des Grades, abgeschlossen | [eedy:?] | [eedy:?] | Samen-/Saatgutposten | trocken am Anfang des Grades | Grad-/Maßwert III | [cthedy:?] | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Samencharge III | feucht in der Mitte des Grades, abgeschlossen | [eedy:?] | [eedy:?] | Samen-/Saatgutposten | trocken am Anfang des Grades | Grad-/Maßwert III | [cthedy:?] | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Pflanzendroge, Form I	Samen/Saatgut, Typ/Charge III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Samencharge III | Pflanzendroge, Form I	Samen/Saatgut, Typ/Charge III; feucht in der Mitte des Grades, abgeschlossen; [eedy:?]; [eedy:?]; Samen-/Saatgutposten; trocken am Anfang des Grades; Grad-/Maßwert III; [cthedy:?]; heiß am Ende des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Samencharge III; feucht in der Mitte des Grades, abgeschlossen; [eedy:?]; [eedy:?]; Samen-/Saatgutposten; trocken am Anfang des Grades; Grad-/Maßwert III; [cthedy:?]; heiß am Ende des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Pflanzendroge, Form I	2	0	0	0	0	0	9	1
f26v	f26v.9	H	B	2	5	2	0	1	1	ysheey	ysheey okeshy shody peshy todydy	Eintrags-/Bezugsform: feucht am Gradende | erhitzter, danach angefeuchteter Ansatz | vollständig eingeweichter Ansatz | [peshy:?] | [todydy:?]	Eintragsform: feucht am Gradende | erhitzter, danach angefeuchteter Ansatz | vollständig eingeweichter Ansatz | [peshy:?] | [todydy:?]	Eintrags-/Bezugsform: feucht am Gradende	Eintragsform: feucht am Gradende	Eintrags-/Bezugsform: feucht am Gradende; erhitzter, danach angefeuchteter Ansatz; vollständig eingeweichter Ansatz; [peshy:?]; [todydy:?]	Eintragsform: feucht am Gradende; erhitzter, danach angefeuchteter Ansatz; vollständig eingeweichter Ansatz; [peshy:?]; [todydy:?]	1	0	0	0	0	0	4	1
