recovery_id	replay_id	neighbor_id	context_id	event_id	statement_id	physical_page	owner_de	source_recipe	stopped_target_recipe	mutation_family	incoming_action	incoming_argument	scope_incoming_action	stop_blocked_factor_rules	stop_final_decision	stop_state_preserved	actual_next_available	next_event_id	actual_next_recipe	next_next_recipe	source_next_recipe_alignment	actual_next_baseline_decision	recovery_decision_after_stop	recovery_route	recovery_blocked_factor_rules	recovery_identity_route	recovery_advisory_history	recovery_action_after	recovery_argument_after	immediate_recovery_status	cascade_boundary_event_id	cascade_boundary_recipe	cascade_boundary_decision	cascade_boundary_route	cascade_boundary_blocked_factor_rules	cascade_resolution_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G452-R01182	G448-R017888	G447-N27500	G448-C3895	G407-E3659	P1009-S555	f83r	Variantenatlas lokaler Becken und Anwendungen	T+CHD+Y	CHD+T+Y	ADJACENT_SWAP	CHD	AIIN	NONE	PAIR:CHD>T	STOP	YES	YES	G407-E3660	OT+E+DY	NONE	YES	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01183	G448-R017889	G447-N27500	G448-C3896	G407-E3597	P1009-S538	f83r	Variantenatlas lokaler Becken und Anwendungen	T+CHD+Y	CHD+T+Y	ADJACENT_SWAP	CHD	Y	NONE	PAIR:CHD>T	STOP	YES	YES	G407-E3598	OK+CHD+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01184	G448-R017890	G447-N27500	G448-C3897	G407-E3455	P1009-S499	f83r	Variantenatlas lokaler Becken und Anwendungen	T+CHD+Y	CHD+T+Y	ADJACENT_SWAP	NONE	NONE	NONE	PAIR:CHD>T	STOP	YES	YES	G407-E3456	L+P+CHD+Y	O+P+E+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01185	G448-R017891	G447-N27500	G448-C3898	G407-E1665	P1009-S115	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	T+CHD+Y	CHD+T+Y	ADJACENT_SWAP	R	Y	R	PAIR:CHD>T	STOP	YES	YES	G407-E1666	P+CHD+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01186	G448-R017892	G447-N27500	G448-C3899	G407-E4490	G404-S071	f95v	F95V_WHOLE_PLANT	T+CHD+Y	CHD+T+Y	ADJACENT_SWAP	T	AIN	T	PAIR:CHD>T	STOP	YES	YES	G407-E4491	OK+AL	OT+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01187	G448-R017952	G447-N27821	G448-C3921	G407-E4264	P1009-S622	f89r	Gefäß-/Pflanzenteilgruppe E	T+O+S	O+T+S	ADJACENT_SWAP	CH	AIIN	CH	PAIR:T>S	STOP	YES	YES	G407-E4265	OL	CH+OR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CH	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01188	G448-R017953	G447-N27821	G448-C3922	G407-E4051	P1009-S606	f88v	zweite Gefaess-/Zutatengruppe	T+O+S	O+T+S	ADJACENT_SWAP	SH	OR	SH	PAIR:T>S	STOP	YES	YES	G407-E4052	CH+E+CH+K+Y	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01189	G448-R017954	G447-N27822	G448-C3921	G407-E4264	P1009-S622	f89r	Gefäß-/Pflanzenteilgruppe E	T+O+S	T+S+O	ADJACENT_SWAP	CH	AIIN	CH	PAIR:T>S	STOP	YES	YES	G407-E4265	OL	CH+OR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CH	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01190	G448-R017955	G447-N27822	G448-C3922	G407-E4051	P1009-S606	f88v	zweite Gefaess-/Zutatengruppe	T+O+S	T+S+O	ADJACENT_SWAP	SH	OR	SH	PAIR:T>S	STOP	YES	YES	G407-E4052	CH+E+CH+K+Y	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01191	G448-R017956	G447-N27842	G448-C3923	G407-E0848	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	T+OK+Y	OK+T+Y	ADJACENT_SWAP	K	Y	NONE	PAIR:OK>T	STOP	YES	YES	G407-E0849	K+OL	SH+OL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01192	G448-R017976	G447-N28013	G448-C3935	G407-E4560	G404-S086	f95v	F95V_WHOLE_PLANT	T+SH+E+S	T+E+SH+S	ADJACENT_SWAP	K	AIN	K	PAIR:SH>S	STOP	YES	YES	G407-E4561	OK+AIN	SH+OT+SH+E+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01193	G448-R017977	G447-N28014	G448-C3935	G407-E4560	G404-S086	f95v	F95V_WHOLE_PLANT	T+SH+E+S	T+SH+S+E	ADJACENT_SWAP	K	AIN	K	PAIR:SH>S	STOP	YES	YES	G407-E4561	OK+AIN	SH+OT+SH+E+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01194	G448-R018076	G447-N28707	G448-C4155	G407-E0981	P1009-S039	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+E+K+EE+S	Y+E+EE+K+S	ADJACENT_SWAP	S	Y	S	PAIR:K>S	STOP	YES	YES	G407-E0982	OR+AL+Y	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	S	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01195	G448-R018077	G447-N28708	G448-C4155	G407-E0981	P1009-S039	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+E+K+EE+S	Y+E+K+S+EE	ADJACENT_SWAP	S	Y	S	PAIR:K>S	STOP	YES	YES	G407-E0982	OR+AL+Y	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	S	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01196	G448-R018112	G447-N28888	G448-C4172	G407-E0756	P1009-S026	f55v	große aromatische Doldenpflanze	Y+K+A_ADDR+K+Y	Y+A_ADDR+K+K+Y	ADJACENT_SWAP	OK	Y	OK	PAIR:K>K	STOP	YES	YES	G407-E0757	OK+Y	OK+AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01197	G448-R018114	G447-N28890	G448-C4172	G407-E0756	P1009-S026	f55v	große aromatische Doldenpflanze	Y+K+A_ADDR+K+Y	Y+K+K+A_ADDR+Y	ADJACENT_SWAP	OK	Y	OK	PAIR:K>K	STOP	YES	YES	G407-E0757	OK+Y	OK+AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01198	G448-R018137	G447-N29094	G448-C4179	G407-E4166	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	Y+K+CHD+Y	Y+CHD+K+Y	ADJACENT_SWAP	OK	Y	OK	PAIR:CHD>K	STOP	YES	YES	G407-E4167	OT+AM_ADDR	OL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01199	G448-R018181	G447-N29440	G448-C4191	G407-E0701	P1009-S024	f55v	große aromatische Doldenpflanze	Y+K+EE+S+AN	Y+EE+K+S+AN	ADJACENT_SWAP	OK	Y	OK	PAIR:K>S	STOP	YES	YES	G407-E0702	OK+EEE+Y	OS	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01200	G448-R018183	G447-N29442	G448-C4191	G407-E0701	P1009-S024	f55v	große aromatische Doldenpflanze	Y+K+EE+S+AN	Y+K+S+EE+AN	ADJACENT_SWAP	OK	Y	OK	PAIR:K>S	STOP	YES	YES	G407-E0702	OK+EEE+Y	OS	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01201	G448-R018323	G447-N30350	G448-C4246	G407-E4457	G404-S066	f95v	F95V_WHOLE_PLANT	Y+T+A_ADDR+S+AL	Y+A_ADDR+T+S+AL	ADJACENT_SWAP	K	AIN	K	PAIR:T>S	STOP	YES	YES	G407-E4458	OT+AIN	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01202	G448-R018325	G447-N30352	G448-C4246	G407-E4457	G404-S066	f95v	F95V_WHOLE_PLANT	Y+T+A_ADDR+S+AL	Y+T+S+A_ADDR+AL	ADJACENT_SWAP	K	AIN	K	PAIR:T>S	STOP	YES	YES	G407-E4458	OT+AIN	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01203	G448-R018327	G447-N30381	G448-C4247	G407-E4476	G404-S069	f95v	F95V_WHOLE_PLANT	Y+T+CHD+Y	Y+CHD+T+Y	ADJACENT_SWAP	OK	Y	NONE	PAIR:CHD>T	STOP	YES	YES	G407-E4477	OK+AR	AM_ADDR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01204	G448-R018378	G447-N30644	G448-C4262	G407-E0321	P1009-S004	f11r	blühender dreikroniger Sodenstock	Y+T+OK+Y	Y+OK+T+Y	ADJACENT_SWAP	T	Y	T	PAIR:OK>T	STOP	YES	YES	G407-E0322	K+OL	AIIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01205	G448-R018611	G447-N01033	G448-C0407	G407-E1217	P1009-S056	f72r	Tierkreis-Ringgruppe C	A_ADDR+T+CH+OR	A_ADDR+CHD+CH+OR	SAME_CLASS_SUBSTITUTION	CH	AIIN	CH	PAIR:CHD>CH	STOP	YES	YES	G407-E1218	CH+K+Y	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01206	G448-R018619	G447-N01044	G448-C0407	G407-E1217	P1009-S056	f72r	Tierkreis-Ringgruppe C	A_ADDR+T+CH+OR	A_ADDR+T+K+OR	SAME_CLASS_SUBSTITUTION	CH	AIIN	CH	PAIR:T>K	STOP	YES	YES	G407-E1218	CH+K+Y	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01207	G448-R018621	G447-N01046	G448-C0407	G407-E1217	P1009-S056	f72r	Tierkreis-Ringgruppe C	A_ADDR+T+CH+OR	A_ADDR+T+P+OR	SAME_CLASS_SUBSTITUTION	CH	AIIN	CH	PAIR:T>P	STOP	YES	YES	G407-E1218	CH+K+Y	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01208	G448-R018623	G447-N01048	G448-C0407	G407-E1217	P1009-S056	f72r	Tierkreis-Ringgruppe C	A_ADDR+T+CH+OR	A_ADDR+T+S+OR	SAME_CLASS_SUBSTITUTION	CH	AIIN	CH	PAIR:T>S	STOP	YES	YES	G407-E1218	CH+K+Y	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01209	G448-R018625	G447-N01050	G448-C0407	G407-E1217	P1009-S056	f72r	Tierkreis-Ringgruppe C	A_ADDR+T+CH+OR	A_ADDR+T+T+OR	SAME_CLASS_SUBSTITUTION	CH	AIIN	CH	PAIR:T>T	STOP	YES	YES	G407-E1218	CH+K+Y	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01210	G448-R018650	G447-N01147	G448-C0415	G407-E2678	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+CH+CHD+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:CH>CHD	STOP	YES	YES	G407-E2679	OL	CH+EE+D_ADDR+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01211	G448-R018651	G447-N01148	G448-C0415	G407-E2678	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+CHD+CHD+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:CHD>CHD	STOP	YES	YES	G407-E2679	OL	CH+EE+D_ADDR+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01212	G448-R018655	G447-N01155	G448-C0415	G407-E2678	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+P+K+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:P>K	STOP	YES	YES	G407-E2679	OL	CH+EE+D_ADDR+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01213	G448-R018656	G447-N01156	G448-C0415	G407-E2678	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+P+OK+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:P>OK	STOP	YES	YES	G407-E2679	OL	CH+EE+D_ADDR+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01214	G448-R018657	G447-N01157	G448-C0415	G407-E2678	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+P+P+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:P>P	STOP	YES	YES	G407-E2679	OL	CH+EE+D_ADDR+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01215	G448-R018658	G447-N01158	G448-C0415	G407-E2678	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+P+R+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:P>R	STOP	YES	YES	G407-E2679	OL	CH+EE+D_ADDR+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01216	G448-R018659	G447-N01159	G448-C0415	G407-E2678	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+P+S+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:P>S	STOP	YES	YES	G407-E2679	OL	CH+EE+D_ADDR+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01217	G448-R018661	G447-N01161	G448-C0415	G407-E2678	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+P+T+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:P>T	STOP	YES	YES	G407-E2679	OL	CH+EE+D_ADDR+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01218	G448-R018663	G447-N01163	G448-C0415	G407-E2678	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+S+CHD+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:S>CHD	STOP	YES	YES	G407-E2679	OL	CH+EE+D_ADDR+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01219	G448-R018664	G447-N01164	G448-C0415	G407-E2678	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+SH+CHD+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:SH>CHD	STOP	YES	YES	G407-E2679	OL	CH+EE+D_ADDR+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01220	G448-R018675	G447-N01198	G448-C0417	G407-E3131	P1009-S427	f81v	gemeinsames zweireihiges Badfeld	CARRIER_Q+E+T+CH+Y	CARRIER_Q+E+CHD+CH+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:CHD>CH	STOP	YES	YES	G407-E3132	Y+K+AIIN	OL+K+AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01221	G448-R018683	G447-N01209	G448-C0417	G407-E3131	P1009-S427	f81v	gemeinsames zweireihiges Badfeld	CARRIER_Q+E+T+CH+Y	CARRIER_Q+E+T+K+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:T>K	STOP	YES	YES	G407-E3132	Y+K+AIIN	OL+K+AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01222	G448-R018685	G447-N01211	G448-C0417	G407-E3131	P1009-S427	f81v	gemeinsames zweireihiges Badfeld	CARRIER_Q+E+T+CH+Y	CARRIER_Q+E+T+P+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:T>P	STOP	YES	YES	G407-E3132	Y+K+AIIN	OL+K+AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01223	G448-R018687	G447-N01213	G448-C0417	G407-E3131	P1009-S427	f81v	gemeinsames zweireihiges Badfeld	CARRIER_Q+E+T+CH+Y	CARRIER_Q+E+T+S+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:T>S	STOP	YES	YES	G407-E3132	Y+K+AIIN	OL+K+AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
