event_ordinal	occurrence_id	source_selector	physical_folio	locus	token_index	token_count	distance_from_end	distance_cell	position_class	position4	masked_target	stem	terminal	left_context	right_context	left_context_sensitivity	right_context_sensitivity	paired_neighbour	direct_388	population	page_fold	stem_fold	semantic_export_credit
918	GDT800-O0918	f112r	f112r	f112r.18	7	10	3	3	INTERNAL	EARLIER	oka{l|m}	oka	l	aiin	chody	aiin	chody	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
919	GDT800-O0919	f112r	f112r	f112r.18	10	10	0	0	FINAL	FINAL	cha{l|m}	cha	m	chedy	NONE	chedy	NONE	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
920	GDT800-O0920	f112r	f112r	f112r.19	4	12	8	5	INTERNAL	EARLIER	ota{l|m}	ota	l	l	y	l	y	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
921	GDT800-O0921	f112r	f112r	f112r.19	12	12	0	0	FINAL	FINAL	a{l|m}	a	m	qoky	NONE	qoky	NONE	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
922	GDT800-O0922	f112r	f112r	f112r.2	4	8	4	4	INTERNAL	EARLIER	otai{l|m}	otai	l	qolkaiin	ol	qolkaiin	NONE	1	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
923	GDT800-O0923	f112r	f112r	f112r.2	5	8	3	3	INTERNAL	EARLIER	o{l|m}	o	l	otail	olaiin	NONE	olaiin	1	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
924	GDT800-O0924	f112r	f112r	f112r.2	7	8	1	1	INTERNAL	PENULTIMATE	cho{l|m}	cho	l	olaiin	otar	olaiin	otar	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
925	GDT800-O0925	f112r	f112r	f112r.20	4	11	7	5	INTERNAL	EARLIER	cheo{l|m}	cheo	l	aiin	keody	aiin	keody	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
926	GDT800-O0926	f112r	f112r	f112r.20	7	11	4	4	INTERNAL	EARLIER	keo{l|m}	keo	l	qol	okeeey	qol	okeeey	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
927	GDT800-O0927	f112r	f112r	f112r.20	9	11	2	2	INTERNAL	EARLIER	da{l|m}	da	l	okeeey	aiin	okeeey	aiin	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
928	GDT800-O0928	f112r	f112r	f112r.21	1	10	9	5	FIRST	EARLIER	so{l|m}	so	l	NONE	keedy	NONE	keedy	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
929	GDT800-O0929	f112r	f112r	f112r.21	9	10	1	1	INTERNAL	PENULTIMATE	a{l|m}	a	l	rair	sy	rair	sy	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
930	GDT800-O0930	f112r	f112r	f112r.26	3	3	0	0	FINAL	FINAL	cheda{l|m}	cheda	m	chedy	NONE	chedy	NONE	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
931	GDT800-O0931	f112r	f112r	f112r.28	8	8	0	0	FINAL	FINAL	shara{l|m}	shara	m	ytchedy	NONE	ytchedy	NONE	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
932	GDT800-O0932	f112r	f112r	f112r.29	5	11	6	5	INTERNAL	EARLIER	sa{l|m}	sa	l	chokeey	okaiin	chokeey	okaiin	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
933	GDT800-O0933	f112r	f112r	f112r.29	10	11	1	1	INTERNAL	PENULTIMATE	a{l|m}	a	l	olor	chealy	olor	chealy	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
934	GDT800-O0934	f112r	f112r	f112r.30	5	9	4	4	INTERNAL	EARLIER	cho{l|m}	cho	l	okeody	ol	okeody	NONE	1	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
935	GDT800-O0935	f112r	f112r	f112r.30	6	9	3	3	INTERNAL	EARLIER	o{l|m}	o	l	chol	chedy	NONE	chedy	1	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
936	GDT800-O0936	f112r	f112r	f112r.30	9	9	0	0	FINAL	FINAL	cheo{l|m}	cheo	m	qokedy	NONE	qokedy	NONE	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
937	GDT800-O0937	f112r	f112r	f112r.31	2	10	8	5	INTERNAL	EARLIER	a{l|m}	a	l	pair	keolor	pair	keolor	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
938	GDT800-O0938	f112r	f112r	f112r.32	3	13	10	5	INTERNAL	EARLIER	a{l|m}	a	l	ar	ar	ar	ar	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
939	GDT800-O0939	f112r	f112r	f112r.32	7	13	6	5	INTERNAL	EARLIER	o{l|m}	o	l	alkeeor	shedy	alkeeor	shedy	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
940	GDT800-O0940	f112r	f112r	f112r.32	13	13	0	0	FINAL	FINAL	ala{l|m}	ala	m	ched	NONE	ched	NONE	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
941	GDT800-O0941	f112r	f112r	f112r.33	7	7	0	0	FINAL	FINAL	shda{l|m}	shda	l	chedy	NONE	chedy	NONE	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
942	GDT800-O0942	f112r	f112r	f112r.34	7	11	4	4	INTERNAL	EARLIER	ara{l|m}	ara	m	qokar	qotedy	qokar	qotedy	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
943	GDT800-O0943	f112r	f112r	f112r.35	5	11	6	5	INTERNAL	EARLIER	okea{l|m}	okea	l	qoky	chedy	qoky	chedy	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
944	GDT800-O0944	f112r	f112r	f112r.36	2	6	4	4	INTERNAL	EARLIER	o{l|m}	o	l	sain	checkhy	sain	checkhy	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
945	GDT800-O0945	f112r	f112r	f112r.36	6	6	0	0	FINAL	FINAL	ola{l|m}	ola	m	okeey	NONE	okeey	NONE	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
946	GDT800-O0946	f112r	f112r	f112r.37	1	10	9	5	FIRST	EARLIER	pa{l|m}	pa	m	NONE	okaiin	NONE	okaiin	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
947	GDT800-O0947	f112r	f112r	f112r.38	8	9	1	1	INTERNAL	PENULTIMATE	oka{l|m}	oka	l	qokey	okedy	qokey	okedy	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
948	GDT800-O0948	f112r	f112r	f112r.39	2	9	7	5	INTERNAL	EARLIER	qopa{l|m}	qopa	l	polkeedy	otedy	polkeedy	otedy	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
949	GDT800-O0949	f112r	f112r	f112r.39	4	9	5	5	INTERNAL	EARLIER	opa{l|m}	opa	l	otedy	aiin	otedy	aiin	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
950	GDT800-O0950	f112r	f112r	f112r.4	6	7	1	1	INTERNAL	PENULTIMATE	tai{l|m}	tai	m	chedy	oram	chedy	NONE	1	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
951	GDT800-O0951	f112r	f112r	f112r.4	7	7	0	0	FINAL	FINAL	ora{l|m}	ora	m	taim	NONE	NONE	NONE	1	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
952	GDT800-O0952	f112r	f112r	f112r.40	2	10	8	5	INTERNAL	EARLIER	oka{l|m}	oka	l	sain	lkeedy	sain	lkeedy	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
953	GDT800-O0953	f112r	f112r	f112r.40	6	10	4	4	INTERNAL	EARLIER	qoka{l|m}	qoka	l	okchedy	keedy	okchedy	keedy	0	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
954	GDT800-O0954	f112r	f112r	f112r.40	10	10	0	0	FINAL	FINAL	ora{l|m}	ora	l	oty	NONE	oty	NONE	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
955	GDT800-O0955	f112r	f112r	f112r.42	7	10	3	3	INTERNAL	EARLIER	qota{l|m}	qota	l	okeedy	chody	okeedy	chody	0	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
956	GDT800-O0956	f112r	f112r	f112r.5	5	10	5	5	INTERNAL	EARLIER	ota{l|m}	ota	l	otody	okeeey	otody	okeeey	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
957	GDT800-O0957	f112r	f112r	f112r.5	8	10	2	2	INTERNAL	EARLIER	a{l|m}	a	m	otar	oain	otar	oain	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
958	GDT800-O0958	f112r	f112r	f112r.6	1	6	5	5	FIRST	EARLIER	cheda{l|m}	cheda	l	NONE	oteedy	NONE	oteedy	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
959	GDT800-O0959	f112r	f112r	f112r.8	4	8	4	4	INTERNAL	EARLIER	cho{l|m}	cho	l	eedy	qotchedy	eedy	qotchedy	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
960	GDT800-O0960	f112r	f112r	f112r.8	8	8	0	0	FINAL	FINAL	daira{l|m}	daira	m	qokeeey	NONE	qokeeey	NONE	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
961	GDT800-O0961	f112r	f112r	f112r.9	2	10	8	5	INTERNAL	EARLIER	o{l|m}	o	l	saiin	okeey	saiin	okeey	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
962	GDT800-O0962	f112v	f112v	f112v.1	3	10	7	5	INTERNAL	EARLIER	opa{l|m}	opa	l	chool	otalair	chool	otalair	0	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
963	GDT800-O0963	f112v	f112v	f112v.1	10	10	0	0	FINAL	FINAL	a{l|m}	a	m	eees	NONE	eees	NONE	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
964	GDT800-O0964	f112v	f112v	f112v.12	2	9	7	5	INTERNAL	EARLIER	a{l|m}	a	l	daiin	olkeedain	daiin	olkeedain	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
965	GDT800-O0965	f112v	f112v	f112v.13	6	9	3	3	INTERNAL	EARLIER	cheda{l|m}	cheda	l	daiin	chedy	daiin	chedy	0	0	CACHE_REST_3749	4	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
966	GDT800-O0966	f112v	f112v	f112v.13	9	9	0	0	FINAL	FINAL	ota{l|m}	ota	m	qokaiin	NONE	qokaiin	NONE	0	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
967	GDT800-O0967	f112v	f112v	f112v.15	9	9	0	0	FINAL	FINAL	a{l|m}	a	m	aiin	NONE	aiin	NONE	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
968	GDT800-O0968	f112v	f112v	f112v.17	9	9	0	0	FINAL	FINAL	otalda{l|m}	otalda	l	qokain	NONE	qokain	NONE	0	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
969	GDT800-O0969	f112v	f112v	f112v.18	8	10	2	2	INTERNAL	EARLIER	qota{l|m}	qota	m	qokeeody	olaiin	qokeeody	olaiin	0	0	CACHE_REST_3749	4	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
970	GDT800-O0970	f112v	f112v	f112v.18	10	10	0	0	FINAL	FINAL	a{l|m}	a	m	olaiin	NONE	olaiin	NONE	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
971	GDT800-O0971	f112v	f112v	f112v.19	4	9	5	5	INTERNAL	EARLIER	a{l|m}	a	l	ain	qoeeey	ain	qoeeey	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
972	GDT800-O0972	f112v	f112v	f112v.2	2	9	7	5	INTERNAL	EARLIER	ora{l|m}	ora	l	oar	okeeshy	oar	okeeshy	0	0	CACHE_REST_3749	4	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
973	GDT800-O0973	f112v	f112v	f112v.2	6	9	3	3	INTERNAL	EARLIER	qoka{l|m}	qoka	l	okain	okeol	okain	NONE	1	0	CACHE_REST_3749	4	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
974	GDT800-O0974	f112v	f112v	f112v.2	7	9	2	2	INTERNAL	EARLIER	okeo{l|m}	okeo	l	qokal	oty	NONE	oty	1	0	CACHE_REST_3749	4	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
975	GDT800-O0975	f112v	f112v	f112v.21	3	10	7	5	INTERNAL	EARLIER	cheo{l|m}	cheo	l	chekain	qoeedy	chekain	qoeedy	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
976	GDT800-O0976	f112v	f112v	f112v.21	5	10	5	5	INTERNAL	EARLIER	cho{l|m}	cho	l	qoeedy	keedy	qoeedy	keedy	0	0	CACHE_REST_3749	4	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
977	GDT800-O0977	f112v	f112v	f112v.21	9	10	1	1	INTERNAL	PENULTIMATE	qokeo{l|m}	qokeo	l	shedy	kain	shedy	kain	0	0	CACHE_REST_3749	4	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
978	GDT800-O0978	f112v	f112v	f112v.22	2	6	4	4	INTERNAL	EARLIER	o{l|m}	o	l	soiin	cheol	soiin	NONE	1	0	CACHE_REST_3749	4	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
979	GDT800-O0979	f112v	f112v	f112v.22	3	6	3	3	INTERNAL	EARLIER	cheo{l|m}	cheo	l	ol	chedy	NONE	chedy	1	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
980	GDT800-O0980	f112v	f112v	f112v.23	5	9	4	4	INTERNAL	EARLIER	o{l|m}	o	l	chedain	cheedaiin	chedain	cheedaiin	0	0	CACHE_REST_3749	4	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
981	GDT800-O0981	f112v	f112v	f112v.27	7	10	3	3	INTERNAL	EARLIER	a{l|m}	a	l	qokeear	okedal	qokeear	NONE	1	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
982	GDT800-O0982	f112v	f112v	f112v.27	8	10	2	2	INTERNAL	EARLIER	okeda{l|m}	okeda	l	al	olkeedy	NONE	olkeedy	1	0	CACHE_REST_3749	4	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
983	GDT800-O0983	f112v	f112v	f112v.28	4	11	7	5	INTERNAL	EARLIER	cheo{l|m}	cheo	l	aiin	keeeody	aiin	keeeody	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
984	GDT800-O0984	f112v	f112v	f112v.28	11	11	0	0	FINAL	FINAL	qokai{l|m}	qokai	m	qoeey	NONE	qoeey	NONE	0	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
985	GDT800-O0985	f112v	f112v	f112v.29	3	7	4	4	INTERNAL	EARLIER	o{l|m}	o	l	qoeekain	kain	qoeekain	kain	0	0	CACHE_REST_3749	4	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
986	GDT800-O0986	f112v	f112v	f112v.29	6	7	1	1	INTERNAL	PENULTIMATE	cheda{l|m}	cheda	l	alor	sheody	alor	sheody	0	0	CACHE_REST_3749	4	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
987	GDT800-O0987	f112v	f112v	f112v.3	11	11	0	0	FINAL	FINAL	qota{l|m}	qota	m	sheedy	NONE	sheedy	NONE	0	0	CACHE_REST_3749	4	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
988	GDT800-O0988	f112v	f112v	f112v.30	4	10	6	5	INTERNAL	EARLIER	sa{l|m}	sa	l	okeedey	aiin	okeedey	aiin	0	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
989	GDT800-O0989	f112v	f112v	f112v.33	10	10	0	0	FINAL	FINAL	cho{l|m}	cho	l	cheekey	NONE	cheekey	NONE	0	0	CACHE_REST_3749	4	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
990	GDT800-O0990	f112v	f112v	f112v.34	8	8	0	0	FINAL	FINAL	chda{l|m}	chda	m	checkhol	NONE	checkhol	NONE	0	0	CACHE_REST_3749	4	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
991	GDT800-O0991	f112v	f112v	f112v.36	10	10	0	0	FINAL	FINAL	rara{l|m}	rara	m	qotedy	NONE	qotedy	NONE	0	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
992	GDT800-O0992	f112v	f112v	f112v.37	9	11	2	2	INTERNAL	EARLIER	cho{l|m}	cho	l	qokaiin	kedy	qokaiin	kedy	0	0	CACHE_REST_3749	4	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
993	GDT800-O0993	f112v	f112v	f112v.37	11	11	0	0	FINAL	FINAL	qoka{l|m}	qoka	m	kedy	NONE	kedy	NONE	0	0	CACHE_REST_3749	4	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
994	GDT800-O0994	f112v	f112v	f112v.38	5	12	7	5	INTERNAL	EARLIER	a{l|m}	a	l	okchey	chedy	okchey	chedy	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
995	GDT800-O0995	f112v	f112v	f112v.38	7	12	5	5	INTERNAL	EARLIER	cho{l|m}	cho	l	chedy	otaiin	chedy	otaiin	0	0	CACHE_REST_3749	4	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
996	GDT800-O0996	f112v	f112v	f112v.39	5	9	4	4	INTERNAL	EARLIER	ota{l|m}	ota	m	chaiin	oteedy	chaiin	oteedy	0	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
997	GDT800-O0997	f112v	f112v	f112v.4	9	9	0	0	FINAL	FINAL	a{l|m}	a	m	qoky	NONE	qoky	NONE	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
998	GDT800-O0998	f112v	f112v	f112v.40	2	11	9	5	INTERNAL	EARLIER	cheo{l|m}	cheo	l	y	lchedy	y	lchedy	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
999	GDT800-O0999	f112v	f112v	f112v.41	4	4	0	0	FINAL	FINAL	cho{l|m}	cho	l	oain	NONE	oain	NONE	0	0	CACHE_REST_3749	4	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1000	GDT800-O1000	f112v	f112v	f112v.43	4	12	8	5	INTERNAL	EARLIER	a{l|m}	a	l	olkeol	chol	olkeol	NONE	1	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1001	GDT800-O1001	f112v	f112v	f112v.43	5	12	7	5	INTERNAL	EARLIER	cho{l|m}	cho	l	al	chl	NONE	NONE	1	0	CACHE_REST_3749	4	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1002	GDT800-O1002	f112v	f112v	f112v.43	6	12	6	5	INTERNAL	EARLIER	ch{l|m}	ch	l	chol	olchedy	NONE	olchedy	1	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1003	GDT800-O1003	f112v	f112v	f112v.44	6	9	3	3	INTERNAL	EARLIER	oka{l|m}	oka	l	teol	otedar	teol	otedar	0	0	CACHE_REST_3749	4	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1004	GDT800-O1004	f112v	f112v	f112v.45	5	10	5	5	INTERNAL	EARLIER	oteo{l|m}	oteo	l	tchdy	chcthy	tchdy	chcthy	0	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1005	GDT800-O1005	f112v	f112v	f112v.45	9	10	1	1	INTERNAL	PENULTIMATE	a{l|m}	a	l	char	kamdam	char	kamdam	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1006	GDT800-O1006	f112v	f112v	f112v.46	7	12	5	5	INTERNAL	EARLIER	a{l|m}	a	m	char	chey	char	chey	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1007	GDT800-O1007	f112v	f112v	f112v.46	10	12	2	2	INTERNAL	EARLIER	chda{l|m}	chda	l	kain	okaiin	kain	okaiin	0	0	CACHE_REST_3749	4	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1008	GDT800-O1008	f112v	f112v	f112v.5	5	9	4	4	INTERNAL	EARLIER	ota{l|m}	ota	l	daiin	chear	daiin	chear	0	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1009	GDT800-O1009	f112v	f112v	f112v.6	2	5	3	3	INTERNAL	EARLIER	o{l|m}	o	l	saiin	oaiin	saiin	oaiin	0	0	CACHE_REST_3749	4	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1010	GDT800-O1010	f112v	f112v	f112v.8	5	9	4	4	INTERNAL	EARLIER	oka{l|m}	oka	l	otaiin	okar	otaiin	okar	0	0	CACHE_REST_3749	4	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1011	GDT800-O1011	f112v	f112v	f112v.8	7	9	2	2	INTERNAL	EARLIER	ota{l|m}	ota	l	okar	kedy	okar	kedy	0	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1012	GDT800-O1012	f113r	f113r	f113r.10	10	12	2	2	INTERNAL	EARLIER	ota{l|m}	ota	m	qoteoar	otchedy	qoteoar	otchedy	0	0	CACHE_REST_3749	0	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1013	GDT800-O1013	f113r	f113r	f113r.11	13	14	1	1	INTERNAL	PENULTIMATE	ka{l|m}	ka	l	chor	laram	chor	laram	0	0	CACHE_REST_3749	0	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1014	GDT800-O1014	f113r	f113r	f113r.12	5	10	5	5	INTERNAL	EARLIER	sho{l|m}	sho	l	qoaiin	lkeeoar	qoaiin	lkeeoar	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1015	GDT800-O1015	f113r	f113r	f113r.12	8	10	2	2	INTERNAL	EARLIER	ota{l|m}	ota	m	chodaiin	chos	chodaiin	chos	0	0	CACHE_REST_3749	0	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1016	GDT800-O1016	f113r	f113r	f113r.14	4	13	9	5	INTERNAL	EARLIER	cho{l|m}	cho	l	l	oiiin	l	oiiin	0	0	CACHE_REST_3749	0	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1017	GDT800-O1017	f113r	f113r	f113r.14	13	13	0	0	FINAL	FINAL	a{l|m}	a	l	okchdar	NONE	okchdar	NONE	0	0	CACHE_REST_3749	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1018	GDT800-O1018	f113r	f113r	f113r.15	1	5	4	4	FIRST	EARLIER	cho{l|m}	cho	l	NONE	chs	NONE	chs	0	0	CACHE_REST_3749	0	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1019	GDT800-O1019	f113r	f113r	f113r.17	3	13	10	5	INTERNAL	EARLIER	sho{l|m}	sho	l	shar	qokeey	shar	qokeey	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1020	GDT800-O1020	f113r	f113r	f113r.17	6	13	7	5	INTERNAL	EARLIER	cho{l|m}	cho	l	qok	chedaiin	qok	chedaiin	0	0	CACHE_REST_3749	0	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1021	GDT800-O1021	f113r	f113r	f113r.17	13	13	0	0	FINAL	FINAL	alo{l|m}	alo	m	char	NONE	char	NONE	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1022	GDT800-O1022	f113r	f113r	f113r.18	3	11	8	5	INTERNAL	EARLIER	cha{l|m}	cha	l	cheoaiin	olkaiin	cheoaiin	olkaiin	0	0	CACHE_REST_3749	0	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1023	GDT800-O1023	f113r	f113r	f113r.19	5	5	0	0	FINAL	FINAL	cheo{l|m}	cheo	l	chckhey	NONE	chckhey	NONE	0	0	CACHE_REST_3749	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1024	GDT800-O1024	f113r	f113r	f113r.2	7	13	6	5	INTERNAL	EARLIER	a{l|m}	a	l	okeorl	keeos	okeorl	keeos	0	0	CACHE_REST_3749	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1025	GDT800-O1025	f113r	f113r	f113r.2	10	13	3	3	INTERNAL	EARLIER	a{l|m}	a	l	ched	ar	ched	ar	0	0	CACHE_REST_3749	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1026	GDT800-O1026	f113r	f113r	f113r.21	2	10	8	5	INTERNAL	EARLIER	sho{l|m}	sho	l	oiir	shedair	oiir	shedair	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1027	GDT800-O1027	f113r	f113r	f113r.22	10	10	0	0	FINAL	FINAL	qopa{l|m}	qopa	m	qokchy	NONE	qokchy	NONE	0	0	CACHE_REST_3749	0	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1028	GDT800-O1028	f113r	f113r	f113r.23	3	11	8	5	INTERNAL	EARLIER	cha{l|m}	cha	l	qokaiin	kiin	qokaiin	kiin	0	0	CACHE_REST_3749	0	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1029	GDT800-O1029	f113r	f113r	f113r.23	7	11	4	4	INTERNAL	EARLIER	qoka{l|m}	qoka	l	lkchey	chocthy	lkchey	chocthy	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1030	GDT800-O1030	f113r	f113r	f113r.24	6	7	1	1	INTERNAL	PENULTIMATE	ra{l|m}	ra	l	or	arody	or	arody	0	0	CACHE_REST_3749	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
