lock_id	surface	locked_recipe	gdt404_surface_status	gdt404_event_count	gdt404_physical_page_count	gdt404_physical_pages	gdt404_first_event_id	amber_boundary	locked_candidate_recipes	next_batch_exact_surface_rule	allowed_change	forbidden_change
G405-W0401	tshodeesy	T+SH+O+D_ADDR+EE+S+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0164	YES	CARRIER_Q+O+P+CHD+S+Y::5 | OL+CHD+DY+S::5 | OK+CHD+Y+S::3 | OK+SH+E+DY+S::3 | OL+K+EE+D_ADDR+S+Y::3 | S+OL+CHD+Y+S::3 | SH+CH+K+E+S+DY::3 | AL+SH+E+DY+S::2 | CARRIER_Q+O+CH+T+OL+S+Y::2 | CH+E+O+CH+K+S+Y::2 | L+CH+K+Y+S::2 | OK+E+O+D_ADDR+AL+S+Y::2 | OK+EEE+DY+S::2 | OL+SH+E+DY+S::2 | OT+CHD+DY+S::2 | SH+E+CH+K+E+S+Y::2 | AL+CHD+DY+S::1 | CARRIER_Q+E+P+CHD+S+Y::1 | CARRIER_Q+O+LOCAL_CHAR_F+CHD+S+Y::1 | CARRIER_Q+O+SH+EE+D_ADDR+S+Y::1 | CH+CH+P+E+S+DY::1 | CH+CH+T+E+S+DY::1 | CH+E+CH+K+E+S+Y::1 | CH+E+O+CH+P+S+Y::1 | CH+EE+T+EE+S+Y::1 | CH+K+EE+DY+S::1 | CH+O+CH+T+E+S+Y::1 | CH+OL+D_ADDR+SH+S+Y::1 | CH+OT+CH+E+S+Y::1 | D_ADDR+AIIN+Y+S::1 | D_ADDR+AIN+AL+DY+S::1 | D_ADDR+AIR+CH+E+S+Y::1 | D_ADDR+AR+D_ADDR+AR+S+DY::1 | D_ADDR+OR+SH+E+O+S+Y::1 | D_ADDR+SH+E+CH+K+S+Y::1 | K+O+SH+OL+S+DY::1 | L+CH+P+CHD+S+Y::1 | L+OL+CHD+DY+S::1 | L+SH+E+D_ADDR+AR+S+Y::1 | O+CH+K+E+S+Y::1 | O+L+SH+E+O+D_ADDR+S+Y::1 | O+P+CH+OR+S+DY::1 | OK+A_ADDR+IIN+K+AL+S+Y::1 | OK+A_ADDR+LOCAL_CHAR_I+P+CH+S+Y::1 | OK+CH+E+Y+S::1 | OK+CH+EE+Y+S::1 | OK+CHD+S+DY+S::1 | OK+E+CHD+DY+S::1 | OK+E+O+CH+S+Y::1 | OK+E+O+D_ADDR+S+Y::1 | OK+EE+O+D_ADDR+S+Y::1 | OK+OK+CH+Y+S::1 | OK+Y+L+D_ADDR+S+DY::1 | OL+CH+E+O+S+DY::1 | OL+CH+EE+DY+S::1 | OL+K+EE+CH+S+Y::1 | OL+SH+EE+DY+S::1 | OL+T+EE+DY+S::1 | OR+Y+S::1 | OT+E+O+K+EE+S+Y::1 | OT+EE+O+DY+S::1 | OT+EEE+DY+S::1 | OT+O+CHD+DY+S::1 | OT+OL+P+CH+S+Y::1 | P+CH+O+CH+T+S+Y::1 | P+DA+L+SH+D_ADDR+S+Y::1 | P+D_ADDR+R+AIR+S+DY::1 | P+O+S+A_ADDR+L+SH+S+Y::1 | R+O+SH+CH+K+S+Y::1 | S+AL+CHD+Y+S::1 | S+A_ADDR+L+SH+E+S+Y::1 | S+O+CH+T+O+D_ADDR+S+Y::1 | S+OK+CH+EE+S+Y::1 | S+SH+E+CH+K+S+Y::1 | SH+E+CH+K+D_ADDR+S+Y::1 | SH+E+K+E+D_ADDR+S+Y::1 | SH+E+OL+T+E+S+Y::1 | SH+E+Y+CH+T+S+Y::1 | SH+EE+K+CH+S+Y::1 | SH+EE+OL+S::1 | SH+K+CHD+DY+S::1 | T+EE+OL+AIN+Y::1 | Y+CH+K+Y+S::1 | Y+CH+O+CH+P+S+Y::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0402	tshor	T+SH+OR	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0581	NO	T+SH+OR::16 | T+SH+O+R::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0403	y	Y	EXACT_SURFACE_ONE_RECIPE	8	3	f1r|f81r|f95v	G404-E0008	NO	Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0404	ychedy	Y+CHD+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f81r	G404-E0372	YES	Y+CH+E+D_ADDR+Y::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0405	ycheey	Y+SH+EE+Y	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0190	NO	Y+SH+EE+Y::24 | Y+EE+Y::3 | Y+CH+EE+Y::2 | Y+Y+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0406	ycheol	Y+CH+E+O+L	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0255	NO	Y+CH+E+O+L::31	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0407	ycho	Y+CH+O	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0128	NO	Y+CH+O::3	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0408	ychol	Y+OL	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0263	NO	Y+OL::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0409	ydaiin	Y+D_ADDR+AIIN	EXACT_SURFACE_ONE_RECIPE	1	1	f24v	G404-E0272	NO	Y+D_ADDR+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0410	ydain	Y+AIN	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0072	NO	Y+AIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0411	ydal	Y+AL	EXACT_SURFACE_ONE_RECIPE	1	1	f24v	G404-E0241	NO	Y+AL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0412	ydals	Y+AL+S	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0226	NO	Y+AL+S::3	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0413	ydaraishy	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0046	YES	CH+OL+D_ADDR+LOCAL_CHAR_I+SH+Y::1 | P+O+S+A_ADDR+LOCAL_CHAR_I+L+SH+Y::1 | Y+CH+K+S+Y::1 | Y+CH+O+CH+S+P+Y::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0414	ydoin	Y+D_ADDR+O+IIN	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0170	YES	Y+O+IIN::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0415	ykaiin	Y+K+AIIN	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0025	NO	Y+K+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0416	ykal	Y+K+AL	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0002	NO	Y+OK+AL::13 | Y+K+AL::12 | K+Y+AL::2 | Y+K+L+AN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0417	ykaly	Y+K+AL+Y	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0559	NO	Y+K+AL+Y::2 | Y+K+A_ADDR+L+Y::1 | Y+OK+AL+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0418	ykeedy	Y+K+EE+D_ADDR+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0329	NO	Y+K+EE+D_ADDR+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0419	yshey	Y+SH+E+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0055	NO	Y+SH+E+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0420	ytain	Y+T+AIN	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0076	NO	Y+T+AIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0421	ytar	Y+T+AR	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0489	NO	Y+OT+AR::15 | Y+T+AR::11	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0422	ytasal	Y+T+A_ADDR+S+AL	NEW_MICROFORM_OLD_FACTORS	1	1	f95v	G404-E0569	YES	Y+T+AIN+L::2	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0423	ytchdy	Y+T+CHD+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f95v	G404-E0588	YES	Y+T+Y::2 | Y+OT+CHD+DY::1 | Y+T+CHD+Y::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0424	yto	Y+T+O	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0136	NO	Y+T+O	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0425	ytshedy	Y+T+SH+E+DY	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0608	NO	Y+T+SH+E+DY::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0426	yty	Y+T+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0610	NO	Y+T+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
