transformation_id	transformation_family	source_recipe	source_identity_route	source_execution_route	source_execution_decision	transformed_recipe	transformed_identity_route	transformed_execution_route	transformed_execution_decision	transformed_blocked_rules	expected_change	transformation_pass	state_preserved	identity_override_used
G446-DEL-0475	DELETE_VISIBLE_FOCUS_SEPARATOR	T+AIN+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	T+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:T>T	STOP_ON_PAIR:T>T	YES	YES	NO
G446-DEL-0476	DELETE_VISIBLE_FOCUS_SEPARATOR	T+AIR+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	T+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:T>T	STOP_ON_PAIR:T>T	YES	YES	NO
G446-DEL-0477	DELETE_VISIBLE_FOCUS_SEPARATOR	T+AL+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	T+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:T>T	STOP_ON_PAIR:T>T	YES	YES	NO
G446-DEL-0478	DELETE_VISIBLE_FOCUS_SEPARATOR	T+AR+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	T+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:T>T	STOP_ON_PAIR:T>T	YES	YES	NO
G446-DEL-0479	DELETE_VISIBLE_FOCUS_SEPARATOR	T+E+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	T+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:T>T	STOP_ON_PAIR:T>T	YES	YES	NO
G446-DEL-0480	DELETE_VISIBLE_FOCUS_SEPARATOR	T+EE+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	T+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:T>T	STOP_ON_PAIR:T>T	YES	YES	NO
G446-DEL-0481	DELETE_VISIBLE_FOCUS_SEPARATOR	T+EEE+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	T+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:T>T	STOP_ON_PAIR:T>T	YES	YES	NO
G446-DEL-0482	DELETE_VISIBLE_FOCUS_SEPARATOR	T+L+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	T+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:T>T	STOP_ON_PAIR:T>T	YES	YES	NO
G446-DEL-0483	DELETE_VISIBLE_FOCUS_SEPARATOR	T+OR+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	T+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:T>T	STOP_ON_PAIR:T>T	YES	YES	NO
G446-DEL-0484	DELETE_VISIBLE_FOCUS_SEPARATOR	T+Y+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	T+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:T>T	STOP_ON_PAIR:T>T	YES	YES	NO
G446-HEAD-0001	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0002	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0003	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0004	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0005	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0006	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0007	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0008	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0009	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0010	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0011	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0012	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0013	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0014	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0015	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0016	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0017	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0018	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0019	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0020	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0021	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0022	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0023	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0024	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0025	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0026	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0027	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0028	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0029	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0030	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0031	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0032	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0033	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0034	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0035	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0036	REMOVE_INHERITED_ACTION_HEAD	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+DY+D_LABEL	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0037	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0038	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0039	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0040	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0041	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0042	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0043	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0044	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0045	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0046	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0047	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0048	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0049	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0050	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0051	REMOVE_INHERITED_ACTION_HEAD	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	AIIN+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
