window_id	word	observed_rows	mask
ZL3b|f113r|f113r.4-f113r.7	cho	2	2
ZL3b|f113r|f113r.4-f113r.7	chockhy	10	512
ZL3b|f113r|f113r.4-f113r.7	chocthy	7	64
ZL3b|f113r|f113r.4-f113r.7	chodaiin	3	4
ZL3b|f113r|f113r.4-f113r.7	chody	2	2
ZL3b|f113r|f113r.4-f113r.7	chokain	5,10	528
ZL3b|f113r|f113r.4-f113r.7	chokar	5	16
ZL3b|f113r|f113r.4-f113r.7	chokchy	4	8
ZL3b|f113r|f113r.4-f113r.7	chol	4,9	264
ZL3b|f113r|f113r.4-f113r.7	cholchey	3	4
ZL3b|f113r|f113r.4-f113r.7	cholkeedy	15	16384
ZL3b|f113r|f113r.4-f113r.7	chopchey	7	64
ZL3b|f113r|f113r.4-f113r.7	chor	3,6,7,10	612
ZL3b|f113r|f113r.4-f113r.7	chos	1,2	3
ZL3b|f113r|f113r.4-f113r.7	chotaiin	2	2
ZL3b|f113r|f113r.4-f113r.7	chotar	5	16
ZL3b|f113r|f113r.4-f113r.7	chpchshdy	8	128
ZL3b|f113r|f113r.4-f113r.7	chs	4	8
ZL3b|f113r|f113r.4-f113r.7	chtaiir	15	16384
ZL3b|f113r|f113r.4-f113r.7	chtchol	9	256
ZL3b|f113r|f113r.4-f113r.7	chy	3	4
ZL3b|f113r|f113r.4-f113r.7	chykeor	2	2
ZL3b|f113r|f113r.4-f113r.7	ckhar	10	512
ZL3b|f113r|f113r.4-f113r.7	ckhydy	6	32
ZL3b|f113r|f113r.4-f113r.7	cky	10	512
ZL3b|f113r|f113r.4-f113r.7	cphoal	10	512
ZL3b|f113r|f113r.4-f113r.7	ctharad	13	4096
ZL3b|f113r|f113r.4-f113r.7	ctheey	13	4096
ZL3b|f113r|f113r.4-f113r.7	cthes	13	4096
ZL3b|f113r|f113r.4-f113r.7	daiin	3,9,12	2308
ZL3b|f113r|f113r.4-f113r.7	dair	7	64
ZL3b|f113r|f113r.4-f113r.7	dcheey	11	1024
ZL3b|f113r|f113r.4-f113r.7	dor	5	16
ZL3b|f113r|f113r.4-f113r.7	dsheo	13	4096
ZL3b|f113r|f113r.4-f113r.7	ety	3	4
ZL3b|f113r|f113r.4-f113r.7	folchear	10	512
ZL3b|f113r|f113r.4-f113r.7	kaiin	1,15	16385
ZL3b|f113r|f113r.4-f113r.7	kal	3	4
ZL3b|f113r|f113r.4-f113r.7	kchdaiin	8	128
ZL3b|f113r|f113r.4-f113r.7	kcheeor	3	4
ZL3b|f113r|f113r.4-f113r.7	kcheeos	1	1
ZL3b|f113r|f113r.4-f113r.7	kcheey	9,15	16640
ZL3b|f113r|f113r.4-f113r.7	kcheodaiin	13	4096
ZL3b|f113r|f113r.4-f113r.7	kcheody	9	256
ZL3b|f113r|f113r.4-f113r.7	kches	15	16384
ZL3b|f113r|f113r.4-f113r.7	kchol	1	1
ZL3b|f113r|f113r.4-f113r.7	keechey	15	16384
ZL3b|f113r|f113r.4-f113r.7	keeeol	3	4
ZL3b|f113r|f113r.4-f113r.7	keody	3	4
ZL3b|f113r|f113r.4-f113r.7	kiin	7	64
ZL3b|f113r|f113r.4-f113r.7	kotchy	4	8
ZL3b|f113r|f113r.4-f113r.7	kshoraiin	6	32
ZL3b|f113r|f113r.4-f113r.7	l	1,15	16385
ZL3b|f113r|f113r.4-f113r.7	laiin	1	1
ZL3b|f113r|f113r.4-f113r.7	laram	3	4
ZL3b|f113r|f113r.4-f113r.7	lcheo	4	8
ZL3b|f113r|f113r.4-f113r.7	lchey	14	8192
ZL3b|f113r|f113r.4-f113r.7	lchod	8	128
ZL3b|f113r|f113r.4-f113r.7	lcholkaiin	9	256
ZL3b|f113r|f113r.4-f113r.7	ldy	11	1024
ZL3b|f113r|f113r.4-f113r.7	le	2	2
ZL3b|f113r|f113r.4-f113r.7	lfchedy	12	2048
ZL3b|f113r|f113r.4-f113r.7	lkaiin	7,14,15	24640
ZL3b|f113r|f113r.4-f113r.7	lkar	1,14	8193
ZL3b|f113r|f113r.4-f113r.7	lkchedy	4,7,8,9	456
ZL3b|f113r|f113r.4-f113r.7	lkcheol	4	8
ZL3b|f113r|f113r.4-f113r.7	lkchey	2,4,7,15	16458
ZL3b|f113r|f113r.4-f113r.7	lkchor	7	64
ZL3b|f113r|f113r.4-f113r.7	lkeches	4	8
ZL3b|f113r|f113r.4-f113r.7	lkedy	14	8192
ZL3b|f113r|f113r.4-f113r.7	lkeechey	13	4096
ZL3b|f113r|f113r.4-f113r.7	lkeeey	15	16384
ZL3b|f113r|f113r.4-f113r.7	lkeeo	5	16
ZL3b|f113r|f113r.4-f113r.7	lkeeoar	3	4
ZL3b|f113r|f113r.4-f113r.7	lkeody	13	4096
ZL3b|f113r|f113r.4-f113r.7	lklcheol	6	32
ZL3b|f113r|f113r.4-f113r.7	lkshedy	10	512
ZL3b|f113r|f113r.4-f113r.7	loaiin	8	128
ZL3b|f113r|f113r.4-f113r.7	loary	15	16384
ZL3b|f113r|f113r.4-f113r.7	lpchedy	4,9	264
ZL3b|f113r|f113r.4-f113r.7	lshdaiin	11	1024
ZL3b|f113r|f113r.4-f113r.7	lshedy	10	512
ZL3b|f113r|f113r.4-f113r.7	lsheol	9	256
ZL3b|f113r|f113r.4-f113r.7	lshor	6	32
ZL3b|f113r|f113r.4-f113r.7	oaiin	15	16384
ZL3b|f113r|f113r.4-f113r.7	ockhy	11	1024
ZL3b|f113r|f113r.4-f113r.7	oiiin	4	8
ZL3b|f113r|f113r.4-f113r.7	oiir	6	32
ZL3b|f113r|f113r.4-f113r.7	oin	13	4096
ZL3b|f113r|f113r.4-f113r.7	okaiin	2,9,10,13,15	21250
ZL3b|f113r|f113r.4-f113r.7	okain	10,13,15	20992
ZL3b|f113r|f113r.4-f113r.7	okalal	15	16384
ZL3b|f113r|f113r.4-f113r.7	okar	11	1024
ZL3b|f113r|f113r.4-f113r.7	okchdar	4	8
ZL3b|f113r|f113r.4-f113r.7	okchdy	12	2048
ZL3b|f113r|f113r.4-f113r.7	okchedy	7,11,12	3136
ZL3b|f113r|f113r.4-f113r.7	okecheey	3	4
ZL3b|f113r|f113r.4-f113r.7	okeedy	5,8	144
ZL3b|f113r|f113r.4-f113r.7	okeeey	15	16384
ZL3b|f113r|f113r.4-f113r.7	okeeo	1	1
ZL3b|f113r|f113r.4-f113r.7	okeey	1,15	16385
ZL3b|f113r|f113r.4-f113r.7	okeody	6	32
ZL3b|f113r|f113r.4-f113r.7	okshedy	10	512
ZL3b|f113r|f113r.4-f113r.7	ol	1,14	8193
ZL3b|f113r|f113r.4-f113r.7	olkaiin	5	16
ZL3b|f113r|f113r.4-f113r.7	olkain	1	1
ZL3b|f113r|f113r.4-f113r.7	olkal	15	16384
ZL3b|f113r|f113r.4-f113r.7	olkeedy	1,5	17
ZL3b|f113r|f113r.4-f113r.7	olkeeol	9	256
ZL3b|f113r|f113r.4-f113r.7	opchear	12	2048
ZL3b|f113r|f113r.4-f113r.7	opchedy	12	2048
ZL3b|f113r|f113r.4-f113r.7	opchey	15	16384
ZL3b|f113r|f113r.4-f113r.7	opy	10	512
ZL3b|f113r|f113r.4-f113r.7	or	7,15	16448
ZL3b|f113r|f113r.4-f113r.7	oram	15	16384
ZL3b|f113r|f113r.4-f113r.7	os	9	256
ZL3b|f113r|f113r.4-f113r.7	osaiin	1	1
ZL3b|f113r|f113r.4-f113r.7	otain	1,9,10,15	17153
ZL3b|f113r|f113r.4-f113r.7	otal	1,2,10,12	2563
ZL3b|f113r|f113r.4-f113r.7	otam	3	4
ZL3b|f113r|f113r.4-f113r.7	otar	1,10,11	1537
ZL3b|f113r|f113r.4-f113r.7	otchdy	6	32
ZL3b|f113r|f113r.4-f113r.7	otchedy	3,14	8196
ZL3b|f113r|f113r.4-f113r.7	otchod	7	64
ZL3b|f113r|f113r.4-f113r.7	oteedy	9,15	16640
ZL3b|f113r|f113r.4-f113r.7	oteeo	8	128
ZL3b|f113r|f113r.4-f113r.7	oteeos	1	1
ZL3b|f113r|f113r.4-f113r.7	oteey	2	2
ZL3b|f113r|f113r.4-f113r.7	oteol	10	512
ZL3b|f113r|f113r.4-f113r.7	otshsaiin	11	1024
ZL3b|f113r|f113r.4-f113r.7	palshsar	11	1024
ZL3b|f113r|f113r.4-f113r.7	pchedair	8	128
ZL3b|f113r|f113r.4-f113r.7	pcheockhy	13	4096
ZL3b|f113r|f113r.4-f113r.7	pcheodaiin	14	8192
ZL3b|f113r|f113r.4-f113r.7	pcheody	3,12	2052
ZL3b|f113r|f113r.4-f113r.7	pcheoor	5	16
ZL3b|f113r|f113r.4-f113r.7	pchor	14	8192
ZL3b|f113r|f113r.4-f113r.7	pchosos	2	2
ZL3b|f113r|f113r.4-f113r.7	pokeey	13	4096
ZL3b|f113r|f113r.4-f113r.7	polchor	4	8
ZL3b|f113r|f113r.4-f113r.7	por	5	16
ZL3b|f113r|f113r.4-f113r.7	qchar	10	512
ZL3b|f113r|f113r.4-f113r.7	qoaiin	3	4
ZL3b|f113r|f113r.4-f113r.7	qoees	13	4096
ZL3b|f113r|f113r.4-f113r.7	qoeey	3	4
ZL3b|f113r|f113r.4-f113r.7	qofchedy	5	16
ZL3b|f113r|f113r.4-f113r.7	qofsheeey	13	4096
ZL3b|f113r|f113r.4-f113r.7	qokaiin	1,2,7,12,15	18499
ZL3b|f113r|f113r.4-f113r.7	qokal	7	64
ZL3b|f113r|f113r.4-f113r.7	qokam	9	256
ZL3b|f113r|f113r.4-f113r.7	qokar	2,6	34
ZL3b|f113r|f113r.4-f113r.7	qokchd	10	512
ZL3b|f113r|f113r.4-f113r.7	qokchedy	1,14	8193
ZL3b|f113r|f113r.4-f113r.7	qokcheey	5	16
ZL3b|f113r|f113r.4-f113r.7	qokcheody	4	8
ZL3b|f113r|f113r.4-f113r.7	qokchey	1,8	129
ZL3b|f113r|f113r.4-f113r.7	qokchy	7	64
ZL3b|f113r|f113r.4-f113r.7	qokedy	1	1
ZL3b|f113r|f113r.4-f113r.7	qokeedy	5	16
ZL3b|f113r|f113r.4-f113r.7	qokeees	11	1024
ZL3b|f113r|f113r.4-f113r.7	qokeeoar	6	32
ZL3b|f113r|f113r.4-f113r.7	qokeeody	15	16384
ZL3b|f113r|f113r.4-f113r.7	qokeeol	5	16
ZL3b|f113r|f113r.4-f113r.7	qokeey	2,5,15	16402
ZL3b|f113r|f113r.4-f113r.7	qokeody	3	4
ZL3b|f113r|f113r.4-f113r.7	qokeol	15	16384
ZL3b|f113r|f113r.4-f113r.7	qoksheoy	4	8
ZL3b|f113r|f113r.4-f113r.7	qoky	5,10	528
ZL3b|f113r|f113r.4-f113r.7	qopam	7	64
ZL3b|f113r|f113r.4-f113r.7	qopchdy	11	1024
ZL3b|f113r|f113r.4-f113r.7	qopchear	11	1024
ZL3b|f113r|f113r.4-f113r.7	qopchedy	4	8
ZL3b|f113r|f113r.4-f113r.7	qopchody	8	128
ZL3b|f113r|f113r.4-f113r.7	qopchy	2	2
ZL3b|f113r|f113r.4-f113r.7	qosain	11	1024
ZL3b|f113r|f113r.4-f113r.7	qotaiin	11,15	17408
ZL3b|f113r|f113r.4-f113r.7	qotal	10	512
ZL3b|f113r|f113r.4-f113r.7	qotaly	1	1
ZL3b|f113r|f113r.4-f113r.7	qotedy	4	8
ZL3b|f113r|f113r.4-f113r.7	qoteedy	11	1024
ZL3b|f113r|f113r.4-f113r.7	qoteey	12	2048
ZL3b|f113r|f113r.4-f113r.7	qoteoar	3	4
ZL3b|f113r|f113r.4-f113r.7	qotody	15	16384
ZL3b|f113r|f113r.4-f113r.7	qotor	15	16384
ZL3b|f113r|f113r.4-f113r.7	qoty	3	4
ZL3b|f113r|f113r.4-f113r.7	rair	8	128
ZL3b|f113r|f113r.4-f113r.7	ral	7	64
ZL3b|f113r|f113r.4-f113r.7	ralchs	15	16384
ZL3b|f113r|f113r.4-f113r.7	rchdy	11	1024
ZL3b|f113r|f113r.4-f113r.7	rchedy	5,11	1040
ZL3b|f113r|f113r.4-f113r.7	rchsy	2	2
ZL3b|f113r|f113r.4-f113r.7	rlaiin	5	16
ZL3b|f113r|f113r.4-f113r.7	ro	4	8
ZL3b|f113r|f113r.4-f113r.7	s	14	8192
ZL3b|f113r|f113r.4-f113r.7	sain	15	16384
ZL3b|f113r|f113r.4-f113r.7	sairy	8	128
ZL3b|f113r|f113r.4-f113r.7	sar	9	256
ZL3b|f113r|f113r.4-f113r.7	shaiiin	6	32
ZL3b|f113r|f113r.4-f113r.7	shal	10	512
ZL3b|f113r|f113r.4-f113r.7	shar	5	16
ZL3b|f113r|f113r.4-f113r.7	shckhey	6	32
ZL3b|f113r|f113r.4-f113r.7	shckhy	10	512
ZL3b|f113r|f113r.4-f113r.7	shdy	5	16
ZL3b|f113r|f113r.4-f113r.7	shedain	11	1024
ZL3b|f113r|f113r.4-f113r.7	shedair	6	32
ZL3b|f113r|f113r.4-f113r.7	shedar	12	2048
ZL3b|f113r|f113r.4-f113r.7	shedy	8,15	16512
ZL3b|f113r|f113r.4-f113r.7	shee	13	4096
ZL3b|f113r|f113r.4-f113r.7	sheeeky	10	512
ZL3b|f113r|f113r.4-f113r.7	sheeod	14	8192
ZL3b|f113r|f113r.4-f113r.7	sheeodaiin	7	64
ZL3b|f113r|f113r.4-f113r.7	sheey	1,13	4097
ZL3b|f113r|f113r.4-f113r.7	sheocphy	12	2048
ZL3b|f113r|f113r.4-f113r.7	sheodaiin	3	4
ZL3b|f113r|f113r.4-f113r.7	sheody	3,11	1028
ZL3b|f113r|f113r.4-f113r.7	sheoky	9	256
ZL3b|f113r|f113r.4-f113r.7	sheol	9,15	16640
ZL3b|f113r|f113r.4-f113r.7	sheolkchy	15	16384
ZL3b|f113r|f113r.4-f113r.7	sheor	7,12	2112
ZL3b|f113r|f113r.4-f113r.7	shey	2,15	16386
ZL3b|f113r|f113r.4-f113r.7	shkaiin	10	512
ZL3b|f113r|f113r.4-f113r.7	shkair	11	1024
ZL3b|f113r|f113r.4-f113r.7	shkchedy	10	512
ZL3b|f113r|f113r.4-f113r.7	shoaiin	1	1
ZL3b|f113r|f113r.4-f113r.7	shocfhy	11	1024
ZL3b|f113r|f113r.4-f113r.7	shodaiin	10	512
ZL3b|f113r|f113r.4-f113r.7	shokchy	6	32
ZL3b|f113r|f113r.4-f113r.7	shol	3,5,6	52
ZL3b|f113r|f113r.4-f113r.7	sholkeechy	14	8192
ZL3b|f113r|f113r.4-f113r.7	shoo	3	4
ZL3b|f113r|f113r.4-f113r.7	shor	9	256
ZL3b|f113r|f113r.4-f113r.7	shotedy	8	128
ZL3b|f113r|f113r.4-f113r.7	shoteol	6	32
ZL3b|f113r|f113r.4-f113r.7	sokal	1	1
ZL3b|f113r|f113r.4-f113r.7	sor	1	1
ZL3b|f113r|f113r.4-f113r.7	taiin	9,13	4352
ZL3b|f113r|f113r.4-f113r.7	tar	10	512
ZL3b|f113r|f113r.4-f113r.7	taram	13	4096
ZL3b|f113r|f113r.4-f113r.7	tarar	13	4096
ZL3b|f113r|f113r.4-f113r.7	tchedy	15	16384
ZL3b|f113r|f113r.4-f113r.7	tcheody	9	256
ZL3b|f113r|f113r.4-f113r.7	tcheor	14	8192
ZL3b|f113r|f113r.4-f113r.7	tchey	9	256
ZL3b|f113r|f113r.4-f113r.7	tchoar	7	64
ZL3b|f113r|f113r.4-f113r.7	tchodairos	15	16384
ZL3b|f113r|f113r.4-f113r.7	tchol	9	256
ZL3b|f113r|f113r.4-f113r.7	tedy	15	16384
ZL3b|f113r|f113r.4-f113r.7	tol	8	128
ZL3b|f113r|f113r.4-f113r.7	tshedy	12	2048
ZL3b|f113r|f113r.4-f113r.7	ycheeckhy	1	1
ZL3b|f113r|f113r.4-f113r.7	ycheo	4	8
ZL3b|f113r|f113r.4-f113r.7	ycheod	5	16
ZL3b|f113r|f113r.4-f113r.7	yhal	5	16
ZL3b|f113r|f113r.4-f113r.7	ykcheor	14	8192
ZL3b|f113r|f113r.4-f113r.7	ykeeol	15	16384
ZL3b|f113r|f113r.4-f113r.7	ykeeor	10	512
ZL3b|f113r|f113r.4-f113r.7	ykeoeshy	7	64
ZL3b|f113r|f113r.4-f113r.7	ytaiin	10	512
ZL3b|f113v|f113v.1-f113v.3	aiiin	9	256
ZL3b|f113v|f113v.1-f113v.3	aiin	9,11,12,13	7424
ZL3b|f113v|f113v.1-f113v.3	ain	1	1
ZL3b|f113v|f113v.1-f113v.3	air	1,9,10	769
ZL3b|f113v|f113v.1-f113v.3	airol	12	2048
ZL3b|f113v|f113v.1-f113v.3	al	1,2,5,7,8,9,14	8659
ZL3b|f113v|f113v.1-f113v.3	alkain	12	2048
ZL3b|f113v|f113v.1-f113v.3	alkeedy	8	128
ZL3b|f113v|f113v.1-f113v.3	aloiiin	12	2048
ZL3b|f113v|f113v.1-f113v.3	aly	7	64
ZL3b|f113v|f113v.1-f113v.3	ar	1,2,3,4,5,6,8,9,12	2495
ZL3b|f113v|f113v.1-f113v.3	aral	4	8
ZL3b|f113v|f113v.1-f113v.3	aralg	9	256
ZL3b|f113v|f113v.1-f113v.3	aram	14	8192
ZL3b|f113v|f113v.1-f113v.3	araral	9	256
ZL3b|f113v|f113v.1-f113v.3	arash	9	256
ZL3b|f113v|f113v.1-f113v.3	arl	4	8
ZL3b|f113v|f113v.1-f113v.3	arol	14	8192
ZL3b|f113v|f113v.1-f113v.3	aroshy	2	2
ZL3b|f113v|f113v.1-f113v.3	chakair	7	64
ZL3b|f113v|f113v.1-f113v.3	char	9	256
ZL3b|f113v|f113v.1-f113v.3	chckhaiin	9	256
ZL3b|f113v|f113v.1-f113v.3	chckhedy	6	32
ZL3b|f113v|f113v.1-f113v.3	chckhey	10	512
ZL3b|f113v|f113v.1-f113v.3	chcthy	12	2048
ZL3b|f113v|f113v.1-f113v.3	chdain	5	16
ZL3b|f113v|f113v.1-f113v.3	cheaiin	10	512
ZL3b|f113v|f113v.1-f113v.3	cheal	13	4096
ZL3b|f113v|f113v.1-f113v.3	chearam	10	512
ZL3b|f113v|f113v.1-f113v.3	checkhol	3	4
ZL3b|f113v|f113v.1-f113v.3	checthy	6	32
ZL3b|f113v|f113v.1-f113v.3	chedy	9,10	768
ZL3b|f113v|f113v.1-f113v.3	cheey	5,14,15	24592
ZL3b|f113v|f113v.1-f113v.3	chekey	12	2048
ZL3b|f113v|f113v.1-f113v.3	cheky	10	512
ZL3b|f113v|f113v.1-f113v.3	cheody	7,12	2112
ZL3b|f113v|f113v.1-f113v.3	cheokain	15	16384
ZL3b|f113v|f113v.1-f113v.3	cheol	7,9,12,15	18752
ZL3b|f113v|f113v.1-f113v.3	cheor	12	2048
ZL3b|f113v|f113v.1-f113v.3	cheos	7	64
ZL3b|f113v|f113v.1-f113v.3	cheyor	1	1
ZL3b|f113v|f113v.1-f113v.3	chkain	13	4096
ZL3b|f113v|f113v.1-f113v.3	chl	5	16
ZL3b|f113v|f113v.1-f113v.3	chockhy	2	2
ZL3b|f113v|f113v.1-f113v.3	chody	6	32
ZL3b|f113v|f113v.1-f113v.3	chokaiin	3	4
ZL3b|f113v|f113v.1-f113v.3	chokam	3	4
ZL3b|f113v|f113v.1-f113v.3	chokor	12	2048
ZL3b|f113v|f113v.1-f113v.3	cholkaiin	3	4
ZL3b|f113v|f113v.1-f113v.3	choltar	3	4
ZL3b|f113v|f113v.1-f113v.3	chor	5	16
ZL3b|f113v|f113v.1-f113v.3	chotair	4	8
ZL3b|f113v|f113v.1-f113v.3	chotar	1	1
ZL3b|f113v|f113v.1-f113v.3	chtol	7	64
ZL3b|f113v|f113v.1-f113v.3	cphedy	9	256
ZL3b|f113v|f113v.1-f113v.3	cthey	9	256
ZL3b|f113v|f113v.1-f113v.3	cthol	5,8	144
ZL3b|f113v|f113v.1-f113v.3	cthororaiin	5	16
ZL3b|f113v|f113v.1-f113v.3	daiiin	9	256
ZL3b|f113v|f113v.1-f113v.3	daiin	5,6,10,13	4656
ZL3b|f113v|f113v.1-f113v.3	dair	3,12	2052
ZL3b|f113v|f113v.1-f113v.3	dal	4	8
ZL3b|f113v|f113v.1-f113v.3	dar	5,13	4112
ZL3b|f113v|f113v.1-f113v.3	dcheos	2	2
ZL3b|f113v|f113v.1-f113v.3	fchedy	13	4096
ZL3b|f113v|f113v.1-f113v.3	fchoctheody	2	2
ZL3b|f113v|f113v.1-f113v.3	fchocthor	6	32
ZL3b|f113v|f113v.1-f113v.3	folorarom	1	1
ZL3b|f113v|f113v.1-f113v.3	kaiin	7	64
ZL3b|f113v|f113v.1-f113v.3	kcheor	5	16
ZL3b|f113v|f113v.1-f113v.3	kchey	4	8
ZL3b|f113v|f113v.1-f113v.3	kedy	4	8
ZL3b|f113v|f113v.1-f113v.3	keedy	15	16384
ZL3b|f113v|f113v.1-f113v.3	keeodar	2	2
ZL3b|f113v|f113v.1-f113v.3	keeor	8	128
ZL3b|f113v|f113v.1-f113v.3	keey	9,13	4352
ZL3b|f113v|f113v.1-f113v.3	ksheeol	15	16384
ZL3b|f113v|f113v.1-f113v.3	lain	14	8192
ZL3b|f113v|f113v.1-f113v.3	lchal	6	32
ZL3b|f113v|f113v.1-f113v.3	lchealaim	3	4
ZL3b|f113v|f113v.1-f113v.3	lchedy	9,11	1280
ZL3b|f113v|f113v.1-f113v.3	lcheey	5,7	80
ZL3b|f113v|f113v.1-f113v.3	lcheol	2	2
ZL3b|f113v|f113v.1-f113v.3	lkaiin	5,6,15	16432
ZL3b|f113v|f113v.1-f113v.3	lkar	1	1
ZL3b|f113v|f113v.1-f113v.3	lkch	10	512
ZL3b|f113v|f113v.1-f113v.3	lkchdy	1	1
ZL3b|f113v|f113v.1-f113v.3	lkches	6	32
ZL3b|f113v|f113v.1-f113v.3	lkedal	4	8
ZL3b|f113v|f113v.1-f113v.3	lkeeedy	12	2048
ZL3b|f113v|f113v.1-f113v.3	lkeees	13	4096
ZL3b|f113v|f113v.1-f113v.3	lkeeody	3	4
ZL3b|f113v|f113v.1-f113v.3	lkeey	14,15	24576
ZL3b|f113v|f113v.1-f113v.3	lkeshdy	6	32
ZL3b|f113v|f113v.1-f113v.3	lkl	7	64
ZL3b|f113v|f113v.1-f113v.3	lky	6	32
ZL3b|f113v|f113v.1-f113v.3	loar	7	64
ZL3b|f113v|f113v.1-f113v.3	lol	7	64
ZL3b|f113v|f113v.1-f113v.3	lor	9	256
ZL3b|f113v|f113v.1-f113v.3	loty	8	128
ZL3b|f113v|f113v.1-f113v.3	lsheedy	15	16384
ZL3b|f113v|f113v.1-f113v.3	ltal	15	16384
ZL3b|f113v|f113v.1-f113v.3	lteam	11	1024
ZL3b|f113v|f113v.1-f113v.3	odal	3	4
ZL3b|f113v|f113v.1-f113v.3	oeky	5	16
ZL3b|f113v|f113v.1-f113v.3	ofaral	11	1024
ZL3b|f113v|f113v.1-f113v.3	okaiiin	9	256
ZL3b|f113v|f113v.1-f113v.3	okaiin	3,5,6,7,9	372
ZL3b|f113v|f113v.1-f113v.3	okain	7,12	2112
ZL3b|f113v|f113v.1-f113v.3	okal	1,5,10	529
ZL3b|f113v|f113v.1-f113v.3	okalchdy	9	256
ZL3b|f113v|f113v.1-f113v.3	okalchedy	5	16
ZL3b|f113v|f113v.1-f113v.3	okar	4,6,7,9,11,13	5480
ZL3b|f113v|f113v.1-f113v.3	okchey	10	512
ZL3b|f113v|f113v.1-f113v.3	okchy	1	1
ZL3b|f113v|f113v.1-f113v.3	okeedy	12	2048
ZL3b|f113v|f113v.1-f113v.3	okeeedy	11	1024
ZL3b|f113v|f113v.1-f113v.3	okeeeody	14	8192
ZL3b|f113v|f113v.1-f113v.3	okeeodar	1	1
ZL3b|f113v|f113v.1-f113v.3	okeey	5,12	2064
ZL3b|f113v|f113v.1-f113v.3	okeshos	5	16
ZL3b|f113v|f113v.1-f113v.3	okiin	8	128
ZL3b|f113v|f113v.1-f113v.3	oko	4	8
ZL3b|f113v|f113v.1-f113v.3	okol	5	16
ZL3b|f113v|f113v.1-f113v.3	oky	9	256
ZL3b|f113v|f113v.1-f113v.3	ol	5,8,9,13	4496
ZL3b|f113v|f113v.1-f113v.3	olaiin	11,15	17408
ZL3b|f113v|f113v.1-f113v.3	olal	7	64
ZL3b|f113v|f113v.1-f113v.3	olar	9,13	4352
ZL3b|f113v|f113v.1-f113v.3	olchedy	5,13	4112
ZL3b|f113v|f113v.1-f113v.3	olchey	4	8
ZL3b|f113v|f113v.1-f113v.3	olchy	3	4
ZL3b|f113v|f113v.1-f113v.3	olkaiin	11	1024
ZL3b|f113v|f113v.1-f113v.3	olkam	3,5	20
ZL3b|f113v|f113v.1-f113v.3	olkar	5	16
ZL3b|f113v|f113v.1-f113v.3	olkeeey	9	256
ZL3b|f113v|f113v.1-f113v.3	olkeey	4,7	72
ZL3b|f113v|f113v.1-f113v.3	olo	5	16
ZL3b|f113v|f113v.1-f113v.3	oloiin	13	4096
ZL3b|f113v|f113v.1-f113v.3	opaiin	8	128
ZL3b|f113v|f113v.1-f113v.3	opalor	10	512
ZL3b|f113v|f113v.1-f113v.3	opam	6	32
ZL3b|f113v|f113v.1-f113v.3	oparaiin	2	2
ZL3b|f113v|f113v.1-f113v.3	opchedy	1,3,14	8197
ZL3b|f113v|f113v.1-f113v.3	opcheody	9	256
ZL3b|f113v|f113v.1-f113v.3	opchey	4	8
ZL3b|f113v|f113v.1-f113v.3	opshedy	8	128
ZL3b|f113v|f113v.1-f113v.3	or	9	256
ZL3b|f113v|f113v.1-f113v.3	oraiin	12	2048
ZL3b|f113v|f113v.1-f113v.3	oror	4	8
ZL3b|f113v|f113v.1-f113v.3	orsheor	4	8
ZL3b|f113v|f113v.1-f113v.3	osheol	12	2048
ZL3b|f113v|f113v.1-f113v.3	ot	2	2
ZL3b|f113v|f113v.1-f113v.3	ota	14	8192
ZL3b|f113v|f113v.1-f113v.3	otaiin	1,2,8,9,12,13,15	22915
ZL3b|f113v|f113v.1-f113v.3	otaiir	1	1
ZL3b|f113v|f113v.1-f113v.3	otain	9,10,12,13	6912
ZL3b|f113v|f113v.1-f113v.3	otair	1	1
ZL3b|f113v|f113v.1-f113v.3	otakeol	13	4096
ZL3b|f113v|f113v.1-f113v.3	otal	4,7	72
ZL3b|f113v|f113v.1-f113v.3	otar	3,4,5,7,8,12	2268
ZL3b|f113v|f113v.1-f113v.3	otary	6	32
ZL3b|f113v|f113v.1-f113v.3	otcham	9	256
ZL3b|f113v|f113v.1-f113v.3	otchar	6	32
ZL3b|f113v|f113v.1-f113v.3	otchdy	5	16
ZL3b|f113v|f113v.1-f113v.3	otcheedaiin	5	16
ZL3b|f113v|f113v.1-f113v.3	otcher	2	2
ZL3b|f113v|f113v.1-f113v.3	otchey	1,8,13	4225
ZL3b|f113v|f113v.1-f113v.3	oteal	3	4
ZL3b|f113v|f113v.1-f113v.3	otecheedy	10	512
ZL3b|f113v|f113v.1-f113v.3	otedar	2	2
ZL3b|f113v|f113v.1-f113v.3	otedy	2	2
ZL3b|f113v|f113v.1-f113v.3	otedyar	4	8
ZL3b|f113v|f113v.1-f113v.3	oteedy	2,3,15	16390
ZL3b|f113v|f113v.1-f113v.3	oteeey	11,12	3072
ZL3b|f113v|f113v.1-f113v.3	otees	2	2
ZL3b|f113v|f113v.1-f113v.3	oteey	9,12	2304
ZL3b|f113v|f113v.1-f113v.3	oteo	10	512
ZL3b|f113v|f113v.1-f113v.3	oteody	2	2
ZL3b|f113v|f113v.1-f113v.3	oteol	1,4,13	4105
ZL3b|f113v|f113v.1-f113v.3	otey	8	128
ZL3b|f113v|f113v.1-f113v.3	otl	2	2
ZL3b|f113v|f113v.1-f113v.3	otodaiin	2	2
ZL3b|f113v|f113v.1-f113v.3	otol	8	128
