page	locus	record	line	event_index	surface	exact_tuple_id	default_English	source_class	confidence	inheritance_context_rule	ledger_scope	source_event_serial
f68r1	f68r1.4	DIAGRAM	f68r1.4	1	dchor	ASTRO_f68r1_004_01	and consult its rule	CATALOGUE_INSTRUCTION	.18	CONTEXT_DEFAULT: catalogue instruction prose.	ZL3B_ASTRO_VISIBLE_TOKEN	12192
f68r1	f68r1.4	DIAGRAM	f68r1.4	2	okaiiin	ASTRO_f68r1_004_02	without changing the catalogue order	CATALOGUE_INSTRUCTION	.18	CONTEXT_DEFAULT: catalogue instruction prose.	ZL3B_ASTRO_VISIBLE_TOKEN	12193
f68r1	f68r1.5	DIAGRAM	f68r1.5	1	yky	ASTRO_f68r1_005_01	without changing the catalogue order	CATALOGUE_INSTRUCTION	.18	CONTEXT_DEFAULT: catalogue instruction prose.	ZL3B_ASTRO_VISIBLE_TOKEN	12194
f68r1	f68r1.6	DIAGRAM	f68r1.6	1	dary	ASTRO_f68r1_006_01	identify	CATALOGUE_INSTRUCTION	.18	CONTEXT_DEFAULT: catalogue instruction prose.	ZL3B_ASTRO_VISIBLE_TOKEN	12195
f68r1	f68r1.7	DIAGRAM	f68r1.7	1	chkchykoly	ASTRO_f68r1_007_01	the lunar station	CATALOGUE_INSTRUCTION	.18	CONTEXT_DEFAULT: catalogue instruction prose.	ZL3B_ASTRO_VISIBLE_TOKEN	12196
f68r1	f68r1.8	DIAGRAM	f68r1.8	1	okodaly	ASTRO_f68r1_008_01	the Moon governing the twenty-eight stations	CENTRAL_LUNAR_OWNER	.32	Central owner, not the start of the surrounding catalogue.	ZL3B_ASTRO_VISIBLE_TOKEN	12197
f68r1	f68r1.9	DIAGRAM	f68r1.9	1	odchecthy	ASTRO_f68r1_009_01	noncentral lunar station at source locus f68r1.9	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12198
f68r1	f68r1.10	DIAGRAM	f68r1.10	1	otcheody	ASTRO_f68r1_010_01	noncentral lunar station at source locus f68r1.10	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12199
f68r1	f68r1.11	DIAGRAM	f68r1.11	1	okoaly	ASTRO_f68r1_011_01	noncentral lunar station at source locus f68r1.11	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12200
f68r1	f68r1.12	DIAGRAM	f68r1.12	1	chocfhy	ASTRO_f68r1_012_01	noncentral lunar station at source locus f68r1.12	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12201
f68r1	f68r1.13	DIAGRAM	f68r1.13	1	octhey	ASTRO_f68r1_013_01	noncentral lunar station at source locus f68r1.13	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12202
f68r1	f68r1.14	DIAGRAM	f68r1.14	1	otshey	ASTRO_f68r1_014_01	noncentral lunar station at source locus f68r1.14	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12203
f68r1	f68r1.15	DIAGRAM	f68r1.15	1	otydy	ASTRO_f68r1_015_01	noncentral lunar station at source locus f68r1.15	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12204
f68r1	f68r1.16	DIAGRAM	f68r1.16	1	okear	ASTRO_f68r1_016_01	noncentral lunar station at source locus f68r1.16	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12205
f68r1	f68r1.17	DIAGRAM	f68r1.17	1	cphocthy	ASTRO_f68r1_017_01	noncentral lunar station at source locus f68r1.17	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12206
f68r1	f68r1.18	DIAGRAM	f68r1.18	1	ytchody	ASTRO_f68r1_018_01	noncentral lunar station at source locus f68r1.18	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12207
f68r1	f68r1.19	DIAGRAM	f68r1.19	1	otys	ASTRO_f68r1_019_01	noncentral lunar station at source locus f68r1.19	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12208
f68r1	f68r1.20	DIAGRAM	f68r1.20	1	olor	ASTRO_f68r1_020_01	noncentral lunar station at source locus f68r1.20	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12209
f68r1	f68r1.21	DIAGRAM	f68r1.21	1	ockhy	ASTRO_f68r1_021_01	noncentral lunar station at source locus f68r1.21	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12210
f68r1	f68r1.22	DIAGRAM	f68r1.22	1	ofcheor	ASTRO_f68r1_022_01	noncentral lunar station at source locus f68r1.22	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12211
f68r1	f68r1.23	DIAGRAM	f68r1.23	1	otchdy	ASTRO_f68r1_023_01	noncentral lunar station at source locus f68r1.23	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12212
f68r1	f68r1.24	DIAGRAM	f68r1.24	1	otykchs	ASTRO_f68r1_024_01	noncentral lunar station at source locus f68r1.24	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12213
f68r1	f68r1.25	DIAGRAM	f68r1.25	1	otol	ASTRO_f68r1_025_01	noncentral lunar station at source locus f68r1.25	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12214
f68r1	f68r1.26	DIAGRAM	f68r1.26	1	otor	ASTRO_f68r1_026_01	noncentral lunar station at source locus f68r1.26	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12215
f68r1	f68r1.27	DIAGRAM	f68r1.27	1	oiinar	ASTRO_f68r1_027_01	noncentral lunar station at source locus f68r1.27	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12216
f68r1	f68r1.28	DIAGRAM	f68r1.28	1	okoldy	ASTRO_f68r1_028_01	noncentral lunar station at source locus f68r1.28	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12217
f68r1	f68r1.29	DIAGRAM	f68r1.29	1	ykchdy	ASTRO_f68r1_029_01	noncentral lunar station at source locus f68r1.29	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12218
f68r1	f68r1.30	DIAGRAM	f68r1.30	1	oeeody	ASTRO_f68r1_030_01	noncentral lunar station at source locus f68r1.30	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12219
f68r1	f68r1.31	DIAGRAM	f68r1.31	1	ocphy	ASTRO_f68r1_031_01	noncentral lunar station at source locus f68r1.31	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12220
f68r1	f68r1.32	DIAGRAM	f68r1.32	1	okeeodal	ASTRO_f68r1_032_01	noncentral lunar station at source locus f68r1.32	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12221
f68r1	f68r1.33	DIAGRAM	f68r1.33	1	okshor	ASTRO_f68r1_033_01	noncentral lunar station at source locus f68r1.33	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12222
f68r1	f68r1.34	DIAGRAM	f68r1.34	1	osdaiin	ASTRO_f68r1_034_01	noncentral lunar station at source locus f68r1.34	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12223
f68r1	f68r1.35	DIAGRAM	f68r1.35	1	otochedy	ASTRO_f68r1_035_01	noncentral lunar station at source locus f68r1.35	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12224
f68r1	f68r1.36	DIAGRAM	f68r1.36	1	dolchedy	ASTRO_f68r1_036_01	noncentral lunar station at source locus f68r1.36	SPATIAL_LUNAR_STATION	.30	Spatial catalogue identity only; explicitly no authorial cyclic start.	ZL3B_ASTRO_VISIBLE_TOKEN	12225
f68r1	f68r1.37	DIAGRAM	f68r1.37	1	oky	ASTRO_f68r1_037_01	the Moon	CENTRAL_CATALOGUE_LEGEND	.25	Five-part centre legend default.	ZL3B_ASTRO_VISIBLE_TOKEN	12226
f68r1	f68r1.37	DIAGRAM	f68r1.37	2	okchdy	ASTRO_f68r1_037_02	governs	CENTRAL_CATALOGUE_LEGEND	.25	Five-part centre legend default.	ZL3B_ASTRO_VISIBLE_TOKEN	12227
f68r1	f68r1.37	DIAGRAM	f68r1.37	3	okardy	ASTRO_f68r1_037_03	the whole circuit	CENTRAL_CATALOGUE_LEGEND	.25	Five-part centre legend default.	ZL3B_ASTRO_VISIBLE_TOKEN	12228
f68r1	f68r1.37	DIAGRAM	f68r1.37	4	qear	ASTRO_f68r1_037_04	of twenty-eight	CENTRAL_CATALOGUE_LEGEND	.25	Five-part centre legend default.	ZL3B_ASTRO_VISIBLE_TOKEN	12229
f68r1	f68r1.37	DIAGRAM	f68r1.37	5	oygy	ASTRO_f68r1_037_05	lunar stations	CENTRAL_CATALOGUE_LEGEND	.25	Five-part centre legend default.	ZL3B_ASTRO_VISIBLE_TOKEN	12230
f69v	f69v.1	DIAGRAM	f69v.1	1	dair	ASTRO_f69v_001_01	apply the remedy	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12946
f69v	f69v.1	DIAGRAM	f69v.1	2	cheyky	ASTRO_f69v_001_02	if adverse, withhold it	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12947
f69v	f69v.1	DIAGRAM	f69v.1	3	otaza	ASTRO_f69v_001_03	keep the usual measure	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12948
f69v	f69v.1	DIAGRAM	f69v.1	4	sar	ASTRO_f69v_001_04	continue to the next station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12949
f69v	f69v.1	DIAGRAM	f69v.1	5	ar	ASTRO_f69v_001_05	repeat only once	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12950
f69v	f69v.1	DIAGRAM	f69v.1	6	chykar	ASTRO_f69v_001_06	close the consultation	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12951
f69v	f69v.1	DIAGRAM	f69v.1	7	okoirsh	ASTRO_f69v_001_07	when the Moon reaches the station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12952
f69v	f69v.1	DIAGRAM	f69v.1	8	ar	ASTRO_f69v_001_08	inspect the pictured schedule	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12953
f69v	f69v.1	DIAGRAM	f69v.1	9	chetody	ASTRO_f69v_001_09	if the condition is favourable	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12954
f69v	f69v.1	DIAGRAM	f69v.1	10	okeeos	ASTRO_f69v_001_10	apply the remedy	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12955
f69v	f69v.1	DIAGRAM	f69v.1	11	o	ASTRO_f69v_001_11	if adverse, withhold it	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12956
f69v	f69v.1	DIAGRAM	f69v.1	12	tey	ASTRO_f69v_001_12	keep the usual measure	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12957
f69v	f69v.1	DIAGRAM	f69v.1	13	otokeeey	ASTRO_f69v_001_13	continue to the next station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12958
f69v	f69v.1	DIAGRAM	f69v.1	14	okeeody	ASTRO_f69v_001_14	repeat only once	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12959
f69v	f69v.1	DIAGRAM	f69v.1	15	okeey	ASTRO_f69v_001_15	close the consultation	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12960
f69v	f69v.1	DIAGRAM	f69v.1	16	doiir	ASTRO_f69v_001_16	when the Moon reaches the station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12961
f69v	f69v.1	DIAGRAM	f69v.1	17	teeo	ASTRO_f69v_001_17	inspect the pictured schedule	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12962
f69v	f69v.1	DIAGRAM	f69v.1	18	y	ASTRO_f69v_001_18	if the condition is favourable	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12963
f69v	f69v.1	DIAGRAM	f69v.1	19	chey	ASTRO_f69v_001_19	apply the remedy	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12964
f69v	f69v.1	DIAGRAM	f69v.1	20	ot	ASTRO_f69v_001_20	if adverse, withhold it	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12965
f69v	f69v.1	DIAGRAM	f69v.1	21	y	ASTRO_f69v_001_21	keep the usual measure	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12966
f69v	f69v.1	DIAGRAM	f69v.1	22	okedy	ASTRO_f69v_001_22	continue to the next station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12967
f69v	f69v.1	DIAGRAM	f69v.1	23	chsdy	ASTRO_f69v_001_23	repeat only once	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12968
f69v	f69v.1	DIAGRAM	f69v.1	24	okeod	ASTRO_f69v_001_24	close the consultation	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12969
f69v	f69v.1	DIAGRAM	f69v.1	25	y	ASTRO_f69v_001_25	when the Moon reaches the station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12970
f69v	f69v.1	DIAGRAM	f69v.1	26	dy	ASTRO_f69v_001_26	inspect the pictured schedule	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12971
f69v	f69v.1	DIAGRAM	f69v.1	27	choaiin	ASTRO_f69v_001_27	if the condition is favourable	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12972
f69v	f69v.1	DIAGRAM	f69v.1	28	okar	ASTRO_f69v_001_28	apply the remedy	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12973
f69v	f69v.1	DIAGRAM	f69v.1	29	okar	ASTRO_f69v_001_29	if adverse, withhold it	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12974
f69v	f69v.1	DIAGRAM	f69v.1	30	chol	ASTRO_f69v_001_30	keep the usual measure	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12975
f69v	f69v.1	DIAGRAM	f69v.1	31	chees	ASTRO_f69v_001_31	continue to the next station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12976
f69v	f69v.1	DIAGRAM	f69v.1	32	yto	ASTRO_f69v_001_32	repeat only once	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12977
f69v	f69v.1	DIAGRAM	f69v.1	33	odair	ASTRO_f69v_001_33	close the consultation	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12978
f69v	f69v.1	DIAGRAM	f69v.1	34	oty	ASTRO_f69v_001_34	when the Moon reaches the station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12979
f69v	f69v.1	DIAGRAM	f69v.1	35	oteeo	ASTRO_f69v_001_35	inspect the pictured schedule	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12980
f69v	f69v.1	DIAGRAM	f69v.1	36	dar	ASTRO_f69v_001_36	if the condition is favourable	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12981
f69v	f69v.1	DIAGRAM	f69v.1	37	o	ASTRO_f69v_001_37	apply the remedy	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12982
f69v	f69v.1	DIAGRAM	f69v.1	38	eykeody	ASTRO_f69v_001_38	if adverse, withhold it	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12983
f69v	f69v.1	DIAGRAM	f69v.1	39	dchor	ASTRO_f69v_001_39	keep the usual measure	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12984
f69v	f69v.1	DIAGRAM	f69v.1	40	char	ASTRO_f69v_001_40	continue to the next station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12985
f69v	f69v.2	DIAGRAM	f69v.2	1	yka	ASTRO_f69v_002_01	continue to the next station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12986
f69v	f69v.2	DIAGRAM	f69v.2	2	chol	ASTRO_f69v_002_02	repeat only once	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12987
f69v	f69v.2	DIAGRAM	f69v.2	3	ykar	ASTRO_f69v_002_03	close the consultation	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12988
f69v	f69v.2	DIAGRAM	f69v.2	4	dal	ASTRO_f69v_002_04	when the Moon reaches the station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12989
f69v	f69v.2	DIAGRAM	f69v.2	5	ykady	ASTRO_f69v_002_05	inspect the pictured schedule	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12990
f69v	f69v.2	DIAGRAM	f69v.2	6	iokeeor	ASTRO_f69v_002_06	if the condition is favourable	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12991
f69v	f69v.2	DIAGRAM	f69v.2	7	cheey	ASTRO_f69v_002_07	apply the remedy	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12992
f69v	f69v.2	DIAGRAM	f69v.2	8	choly	ASTRO_f69v_002_08	if adverse, withhold it	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12993
f69v	f69v.2	DIAGRAM	f69v.2	9	ykeeal	ASTRO_f69v_002_09	keep the usual measure	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12994
f69v	f69v.2	DIAGRAM	f69v.2	10	cheo	ASTRO_f69v_002_10	continue to the next station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12995
f69v	f69v.2	DIAGRAM	f69v.2	11	oaram	ASTRO_f69v_002_11	repeat only once	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12996
f69v	f69v.2	DIAGRAM	f69v.2	12	ockhy	ASTRO_f69v_002_12	close the consultation	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12997
f69v	f69v.2	DIAGRAM	f69v.2	13	sheey	ASTRO_f69v_002_13	when the Moon reaches the station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12998
f69v	f69v.2	DIAGRAM	f69v.2	14	aiin	ASTRO_f69v_002_14	inspect the pictured schedule	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	12999
f69v	f69v.2	DIAGRAM	f69v.2	15	y	ASTRO_f69v_002_15	if the condition is favourable	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	13000
f69v	f69v.2	DIAGRAM	f69v.2	16	daiial	ASTRO_f69v_002_16	apply the remedy	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	13001
f69v	f69v.2	DIAGRAM	f69v.2	17	cheody	ASTRO_f69v_002_17	if adverse, withhold it	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	13002
f69v	f69v.2	DIAGRAM	f69v.2	18	cheal	ASTRO_f69v_002_18	keep the usual measure	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	13003
f69v	f69v.2	DIAGRAM	f69v.2	19	yetey	ASTRO_f69v_002_19	continue to the next station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	13004
f69v	f69v.2	DIAGRAM	f69v.2	20	chear	ASTRO_f69v_002_20	repeat only once	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	13005
f69v	f69v.2	DIAGRAM	f69v.2	21	y	ASTRO_f69v_002_21	close the consultation	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	13006
f69v	f69v.2	DIAGRAM	f69v.2	22	dy	ASTRO_f69v_002_22	when the Moon reaches the station	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	13007
f69v	f69v.2	DIAGRAM	f69v.2	23	ykey	ASTRO_f69v_002_23	inspect the pictured schedule	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	13008
f69v	f69v.2	DIAGRAM	f69v.2	24	ch	ASTRO_f69v_002_24	if the condition is favourable	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	13009
f69v	f69v.2	DIAGRAM	f69v.2	25	y	ASTRO_f69v_002_25	apply the remedy	SCHEDULE_RULE_PROSE	.17	CONTEXT_DEFAULT: circular schedule prose; no word-sound claim.	ZL3B_ASTRO_VISIBLE_TOKEN	13010
