page	locus	record	line	event_index	surface	exact_tuple_id	default_English	source_class	confidence	inheritance_context_rule	field_ordinal	within_field_position	closure	scope
f68r1	f68r1.13	13	f68r1.13	608	octhey	ASTRO:f68r1:octhey	the lunar-station name at spatial star locus f68r1.13	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.14	14	f68r1.14	609	otshey	ASTRO:f68r1:otshey	the lunar-station name at spatial star locus f68r1.14	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.15	15	f68r1.15	610	otydy	ASTRO:f68r1:otydy	the lunar-station name at spatial star locus f68r1.15	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.16	16	f68r1.16	611	okear	ASTRO:f68r1:okear	the lunar-station name at spatial star locus f68r1.16	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.17	17	f68r1.17	612	cphocthy	ASTRO:f68r1:cphocthy	the lunar-station name at spatial star locus f68r1.17	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.18	18	f68r1.18	613	ytchody	ASTRO:f68r1:ytchody	the lunar-station name at spatial star locus f68r1.18	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.19	19	f68r1.19	614	otys	ASTRO:f68r1:otys	the lunar-station name at spatial star locus f68r1.19	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.20	20	f68r1.20	615	olor	ASTRO:f68r1:olor	the lunar-station name at spatial star locus f68r1.20	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.21	21	f68r1.21	616	ockhy	ASTRO:f68r1:ockhy	the lunar-station name at spatial star locus f68r1.21	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.22	22	f68r1.22	617	ofcheor	ASTRO:f68r1:ofcheor	the lunar-station name at spatial star locus f68r1.22	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.23	23	f68r1.23	618	otchdy	ASTRO:f68r1:otchdy	the lunar-station name at spatial star locus f68r1.23	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.24	24	f68r1.24	619	otykchs	ASTRO:f68r1:otykchs	the lunar-station name at spatial star locus f68r1.24	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.25	25	f68r1.25	620	otol	ASTRO:f68r1:otol	the lunar-station name at spatial star locus f68r1.25	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.26	26	f68r1.26	621	otor	ASTRO:f68r1:otor	the lunar-station name at spatial star locus f68r1.26	SPATIAL_MANSION_NAME	0.26	no cyclic order imposed	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.27	27	f68r1.27	622	oiinar	ASTRO:f68r1:oiinar	the lunar-station name at spatial star locus f68r1.27	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.28	28	f68r1.28	623	okoldy	ASTRO:f68r1:okoldy	the lunar-station name at spatial star locus f68r1.28	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.29	29	f68r1.29	624	ykchdy	ASTRO:f68r1:ykchdy	the lunar-station name at spatial star locus f68r1.29	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.30	30	f68r1.30	625	oeeody	ASTRO:f68r1:oeeody	the lunar-station name at spatial star locus f68r1.30	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.31	31	f68r1.31	626	ocphy	ASTRO:f68r1:ocphy	the lunar-station name at spatial star locus f68r1.31	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.32	32	f68r1.32	627	okeeodal	ASTRO:f68r1:okeeodal	the lunar-station name at spatial star locus f68r1.32	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.33	33	f68r1.33	628	okshor	ASTRO:f68r1:okshor	the lunar-station name at spatial star locus f68r1.33	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.34	34	f68r1.34	629	osdaiin	ASTRO:f68r1:osdaiin	the lunar-station name at spatial star locus f68r1.34	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.35	35	f68r1.35	630	otochedy	ASTRO:f68r1:otochedy	the lunar-station name at spatial star locus f68r1.35	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.36	36	f68r1.36	631	dolchedy	ASTRO:f68r1:dolchedy	the lunar-station name at spatial star locus f68r1.36	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.37	37	f68r1.37	632	oky	ASTRO:f68r1:oky	the Moon	LUNAR_CENTRAL_CAPTION|CONTEXT_DEFAULT	0.22	moon-owned circular caption; singleton forced concrete	@Cc	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.37	37	f68r1.37	633	okchdy	ASTRO:f68r1:okchdy	its mansion	LUNAR_CENTRAL_CAPTION|CONTEXT_DEFAULT	0.22	moon-owned circular caption; singleton forced concrete	@Cc	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.37	37	f68r1.37	634	okardy	ASTRO:f68r1:okardy	its present condition	LUNAR_CENTRAL_CAPTION|CONTEXT_DEFAULT	0.22	moon-owned circular caption; singleton forced concrete	@Cc	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.37	37	f68r1.37	635	qear	ASTRO:f68r1:qear	the applicable rule	LUNAR_CENTRAL_CAPTION|CONTEXT_DEFAULT	0.22	moon-owned circular caption; singleton forced concrete	@Cc	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.37	37	f68r1.37	636	oygy	ASTRO:f68r1:oygy	completion of the lunar lookup	LUNAR_CENTRAL_CAPTION|CONTEXT_DEFAULT	0.22	moon-owned circular caption; singleton forced concrete	@Cc	5	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	637	dair	ASTRO:f69v:dair	choose bathing or abstention	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	638	cheyky	ASTRO:f69v:cheyky	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	639	otaza	ASTRO:f69v:otaza	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	640	sar	ASTRO:f69v:sar	begin with the Moon's mansion	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	641	ar	ASTRO:f69v:ar	protect the governed member	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	5	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	642	chykar	ASTRO:f69v:chykar	repeat only when directed	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	6	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	643	okoirsh	ASTRO:f69v:okoirsh	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	7	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	644	ar	ASTRO:f69v:ar	protect the governed member	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	8	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	645	chetody	ASTRO:f69v:chetody	use the stated measure	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	9	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	646	okeeos	ASTRO:f69v:okeeos	begin with the Moon's mansion	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	10	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	647	o	ASTRO:f69v:o	prepare water at gentle warmth	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	11	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	648	tey	ASTRO:f69v:tey	observe whether the influence is favorable	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	12	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	649	otokeeey	ASTRO:f69v:otokeeey	use the stated measure	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	13	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	650	okeeody	ASTRO:f69v:okeeody	use the stated measure	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	14	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	651	okeey	ASTRO:f69v:okeey	protect the governed member	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	15	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	652	doiir	ASTRO:f69v:doiir	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	16	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	653	teeo	ASTRO:f69v:teeo	use the stated measure	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	17	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	654	y	ASTRO:f69v:y	finish before the mansion changes	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	18	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	655	chey	ASTRO:f69v:chey	use the stated measure	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	19	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	656	ot	ASTRO:f69v:ot	choose bathing or abstention	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	20	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	657	y	ASTRO:f69v:y	finish before the mansion changes	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	21	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	658	okedy	ASTRO:f69v:okedy	begin with the Moon's mansion	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	22	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	659	chsdy	ASTRO:f69v:chsdy	finish before the mansion changes	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	23	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	660	okeod	ASTRO:f69v:okeod	begin with the Moon's mansion	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	24	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	661	y	ASTRO:f69v:y	finish before the mansion changes	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	25	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	662	dy	ASTRO:f69v:dy	begin with the Moon's mansion	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	26	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	663	choaiin	ASTRO:f69v:choaiin	observe whether the influence is favorable	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	27	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	664	okar	ASTRO:f69v:okar	use the stated measure	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	28	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	665	okar	ASTRO:f69v:okar	use the stated measure	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	29	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	666	chol	ASTRO:f69v:chol	prepare water at gentle warmth	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	30	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	667	chees	ASTRO:f69v:chees	finish before the mansion changes	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	31	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	668	yto	ASTRO:f69v:yto	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	32	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	669	odair	ASTRO:f69v:odair	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	33	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	670	oty	ASTRO:f69v:oty	choose bathing or abstention	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	34	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	671	oteeo	ASTRO:f69v:oteeo	begin with the Moon's mansion	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	35	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	672	dar	ASTRO:f69v:dar	choose bathing or abstention	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	36	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	673	o	ASTRO:f69v:o	prepare water at gentle warmth	MANSION_OPERATING_RULE	0.18	outer circular instruction band 1	@Cc	37	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	674	eykeody	ASTRO:f69v:eykeody	begin with the Moon's mansion	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	38	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	675	dchor	ASTRO:f69v:dchor	repeat only when directed	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	39	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.1	1	f69v.1	676	char	ASTRO:f69v:char	use the stated measure	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 1; singleton forced concrete	@Cc	40	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	677	yka	ASTRO:f69v:yka	finish before the mansion changes	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	678	chol	ASTRO:f69v:chol	prepare water at gentle warmth	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	679	ykar	ASTRO:f69v:ykar	choose bathing or abstention	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	680	dal	ASTRO:f69v:dal	observe whether the influence is favorable	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	681	ykady	ASTRO:f69v:ykady	observe whether the influence is favorable	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	5	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	682	iokeeor	ASTRO:f69v:iokeeor	repeat only when directed	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	6	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	683	cheey	ASTRO:f69v:cheey	choose bathing or abstention	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	7	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	684	choly	ASTRO:f69v:choly	prepare water at gentle warmth	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	8	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	685	ykeeal	ASTRO:f69v:ykeeal	observe whether the influence is favorable	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	9	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	686	cheo	ASTRO:f69v:cheo	choose bathing or abstention	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	10	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	687	oaram	ASTRO:f69v:oaram	prepare water at gentle warmth	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	11	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	688	ockhy	ASTRO:f69v:ockhy	use the stated measure	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	12	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	689	sheey	ASTRO:f69v:sheey	choose bathing or abstention	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	13	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	690	aiin	ASTRO:f69v:aiin	finish before the mansion changes	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	14	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	691	y	ASTRO:f69v:y	finish before the mansion changes	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	15	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	692	daiial	ASTRO:f69v:daiial	finish before the mansion changes	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	16	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	693	cheody	ASTRO:f69v:cheody	choose bathing or abstention	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	17	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	694	cheal	ASTRO:f69v:cheal	finish before the mansion changes	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	18	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	695	yetey	ASTRO:f69v:yetey	use the stated measure	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	19	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	696	chear	ASTRO:f69v:chear	repeat only when directed	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	20	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	697	y	ASTRO:f69v:y	finish before the mansion changes	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	21	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	698	dy	ASTRO:f69v:dy	begin with the Moon's mansion	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	22	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	699	ykey	ASTRO:f69v:ykey	observe whether the influence is favorable	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	23	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	700	ch	ASTRO:f69v:ch	begin with the Moon's mansion	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	24	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	701	y	ASTRO:f69v:y	finish before the mansion changes	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	25	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	702	dy	ASTRO:f69v:dy	begin with the Moon's mansion	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	26	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	703	chol	ASTRO:f69v:chol	prepare water at gentle warmth	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	27	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	704	ykar	ASTRO:f69v:ykar	choose bathing or abstention	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	28	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	705	ol	ASTRO:f69v:ol	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	29	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	706	y	ASTRO:f69v:y	finish before the mansion changes	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	30	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	707	ykeeody	ASTRO:f69v:ykeeody	prepare water at gentle warmth	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	31	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	708	chey	ASTRO:f69v:chey	use the stated measure	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	32	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	709	dal	ASTRO:f69v:dal	observe whether the influence is favorable	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	33	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
