candidate_recipe	candidate_current_status	source_neighbor_count	incoming_semantic_action	scope_context_mode	incoming_scope_action	factor_gate_status	rescue_decision	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	conditional_literal_reading_de	surface_or_occurrence_prediction
D_ADDR+AIN+L+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:P<-AIN|FOCUS:P<-L|CLOSE:P	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-L|CLOSE:R	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:R<-AIN|FOCUS:R<-L|CLOSE:R	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-L|CLOSE:S	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:S<-AIN|FOCUS:S<-L|CLOSE:S	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-L|CLOSE:SH	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:SH<-AIN|FOCUS:SH<-L|CLOSE:SH	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-L|CLOSE:T	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:T<-AIN|FOCUS:T<-L|CLOSE:T	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AR|CLOSE:CH	FOCUS:OWNER<-AIR	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-AIR|FOCUS:CH<-AR|CLOSE:CH	NONE	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AR|CLOSE:CHD	FOCUS:OWNER<-AIR	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-AIR|FOCUS:CHD<-AR|CLOSE:CHD	NONE	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AR|CLOSE:K	FOCUS:OWNER<-AIR	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:K<-AIR|FOCUS:K<-AR|CLOSE:K	NONE	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AR|CLOSE:OK	FOCUS:OWNER<-AIR	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AIR|FOCUS:OK<-AR|CLOSE:OK	NONE	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AR|CLOSE:P	FOCUS:OWNER<-AIR	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:P<-AIR|FOCUS:P<-AR|CLOSE:P	NONE	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AR|CLOSE:R	FOCUS:OWNER<-AIR	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:R<-AR|CLOSE:R	FOCUS:R<-AIR	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AR|CLOSE:S	FOCUS:OWNER<-AIR	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:S<-AIR|FOCUS:S<-AR|CLOSE:S	NONE	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AR|CLOSE:SH	FOCUS:OWNER<-AIR	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AIR|FOCUS:SH<-AR|CLOSE:SH	NONE	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AR|CLOSE:T	FOCUS:OWNER<-AIR	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:T<-AIR|FOCUS:T<-AR|CLOSE:T	NONE	NONE	HIER · BAHN · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:CH	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-AL|FOCUS:CH<-AR|CLOSE:CH	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:CHD	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-AL|FOCUS:CHD<-AR|CLOSE:CHD	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:K	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:K<-AL|FOCUS:K<-AR|CLOSE:K	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:OK	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AL|FOCUS:OK<-AR|CLOSE:OK	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:P	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:P<-AL|FOCUS:P<-AR|CLOSE:P	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:R	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:R<-AL|FOCUS:R<-AR|CLOSE:R	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:S	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:S<-AL|FOCUS:S<-AR|CLOSE:S	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:SH	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AL|FOCUS:SH<-AR|CLOSE:SH	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:T	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:T<-AL|FOCUS:T<-AR|CLOSE:T	NONE	NONE	HIER · ZIELORT · HIER · AUSGANG · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AR|CLOSE:CH	FOCUS:OWNER<-AIR	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:CH<-AR|FOCUS:CH<-AIR|CLOSE:CH	NONE	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AR|CLOSE:CHD	FOCUS:OWNER<-AIR	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-AR|FOCUS:CHD<-AIR|CLOSE:CHD	NONE	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AR|CLOSE:K	FOCUS:OWNER<-AIR	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:K<-AR|FOCUS:K<-AIR|CLOSE:K	NONE	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AR|CLOSE:OK	FOCUS:OWNER<-AIR	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:OK<-AR|FOCUS:OK<-AIR|CLOSE:OK	NONE	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AR|CLOSE:P	FOCUS:OWNER<-AIR	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:P<-AR|FOCUS:P<-AIR|CLOSE:P	NONE	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AR|CLOSE:R	FOCUS:OWNER<-AIR	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:R<-AR|CLOSE:R	FOCUS:R<-AIR	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AR|CLOSE:S	FOCUS:OWNER<-AIR	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:S<-AR|FOCUS:S<-AIR|CLOSE:S	NONE	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AR|CLOSE:SH	FOCUS:OWNER<-AIR	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:SH<-AR|FOCUS:SH<-AIR|CLOSE:SH	NONE	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AR|CLOSE:T	FOCUS:OWNER<-AIR	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|L_AIR_RIGHT_FALLBACK	FOCUS:T<-AR|FOCUS:T<-AIR|CLOSE:T	NONE	NONE	HIER · AUSGANG · HIER · BAHN · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AL+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AR|FOCUS:OWNER<-AL|CLOSE:CH	NONE	NONE	HIER · AUSGANG · HIER · ZIELORT · SCHLUSS	NO
D_ADDR+AR+D_ADDR+AL+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-AR|FOCUS:CH<-AL|CLOSE:CH	NONE	NONE	HIER · AUSGANG · HIER · ZIELORT · SCHLUSS	NO
