locus	page	physical_folio	group_index	token	family_surface	record_state	source_family_roles	residual_host_roles	union_roles	source_family_features	residual_host_features	claim_state
f115r.19	f115r	f115	9	qofchedy	DAPKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.2	f115r	f115	2	shedy	LJBA	DY_RESOLUTION	WATER_OR_APPARATUS		WATER_OR_APPARATUS	F2:JB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.2	f115r	f115	4	qoky	DAQA	Q_OUTER_STATE		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.20	f115r	f115	1	lcheod	BKJAB	OTHER	REL_EXPLICIT_ATTACHMENT	WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	F3:BKJ	H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.20	f115r	f115	2	lkchedy	BQKJBA	DY_RESOLUTION	FIGURE|REL_PROXIMITY|STAR_OR_SKY|WATER_OR_APPARATUS	FIGURE|REL_EXPLICIT_ATTACHMENT|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_EXPLICIT_ATTACHMENT|REL_PROXIMITY|STAR_OR_SKY|WATER_OR_APPARATUS	F2:BQ|F2:JB|F3:BQK|F3:KJB	H2:^l|H2:lk|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.20	f115r	f115	3	chockhy	KAUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.20	f115r	f115	4	chedy	KJBA	CARRIER_STATE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.20	f115r	f115	5	qokchedy	DAQKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.20	f115r	f115	6	qoky	DAQA	Q_OUTER_STATE		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.20	f115r	f115	9	alor	ABAC	AL_STATE		PLANT	PLANT		H3:alo	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.24	f115r	f115	1	dcheol	BKJAB	OL_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:BKJ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.24	f115r	f115	5	aiin	AG	OTHER		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.24	f115r	f115	9	chl	KB	CARRIER_STATE	REL_PROXIMITY	WATER_OR_APPARATUS	REL_PROXIMITY|WATER_OR_APPARATUS	F2:KB	H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.24	f115r	f115	10	lor	BAC	OTHER		WATER_OR_APPARATUS	WATER_OR_APPARATUS		H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.25	f115r	f115	1	y	A	OTHER	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:^A$|FAMILY_EXACT:A		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.25	f115r	f115	2	cheodain	KJABAF	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.25	f115r	f115	4	qotchedy	DAQKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.25	f115r	f115	6	choar	KAAC	O_AR_LOCAL	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.26	f115r	f115	1	ksheoary	QLJAACA	AR_REFERENCE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE|STAR_OR_SKY	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP|REL_ENCLOSURE|STAR_OR_SKY	F2:AA|F2:QL|F3:JAA	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.28	f115r	f115	2	chos	KAC	CARRIER_STATE		PLANT	PLANT		H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.28	f115r	f115	4	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.28	f115r	f115	6	llsan	BBCAE	OTHER	PLANT	WATER_OR_APPARATUS	PLANT|WATER_OR_APPARATUS	F2:BC|F3:BCA	H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.28	f115r	f115	7	arorochees	ACACAKKC	AR_REFERENCE		REL_PROXIMITY	REL_PROXIMITY		H2:ro|H3:aro	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.29	f115r	f115	1	fshedy	PLJBA	DY_RESOLUTION	WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	F2:JB	H2:sh|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.29	f115r	f115	2	shdalky	LBABQA	AL_STATE	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY	F2:BQ|F3:ABQ	H2:lk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.29	f115r	f115	3	cheedar	KKBAC	AR_REFERENCE	REL_PROXIMITY	WATER_OR_APPARATUS	REL_PROXIMITY|WATER_OR_APPARATUS	F2:KB|F3:KBA	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.29	f115r	f115	4	qopchedy	DAPKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.29	f115r	f115	5	qopchedyd	DAPKJBAB	ED_MEDIUM	STAR_OR_SKY|WATER_OR_APPARATUS	WATER_OR_APPARATUS	STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.29	f115r	f115	6	lksho	BQLA	OTHER	FIGURE|REL_ARRAY_OR_GROUP|REL_PROXIMITY	FIGURE|REL_ARRAY_OR_GROUP|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|REL_PROXIMITY|WATER_OR_APPARATUS	F2:BQ|F2:QL	H2:^l|H2:lk|H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.29	f115r	f115	7	ror	CAC	OTHER		REL_PROXIMITY	REL_PROXIMITY		H2:ro	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.30	f115r	f115	1	dsheodar	BLJABAC	AR_REFERENCE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.30	f115r	f115	3	qokecheos	DAQJKJAC	Q_OUTER_STATE		REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT		H2:ec	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.30	f115r	f115	4	cheos	KJAC	CARRIER_STATE		PLANT	PLANT		H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.4	f115r	f115	1	dchedain	BKJBAF	ED_MEDIUM	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	REL_ENCLOSURE|WATER_OR_APPARATUS	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:BKJ|F3:KJB	H2:ed|H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.4	f115r	f115	2	qokeedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.4	f115r	f115	3	olkeechdy	ABQKKBA	DY_RESOLUTION	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_EXPLICIT_ATTACHMENT|REL_PROXIMITY	FIGURE|REL_EXPLICIT_ATTACHMENT|REL_PROXIMITY|WATER_OR_APPARATUS	F2:BQ|F2:KB|F3:ABQ|F3:BQK|F3:KBA	H2:ec|H2:h$|H2:lk|H3:ch$|H3:olk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.4	f115r	f115	6	kchor	QKAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.4	f115r	f115	7	orchedar	ACKJBAC	AR_REFERENCE	FIGURE|REL_ARRAY_OR_GROUP|STAR_OR_SKY|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|STAR_OR_SKY|WATER_OR_APPARATUS	F2:CK|F2:JB|F3:ACK|F3:KJB	H2:ed|H2:rc|H3:rch	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.4	f115r	f115	8	otar	AQAC	OT_AR_LOCAL		REL_ENCLOSURE	REL_ENCLOSURE		H3:tar	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.4	f115r	f115	10	qoteedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.4	f115r	f115	11	dardyr	BACBAC	AR_REFERENCE		REL_ENCLOSURE	REL_ENCLOSURE		H2:rd	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.40	f115r	f115	2	lkcheo	BQKJA	OTHER	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	F2:BQ|F3:BQK	H2:^l|H2:lk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.40	f115r	f115	3	lchy	BKA	OTHER		WATER_OR_APPARATUS	WATER_OR_APPARATUS		H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.40	f115r	f115	4	qokchedy	DAQKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.40	f115r	f115	6	sheedy	LKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.40	f115r	f115	10	opchdain	APKBAF	OTHER	REL_PROXIMITY	REL_ENCLOSURE	REL_ENCLOSURE|REL_PROXIMITY	F2:KB|F3:KBA	H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.41	f115r	f115	2	olchy	ABKA	OL_STATE		REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT		H3:olc	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.41	f115r	f115	4	qolcheor	DABKJAC	OL_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	F3:BKJ	H3:olc	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.41	f115r	f115	5	okchor	AQKAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.42	f115r	f115	5	lchdy	BKBA	DY_RESOLUTION	REL_PROXIMITY	REL_PROXIMITY|WATER_OR_APPARATUS	REL_PROXIMITY|WATER_OR_APPARATUS	F2:KB|F3:KBA	H2:^l|H2:h$|H3:ch$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.42	f115r	f115	6	qorshy	DACLA	Q_OUTER_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.42	f115r	f115	10	chotchdy	KAQKBA	DY_RESOLUTION	PLANT|REL_PROXIMITY	REL_PROXIMITY	PLANT|REL_PROXIMITY	F2:KB|F3:KAQ|F3:KBA|F3:QKB	H2:h$|H3:ch$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.43	f115r	f115	1	dcheo	BKJA	ENTRY_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:BKJ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.43	f115r	f115	4	qotchedy	DAQKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.43	f115r	f115	5	qokchedy	DAQKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.43	f115r	f115	6	qokchedy	DAQKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.43	f115r	f115	7	chotar	KAQAC	OT_AR_LOCAL	PLANT	REL_ENCLOSURE	PLANT|REL_ENCLOSURE	F3:KAQ	H3:tar	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.43	f115r	f115	10	olchdy	ABKBA	DY_RESOLUTION	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT|REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT|REL_PROXIMITY	F2:KB|F3:KBA	H2:h$|H3:ch$|H3:olc	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.45	f115r	f115	1	y	A	OTHER	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:^A$|FAMILY_EXACT:A		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.45	f115r	f115	2	dchedy	BKJBA	DY_RESOLUTION	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:BKJ|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.45	f115r	f115	3	kody	QABA	DY_RESOLUTION	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.45	f115r	f115	4	qokeedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.45	f115r	f115	5	chols	KABC	OL_STATE	PLANT		PLANT	F2:BC|F3:ABC		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.5	f115r	f115	1	ycheedy	AKKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.5	f115r	f115	2	chedar	KJBAC	AR_REFERENCE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.5	f115r	f115	3	olkees	ABQKC	OL_STATE	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	F2:BQ|F3:ABQ|F3:BQK	H2:lk|H3:olk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.5	f115r	f115	4	sheed	LKB	ED_MEDIUM	REL_PROXIMITY	WATER_OR_APPARATUS	REL_PROXIMITY|WATER_OR_APPARATUS	F2:KB	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.5	f115r	f115	5	qodain	DABAF	Q_OUTER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.5	f115r	f115	6	qoteedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.5	f115r	f115	7	qokedy	DAQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.5	f115r	f115	8	qokeed	DAQKB	ED_MEDIUM	REL_PROXIMITY	WATER_OR_APPARATUS	REL_PROXIMITY|WATER_OR_APPARATUS	F2:KB|F3:QKB	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.5	f115r	f115	9	lchedar	BKJBAC	AR_REFERENCE	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:BKJ|F3:KJB	H2:^l|H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.5	f115r	f115	10	qotchedy	DAQKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.5	f115r	f115	11	ro	CA	OTHER		REL_PROXIMITY	REL_PROXIMITY		H2:ro	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.8	f115r	f115	3	orair	ACAF	OTHER	REL_ENCLOSURE	REL_ENCLOSURE	REL_ENCLOSURE	F3:CAF	H3:air	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.9	f115r	f115	1	dchedaiin	BKJBAG	ED_MEDIUM	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	REL_ENCLOSURE|WATER_OR_APPARATUS	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:BKJ|F3:KJB	H2:ed|H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.9	f115r	f115	3	qokeedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115r.9	f115r	f115	5	lor	BAC	OTHER		WATER_OR_APPARATUS	WATER_OR_APPARATUS		H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.10	f115v	f115	1	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.10	f115v	f115	5	dalchedy	BABKJBA	DY_RESOLUTION	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:BKJ|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.10	f115v	f115	7	chedy	KJBA	CARRIER_STATE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.12	f115v	f115	1	ysheed	ALKB	ED_MEDIUM	REL_PROXIMITY	REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|REL_PROXIMITY|WATER_OR_APPARATUS	F2:KB	H2:ed|H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.12	f115v	f115	2	lchedy	BKJBA	DY_RESOLUTION	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:BKJ|F3:KJB	H2:^l|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.12	f115v	f115	3	lkchedy	BQKJBA	DY_RESOLUTION	FIGURE|REL_PROXIMITY|STAR_OR_SKY|WATER_OR_APPARATUS	FIGURE|REL_EXPLICIT_ATTACHMENT|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_EXPLICIT_ATTACHMENT|REL_PROXIMITY|STAR_OR_SKY|WATER_OR_APPARATUS	F2:BQ|F2:JB|F3:BQK|F3:KJB	H2:^l|H2:lk|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.13	f115v	f115	1	pchdarody	PKBACABA	DY_RESOLUTION	REL_PROXIMITY	REL_PROXIMITY	REL_PROXIMITY	F2:KB|F3:KBA	H2:ro|H3:aro	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.13	f115v	f115	2	pcheed	PKKB	ED_MEDIUM	REL_PROXIMITY	WATER_OR_APPARATUS	REL_PROXIMITY|WATER_OR_APPARATUS	F2:KB	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.13	f115v	f115	5	polched	PABKJB	OL_STATE	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:BKJ|F3:KJB	H2:ed|H3:olc	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.13	f115v	f115	6	lpchdy	BPKBA	DY_RESOLUTION	REL_PROXIMITY	REL_PROXIMITY|WATER_OR_APPARATUS	REL_PROXIMITY|WATER_OR_APPARATUS	F2:KB|F3:KBA	H2:^l|H2:h$|H3:ch$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.13	f115v	f115	7	tol	QAB	OL_STATE	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.13	f115v	f115	8	rchees	CKKC	OTHER	FIGURE|REL_ARRAY_OR_GROUP	FIGURE|REL_ARRAY_OR_GROUP	FIGURE|REL_ARRAY_OR_GROUP	F2:CK	H2:rc|H3:rch	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.13	f115v	f115	9	cphor	TAC	OTHER	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F2:TA	H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.13	f115v	f115	10	orair	ACAF	OTHER	REL_ENCLOSURE	REL_ENCLOSURE	REL_ENCLOSURE	F3:CAF	H3:air	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.13	f115v	f115	11	kol	QAB	OL_STATE	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.15	f115v	f115	1	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.15	f115v	f115	5	chl	KB	CARRIER_STATE	REL_PROXIMITY	WATER_OR_APPARATUS	REL_PROXIMITY|WATER_OR_APPARATUS	F2:KB	H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f115v.15	f115v	f115	6	lr	BC	OTHER	PLANT	WATER_OR_APPARATUS	PLANT|WATER_OR_APPARATUS	F2:BC	H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
