candidate	candidate_type	external_axis	loci	feature_loci	feature_positive	feature_negative	axis_positive_without_feature	physical_folios	pooled_risk_difference	informative_strata	eligible_feature_loci	conditional_effect	conditional_z	local_two_sided_p	unhedged_loci	unhedged_conditional_effect	unhedged_local_p	lofo_min_effect	lofo_max_effect	lofo_sign_stable	global_exact_host_wrapper_types	label	bonferroni_all_p
NGRAM_2:os	NGRAM_2	REL_PROXIMITY	560	28	12	16	263	11	-0.0657894736842	3	7	-0.173632218845	-1.06139796677	0.288509080545	316	-0.153991596639	0.327370125807	-0.21875	-0.113475177305	1	0	NO_SIGNAL	1
SUFFIX_1:k	SUFFIX_1	REL_ENCLOSURE	560	30	3	27	59	12	-0.011320754717	4	7	0.166906762705	1.05567060942	0.291118729264	316	0	1	0.0365079365079	0.228057889823	1	0	NO_SIGNAL	1
NGRAM_2:po	NGRAM_2	REL_ENCLOSURE	560	7	3	4	59	6	0.321880650995	3	4	0.229297037964	1.05338423794	0.292164925218	316	0.2	0.531786062941	0.0279516061744	0.384160756501	1	0	NO_SIGNAL	1
PREFIX_1:o	PREFIX_1	FIGURE	560	344	157	187	78	21	0.0952842377261	2	9	0.0833333333333	1.05131496608	0.293113955673	316	0.0833333333333	0.3778216371	0.0833333333333	0.0833333333333	1	0	NO_SIGNAL	1
NGRAM_2:lk	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	10	1	9	101	6	-0.0836363636364	4	4	-0.207598039216	-1.05024221633	0.293606764498	316	-0.25	0.563702861651	-0.243464052288	-0.16568627451	1	0	NO_SIGNAL	1
NGRAM_3:olk	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	9	1	8	101	6	-0.0721919741883	4	4	-0.207598039216	-1.05024221633	0.293606764498	316	-0.25	0.563702861651	-0.243464052288	-0.16568627451	1	0	NO_SIGNAL	1
PREFIX_3:olk	PREFIX_3	REL_EXPLICIT_ATTACHMENT	560	9	1	8	101	6	-0.0721919741883	4	4	-0.207598039216	-1.05024221633	0.293606764498	316	-0.25	0.563702861651	-0.243464052288	-0.16568627451	1	0	NO_SIGNAL	1
NGRAM_3:iin	NGRAM_3	REL_PROXIMITY	560	15	2	13	273	5	-0.367584097859	3	9	-0.123719464145	-1.04920910743	0.294081887894	316	-0.0341911764706	0.744012029989	-0.446808510638	-0.0833333333333	1	0	NO_SIGNAL	1
SUFFIX_3:iin	SUFFIX_3	REL_PROXIMITY	560	11	1	10	274	3	-0.408180162279	3	9	-0.123719464145	-1.04920910743	0.294081887894	316	-0.0341911764706	0.744012029989	-0.446808510638	-0.0833333333333	1	0	NO_SIGNAL	1
SUFFIX_3:eeo	SUFFIX_3	REL_ENCLOSURE	560	6	1	5	61	4	0.0565583634176	1	1	-0.52380952381	-1.04880884817	0.294266104305	316	0	1	-0.52380952381	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lol	NGRAM_3	WATER_OR_APPARATUS	560	9	2	7	45	7	0.140552530752	2	2	-0.3125	-1.04257207029	0.297146530348	316	-0.142857142857	0.68309139831	-0.5	-0.125	1	0	NO_SIGNAL	1
PREFIX_3:olo	PREFIX_3	WATER_OR_APPARATUS	560	5	1	4	46	5	0.117117117117	2	2	-0.3125	-1.04257207029	0.297146530348	316	-0.142857142857	0.68309139831	-0.5	-0.125	1	0	NO_SIGNAL	1
NGRAM_3:aly	NGRAM_3	REL_ENCLOSURE	560	22	4	18	58	12	0.0740114903684	4	7	0.162718988305	1.03850221832	0.299036303047	316	-0.3	0.512690760262	0.0267364629067	0.246576408341	1	0	NO_SIGNAL	1
SUFFIX_3:aly	SUFFIX_3	REL_ENCLOSURE	560	21	4	17	58	11	0.0828695114409	4	7	0.162718988305	1.03850221832	0.299036303047	316	-0.3	0.512690760262	0.0267364629067	0.246576408341	1	0	NO_SIGNAL	1
NGRAM_2:ka	NGRAM_2	REL_ARRAY_OR_GROUP	560	24	1	23	54	10	-0.05907960199	2	2	-0.302631578947	-1.03169099924	0.302216895256	316	0	1	-0.5	-0.105263157895	1	0	NO_SIGNAL	1
NGRAM_2:la	NGRAM_2	REL_ARRAY_OR_GROUP	560	16	0	16	55	9	-0.101102941176	2	2	-0.302631578947	-1.03169099924	0.302216895256	316	0	1	-0.5	-0.105263157895	1	0	NO_SIGNAL	1
NGRAM_3:chy	NGRAM_3	REL_ARRAY_OR_GROUP	560	18	2	16	53	8	0.0133251332513	2	2	-0.302631578947	-1.03169099924	0.302216895256	316	0	1	-0.5	-0.105263157895	1	0	NO_SIGNAL	1
NGRAM_3:oka	NGRAM_3	REL_ARRAY_OR_GROUP	560	23	1	22	54	10	-0.0570803983483	2	2	-0.302631578947	-1.03169099924	0.302216895256	316	0	1	-0.5	-0.105263157895	1	0	NO_SIGNAL	1
PREFIX_3:oka	PREFIX_3	REL_ARRAY_OR_GROUP	560	23	1	22	54	10	-0.0570803983483	2	2	-0.302631578947	-1.03169099924	0.302216895256	316	0	1	-0.5	-0.105263157895	1	0	NO_SIGNAL	1
SUFFIX_3:chy	SUFFIX_3	REL_ARRAY_OR_GROUP	560	16	2	14	53	8	0.0275735294118	2	2	-0.302631578947	-1.03169099924	0.302216895256	316	0	1	-0.5	-0.105263157895	1	0	NO_SIGNAL	1
NGRAM_2:le	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	6	0	6	102	4	-0.184115523466	2	2	-0.3	-1.02899151086	0.303483664025	316	-0.5	0.317310507863	-0.3	0	1	0	NO_SIGNAL	1
NGRAM_3:opc	NGRAM_3	REL_PROXIMITY	560	9	6	3	269	6	0.178463399879	3	3	-0.238888888889	-1.02760304509	0.304136591238	316	-0.205882352941	0.372067455839	-0.75	0.0166666666667	0	0	UNSTABLE	1
NGRAM_2:oa	NGRAM_2	REL_ENCLOSURE	560	6	0	6	62	4	-0.111913357401	1	2	-0.340425531915	-1.02722788738	0.304313169442	316	-0.3	0.512690760262	-0.340425531915	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ys	NGRAM_2	REL_ENCLOSURE	560	6	0	6	62	5	-0.111913357401	1	2	-0.340425531915	-1.02722788738	0.304313169442	316	-0.3	0.512690760262	-0.340425531915	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:chy	NGRAM_3	REL_ENCLOSURE	560	18	1	17	61	8	-0.0569905699057	1	2	-0.340425531915	-1.02722788738	0.304313169442	316	-0.3	0.348284066145	-0.340425531915	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kol	NGRAM_3	REL_ENCLOSURE	560	18	1	17	61	10	-0.0569905699057	1	2	-0.340425531915	-1.02722788738	0.304313169442	316	-0.3	0.348284066145	-0.340425531915	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ykc	NGRAM_3	REL_ENCLOSURE	560	6	0	6	62	3	-0.111913357401	1	2	-0.340425531915	-1.02722788738	0.304313169442	316	-0.3	0.348284066145	-0.340425531915	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_1:h	SUFFIX_1	REL_ENCLOSURE	560	16	0	16	62	10	-0.113970588235	1	2	-0.340425531915	-1.02722788738	0.304313169442	316	-0.3	0.348284066145	-0.340425531915	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:ch	SUFFIX_2	REL_ENCLOSURE	560	13	0	13	62	8	-0.113345521024	1	2	-0.340425531915	-1.02722788738	0.304313169442	316	-0.3	0.348284066145	-0.340425531915	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:ys	SUFFIX_2	REL_ENCLOSURE	560	5	0	5	62	4	-0.111711711712	1	2	-0.340425531915	-1.02722788738	0.304313169442	316	-0.3	0.512690760262	-0.340425531915	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:chy	SUFFIX_3	REL_ENCLOSURE	560	16	0	16	62	8	-0.113970588235	1	2	-0.340425531915	-1.02722788738	0.304313169442	316	-0.3	0.348284066145	-0.340425531915	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ees	NGRAM_3	REL_ENCLOSURE	560	9	1	8	61	6	0.000403307118371	4	7	-0.164211784004	-1.02035083291	0.307562103129	316	0.7	0.126630457948	-0.301509492686	-0.0203726880823	1	0	NO_SIGNAL	1
EXACT:y	EXACT	REL_ENCLOSURE	560	15	2	13	60	8	0.0232415902141	4	5	0.1715974333	1.01708131665	0.309114747443	316	-0.3	0.512690760262	-0.0103005741304	0.299603174603	0	8	UNSTABLE	1
NGRAM_3:tok	NGRAM_3	REL_PROXIMITY	560	5	4	1	271	3	0.311711711712	2	2	0.283333333333	1.01413497666	0.310518350331	316	0.235714285714	0.394340394908	0.0666666666667	0.5	1	0	NO_SIGNAL	1
PREFIX_2:oc	PREFIX_2	REL_PROXIMITY	560	18	6	12	269	7	-0.162976629766	4	9	-0.152285263987	-1.01110287511	0.311967194441	316	-0.153921568627	0.295051806661	-0.196808510638	-0.116666666667	1	0	NO_SIGNAL	1
NGRAM_2:ee	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	59	5	54	97	14	-0.108867011739	7	17	-0.0824437409507	-1.01007797343	0.312457934274	316	-0.144444444444	0.374056085581	-0.13475177305	-0.046918767507	1	0	NO_SIGNAL	1
SUFFIX_1:t	SUFFIX_1	REL_ENCLOSURE	560	14	1	13	61	11	-0.040293040293	3	3	-0.24746210541	-1.0071353855	0.313869718593	316	-0.3	0.512690760262	-0.287859824781	-0.200980392157	1	0	NO_SIGNAL	1
NGRAM_2:ot	NGRAM_2	REL_ENCLOSURE	560	83	13	70	49	17	0.0539011391478	6	23	0.0861701695788	1.00019538667	0.317215961393	316	0.135714285714	0.402176349567	0.00406063134474	0.149968639938	1	0	NO_SIGNAL	1
LENGTH_BUCKET:3	LENGTH_BUCKET	PLANT	560	118	31	87	111	18	0.0115806426873	1	1	-0.5	-1	0.317310507863	316	-0.5	0.317310507863	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
LENGTH_BUCKET:4	LENGTH_BUCKET	PLANT	560	33	11	22	131	13	0.0847564832385	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
LENGTH_BUCKET:4	LENGTH_BUCKET	WATER_OR_APPARATUS	560	33	0	33	47	13	-0.0891840607211	1	1	-0.5	-1	0.317310507863	316	-0.5	0.317310507863	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:al	NGRAM_2	PLANT	560	80	17	63	125	18	-0.0479166666667	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:da	NGRAM_2	WATER_OR_APPARATUS	560	14	1	13	46	11	-0.0128205128205	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:hy	NGRAM_2	PLANT	560	39	9	30	133	14	-0.0245090801713	1	1	-0.5	-1	0.317310507863	316	-0.5	0.317310507863	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:hy	NGRAM_2	WATER_OR_APPARATUS	560	39	3	36	44	14	-0.00752989812491	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ii	NGRAM_2	PLANT	560	20	3	17	139	7	-0.107407407407	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ir	NGRAM_2	PLANT	560	11	4	7	138	5	0.112270243418	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ko	NGRAM_2	PLANT	560	39	17	22	125	12	0.195974211329	1	1	-0.5	-1	0.317310507863	316	-0.5	0.317310507863	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:la	NGRAM_2	WATER_OR_APPARATUS	560	16	0	16	47	9	-0.0863970588235	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ld	NGRAM_2	WATER_OR_APPARATUS	560	14	0	14	47	9	-0.0860805860806	1	1	-0.5	-1	0.317310507863	316	-0.5	0.317310507863	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:lo	NGRAM_2	PLANT	560	20	4	16	138	13	-0.0555555555556	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:oc	NGRAM_2	PLANT	560	27	8	19	134	9	0.0448891668404	1	1	-0.5	-1	0.317310507863	316	-0.5	0.317310507863	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:oi	NGRAM_2	PLANT	560	6	2	4	140	5	0.0806257521059	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:op	NGRAM_2	PLANT	560	23	7	16	135	13	0.0529511780423	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:pa	NGRAM_2	PLANT	560	8	2	6	140	6	-0.0036231884058	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:rc	NGRAM_2	REL_ARRAY_OR_GROUP	560	6	2	4	53	6	0.237665463297	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ry	NGRAM_2	PLANT	560	29	10	19	132	11	0.0962400155854	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ry	NGRAM_2	REL_ARRAY_OR_GROUP	560	29	4	25	51	11	0.0418858367426	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ry	NGRAM_2	WATER_OR_APPARATUS	560	29	2	27	45	11	-0.0157802454705	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:sy	NGRAM_2	WATER_OR_APPARATUS	560	10	0	10	47	6	-0.0854545454545	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:to	NGRAM_2	WATER_OR_APPARATUS	560	35	4	31	43	13	0.032380952381	1	1	0.5	1	0.317310507863	316	0	1	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:yk	NGRAM_2	PLANT	560	34	8	26	134	9	-0.019458734064	1	1	-0.5	-1	0.317310507863	316	-0.5	0.317310507863	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:alo	NGRAM_3	PLANT	560	8	4	4	138	6	0.25	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:aro	NGRAM_3	WATER_OR_APPARATUS	560	13	2	11	45	8	0.0715792434257	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ary	NGRAM_3	REL_ARRAY_OR_GROUP	560	20	1	19	54	8	-0.05	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ary	NGRAM_3	WATER_OR_APPARATUS	560	20	1	19	46	8	-0.0351851851852	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:che	NGRAM_3	WATER_OR_APPARATUS	560	23	1	22	46	9	-0.0421828192049	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:chy	NGRAM_3	WATER_OR_APPARATUS	560	18	2	16	45	8	0.0280852808528	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kar	NGRAM_3	REL_ARRAY_OR_GROUP	560	7	0	7	55	7	-0.0994575045208	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:koc	NGRAM_3	PLANT	560	5	3	2	139	5	0.34954954955	1	1	-0.5	-1	0.317310507863	316	-0.5	0.317310507863	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lsy	NGRAM_3	WATER_OR_APPARATUS	560	5	0	5	47	5	-0.0846846846847	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oii	NGRAM_3	PLANT	560	5	1	4	141	4	-0.0540540540541	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ola	NGRAM_3	REL_ARRAY_OR_GROUP	560	6	0	6	55	5	-0.0992779783394	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ola	NGRAM_3	WATER_OR_APPARATUS	560	6	0	6	47	5	-0.0848375451264	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:opa	NGRAM_3	PLANT	560	7	1	6	141	5	-0.112115732369	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:pal	NGRAM_3	PLANT	560	5	1	4	141	3	-0.0540540540541	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:rch	NGRAM_3	REL_ARRAY_OR_GROUP	560	5	2	3	53	5	0.304504504505	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:rol	NGRAM_3	REL_ARRAY_OR_GROUP	560	11	2	9	53	8	0.0852790197052	1	1	0.5	1	0.317310507863	316	0	1	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tor	NGRAM_3	REL_ARRAY_OR_GROUP	560	6	3	3	52	5	0.406137184116	1	1	0.5	1	0.317310507863	316	0	1	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tor	NGRAM_3	WATER_OR_APPARATUS	560	6	2	4	45	5	0.25210589651	1	1	0.5	1	0.317310507863	316	0	1	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yko	NGRAM_3	PLANT	560	5	1	4	141	4	-0.0540540540541	1	1	-0.5	-1	0.317310507863	316	-0.5	0.317310507863	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:o	PREFIX_1	PLANT	560	344	95	249	47	21	0.0585701981051	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:y	PREFIX_1	PLANT	560	82	16	66	126	11	-0.0684763751403	1	1	-0.5	-1	0.317310507863	316	-0.5	0.317310507863	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:op	PREFIX_2	PLANT	560	22	7	15	135	13	0.0672524501521	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:yk	PREFIX_2	PLANT	560	31	8	23	134	9	0.00475638758461	1	1	-0.5	-1	0.317310507863	316	-0.5	0.317310507863	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_3:aro	PREFIX_3	WATER_OR_APPARATUS	560	7	2	5	45	6	0.204339963834	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_3:che	PREFIX_3	WATER_OR_APPARATUS	560	7	1	6	46	3	0.0596745027125	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_3:ols	PREFIX_3	REL_ARRAY_OR_GROUP	560	5	1	4	54	4	0.102702702703	1	1	0.5	1	0.317310507863	316	0	1	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_3:ols	PREFIX_3	WATER_OR_APPARATUS	560	5	1	4	46	4	0.117117117117	1	1	0.5	1	0.317310507863	316	0	1	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_3:opa	PREFIX_3	PLANT	560	7	1	6	141	5	-0.112115732369	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_1:s	SUFFIX_1	WATER_OR_APPARATUS	560	43	2	41	45	15	-0.0405289910485	1	1	0.5	1	0.317310507863	316	0	1	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:ar	SUFFIX_2	WATER_OR_APPARATUS	560	29	2	27	45	10	-0.0157802454705	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:hy	SUFFIX_2	PLANT	560	35	8	27	134	14	-0.0266666666667	1	1	-0.5	-1	0.317310507863	316	-0.5	0.317310507863	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:hy	SUFFIX_2	WATER_OR_APPARATUS	560	35	3	32	44	14	0.00190476190476	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:ls	SUFFIX_2	WATER_OR_APPARATUS	560	8	1	7	46	7	0.0416666666667	1	1	0.5	1	0.317310507863	316	0	1	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:ry	SUFFIX_2	PLANT	560	29	10	19	132	11	0.0962400155854	1	1	0.5	1	0.317310507863	316	0.5	0.317310507863	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:ry	SUFFIX_2	REL_ARRAY_OR_GROUP	560	29	4	25	51	11	0.0418858367426	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:ry	SUFFIX_2	WATER_OR_APPARATUS	560	29	2	27	45	11	-0.0157802454705	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:sy	SUFFIX_2	WATER_OR_APPARATUS	560	10	0	10	47	6	-0.0854545454545	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:ary	SUFFIX_3	REL_ARRAY_OR_GROUP	560	20	1	19	54	8	-0.05	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:ary	SUFFIX_3	WATER_OR_APPARATUS	560	20	1	19	46	8	-0.0351851851852	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:chy	SUFFIX_3	WATER_OR_APPARATUS	560	16	2	14	45	8	0.0422794117647	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:lsy	SUFFIX_3	WATER_OR_APPARATUS	560	5	0	5	47	5	-0.0846846846847	1	1	-0.5	-1	0.317310507863	316	0	1	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:ols	SUFFIX_3	REL_ARRAY_OR_GROUP	560	5	2	3	53	5	0.304504504505	1	1	0.5	1	0.317310507863	316	0	1	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:ols	SUFFIX_3	WATER_OR_APPARATUS	560	5	1	4	46	5	0.117117117117	1	1	0.5	1	0.317310507863	316	0	1	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:rol	SUFFIX_3	REL_ARRAY_OR_GROUP	560	9	2	7	53	8	0.126033474491	1	1	0.5	1	0.317310507863	316	0	1	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:rol	SUFFIX_3	WATER_OR_APPARATUS	560	9	3	6	44	8	0.253478523896	1	1	0.5	1	0.317310507863	316	0	1	0	0.5	1	0	LIKELY_PAGE_CONFOUND	1
LENGTH_BUCKET:4	LENGTH_BUCKET	STAR_OR_SKY	560	33	15	18	285	13	-0.0862515094014	1	2	-0.25	-1	0.317310507863	316	-0.25	0.317310507863	-0.25	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lol	NGRAM_3	FIGURE	560	9	3	6	232	7	-0.0877192982456	1	2	-0.25	-1	0.317310507863	316	0	1	-0.25	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:lol	SUFFIX_3	FIGURE	560	5	1	4	234	4	-0.221621621622	1	2	-0.25	-1	0.317310507863	316	0	1	-0.25	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:e	PREFIX_1	REL_EXPLICIT_ATTACHMENT	560	36	4	32	98	11	-0.0759117896522	4	8	0.138602941176	0.99707817034	0.318726568065	316	0.404761904762	0.0939225046117	-0.0235294117647	0.31	0	0	UNSTABLE	1
NGRAM_3:opc	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	9	0	9	102	6	-0.185117967332	3	3	-0.244444444444	-0.995893206468	0.319302036483	316	0	1	-0.266666666667	-0.2	1	0	NO_SIGNAL	1
PREFIX_3:opc	PREFIX_3	REL_EXPLICIT_ATTACHMENT	560	8	0	8	102	6	-0.184782608696	3	3	-0.244444444444	-0.995893206468	0.319302036483	316	0	1	-0.266666666667	-0.2	1	0	NO_SIGNAL	1
NGRAM_3:ees	NGRAM_3	REL_PROXIMITY	560	9	2	7	273	6	-0.273240572696	2	2	-0.306737588652	-0.987347071336	0.32347252215	316	-0.283823529412	0.338207405497	-0.446808510638	-0.166666666667	1	0	NO_SIGNAL	1
NGRAM_3:hey	NGRAM_3	REL_PROXIMITY	560	6	1	5	274	6	-0.327918170878	2	2	-0.306737588652	-0.987347071336	0.32347252215	316	-0.283823529412	0.338207405497	-0.446808510638	-0.166666666667	1	0	NO_SIGNAL	1
SUFFIX_3:hey	SUFFIX_3	REL_PROXIMITY	560	6	1	5	274	6	-0.327918170878	2	2	-0.306737588652	-0.987347071336	0.32347252215	316	-0.283823529412	0.338207405497	-0.446808510638	-0.166666666667	1	0	NO_SIGNAL	1
NGRAM_2:ko	NGRAM_2	REL_PROXIMITY	560	39	24	15	251	12	0.133618780452	4	8	-0.155695921986	-0.982402675331	0.325901508848	316	-0.145036764706	0.348279088222	-0.236111111111	-0.107446808511	1	0	NO_SIGNAL	1
NGRAM_3:oee	NGRAM_3	REL_ENCLOSURE	560	10	0	10	62	5	-0.112727272727	1	3	-0.235294117647	-0.980580675691	0.326799567669	316	0	1	-0.235294117647	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:oe	PREFIX_2	REL_ENCLOSURE	560	8	0	8	62	3	-0.11231884058	1	3	-0.235294117647	-0.980580675691	0.326799567669	316	0	1	-0.235294117647	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:teo	NGRAM_3	REL_ENCLOSURE	560	17	1	16	61	6	-0.0535153287834	3	10	-0.120372688082	-0.97967595356	0.327246099527	316	0.2	0.531786062941	-0.190359477124	0.0520094562648	0	0	UNSTABLE	1
