null_id	test_id	null_type	parameters	statistic_primary	statistic_secondary	tail_member	notes
T1_CARD_12_19_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	12,19,30,36	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_12_27_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	12,27,28,29	3	8	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_12_27_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	12,27,28,30	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_12_27_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	12,27,28,36	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_12_27_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	12,27,29,30	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_12_27_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	12,27,29,36	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_12_27_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	12,27,30,36	1	6	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_12_28_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	12,28,29,30	3	8	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_12_28_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	12,28,29,36	3	8	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_12_28_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	12,28,30,36	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_12_29_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	12,29,30,36	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_19_27_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,19,27,28	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_19_27_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,19,27,29	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_19_27_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,19,27,30	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_19_27_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,19,27,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_19_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,19,28,29	4	6	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_19_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,19,28,30	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_19_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,19,28,36	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_19_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,19,29,30	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_19_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,19,29,36	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_19_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,19,30,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_27_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,27,28,29	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_27_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,27,28,30	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_27_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,27,28,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_27_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,27,29,30	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_27_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,27,29,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_27_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,27,30,36	1	3	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_28_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,28,29,30	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_28_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,28,29,36	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_28_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,28,30,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_16_29_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	16,29,30,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_19_27_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	19,27,28,29	3	3	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_19_27_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	19,27,28,30	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_19_27_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	19,27,28,36	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_19_27_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	19,27,29,30	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_19_27_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	19,27,29,36	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_19_27_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	19,27,30,36	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_19_28_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	19,28,29,30	3	3	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_19_28_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	19,28,29,36	3	3	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_19_28_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	19,28,30,36	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_19_29_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	19,29,30,36	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_27_28_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	27,28,29,30	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_27_28_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	27,28,29,36	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_27_28_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	27,28,30,36	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_27_29_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	27,29,30,36	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_28_29_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	28,29,30,36	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T3_LAG_ZL3b_SURFACE_EXACT_01	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=1	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_02	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=2	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_03	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=3	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_04	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=4	0.071428571429		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_05	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=5	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_06	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=6	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_07	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=7	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_08	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=8	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_09	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=9	0.035714285714		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_10	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=10	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_11	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=11	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_12	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=12	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_13	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=13	0.035714285714		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_EXACT_14	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_EXACT;lag=14	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_PERM_ZL3b_SURFACE_EXACT	KART001-T3	DETERMINISTIC_RING_ORDER_PERMUTATION_SUMMARY	seed=65001;worlds=8192;edition=ZL3b;representation=SURFACE_EXACT	0.000000000000	8192		plus-one permutation p=1.000000000000
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_01	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=1	0.136951144094		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_02	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=2	0.142970521542		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_03	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=3	0.083688930118		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_04	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=4	0.165093537415		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_05	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=5	0.099220521542		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_06	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=6	0.121456916100		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_07	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=7	0.106462585034		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_08	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=8	0.111281179138		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_09	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=9	0.135799319728		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_10	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=10	0.123881673882		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_11	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=11	0.152706916100		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_12	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=12	0.126828231293		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_13	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=13	0.177054988662		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_BIGRAM_JACCARD_14	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD;lag=14	0.075396825397		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_PERM_ZL3b_SURFACE_BIGRAM_JACCARD	KART001-T3	DETERMINISTIC_RING_ORDER_PERMUTATION_SUMMARY	seed=65001;worlds=8192;edition=ZL3b;representation=SURFACE_BIGRAM_JACCARD	0.075396825397	7542		plus-one permutation p=0.920663981448
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_01	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=1	0.050396825397		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_02	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=2	0.064923469388		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_03	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=3	0.020124716553		0	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_04	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=4	0.101232993197		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_05	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=5	0.036947278912		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_06	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=6	0.042304421769		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_07	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=7	0.056292517007		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_08	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=8	0.048001700680		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_09	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=9	0.091170634921		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_10	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=10	0.044642857143		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_11	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=11	0.086054421769		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_12	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=12	0.036054421769		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_13	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=13	0.111309523810		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_ZL3b_SURFACE_TRIGRAM_JACCARD_14	KART001-T3	ALL_CIRCULAR_LAGS	edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD;lag=14	0.023214285714		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_PERM_ZL3b_SURFACE_TRIGRAM_JACCARD	KART001-T3	DETERMINISTIC_RING_ORDER_PERMUTATION_SUMMARY	seed=65001;worlds=8192;edition=ZL3b;representation=SURFACE_TRIGRAM_JACCARD	0.023214285714	6768		plus-one permutation p=0.826193091664
T3_LAG_IT2a_SURFACE_EXACT_01	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=1	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_02	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=2	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_03	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=3	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_04	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=4	0.071428571429		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_05	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=5	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_06	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=6	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_07	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=7	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_08	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=8	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_09	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=9	0.035714285714		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_10	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=10	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_11	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=11	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_12	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=12	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_13	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=13	0.035714285714		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_EXACT_14	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_EXACT;lag=14	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_PERM_IT2a_SURFACE_EXACT	KART001-T3	DETERMINISTIC_RING_ORDER_PERMUTATION_SUMMARY	seed=65001;worlds=8192;edition=IT2a;representation=SURFACE_EXACT	0.000000000000	8192		plus-one permutation p=1.000000000000
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_01	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=1	0.136626468769		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_02	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=2	0.139612966399		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_03	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=3	0.082597660276		0	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_04	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=4	0.165844671202		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_05	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=5	0.113109410431		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_06	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=6	0.106533446712		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_07	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=7	0.101502267574		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_08	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=8	0.114682539683		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_09	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=9	0.140745464853		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_10	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=10	0.094160997732		0	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_11	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=11	0.149292671614		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_12	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=12	0.125552721088		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_13	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=13	0.180116213152		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_BIGRAM_JACCARD_14	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_BIGRAM_JACCARD;lag=14	0.094642857143		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_PERM_IT2a_SURFACE_BIGRAM_JACCARD	KART001-T3	DETERMINISTIC_RING_ORDER_PERMUTATION_SUMMARY	seed=65001;worlds=8192;edition=IT2a;representation=SURFACE_BIGRAM_JACCARD	0.094642857143	6270		plus-one permutation p=0.765409495911
