site_id	corpus	record_id	line_id	site_index_in_record	surface_span_bare	surface_span_marked	source_element
AS9C372D7CD9415A	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0003	9	kume	kume¤	expan
AS0FF6A975D8F3F2	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0006	10	vvan	vvan¤	expan
AS0FE25BB6A27EC3	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0006	11	dortauſſe	dortauſſe¤	expan
AS2E92DF155E1B3D	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0007	12	bleıbn	bleıbn¤	expan
ASB073FCAAC3396E	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0008	13	antvvt	antvvt¤	expan
AS11A26BBEE4E6D1	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0008	14	gebn	gebn¤	expan
AS681C7E1C1A78C9	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0009	15	vnucʒogenlichn	vnucʒogenlichn¤	expan
AS98C876FB2B4B41	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0009	16	hereinkume	hereinkume¤	expan
AS54EADC4731E311	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0012	17	kume	kume¤	expan
AS27AAE16C35FD4D	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0012	18	beuolhn	beuolhn¤	expan
ASC8D703F005E0A7	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0013	19	vſchreibn	vſchreibn¤	expan
AS7E3DBDE97E5DCD	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0013	20	vvölle	vvölle¤	expan
AS7B24FE8CECB112	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0014	21	leng	leng¤	expan
AS7D02B4784F499B	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0014	22	nachrichte	nachrichte¤	expan
AS55E44CC33ABCA3	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0014	23	dat	dat¤	expan
AS0C425C3169D1EA	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0014	24	ſabbto	ſabbto¤	expan
AS19533A1D49118C	NUREMBERG	NB_B3_R000577	NB_B3_R000577_L0014	25	p	p¤	expan
AS8A469B2998A592	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0001	1	Ernſt	Ernſt¤	expan
ASD068682FC9E320	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0002	2	Burg	Burg¤	expan
ASAABD15A705A39D	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0003	3	Gnedıg	Gnedıg¤	expan
ASC7551420407108	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0003	4	hre	hre¤	expan
ASCDED1BFE191E2D	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0003	5	ewr	ewr¤	expan
AS2BA0754B17CF2A	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0004	6	ewn	ewn¤	expan
ASAF305EF96758A2	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0004	7	freyheıtn	freyheıtn¤	expan
ASB1CA1D9A656DA1	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0005	8	vnſn	vnſn¤	expan
AS104343BCE8BBAF	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0005	9	gnedıg	gnedıg¤	expan
AS9D467DEE373B42	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0005	10	hren	hren¤	expan
AS486415041128AD	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0006	11	gnadn	gnadn¤	expan
AS74C0F4ED7272A8	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0006	12	ewn	ewn¤	expan
ASCDE1B4DFD57994	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0006	13	vordn	vordn¤	expan
AS7D6C100727DEEE	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0006	14	ſelıg	ſelıg¤	expan
AS13E4F3F7F45851	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0006	15	ewn	ewn¤	expan
ASF49CC1CE0BAA3D	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0007	16	vo	vo¤	expan
ASDA902A1069821C	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0007	17	dh	dh¤	expan
ASC234B2CD6ADC66	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0007	18	vnſr	vnſr¤	expan
AS0A4CF73AC85347	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0007	19	wıll	wıll¤	expan
AS09951438409A41	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0007	20	wılle	wılle¤	expan
ASF37F0B29851300	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0008	21	habn	habn¤	expan
AS4A1D7076619AFE	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0008	22	Ro	Ro¤	expan
AS065650B56261DC	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0008	23	vnſn	vnſn¤	expan
ASA99B7CC49B1CC0	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0008	24	gütlichn	gütlichn¤	expan
ASF617631185A3E2	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0008	25	vhören	vhören¤	expan
ASCB20D10BFFC42B	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0009	26	gnedıklıchn	gnedıklıchn¤	expan
AS3F8C0D94B7A14F	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0009	27	vtige	vtige¤	expan
ASDE62235B450592	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0010	28	Hcʒog	Hcʒog¤	expan
AS3154B873C04035	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0010	29	Albr	Albr¤	expan
AS706C7CCEA3869E	NUREMBERG	NB_B3_R000578	NB_B3_R000578_L0010	30	ſılr	ſılr¤	expan
AS427BB0DEE7E1E3	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0001	1	Jörge	Jörge¤	expan
ASA7CCD5F1043AE0	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0001	2	Byſch	Byſch¤	expan
ASCF1071305EED67	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0001	3	Kancʒl	Kancʒl¤	expan
AS735838028E333F	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0002	4	Gnedıg	Gnedıg¤	expan
AS4003E894B0831D	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0002	5	hre	hre¤	expan
ASB38A120E3B7E25	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0002	6	habn	habn¤	expan
AS30242F74CFC1FC	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0002	7	vnſe	vnſe¤	expan
AS6F2437C3D6D256	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0002	8	Burg	Burg¤	expan
AS6A47F0A1AAEE14	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0004	9	geweſe	geweſe¤	expan
ASB02261C20ABF89	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0006	10	vnſn	vnſn¤	expan
AS47D7919A572EFB	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0007	11	dan	dan¤	expan
ASE0F0D119B6A43A	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0007	12	habn	habn¤	expan
AS853739895D1074	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0007	13	freyheitn	freyheitn¤	expan
AS2C89FEFBF4F494	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0008	14	vnſr	vnſr¤	expan
ASED9D414025D4FB	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0008	15	hren	hren¤	expan
AS0E44F10FD9EF1C	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0008	16	Öſterr	Öſterr¤	expan
AS2528093D3C2416	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0009	17	vo	vo¤	expan
AS94A11D51D4FEA7	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0009	18	vordn	vordn¤	expan
AS21F6F57F1018BF	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0009	19	ſelıg	ſelıg¤	expan
ASB6A5DD1AAD6FF0	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0009	20	habn	habn¤	expan
ASB26F615C80C812	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0010	21	ewr	ewr¤	expan
ASA9212B3CE5819F	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0010	22	ewn	ewn¤	expan
AS4BFE65F43D5975	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0010	23	gnadn	gnadn¤	expan
AS239E7FDDD5D4EA	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0010	24	gancʒe	gancʒe¤	expan
AS9A96AB1DB81EB8	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0011	25	bittn	bittn¤	expan
AS356ACA1D8AD096	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0011	26	vnſr	vnſr¤	expan
ASEF79131EE54179	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0012	27	diſelbn	diſelbn¤	expan
ASFDE61C6A2A86A7	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0012	28	beuolhn	beuolhn¤	expan
AS14FD5C8FCA1BAE	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0012	29	vnſn	vnſn¤	expan
ASEEE1CF35DE24FA	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0013	30	daryne	daryne¤	expan
AS15E8BD8BF34E4E	NUREMBERG	NB_B3_R000579	NB_B3_R000579_L0013	31	gnedıklıchn	gnedıklıchn¤	expan
AS92FCE0D15F61C2	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0001	1	hn	hn¤	expan
AS5CC5658A905895	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0001	2	Öberſte	Öberſte¤	expan
AS0F96462DBCD107	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0001	3	Marſchalk	Marſchalk¤	expan
AS124723EF44B352	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0001	4	Öſterr	Öſterr¤	expan
AS46E0522EDE8668	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0002	5	hre	hre¤	expan
ASB9D9D90266F167	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0002	6	Burg	Burg¤	expan
AS56613FBB53BF57	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0002	7	bringe	bringe¤	expan
AS65E17ED1523270	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0003	8	wden	wden¤	expan
AS40A01E62A7F876	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0003	9	vnſn	vnſn¤	expan
ASB49AD99C9BD7F0	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0003	10	vnſr	vnſr¤	expan
AS04280AB0058ACB	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0003	11	hren	hren¤	expan
ASCF3014AD9604FD	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0003	12	vo	vo¤	expan
AS80188026AECF0E	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0003	13	Öſterr	Öſterr¤	expan
AS39865822BC200F	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0003	14	landn	landn¤	expan
AS1817A25FF06946	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0004	15	Ro	Ro¤	expan
ASB9FE37557B69F9	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0004	16	vnſr	vnſr¤	expan
AS58E2C384BA784E	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0005	17	ſelbn	ſelbn¤	expan
AS9F5570D2EF8055	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0005	18	vnſn	vnſn¤	expan
AS5DA7F5B853088B	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0005	19	Burgn	Burgn¤	expan
ASC5DA4571C623B0	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0005	20	kawflewtn	kawflewtn¤	expan
AS7C52BB3160594D	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0005	21	darynne	darynne¤	expan
AS8EED5C28DDEDA7	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0005	22	vnſn	vnſn¤	expan
AS10B79A89C7BE7E	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0006	23	hren	hren¤	expan
AS8571824C899CBB	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0006	24	vo	vo¤	expan
AS2467CBE1797053	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0007	25	gnedıklıchn	gnedıklıchn¤	expan
ASB5C111A79C5344	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0008	26	Dat	Dat¤	expan
ASB0AF597C456427	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0008	27	Sabbo	Sabbo¤	expan
ASB6F4C10C7A8DA7	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0008	28	p	p¤	expan
AS4FD140B6BBBB9C	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0009	29	hn	hn¤	expan
AS986BE5C8A3CC8D	NUREMBERG	NB_B3_R000580	NB_B3_R000580_L0009	30	ſılr	ſılr¤	expan
ASE936C901EA6540	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0001	1	hn	hn¤	expan
AS3E38569AC4E01F	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0001	2	hn	hn¤	expan
AS77DF39F495B122	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0002	3	kamermeiſt	kamermeiſt¤	expan
AS041F11D624E339	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0002	4	hn	hn¤	expan
AS0C2E9E328C35A8	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0002	5	Burkhart	Burkhart¤	expan
ASF9A6BAFFA087AD	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0002	6	vo	vo¤	expan
AS4D2CB2838AE201	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0002	7	Rabeſtein	Rabeſtein¤	expan
ASCFBAC06B2954F8	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0003	8	hren	hren¤	expan
AS7A5557F5B74C3B	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0003	9	hertʒog	hertʒog¤	expan
ASF7D8ABF5DD28B2	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0003	10	Öſtreıch	Öſtreıch¤	expan
ASBC89BD6EFB82C0	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0003	11	d	d¤	expan
AS5AA23AD8A20A15	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0004	12	hren	hren¤	expan
AS0A4AACDE5A1E0A	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0004	13	ein	ein¤	expan
AS8D2007D5D3C94C	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0005	14	vveg	vveg¤	expan
AS55A6CEB25BD165	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0005	15	habn	habn¤	expan
ASA98247C3BA0AB6	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0006	16	wernh	wernh¤	expan
ASB42E25286E1AEC	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0009	17	kome	kome¤	expan
ASC0B5CE5BDA0BC9	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0009	18	getrıbn	getrıbn¤	expan
AS75AD1DB446E430	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0009	19	ſchicke	ſchicke¤	expan
AS97CC58002AC8FA	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0012	20	wernh	wernh¤	expan
ASE6FD4AF31635C0	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0013	21	Ro	Ro¤	expan
AS903D12F08C5D9B	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0013	22	vneme	vneme¤	expan
ASC3FD5F8843BE88	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0014	23	kere	kere¤	expan
AS3C99BB9290005E	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0014	24	glaubn	glaubn¤	expan
AS0BC9B0CE93173F	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0014	25	Sund	Sund¤	expan
AS4C10847F20CD27	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0015	26	vantvvurte	vantvvurte¤	expan
ASCB3B12AA1B786D	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0015	27	eg	eg¤	expan
ASE52D7AAD2203EB	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0016	28	wnher	wnher¤	expan
ASE2F25A2F938A05	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0016	29	od	od¤	expan
AS9D02BFC8B45DC6	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0016	30	vnſn	vnſn¤	expan
ASEE91EB43DA8E36	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0016	31	ʒeſpreche	ʒeſpreche¤	expan
AS073E99999F3387	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0016	32	wolln	wolln¤	expan
ASF9DF487F61A449	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0017	33	od	od¤	expan
AS15AAB869DFD327	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0017	34	ſcheinbot	ſcheinbot¤	expan
ASE2E575558B4072	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0017	35	ſeine	ſeine¤	expan
ASC16F8EB7FD1BED	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0017	36	ʒeſprechn	ʒeſprechn¤	expan
ASAFC71844DE935D	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0018	37	rechte	rechte¤	expan
ASFB0CAA84F736F4	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0018	38	od	od¤	expan
AS2542E70D60C04D	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0018	39	vnſn	vnſn¤	expan
AS40EF62458418F2	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0018	40	ʒuſpreche	ʒuſpreche¤	expan
ASD8C840AE4525CD	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0019	41	pılliche	pılliche¤	expan
AS53212D17A69F48	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0020	42	dat	dat¤	expan
ASA952512198B920	NUREMBERG	NB_B3_R000581	NB_B3_R000581_L0020	43	Sup	Sup¤	expan
ASF6331EEE2D8DF5	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0003	1	Chuncʒe	Chuncʒe¤	expan
ASDFEBD9109A8202	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0003	2	Swarʒeberg	Swarʒeberg¤	expan
AS8B35E5DA0AC2DB	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0003	3	vnſm	vnſm¤	expan
AS6648FA49C1DCF3	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0003	4	dıen	dıen¤	expan
ASE1259B6219B654	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0004	5	Vnſ	Vnſ¤	expan
ASDD42F52F29A069	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0004	6	Swarcʒemberg	Swarcʒemberg¤	expan
AS4DF9AD6EE3C2F3	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0005	7	vſchribn	vſchribn¤	expan
ASBBFB715A2D4CF0	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0005	8	yecʒund	yecʒund¤	expan
ASBAFC72712545E8	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0006	9	habn	habn¤	expan
AS2911F257737936	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0006	10	vnome	vnome¤	expan
AS3C293290CAE88E	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0007	11	worde	worde¤	expan
AS9C18C71A8FAEBA	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0007	12	reite	reite¤	expan
AS9BE4687CEA138C	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0007	13	vlantfridet	vlantfridet¤	expan
AS1C3AFFF8336213	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0008	14	Laſʒ	Laſʒ¤	expan
AS72FF2D08DE619F	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0008	15	wiſʒe	wiſʒe¤	expan
AS804BCBD71596A5	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0008	16	vnſ	vnſ¤	expan
AS93F1ADA6770746	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0008	17	maynug	maynug¤	expan
ASE3ECCA503B8DCB	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0010	18	wege	wege¤	expan
AS0FEA7D4558C14A	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0011	19	beſchirme	beſchirme¤	expan
ASDD8B59F66D319D	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0011	20	ſülle	ſülle¤	expan
ASCF11C7BBEFBC98	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0012	21	cʒiehn	cʒiehn¤	expan
AS961F305C509883	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0014	22	alſure	alſure¤	expan
ASCE23498F22C7D6	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0015	23	vnſ	vnſ¤	expan
AS709EDA18C15D44	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0015	24	maynug	maynug¤	expan
AS4FF00D6D13A8D8	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0015	25	yemand	yemand¤	expan
ASA45955E845A471	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0016	26	neme	neme¤	expan
AS722551A9E0F5E2	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0017	27	vlantfridt	vlantfridt¤	expan
ASCE4BC7A2B64D5A	NUREMBERG	NB_B3_R000582	NB_B3_R000582_L0019	28	cʒurihte	cʒurihte¤	expan
ASADCC1A66FC2C2D	NUREMBERG	NB_B3_R000583	NB_B3_R000583_L0001	1	Swarcʒemberg	Swarcʒemberg¤	expan
AS9233438FCA617A	NUREMBERG	NB_B3_R000583	NB_B3_R000583_L0001	2	vnſm	vnſm¤	expan
ASA9E5A160C8489E	NUREMBERG	NB_B3_R000583	NB_B3_R000583_L0001	3	dien	dien¤	expan
AS13164C28029427	NUREMBERG	NB_B3_R000583	NB_B3_R000583_L0002	4	L	L¤	expan
ASA5383CD757489F	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0001	1	Chuncʒe	Chuncʒe¤	expan
AS7CB8042E11D86E	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0001	2	Swarcʒemberg	Swarcʒemberg¤	expan
AS66352F94586353	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0002	3	Vnſ	Vnſ¤	expan
AS26761AAD9418FA	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0002	4	Swarcʒemberg	Swarcʒemberg¤	expan
AS70097E1B32F32F	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0002	5	deine	deine¤	expan
AS927DE04241F4CE	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0003	6	yecʒund	yecʒund¤	expan
ASF0FED640A52700	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0003	7	habn	habn¤	expan
AS55825460D1276A	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0003	8	vnome	vnome¤	expan
ASF627A5497AE3E7	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0005	9	vlandfridt	vlandfridt¤	expan
AS614C8797221D92	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0005	10	vnſn	vnſn¤	expan
AS4ACAD7FCDBA838	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0006	11	habn	habn¤	expan
ASBDC92389C16A40	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0007	12	habn	habn¤	expan
ASC3CD1E80E7B62D	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0008	13	maynug	maynug¤	expan
AS745D1CE234097E	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0008	14	vnſ	vnſ¤	expan
AS4E4ED4163AC6D5	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0008	15	maynug	maynug¤	expan
AS61C918A535EA5F	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0010	16	yecʒ	yecʒ¤	expan
AS556A785E104777	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0010	17	beſchirme	beſchirme¤	expan
AS021351EB28AA73	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0011	18	yemand	yemand¤	expan
AS650F503C6F86B5	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0013	19	alſure	alſure¤	expan
AS98895997FBE54B	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0014	20	vlandfridt	vlandfridt¤	expan
AS1737B1306DD26C	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0015	21	nyemand	nyemand¤	expan
ASDB1D577FA6334C	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0015	22	vlandfridt	vlandfridt¤	expan
ASC0C22B61A23CCB	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0016	23	neme	neme¤	expan
AS2D419D4D559D60	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0016	24	yemand	yemand¤	expan
ASEB00AA9809DA8F	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0016	25	dheine	dheine¤	expan
AS347B5B58D38C41	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0017	26	vlantfrid	vlantfrid¤	expan
AS105D752259C67D	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0017	27	dan	dan¤	expan
ASDE84B80DE10378	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0020	28	nyemand	nyemand¤	expan
AS24EE6B760EDE24	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0020	29	rıhte	rıhte¤	expan
ASF28D6E2966A4AD	NUREMBERG	NB_B3_R000584	NB_B3_R000584_L0020	30	dat	dat¤	expan
AS63FF87D62667B3	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0001	1	Vlr	Vlr¤	expan
ASBA76F6A358D7F4	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0001	2	Eglolfſt	Eglolfſt¤	expan
ASEE6A27A42540B6	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0002	3	vſchr	vſchr¤	expan
ASEA4C64A055260B	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0002	4	habn	habn¤	expan
AS47E81234001BC4	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0002	5	ewn	ewn¤	expan
ASDD92D789DEEE2D	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0003	6	vnomen	vnomen¤	expan
AS4ECCFA7FDA2097	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0003	7	belıbn	belıbn¤	expan
AS67D055D2A96B18	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0004	8	ande	ande¤	expan
ASC9340279FE0EBF	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0004	9	dien	dien¤	expan
AS0B0A492D8FC218	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0004	10	hetn	hetn¤	expan
ASD9A802E3549C7C	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0004	11	gne	gne¤	expan
AS5BC44C90CF3736	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0006	12	fruntlichn	fruntlichn¤	expan
AS853D06E5EBE8E2	NUREMBERG	NB_B3_R000585	NB_B3_R000585_L0006	13	habn	habn¤	expan
