pair_rule	left_form	right_form	proposed_segmentation	editions_present	alternate_readings_not_replications	left_physical_folios	right_physical_folios	left_loci_count	right_loci_count	same_locus_count	same_page_count	representative_left_loci	representative_right_loci	ranking_score	evidence_ceiling
RIGHT_MODULE_CONTRAST	pcheo	pcheodar	pcheo+∅/dar	IT2a;RF1b;ZL3b	1	3	3	4	4	0	1	f106r.13;f106r.4;f115v.24;f85r1.20	f106r.42;f54v.1;f86v4.1;f86v4.5	319	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	pcheo	pcheody	pcheo+∅/dy	IT2a;RF1b;ZL3b	1	3	6	4	7	0	0	f106r.13;f106r.4;f115v.24;f85r1.20	f102v2.30;f103v.27;f106v.34;f113r.10;f113r.37;f41v.2;f99r.15	319	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	pcheodar	pcheody	pcheo+dar/dy	IT2a;RF1b;ZL3b	1	3	6	4	7	0	0	f106r.42;f54v.1;f86v4.1;f86v4.5	f102v2.30;f103v.27;f106v.34;f113r.10;f113r.37;f41v.2;f99r.15	319	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qokol	qokoldy	qokol+∅/dy	IT2a;RF1b;ZL3b	1	47	3	103	4	0	3	f101r.3;f101v.20;f102r1.5;f102r2.18;f102r2.3;f102v1.11;f104r.9;f104v.11	f23r.4;f23r.9;f66r.67;f82v.13	319	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	daim	saim	d/s+aim	IT2a;RF1b;ZL3b	1	11	3	14	3	0	1	f105v.36;f111r.48;f46v.10;f46v.9;f51r.9;f52r.7;f54v.8;f67v2.7	f46v.2;f86v5.35;f8r.21	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dalal	salal	d/s+alal	IT2a;RF1b;ZL3b	1	6	3	7	3	0	0	f58r.28;f66r.59;f70r2.9;f70v2.21;f72v1.33;f81v.3;f95r2.1	f58v.9;f67v2.5;f72r2.24	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	daldy	saldy	d/s+aldy	IT2a;RF1b;ZL3b	1	17	3	23	3	0	1	f103r.1;f112v.46;f114r.14;f13r.9;f38v.7;f45r.10;f48r.6;f58r.20	f26v.4;f75r.52;f88v.25	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dals	sals	d/s+als	IT2a;RF1b;ZL3b	1	9	3	11	3	0	0	f114v.38;f2r.4;f31r.13;f35v.12;f43r.2;f52r.2;f52r.7;f67v1.24	f66r.2;f87r.7;f90v1.3	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dan	san	d/s+an	IT2a;RF1b;ZL3b	1	17	3	21	3	0	0	f100v.19;f11v.1;f16v.5;f1r.14;f1r.2;f20v.6;f25r.3;f27r.11	f103r.6;f76v.39;f87v.14	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	darol	sarol	d/s+arol	IT2a;RF1b;ZL3b	1	3	5	3	5	0	0	f68v3.17;f75v.21;f82r.35	f102v2.14;f112r.33;f39v.11;f75r.45;f77v.37	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	das	sas	d/s+as	IT2a;RF1b;ZL3b	1	10	3	10	3	0	0	f114r.44;f17r.9;f40r.4;f43r.4;f52r.1;f55r.9;f57v.2;f75r.32	f26r.7;f65v.3;f86v6.35	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dchdy	schdy	d/s+chdy	IT2a;RF1b;ZL3b	1	8	3	8	3	0	0	f100v.8;f26r.9;f39r.5;f77r.6;f78v.17;f81v.24;f94v.4;f95v1.6	f41r.4;f85r1.18;f86v4.3	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dchor	schor	d/s+chor	IT2a;RF1b;ZL3b	1	24	3	28	3	0	2	f13r.3;f15v.2;f1v.9;f20r.1;f21r.6;f22r.10;f22r.13;f22r.8	f22r.4;f32r.4;f42v.10	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dchy	schy	d/s+chy	IT2a;RF1b;ZL3b	1	23	3	29	3	0	0	f10r.7;f11v.2;f11v.4;f13r.7;f13v.7;f14v.2;f15r.6;f18v.1	f16r.7;f26r.5;f56v.4	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	doaiin	soaiin	d/s+oaiin	IT2a;RF1b;ZL3b	1	3	5	3	5	0	0	f102r2.10;f108v.26;f13r.7	f111r.26;f112v.9;f20v.7;f35v.1;f67v2.19	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dolchedy	solchedy	d/s+olchedy	IT2a;RF1b;ZL3b	1	3	7	3	9	0	0	f106r.14;f68r1.36;f82v.14	f113v.12;f75v.58;f76r.6;f77r.27;f79v.7;f80r.16;f83r.21;f83r.29	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dolchey	solchey	d/s+olchey	IT2a;RF1b;ZL3b	1	3	3	3	4	0	0	f1v.6;f89v1.17;f99r.42	f79r.5;f80r.32;f80r.33;f84v.47	318	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	doly	soly	d/s+oly	IT2a;RF1b;ZL3b	1	8	3	8	3	0	1	f102r1.8;f43v.1;f44v.6;f66r.11;f69r.26;f80v.2;f84v.16;f89r2.2	f27v.1;f70r1.2;f84v.39	318	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oair	otair	o/ot+air	IT2a;RF1b;ZL3b	1	3	14	3	27	0	1	f104r.40;f105v.1;f44r.3	f104v.2;f104v.30;f105r.37;f105v.20;f105v.30;f105v.36;f105v.7;f106r.14	318	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	ocheey	otcheey	o/ot+cheey	IT2a;RF1b;ZL3b	1	3	3	3	3	0	0	f103r.6;f108r.12;f79v.32	f105r.12;f107r.7;f42r.1	318	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oedy	otedy	o/ot+edy	IT2a;RF1b;ZL3b	1	3	38	3	152	0	3	f108r.43;f86v4.5;fRos.70	f103r.12;f103r.32;f103r.40;f103v.10;f103v.27;f103v.30;f103v.34;f104r.3	318	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oeees	oteees	o/ot+eees	IT2a;RF1b;ZL3b	1	8	3	9	3	0	1	f102v2.21;f13r.3;f16r.6;f24r.15;f67v1.26;f72r3.17;f72v1.6;f86v5.27	f52r.2;f67r1.7;f72r3.26	318	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oeeo	oteeo	o/ot+eeo	IT2a;RF1b;ZL3b	1	3	11	3	14	0	0	f101v.20;f6v.9;f72v2.3	f104r.1;f105v.33;f106r.15;f111v.3;f113r.26;f113v.11;f114v.30;f114v.38	318	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oeeor	oteeor	o/ot+eeor	IT2a;RF1b;ZL3b	1	3	5	3	5	0	0	f101r.6;f102v2.31;f89r2.12	f102r1.3;f58r.24;f68v1.5;f72r3.26;f96r.2	318	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oor	otor	o/ot+or	IT2a;RF1b;ZL3b	1	3	36	3	47	0	0	f114r.2;f33v.10;f52v.3	f104r.19;f104v.24;f105v.12;f105v.2;f105v.31;f106v.34;f107r.1;f10r.10	318	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oshedy	otshedy	o/ot+shedy	IT2a;RF1b;ZL3b	1	3	11	3	12	0	0	f103v.14;f105r.11;f81v.25	f103r.44;f106v.15;f108v.20;f111r.8;f113v.18;f114r.37;f72v1.22;f72v2.33	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	cthhy	qcthhy	q+cthhy	IT2a;RF1b;ZL3b	1	6	3	6	3	0	0	f1r.13;f26r.5;f41r.4;f46v.6;f87v.10;f90v1.4	f107v.29;f116r.36;f57r.10	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	eeey	qeeey	q+eeey	IT2a;RF1b;ZL3b	1	5	3	7	3	0	0	f101r.1;f102r2.10;f102v2.36;f103r.37;f73v.5;f89v2.18;f89v2.9	f107r.2;f108r.38;f76r.17	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oair	qoair	q+oair	IT2a;RF1b;ZL3b	1	3	5	3	5	0	1	f104r.40;f105v.1;f44r.3	f105v.32;f111v.33;f58v.33;f6v.3;f89r2.6	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	ocheey	qocheey	q+ocheey	IT2a;RF1b;ZL3b	1	3	3	3	3	0	0	f103r.6;f108r.12;f79v.32	f68r1.3;f73r.22;f89r2.25	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	octhedy	qocthedy	q+octhedy	IT2a;RF1b;ZL3b	1	3	3	3	3	0	0	f104r.3;f34r.2;f86v4.2	f43v.4;f48v.5;f66r.76	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	odair	qodair	q+odair	IT2a;RF1b;ZL3b	1	6	3	8	3	0	0	f57r.9;f66r.63;f68r2.25;f68v2.15;f69r.6;f69v.1;f72v3.26;fRos.35	f114r.14;f115r.26;f3r.14	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	odam	qodam	q+odam	IT2a;RF1b;ZL3b	1	8	3	8	3	0	0	f101v.20;f105v.10;f26r.4;f50r.3;f53v.12;f67v2.6;f6r.5;f93r.11	f104r.13;f17r.3;f89v2.17	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	odeedy	qodeedy	q+odeedy	IT2a;RF1b;ZL3b	1	4	3	4	3	0	0	f112v.11;f43r.13;f85r2.1;fRos.54	f105r.26;f114v.24;f77r.12	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	odor	qodor	q+odor	IT2a;RF1b;ZL3b	1	8	3	9	3	0	0	f101r.10;f101v.17;f105v.28;f24v.13;f46r.6;f53r.6;f85r1.28;f89v2.20	f105r.2;f11r.2;f41r.8	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oedy	qoedy	q+oedy	IT2a;RF1b;ZL3b	1	3	3	3	5	0	0	f108r.43;f86v4.5;fRos.70	f103r.7;f114r.15;f86v3.1;f86v3.28;f86v6.38	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oeear	qoeear	q+oeear	IT2a;RF1b;ZL3b	1	5	3	5	3	0	1	f102v2.31;f104r.40;f58v.14;f7v.4;f89v2.15	f113v.5;f58v.13;f86v6.32	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oeees	qoeees	q+oeees	IT2a;RF1b;ZL3b	1	8	3	9	3	0	0	f102v2.21;f13r.3;f16r.6;f24r.15;f67v1.26;f72r3.17;f72v1.6;f86v5.27	f105v.9;f113v.42;f18v.2	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oeeo	qoeeo	q+oeeo	IT2a;RF1b;ZL3b	1	3	3	3	3	0	0	f101v.20;f6v.9;f72v2.3	f105v.37;f68v3.5;f83v.12	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oeeor	qoeeor	q+oeeor	IT2a;RF1b;ZL3b	1	3	3	3	3	0	1	f101r.6;f102v2.31;f89r2.12	f102v2.19;f103v.6;f90r2.5	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	ofchdy	qofchdy	q+ofchdy	IT2a;RF1b;ZL3b	1	5	3	5	3	0	1	f108r.2;f26v.3;f41v.2;f79v.12;f95v2.1	f106v.15;f108r.35;f85r1.26	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okaiir	qokaiir	q+okaiir	IT2a;RF1b;ZL3b	1	7	3	7	3	0	0	f105r.35;f1r.19;f23r.4;f58v.11;f72r1.1;f89v2.16;f9r.6	f105v.14;f66r.61;f82v.27	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okcheo	qokcheo	q+okcheo	IT2a;RF1b;ZL3b	1	3	4	3	4	0	0	f106v.38;f69r.43;f70v2.1	f102r1.4;f113r.14;f17v.11;f47r.4	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okcheody	qokcheody	q+okcheody	IT2a;RF1b;ZL3b	1	3	3	3	3	0	0	f106v.38;f68r2.18;f93r.9	f113r.14;f51v.7;f89r2.6	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oked	qoked	q+oked	IT2a;RF1b;ZL3b	1	3	6	3	7	0	0	f31v.4;f41r.1;fRos.20	f105r.13;f107r.4;f108r.24;f75r.31;f76r.15;f76r.8;f77v.28	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okedaiin	qokedaiin	q+okedaiin	IT2a;RF1b;ZL3b	1	4	3	4	3	0	0	f106v.42;f108r.17;f114v.38;fRos.133	f104v.25;f112v.37;f114r.23	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okeed	qokeed	q+okeed	IT2a;RF1b;ZL3b	1	3	14	3	19	0	1	f105v.19;f76r.17;f78r.15	f103v.21;f105r.7;f107r.5;f108r.17;f108r.46;f108v.4;f108v.48;f111v.5	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okeedal	qokeedal	q+okeedal	IT2a;RF1b;ZL3b	1	4	3	4	3	0	0	f104r.23;f108v.47;f66v.3;f76r.8	f103v.18;f106v.38;f81v.7	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	olar	qolar	q+olar	IT2a;RF1b;ZL3b	1	12	3	17	3	0	0	f105v.4;f113v.10;f113v.32;f113v.43;f116r.20;f34r.1;f46v.4;f58r.17	f104r.18;f77r.18;f79v.19	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oor	qoor	q+oor	IT2a;RF1b;ZL3b	1	3	7	3	10	0	0	f114r.2;f33v.10;f52v.3	f101v.20;f101v.26;f102r2.5;f102v1.24;f115r.44;f46r.2;f6v.1;f88r.11	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	op	qop	q+op	IT2a;RF1b;ZL3b	1	3	5	3	5	0	0	f114v.36;f115v.1;f78v.20	f114r.4;f30r.4;f31v.6;f45r.1;f81v.10	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	opchor	qopchor	q+opchor	IT2a;RF1b;ZL3b	1	6	3	6	3	0	1	f100v.3;f106r.22;f13r.1;f15v.1;f49r.1;f86v6.20	f36v.3;f3r.18;f49r.2	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	opor	qopor	q+opor	IT2a;RF1b;ZL3b	1	7	3	10	3	0	1	f102r2.8;f106r.34;f112r.43;f80r.6;f80v.19;f86v4.1;f86v5.8;f86v6.1	f115v.31;f42r.13;f86v5.7	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otedal	qotedal	q+otedal	IT2a;RF1b;ZL3b	1	6	3	7	3	0	1	f108v.7;f114v.21;f116r.15;f73r.16;f82v.4;f82v.47;fRos.48	f111v.5;f114v.34;f66r.53	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otedar	qotedar	q+otedar	IT2a;RF1b;ZL3b	1	9	3	14	3	0	1	f106v.37;f108r.26;f108v.1;f111r.15;f111r.26;f112v.32;f112v.44;f113v.5	f114v.1;f83v.2;f85r2.10	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oteedar	qoteedar	q+oteedar	IT2a;RF1b;ZL3b	1	3	3	3	3	0	0	f116r.8;f70v2.21;f86v4.2	f108v.8;f113v.13;f26r.8	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oteeedy	qoteeedy	q+oteeedy	IT2a;RF1b;ZL3b	1	4	3	4	3	0	0	f112r.45;f116r.18;f79r.33;fRos.62	f114r.40;f115r.9;f77r.33	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oteeos	qoteeos	q+oteeos	IT2a;RF1b;ZL3b	1	9	3	16	3	0	0	f102v2.17;f103r.9;f113r.6;f58r.24;f67r1.7;f68v1.2;f68v1.5;f68v2.13	f104r.3;f115r.26;f86v6.9	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otoiin	qotoiin	q+otoiin	IT2a;RF1b;ZL3b	1	3	3	3	3	0	1	f115v.3;f37v.10;f4v.5	f10v.6;f37v.11;f58v.15	318	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otshedy	qotshedy	q+otshedy	IT2a;RF1b;ZL3b	1	11	3	12	3	0	2	f103r.44;f106v.15;f108v.20;f111r.8;f113v.18;f114r.37;f72v1.22;f72v2.33	f115r.16;f79r.33;f82v.23	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ail	aildy	ail+∅/dy	IT2a;RF1b;ZL3b	1	4	3	6	3	0	2	f105r.34;f105v.19;f105v.9;f106v.7;f108r.13;f115v.11	f105v.37;f106v.45;f70v2.32	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	al	aldar	al+∅/dar	IT2a;RF1b;ZL3b	1	59	3	299	3	0	2	f100r.26;f100v.15;f101r.10;f101r.8;f102v2.33;f103r.10;f103v.18;f103v.41	f108v.13;f43v.10;f58r.25	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	aldar	aldy	al+dar/dy	IT2a;RF1b;ZL3b	1	3	12	3	16	0	1	f108v.13;f43v.10;f58r.25	f107r.19;f107v.33;f26r.4;f35r.11;f51r.15;f55v.7;f58r.10;f67r1.6	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	aro	arody	aro+∅/dy	IT2a;RF1b;ZL3b	1	3	12	3	13	0	0	f107r.34;f86v6.3;f99r.6	f102r1.17;f105r.1;f105r.6;f106r.4;f107v.44;f112r.44;f113r.24;f114v.37	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cha	chady	cha+∅/dy	IT2a;RF1b;ZL3b	1	3	3	4	3	0	0	f1r.22;f42r.5;f8r.18;f8v.15	f107r.4;f112r.42;f66r.52	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	chctho	chcthody	chctho+∅/dy	IT2a;RF1b;ZL3b	1	3	3	3	3	0	0	f30r.10;f49v.46;f66r.55	f16v.4;f86v5.5;f87r.4	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	che	chesy	che+∅/sy	IT2a;RF1b;ZL3b	1	5	3	5	3	0	0	f105v.10;f67v1.24;f68r3.5;f70r2.13;f72v2.1	f34r.6;f68r2.4;f75v.43	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	chedal	chesy	che+dal/sy	IT2a;RF1b;ZL3b	1	16	3	27	3	0	0	f103r.25;f104r.10;f104r.4;f104r.8;f104v.5;f105v.22;f108r.30;f108r.36	f34r.6;f68r2.4;f75v.43	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	chedar	chesy	che+dar/sy	IT2a;RF1b;ZL3b	1	17	3	36	3	0	0	f103r.4;f104r.28;f104r.31;f104v.13;f106r.16;f106r.24;f106v.44;f108r.43	f34r.6;f68r2.4;f75v.43	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cheedar	cheesy	chee+dar/sy	IT2a;RF1b;ZL3b	1	5	3	5	3	0	0	f104r.29;f108r.36;f114v.7;f115r.29;f83r.16	f105r.27;f72v3.20;f73r.22	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cheesy	cheedy	chee+sy/dy	IT2a;RF1b;ZL3b	1	3	24	3	59	0	1	f105r.27;f72v3.20;f73r.22	f101v.24;f104r.22;f104v.10;f104v.32;f104v.41;f104v.42;f104v.6;f104v.7	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	chesy	chedy	che+sy/dy	IT2a;RF1b;ZL3b	1	3	47	3	469	0	2	f34r.6;f68r2.4;f75v.43	f103r.13;f103r.14;f103r.19;f103r.2;f103r.28;f103r.29;f103r.3;f103r.36	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	chs	chsdy	chs+∅/dy	IT2a;RF1b;ZL3b	1	15	3	22	3	0	0	f101r.10;f101v.27;f105v.26;f105v.37;f113r.15;f113r.3;f115r.35;f16r.5	f69v.1;f75r.32;f82v.7	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	chy	chydy	chy+∅/dy	IT2a;RF1b;ZL3b	1	80	3	172	3	0	2	f101r.5;f102v2.18;f104v.18;f105r.11;f106r.27;f106r.44;f106v.42;f108v.41	f16v.10;f28v.2;f68v3.4	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cpheo	cpheodar	cpheo+∅/dar	IT2a;RF1b;ZL3b	1	4	3	4	3	0	0	f104v.6;f42v.9;f51r.13;f87r.1	f102r1.3;f52v.5;f87v.1	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cpheo	cpheody	cpheo+∅/dy	IT2a;RF1b;ZL3b	1	4	3	4	3	0	0	f104v.6;f42v.9;f51r.13;f87r.1	f51r.11;f55r.8;f88v.21	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cpheodar	cpheody	cpheo+dar/dy	IT2a;RF1b;ZL3b	1	3	3	3	3	0	0	f102r1.3;f52v.5;f87v.1	f51r.11;f55r.8;f88v.21	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	dairo	dairody	dairo+∅/dy	IT2a;RF1b;ZL3b	1	3	3	3	3	0	0	f13v.6;f23r.7;f88v.22	f105v.1;f66r.64;f86v6.20	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	dchdar	dchdy	dch+dar/dy	IT2a;RF1b;ZL3b	1	3	8	3	8	0	1	f104v.16;f39r.7;f67r2.53	f100v.8;f26r.9;f39r.5;f77r.6;f78v.17;f81v.24;f94v.4;f95v1.6	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	dy	dydy	dy+∅/dy	IT2a;RF1b;ZL3b	1	94	3	290	3	0	3	f100r.22;f100v.16;f101r.7;f101v.22;f102r1.16;f102v1.10;f102v1.11;f102v2.2	f101v.21;f14v.7;f39r.6	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	keedal	keedy	kee+dal/dy	IT2a;RF1b;ZL3b	1	3	26	3	69	0	2	f108r.41;f112v.28;f48v.11	f103r.12;f103r.17;f103r.52;f104v.41;f106r.45;f106v.32;f106v.42;f107v.37	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	keeo	keeodal	keeo+∅/dal	IT2a;RF1b;ZL3b	1	13	3	14	3	0	0	f101r.5;f103r.41;f104r.30;f105v.32;f113v.42;f115v.38;f27v.5;f58v.29	f104r.24;f111r.33;f67r1.2	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	keeodal	keeody	keeo+dal/dy	IT2a;RF1b;ZL3b	1	3	15	3	15	0	0	f104r.24;f111r.33;f67r1.2	f102r2.19;f104r.23;f105r.14;f106r.32;f112v.3;f115v.19;f31v.2;f54v.6	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	keo	keodar	keo+∅/dar	IT2a;RF1b;ZL3b	1	11	3	11	3	0	0	f101v.24;f102v2.22;f111r.22;f115r.20;f31v.3;f38v.2;f58v.34;f67r1.2	f40r.1;f72r3.1;f86v6.23	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	keodar	keody	keo+dar/dy	IT2a;RF1b;ZL3b	1	3	22	3	24	0	1	f40r.1;f72r3.1;f86v6.23	f100v.19;f102v2.35;f112r.20;f113r.11;f115v.42;f20v.9;f26v.6;f26v.8	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	lcheo	lcheody	lcheo+∅/dy	IT2a;RF1b;ZL3b	1	4	3	4	3	0	0	f104v.29;f113r.14;f114r.21;f89v2.10	f101v.25;f103v.15;f86v4.7	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	lcho	lchody	lcho+∅/dy	IT2a;RF1b;ZL3b	1	6	3	8	3	0	0	f106r.28;f106r.5;f113r.49;f115v.17;f115v.28;f33v.10;f82r.8;f89v2.10	f104v.7;f1v.7;f86v5.38	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	lkeo	lkeody	lkeo+∅/dy	IT2a;RF1b;ZL3b	1	3	3	3	4	0	0	f106r.5;f43v.1;f88v.6	f104r.11;f104r.8;f107v.30;f113r.39	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	lo	lody	lo+∅/dy	IT2a;RF1b;ZL3b	1	13	3	20	3	0	0	f103r.8;f104r.12;f104v.8;f106r.25;f108v.14;f108v.18;f112r.24;f113v.21	f106v.3;f112v.11;f8r.14	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okalo	okalody	okalo+∅/dy	IT2a;RF1b;ZL3b	1	3	4	3	4	0	0	f108r.18;f77v.44;f99r.12	f58r.28;f68v3.10;f71r.12;f95v2.3	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okchdar	okchdy	okch+dar/dy	IT2a;RF1b;ZL3b	1	3	19	3	28	0	2	f113r.14;f114r.35;f115r.22	f107v.14;f113r.37;f114r.9;f115v.2;f26v.3;f34v.3;f50v.4;f57r.6	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okcheo	okcheody	okcheo+∅/dy	IT2a;RF1b;ZL3b	1	3	3	3	3	0	0	f106v.38;f69r.43;f70v2.1	f106v.38;f68r2.18;f93r.9	318	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okeo	okeodal	okeo+∅/dal	IT2a;RF1b;ZL3b	1	12	3	21	3	0	1	f101v.26;f102r2.19;f102v2.23;f102v2.37;f26v.4;f31v.10;f67r1.6;f67r2.27	f69v.3;f70v1.12;f99v.24	318	FORMAL_MINIMAL_PAIR_NO_MEANING
