host_a	host_b	length	position	glyph_a	glyph_b	substitution_class	count_a	count_b	folios_a	folios_b	pages_a	pages_b	sections_a	sections_b	context_cosine	context_js	claim_state
ok	yk	2	1	o	y	L2:P1:o>y	839	55	69	32	113	38	B|C|H|P|S|T	B|C|H|P|S|T	0.932827945111	0.079663050005	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oka	oke	3	3	a	e	L3:P3:a>e	24	218	20	36	23	58	B|C|H|P|S|T	B|C|H|S|T	0.651265456280	0.287246924976	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oka	okl	3	3	a	l	L3:P3:a>l	24	7	20	5	23	5	B|C|H|P|S|T	B|S	0.795200512656	0.164275567850	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oka	oko	3	3	a	o	L3:P3:a>o	24	16	20	13	23	15	B|C|H|P|S|T	H|P|S|T	0.871596468821	0.098979416960	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oka	oky	3	3	a	y	L3:P3:a>y	24	155	20	67	23	87	B|C|H|P|S|T	B|H|P|S|T	0.810713421324	0.164444879350	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oka	ola	3	2	k	l	L3:P2:k>l	24	3	20	3	23	3	B|C|H|P|S|T	S	0.959846137251	0.070758413451	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oka	opa	3	2	k	p	L3:P2:k>p	24	2	20	2	23	2	B|C|H|P|S|T	S	0.948654787684	0.092370049025	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oka	ora	3	2	k	r	L3:P2:k>r	24	5	20	5	23	5	B|C|H|P|S|T	B|H|S|T	0.964050281809	0.052687623664	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oka	yka	3	1	o	y	L3:P1:o>y	24	2	20	2	23	2	B|C|H|P|S|T	H|P	0.948654787684	0.092370049025	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oke	okl	3	3	e	l	L3:P3:e>l	218	7	36	5	58	5	B|C|H|S|T	B|S	0.822969870759	0.175557172994	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oke	oko	3	3	e	o	L3:P3:e>o	218	16	36	13	58	15	B|C|H|S|T	H|P|S|T	0.893696417841	0.114593940370	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oke	oky	3	3	e	y	L3:P3:e>y	218	155	36	67	58	87	B|C|H|S|T	B|H|P|S|T	0.823473082638	0.154911982034	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oke	ore	3	2	k	r	L3:P2:k>r	218	1	36	1	58	1	B|C|H|S|T	S	0.753622422756	0.275807718091	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oke	yke	3	1	o	y	L3:P1:o>y	218	5	36	4	58	4	B|C|H|S|T	B|H|S	0.923775895968	0.114635589962	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
okl	oko	3	3	l	o	L3:P3:l>o	7	16	5	13	5	15	B|S	H|P|S|T	0.951557382476	0.052206718532	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
okl	oky	3	3	l	y	L3:P3:l>y	7	155	5	67	5	87	B|S	B|H|P|S|T	0.972701195666	0.069738831169	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
okl	orl	3	2	k	r	L3:P2:k>r	7	1	5	1	5	1	B|S	H	0.905396723661	0.100522106630	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
okl	ykl	3	1	o	y	L3:P1:o>y	7	1	5	1	5	1	B|S	S	0.905396723661	0.100522106630	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oko	oky	3	3	o	y	L3:P3:o>y	16	155	13	67	15	87	H|P|S|T	B|H|P|S|T	0.968241415460	0.066763200502	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oko	olo	3	2	k	l	L3:P2:k>l	16	11	13	9	15	9	H|P|S|T	B|H	0.979460252525	0.022842550002	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oko	oqo	3	2	k	q	L3:P2:k>q	16	1	13	1	15	1	H|P|S|T	B	0.919271315015	0.091742826556	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oko	oro	3	2	k	r	L3:P2:k>r	16	3	13	3	15	3	H|P|S|T	H	0.961725388082	0.056888799497	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oko	oto	3	2	k	t	L3:P2:k>t	16	16	13	15	15	16	H|P|S|T	H|P|S	0.976959211038	0.016682292351	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oko	yko	3	1	o	y	L3:P1:o>y	16	1	13	1	15	1	H|P|S|T	H	0.863054694826	0.127763880562	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oky	oly	3	2	k	l	L3:P2:k>l	155	43	67	26	87	29	B|H|P|S|T	B|H|P|S|T	0.981549527922	0.025233641335	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oky	opy	3	2	k	p	L3:P2:k>p	155	8	67	8	87	8	B|H|P|S|T	B|H|P|S|T	0.987197922659	0.046060295220	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oky	ory	3	2	k	r	L3:P2:k>r	155	18	67	14	87	16	B|H|P|S|T	B|H|P|S	0.972165506514	0.059999126918	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oky	osy	3	2	k	s	L3:P2:k>s	155	1	67	1	87	1	B|H|P|S|T	H	0.886375614660	0.206825713036	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oky	rky	3	1	o	r	L3:P1:o>r	155	1	67	1	87	1	B|H|P|S|T	S	0.895395283873	0.196763738636	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oky	yky	3	1	o	y	L3:P1:o>y	155	12	67	9	87	10	B|H|P|S|T	H|S|T	0.967896011384	0.068162833382	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ol	on	2	2	l	n	L2:P2:l>n	71	1	42	1	53	1	B|H|P|S|T	H	0.779616432677	0.250374116673	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ol	op	2	2	l	p	L2:P2:l>p	71	24	42	18	53	18	B|H|P|S|T	B|H|P|S|T	0.709334601664	0.257616910784	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ol	or	2	2	l	r	L2:P2:l>r	71	504	42	86	53	154	B|H|P|S|T	B|C|H|P|S|T	0.813749234745	0.175288061218	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ol	os	2	2	l	s	L2:P2:l>s	71	47	42	33	53	38	B|H|P|S|T	B|H|P|S|T	0.794041621100	0.197463166163	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ol	ot	2	2	l	t	L2:P2:l>t	71	431	42	61	53	99	B|H|P|S|T	B|C|H|P|S|T	0.692803865146	0.300282006941	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ol	rl	2	1	o	r	L2:P1:o>r	71	1	42	1	53	1	B|H|P|S|T	S	0.804843182067	0.223259758222	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ol	yl	2	1	o	y	L2:P1:o>y	71	2	42	2	53	2	B|H|P|S|T	H|S	0.783043929295	0.222278149691	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ola	old	3	3	a	d	L3:P3:a>d	3	19	3	14	3	15	S	C|H|P|S	0.763977262641	0.167378471350	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ola	olf	3	3	a	f	L3:P3:a>f	3	1	3	1	3	1	S	C	0.813235363940	0.101102264284	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ola	olk	3	3	a	k	L3:P3:a>k	3	69	3	22	3	34	S	B|C|H|S|T	0.748792614774	0.222168974857	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ola	olo	3	3	a	o	L3:P3:a>o	3	11	3	9	3	9	S	B|H	0.842402726425	0.097601274254	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ola	olr	3	3	a	r	L3:P3:a>r	3	2	3	1	3	1	S	S	0.851163073783	0.070156854265	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ola	ols	3	3	a	s	L3:P3:a>s	3	13	3	12	3	13	S	B|H|P|S|T	0.818953482395	0.124331657743	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ola	olt	3	3	a	t	L3:P3:a>t	3	8	3	5	3	6	S	B|H|S|T	0.764870625553	0.160632864540	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ola	oly	3	3	a	y	L3:P3:a>y	3	43	3	26	3	29	S	B|H|P|S|T	0.809005855437	0.170155837612	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ola	opa	3	2	l	p	L3:P2:l>p	3	2	3	2	3	2	S	S	0.996878491306	0.003584677494	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ola	ora	3	2	l	r	L3:P2:l>r	3	5	3	5	3	5	S	B|H|S|T	0.996525260041	0.005529893281	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
old	olf	3	3	d	f	L3:P3:d>f	19	1	14	1	15	1	C|H|P|S	C	0.935448676234	0.087508076305	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
old	olk	3	3	d	k	L3:P3:d>k	19	69	14	22	15	34	C|H|P|S	B|C|H|S|T	0.980825671141	0.033794590405	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
old	olo	3	3	d	o	L3:P3:d>o	19	11	14	9	15	9	C|H|P|S	B|H	0.890955431127	0.103286433755	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
old	olr	3	3	d	r	L3:P3:d>r	19	2	14	1	15	1	C|H|P|S	S	0.945901426683	0.072352242329	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
old	ols	3	3	d	s	L3:P3:d>s	19	13	14	12	15	13	C|H|P|S	B|H|P|S|T	0.949943581792	0.052270998528	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
old	olt	3	3	d	t	L3:P3:d>t	19	8	14	5	15	6	C|H|P|S	B|H|S|T	0.983248532391	0.025078541057	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
old	oly	3	3	d	y	L3:P3:d>y	19	43	14	26	15	29	C|H|P|S	B|H|P|S|T	0.904500712368	0.108082729511	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
old	opd	3	2	l	p	L3:P2:l>p	19	2	14	1	15	1	C|H|P|S	S	0.963400848232	0.062020701917	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olf	olk	3	3	f	k	L3:P3:f>k	1	69	1	22	1	34	C	B|C|H|S|T	0.908351069578	0.145273985465	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olf	olo	3	3	f	o	L3:P3:f>o	1	11	1	9	1	9	C	B|H	0.879253412042	0.106075879810	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olf	olr	3	3	f	r	L3:P3:f>r	1	2	1	1	1	1	C	S	0.954239395241	0.032696405355	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olf	ols	3	3	f	s	L3:P3:f>s	1	13	1	12	1	13	C	B|H|P|S|T	0.901282694822	0.114945220711	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olf	olt	3	3	f	t	L3:P3:f>t	1	8	1	5	1	6	C	B|H|S|T	0.944231726456	0.068568133719	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olf	oly	3	3	f	y	L3:P3:f>y	1	43	1	26	1	29	C	B|H|P|S|T	0.851012574030	0.195393542930	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olk	olo	3	3	k	o	L3:P3:k>o	69	11	22	9	34	9	B|C|H|S|T	B|H	0.858097172036	0.164554874149	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olk	olr	3	3	k	r	L3:P3:k>r	69	2	22	1	34	1	B|C|H|S|T	S	0.924747139550	0.127244683762	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olk	ols	3	3	k	s	L3:P3:k>s	69	13	22	12	34	13	B|C|H|S|T	B|H|P|S|T	0.935226008276	0.087493742765	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olk	olt	3	3	k	t	L3:P3:k>t	69	8	22	5	34	6	B|C|H|S|T	B|H|S|T	0.985163944588	0.034468100985	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olk	oly	3	3	k	y	L3:P3:k>y	69	43	22	26	34	29	B|C|H|S|T	B|H|P|S|T	0.882076809660	0.147135845375	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olo	olr	3	3	o	r	L3:P3:o>r	11	2	9	1	9	1	B|H	S	0.956982942586	0.045549751867	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olo	ols	3	3	o	s	L3:P3:o>s	11	13	9	12	9	13	B|H	B|H|P|S|T	0.954150006218	0.053899624882	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olo	olt	3	3	o	t	L3:P3:o>t	11	8	9	5	9	6	B|H	B|H|S|T	0.880359328169	0.114797306958	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olo	oly	3	3	o	y	L3:P3:o>y	11	43	9	26	9	29	B|H	B|H|P|S|T	0.957507144326	0.070996343462	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olo	oqo	3	2	l	q	L3:P2:l>q	11	1	9	1	9	1	B|H	B	0.935073827413	0.067481753556	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olo	oro	3	2	l	r	L3:P2:l>r	11	3	9	3	9	3	B|H	H	0.972475499927	0.039086841192	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olo	oto	3	2	l	t	L3:P2:l>t	11	16	9	15	9	16	B|H	H|P|S	0.969025129967	0.029947361150	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olr	ols	3	3	r	s	L3:P3:r>s	2	13	1	12	1	13	S	B|H|P|S|T	0.981107884795	0.043239697218	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olr	olt	3	3	r	t	L3:P3:r>t	2	8	1	5	1	6	S	B|H|S|T	0.944145660934	0.067910017428	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olr	oly	3	3	r	y	L3:P3:r>y	2	43	1	26	1	29	S	B|H|P|S|T	0.962829371312	0.092182066742	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ols	olt	3	3	s	t	L3:P3:s>t	13	8	12	5	13	6	B|H|P|S|T	B|H|S|T	0.938523201529	0.074081152349	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ols	oly	3	3	s	y	L3:P3:s>y	13	43	12	26	13	29	B|H|P|S|T	B|H|P|S|T	0.987377190731	0.035264287779	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
olt	oly	3	3	t	y	L3:P3:t>y	8	43	5	26	6	29	B|H|S|T	B|H|P|S|T	0.890423710632	0.135661495200	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oly	opy	3	2	l	p	L3:P2:l>p	43	8	26	8	29	8	B|H|P|S|T	B|H|P|S|T	0.988979195274	0.026931737589	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oly	ory	3	2	l	r	L3:P2:l>r	43	18	26	14	29	16	B|H|P|S|T	B|H|P|S	0.985953034402	0.025277740651	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oly	osy	3	2	l	s	L3:P2:l>s	43	1	26	1	29	1	B|H|P|S|T	H	0.891026365593	0.169254206557	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
on	op	2	2	n	p	L2:P2:n>p	1	24	1	18	1	18	H	B|H|P|S|T	0.892745709787	0.139412067148	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
on	or	2	2	n	r	L2:P2:n>r	1	504	1	86	1	154	H	B|C|H|P|S|T	0.915023580644	0.136492254151	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
on	os	2	2	n	s	L2:P2:n>s	1	47	1	33	1	38	H	B|H|P|S|T	0.928101856726	0.116802817349	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
on	ot	2	2	n	t	L2:P2:n>t	1	431	1	61	1	99	H	B|C|H|P|S|T	0.865130069820	0.218564264861	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
op	or	2	2	p	r	L2:P2:p>r	24	504	18	86	18	154	B|H|P|S|T	B|C|H|P|S|T	0.893426116829	0.134153415822	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
op	os	2	2	p	s	L2:P2:p>s	24	47	18	33	18	38	B|H|P|S|T	B|H|P|S|T	0.896890013785	0.122713548323	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
op	ot	2	2	p	t	L2:P2:p>t	24	431	18	61	18	99	B|H|P|S|T	B|C|H|P|S|T	0.990714357512	0.035612266766	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
op	yp	2	1	o	y	L2:P1:o>y	24	4	18	3	18	3	B|H|P|S|T	S|T	0.977464415319	0.042581249844	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
opa	opd	3	3	a	d	L3:P3:a>d	2	2	2	1	2	1	S	S	0.813490358171	0.096183652281	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
opa	opy	3	3	a	y	L3:P3:a>y	2	8	2	8	2	8	S	B|H|P|S|T	0.815135270071	0.121197760326	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
opa	ora	3	2	p	r	L3:P2:p>r	2	5	2	5	2	5	S	B|H|S|T	0.986905559310	0.017898147864	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
opd	opy	3	3	d	y	L3:P3:d>y	2	8	1	8	1	8	S	B|H|P|S|T	0.911575145132	0.090202899926	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
opy	ory	3	2	p	r	L3:P2:p>r	8	18	8	14	8	16	B|H|P|S|T	B|H|P|S	0.990972286438	0.024497535954	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
opy	osy	3	2	p	s	L3:P2:p>s	8	1	8	1	8	1	B|H|P|S|T	H	0.936400615342	0.078109493067	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oqo	oro	3	2	q	r	L3:P2:q>r	1	3	1	3	1	3	B	H	0.964558367745	0.021851901439	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oqo	oto	3	2	q	t	L3:P2:q>t	1	16	1	15	1	16	B	H|P|S	0.888934024774	0.107829714686	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
or	os	2	2	r	s	L2:P2:r>s	504	47	86	33	154	38	B|C|H|P|S|T	B|H|P|S|T	0.991150928451	0.021628409010	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
or	ot	2	2	r	t	L2:P2:r>t	504	431	86	61	154	99	B|C|H|P|S|T	B|C|H|P|S|T	0.876733521181	0.170697241327	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ora	ore	3	3	a	e	L3:P3:a>e	5	1	5	1	5	1	B|H|S|T	S	0.826572327654	0.106980243716	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ora	orl	3	3	a	l	L3:P3:a>l	5	1	5	1	5	1	B|H|S|T	H	0.793367355581	0.135334163427	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ora	oro	3	3	a	o	L3:P3:a>o	5	3	5	3	5	3	B|H|S|T	H	0.889588705645	0.071332773320	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ora	ory	3	3	a	y	L3:P3:a>y	5	18	5	14	5	16	B|H|S|T	B|H|P|S	0.794022082318	0.157852188425	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ore	orl	3	3	e	l	L3:P3:e>l	1	1	1	1	1	1	S	H	0.985150812065	0.012581458369	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ore	oro	3	3	e	o	L3:P3:e>o	1	3	1	3	1	3	S	H	0.964558367745	0.021851901439	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ore	ory	3	3	e	y	L3:P3:e>y	1	18	1	14	1	16	S	B|H|P|S	0.919396761782	0.120807875123	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
orl	oro	3	3	l	o	L3:P3:l>o	1	3	1	3	1	3	H	H	0.944630619544	0.039580433958	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
orl	ory	3	3	l	y	L3:P3:l>y	1	18	1	14	1	16	H	B|H|P|S	0.911785392551	0.128700943347	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oro	ory	3	3	o	y	L3:P3:o>y	3	18	3	14	3	16	H	B|H|P|S	0.924182761783	0.102862069388	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oro	oto	3	2	r	t	L3:P2:r>t	3	16	3	15	3	16	H	H|P|S	0.935312148187	0.071109835883	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ory	osy	3	2	r	s	L3:P2:r>s	18	1	14	1	16	1	B|H|P|S	H	0.921933884859	0.118670425906	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ory	yry	3	1	o	y	L3:P1:o>y	18	1	14	1	16	1	B|H|P|S	B	0.919396761782	0.120807875123	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
os	ot	2	2	s	t	L2:P2:s>t	47	431	33	61	38	99	B|H|P|S|T	B|C|H|P|S|T	0.875489270123	0.171681529654	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
os	ys	2	1	o	y	L2:P1:o>y	47	3	33	3	38	3	B|H|P|S|T	H|P	0.926813629376	0.099776898308	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ot	yt	2	1	o	y	L2:P1:o>y	431	55	61	28	99	32	B|C|H|P|S|T	B|C|H|S|T	0.980931278000	0.034057933216	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oto	yto	3	1	o	y	L3:P1:o>y	16	5	15	3	16	4	H|P|S	H|T	0.957022220347	0.046729934563	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pad	pal	3	3	d	l	L3:P3:d>l	1	1	1	1	1	1	S	S	1.000000000000	0.000000000000	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pad	par	3	3	d	r	L3:P3:d>r	1	1	1	1	1	1	S	S	0.976798143852	0.015726822962	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pad	pod	3	2	a	o	L3:P2:a>o	1	3	1	3	1	3	S	H|S|T	0.947690025818	0.045019525949	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pad	pyd	3	2	a	y	L3:P2:a>y	1	2	1	2	1	2	S	H	0.954239395241	0.032696405355	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pal	par	3	3	l	r	L3:P3:l>r	1	1	1	1	1	1	S	S	0.976798143852	0.015726822962	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pal	pol	3	2	a	o	L3:P2:a>o	1	17	1	12	1	13	S	B|H|P|S	0.896209154217	0.131606977149	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
par	por	3	2	a	o	L3:P2:a>o	1	9	1	7	1	8	S	B|H|P|S	0.920452863038	0.091270058690	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
par	rar	3	1	p	r	L3:P1:p>r	1	2	1	1	1	2	S	S	0.954239395241	0.032696405355	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pch	psh	3	2	c	s	L3:P2:c>s	8	1	8	1	8	1	B|H|S	B	0.926005320782	0.069258168564	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pch	tch	3	1	p	t	L3:P1:p>t	8	2	8	2	8	2	B|H|S	H	0.938231549636	0.061951919038	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pch	ych	3	1	p	y	L3:P1:p>y	8	5	8	5	8	5	B|H|S	H|S	0.956169253237	0.044132510362	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
