locus	page	physical_folio	register	group_index	group_count	token	normalized_line_position	normalized_field_index	normalized_within_field_position	after_dy	source_codes	source_member_count	terminal_member	group_initial_q2	internal_a1q2	contains_q2	contains_a1	q2_predecessors
f78v.2	f78v	f78	B|B	10	11	oty	0.9	1	0.75	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f78v.21	f78v	f78	B|B	4	8	otaiin	0.428571428571	0.666666666667	0	1	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f78v.24	f78v	f78	B|B	1	9	ytaiin	0	0	0	0	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f78v.25	f78v	f78	B|B	1	9	teeol	0	0	0	0	Q2 K2 A1 B2	4	B2	1	0	1	1	NONE
f78v.26	f78v	f78	B|B	4	9	otain	0.375	0.333333333333	0	1	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f78v.26	f78v	f78	B|B	9	9	otaldy	1	1	0.5	1	A1 Q2 A3 B2 B1 A2	6	A2	0	1	1	1	A1:1
f78v.27	f78v	f78	B|B	10	11	oltar	0.9	0.5	0.9	0	A1 B2 Q2 A3 C1	5	C1	0	0	1	1	B2:1
f78v.28	f78v	f78	B|B	6	10	oteedy	0.555555555556	0	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f78v.30	f78v	f78	B|B	4	10	sheety	0.333333333333	0.5	0.333333333333	0	L1 K2 Q2 A2	4	A2	0	0	1	0	K2:1
f78v.30	f78v	f78	B|B	8	10	oltal	0.777777777778	0.5	0.777777777778	0	A1 B2 Q2 A3 B2	5	B2	0	0	1	1	B2:1
f78v.32	f78v	f78	B|B	6	6	otalor	1	0.5	1	0	A1 Q2 A3 B2 A1 C1	6	C1	0	1	1	1	A1:1
f78v.8	f78v	f78	B|B	2	9	otedy	0.125	0.166666666667	0.5	1	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f79r.14	f79r	f79	B|B	4	10	qotal	0.333333333333	0.5	0.333333333333	0	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f79r.17	f79r	f79	B|B	8	11	otaiin	0.7	0.5	0.7	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f79r.18	f79r	f79	B|B	6	10	otain	0.555555555556	0.5	0.555555555556	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f79r.18	f79r	f79	B|B	7	10	otain	0.666666666667	0.5	0.666666666667	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f79r.18	f79r	f79	B|B	8	10	otal	0.777777777778	0.5	0.777777777778	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f79r.24	f79r	f79	B|B	5	8	otain	0.571428571429	1	0	1	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f79r.24	f79r	f79	B|B	6	8	otchey	0.714285714286	1	0.333333333333	0	A1 Q2 K1 J1 A2	5	A2	0	1	1	1	A1:1
f79r.25	f79r	f79	B|B	2	8	qotshy	0.142857142857	0	0.2	0	D1 A1 Q2 L1 A2	5	A2	0	1	1	1	A1:1
f79r.25	f79r	f79	B|B	7	8	oteey	0.857142857143	1	0	1	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f79r.26	f79r	f79	B|B	2	8	olteedy	0.142857142857	0	1	0	A1 B2 Q2 K2 B1 A2	6	A2	0	0	1	1	B2:1
f79r.26	f79r	f79	B|B	3	8	qotchey	0.285714285714	0.25	0	1	D1 A1 Q2 K1 J1 A2	6	A2	0	1	1	1	A1:1
f79r.34	f79r	f79	B|B	3	6	qotas	0.4	1	0	1	D1 A1 Q2 A3 C2	5	C2	0	1	1	1	A1:1
f79r.34	f79r	f79	B|B	5	6	teol	0.8	1	0.666666666667	0	Q2 J1 A1 B2	4	B2	1	0	1	1	NONE
f79r.4	f79r	f79	B|B	1	11	teey	0	0.5	0	0	Q2 K2 A2	3	A2	1	0	1	0	NONE
f79r.41	f79r	f79	B|B	3	9	qotain	0.25	0.5	0	1	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f79r.41	f79r	f79	B|B	4	9	oteedy	0.375	0.5	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f79r.7	f79r	f79	B|B	9	10	qoty	0.888888888889	1	0.875	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f79r.9	f79r	f79	B|B	7	9	qoty	0.75	1	0.6	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f79v.12	f79v	f79	B|B	4	8	qoteedy	0.428571428571	0.428571428571	0.5	1	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f79v.12	f79v	f79	B|B	7	8	qotedy	0.857142857143	0.857142857143	0.5	1	D1 A1 Q2 J1 B1 A2	6	A2	0	1	1	1	A1:1
f79v.13	f79v	f79	B|B	4	9	dytain	0.375	0	0.5	0	B1 A2 Q2 A3 F1	5	F1	0	0	1	0	A2:1
f79v.15	f79v	f79	B|B	1	8	yteedy	0	0	0.5	0	A2 Q2 K2 B1 A2	5	A2	0	0	1	0	A2:1
f79v.15	f79v	f79	B|B	7	8	teey	0.857142857143	1	0.8	0	Q2 K2 A2	3	A2	1	0	1	0	NONE
f79v.17	f79v	f79	B|B	9	10	otain	0.888888888889	0.5	0.888888888889	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f79v.2	f79v	f79	B|B	1	7	qoteedy	0	0	0.5	0	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f79v.2	f79v	f79	B|B	3	7	qoty	0.333333333333	1	0.2	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f79v.20	f79v	f79	B|B	3	10	qety	0.222222222222	0.5	0.5	0	D1 J1 Q2 A2	4	A2	0	0	1	0	J1:1
f79v.20	f79v	f79	B|B	8	10	oty	0.777777777778	1	0.6	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f79v.25	f79v	f79	B|B	4	9	qotain	0.375	0.5	0	1	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f79v.25	f79v	f79	B|B	5	9	oteedy	0.5	0.5	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f79v.25	f79v	f79	B|B	7	9	otshey	0.75	1	0.333333333333	0	A1 Q2 L1 J1 A2	5	A2	0	1	1	1	A1:1
f79v.26	f79v	f79	B|B	6	9	tar	0.625	1	0.25	0	Q2 A3 C1	3	C1	1	0	1	0	NONE
f79v.26	f79v	f79	B|B	8	9	otol	0.875	1	0.75	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f79v.28	f79v	f79	B|B	5	8	otalshdy	0.571428571429	0.5	0.5	1	A1 Q2 A3 B2 L1 B1 A2	7	A2	0	1	1	1	A1:1
f79v.28	f79v	f79	B|B	7	8	otaiin	0.857142857143	1	0.5	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f79v.35	f79v	f79	B|B	6	11	otol	0.5	0	0.555555555556	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f79v.35	f79v	f79	B|B	8	11	otain	0.7	0	0.777777777778	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f79v.35	f79v	f79	B|B	10	11	oteedy	0.9	0	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f79v.39	f79v	f79	B|B	10	10	yty	1	1	1	0	A2 Q2 A2	3	A2	0	0	1	0	A2:1
f79v.8	f79v	f79	B|B	2	8	qotey	0.142857142857	0.25	0	1	D1 A1 Q2 J1 A2	5	A2	0	1	1	1	A1:1
f79v.8	f79v	f79	B|B	7	8	qoteedy	0.857142857143	0.75	1	0	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f8r.2	f8r	f8	H|A	1	9	tchty	0	0.5	0	0	Q2 K1 Q2 A2	4	A2	1	0	1	0	K1:1
f8r.7	f8r	f8	H|A	1	4	choto	0	0.5	0	0	K1 A1 Q2 A1	4	A1	0	1	1	1	A1:1
f8v.13	f8v	f8	H|A	2	7	otchar	0.166666666667	0.5	0.166666666667	0	A1 Q2 K1 A3 C1	5	C1	0	1	1	1	A1:1
f8v.13	f8v	f8	H|A	6	7	otorchy	0.833333333333	0.5	0.833333333333	0	A1 Q2 A1 C1 K1 A2	6	A2	0	1	1	1	A1:1
f8v.13	f8v	f8	H|A	7	7	satar	1	0.5	1	0	C2 A3 Q2 A3 C1	5	C1	0	0	1	0	A3:1
f8v.14	f8v	f8	H|A	8	9	tchy	0.875	0.5	0.875	0	Q2 K1 A2	3	A2	1	0	1	0	NONE
f8v.5	f8v	f8	H|A	4	7	otchar	0.5	0.5	0.5	0	A1 Q2 K1 A3 C1	5	C1	0	1	1	1	A1:1
f8v.5	f8v	f8	H|A	5	7	etaiin	0.666666666667	0.5	0.666666666667	0	J1 Q2 A3 G1	4	G1	0	0	1	0	J1:1
f8v.7	f8v	f8	H|A	6	7	chotain	0.833333333333	0.5	0.833333333333	0	K1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f80r.14	f80r	f80	B|B	6	12	qotchy	0.454545454545	0.5	0.454545454545	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f80r.14	f80r	f80	B|B	7	12	qotal	0.545454545455	0.5	0.545454545455	0	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f80r.14	f80r	f80	B|B	11	12	qotar	0.909090909091	0.5	0.909090909091	0	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f80r.14	f80r	f80	B|B	12	12	otal	1	0.5	1	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f80r.15	f80r	f80	B|B	8	10	otar	0.777777777778	1	0.6	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f80r.15	f80r	f80	B|B	9	10	cheoltain	0.888888888889	1	0.8	0	K1 J1 A1 B2 Q2 A3 F1	7	F1	0	0	1	1	B2:1
f80r.16	f80r	f80	B|B	9	11	saltar	0.8	1	0	1	C2 A3 B2 Q2 A3 C1	6	C1	0	0	1	0	B2:1
f80r.16	f80r	f80	B|B	11	11	oty	1	1	1	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f80r.18	f80r	f80	B|B	8	11	qotol	0.7	1	0.4	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f80r.20	f80r	f80	B|B	1	11	qoteedy	0	0	0.5	0	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f80r.20	f80r	f80	B|B	5	11	qoty	0.4	0.5	0.5	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f80r.20	f80r	f80	B|B	7	11	otain	0.6	0.5	0.833333333333	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f80r.21	f80r	f80	B|B	4	11	qotar	0.3	1	0.222222222222	0	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f80r.21	f80r	f80	B|B	6	11	otol	0.5	1	0.444444444444	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f80r.21	f80r	f80	B|B	7	11	teol	0.6	1	0.555555555556	0	Q2 J1 A1 B2	4	B2	1	0	1	1	NONE
f80r.21	f80r	f80	B|B	9	11	qotal	0.8	1	0.777777777778	0	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f80r.21	f80r	f80	B|B	10	11	oltain	0.9	1	0.888888888889	0	A1 B2 Q2 A3 F1	5	F1	0	0	1	1	B2:1
f80r.25	f80r	f80	B|B	12	13	teol	0.916666666667	1	0.833333333333	0	Q2 J1 A1 B2	4	B2	1	0	1	1	NONE
f80r.27	f80r	f80	B|B	3	10	otaiin	0.222222222222	0.5	0.222222222222	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f80r.33	f80r	f80	B|B	4	8	otal	0.428571428571	0.5	0.428571428571	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f80r.36	f80r	f80	B|B	3	11	tain	0.2	0.5	0.2	0	Q2 A3 F1	3	F1	1	0	1	0	NONE
f80r.36	f80r	f80	B|B	4	11	oteey	0.3	0.5	0.3	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f80r.40	f80r	f80	B|B	4	7	qotain	0.5	0.5	0.5	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f80r.45	f80r	f80	B|B	5	8	qotain	0.571428571429	1	0.4	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f80r.45	f80r	f80	B|B	7	8	lteey	0.857142857143	1	0.8	0	B2 Q2 K2 A2	4	A2	0	0	1	0	B2:1
f80r.51	f80r	f80	B|B	1	11	talkl	0	0.5	0	0	Q2 A3 B2 Q1 B2	5	B2	1	0	1	0	NONE
f80r.51	f80r	f80	B|B	7	11	otaly	0.6	0.5	0.6	0	A1 Q2 A3 B2 A2	5	A2	0	1	1	1	A1:1
f80r.51	f80r	f80	B|B	8	11	otain	0.7	0.5	0.7	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f80v.14	f80v	f80	B|B	1	9	tshedy	0	0	0.5	0	Q2 L1 J1 B1 A2	5	A2	1	0	1	0	NONE
f80v.14	f80v	f80	B|B	5	9	otal	0.5	0.5	0.5	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f80v.14	f80v	f80	B|B	7	9	qoty	0.75	0.75	0	1	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f80v.16	f80v	f80	B|B	3	11	qotar	0.2	0	0.333333333333	0	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f80v.16	f80v	f80	B|B	5	11	qotal	0.4	0	0.666666666667	0	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f80v.16	f80v	f80	B|B	9	11	oty	0.8	0.5	0.5	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f80v.16	f80v	f80	B|B	11	11	tal	1	1	0.5	1	Q2 A3 B2	3	B2	1	0	1	0	NONE
f80v.24	f80v	f80	B|B	4	10	qoty	0.333333333333	1	0.25	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f80v.24	f80v	f80	B|B	5	10	qotol	0.444444444444	1	0.375	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f80v.24	f80v	f80	B|B	6	10	otaiin	0.555555555556	1	0.5	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f80v.25	f80v	f80	B|B	2	10	qoty	0.111111111111	1	0	1	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f80v.25	f80v	f80	B|B	7	10	tal	0.666666666667	1	0.625	0	Q2 A3 B2	3	B2	1	0	1	0	NONE
f80v.3	f80v	f80	B|B	5	7	otaiin	0.666666666667	1	0.5	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f80v.33	f80v	f80	B|B	7	8	tchcthy	0.857142857143	1	0.666666666667	0	Q2 K1 U2 A2	4	A2	1	0	1	0	NONE
f80v.35	f80v	f80	B|B	1	12	tol	0	0.5	0	0	Q2 A1 B2	3	B2	1	0	1	1	NONE
f80v.35	f80v	f80	B|B	2	12	oltain	0.0909090909091	0.5	0.0909090909091	0	A1 B2 Q2 A3 F1	5	F1	0	0	1	1	B2:1
f80v.6	f80v	f80	B|B	1	9	tcheol	0	0	0	0	Q2 K1 J1 A1 B2	5	B2	1	0	1	1	NONE
f80v.6	f80v	f80	B|B	7	9	otey	0.75	0.666666666667	0.5	0	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f80v.7	f80v	f80	B|B	2	8	tchey	0.142857142857	0	0.333333333333	0	Q2 K1 J1 A2	4	A2	1	0	1	0	NONE
f80v.7	f80v	f80	B|B	5	8	qotshey	0.571428571429	1	0	1	D1 A1 Q2 L1 J1 A2	6	A2	0	1	1	1	A1:1
f80v.7	f80v	f80	B|B	8	8	stolpchy	1	1	1	0	C2 Q2 A1 B2 P1 K1 A2	7	A2	0	0	1	1	C2:1
f81r.10	f81r	f81	B|B	5	6	qotain	0.8	1	0.5	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f81r.12	f81r	f81	B|B	2	6	tedy	0.2	0.333333333333	0.5	1	Q2 J1 B1 A2	4	A2	1	0	1	0	NONE
f81r.21	f81r	f81	B|B	4	7	oteey	0.5	1	0.4	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f81r.21	f81r	f81	B|B	6	7	otey	0.833333333333	1	0.8	0	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f81r.22	f81r	f81	B|B	1	9	qotal	0	0.5	0	0	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f81r.28	f81r	f81	B|B	5	7	taiin	0.666666666667	1	0.6	0	Q2 A3 G1	3	G1	1	0	1	0	NONE
f81r.28	f81r	f81	B|B	6	7	otey	0.833333333333	1	0.8	0	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f81r.6	f81r	f81	B|B	4	7	oteey	0.5	0.5	0.5	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f81r.7	f81r	f81	B|B	4	5	otey	0.75	0.5	0.75	0	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f81r.8	f81r	f81	B|B	3	6	oty	0.4	1	0.25	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f81r.8	f81r	f81	B|B	4	6	qotey	0.6	1	0.5	0	D1 A1 Q2 J1 A2	5	A2	0	1	1	1	A1:1
f81r.8	f81r	f81	B|B	5	6	oteey	0.8	1	0.75	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f81r.9	f81r	f81	B|B	1	4	qoteesy	0	0	0	0	D1 A1 Q2 K2 C2 A2	6	A2	0	1	1	1	A1:1
f81v.21	f81v	f81	B|B	9	9	otar	1	1	1	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f81v.24	f81v	f81	B|B	1	10	ytey	0	0	0	0	A2 Q2 J1 A2	4	A2	0	0	1	0	A2:1
f81v.24	f81v	f81	B|B	8	10	teol	0.777777777778	0.666666666667	0.5	0	Q2 J1 A1 B2	4	B2	1	0	1	1	NONE
f81v.27	f81v	f81	B|B	4	7	tedy	0.5	0.333333333333	0.5	1	Q2 J1 B1 A2	4	A2	1	0	1	0	NONE
f82r.11	f82r	f82	B|B	4	8	qotedor	0.428571428571	0.666666666667	0.5	0	D1 A1 Q2 J1 B1 A1 C1	7	C1	0	1	1	1	A1:1
f82r.11	f82r	f82	B|B	6	8	qotal	0.714285714286	1	0	1	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f82r.26	f82r	f82	B|B	1	9	tshey	0	0	0	0	Q2 L1 J1 A2	4	A2	1	0	1	0	NONE
f82r.26	f82r	f82	B|B	7	9	oteey	0.75	1	0.666666666667	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f82r.4	f82r	f82	B|B	5	8	oteey	0.571428571429	1	0	1	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f82r.7	f82r	f82	B|B	2	9	sotaiin	0.125	0.333333333333	0	1	C2 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f82v.12	f82v	f82	B|B	9	11	qoteytyqoky	0.8	0.5	0.8	0	D1 A1 Q2 J1 A2 Q2 A2 D1 A1 Q1 A2	11	A2	0	1	1	1	A1:1;A2:1
f82v.25	f82v	f82	B|B	4	8	qoty	0.428571428571	0	0.5	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f82v.25	f82v	f82	B|B	6	8	tchdarol	0.714285714286	0	0.833333333333	0	Q2 K1 B1 A3 C1 A1 B2	7	B2	1	0	1	1	NONE
f82v.25	f82v	f82	B|B	7	8	sheytchdy	0.857142857143	0	1	0	L1 J1 A2 Q2 K1 B1 A2	7	A2	0	0	1	0	A2:1
f82v.28	f82v	f82	B|B	1	8	tchal	0	0.5	0	0	Q2 K1 A3 B2	4	B2	1	0	1	0	NONE
f82v.28	f82v	f82	B|B	8	8	otshedy	1	0.5	1	0	A1 Q2 L1 J1 B1 A2	6	A2	0	1	1	1	A1:1
f82v.29	f82v	f82	B|B	8	8	qotar	1	1	0.5	1	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f82v.34	f82v	f82	B|B	4	9	otaiin	0.375	0.5	0.375	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f82v.34	f82v	f82	B|B	8	9	qotar	0.875	0.5	0.875	0	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f82v.35	f82v	f82	B|B	6	10	otain	0.555555555556	0	0.714285714286	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f82v.35	f82v	f82	B|B	7	10	otal	0.666666666667	0	0.857142857143	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f82v.5	f82v	f82	B|B	1	9	tokol	0	0	0	0	Q2 A1 Q1 A1 B2	5	B2	1	0	1	1	NONE
f82v.5	f82v	f82	B|B	6	9	qotal	0.625	1	0.4	0	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f82v.5	f82v	f82	B|B	7	9	otdal	0.75	1	0.6	0	A1 Q2 B1 A3 B2	5	B2	0	1	1	1	A1:1
f82v.8	f82v	f82	B|B	3	10	qoteedy	0.222222222222	0	1	0	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f82v.9	f82v	f82	B|B	7	9	teeol	0.75	0.75	0.75	0	Q2 K2 A1 B2	4	B2	1	0	1	1	NONE
f82v.9	f82v	f82	B|B	8	9	oteedy	0.875	0.75	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f83r.15	f83r	f83	B|B	5	9	tal	0.5	0	0.666666666667	0	Q2 A3 B2	3	B2	1	0	1	0	NONE
f83r.16	f83r	f83	B|B	1	8	tchedy	0	0	0.5	0	Q2 K1 J1 B1 A2	5	A2	1	0	1	0	NONE
f83r.20	f83r	f83	B|B	2	9	qoteedy	0.125	0.25	0.5	1	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f83r.20	f83r	f83	B|B	6	9	cheeety	0.625	0.75	0.5	0	K1 M1 Q2 A2	4	A2	0	0	1	0	M1:1
f83r.22	f83r	f83	B|B	2	9	otchedy	0.125	0	1	0	A1 Q2 K1 J1 B1 A2	6	A2	0	1	1	1	A1:1
f83r.22	f83r	f83	B|B	7	9	otaiin	0.75	0.666666666667	0.75	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f83r.24	f83r	f83	B|B	3	6	chety	0.4	0.5	0.4	0	K1 J1 Q2 A2	4	A2	0	0	1	0	J1:1
f83r.24	f83r	f83	B|B	4	6	otaiin	0.6	0.5	0.6	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f83r.25	f83r	f83	B|B	6	6	otal	1	1	1	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f83r.26	f83r	f83	B|B	1	6	otchey	0	0	0	0	A1 Q2 K1 J1 A2	5	A2	0	1	1	1	A1:1
f83r.26	f83r	f83	B|B	4	6	tol	0.6	0	0.75	0	Q2 A1 B2	3	B2	1	0	1	1	NONE
f83r.3	f83r	f83	B|B	2	10	qotal	0.111111111111	0.333333333333	0	1	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f83r.3	f83r	f83	B|B	9	10	qotal	0.888888888889	1	0.5	0	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f83r.47	f83r	f83	B|B	1	3	otchdy	0	0	0.5	0	A1 Q2 K1 B1 A2	5	A2	0	1	1	1	A1:1
f83r.8	f83r	f83	B|B	2	6	otedy	0.2	0	1	0	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f83v.19	f83v	f83	B|B	2	9	qolteedy	0.125	0.333333333333	0.5	1	D1 A1 B2 Q2 K2 B1 A2	7	A2	0	0	1	1	B2:1
f83v.2	f83v	f83	B|B	5	10	qotedar	0.444444444444	0.6	0	1	D1 A1 Q2 J1 B1 A3 C1	7	C1	0	1	1	1	A1:1
f83v.2	f83v	f83	B|B	8	10	qotal	0.777777777778	1	0	1	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f83v.20	f83v	f83	B|B	1	8	tocthey	0	0	0	0	Q2 A1 U2 J1 A2	5	A2	1	0	1	1	NONE
f83v.25	f83v	f83	B|B	3	8	otechd	0.285714285714	0	0.333333333333	0	A1 Q2 J1 K1 B1	5	B1	0	1	1	1	A1:1
f83v.29	f83v	f83	B|B	5	7	tal	0.666666666667	1	0.333333333333	0	Q2 A3 B2	3	B2	1	0	1	0	NONE
f83v.3	f83v	f83	B|B	1	10	qotain	0	0	0	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f83v.3	f83v	f83	B|B	10	10	oteey	1	1	0.5	1	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f83v.30	f83v	f83	B|B	4	6	otal	0.6	0.5	0.6	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f83v.30	f83v	f83	B|B	6	6	qotals	1	0.5	1	0	D1 A1 Q2 A3 B2 C2	6	C2	0	1	1	1	A1:1
f83v.4	f83v	f83	B|B	3	10	oteeody	0.222222222222	0.166666666667	0.5	1	A1 Q2 K2 A1 B1 A2	6	A2	0	1	1	1	A1:1
f84v.10	f84v	f84	B|B	1	7	qoteed	0	0	0	0	D1 A1 Q2 K2 B1	5	B1	0	1	1	1	A1:1
f84v.22	f84v	f84	B|B	2	11	tedy	0.1	0	1	0	Q2 J1 B1 A2	4	A2	1	0	1	0	NONE
f84v.32	f84v	f84	B|B	6	7	tedy	0.833333333333	0.75	0.5	1	Q2 J1 B1 A2	4	A2	1	0	1	0	NONE
f84v.38	f84v	f84	B|B	7	8	oteol	0.857142857143	1	0.75	0	A1 Q2 J1 A1 B2	5	B2	0	1	1	1	A1:1
f84v.5	f84v	f84	B|B	2	7	oteedy	0.166666666667	0	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f85r1.1	f85r1	f85	T|B	4	11	otchdy	0.3	0.2	1	0	A1 Q2 K1 B1 A2	5	A2	0	1	1	1	A1:1
f85r1.22	f85r1	f85	T|B	2	6	tar	0.2	0	0.25	0	Q2 A3 C1	3	C1	1	0	1	0	NONE
f85r1.25	f85r1	f85	T|B	2	5	oteody	0.25	0	1	0	A1 Q2 J1 A1 B1 A2	6	A2	0	1	1	1	A1:1
f85r1.3	f85r1	f85	T|B	8	11	otedy	0.7	0.75	0.5	1	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f85r1.3	f85r1	f85	T|B	11	11	otedam	1	1	1	0	A1 Q2 J1 B1 A3 B3	6	B3	0	1	1	1	A1:1
f85r1.8	f85r1	f85	T|B	3	11	qotchdy	0.2	0.333333333333	0.5	1	D1 A1 Q2 K1 B1 A2	6	A2	0	1	1	1	A1:1
f85r1.8	f85r1	f85	T|B	6	11	otchy	0.5	1	0	1	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f85r2.12	f85r2	f85	C|B	1	4	otchs	0	0.5	0	0	A1 Q2 K1 C2	4	C2	0	1	1	1	A1:1
f85r2.13	f85r2	f85	C|B	3	5	tedy	0.5	0.5	0.5	1	Q2 J1 B1 A2	4	A2	1	0	1	0	NONE
f85r2.3	f85r2	f85	C|B	1	5	qotor	0	0	0	0	D1 A1 Q2 A1 C1	5	C1	0	1	1	1	A1:1
f85r2.9	f85r2	f85	C|B	2	6	qotaiin	0.2	0	0.5	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
