locus	page	physical_folio	section	currier	hand	register	group_index	group_count	token	wrapper	inner_d	local_frame	page_host	right_family	dy_closure	b3	position_quartile
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	7	13	aiin	NONE	0	NONE	aiin	NONE	0	0	2
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	8	13	cheockhy	che	0	NONE	ockhy	NONE	0	0	2
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	9	13	olkeey	NONE	0	NONE	olkeey	NONE	0	0	2
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	10	13	qotain	q	0	NONE	ot	ain	0	0	3
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	11	13	chey	che	0	NONE	y	NONE	0	0	3
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	12	13	qeeey	q	0	NONE	eeey	NONE	0	0	3
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	13	13	lor	NONE	0	NONE	lor	NONE	0	0	4
f107r.20	f107r	f107	S	B	3	STARS_RECIPE_B	1	2	tcheol	t	0	NONE	cheol	NONE	0	0	0
f107r.21	f107r	f107	S	B	3	STARS_RECIPE_B	1	11	taror	t	0	NONE	aror	NONE	0	0	0
f107r.21	f107r	f107	S	B	3	STARS_RECIPE_B	2	11	olal	NONE	0	O	l	al	0	0	0
f107r.21	f107r	f107	S	B	3	STARS_RECIPE_B	4	11	okaiin	NONE	0	NONE	ok	aiin	0	0	1
f107r.21	f107r	f107	S	B	3	STARS_RECIPE_B	5	11	qotal	q	0	NONE	ot	al	0	0	1
f107r.21	f107r	f107	S	B	3	STARS_RECIPE_B	6	11	shaiin	sh	0	NONE	aiin	NONE	0	0	2
f107r.21	f107r	f107	S	B	3	STARS_RECIPE_B	7	11	qokeol	q	0	NONE	okeol	NONE	0	0	2
f107r.21	f107r	f107	S	B	3	STARS_RECIPE_B	8	11	lkaiin	NONE	0	NONE	lk	aiin	0	0	2
f107r.21	f107r	f107	S	B	3	STARS_RECIPE_B	10	11	lkaiin	NONE	0	NONE	lk	aiin	0	0	3
f107r.21	f107r	f107	S	B	3	STARS_RECIPE_B	11	11	aiin	NONE	0	NONE	aiin	NONE	0	0	4
f107r.23	f107r	f107	S	B	3	STARS_RECIPE_B	1	3	chodaiin	ch	0	O	d	aiin	0	0	0
f107r.23	f107r	f107	S	B	3	STARS_RECIPE_B	2	3	shar	sh	0	NONE	ar	NONE	0	0	2
f107r.23	f107r	f107	S	B	3	STARS_RECIPE_B	3	3	chodaiin	ch	0	O	d	aiin	0	0	4
f107r.24	f107r	f107	S	B	3	STARS_RECIPE_B	1	13	pal	NONE	0	NONE	p	al	0	0	0
f107r.25	f107r	f107	S	B	3	STARS_RECIPE_B	1	11	ycheain	NONE	0	NONE	yche	ain	0	0	0
f107r.25	f107r	f107	S	B	3	STARS_RECIPE_B	2	11	chal	ch	0	NONE	al	NONE	0	0	0
f107r.25	f107r	f107	S	B	3	STARS_RECIPE_B	3	11	kal	NONE	0	NONE	k	al	0	0	0
f107r.25	f107r	f107	S	B	3	STARS_RECIPE_B	4	11	chedy	che	1	NONE	y	NONE	0	0	1
f107r.25	f107r	f107	S	B	3	STARS_RECIPE_B	5	11	qokaiin	q	0	NONE	ok	aiin	0	0	1
f107r.25	f107r	f107	S	B	3	STARS_RECIPE_B	6	11	chody	ch	0	NONE	o	NONE	1	0	2
f107r.25	f107r	f107	S	B	3	STARS_RECIPE_B	7	11	qokchdy	q	0	NONE	okch	NONE	1	0	2
f107r.25	f107r	f107	S	B	3	STARS_RECIPE_B	8	11	qokal	q	0	NONE	ok	al	0	0	2
f107r.25	f107r	f107	S	B	3	STARS_RECIPE_B	9	11	char	ch	0	NONE	ar	NONE	0	0	3
f107r.25	f107r	f107	S	B	3	STARS_RECIPE_B	10	11	chdalal	ch	1	NONE	al	al	0	0	3
f107r.25	f107r	f107	S	B	3	STARS_RECIPE_B	11	11	om	NONE	0	NONE	o	NONE	0	1	4
f107r.28	f107r	f107	S	B	3	STARS_RECIPE_B	1	11	kar	NONE	0	NONE	k	ar	0	0	0
f107r.28	f107r	f107	S	B	3	STARS_RECIPE_B	2	11	aiin	NONE	0	NONE	aiin	NONE	0	0	0
f107r.28	f107r	f107	S	B	3	STARS_RECIPE_B	3	11	chl	ch	0	NONE	l	NONE	0	0	0
f107r.28	f107r	f107	S	B	3	STARS_RECIPE_B	4	11	cholor	ch	0	NONE	olor	NONE	0	0	1
f107r.28	f107r	f107	S	B	3	STARS_RECIPE_B	5	11	sheees	sh	0	NONE	eees	NONE	0	0	1
f107r.28	f107r	f107	S	B	3	STARS_RECIPE_B	6	11	aiin	NONE	0	NONE	aiin	NONE	0	0	2
f107r.28	f107r	f107	S	B	3	STARS_RECIPE_B	7	11	cheey	che	0	NONE	ey	NONE	0	0	2
f107r.28	f107r	f107	S	B	3	STARS_RECIPE_B	8	11	otchy	NONE	0	OT	chy	NONE	0	0	2
f107r.28	f107r	f107	S	B	3	STARS_RECIPE_B	9	11	lkaiin	NONE	0	NONE	lk	aiin	0	0	3
f107r.28	f107r	f107	S	B	3	STARS_RECIPE_B	10	11	ykaiin	NONE	0	NONE	yk	aiin	0	0	3
f107r.31	f107r	f107	S	B	3	STARS_RECIPE_B	1	14	daiin	d	0	NONE	aiin	NONE	0	0	0
f107r.31	f107r	f107	S	B	3	STARS_RECIPE_B	2	14	sheol	sh	0	NONE	eol	NONE	0	0	0
f107r.31	f107r	f107	S	B	3	STARS_RECIPE_B	3	14	chdy	ch	1	NONE	y	NONE	0	0	0
f107r.31	f107r	f107	S	B	3	STARS_RECIPE_B	4	14	okaiin	NONE	0	NONE	ok	aiin	0	0	0
f107r.31	f107r	f107	S	B	3	STARS_RECIPE_B	5	14	sheykal	sh	0	NONE	eyk	al	0	0	1
f107r.31	f107r	f107	S	B	3	STARS_RECIPE_B	6	14	shy	sh	0	NONE	y	NONE	0	0	1
f107r.31	f107r	f107	S	B	3	STARS_RECIPE_B	7	14	kl	NONE	0	NONE	kl	NONE	0	0	1
f107r.31	f107r	f107	S	B	3	STARS_RECIPE_B	8	14	al	NONE	0	NONE	al	NONE	0	0	2
f107r.31	f107r	f107	S	B	3	STARS_RECIPE_B	9	14	kal	NONE	0	NONE	k	al	0	0	2
f107r.31	f107r	f107	S	B	3	STARS_RECIPE_B	10	14	chdy	ch	1	NONE	y	NONE	0	0	2
f107r.33	f107r	f107	S	B	3	STARS_RECIPE_B	1	11	yaiin	NONE	0	NONE	y	aiin	0	0	0
f107r.33	f107r	f107	S	B	3	STARS_RECIPE_B	2	11	chekain	che	0	NONE	k	ain	0	0	0
f107r.33	f107r	f107	S	B	3	STARS_RECIPE_B	3	11	cheo	che	0	NONE	o	NONE	0	0	0
f107r.33	f107r	f107	S	B	3	STARS_RECIPE_B	4	11	kaiin	NONE	0	NONE	k	aiin	0	0	1
f107r.33	f107r	f107	S	B	3	STARS_RECIPE_B	5	11	chey	che	0	NONE	y	NONE	0	0	1
f107r.33	f107r	f107	S	B	3	STARS_RECIPE_B	6	11	qol	q	0	O	l	NONE	0	0	2
f107r.33	f107r	f107	S	B	3	STARS_RECIPE_B	7	11	kaiiin	NONE	0	NONE	kaiiin	NONE	0	0	2
f107r.33	f107r	f107	S	B	3	STARS_RECIPE_B	8	11	chky	ch	0	NONE	ky	NONE	0	0	2
f107r.33	f107r	f107	S	B	3	STARS_RECIPE_B	9	11	lcheel	NONE	0	NONE	lcheel	NONE	0	0	3
f107r.33	f107r	f107	S	B	3	STARS_RECIPE_B	10	11	lkar	NONE	0	NONE	lk	ar	0	0	3
f107r.33	f107r	f107	S	B	3	STARS_RECIPE_B	11	11	okal	NONE	0	NONE	ok	al	0	0	4
f107r.34	f107r	f107	S	B	3	STARS_RECIPE_B	2	11	al	NONE	0	NONE	al	NONE	0	0	0
f107r.35	f107r	f107	S	B	3	STARS_RECIPE_B	1	11	daiin	d	0	NONE	aiin	NONE	0	0	0
f107r.35	f107r	f107	S	B	3	STARS_RECIPE_B	2	11	shl	sh	0	NONE	l	NONE	0	0	0
f107r.35	f107r	f107	S	B	3	STARS_RECIPE_B	3	11	lkeeol	NONE	0	NONE	lkeeol	NONE	0	0	0
f107r.35	f107r	f107	S	B	3	STARS_RECIPE_B	4	11	lchedy	NONE	0	NONE	lche	NONE	1	0	1
f107r.35	f107r	f107	S	B	3	STARS_RECIPE_B	5	11	qokor	q	0	NONE	okor	NONE	0	0	1
f107r.35	f107r	f107	S	B	3	STARS_RECIPE_B	6	11	lkaiin	NONE	0	NONE	lk	aiin	0	0	2
f107r.35	f107r	f107	S	B	3	STARS_RECIPE_B	7	11	chedy	che	1	NONE	y	NONE	0	0	2
f107r.35	f107r	f107	S	B	3	STARS_RECIPE_B	8	11	qotaiin	q	0	NONE	ot	aiin	0	0	2
f107r.35	f107r	f107	S	B	3	STARS_RECIPE_B	9	11	al	NONE	0	NONE	al	NONE	0	0	3
f107r.35	f107r	f107	S	B	3	STARS_RECIPE_B	10	11	ol	NONE	0	O	l	NONE	0	0	3
f107r.35	f107r	f107	S	B	3	STARS_RECIPE_B	11	11	kaldaim	NONE	0	NONE	kaldai	NONE	0	1	4
f107r.36	f107r	f107	S	B	3	STARS_RECIPE_B	1	12	dar	d	0	NONE	ar	NONE	0	0	0
f107r.38	f107r	f107	S	B	3	STARS_RECIPE_B	1	9	poaral	NONE	0	NONE	poar	al	0	0	0
f107r.38	f107r	f107	S	B	3	STARS_RECIPE_B	2	9	orar	NONE	0	NONE	or	ar	0	0	0
f107r.38	f107r	f107	S	B	3	STARS_RECIPE_B	3	9	ofchey	NONE	0	NONE	ofchey	NONE	0	0	1
f107r.38	f107r	f107	S	B	3	STARS_RECIPE_B	4	9	qoteedy	q	0	OT	ee	NONE	1	0	1
f107r.38	f107r	f107	S	B	3	STARS_RECIPE_B	5	9	qotaiin	q	0	NONE	ot	aiin	0	0	2
f107r.38	f107r	f107	S	B	3	STARS_RECIPE_B	6	9	opchedy	NONE	0	NONE	opche	NONE	1	0	2
f107r.38	f107r	f107	S	B	3	STARS_RECIPE_B	7	9	qokchey	q	0	NONE	okchey	NONE	0	0	3
f107r.38	f107r	f107	S	B	3	STARS_RECIPE_B	8	9	otlchdain	NONE	0	OT	lchd	ain	0	0	3
f107r.38	f107r	f107	S	B	3	STARS_RECIPE_B	9	9	aly	NONE	0	NONE	aly	NONE	0	0	4
f107r.4	f107r	f107	S	B	3	STARS_RECIPE_B	1	12	teeody	t	0	NONE	eeo	NONE	1	0	0
f107r.4	f107r	f107	S	B	3	STARS_RECIPE_B	2	12	chedain	che	0	NONE	d	ain	0	0	0
f107r.4	f107r	f107	S	B	3	STARS_RECIPE_B	3	12	qoteey	q	0	OT	eey	NONE	0	0	0
f107r.4	f107r	f107	S	B	3	STARS_RECIPE_B	4	12	qokar	q	0	NONE	ok	ar	0	0	1
f107r.40	f107r	f107	S	B	3	STARS_RECIPE_B	1	10	lolkaiin	NONE	0	NONE	lolk	aiin	0	0	0
f107r.40	f107r	f107	S	B	3	STARS_RECIPE_B	2	10	chey	che	0	NONE	y	NONE	0	0	0
f107r.40	f107r	f107	S	B	3	STARS_RECIPE_B	3	10	qokaiin	q	0	NONE	ok	aiin	0	0	0
f107r.40	f107r	f107	S	B	3	STARS_RECIPE_B	4	10	chal	ch	0	NONE	al	NONE	0	0	1
f107r.40	f107r	f107	S	B	3	STARS_RECIPE_B	5	10	aiin	NONE	0	NONE	aiin	NONE	0	0	1
f107r.40	f107r	f107	S	B	3	STARS_RECIPE_B	7	10	olkar	NONE	0	NONE	olk	ar	0	0	2
f107r.40	f107r	f107	S	B	3	STARS_RECIPE_B	8	10	otair	NONE	0	NONE	ot	air	0	0	3
f107r.40	f107r	f107	S	B	3	STARS_RECIPE_B	10	10	okal	NONE	0	NONE	ok	al	0	0	4
f107r.42	f107r	f107	S	B	3	STARS_RECIPE_B	1	11	pcholky	NONE	0	NONE	pcholky	NONE	0	0	0
f107r.44	f107r	f107	S	B	3	STARS_RECIPE_B	1	4	ycheodain	NONE	0	NONE	ycheod	ain	0	0	0
f107r.44	f107r	f107	S	B	3	STARS_RECIPE_B	2	4	okeey	NONE	0	NONE	okeey	NONE	0	0	1
f107r.44	f107r	f107	S	B	3	STARS_RECIPE_B	3	4	qokeeody	q	0	NONE	okeeo	NONE	1	0	2
f107r.44	f107r	f107	S	B	3	STARS_RECIPE_B	4	4	qokaiin	q	0	NONE	ok	aiin	0	0	4
f107r.46	f107r	f107	S	B	3	STARS_RECIPE_B	1	12	sar	s	0	NONE	ar	NONE	0	0	0
f107r.46	f107r	f107	S	B	3	STARS_RECIPE_B	2	12	cheey	che	0	NONE	ey	NONE	0	0	0
f107r.46	f107r	f107	S	B	3	STARS_RECIPE_B	3	12	qodaiin	q	0	O	d	aiin	0	0	0
f107r.46	f107r	f107	S	B	3	STARS_RECIPE_B	4	12	qokaiin	q	0	NONE	ok	aiin	0	0	1
f107r.46	f107r	f107	S	B	3	STARS_RECIPE_B	5	12	ol	NONE	0	O	l	NONE	0	0	1
f107r.46	f107r	f107	S	B	3	STARS_RECIPE_B	6	12	cheor	che	0	NONE	or	NONE	0	0	1
f107r.46	f107r	f107	S	B	3	STARS_RECIPE_B	7	12	aiin	NONE	0	NONE	aiin	NONE	0	0	2
f107r.46	f107r	f107	S	B	3	STARS_RECIPE_B	8	12	otal	NONE	0	NONE	ot	al	0	0	2
f107r.46	f107r	f107	S	B	3	STARS_RECIPE_B	9	12	taiin	t	0	NONE	aiin	NONE	0	0	2
f107r.46	f107r	f107	S	B	3	STARS_RECIPE_B	10	12	qokaiin	q	0	NONE	ok	aiin	0	0	3
f107r.46	f107r	f107	S	B	3	STARS_RECIPE_B	11	12	otal	NONE	0	NONE	ot	al	0	0	3
f107r.46	f107r	f107	S	B	3	STARS_RECIPE_B	12	12	alkal	NONE	0	NONE	alk	al	0	0	4
f107r.5	f107r	f107	S	B	3	STARS_RECIPE_B	1	10	olkchedy	NONE	0	NONE	olkche	NONE	1	0	0
f107r.5	f107r	f107	S	B	3	STARS_RECIPE_B	2	10	tedy	t	0	NONE	e	NONE	1	0	0
f107r.5	f107r	f107	S	B	3	STARS_RECIPE_B	3	10	oteeey	NONE	0	OT	eeey	NONE	0	0	0
f107r.5	f107r	f107	S	B	3	STARS_RECIPE_B	4	10	okchedy	NONE	0	NONE	okche	NONE	1	0	1
f107r.5	f107r	f107	S	B	3	STARS_RECIPE_B	5	10	qokeed	q	0	NONE	okeed	NONE	0	0	1
f107r.5	f107r	f107	S	B	3	STARS_RECIPE_B	6	10	qokear	q	0	NONE	oke	ar	0	0	2
f107r.5	f107r	f107	S	B	3	STARS_RECIPE_B	7	10	chedy	che	1	NONE	y	NONE	0	0	2
f107r.5	f107r	f107	S	B	3	STARS_RECIPE_B	8	10	chokchedy	ch	0	NONE	okche	NONE	1	0	3
f107r.5	f107r	f107	S	B	3	STARS_RECIPE_B	9	10	qokain	q	0	NONE	ok	ain	0	0	3
f107r.5	f107r	f107	S	B	3	STARS_RECIPE_B	10	10	ar	NONE	0	NONE	ar	NONE	0	0	4
f107r.50	f107r	f107	S	B	3	STARS_RECIPE_B	1	12	chain	ch	0	NONE	ain	NONE	0	0	0
f107r.50	f107r	f107	S	B	3	STARS_RECIPE_B	2	12	al	NONE	0	NONE	al	NONE	0	0	0
f107r.50	f107r	f107	S	B	3	STARS_RECIPE_B	3	12	lkeey	NONE	0	NONE	lkeey	NONE	0	0	0
f107r.50	f107r	f107	S	B	3	STARS_RECIPE_B	4	12	chol	ch	0	O	l	NONE	0	0	1
f107r.50	f107r	f107	S	B	3	STARS_RECIPE_B	5	12	taidy	t	0	NONE	ai	NONE	1	0	1
f107r.50	f107r	f107	S	B	3	STARS_RECIPE_B	6	12	qotaiin	q	0	NONE	ot	aiin	0	0	1
f107r.51	f107r	f107	S	B	3	STARS_RECIPE_B	1	11	sar	s	0	NONE	ar	NONE	0	0	0
f107r.51	f107r	f107	S	B	3	STARS_RECIPE_B	2	11	ain	NONE	0	NONE	ain	NONE	0	0	0
f107r.51	f107r	f107	S	B	3	STARS_RECIPE_B	3	11	chol	ch	0	O	l	NONE	0	0	0
f107r.51	f107r	f107	S	B	3	STARS_RECIPE_B	6	11	otal	NONE	0	NONE	ot	al	0	0	2
f107r.7	f107r	f107	S	B	3	STARS_RECIPE_B	1	6	ytaiin	NONE	0	NONE	yt	aiin	0	0	0
f107r.7	f107r	f107	S	B	3	STARS_RECIPE_B	2	6	cheotchey	che	0	OT	chey	NONE	0	0	0
f107r.7	f107r	f107	S	B	3	STARS_RECIPE_B	3	6	okaiin	NONE	0	NONE	ok	aiin	0	0	1
f107r.7	f107r	f107	S	B	3	STARS_RECIPE_B	4	6	chckhy	ch	0	NONE	ckhy	NONE	0	0	2
f107r.7	f107r	f107	S	B	3	STARS_RECIPE_B	5	6	okeedy	NONE	0	NONE	okee	NONE	1	0	3
f107r.7	f107r	f107	S	B	3	STARS_RECIPE_B	6	6	otcheey	NONE	0	OT	cheey	NONE	0	0	4
f107r.9	f107r	f107	S	B	3	STARS_RECIPE_B	2	11	sheey	sh	0	NONE	eey	NONE	0	0	0
f107r.9	f107r	f107	S	B	3	STARS_RECIPE_B	3	11	tcheol	t	0	NONE	cheol	NONE	0	0	0
f107r.9	f107r	f107	S	B	3	STARS_RECIPE_B	4	11	kain	NONE	0	NONE	k	ain	0	0	1
f107r.9	f107r	f107	S	B	3	STARS_RECIPE_B	5	11	okeey	NONE	0	NONE	okeey	NONE	0	0	1
f107r.9	f107r	f107	S	B	3	STARS_RECIPE_B	6	11	chedy	che	1	NONE	y	NONE	0	0	2
f107r.9	f107r	f107	S	B	3	STARS_RECIPE_B	8	11	chdykchedy	ch	1	NONE	ykche	NONE	1	0	2
f107r.9	f107r	f107	S	B	3	STARS_RECIPE_B	9	11	chey	che	0	NONE	y	NONE	0	0	3
f107r.9	f107r	f107	S	B	3	STARS_RECIPE_B	10	11	kain	NONE	0	NONE	k	ain	0	0	3
f107r.9	f107r	f107	S	B	3	STARS_RECIPE_B	11	11	an	NONE	0	NONE	an	NONE	0	0	4
f107v.11	f107v	f107	S	B	3	STARS_RECIPE_B	1	10	tshedy	t	0	NONE	she	NONE	1	0	0
f107v.11	f107v	f107	S	B	3	STARS_RECIPE_B	2	10	okal	NONE	0	NONE	ok	al	0	0	0
f107v.11	f107v	f107	S	B	3	STARS_RECIPE_B	3	10	shedy	sh	0	NONE	e	NONE	1	0	0
f107v.11	f107v	f107	S	B	3	STARS_RECIPE_B	4	10	qokchey	q	0	NONE	okchey	NONE	0	0	1
f107v.11	f107v	f107	S	B	3	STARS_RECIPE_B	5	10	chky	ch	0	NONE	ky	NONE	0	0	1
f107v.11	f107v	f107	S	B	3	STARS_RECIPE_B	6	10	qokeey	q	0	NONE	okeey	NONE	0	0	2
f107v.11	f107v	f107	S	B	3	STARS_RECIPE_B	7	10	qotaiin	q	0	NONE	ot	aiin	0	0	2
f107v.11	f107v	f107	S	B	3	STARS_RECIPE_B	8	10	otol	NONE	0	OT	ol	NONE	0	0	3
f107v.11	f107v	f107	S	B	3	STARS_RECIPE_B	9	10	qoteedy	q	0	OT	ee	NONE	1	0	3
f107v.11	f107v	f107	S	B	3	STARS_RECIPE_B	10	10	qopchcfhy	q	0	NONE	opchcfhy	NONE	0	0	4
f107v.12	f107v	f107	S	B	3	STARS_RECIPE_B	1	11	qokeey	q	0	NONE	okeey	NONE	0	0	0
f107v.12	f107v	f107	S	B	3	STARS_RECIPE_B	2	11	lcheol	NONE	0	NONE	lcheol	NONE	0	0	0
f107v.12	f107v	f107	S	B	3	STARS_RECIPE_B	3	11	chol	ch	0	O	l	NONE	0	0	0
f107v.12	f107v	f107	S	B	3	STARS_RECIPE_B	4	11	kaiin	NONE	0	NONE	k	aiin	0	0	1
f107v.12	f107v	f107	S	B	3	STARS_RECIPE_B	5	11	olkal	NONE	0	NONE	olk	al	0	0	1
f107v.12	f107v	f107	S	B	3	STARS_RECIPE_B	6	11	shedy	sh	0	NONE	e	NONE	1	0	2
f107v.12	f107v	f107	S	B	3	STARS_RECIPE_B	7	11	qokaly	q	0	NONE	okaly	NONE	0	0	2
f107v.12	f107v	f107	S	B	3	STARS_RECIPE_B	8	11	odar	NONE	0	O	d	ar	0	0	2
f107v.12	f107v	f107	S	B	3	STARS_RECIPE_B	9	11	choty	ch	0	OT	y	NONE	0	0	3
f107v.12	f107v	f107	S	B	3	STARS_RECIPE_B	10	11	qokaiin	q	0	NONE	ok	aiin	0	0	3
f107v.12	f107v	f107	S	B	3	STARS_RECIPE_B	11	11	otam	NONE	0	OT	a	NONE	0	1	4
f107v.14	f107v	f107	S	B	3	STARS_RECIPE_B	1	10	daiin	d	0	NONE	aiin	NONE	0	0	0
f107v.14	f107v	f107	S	B	3	STARS_RECIPE_B	2	10	shaiin	sh	0	NONE	aiin	NONE	0	0	0
f107v.14	f107v	f107	S	B	3	STARS_RECIPE_B	4	10	qokar	q	0	NONE	ok	ar	0	0	1
f107v.14	f107v	f107	S	B	3	STARS_RECIPE_B	5	10	qokal	q	0	NONE	ok	al	0	0	1
f107v.14	f107v	f107	S	B	3	STARS_RECIPE_B	6	10	qokal	q	0	NONE	ok	al	0	0	2
f107v.14	f107v	f107	S	B	3	STARS_RECIPE_B	7	10	cheody	che	0	NONE	o	NONE	1	0	2
f107v.14	f107v	f107	S	B	3	STARS_RECIPE_B	8	10	qokain	q	0	NONE	ok	ain	0	0	3
f107v.14	f107v	f107	S	B	3	STARS_RECIPE_B	9	10	okchdy	NONE	0	NONE	okch	NONE	1	0	3
f107v.14	f107v	f107	S	B	3	STARS_RECIPE_B	10	10	dlkal	d	0	NONE	lk	al	0	0	4
f107v.15	f107v	f107	S	B	3	STARS_RECIPE_B	1	9	solain	s	0	O	l	ain	0	0	0
f107v.15	f107v	f107	S	B	3	STARS_RECIPE_B	2	9	qokal	q	0	NONE	ok	al	0	0	0
f107v.15	f107v	f107	S	B	3	STARS_RECIPE_B	3	9	okeey	NONE	0	NONE	okeey	NONE	0	0	1
f107v.15	f107v	f107	S	B	3	STARS_RECIPE_B	4	9	lkaiin	NONE	0	NONE	lk	aiin	0	0	1
f107v.15	f107v	f107	S	B	3	STARS_RECIPE_B	5	9	okain	NONE	0	NONE	ok	ain	0	0	2
f107v.15	f107v	f107	S	B	3	STARS_RECIPE_B	6	9	chkal	ch	0	NONE	k	al	0	0	2
f107v.15	f107v	f107	S	B	3	STARS_RECIPE_B	7	9	otain	NONE	0	NONE	ot	ain	0	0	3
f107v.15	f107v	f107	S	B	3	STARS_RECIPE_B	8	9	chcthy	ch	0	NONE	cthy	NONE	0	0	3
f107v.15	f107v	f107	S	B	3	STARS_RECIPE_B	9	9	tarairy	t	0	NONE	arairy	NONE	0	0	4
f107v.16	f107v	f107	S	B	3	STARS_RECIPE_B	1	10	parair	NONE	0	NONE	par	air	0	0	0
f107v.16	f107v	f107	S	B	3	STARS_RECIPE_B	2	10	okal	NONE	0	NONE	ok	al	0	0	0
f107v.16	f107v	f107	S	B	3	STARS_RECIPE_B	3	10	opchol	NONE	0	NONE	opchol	NONE	0	0	0
f107v.16	f107v	f107	S	B	3	STARS_RECIPE_B	4	10	okal	NONE	0	NONE	ok	al	0	0	1
f107v.16	f107v	f107	S	B	3	STARS_RECIPE_B	5	10	opaiin	NONE	0	NONE	op	aiin	0	0	1
f107v.16	f107v	f107	S	B	3	STARS_RECIPE_B	6	10	otedy	NONE	0	OT	e	NONE	1	0	2
f107v.16	f107v	f107	S	B	3	STARS_RECIPE_B	7	10	qokeody	q	0	NONE	okeo	NONE	1	0	2
f107v.16	f107v	f107	S	B	3	STARS_RECIPE_B	9	10	lkar	NONE	0	NONE	lk	ar	0	0	3
f107v.16	f107v	f107	S	B	3	STARS_RECIPE_B	10	10	aiiraly	NONE	0	NONE	aiiraly	NONE	0	0	4
f107v.17	f107v	f107	S	B	3	STARS_RECIPE_B	1	11	saiin	s	0	NONE	aiin	NONE	0	0	0
f107v.17	f107v	f107	S	B	3	STARS_RECIPE_B	2	11	or	NONE	0	NONE	or	NONE	0	0	0
f107v.17	f107v	f107	S	B	3	STARS_RECIPE_B	3	11	ykeear	NONE	0	NONE	ykee	ar	0	0	0
f107v.17	f107v	f107	S	B	3	STARS_RECIPE_B	4	11	chckhy	ch	0	NONE	ckhy	NONE	0	0	1
f107v.17	f107v	f107	S	B	3	STARS_RECIPE_B	5	11	okaiin	NONE	0	NONE	ok	aiin	0	0	1
f107v.17	f107v	f107	S	B	3	STARS_RECIPE_B	6	11	okal	NONE	0	NONE	ok	al	0	0	2
f107v.17	f107v	f107	S	B	3	STARS_RECIPE_B	7	11	qoklaiin	q	0	NONE	okl	aiin	0	0	2
f107v.17	f107v	f107	S	B	3	STARS_RECIPE_B	8	11	cheol	che	0	O	l	NONE	0	0	2
f107v.17	f107v	f107	S	B	3	STARS_RECIPE_B	9	11	qokar	q	0	NONE	ok	ar	0	0	3
f107v.17	f107v	f107	S	B	3	STARS_RECIPE_B	10	11	chey	che	0	NONE	y	NONE	0	0	3
f107v.17	f107v	f107	S	B	3	STARS_RECIPE_B	11	11	lkam	NONE	0	NONE	lka	NONE	0	1	4
f107v.18	f107v	f107	S	B	3	STARS_RECIPE_B	1	10	qokain	q	0	NONE	ok	ain	0	0	0
f107v.18	f107v	f107	S	B	3	STARS_RECIPE_B	2	10	qokchey	q	0	NONE	okchey	NONE	0	0	0
f107v.18	f107v	f107	S	B	3	STARS_RECIPE_B	3	10	qekchdy	q	0	NONE	ekch	NONE	1	0	0
f107v.18	f107v	f107	S	B	3	STARS_RECIPE_B	4	10	okaiin	NONE	0	NONE	ok	aiin	0	0	1
f107v.18	f107v	f107	S	B	3	STARS_RECIPE_B	5	10	lkl	NONE	0	NONE	lkl	NONE	0	0	1
f107v.18	f107v	f107	S	B	3	STARS_RECIPE_B	6	10	chol	ch	0	O	l	NONE	0	0	2
f107v.18	f107v	f107	S	B	3	STARS_RECIPE_B	7	10	raiin	NONE	0	NONE	r	aiin	0	0	2
f107v.18	f107v	f107	S	B	3	STARS_RECIPE_B	8	10	otaiin	NONE	0	NONE	ot	aiin	0	0	3
f107v.18	f107v	f107	S	B	3	STARS_RECIPE_B	9	10	alkaiin	NONE	0	NONE	alk	aiin	0	0	3
f107v.18	f107v	f107	S	B	3	STARS_RECIPE_B	10	10	dal	d	0	NONE	al	NONE	0	0	4
f107v.19	f107v	f107	S	B	3	STARS_RECIPE_B	1	6	soral	s	0	NONE	or	al	0	0	0
f107v.2	f107v	f107	S	B	3	STARS_RECIPE_B	1	13	daiin	d	0	NONE	aiin	NONE	0	0	0
f107v.2	f107v	f107	S	B	3	STARS_RECIPE_B	2	13	dckhy	d	0	NONE	ckhy	NONE	0	0	0
f107v.2	f107v	f107	S	B	3	STARS_RECIPE_B	3	13	ol	NONE	0	O	l	NONE	0	0	0
f107v.2	f107v	f107	S	B	3	STARS_RECIPE_B	4	13	daiin	d	0	NONE	aiin	NONE	0	0	1
f107v.2	f107v	f107	S	B	3	STARS_RECIPE_B	5	13	chkal	ch	0	NONE	k	al	0	0	1
f107v.2	f107v	f107	S	B	3	STARS_RECIPE_B	6	13	qokedy	q	0	NONE	oke	NONE	1	0	1
f107v.2	f107v	f107	S	B	3	STARS_RECIPE_B	7	13	otal	NONE	0	NONE	ot	al	0	0	2
f107v.2	f107v	f107	S	B	3	STARS_RECIPE_B	8	13	chedy	che	1	NONE	y	NONE	0	0	2
f107v.2	f107v	f107	S	B	3	STARS_RECIPE_B	9	13	oteos	NONE	0	NONE	oteos	NONE	0	0	2
f107v.2	f107v	f107	S	B	3	STARS_RECIPE_B	10	13	aiin	NONE	0	NONE	aiin	NONE	0	0	3
