line_id	book	record_id	page_id	line_index	group_count	generated_map	generated_sampled	map_exact_lexicon_groups	map_productive_groups	map_identity_groups	sampled_exact_lexicon_groups	sampled_productive_groups	sampled_identity_groups
NB_B3_R000484_L0010	Band3	NB_B3_R000484	Rst Nbg-Briefbücher-Nr 3_0008_left.png	10	10	vhoren vnd jm des gelaubn vnd jn auch darümb gnediklichn	vhoren vnd jm des gelaubn vnd jn auch dar gnediklichn	10	0	0	10	0	0
NB_B3_R000484_L0011	Band3	NB_B3_R000484	Rst Nbg-Briefbücher-Nr 3_0008_left.png	11	13	von ewr durchl vtigen wolle als etc das vvölle etc dat fia vj	von ewr durch vtige wolle als etc das vvölle etc dat fia vj	13	0	0	13	0	0
NB_B3_R000484_L0012	Band3	NB_B3_R000484	Rst Nbg-Briefbücher-Nr 3_0008_left.png	12	4	an egidij anno nono	ante egidij anno nono	4	0	0	4	0	0
NB_B3_R000485_L0001	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	1	8	dem edeln vnd vesten hn heinr von rotembg	dem edeln vnd vesten hn heinr von rotembg	8	0	0	8	0	0
NB_B3_R000485_L0002	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	2	8	hofmeist auff tẏröl vnd hauptman an der etsche	hofmeister auff tẏröl vnd hauptman an der etsche	7	0	1	7	0	1
NB_B3_R000485_L0003	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	3	10	edler vnd l hre vns habn fürgelegt etlich vns b	edler vnd lieb hre vns habe fürgelegt etlich vns burg	10	0	0	10	0	0
NB_B3_R000485_L0004	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	4	8	vnd kauffleute vvie jn etvvieuil habe vnd kauffmanschaft	vnd kauffleute vvie jn etvvieuil habe vnd kauffmanschaft	8	0	0	8	0	0
NB_B3_R000485_L0005	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	5	9	in vnss gnedig hren hercʒog fridrichs von osterreich lande	in vnss gnedig hren hcʒog fridrichs von osterreich landen	9	0	0	9	0	0
NB_B3_R000485_L0006	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	6	4	etlich die vnsn dabeẏ	etlich die vnsn dabeẏ	4	0	0	4	0	0
NB_B3_R000485_L0007	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	7	8	herschäft vnd gepieten aufgehalten vnd bekumert seẏ vvorden	herschäft vnd gepiet aufgehalten vnd bekumert seẏ vvord	8	0	0	8	0	0
NB_B3_R000485_L0008	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	8	11	ro daʒ jr durch vnsr vvillige dinste wille den vnsn ewr	rog daʒ jr durch vnsr vvillige dinste willen den vnsn ew	11	0	0	11	0	0
NB_B3_R000485_L0009	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	9	8	günstige fürdrug gen dems vnsm hren hercʒog fridr	günstige fürdrug gen dems vnsm hre hercʒog fridr	8	0	0	8	0	0
NB_B3_R000485_L0010	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	10	10	vveẏ bevveẏsen vvöllet daʒ jn dies jr hab vnd kauffmanschaft	vveẏ bevveẏsen vvöllet daʒ jn dies jr hab vnd kauffmanschaft	9	0	1	9	0	1
NB_B3_R000485_L0011	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	11	4	auch die vnsn ledig	auch die vnsn ledig	4	0	0	4	0	0
NB_B3_R000485_L0012	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	12	10	vvider vnd on hindernüsse volg vnd wden als etc das	vvider vnd on hindernüsse volg vnd wden als etc das	10	0	0	10	0	0
NB_B3_R000485_L0013	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	13	2	vvölle etc	vvöllen etc	2	0	0	2	0	0
NB_B3_R000485_L0014	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	14	7	dem edeln etc hn svveigker von gundelfin	dem edeln etc hn svveige von gundelfin	5	1	1	5	1	1
NB_B3_R000485_L0015	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	15	3	dem eltn silr	de eltn silr	3	0	0	3	0	0
NB_B3_R000485_L0016	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	16	6	hn burkhart von rabenstein vnss hren	hn burkhart von rabenstein vnss hren	6	0	0	6	0	0
NB_B3_R000485_L0017	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	17	8	gnedig hren hercʒog fridr von ostereic hofmeist silr	gnedig hren hrcʒog fridr von ostrch hofmeist silr	7	1	0	7	1	0
NB_B3_R000485_L0018	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	18	6	hn eckharte von vilanders marschalk silr	hn eckharten von vilanders marschalk silr	5	1	0	5	1	0
NB_B3_R000485_L0019	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	19	6	hn hansen von freuntspergk ritt silr	hn hansen von freuntspgk ritt silr	5	1	0	5	1	0
NB_B3_R000485_L0020	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	20	6	hn vlr von freuntsperg ritt silr	hn vlr von freuntsperg ritter silr	6	0	0	6	0	0
NB_B3_R000485_L0021	Band3	NB_B3_R000485	Rst Nbg-Briefbücher-Nr 3_0008_left.png	21	5	der stat cʒu jnspruck silr	der stat cʒu jnspruck silr	5	0	0	5	0	0
NB_B3_R000486_L0001	Band3	NB_B3_R000486	Rst Nbg-Briefbücher-Nr 3_0008_left.png	1	1	camermeist	camermeist	1	0	0	1	0	0
NB_B3_R000486_L0002	Band3	NB_B3_R000486	Rst Nbg-Briefbücher-Nr 3_0008_left.png	2	7	jt an hn vlr von vveispriach gelaubbrief	jt an hn vlr von vveispriach gelaubbrief	6	0	1	6	0	1
NB_B3_R000486_L0003	Band3	NB_B3_R000486	Rst Nbg-Briefbücher-Nr 3_0008_left.png	3	8	jt an hn fridr von flednicʒ j gelaubbrief	jt an hn fridr von flednicʒ j gelaubbrief	8	0	0	8	0	0
NB_B3_R000487_L0001	Band3	NB_B3_R000487	Rst Nbg-Briefbücher-Nr 3_0008_right.png	1	7	burgermeist hr gerhart cʒollner vnd hr francʒ	burgmeiste her gerhart cʒollner vnd hr francʒ	7	0	0	7	0	0
NB_B3_R000487_L0002	Band3	NB_B3_R000487	Rst Nbg-Briefbücher-Nr 3_0008_right.png	2	8	stromeir fia iiij an egidij anno etc ixno	stromeir fia iiij an egidij anno etc ixno	8	0	0	8	0	0
NB_B3_R000488_L0001	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	1	4	vber das daʒ er	vb das daʒ er	4	0	0	4	0	0
NB_B3_R000488_L0002	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	2	4	jn gepoten hab het	jn gepote hab het	4	0	0	4	0	0
NB_B3_R000488_L0003	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	3	3	h burkhart wilhelmstorffer	h burkharten wilhelmstorf	2	0	1	2	1	0
NB_B3_R000488_L0004	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	4	3	cʒu wilhelmstorff gesessen	cʒu wilhelmstorff gesess	2	0	1	2	0	1
NB_B3_R000488_L0005	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	5	8	l vvilhelmstorffer vns hat fürgelegt chuncʒ vvernh vns	lieb vvilhelmsorffe vns hat fürg chuncʒ vvernh vnser	7	0	1	7	1	0
NB_B3_R000488_L0006	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	6	11	b vvie daʒ er nu newlich als er von vvinsheim herauff	b vvie daʒ er nu newlich als er von vvinsh herauff	11	0	0	11	0	0
NB_B3_R000488_L0007	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	7	9	füre ein ewr armmanne cʒu neithartsvvind vber ein abgesnyte	füre einen ewr armmanne cʒu neithartsvvind vb einen abgesnyten	7	1	1	7	0	2
NB_B3_R000488_L0008	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	8	1	darümb	darümb	1	0	0	1	0	0
NB_B3_R000488_L0009	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	9	11	acker gefaren seẏ nu hab jn der selb armman darümb ange	acker gefaren seẏ nu hab jn der selb armman darümb ange	11	0	0	11	0	0
NB_B3_R000488_L0010	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	10	6	er vnd and ewr armleut ʒu	er vnd ande ewr armleut ʒu	6	0	0	6	0	0
NB_B3_R000488_L0011	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	11	1	habn	habn	1	0	0	1	0	0
NB_B3_R000488_L0012	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	12	10	falln vnd jn gevvündet vnd jn auch darümb aufgehalten vnd	fallen vnd jn gevvündet vnd jn auch darümb aufgehalte vnd	9	1	0	9	1	0
NB_B3_R000488_L0013	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	13	1	hab	hab	1	0	0	1	0	0
NB_B3_R000488_L0014	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	14	10	bekümert das vns vns vnfreuntlich von dem ewre dunckt ro	bekümert das vns vns vnfreuntlich von dem ewre dunckt ro	10	0	0	10	0	0
NB_B3_R000488_L0015	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	15	1	schicken	schicken	1	0	0	1	0	0
NB_B3_R000488_L0016	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	16	1	mit	mit	1	0	0	1	0	0
NB_B3_R000488_L0017	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	17	11	daʒ jr dems ewn armman daran vveysen wöllet daʒ er der	daʒ jr demselbn ewn armman daran vveysen wöllet daʒ er der	10	0	1	10	1	0
NB_B3_R000488_L0018	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	18	1	werde	wde	1	0	0	1	0	0
NB_B3_R000488_L0019	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	19	12	den egen vnsn b ledig sage das wölle etc vvan der eg	den eg vnsn burger ledig sage das wöllen etc vvan der eg	12	0	0	12	0	0
NB_B3_R000488_L0020	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	20	11	vns b spricht hab er dem ewn icht schadens daran getan	vns burg spricht hab er dem ewn icht schadens daran getan	11	0	0	11	0	0
NB_B3_R000488_L0021	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	21	1	dan	dan	1	0	0	1	0	0
NB_B3_R000488_L0022	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	22	1	bessern	bessern	1	0	0	1	0	0
NB_B3_R000488_L0023	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	23	12	so vvolle er jm das gn püsʒen als das recht darümb erkenne	so vvolle er jm das gern püsʒen als das recht darümb erkenne	10	0	2	10	0	2
NB_B3_R000488_L0024	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	24	11	vnd lat vns des ewr freuntlich verschr antvvt vvider wiss dat	vnd lat vns des ewr freuntlich verschr antvvt vvider wisse dat	11	0	0	11	0	0
NB_B3_R000488_L0025	Band3	NB_B3_R000488	Rst Nbg-Briefbücher-Nr 3_0008_right.png	25	9	fia ṽ an bt natitat bte marie anno ixno	fia ṽ an bt natitat bte marie anno ixno	9	0	0	9	0	0
NB_B3_R000489_L0001	Band3	NB_B3_R000489	Rst Nbg-Briefbücher-Nr 3_0008_right.png	1	2	burkhart wilhelmstorffer	burkhart wilhelmstorffer	1	0	1	1	0	1
NB_B3_R000489_L0002	Band3	NB_B3_R000489	Rst Nbg-Briefbücher-Nr 3_0008_right.png	2	3	cʒu vvilhelmstorff gesessen	cʒu vvilhelmstorff gesess	2	0	1	2	0	1
NB_B3_R000489_L0003	Band3	NB_B3_R000489	Rst Nbg-Briefbücher-Nr 3_0008_right.png	3	12	l vvilhelmstorffer vns hat fürgelegt c wernher vns b vvie daʒ er	l vvilhelmstorffer vns hat fürg c wernher vns burger vvie daʒ er	11	0	1	11	0	1
NB_B3_R000489_L0004	Band3	NB_B3_R000489	Rst Nbg-Briefbücher-Nr 3_0008_right.png	4	11	nü newlich als er von winsheim herauff füre ein ewr armmanne	nü newlich als er von winsheim herauff füre ein ewr armmanne	11	0	0	11	0	0
NB_B3_R000489_L0005	Band3	NB_B3_R000489	Rst Nbg-Briefbücher-Nr 3_0008_right.png	5	9	cʒu neitharswinde vber ein abgesnẏten acker gefaren seẏ darümb	cʒu netharswide vber einen abgesnẏten acker gefaren seẏ darümb	8	0	1	8	1	0
NB_B3_R000489_L0006	Band3	NB_B3_R000489	Rst Nbg-Briefbücher-Nr 3_0008_right.png	6	12	jn der ewr angefallen vnd jn gewundet vnd jn auch aufgehalten vnd	jn der ew angefallen vnd jn gewundet vnd jn auch aufgehalte vnd	12	0	0	12	0	0
NB_B3_R000489_L0007	Band3	NB_B3_R000489	Rst Nbg-Briefbücher-Nr 3_0008_right.png	7	13	bekümert hab vber das daʒ er gepoten hab het er jm icht schadens	bekümert hab vber das daʒ er gepoten hab het er jm icht schadens	13	0	0	13	0	0
NB_B3_R000489_L0008	Band3	NB_B3_R000489	Rst Nbg-Briefbücher-Nr 3_0008_right.png	8	13	getan so vvolt er jm das pussen als dan das reht darümb erka	getan so vvolt er jm das pussen als dan das reht dar erkae	11	1	1	11	2	0
NB_B3_R000489_L0009	Band3	NB_B3_R000489	Rst Nbg-Briefbücher-Nr 3_0008_right.png	9	13	das vns von den ewn vnglimpflich dunckt ro daʒ jr mit den ew	das vns von den ewn vnglimpflich dunckt ro daʒ jr mit den ew	13	0	0	13	0	0
NB_B3_R000489_L0010	Band3	NB_B3_R000489	Rst Nbg-Briefbücher-Nr 3_0008_right.png	10	11	schicken vnd bestellen vvöllet daʒ der eg vns b ledig vverde	schicken vnd bestellen vvöllet daʒ der egen vnser b ledig vverde	11	0	0	11	0	0
NB_B3_R000489_L0011	Band3	NB_B3_R000489	Rst Nbg-Briefbücher-Nr 3_0008_right.png	11	10	vvölle etc antvvt dat fia ṽ an nativitata bte marie	vvölle etc antvvt dat fia ṽ an nativitata bte marie	9	1	0	9	1	0
NB_B3_R000490_L0001	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	1	3	schenken von limpg	schenk von limpg	3	0	0	3	0	0
NB_B3_R000490_L0002	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	2	12	edler hr als jr vns beÿ dem sleÿen von vvinsheim embote habt	edler hr als jr vns beÿ dem sleÿen von vvinsheim emboten habt	10	2	0	10	0	2
NB_B3_R000490_L0003	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	3	12	daʒ die vnsn die wir dan auf den nehst lantfrid schicken solten	daʒ die vnsn die wir dann auf den nehst lantfrid schicken solten	12	0	0	12	0	0
NB_B3_R000490_L0004	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	4	9	vvol bey warnug sein etc derselbn ewr botsch dank	vvol bey warnug sein etc derselbn ewr botsch danke	9	0	0	9	0	0
NB_B3_R000490_L0005	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	5	12	wir ewn gnad mit gancʒe fleiʒʒ nu sein vvir süst von etliche	wir ewn gnad mit gancʒem fleiʒʒ nu sein vvir süst vo etlichn	12	0	0	12	0	0
NB_B3_R000490_L0006	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	6	10	die vns gütes günnen auch gewarnet word also daʒ vvir	die vns gütes günnen auch gewarnet worden also daʒ vvir	10	0	0	10	0	0
NB_B3_R000490_L0007	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	7	12	vns nicht vsehen daʒ wir die di vvir gne dabey heten yecʒund	vns nicht vsehen daʒ wir die di vvir gne dabey hete yecʒ	12	0	0	12	0	0
NB_B3_R000490_L0008	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	8	12	cʒü dem lantfrid geschicken mügen es wer dan daʒ jr den lantfrid	cʒü dem lantfrid geschicken mügen es wer dan daʒ jr den lantfrid	11	0	1	11	0	1
NB_B3_R000490_L0009	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	9	11	in nehen gelegt het dahin wir die vnsn sicher geschickt habn	in nehen gelegt het dahin wir die vnsn sicher geschickt habe	10	0	1	10	0	1
NB_B3_R000490_L0010	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	10	10	möchte darvmb ro ob vvir der vnsn yecʒund cʒü disem	möcht darvmb ro ob vvir der vnsn yecʒ cʒü dis	10	0	0	10	0	0
NB_B3_R000490_L0011	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	11	11	lantfrid nicht schicken würden daʒ jr vns das nicht für vbel	lantfr nicht schicken würden daʒ jr vns das nicht für vbel	11	0	0	11	0	0
NB_B3_R000490_L0012	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	12	9	habn vnd des vantwten wöllet das wölle etc vnd	haben vnd des vantwten wöllet das wölln etc vnd	9	0	0	9	0	0
NB_B3_R000490_L0013	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	13	10	laʒʒet vns des ewr verschr antwurt wid wiss vnd sünderlich	laʒʒet vns des ew verschr antwt wider wiss vnd sünderlich	10	0	0	10	0	0
NB_B3_R000490_L0014	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	14	12	bitt wir ew ob ir iht newer west von newen lewffen daʒ	bitt wir ew ob ir iht newer west von newen lewffen daʒ	12	0	0	12	0	0
NB_B3_R000490_L0015	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	15	11	jr vns davon auch etwas bey disem vnsm boten schreibe vvöllet	jr vns davon auch etwas bey disem vnsm botn schreibn vvöllet	11	0	0	11	0	0
NB_B3_R000490_L0016	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	16	11	als vil dan ewn gnad füglich seÿ dat in vigi natitat	als vil dan ewn gnade füglich seÿ dat in vigi natit	11	0	0	11	0	0
NB_B3_R000490_L0017	Band3	NB_B3_R000490	Rst Nbg-Briefbücher-Nr 3_0009_left.png	17	2	marie ixo	marie ixo	2	0	0	2	0	0
NB_B3_R000491_L0001	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	1	2	so möht	so möht	2	0	0	2	0	0
NB_B3_R000491_L0002	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	2	2	ll er	ll er	1	0	1	1	0	1
NB_B3_R000491_L0003	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	3	1	ten	ten	0	0	1	0	0	1
NB_B3_R000491_L0004	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	4	6	erkingn von sawnsheim cʒü dem steffansbrg	erkingn von sawnsheim cʒü dem steffansberg	5	1	0	5	0	1
NB_B3_R000491_L0005	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	5	10	l erking als jr vns verschr habt von deʒ eschenloers	l erkinger als jr vns vschr habt von deʒ eschenloers	10	0	0	10	0	0
NB_B3_R000491_L0006	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	6	9	vnss b vnd des heincʒen swarcʒen ewrs armmans weg	vnsers burgs vnd des heincʒen swarcʒen ews armmans weg	9	0	0	9	0	0
NB_B3_R000491_L0007	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	7	12	davon habn wir mit dem vnsm geredt vnd der hat vns geantwt	davon haben wir mit dem vnsm geredt vnd der hat vns geantwt	12	0	0	12	0	0
NB_B3_R000491_L0008	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	8	1	sein	sein	1	0	0	1	0	0
NB_B3_R000491_L0009	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	9	1	preitfelt	preitfelt	0	0	1	0	0	1
NB_B3_R000491_L0010	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	10	11	vnd sprichet die güte cʒü pretheim sein desselbn vnss b vnd	vnd sprichet die güte cʒü prethem sein desselbn vnss b vnd	10	0	1	10	1	0
NB_B3_R000491_L0011	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	11	13	sicʒ der in nücʒlicher gewer het aber der ewr cʒü jm iht cʒesprechn	sicʒ der in nücʒlicher gewer het aber der ew cʒü jm iht cʒesprechn	13	0	0	13	0	0
NB_B3_R000491_L0012	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	12	12	darvmb wöll er jm gn eins frewntliche rechte sein vor des reichs	darvmb wöll er jm gern eins frewntlichen rechte sein vor des reichs	12	0	0	12	0	0
NB_B3_R000491_L0013	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	13	12	richt hie cʒü nür het er aber cʒü den güten iht cʒesprechn	richt hie cʒü nür het er ab cʒü den güten iht cʒesprechn	12	0	0	12	0	0
NB_B3_R000491_L0014	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	14	11	daʒ er die für wenden für das lantger darynne sie gelegen	daʒ er die für wenden für das lantger darynen sie geleg	11	0	0	11	0	0
NB_B3_R000491_L0015	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	15	10	sein wo wir ewr erberk lieb vnd dienst beweisen möhten	sein wo wir ewr erberkeit lieb vnd dienst beweisen möhten	10	0	0	10	0	0
NB_B3_R000491_L0016	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	16	10	das teten vvir allcʒeit gne dat fia iij an exaltaois	das teten vvir allcʒ gne dat fia iij an exaltaois	10	0	0	10	0	0
NB_B3_R000491_L0017	Band3	NB_B3_R000491	Rst Nbg-Briefbücher-Nr 3_0009_left.png	17	2	sce cruc	sce crucis	2	0	0	2	0	0
NB_B3_R000492_L0001	Band3	NB_B3_R000492	Rst Nbg-Briefbücher-Nr 3_0009_right.png	1	1	nördling	nördling	1	0	0	1	0	0
NB_B3_R000492_L0002	Band3	NB_B3_R000492	Rst Nbg-Briefbücher-Nr 3_0009_right.png	2	11	l fr als jr vns verschr habt vnd begert daʒ vvir	lieben fr als jr vns verschr habt vnd begert daʒ vvir	11	0	0	11	0	0
NB_B3_R000492_L0003	Band3	NB_B3_R000492	Rst Nbg-Briefbücher-Nr 3_0009_right.png	3	10	ew verschr was ordnug die apoteker beÿ vns habn also	ew verschr was ordnug die apoteker beÿ vns habn also	9	0	1	9	1	0
NB_B3_R000492_L0004	Band3	NB_B3_R000492	Rst Nbg-Briefbücher-Nr 3_0009_right.png	4	9	lassen wir ewr fr wiss daʒ die apoteker bey	lassen wir ewr fr wissen daʒ die apoteker bey	8	0	1	8	0	1
NB_B3_R000492_L0005	Band3	NB_B3_R000492	Rst Nbg-Briefbücher-Nr 3_0009_right.png	5	11	vns swern daʒ sie arme vnd reichen mit fleiʒʒe vnd gancʒe	vns swern daʒ sie armen vnd reiche mit fleiʒʒe vnd gancʒe	10	1	0	10	1	0
NB_B3_R000492_L0006	Band3	NB_B3_R000492	Rst Nbg-Briefbücher-Nr 3_0009_right.png	6	10	trewen machen was jn dan empfolhe werd vnd ob ein	trewen machen was jn dan empfolhen werd vnd ob ein	10	0	0	10	0	0
NB_B3_R000492_L0007	Band3	NB_B3_R000492	Rst Nbg-Briefbücher-Nr 3_0009_right.png	7	10	apoteker des das jm beuolhn od geschribn gebn würd nicht	apoteker des das jm beuolhn oder geschribn gebn würd nicht	9	0	1	9	0	1
NB_B3_R000492_L0008	Band3	NB_B3_R000492	Rst Nbg-Briefbücher-Nr 3_0009_right.png	8	13	alles het so sol er das bring an den der jm das empholhen	alles het so sol er das bringe an den der jm das empholhen	12	1	0	12	1	0
NB_B3_R000492_L0009	Band3	NB_B3_R000492	Rst Nbg-Briefbücher-Nr 3_0009_right.png	9	12	hat vnd vmb dasselb sol er nemen solich gelt daʒ er cʒeitlichen	hat vnd vmb dasselb sol er nemen solich gelt daʒ er cʒeitlichen	12	0	0	12	0	0
NB_B3_R000492_L0010	Band3	NB_B3_R000492	Rst Nbg-Briefbücher-Nr 3_0009_right.png	10	8	vnd bescheidenlchn gewin hab darnach vvisʒ sich ewr	vnd bescheidnlcn gewin hab darnach vvisʒ sich ewr	6	1	1	6	1	1
NB_B3_R000492_L0011	Band3	NB_B3_R000492	Rst Nbg-Briefbücher-Nr 3_0009_right.png	11	6	weish cʒe richten dat vt s	weish cʒe richte dat vt s	6	0	0	6	0	0
NB_B3_R000493_L0001	Band3	NB_B3_R000493	Rst Nbg-Briefbücher-Nr 3_0009_right.png	1	4	der stat cʒu vvinsheim	der stat cʒu vvinsheim	4	0	0	4	0	0
NB_B3_R000493_L0002	Band3	NB_B3_R000493	Rst Nbg-Briefbücher-Nr 3_0009_right.png	2	12	l fr als vns ewr vveisheit verschr hat von der vvegen mit	l freunde als vns ewr vveisheit vschr hat von der vvegen mit	12	0	0	12	0	0
NB_B3_R000493_L0003	Band3	NB_B3_R000493	Rst Nbg-Briefbücher-Nr 3_0009_right.png	3	9	pallen weg aufgeh als der horneck amptm cʒu vffenheim	pallen weg aufgeh als der horneck amptma cʒu vffenheim	7	0	2	7	0	2
NB_B3_R000493_L0004	Band3	NB_B3_R000493	Rst Nbg-Briefbücher-Nr 3_0009_right.png	4	9	aufgehalten hat des dancken vvir ewr ersamen freuntschaft mit	aufgehalten hat des dancke vvir ewr ersame fr mit	9	0	0	9	0	0
NB_B3_R000493_L0005	Band3	NB_B3_R000493	Rst Nbg-Briefbücher-Nr 3_0009_right.png	5	11	gancʒe fleisse vnd senden darümb cʒu ewr vveisheit den vlr hansen	gancʒe fleisse vnd senden darümb cʒu ewr vveisheit den vlr hansen	11	0	0	11	0	0
NB_B3_R000493_L0006	Band3	NB_B3_R000493	Rst Nbg-Briefbücher-Nr 3_0009_right.png	6	12	svvabn vnsn dien mit ew dauon cʒu reden vnd ro vvaʒ ders	svvabn vnsn dien mit ew dauo cʒu reden vnd ro vvaʒ ders	12	0	0	12	0	0
NB_B3_R000493_L0007	Band3	NB_B3_R000493	Rst Nbg-Briefbücher-Nr 3_0009_right.png	7	12	vns dien darümb cʒu disem mal an euch bringe von vnsn vvegen	vns diener dar cʒu dise mal an euch bringe von vnsn vveg	12	0	0	12	0	0
NB_B3_R000493_L0008	Band3	NB_B3_R000493	Rst Nbg-Briefbücher-Nr 3_0009_right.png	8	1	geraten	geraten	1	0	0	1	0	0
