left_operation	right_operation	selected_folds	semantic_eligible_folds	graph_eligible_folds	null_expected_eligible_folds	graph_excess_eligible_folds	semantic_triplets	semantic_complete_rectangles	graph_triplets	graph_complete_rectangles	mean_left_operation_support	mean_right_operation_support	excess_rank
PREFIX_ADD:y	SUFFIX_REPLACE:eey>eol	12	12	12	0.59375	11.40625	93	58	93	58	136.75	42.083333333333336	630
PREFIX_ADD:p	SUFFIX_REPLACE:ey>or	12	12	12	0.5947265625	11.4052734375	45	21	45	21	68.16666666666667	75.91666666666667	631
PREFIX_ADD:q	SUFFIX_REPLACE:ain>eey	12	12	12	0.5947265625	11.4052734375	78	46	78	46	206.58333333333334	31.25	632
PREFIX_ADD:t	SUFFIX_REPLACE:dy>edy	12	12	12	0.5947265625	11.4052734375	69	24	69	24	89.08333333333333	88.91666666666667	633
PREFIX_ADD:ch	SUFFIX_REPLACE:hey>hol	12	12	12	0.5966796875	11.4033203125	89	31	89	31	190.91666666666666	37.916666666666664	634
PREFIX_ADD:o	SUFFIX_REPLACE:al>eol	12	12	12	0.5966796875	11.4033203125	56	44	56	44	263.5833333333333	30.25	635
PREFIX_ADD:ol	SUFFIX_REPLACE:ar>chy	12	12	12	0.5986328125	11.4013671875	68	22	68	22	90.83333333333333	46.75	636
PREFIX_ADD:ch	SUFFIX_REPLACE:chy>ey	12	12	12	0.599609375	11.400390625	59	35	59	35	190.91666666666666	33.916666666666664	637
PREFIX_REPLACE:t>yt	SUFFIX_REPLACE:ey>ol	12	12	12	0.599609375	11.400390625	47	35	47	35	29.5	95.08333333333333	638
PREFIX_ADD:qo	SUFFIX_REPLACE:eey>eol	12	12	12	0.6005859375	11.3994140625	125	47	125	47	176.58333333333334	42.083333333333336	639
PREFIX_REPLACE:o>qo	SUFFIX_ADD:o	12	12	12	0.6005859375	11.3994140625	67	22	67	22	193.0	33.583333333333336	640
PREFIX_REPLACE:d>k	SUFFIX_REPLACE:dy>ol	12	12	12	0.6015625	11.3984375	36	24	36	24	44.333333333333336	91.16666666666667	641
PREFIX_ADD:l	SUFFIX_REPLACE:eol>ey	12	12	12	0.603515625	11.396484375	57	45	57	45	113.08333333333333	46.25	642
PREFIX_ADD:ok	SUFFIX_REPLACE:ar>ol	12	12	12	0.603515625	11.396484375	44	21	44	21	71.83333333333333	63.833333333333336	643
PREFIX_ADD:p	SUFFIX_REPLACE:dy>edy	12	12	12	0.603515625	11.396484375	57	44	57	44	68.16666666666667	88.91666666666667	644
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:am>or	12	12	12	0.6044921875	11.3955078125	45	44	45	44	114.25	37.916666666666664	645
PREFIX_ADD:q	SUFFIX_ADD:dal	12	12	12	0.60546875	11.39453125	67	12	67	12	206.58333333333334	23.583333333333332	646
PREFIX_REPLACE:lk>ok	SUFFIX_REPLACE:edy>ey	12	12	12	0.60546875	11.39453125	46	46	46	46	30.0	109.08333333333333	647
PREFIX_REPLACE:yk>yt	SUFFIX_REPLACE:dy>ol	12	12	12	0.60546875	11.39453125	36	23	36	23	28.833333333333332	91.16666666666667	648
PREFIX_ADD:qo	SUFFIX_REPLACE:in>ir	12	12	12	0.6064453125	11.3935546875	122	34	122	34	176.58333333333334	36.75	649
PREFIX_REPLACE:lk>ok	SUFFIX_REPLACE:ey>ol	12	12	12	0.6064453125	11.3935546875	44	44	44	44	30.0	95.08333333333333	650
PREFIX_ADD:cho	SUFFIX_REPLACE:al>ol	12	12	12	0.607421875	11.392578125	46	32	46	32	96.91666666666667	60.833333333333336	651
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:in>ir	12	12	12	0.607421875	11.392578125	112	46	112	46	193.0	36.75	652
PREFIX_REPLACE:ch>q	SUFFIX_ADD:r	12	12	12	0.611328125	11.388671875	76	54	76	54	92.25	67.25	653
PREFIX_REPLACE:ch>ot	SUFFIX_REPLACE:al>am	12	12	12	0.6123046875	11.3876953125	46	23	46	23	64.75	44.666666666666664	654
PREFIX_REPLACE:ot>yt	SUFFIX_REPLACE:ey>or	12	12	12	0.6123046875	11.3876953125	57	24	57	24	36.083333333333336	75.91666666666667	655
PREFIX_ADD:qo	SUFFIX_REPLACE:ol>os	12	12	12	0.6142578125	11.3857421875	77	21	77	21	176.58333333333334	33.666666666666664	656
PREFIX_REPLACE:l>t	SUFFIX_REPLACE:dy>ey	12	12	12	0.6162109375	11.3837890625	46	44	46	44	33.333333333333336	107.5	657
PREFIX_ADD:q	SUFFIX_REPLACE:in>ir	12	12	12	0.6181640625	11.3818359375	134	46	134	46	206.58333333333334	36.75	658
PREFIX_REPLACE:o>qo	SUFFIX_ADD:ly	12	12	12	0.6181640625	11.3818359375	58	22	58	22	193.0	24.583333333333332	659
PREFIX_ADD:yk	SUFFIX_ADD:dy	12	12	12	0.619140625	11.380859375	98	12	98	12	36.166666666666664	133.0	660
PREFIX_ADD:o	SUFFIX_REPLACE:dy>eol	12	12	12	0.6220703125	11.3779296875	115	76	115	76	263.5833333333333	32.666666666666664	661
PREFIX_ADD:y	SUFFIX_REPLACE:edy>ody	12	12	12	0.6220703125	11.3779296875	131	70	131	70	136.75	59.083333333333336	662
PREFIX_REPLACE:ok>t	SUFFIX_REPLACE:edy>or	12	12	12	0.6240234375	11.3759765625	46	34	46	34	54.333333333333336	63.416666666666664	663
PREFIX_REPLACE:yk>yt	SUFFIX_REPLACE:ey>ol	12	12	12	0.625	11.375	48	35	48	35	28.833333333333332	95.08333333333333	664
PREFIX_ADD:y	SUFFIX_REPLACE:edy>eol	12	12	12	0.6259765625	11.3740234375	132	58	132	58	136.75	46.25	665
PREFIX_REPLACE:ch>ot	SUFFIX_REPLACE:dy>ody	12	12	12	0.6259765625	11.3740234375	47	36	47	36	64.75	69.91666666666667	666
PREFIX_REPLACE:d>t	SUFFIX_REPLACE:ey>or	12	12	12	0.6298828125	11.3701171875	45	33	45	33	41.25	75.91666666666667	667
PREFIX_ADD:ch	SUFFIX_REPLACE:ar>edy	12	12	12	0.6318359375	11.3681640625	56	22	56	22	190.91666666666666	39.75	668
PREFIX_ADD:o	SUFFIX_REPLACE:am>chy	12	12	12	0.6318359375	11.3681640625	47	24	47	24	263.5833333333333	27.0	669
PREFIX_REPLACE:ok>sh	SUFFIX_REPLACE:al>or	12	12	12	0.6318359375	11.3681640625	36	35	36	35	49.833333333333336	55.583333333333336	670
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:am>ol	12	12	12	0.6328125	11.3671875	53	53	53	53	193.0	37.666666666666664	671
PREFIX_ADD:cho	SUFFIX_REPLACE:ar>or	12	12	12	0.6337890625	11.3662109375	45	21	45	21	96.91666666666667	54.916666666666664	672
PREFIX_REPLACE:d>ol	SUFFIX_REPLACE:dy>or	12	12	12	0.6337890625	11.3662109375	58	32	58	32	41.5	78.66666666666667	673
PREFIX_ADD:qo	SUFFIX_REPLACE:al>ody	12	12	12	0.6357421875	11.3642578125	44	24	44	24	176.58333333333334	36.5	674
PREFIX_REPLACE:k>yk	SUFFIX_REPLACE:dy>ol	12	12	12	0.6357421875	11.3642578125	48	36	48	36	34.333333333333336	91.16666666666667	675
PREFIX_REPLACE:ok>yt	SUFFIX_REPLACE:ey>or	12	12	12	0.6357421875	11.3642578125	58	24	58	24	34.666666666666664	75.91666666666667	676
PREFIX_ADD:cho	SUFFIX_ADD:am	12	12	12	0.63671875	11.36328125	72	22	72	22	96.91666666666667	41.166666666666664	677
PREFIX_ADD:ol	SUFFIX_REPLACE:iin>in	12	12	12	0.63671875	11.36328125	58	24	58	24	90.83333333333333	64.66666666666667	678
PREFIX_ADD:she	SUFFIX_ADD:s	12	12	12	0.63671875	11.36328125	100	34	100	34	60.583333333333336	54.083333333333336	679
PREFIX_ADD:ch	SUFFIX_REPLACE:al>eey	12	12	12	0.6396484375	11.3603515625	101	55	101	55	190.91666666666666	38.666666666666664	680
PREFIX_ADD:q	SUFFIX_ADD:aly	12	12	12	0.6396484375	11.3603515625	87	22	87	22	206.58333333333334	22.583333333333332	681
PREFIX_ADD:y	SUFFIX_REPLACE:edy>eo	12	12	12	0.640625	11.359375	105	45	105	45	136.75	31.333333333333332	682
PREFIX_ADD:ch	SUFFIX_REPLACE:al>ey	12	12	12	0.642578125	11.357421875	79	54	79	54	190.91666666666666	44.25	683
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:hol>hy	12	12	12	0.642578125	11.357421875	56	44	56	44	96.16666666666667	40.75	684
PREFIX_ADD:p	SUFFIX_REPLACE:ody>ol	12	12	12	0.64453125	11.35546875	47	24	47	24	68.16666666666667	68.16666666666667	685
PREFIX_ADD:t	SUFFIX_REPLACE:ain>ar	12	12	12	0.64453125	11.35546875	42	21	42	21	89.08333333333333	47.333333333333336	686
PREFIX_ADD:ch	SUFFIX_REPLACE:hor>hy	12	12	12	0.6494140625	11.3505859375	43	42	43	42	190.91666666666666	33.0	687
PREFIX_ADD:l	SUFFIX_REPLACE:edy>eey	12	12	12	0.6494140625	11.3505859375	126	47	126	47	113.08333333333333	65.41666666666667	688
PREFIX_ADD:o	SUFFIX_REPLACE:edy>eor	12	12	12	0.6494140625	11.3505859375	77	53	77	53	263.5833333333333	31.25	689
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:al>or	12	12	12	0.6494140625	11.3505859375	45	21	45	21	70.33333333333333	55.583333333333336	690
PREFIX_ADD:ch	SUFFIX_REPLACE:am>ar	12	12	12	0.650390625	11.349609375	67	34	67	34	190.91666666666666	43.25	691
PREFIX_REPLACE:ol>t	SUFFIX_REPLACE:dy>ey	12	12	12	0.6533203125	11.3466796875	57	45	57	45	32.0	107.5	692
PREFIX_REPLACE:ot>yt	SUFFIX_REPLACE:dy>or	12	12	12	0.654296875	11.345703125	57	12	57	12	36.083333333333336	78.66666666666667	693
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:ain>chy	12	12	12	0.6552734375	11.3447265625	56	44	56	44	193.0	32.916666666666664	694
PREFIX_ADD:ol	SUFFIX_ADD:am	12	12	12	0.6572265625	11.3427734375	137	22	137	22	90.83333333333333	41.166666666666664	695
PREFIX_ADD:sho	SUFFIX_ADD:al	12	12	12	0.658203125	11.341796875	93	12	93	12	43.583333333333336	74.66666666666667	696
PREFIX_REPLACE:o>ol	SUFFIX_ADD:or	12	12	12	0.658203125	11.341796875	68	21	68	21	70.33333333333333	54.75	697
PREFIX_ADD:q	SUFFIX_REPLACE:ain>chy	12	12	12	0.6591796875	11.3408203125	78	44	78	44	206.58333333333334	32.916666666666664	698
PREFIX_ADD:che	SUFFIX_REPLACE:hey>hy	12	12	12	0.6611328125	11.3388671875	54	43	54	43	102.83333333333333	62.083333333333336	699
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:chy>ol	12	12	12	0.6611328125	11.3388671875	54	34	54	34	96.16666666666667	44.583333333333336	700
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:es>ey	12	12	12	0.662109375	11.337890625	55	44	55	44	193.0	32.416666666666664	701
PREFIX_ADD:y	SUFFIX_REPLACE:chy>ey	12	12	12	0.6630859375	11.3369140625	45	34	45	34	136.75	33.916666666666664	702
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:am>or	12	12	12	0.6630859375	11.3369140625	53	53	53	53	193.0	37.916666666666664	703
PREFIX_ADD:l	SUFFIX_REPLACE:edy>or	12	12	12	0.6640625	11.3359375	116	22	116	22	113.08333333333333	63.416666666666664	704
PREFIX_ADD:q	SUFFIX_REPLACE:am>ol	12	12	12	0.6640625	11.3359375	53	53	53	53	206.58333333333334	37.666666666666664	705
PREFIX_REPLACE:ch>t	SUFFIX_REPLACE:al>ar	12	12	12	0.6640625	11.3359375	45	24	45	24	46.666666666666664	69.83333333333333	706
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:eey>ol	12	12	12	0.6669921875	11.3330078125	56	12	56	12	70.33333333333333	56.75	707
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:hey>hor	12	12	12	0.6669921875	11.3330078125	69	24	69	24	193.0	33.083333333333336	708
PREFIX_ADD:q	SUFFIX_REPLACE:es>ey	12	12	12	0.669921875	11.330078125	55	44	55	44	206.58333333333334	32.416666666666664	709
PREFIX_REPLACE:k>t	SUFFIX_REPLACE:dy>ey	12	12	12	0.669921875	11.330078125	58	36	58	36	45.5	107.5	710
PREFIX_REPLACE:ok>yt	SUFFIX_REPLACE:dy>or	12	12	12	0.669921875	11.330078125	58	12	58	12	34.666666666666664	78.66666666666667	711
PREFIX_ADD:q	SUFFIX_REPLACE:hey>hor	12	12	12	0.6708984375	11.3291015625	69	24	69	24	206.58333333333334	33.083333333333336	712
PREFIX_ADD:cho	SUFFIX_REPLACE:eey>ol	12	12	12	0.671875	11.328125	45	21	45	21	96.91666666666667	56.75	713
PREFIX_REPLACE:k>t	SUFFIX_REPLACE:ey>or	12	12	12	0.671875	11.328125	57	45	57	45	45.5	75.91666666666667	714
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:eey>eor	12	12	12	0.673828125	11.326171875	58	24	58	24	193.0	29.25	715
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:ar>chy	12	12	12	0.673828125	11.326171875	47	35	47	35	114.25	46.75	716
PREFIX_ADD:p	SUFFIX_REPLACE:dy>or	12	12	12	0.6748046875	11.3251953125	90	31	90	31	68.16666666666667	78.66666666666667	717
PREFIX_REPLACE:k>ok	SUFFIX_REPLACE:ody>ol	12	12	12	0.67578125	11.32421875	58	57	58	57	53.0	68.16666666666667	718
PREFIX_REPLACE:ol>y	SUFFIX_REPLACE:eey>ey	12	12	12	0.67578125	11.32421875	57	48	57	48	58.25	64.75	719
PREFIX_ADD:o	SUFFIX_REPLACE:ar>ody	12	12	12	0.677734375	11.322265625	56	24	56	24	263.5833333333333	32.083333333333336	720
PREFIX_ADD:cho	SUFFIX_ADD:chy	12	12	12	0.6787109375	11.3212890625	102	31	102	31	96.91666666666667	51.833333333333336	721
PREFIX_REPLACE:d>ot	SUFFIX_REPLACE:dy>or	12	12	12	0.6796875	11.3203125	58	47	58	47	49.583333333333336	78.66666666666667	722
PREFIX_REPLACE:ch>ok	SUFFIX_REPLACE:ody>ol	12	12	12	0.6806640625	11.3193359375	36	36	36	36	63.583333333333336	68.16666666666667	723
PREFIX_REPLACE:ot>t	SUFFIX_REPLACE:ey>ody	12	12	12	0.681640625	11.318359375	45	44	45	44	54.333333333333336	73.58333333333333	724
PREFIX_REPLACE:d>y	SUFFIX_REPLACE:dy>ol	12	12	12	0.6826171875	11.3173828125	45	34	45	34	28.083333333333332	91.16666666666667	725
PREFIX_REPLACE:sh>t	SUFFIX_REPLACE:ol>or	12	12	12	0.6826171875	11.3173828125	36	12	36	12	34.0	82.25	726
PREFIX_ADD:ch	SUFFIX_REPLACE:al>chy	12	12	12	0.68359375	11.31640625	91	45	91	45	190.91666666666666	43.583333333333336	727
PREFIX_ADD:l	SUFFIX_REPLACE:iin>in	12	12	12	0.68359375	11.31640625	90	44	90	44	113.08333333333333	64.66666666666667	728
PREFIX_ADD:q	SUFFIX_REPLACE:eey>eor	12	12	12	0.6845703125	11.3154296875	58	24	58	24	206.58333333333334	29.25	729
PREFIX_ADD:sh	SUFFIX_REPLACE:ey>ol	12	12	12	0.6845703125	11.3154296875	78	19	78	19	99.83333333333333	95.08333333333333	730
PREFIX_ADD:ch	SUFFIX_REPLACE:al>am	12	12	12	0.685546875	11.314453125	113	65	113	65	190.91666666666666	44.666666666666664	731
PREFIX_REPLACE:k>yk	SUFFIX_ADD:dy	12	12	12	0.6865234375	11.3134765625	46	23	46	23	34.333333333333336	133.0	732
PREFIX_REPLACE:q>sh	SUFFIX_ADD:chy	12	12	12	0.6865234375	11.3134765625	55	32	55	32	49.333333333333336	51.833333333333336	733
PREFIX_ADD:q	SUFFIX_REPLACE:am>or	12	12	12	0.6875	11.3125	53	53	53	53	206.58333333333334	37.916666666666664	734
PREFIX_ADD:ok	SUFFIX_REPLACE:dy>or	12	12	12	0.6884765625	11.3115234375	68	34	68	34	71.83333333333333	78.66666666666667	735
PREFIX_ADD:qo	SUFFIX_REPLACE:eol>or	12	12	12	0.6884765625	11.3115234375	58	47	58	47	176.58333333333334	34.0	736
PREFIX_REPLACE:k>ot	SUFFIX_REPLACE:ody>ol	12	12	12	0.6884765625	11.3115234375	57	56	57	56	52.083333333333336	68.16666666666667	737
PREFIX_REPLACE:ch>o	SUFFIX_REPLACE:dy>ey	12	12	12	0.6904296875	11.3095703125	57	21	57	21	73.83333333333333	107.5	738
PREFIX_REPLACE:ch>yk	SUFFIX_REPLACE:dy>or	12	12	12	0.69140625	11.30859375	46	34	46	34	35.333333333333336	78.66666666666667	739
PREFIX_ADD:o	SUFFIX_REPLACE:ain>eey	12	12	12	0.693359375	11.306640625	77	35	77	35	263.5833333333333	31.25	740
PREFIX_ADD:che	SUFFIX_ADD:ky	12	12	12	0.6943359375	11.3056640625	102	12	102	12	102.83333333333333	29.25	741
PREFIX_ADD:ot	SUFFIX_REPLACE:ey>or	12	12	12	0.6943359375	11.3056640625	46	34	46	34	83.5	75.91666666666667	742
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:edy>eol	12	12	12	0.6943359375	11.3056640625	45	33	45	33	75.41666666666667	46.25	743
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:edy>ody	12	12	12	0.6962890625	11.3037109375	55	34	55	34	122.16666666666667	59.083333333333336	744
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:edy>ody	12	12	12	0.6962890625	11.3037109375	55	34	55	34	121.33333333333333	59.083333333333336	745
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:iin>in	12	12	12	0.697265625	11.302734375	56	24	56	24	70.33333333333333	64.66666666666667	746
PREFIX_REPLACE:o>sh	SUFFIX_ADD:ar	12	12	12	0.697265625	11.302734375	66	12	66	12	46.083333333333336	79.25	747
PREFIX_ADD:ch	SUFFIX_REPLACE:edy>eol	12	12	12	0.6982421875	11.3017578125	141	31	141	31	190.91666666666666	46.25	748
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:ain>al	12	12	12	0.6982421875	11.3017578125	48	46	48	46	122.16666666666667	45.75	749
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:ain>al	12	12	12	0.6982421875	11.3017578125	48	46	48	46	121.33333333333333	45.75	750
PREFIX_REPLACE:k>ot	SUFFIX_REPLACE:edy>ol	12	12	12	0.6982421875	11.3017578125	36	36	36	36	52.083333333333336	79.58333333333333	751
PREFIX_REPLACE:qo>sh	SUFFIX_REPLACE:ey>or	12	12	12	0.6982421875	11.3017578125	42	20	42	20	57.833333333333336	75.91666666666667	752
PREFIX_ADD:d	SUFFIX_REPLACE:edy>or	12	12	12	0.701171875	11.298828125	77	36	77	36	123.58333333333333	63.416666666666664	753
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:al>ey	12	12	12	0.701171875	11.298828125	45	35	45	35	122.16666666666667	44.25	754
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:al>ey	12	12	12	0.701171875	11.298828125	45	35	45	35	121.33333333333333	44.25	755
PREFIX_REPLACE:ol>ot	SUFFIX_REPLACE:dy>ey	12	12	12	0.703125	11.296875	46	33	46	33	32.333333333333336	107.5	756
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:eey>eol	12	12	12	0.703125	11.296875	46	35	46	35	96.16666666666667	42.083333333333336	757
PREFIX_ADD:cho	SUFFIX_REPLACE:ar>ol	12	12	12	0.7041015625	11.2958984375	56	23	56	23	96.91666666666667	63.833333333333336	758
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:edy>eo	12	12	12	0.7119140625	11.2880859375	57	32	57	32	114.25	31.333333333333332	759
PREFIX_REPLACE:ok>t	SUFFIX_REPLACE:dy>ody	12	12	12	0.712890625	11.287109375	57	45	57	45	54.333333333333336	69.91666666666667	760
PREFIX_ADD:sh	SUFFIX_ADD:d	12	12	12	0.7138671875	11.2861328125	89	12	89	12	99.83333333333333	44.666666666666664	761
PREFIX_REPLACE:l>ot	SUFFIX_ADD:l	12	12	12	0.7138671875	11.2861328125	42	23	42	23	31.416666666666668	85.41666666666667	762
PREFIX_ADD:ok	SUFFIX_REPLACE:ey>or	12	12	12	0.71484375	11.28515625	46	34	46	34	71.83333333333333	75.91666666666667	763
PREFIX_ADD:q	SUFFIX_ADD:dar	12	12	12	0.71484375	11.28515625	58	12	58	12	206.58333333333334	25.5	764
PREFIX_REPLACE:l>ol	SUFFIX_REPLACE:ar>ol	12	12	12	0.71484375	11.28515625	45	12	45	12	55.0	63.833333333333336	765
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:dy>es	12	12	12	0.7158203125	11.2841796875	100	56	100	56	193.0	31.75	766
PREFIX_REPLACE:k>ok	SUFFIX_REPLACE:edy>ol	12	12	12	0.716796875	11.283203125	36	36	36	36	53.0	79.58333333333333	767
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:eo>ey	12	12	12	0.716796875	11.283203125	46	46	46	46	193.0	36.166666666666664	768
PREFIX_ADD:ol	SUFFIX_REPLACE:eey>ol	12	12	12	0.71875	11.28125	59	12	59	12	90.83333333333333	56.75	769
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:ody>or	12	12	12	0.720703125	11.279296875	57	56	57	56	75.41666666666667	54.75	770
PREFIX_REPLACE:ot>yt	SUFFIX_REPLACE:edy>ol	12	12	12	0.720703125	11.279296875	55	35	55	35	36.083333333333336	79.58333333333333	771
PREFIX_REPLACE:ot>yk	SUFFIX_REPLACE:ey>ody	12	12	12	0.7216796875	11.2783203125	47	35	47	35	41.75	73.58333333333333	772
PREFIX_ADD:ch	SUFFIX_REPLACE:ain>or	12	12	12	0.72265625	11.27734375	68	34	68	34	190.91666666666666	35.0	773
PREFIX_ADD:d	SUFFIX_REPLACE:iin>in	12	12	12	0.7236328125	11.2763671875	82	46	82	46	123.58333333333333	64.66666666666667	774
PREFIX_ADD:q	SUFFIX_REPLACE:dy>es	12	12	12	0.7236328125	11.2763671875	110	56	110	56	206.58333333333334	31.75	775
PREFIX_ADD:chd	SUFFIX_ADD:y	12	12	12	0.724609375	11.275390625	57	21	57	21	13.166666666666666	197.0	776
PREFIX_REPLACE:d>l	SUFFIX_REPLACE:dy>ol	12	12	12	0.724609375	11.275390625	47	46	47	46	39.416666666666664	91.16666666666667	777
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:chy>edy	12	12	12	0.7255859375	11.2744140625	46	46	46	46	193.0	30.916666666666668	778
PREFIX_ADD:op	SUFFIX_ADD:ar	12	12	12	0.7265625	11.2734375	56	20	56	20	34.583333333333336	79.25	779
PREFIX_REPLACE:ch>o	SUFFIX_ADD:ol	12	12	12	0.7275390625	11.2724609375	42	22	42	22	73.83333333333333	66.75	780
PREFIX_ADD:l	SUFFIX_REPLACE:ar>ey	12	12	12	0.728515625	11.271484375	45	33	45	33	113.08333333333333	49.833333333333336	781
PREFIX_ADD:q	SUFFIX_REPLACE:eo>ey	12	12	12	0.728515625	11.271484375	46	46	46	46	206.58333333333334	36.166666666666664	782
PREFIX_ADD:ch	SUFFIX_ADD:eey	12	12	12	0.7333984375	11.2666015625	55	21	55	21	190.91666666666666	29.666666666666668	783
PREFIX_REPLACE:ok>yt	SUFFIX_REPLACE:edy>ol	12	12	12	0.7333984375	11.2666015625	56	35	56	35	34.666666666666664	79.58333333333333	784
PREFIX_ADD:q	SUFFIX_REPLACE:chy>edy	12	12	12	0.734375	11.265625	46	46	46	46	206.58333333333334	30.916666666666668	785
PREFIX_ADD:ol	SUFFIX_REPLACE:dy>ody	12	12	12	0.7373046875	11.2626953125	160	24	160	24	90.83333333333333	69.91666666666667	786
PREFIX_ADD:o	SUFFIX_REPLACE:hey>hor	12	12	12	0.73828125	11.26171875	114	79	114	79	263.5833333333333	33.083333333333336	787
PREFIX_ADD:che	SUFFIX_REPLACE:ey>ol	12	12	12	0.7392578125	11.2607421875	133	33	133	33	102.83333333333333	95.08333333333333	788
PREFIX_ADD:cho	SUFFIX_REPLACE:eey>ey	12	12	12	0.7392578125	11.2607421875	45	34	45	34	96.91666666666667	64.75	789
PREFIX_ADD:ot	SUFFIX_REPLACE:al>ar	12	12	12	0.7392578125	11.2607421875	46	12	46	12	83.5	69.83333333333333	790
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:al>am	12	12	12	0.7392578125	11.2607421875	57	33	57	33	122.16666666666667	44.666666666666664	791
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:al>am	12	12	12	0.7392578125	11.2607421875	57	33	57	33	121.33333333333333	44.666666666666664	792
PREFIX_REPLACE:ol>qo	SUFFIX_REPLACE:eey>ey	12	12	12	0.740234375	11.259765625	55	55	55	55	68.91666666666667	64.75	793
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:ar>chy	12	12	12	0.7412109375	11.2587890625	55	44	55	44	96.16666666666667	46.75	794
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:ain>ar	12	12	12	0.7421875	11.2578125	47	24	47	24	122.16666666666667	47.333333333333336	795
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:ain>ar	12	12	12	0.7421875	11.2578125	47	24	47	24	121.33333333333333	47.333333333333336	796
PREFIX_ADD:tch	SUFFIX_ADD:l	12	12	12	0.7431640625	11.2568359375	45	12	45	12	20.666666666666668	85.41666666666667	797
PREFIX_ADD:d	SUFFIX_REPLACE:edy>eey	12	12	12	0.744140625	11.255859375	101	54	101	54	123.58333333333333	65.41666666666667	798
PREFIX_ADD:yk	SUFFIX_ADD:l	12	12	12	0.744140625	11.255859375	56	12	56	12	36.166666666666664	85.41666666666667	799
PREFIX_REPLACE:d>ok	SUFFIX_REPLACE:dy>or	12	12	12	0.744140625	11.255859375	46	35	46	35	54.0	78.66666666666667	800
PREFIX_ADD:qo	SUFFIX_REPLACE:hey>hol	12	12	12	0.7451171875	11.2548828125	115	68	115	68	176.58333333333334	37.916666666666664	801
PREFIX_REPLACE:d>ot	SUFFIX_REPLACE:edy>ey	12	12	12	0.74609375	11.25390625	43	43	43	43	49.583333333333336	109.08333333333333	802
PREFIX_REPLACE:yk>yt	SUFFIX_REPLACE:dy>ey	12	12	12	0.7509765625	11.2490234375	36	36	36	36	28.833333333333332	107.5	803
PREFIX_REPLACE:k>ok	SUFFIX_REPLACE:dy>or	12	12	12	0.751953125	11.248046875	45	34	45	34	53.0	78.66666666666667	804
PREFIX_REPLACE:ok>sh	SUFFIX_REPLACE:al>ar	12	12	12	0.7529296875	11.2470703125	55	35	55	35	49.833333333333336	69.83333333333333	805
PREFIX_ADD:q	SUFFIX_REPLACE:ar>ody	12	12	12	0.755859375	11.244140625	44	35	44	35	206.58333333333334	32.083333333333336	806
PREFIX_REPLACE:ch>qo	SUFFIX_REPLACE:eey>ol	12	12	12	0.755859375	11.244140625	45	44	45	44	75.0	56.75	807
PREFIX_ADD:o	SUFFIX_ADD:dal	12	12	12	0.7568359375	11.2431640625	75	30	75	30	263.5833333333333	23.583333333333332	808
PREFIX_ADD:y	SUFFIX_REPLACE:eo>ol	12	12	12	0.7568359375	11.2431640625	45	44	45	44	136.75	31.25	809
PREFIX_REPLACE:d>ol	SUFFIX_REPLACE:edy>ey	12	12	12	0.7568359375	11.2431640625	53	52	53	52	41.5	109.08333333333333	810
PREFIX_REPLACE:d>ol	SUFFIX_REPLACE:dy>ol	12	12	12	0.7578125	11.2421875	59	34	59	34	41.5	91.16666666666667	811
PREFIX_ADD:qo	SUFFIX_REPLACE:al>edy	12	12	12	0.759765625	11.240234375	45	34	45	34	176.58333333333334	41.5	812
PREFIX_ADD:qo	SUFFIX_REPLACE:chy>ey	12	12	12	0.759765625	11.240234375	44	44	44	44	176.58333333333334	33.916666666666664	813
