role	formal_feature	log_odds_weight	support	positive_support	physical_folios	selected_model	claim_state
REL_ARRAY_OR_GROUP	HOST_EXACT:aiin	0.223143551314	5	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	HOST_EXACT:s	0.223143551314	5	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	SECTION:Z	0.223143551314	5	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ai	0.206102085459	34	4	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H1:d	0.199688808610	49	6	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:^ol	0.193115801925	27	3	12	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ot	0.158854775972	66	8	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:^ot	0.158854775972	66	8	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ko	0.150822889735	28	3	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	LAYER:s	0.150822889735	28	3	10	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:tal	0.144581228811	13	1	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ok	0.138617122559	67	8	14	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ol	0.135948799120	75	9	13	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	HOST_LEN:3	0.129100860589	44	5	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H1:o	0.123592050722	277	33	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:ol$	0.104309543412	37	4	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:^o	0.088492238735	219	26	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:^a	0.079464171354	70	8	13	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:m$	0.067510291527	14	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:che	0.067510291527	14	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:^ch	0.066090111829	6	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:^o$	0.066090111829	6	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:ala	0.066090111829	6	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:heo	0.066090111829	6	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:ko$	0.066090111829	6	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:olc	0.066090111829	6	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:old	0.066090111829	6	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:opc	0.066090111829	6	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:ykc	0.066090111829	6	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	HOST_EXACT:o	0.066090111829	6	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H1:h	0.050730548171	88	10	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	CLOSURE:1	0.035609494021	64	7	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:to	-0.004662013106	32	3	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	CLOSURE:0	-0.035609494021	330	38	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ar	-0.064294350705	69	7	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:sa	-0.070352491003	7	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:^y$	-0.070352491003	7	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:oky	-0.070352491003	7	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	HOST_EXACT:y	-0.070352491003	7	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	HOST_LEN:8	-0.071973499625	16	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	LAYER:ch	-0.071973499625	16	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ii	-0.073671004701	25	2	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ee	-0.117555788752	26	2	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ho	-0.117555788752	26	2	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:^y	-0.126725338156	54	5	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:^yt	-0.135587660290	17	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:oko	-0.135587660290	17	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:ota	-0.135587660290	17	1	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ch	-0.183962246251	66	6	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ct	-0.191055236763	8	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:pc	-0.191055236763	8	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:th	-0.191055236763	8	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:cth	-0.191055236763	8	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:eey	-0.191055236763	8	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:os$	-0.191055236763	8	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:pch	-0.191055236763	8	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:yto	-0.191055236763	8	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	LAYER:sh	-0.191055236763	8	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:he	-0.195744577126	18	1	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:yt	-0.195744577126	18	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H1:t	-0.198291835158	95	9	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ta	-0.252819319460	19	1	10	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	HOST_LEN:6	-0.281284097972	61	5	14	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H1:c	-0.298082347070	82	7	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:^e	-0.299344012200	9	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ld	-0.299344012200	9	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:aly	-0.299344012200	9	0	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:och	-0.299344012200	9	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:oc	-0.358945092473	21	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:aii	-0.358945092473	21	1	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:iin	-0.358945092473	21	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	HOST_LEN:2	-0.379234095959	44	3	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:eod	-0.397591051677	10	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:od	-0.408500011803	22	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:ar$	-0.420033523936	34	2	10	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	LAYER:NONE	-0.423164685208	269	27	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H1:e	-0.474079119958	93	7	14	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:^c	-0.487547938897	11	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:kee	-0.487547938897	11	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:oda	-0.487547938897	11	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:s$	-0.501608968661	24	1	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:^ai	-0.570544858468	12	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:eo$	-0.570544858468	12	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:ky$	-0.570544858468	12	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	LAYER:che	-0.570544858468	12	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:^oc	-0.647615795752	13	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	HOST_EXACT:ar	-0.647615795752	13	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:eo	-0.716677677970	44	2	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:keo	-0.719580437628	14	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:os	-0.787099586904	15	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ke	-0.814060109225	32	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:cho	-0.910870664405	17	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:oke	-0.967945406739	18	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:o$	-1.004898278397	38	1	12	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	GROUP_COUNT:4	-1.022255294666	19	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:ey$	-1.074071179752	20	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:ey	-1.123626099082	21	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H2:r$	-1.126570286443	62	2	14	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H3:or$	-1.171122004034	22	0	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	HOST_LEN:1	-1.343734746701	26	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H1:$	-2.029291757994	394	45	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	H1:^	-2.029291757994	394	45	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	KIND:P	-2.056684554557	50	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	GROUP_COUNT:3	-2.208911798018	57	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	GROUP_COUNT:2	-2.474095733684	71	0	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	SECTION:C	-2.703258866756	85	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	KIND:R	-2.990822280056	105	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	SECTION:A	-3.406529054948	138	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	HAND:4	-4.433309848365	226	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ARRAY_OR_GROUP	CURRIER:	-4.458342355310	228	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	CURRIER:	3.366239677802	228	33	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:tar	3.148037934408	4	3	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:rd	2.828607163641	3	2	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:hor	2.739798899417	5	3	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	SECTION:A	2.395435246958	138	28	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	HAND:4	2.207002767318	226	31	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:air	2.129904413237	5	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:dai	2.129904413237	5	2	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:ir$	2.129904413237	5	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:lar	2.129904413237	5	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:osa	2.129904413237	5	2	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:dl	1.984131361876	3	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:hee	1.984131361876	3	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:par	1.984131361876	3	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:yko	1.984131361876	3	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	HOST_EXACT:otoky	1.984131361876	3	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	HOST_EXACT:yky	1.984131361876	3	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:rai	1.903971459835	6	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:ir	1.881327738431	9	3	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:sa	1.718852698420	7	2	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:^od	1.718852698420	7	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:^d	1.693667646462	4	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:po	1.693667646462	4	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:ees	1.693667646462	4	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:eos	1.693667646462	4	1	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:iir	1.693667646462	4	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:ola	1.693667646462	4	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:opa	1.693667646462	4	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:ory	1.693667646462	4	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:sho	1.693667646462	4	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:tee	1.693667646462	4	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:yky	1.693667646462	4	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	HOST_EXACT:ol	1.693667646462	4	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:^op	1.624379492432	11	3	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:ara	1.624379492432	11	3	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:hol	1.624379492432	11	3	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:eey	1.561896967665	8	2	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	LAYER:sh	1.561896967665	8	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:op	1.516190120574	12	3	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	HOST_LEN:8	1.501224327794	16	4	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:cp	1.467734693060	5	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:es	1.467734693060	5	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:ph	1.467734693060	5	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:^os	1.467734693060	5	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:cph	1.467734693060	5	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:oro	1.467734693060	5	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:tok	1.467734693060	5	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	SECTION:Z	1.467734693060	5	1	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:cho	1.424255123359	17	4	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:ota	1.424255123359	17	4	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:ho	1.403993938219	26	6	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	HOST_LEN:9	1.328186730313	14	3	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:la	1.304948721666	10	2	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:ta	1.284976588479	19	4	10	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:pa	1.282615931645	6	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:^ch	1.282615931645	6	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:ala	1.282615931645	6	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:eol	1.282615931645	6	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:okc	1.282615931645	6	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:olc	1.282615931645	6	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:old	1.282615931645	6	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:opc	1.282615931645	6	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	HOST_EXACT:otal	1.282615931645	6	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:os	1.245290953657	15	3	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:kee	1.196759349808	11	2	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:oda	1.196759349808	11	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	LAYER:ch	1.168321749222	16	3	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H2:sh	1.125660200890	7	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:dal	1.125660200890	7	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:oky	1.125660200890	7	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:oly	1.125660200890	7	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	HOST_EXACT:al	1.125660200890	7	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_ENCLOSURE	H3:ary	1.098612288668	12	2	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
