channel	candidate_id	visual_feature	formal_feature	feature_level	aliases	label	n_hard	contact_or_positive_n	gap_or_negative_n	feature_positive	positive_with_feature	negative_with_feature	effect_p_feature_given_positive_minus_negative	feature_value_summary	within_array_signed_effect	informative_arrays	conditional_mutual_information_bits_per_row	raw_mdl_gain_bits	selector_paid_mdl_gain_bits	exact_permutation_worlds	exact_signed_p	exact_cmi_p	conditional_library_max_signed_p	conditional_library_max_cmi_p	cyclic_rotation_worlds	cyclic_rotation_p	length_group_matched_worlds	length_group_matched_signed_p	per_array_contributions	leave_one_array_effects	leave_one_folio_effects	survives_leave_one_array_direction	survives_leave_one_folio_direction	edition_min_mask_jaccard	edition_signed_effects	uncertainty_dependence	obvious_confounds	notes	atlas_row
BFE_ENCLOSURE	8cc9abade5e3	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(SYMBOL_COUNT_GE:6)_OR_(MEMBER_TOKEN_ZL3b:Q1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	24	13	11	-0.033653846153846145	present=24	-0.33333333333333337	1	0.029474240423218733	-3.092757140919865	-10.938247191864239	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:-0.333333:1;f83r:0.000000:0;f83v:0.000000:0	f77r:-0.333333:1;f77v:-0.333333:1;f80r:-0.333333:1;f82r:-0.333333:1;f82v:0.000000:0;f83r:-0.333333:1;f83v:-0.333333:1	f77:-0.333333:1;f80:-0.333333:1;f82:0.000000:0;f83:-0.333333:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	178
BFE_ENCLOSURE	ddee5c059e30	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	ALTERNATIVE_BEARING	UNCERTAINTY	ALTERNATIVE_BEARING	LIKELY_PAGE_CONFOUND	29	16	13	3	1	2	-0.09134615384615385	present=3	0.0	1	0.0	-1.919557007444677	-9.765047058389051	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSSIBLE_LENGTH_CONFOUND		179
BFE_ENCLOSURE	c6e866b7aaa6	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_1GRAM:C	FAMILY_COMPONENT	FAMILY_1GRAM:C	LIKELY_PAGE_CONFOUND	29	16	13	10	7	3	0.20673076923076922	present=10	0.0	1	0.0	-4.493624867062543	-12.339114918006917	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		180
BFE_ENCLOSURE	4b1c06a2c93d	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_1GRAM:G	FAMILY_COMPONENT	FAMILY_1GRAM:G;FAMILY_2GRAM:AG;MEMBER_TOKEN_ZL3b:G1;MEMBER_TOKEN_IT2a:G1;MEMBER_TOKEN_RF1b:G1	LIKELY_PAGE_CONFOUND	29	16	13	3	3	0	0.1875	present=3	0.0	1	0.0	-2.1996723448363724	-10.045162395780746	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ZERO_NEGATIVE_SUPPORT		181
BFE_ENCLOSURE	15e05394af35	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_1GRAM:J	FAMILY_COMPONENT	FAMILY_1GRAM:J;FAMILY_2GRAM:JB;FAMILY_3GRAM:JBA;MEMBER_TOKEN_ZL3b:J1;MEMBER_TOKEN_IT2a:J1;MEMBER_TOKEN_RF1b:J1	LIKELY_PAGE_CONFOUND	29	16	13	4	3	1	0.11057692307692307	present=4	0.3333333333333333	1	0.029474240423218733	-2.3516754382814185	-10.197165489225792	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.333333:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.333333:1;f77v:0.333333:1;f80r:0.333333:1;f82r:0.333333:1;f82v:0.000000:0;f83r:0.333333:1;f83v:0.333333:1	f77:0.333333:1;f80:0.333333:1;f82:0.000000:0;f83:0.333333:1	1	1	1.0	ZL3b:0.333333;IT2a:0.333333;RF1b:0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		182
BFE_ENCLOSURE	c382176e8448	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_1GRAM:Q	FAMILY_COMPONENT	FAMILY_1GRAM:Q	LIKELY_PAGE_CONFOUND	29	16	13	22	11	11	-0.15865384615384615	present=22	0.0	1	0.0	-4.637077657143678	-12.482567708088052	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		183
BFE_ENCLOSURE	c03d5d7e5f0c	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_2GRAM:AB	FAMILY_COMPONENT	FAMILY_2GRAM:AB	LIKELY_PAGE_CONFOUND	29	16	13	19	9	10	-0.20673076923076927	present=19	0.16666666666666663	1	0.003443636900340514	-3.9001120629774704	-11.745602113921844	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.166667:1;f77v:0.166667:1;f80r:0.166667:1;f82r:0.166667:1;f82v:0.000000:0;f83r:0.166667:1;f83v:0.166667:1	f77:0.166667:1;f80:0.166667:1;f82:0.000000:0;f83:0.166667:1	1	1	1.0	ZL3b:0.166667;IT2a:0.166667;RF1b:0.166667	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		184
BFE_ENCLOSURE	7c64067a9763	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_2GRAM:AC	FAMILY_COMPONENT	FAMILY_2GRAM:AC;MEMBER_TOKEN_ZL3b:C1;MEMBER_TOKEN_IT2a:C1;MEMBER_TOKEN_RF1b:C1	LIKELY_PAGE_CONFOUND	29	16	13	8	6	2	0.22115384615384615	present=8	0.0	1	0.0	-4.789080750588724	-12.634570801533098	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSSIBLE_LENGTH_CONFOUND		185
BFE_ENCLOSURE	955f394845b2	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_2GRAM:AQ	FAMILY_COMPONENT	FAMILY_2GRAM:AQ	LIKELY_PAGE_CONFOUND	29	16	13	18	9	9	-0.1298076923076923	present=18	0.16666666666666663	1	0.003443636900340514	-4.78908075058872	-12.634570801533094	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.166667:1;f77v:0.166667:1;f80r:0.166667:1;f82r:0.166667:1;f82v:0.000000:0;f83r:0.166667:1;f83v:0.166667:1	f77:0.166667:1;f80:0.166667:1;f82:0.000000:0;f83:0.166667:1	1	1	0.9444444444444444	ZL3b:0.166667;IT2a:0.166667;RF1b:0.166667	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		186
BFE_ENCLOSURE	c08547302be9	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_2GRAM:BK	FAMILY_COMPONENT	FAMILY_2GRAM:BK;FAMILY_3GRAM:ABK	LIKELY_PAGE_CONFOUND	29	16	13	2	1	1	-0.014423076923076927	present=2	0.3333333333333333	1	0.029474240423218733	-0.8073549220576055	-8.65284497300198	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.333333:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.333333:1;f77v:0.333333:1;f80r:0.333333:1;f82r:0.333333:1;f82v:0.000000:0;f83r:0.333333:1;f83v:0.333333:1	f77:0.333333:1;f80:0.333333:1;f82:0.000000:0;f83:0.333333:1	1	1	1.0	ZL3b:0.333333;IT2a:0.333333;RF1b:0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSSIBLE_LENGTH_CONFOUND		187
BFE_ENCLOSURE	a0695cf3d039	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_2GRAM:CA	FAMILY_COMPONENT	FAMILY_2GRAM:CA	LIKELY_PAGE_CONFOUND	29	16	13	5	4	1	0.17307692307692307	present=5	0.0	1	0.0	-2.437405312307302	-10.282895363251676	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		188
BFE_ENCLOSURE	11bc4558964a	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_2GRAM:CK	FAMILY_COMPONENT	FAMILY_2GRAM:CK;FAMILY_3GRAM:ACK	LIKELY_PAGE_CONFOUND	29	16	13	3	3	0	0.1875	present=3	0.0	1	0.0	-2.3516754382814185	-10.197165489225792	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ZERO_NEGATIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND		189
BFE_ENCLOSURE	381cae5524ca	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_2GRAM:KB	FAMILY_COMPONENT	FAMILY_2GRAM:KB;FAMILY_3GRAM:KBA	LIKELY_PAGE_CONFOUND	29	16	13	5	4	1	0.17307692307692307	present=5	0.3333333333333333	1	0.029474240423218733	-2.5740678596178626	-10.419557910562236	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.333333:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.333333:1;f77v:0.333333:1;f80r:0.333333:1;f82r:0.333333:1;f82v:0.000000:0;f83r:0.333333:1;f83v:0.333333:1	f77:0.333333:1;f80:0.333333:1;f82:0.000000:0;f83:0.333333:1	1	1	1.0	ZL3b:0.333333;IT2a:0.333333;RF1b:0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		190
BFE_ENCLOSURE	62d3813e8c56	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_2GRAM:QJ	FAMILY_COMPONENT	FAMILY_2GRAM:QJ;FAMILY_3GRAM:AQJ;FAMILY_3GRAM:QJB	LIKELY_PAGE_CONFOUND	29	16	13	2	2	0	0.125	present=2	0.3333333333333333	1	0.029474240423218733	-0.8073549220576055	-8.65284497300198	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.333333:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.333333:1;f77v:0.333333:1;f80r:0.333333:1;f82r:0.333333:1;f82v:0.000000:0;f83r:0.333333:1;f83v:0.333333:1	f77:0.333333:1;f80:0.333333:1;f82:0.000000:0;f83:0.333333:1	1	1	1.0	ZL3b:0.333333;IT2a:0.333333;RF1b:0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ZERO_NEGATIVE_SUPPORT		191
BFE_ENCLOSURE	dffbd81d05de	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_2GRAM:QK	FAMILY_COMPONENT	FAMILY_2GRAM:QK;FAMILY_3GRAM:QKB	LIKELY_PAGE_CONFOUND	29	16	13	3	3	0	0.1875	present=3	0.3333333333333333	1	0.029474240423218733	-1.614709844115211	-9.460199895059585	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.333333:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.333333:1;f77v:0.333333:1;f80r:0.333333:1;f82r:0.333333:1;f82v:0.000000:0;f83r:0.333333:1;f83v:0.333333:1	f77:0.333333:1;f80:0.333333:1;f82:0.000000:0;f83:0.333333:1	1	1	1.0	ZL3b:0.333333;IT2a:0.333333;RF1b:0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ZERO_NEGATIVE_SUPPORT		192
BFE_ENCLOSURE	c9a7f2388837	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_3GRAM:ABA	FAMILY_COMPONENT	FAMILY_3GRAM:ABA	LIKELY_PAGE_CONFOUND	29	16	13	6	3	3	-0.04326923076923078	present=6	0.0	1	0.0	-3.6452981639486346	-11.490788214893009	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		193
BFE_ENCLOSURE	c2f82d91281e	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_3GRAM:ACA	FAMILY_COMPONENT	FAMILY_3GRAM:ACA	LIKELY_PAGE_CONFOUND	29	16	13	3	3	0	0.1875	present=3	0.0	1	0.0	-2.1292830169449672	-9.974773067889341	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ZERO_NEGATIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND		194
BFE_ENCLOSURE	0abfc78e1995	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_3GRAM:AQA	FAMILY_COMPONENT	FAMILY_3GRAM:AQA	LIKELY_PAGE_CONFOUND	29	16	13	14	5	9	-0.3798076923076923	present=14	-0.16666666666666669	1	0.003443636900340514	-4.941083844033766	-12.78657389497814	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:-0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:-0.166667:1;f77v:-0.166667:1;f80r:-0.166667:1;f82r:-0.166667:1;f82v:0.000000:0;f83r:-0.166667:1;f83v:-0.166667:1	f77:-0.166667:1;f80:-0.166667:1;f82:0.000000:0;f83:-0.166667:1	1	1	0.9285714285714286	ZL3b:-0.166667;IT2a:-0.166667;RF1b:-0.166667	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		195
BFE_ENCLOSURE	d24f8ca7016b	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_3GRAM:BAB	FAMILY_COMPONENT	FAMILY_3GRAM:BAB	LIKELY_PAGE_CONFOUND	29	16	13	3	2	1	0.04807692307692307	present=3	0.0	1	0.0	-2.437405312307302	-10.282895363251676	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSSIBLE_LENGTH_CONFOUND		196
BFE_ENCLOSURE	71a717f2e6f6	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_3GRAM:BAC	FAMILY_COMPONENT	FAMILY_3GRAM:BAC	LIKELY_PAGE_CONFOUND	29	16	13	2	2	0	0.125	present=2	0.0	1	0.0	-1.6147098441152146	-9.460199895059588	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ZERO_NEGATIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND		197
BFE_ENCLOSURE	a41afc752f4d	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_3GRAM:QAB	FAMILY_COMPONENT	FAMILY_3GRAM:QAB	LIKELY_PAGE_CONFOUND	29	16	13	8	3	5	-0.19711538461538464	present=8	-0.16666666666666669	1	0.003443636900340514	-4.2302606646697924	-12.075750715614166	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:-0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:-0.166667:1;f77v:-0.166667:1;f80r:-0.166667:1;f82r:-0.166667:1;f82v:0.000000:0;f83r:-0.166667:1;f83v:-0.166667:1	f77:-0.166667:1;f80:-0.166667:1;f82:0.000000:0;f83:-0.166667:1	1	1	1.0	ZL3b:-0.166667;IT2a:-0.166667;RF1b:-0.166667	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		198
BFE_ENCLOSURE	7dbba0aecfa4	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_3GRAM:QAC	FAMILY_COMPONENT	FAMILY_3GRAM:QAC	LIKELY_PAGE_CONFOUND	29	16	13	4	2	2	-0.028846153846153855	present=4	0.0	1	0.0	-3.092757140919865	-10.938247191864239	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSSIBLE_LENGTH_CONFOUND		199
BFE_ENCLOSURE	8dda7d600ffd	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_PREFIX_1:A	FAMILY_COMPONENT	FAMILY_PREFIX_1:A	LIKELY_PAGE_CONFOUND	29	16	13	23	12	11	-0.09615384615384615	present=23	0.0	1	0.0	-3.4638775236684864	-11.30936757461286	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		200
BFE_ENCLOSURE	77c58725a561	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_PREFIX_1:B	FAMILY_COMPONENT	FAMILY_PREFIX_1:B;FAMILY_PREFIX_2:BA	LIKELY_PAGE_CONFOUND	29	16	13	3	2	1	0.04807692307692307	present=3	0.0	1	0.0	-1.8524428115861475	-9.697932862530521	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSSIBLE_LENGTH_CONFOUND		201
BFE_ENCLOSURE	96f844142260	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_PREFIX_1:C	FAMILY_COMPONENT	FAMILY_PREFIX_1:C;FAMILY_PREFIX_2:CA	LIKELY_PAGE_CONFOUND	29	16	13	2	1	1	-0.014423076923076927	present=2	0.0	1	0.0	-1.6300503902496963	-9.47554044119407	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1	1.0	ZL3b:0.000000;IT2a:0.000000;RF1b:0.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSSIBLE_LENGTH_CONFOUND		202
BFE_ENCLOSURE	591ed935ebe8	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_PREFIX_2:AB	FAMILY_COMPONENT	FAMILY_PREFIX_2:AB	LIKELY_PAGE_CONFOUND	29	16	13	7	3	4	-0.12019230769230771	present=7	-0.16666666666666669	1	0.003443636900340514	-3.829722735086065	-11.675212786030439	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:-0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:-0.166667:1;f77v:-0.166667:1;f80r:-0.166667:1;f82r:-0.166667:1;f82v:0.000000:0;f83r:-0.166667:1;f83v:-0.166667:1	f77:-0.166667:1;f80:-0.166667:1;f82:0.000000:0;f83:-0.166667:1	1	1	1.0	ZL3b:-0.166667;IT2a:-0.166667;RF1b:-0.166667	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		203
