corpus	book_or_ms	record_id	pages	lines	groups	abbreviation_marked_groups	unique_raw_groups	unique_page_hosts	reused_page_host_occurrences	raw_group_identity_set_sha256	raw_char3_set_sha256	page_host_identity_set_sha256	page_host_char3_set_sha256	compiler_signature_set_sha256	marker_and_position_set_sha256	host_plus_compiler_set_sha256
NUREMBERG	Band3	NB_B3_R000814	Rst Nbg-Briefbücher-Nr 3_0083_left.png	8	64	32	51	49	15	9a6344acda6e5a49980bc0eeb7043fc81609143e7ac0ef571e17ffa7f235cddb	5463d1f66ef5ad0296be453026bd4b246b9563dfc272d3ed62b6e6aceae0b828	d8eff0745f7575dcfa3d8c4430b16d01b056a12201fbb7cad35e6dacd08bd5e8	237df86adec64809f1838a94f630cab9ef80e55af9aa810555daed6ec5f20b0c	1187ca4aed4a2e14c5d5865105186904d28cd6ca3658e15decb42f437502910d	53a6878fb8ff1aaccf31b382335c97d877352ce8656f1cd0b44377151b534cdb	20f33d24c7cd8ceaf13dd04f86d2ab228f792e26768698fd15da5e803f7bba0c
NUREMBERG	Band3	NB_B3_R000815	Rst Nbg-Briefbücher-Nr 3_0083_left.png	9	73	23	61	56	17	92ffe02a488f82a9fb2c51b4302f5927946712f918e6f37b25dd109c5e5cbaab	37f64243cb4375af9f16a3ace0e8a7fcdc109612d8397cc8904bedc5161e81ff	b16fda2aab4d1edc4e60be80dca4f7c3bcd17f62cdc2c447916d7f4548d94c52	1b65cac42285abe8ed51246208e358965428044a666a3fdf1fa1ed90c2e4d9c8	7332528a817f472702057578c844b76f585b91f9d597007f91ef57642a2c2f48	2fd6cd84995db03e977a134b8349291f61a80b8867f8a0ba3e5aa6af7b5cc78c	b7de95cc8009e45ec24f2d2d29f88cc0d94105085c15f0f1bec9757cc7c8bd5e
NUREMBERG	Band3	NB_B3_R000816	Rst Nbg-Briefbücher-Nr 3_0083_right.png	14	142	50	98	89	53	ee734d75ea46dbdb2400b93d1bdc43264599d3f63cd9bf23a1c3c11fdc84e669	3cbd0adf9f3bbb87ea3964372e6ffe4317d1024391ec27013ab671697a970236	bffd6afd171f9e4c8c4bfe6b6e8ef3bf92ccf63ecb82af1d3dd22254318c71f9	2998e056266f39fa5fa81bb1c4361fb56a8093dc545deaffaf7a30217c9fd86f	f893481995ebde48a0d4a23d9869cb9de6c32be46db2117b539eb02b39a5926d	a2d2b779280c2c3af9f0f2f8cb588066c33c6cc42878c5dff6394972ac469d1b	3c560f92cfecf6a2bfa06d194d68df4e9fc7d0861cd359a9270b99f6a13b6b82
NUREMBERG	Band3	NB_B3_R000817	Rst Nbg-Briefbücher-Nr 3_0083_right.png	5	44	17	40	39	5	3e26e7f82e36d836c80397ab69243282cb4f74b4754be9cf7ad83ac3f9aec4cb	3de6e48a74d7c14610896801dfab3f7355c92dc1fe77e719e05260814844e8e8	f181bd3625afdf418f9ac31154503a0b4600ca8cefcd83d46dd96501346774da	831d130e176d409ab19d2c9cb48a16e3715c932c979f085ec3c7daa2ae296593	ad02b7cd64e77ab150eaa9b3c61f2245f350b11a6734c28e0db35b530aa5fd54	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	55e6c6b3affc4ba4d73f246a884f8d2fcadbf38d718883a850602a0d474c66d3
NUREMBERG	Band3	NB_B3_R000818	Rst Nbg-Briefbücher-Nr 3_0083_right.png	9	76	29	59	55	21	269f6d943f062bedba4ffdd99945810d924a65e0a575ffe060bafd8913913319	12faaa4533bc50cdf4374d174fdfd1db0aedca91f4f0985217a508f837eff51d	b2071ed6dec26ff76f323c3b078db71b3cd1015bb6148cf278c1330f76698cab	90396b210f68b9cffe05ef1352f2febfd5d18e5da646c4e6828de25c85a8d9e7	4d9d8e1a4dbecb4f69c5ea980017425107e4eac7d2d13db3e9ffdad59f716e1b	7b9a987cce94548ec2a60106d856a5f30c4b61e4a4b52721fa8ee5c9f119bfbb	3f7abe3a1e4ffc224c7b5d0d3803bd5184778e2bbfff5548741e835be32658de
NUREMBERG	Band3	NB_B3_R000819	Rst Nbg-Briefbücher-Nr 3_0084_left.png	12	101	19	82	76	25	ee98deaeb5c3ab326f341f53e7b183df014265bb6a7d37bd1057463bd68bb15c	2aed82481cec50db834985f34e578219e71b454f73f8f384c95e8d56ef58a07c	1634b865758be77b486336db9bf1922dc099c5e241a16064edd6de6a17d1b065	1aa3b6459703ea0b74b626c9ea0cc3f0c02bd500a26471ff2ef28b08d61087b8	86564de72a3e0fa541ee0f6f720446f5113c991052def5121fba966338067b90	4c2698ca68fa010f5a558698c7162cab4f76d21fd5fa1e015dd5282d32b535c0	dae43396ab381189cd391f61488a63b5c50ff40474af3c43a18f3320cfca3661
NUREMBERG	Band3	NB_B3_R000820	Rst Nbg-Briefbücher-Nr 3_0084_left.png	11	100	31	85	77	23	3909a06b380b70f4a9d31a437b38f8cf57f073b2634cc2d98a2bfd2875aae8f9	0517cb3cb072bb7ac7283162df13d85594b96cc691187183a801d3ede6b4fb44	2889eef8dcdf90c3765680e890f6a7e41d7f5a723a2691eabdc10fe9537a23fe	da1aa49ee264e51e0d23e69240589bc7703a0c7e086bc17bf1ac57dd5bb59c7f	1a97df6603245ac28cec7fbf0df95cf9158aca971acd6af0a596bdfce450b6e0	53a6878fb8ff1aaccf31b382335c97d877352ce8656f1cd0b44377151b534cdb	2d8b1fec8ce5a41407cbb4a0ebd058c0097c57e1bc292afd3ef77e7e0404c89e
NUREMBERG	Band3	NB_B3_R000821	Rst Nbg-Briefbücher-Nr 3_0084_right.png	32	254	74	165	146	108	a3455f78f1e52571c47fe7b0afc6d5a225f510b2e3e7751256ac2dbcf2c20b6c	294ca85e7735ceae57da669179af6aa6a17576652246cbbbd7adf29531d16e1d	9afa205c9995b286ef4230afc85a6eabb4aad82f7ec3656d06058fbdea745706	cf79a012143b6083fe9b1d07a09f8fa35725f706c4d168eb82404328fc93d438	4f553da345ee0f63b00d29f37cf38e15f9198ef16917b6e4f15d714dd58ef2be	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	d79c51a067432480ee0125a18359a72c172cfdf3544943307b52e9aa92827b23
NUREMBERG	Band3	NB_B3_R000822	Rst Nbg-Briefbücher-Nr 3_0085_left.png	16	128	43	99	92	36	6641dc66d9ee54ac1962a62274f47055e86dc0362741f2aa366b586535604229	2900d5dc1e594549ada3c80bef7e680a24830adca6e15d3f664af17747136c23	4200a05d9ef5631ee32698a14fb9cd7085bb935ab1540adb692180f2f856ef49	6908bc1c6582ff3bf356c7379c834d27a0327304487942f48a484a9e00006e4b	1d56d4a0eaf473721b8b830cd838661b13ab308b866e1d26955381ad89cc1b57	67a18ea58e6373f0be602fa638d00a5168174b834f76dadd4678ba188dde6494	572a0fa1fc2df69dc4b1d809970454b24ce990aea0ef47d1c0c9547ef73585f0
NUREMBERG	Band3	NB_B3_R000823	Rst Nbg-Briefbücher-Nr 3_0085_left.png	9	55	18	53	49	6	e0493313ffe0e3bb88339a027e4e34b90a7b2041388d6ad62f18309cc7999e3f	a1586eb312cb2c824f6eee819643c685b624735c6ad0579521c12901f33170d4	1c2e57a5d3798d1f405c046781bc41638f21366f8cfb78b1baedda550984b8c5	832d1b71adc9d6b104250ac6020260ba9eb19dd94cf6695530927dec2f019d3c	1bd2becc3d468c5d957d2b8d2d089ef540c58cdba90f769adbf0aa03f45bc095	498b8115cbdd38881ce2939af5209924ac6ff8684bd2a21a0c5e891c33ed8cc0	93584edd54ac602a6851950f177a5255bdd5484492afb74428a410bb347011bb
NUREMBERG	Band3	NB_B3_R000824	Rst Nbg-Briefbücher-Nr 3_0085_left.png	3	9	4	9	9	0	b5137e255f20dfc94fdd71b7cd3a8e17263db452990a0f6e5db6e6a9f9701315	bc53d0a6fad8fe051d0bfff49e1e9a8dd07290437e36698b4c32875f8129913a	9a2638de169d83c14d1dfa286bd9c3696c487aef0afe3a85448baef13d7f80d0	a233ddcc449b77b394c75a3d74496aaf7ca3a5edf6de2df624e3c7db5503e1c1	b0b49e032b05476c4c46f60e7d7e273476b18f2605d15ac6c3531a5f468e42f3	f3ab6b1817349c218d964820c5879cc65b32a2ba0f1183ec7a754ee67f962db2	0f54acf679cab59629d346950906266a0ec7794c25604946e6f93da19ad06499
NUREMBERG	Band3	NB_B3_R000825	Rst Nbg-Briefbücher-Nr 3_0085_right.png	17	153	20	120	109	44	2e7b8f7134bf06476eff7c2573f5908f114bb62b67aa06f1cc936d4017cfcc5d	7006b1b2cfe7c669c875c364d1c3e33160d192151389ca671cd7aa5528eb9416	b7320cd35c4b25e198ccb6109dde8dc646d36eec92ec7cb7da983d3e00d5fae2	350eeae6c1bcb4b1053821f429652e56544e38c99ef6f528c0c16e9ef2ab5259	26c1f4b4586d0044751ba1a0490c3c3059db7ad7b7a4ebe3aab40be2bf6e2b63	cca6ce9a33cd34fc83e7fa79fbd53047901478f9a35c39a2cb4a5d5d887eb41b	2ec92a4af5722d22c1c7a105209e616ee2924e2061708e5be88123e6bbf8a434
NUREMBERG	Band3	NB_B3_R000826	Rst Nbg-Briefbücher-Nr 3_0085_right.png	10	85	5	66	65	20	ffb288516c486f2c4275fc3e22008e97d4602fea318e3e33c17365f3f1adf5ad	7d3056644e787a9a92d80ea99f6b60ea0d64767e6fdd611f5dcbab5de61adad6	c3d05488817e0a9cef11e2d015fa627d0e70ed79b3e210980619902874d58c01	671c241b96bf7072d21703b5959f01953f760e5621bb1f45b7540dbd4e9a155d	69e8975bc9be9b8d6ca8d425ffd6df37ee7f3f8e93a077d868ca00a4e55c3944	f5efc6e69f64a6eb9ec2de596269e2deda2f651db9f363d5eb26ff9c9ad49672	b7771a00b07513ba2244c411edbeeba296c9cb18e07ed432c15ee6b900d5cd56
NUREMBERG	Band3	NB_B3_R000827	Rst Nbg-Briefbücher-Nr 3_0085_right.png	13	111	31	82	72	39	e29349716b569e2624829200ed27cda43c732ac0bc86eec80b98f29fafb3540e	80a1b8b6a20d31367890832d06d3481096c20635b4d46fd6296691f6e83fd1dc	17899304ebb6ec5e22783bb11b88e3e2ff4e980e061685cdda780f2c4e8dcd48	718e518a33cc0bcad4b2aab35de8edd67715d0760ae201ea2882302255df81ce	9ce487cb8033414323227d417555ab784f9777fdba8a5b34f83a33532590d8c4	20e5b2fe0426660f9116d482f6a82b6093ae9f5ad9023ce80b605135e646db7d	c333c36340e14d43d484866534da4ce7f72bb5224a2e19956041c2ef28e0c5a3
NUREMBERG	Band3	NB_B3_R000828	Rst Nbg-Briefbücher-Nr 3_0086_left.png	10	101	22	74	66	35	bdf23e085240047267bf30a605d6f4e57ff1bc760ad8f345f4b7e2dc658b1f31	c4db0f1672f7221460ae78d3fd2680c56b0d3cafeb064bc8d40168bcbaa18c64	2a9ac490bb117c080742fbb2239e2672c92fde4ac10389d1bae2919f514cd9f0	1c5b7cff06af14d8a60b158b9afd5f00b88af63cc1f664e29f1399f43813d794	f89ea338b16ce1cd220d12c614557b143bcc01944feb50337d48c01e4cbc96eb	f0fa37defb666f54b94b1cb64a0af73f0cc11b70f902b77402ef9d6995850354	c10d8e5f068c4f1f38b3ed241aef508ae90204563da7b8c5303ffe14b3ca5d64
NUREMBERG	Band3	NB_B3_R000829	Rst Nbg-Briefbücher-Nr 3_0086_left.png	13	108	19	85	78	30	e2cd3f2661698ddfa3e8bf6e37970a3d36edabb12165c26ed2c127ac1b8ddafe	d53b185754c9d066eef5379202491472d15d17c19a0fba0cd8908126abea591a	246b758650ca718cdd442688e72ed6071d2d7afc5b8489bc4d3776ea7e48cd69	b0b043d5775d8d34298a85dd1142e20e18e6d2d66fb49e5ccb39a6d016e4bd53	8f9d4b0dd68e090b23b3ef6ce5aaa5fd735b33100b52fd0837dea0fc40e421cf	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	7ef2b07b83136b8869f2b0a662ed54271246a8ccb32c85958a62682dec73f80e
NUREMBERG	Band3	NB_B3_R000830	Rst Nbg-Briefbücher-Nr 3_0086_right.png	2	16	4	16	16	0	d21b6083302bf3b00c96014ea593d64ef7d24680f532c8e681e529b9fcdf6012	4a868d964912a7bb3216f87defc4c596582902d1dd7231398334e70f3f17660d	9ef87819ed99c5b130f7d4790f48727bddb7216bc2cef6ef119c0783af9ac451	9402460eca4bb6351d309a02f2f8e8002c912e0178a657fb35a4a71b375c86bc	2c184f0ac40b9b647d9c1c3d73f08f2b817de7ebf31be8fbfbc2f8c553035a71	452d5197729fc8d305d1c0d36d8d388abd4e1fc120d5d1e884837885a7002933	ad6e06060820d0e77d3c2ed7e89e410a17c18bad418901bbff0fd803f1ee40a2
NUREMBERG	Band3	NB_B3_R000831	Rst Nbg-Briefbücher-Nr 3_0086_right.png	12	146	37	105	95	51	91a88eca010dd9516e557675b5ac9ad3efb3ece073ace84a663b0930dde7dd9c	a122a22699feedce60232e8e904ab7ab131d9bf368d431b8e816fdad734b6843	e003d6100752c3fe467eee511d1eb612766074b9063843c47f0e0f1865d84fb5	5300f3025bc918be78a20c7b963c3916dab70cf2adcf77a0b48a7b0051688c61	e6b1835bc58536133e7744b3b33f92da11f36a3a26ed6013f0813bd25950c7bc	4c2698ca68fa010f5a558698c7162cab4f76d21fd5fa1e015dd5282d32b535c0	654b1cbafe245042c0b44be0b0597dd9441233923303645123c18efa073822eb
NUREMBERG	Band3	NB_B3_R000832	Rst Nbg-Briefbücher-Nr 3_0086_right.png	16	128	28	88	84	44	c854fb29f75574d7e0a84ebb9889a49b29f52407cc3430bee7fbd48c605da981	e46bc7278b32ab6fa6527eead7c76e7a88a7034538c2b2236acf56932205ba5a	641277a5c905e6bfa418559b3470a99c39f72d6f58f02053df0694683ff530ae	ee3b53d446ed7b9ac125cad25a8cc49fc34ced0a36de825cb5842a6cb5541f60	82caeb1cdd38cf89d7a197ff9a456b6a4f04f9df202fda20f6f8696af073a1de	2e30f8e68ddb73cb133bfa5a52f1229b4911b4673f385a308b23691a77c73d05	4758b6344546f5c7ea89f13f0368215e138baa1880eb759803656a055cc7702c
NUREMBERG	Band3	NB_B3_R000833	Rst Nbg-Briefbücher-Nr 3_0087_left.png	12	115	42	90	82	33	3306834e44154712366c7b83fa94b79ee327db1688b6db6f7046c805fc25c087	98ae5f8dacfa1288e625465d4f70cf5c184a7c5561110d3563f8d6604aba7005	22d10b184fa757dc76ae6382cc89c881945033acf94ae5c3093c8d3c380f8e1d	548596aff545c47e272f4873d331e0ec7549d461e5c92d13a8911936fe0d5b77	ee695cb2d91ecfc4bd787e6b08379ce37f4b726b020626c848a0debb82dbb521	93650f2268db7d8a869968cad9edb258d8d9484b9fcc3cfb1a9bb2a1623c9668	ea0245016e1a4676cbe05a2a759dc09af8dba5fc421a373bf5c8dca4e89abfbb
NUREMBERG	Band3	NB_B3_R000834	Rst Nbg-Briefbücher-Nr 3_0087_left.png	10	69	8	54	52	17	7140cf6cb6bc7e3445078f50550cd9b882054cd3af94652a207c2ada3081f395	a373e43ddf5351ec11a548ddfca3eb13e2380fc890c7727ab000847262331fdb	e2c1609d5b20f130f5a7440ac2cda6130c1489c16919651f2bd3195896b70c88	6c7626d82e6cd10daaced4bcbf3e88b68a8d25fd44df2dcd2031359e87cfadd9	9167f7485ba13b27a6fa66ee0a03e131dd0fd90a3f310176005c58894c6b6387	ee74be827c381383385c3784e2827c5038336b7fc943438b4a2d9cee77940867	67578e60ccd9845470817051149f2bcb351259f5308f016efd6b4087cf2b5641
NUREMBERG	Band3	NB_B3_R000835	Rst Nbg-Briefbücher-Nr 3_0087_right.png	25	228	21	152	131	97	416ae343f9f83ce05b5b3fa168cc2f3f182ee37ff54e90bc4b97cea438e82abe	63f59d5389680f3eb17c4b2e19ff01d18e81f1cdd64ad268e097b0b066c7979f	2f1b09340fca63db0aecd4b669b3b348fef72f32f398144578c638eb7de236f0	db96bd3c44c701870ee7d1795d1372f6fcfd00097fc468ebb850721c8401f1a3	fb2c7dcb0d7a0b7e912f4f642d9922486e3c72a11bc4476f72776e40d295cdfe	b43f3789c575b4ac4729610e0bec1fcc1bc1202ca3d7b883c68c0d40b5167a82	684e4bfd80a537348173b48734f0841c798bced0da71c8469cf2b4133b37b206
NUREMBERG	Band3	NB_B3_R000836	Rst Nbg-Briefbücher-Nr 3_0087_right.png	18	168	46	118	107	61	a4775c641bef3c880c227b44dd3752e1d5e1b890cec9b104b4a9888a17ce21b6	766efea5722a846c6eaffaa4fbbbafaf23efdbd950983d28cafca7896a66d345	021a75f500696ee169816211cb47025ae87ea675e03606fa11192b0b01f0cadb	2628fdbcc65fb5df3957330bdda1140d3fd9d34439fbe240f3997c9dfab5eb33	848f1c6a8075410dd236b2c9b6326cefe8e378007423f093da4dc51f1ffab7bf	bfc53d1e772b359d1195824bbc5a04c488de42c0a72a011deda7cf8438f79e33	15a8d97925bcc5df9e189ad8b001aa6324bc0283ccecb26e3d65cd765fd12478
NUREMBERG	Band3	NB_B3_R000837	Rst Nbg-Briefbücher-Nr 3_0088_left.png	12	89	18	66	62	27	304220c106bfa4c63659e606ffdd196a11617a399ab8b773e6a59c5fb7b500c3	09ec7b46cdf5e6d78469bd9d65b39fd879107f0f707246404a6dabbd116005f2	a780307868618076d55d51962b4309817d8523bdb3b9109c32c036b6f46f77ed	7969b835c6ff347426fcd5485d3969d0eb51367926885c097614fa2f8e69ad3a	e9dee7520c6713965863ddca739666176724b290539354dbab7e082fab3d1d59	4c2698ca68fa010f5a558698c7162cab4f76d21fd5fa1e015dd5282d32b535c0	d26052e3c3c821d86bb00406cf90b3406cfc5315c655e2fbf56be0278b8d68ce
NUREMBERG	Band3	NB_B3_R000838	Rst Nbg-Briefbücher-Nr 3_0088_left.png	2	14	5	14	14	0	f0925ec24585532cbd2c79125fc75e0425e97d92da87efd8bfa80f1cb9fa3d4c	0aeae07d25d69c918d0430e6fccc82c54167cfe8b00f152ecc6c5f67b5b9696f	b313bbd8cb1684483203a0cc9648464568273666fe2fb9152c2f814227de6435	0908498aeb6da3a9430746494f6cc54511be8da23272300c76a9ec6e557afb0c	b0b49e032b05476c4c46f60e7d7e273476b18f2605d15ac6c3531a5f468e42f3	942e66cae8d81bd53397ee80e12e41a1d818fe25d70e708b060f16a7f353e398	9fed828097ab897144a26e0f47f919c7c12afa89b6df167736acd5593a2cb213
NUREMBERG	Band3	NB_B3_R000839	Rst Nbg-Briefbücher-Nr 3_0088_left.png	21	225	22	141	136	89	b8c2a579722ac0ded77af375cb894adf090a16fb004b312ca60fb4590b883f38	602d116db98e6906a5107b7f8b862dac331976f4e53a1f8eade9dba6934948e6	8c210bbdc842705716bbfc30d69064ecbfe6b2e1904ca65cab45b557e3adbe7f	aae43205fbc1439283c9357b542236b24ad0299741617fe4d90463b5c44e510a	4de9da2afea946d4d6a5ae94ae488e9c24350f6deb7f1769e7a8d88cb7add6e9	a553b366768d05a57d00f368308308bced87bbe840803e69e237a6bf01bc02dd	4113b85f636ba65048067fbf6ba2f3e4574d36c8c9c5b8615622d72dd9b0c538
NUREMBERG	Band3	NB_B3_R000840	Rst Nbg-Briefbücher-Nr 3_0088_right.png	10	91	20	68	65	26	49e39b21cfc54a799f6227ed6001827193d510b9e9cd1b697273dff4631fb3ad	0f4d875cb603e41b0d167e17aad6aa3e93648c152a2ce94bb5f63dae5dfd4fec	0bfbe9fdedf174f1b3e2cc7897de05718edd8779a0fa4ae343ce8c1c8cf96ea8	1b2e2924ed90e02d563d18e3a2376b86302cd6f5837139da20ab959b78021942	25c754230180211ef8014fe0b7fa9ea25963c0984024b0189fd9210d1ce86836	f7300d0ed163eed013dda80c86c30e26463f43e6070865a3a2f995665c292b8a	f365e6de9f597c646c130afd0097a62d1991115ab19416d8533f140b494cd1d6
NUREMBERG	Band3	NB_B3_R000841	Rst Nbg-Briefbücher-Nr 3_0088_right.png	22	226	24	115	100	126	e0dd770db00c6b279b2a94897a70871c49c55f6453c930ea629071e196cb6fcb	b2ef82719bd4714bbd57496a7ed38ff044b49d3c7d21f4fac43438b93aa49a38	30caf385df0d875fa8b70a3f9ac3d8c1ef751bb657f372e24da103387f8a13e0	7ca2049d705d2e80b528f94e0997e822baf44423b67829e9b2704c017be052b6	f4b893895d9f60cd08455b874e65184999d8690874c17c3276afb996617ddbbe	b0f8f989f19212c0b8be6be0382e2c6e36b86dc73da222160423ed3151fa438c	b2eaf006c29f6f8729817ae86d36c6f9b2aa5ca19130d55d81e6b39869ed441f
NUREMBERG	Band3	NB_B3_R000842	Rst Nbg-Briefbücher-Nr 3_0089_left.png	25	202	58	130	106	96	adb4104b8a8fbbf9daac947471ab3c5a64a6e76d7c3bf59c45c7e45b1f0f503d	71ac5d760274a706cb316a1fec195578d1d1723cd8201fed76e416459310a09e	473bd92468317c0d3a42c762f811347f595fdd4e04df6dd7a46b44b93d3b1f5f	59dbe17ee098d118472d9915e74cf2aa328dd784f96b8fac5c23414ca6e6891f	b5ed0e9407b3885577e8d9c7f97bcc6aeae1ed0ecdfa22ec450f116692860ca6	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	f1c55b2899f7ad089a70158204ce111639a7ed06e31424706a79a3fef2f8d416
NUREMBERG	Band3	NB_B3_R000843	Rst Nbg-Briefbücher-Nr 3_0089_left.png	21	137	59	99	88	49	657b8ae1abb06feddcfad4d54e150b8dce66e1d4efcf6ff7bb2669518c832e3b	fba9a6e2baec14014f3fead9bc694bf213a85e3e3712df209369c799910fc705	1cb2d3174eac359697a87a11550ff2a68ade4a7521eb9ffb8167eb3b664fd771	ee5df967452f615e1a3d3cb6e8afb5a228d1ed2be263fc6c00431349dca1e2dc	f5a3fd4ad89341363bfd535aa76e2e80a2509cb1446643037a7ab9e49c940da5	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	9ebdaa0833cc12ce636471d0f106be92e0bea15e0346c2054036c3ece217da39
NUREMBERG	Band3	NB_B3_R000844	Rst Nbg-Briefbücher-Nr 3_0089_right.png	27	257	66	147	128	129	40830f85e17f5cadfac7cc2958a125af77f4e8e582bb02b6cc39cf03cc03bb09	f3ec48c8e051d608391d97156e74575ef2b614551d5c31416d24def6001c1238	dfcf46c2968a7ed1409c3ab2b4d6bf7f217481694e77b8307341bbb7b6ec359a	36bcf252a27ea3158d0dbc4eae43136025428e3eef7bcd218c2e7aae1aa6e0e1	c0cdb32179fc7cc0555cca4207b974c84c979a2651a4e5da296e3e8107b3df76	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	06ada9fcacf4168610c8116a10a2c567c9342a64ac044020ac1c248bea65e04f
NUREMBERG	Band3	NB_B3_R000845	Rst Nbg-Briefbücher-Nr 3_0090_left.png	26	236	52	147	135	101	71d2d7abaa08f260faaf104394fe4e8baf54902eeddf0d24ec927676fbcb760d	1a7b5e25eaab681162385ebc2fcada0d5f761fc9e9d463fe5b437c8200b1b567	c5f0ec63afaf4557233ed9033091f75a5bb31c023c629e9c2f15637b458a8bd7	ea9d0039db481f258397e04c9cf2fc2c9a4db3b2e3568e8e2bbc2ac22a459705	f9a1471135316a3577eba3e018cea7f3b19d7aa920ecac764a631fbd2942b755	a553b366768d05a57d00f368308308bced87bbe840803e69e237a6bf01bc02dd	527a659afdb81a7eccc9431099e2f902c54abb8e89fa258a28206c7dd67f5298
NUREMBERG	Band3	NB_B3_R000847	Rst Nbg-Briefbücher-Nr 3_0091_left.png	2	17	8	16	15	2	028a7b4a4e8231fd926af26d924e91df4abf7f529fdf214644f87912d523da5a	891c4a253a07d991ee1ca01170f1836a7144e938df9ac3a8c006c832b86cabf9	b27be107912aab17a9e2f7e94de75a0aaa2996376af64e62ff45c7040461a629	b6258d14ffd3e5df0f91cd1bf52354a58133f5bc293a16966d01195f5b905e39	65b9c2f6123351da33f1515028d3b48323259ad473e1e36fb3d1434890b8a84f	dcfabe5fb6efaccdbbc25a2cc2cc724b5a765ff502c876809be1cb7105255d73	4c5d4779d2d906f55ea3ddd5a539f93b30e990705953353c754bb66756bb9d1b
NUREMBERG	Band3	NB_B3_R000848	Rst Nbg-Briefbücher-Nr 3_0091_left.png	22	203	29	110	94	109	aa78e9fe1e8187d9db176befc5d184251d3368124e5fafaaef3f6d1cf9f720f8	0e4ce9a94b24e399f3b081e95a40e4d4b62d08c49e378715d0bf33144967a6be	d24782516adfb867119f95533a0aa53c591270c9735a20c3c3f80a426325a2dc	1a221c6bad071557ab6acc9a6c6760bfca90dc8a6f05a2fe1f96e4f96d255877	f7da8da624e67fb257510b1e2baa09179de187a7ff92cc01f6f41137a168795f	f0fa37defb666f54b94b1cb64a0af73f0cc11b70f902b77402ef9d6995850354	fcc5a198b79439c3f36fd9ea0bf11a7107adc46ba4be19b20e8f526fa1372374
NUREMBERG	Band3	NB_B3_R000849	Rst Nbg-Briefbücher-Nr 3_0091_left.png	10	94	28	76	67	27	16c238ef4a3d7064d579bdf65a270c88dd75c89fc0bd43b09be4d3db49d652a6	a26a2cc4d0d9981af717667555f3d2f76215b1282128d4964d86a1830c3068f9	91ed12d06d8db7dff8209baeda7325e784fd25e12f34c5aeb909b7033d32a6d5	c15130f4ac57d817af13cda659463b1a8c26ab5c81bc2dad1b410dfb7af891ff	211983f791daadf666d6a1eb3c153335e7298e47eb6558b16b6220fff0229984	03be721855c0eddd8684afa1928a2bfacb56e80710105e06bf4bbb1c4362802f	e3bd04b31583826e4d7fff1a7620c2aad313fa20e5035ff0acf3687f2b8ebde4
NUREMBERG	Band3	NB_B3_R000850	Rst Nbg-Briefbücher-Nr 3_0091_right.png;Rst Nbg-Briefbücher-Nr 3_0092_left.png	49	421	111	221	188	233	a867b15e2ea583606e52d789a84e13b80f8bdca6c23167a591e9b1344f6db700	be18a4f99ee832dd590a116ddc7be789466a99a2a09dc4e2dd128ac3d8e64f8f	ea6ef15a164f0a2e2160ba86ddb0c8486f884c706becbf617a85b2003b5d1979	f11e6fbcfad844e9d700f18df42147f11135e11d0887e34421d7079d938ed8cc	0a4313dd67ffc6db951f1d86d0250ef06b8e79c0e2ddb40e38f9b65481e12a70	ca6f060c7ae5b7a0a90fabbffbc63c28a37398a0664b626a35d1f20183fbbc9b	8dfcb1a25d15c2afd2a51e25f89d412088c90e02477fd0113308aba5321cd196
NUREMBERG	Band3	NB_B3_R000851	Rst Nbg-Briefbücher-Nr 3_0092_left.png;Rst Nbg-Briefbücher-Nr 3_0092_right.png	30	244	75	153	130	114	ee4042051aee1b4edd2a840458166f1ec3494a9fa1a56924721c842b6db1172e	17f3c936769854bdab94ac1167f649f25ad2a3fc0db64c95012726adddeaabbd	e595472def0d17cf1c8fc2941b530fe69b6fb5881ab131a9c4a483da95fea6da	bf42f1ca1771724006d78dee1bc9d6004281ca95a7819660d5ec7b8d9b63826a	7b8bcc3074909a57c0880100e79e1315ae9640d3a8eb63a9b92a84513d39e69d	62098158288da519afc5260daf6a34dcb716959774034216d6088aa4b8b0a5c3	5cb5136535534d325eb79f0e1fc1723b66cbef52714f581794f403349d36a7cf
NUREMBERG	Band3	NB_B3_R000852	Rst Nbg-Briefbücher-Nr 3_0092_right.png	7	53	17	48	46	7	641bbe0b84a5c86beabdfa6b0762d6a608e16b46c7240affea4dc45dfc27af3d	47e9f3c7ca9b4ec6cde3c348ccea8f42981c47fb87b7714d9f492b9a24a12dce	457e6b2c86e525c5e761f6013655df1f47fd21f713a931b9bf9e8953ff4a4334	534b2d2d34101f05f6f6a5f655527745033798054cbafabb6051936d3c5a8c91	0345be19da323dca831dd670a98d7f92629d14e6d4670fb7bc2da58a357fbd0b	6d87e5464dd1ac7da5d1a2ed2d308b624cc7b383c90e13343c252f93f532ea91	589fd6f30be2139e1d41ab952211bc9b8df0c4e71fda952012ec63e6537b2cde
