locus	page	physical_folio	section	currier	hand	group_index	token	residual_host	page_host	wrapper	inner_d	local_frame	right_family	b3	record_state	compiler_signature	annotation_certainty	tags
f89r1.5	f89r1	f89	P	A	1	1	ararchodaiin	ararchodaiin	ararchod	NONE	0	NONE	aiin	0	AR_REFERENCE	NONE|D0|NONE|aiin|DY0|B30|AR_REFERENCE	HEDGED	PLANT;REL_PROXIMITY
f89r2.1	f89r2	f89	P	A	1	1	odory	odory	odory	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY
f89r2.10	f89r2	f89	P	A	1	2	shol	ol	l	sh	0	O	NONE	0	OL_STATE	sh|D0|O|NONE|DY0|B30|OL_STATE	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f89r2.10	f89r2	f89	P	A	1	3	dy	y	y	d	0	NONE	NONE	0	ENTRY_STATE	d|D0|NONE|NONE|DY0|B30|ENTRY_STATE	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f89r2.17	f89r2	f89	P	A	1	1	sodar	odar	d	s	0	O	ar	0	AR_REFERENCE	s|D0|O|ar|DY0|B30|AR_REFERENCE	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f89r2.18	f89r2	f89	P	A	1	1	cheys	ys	ys	che	0	NONE	NONE	0	CARRIER_STATE	che|D0|NONE|NONE|DY0|B30|CARRIER_STATE	UNHEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f89r2.19	f89r2	f89	P	A	1	1	cheody	o	o	che	0	NONE	NONE	0	DY_RESOLUTION	che|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f89r2.2	f89r2	f89	P	A	1	1	doly	oly	oly	d	0	NONE	NONE	0	OL_STATE	d|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f89r2.29	f89r2	f89	P	A	1	1	okain	okain	ok	NONE	0	NONE	ain	0	OTHER	NONE|D0|NONE|ain|DY0|B30|OTHER	UNHEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY
f89r2.3	f89r2	f89	P	A	1	1	opchosam	opchosam	opchosa	NONE	0	NONE	NONE	1	OTHER	NONE|D0|NONE|NONE|DY0|B31|OTHER	HEDGED	PLANT;REL_PROXIMITY
f89r2.30	f89r2	f89	P	A	1	1	yorain	yorain	yor	NONE	0	NONE	ain	0	OTHER	NONE|D0|NONE|ain|DY0|B30|OTHER	UNHEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY
f89r2.31	f89r2	f89	P	A	1	1	ofakal	ofakal	ofak	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f89r2.32	f89r2	f89	P	A	1	1	otalsy	otalsy	otalsy	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	UNHEDGED	PLANT;REL_PROXIMITY
f89r2.34	f89r2	f89	P	A	1	1	otolarol	otolarol	otolarol	NONE	0	NONE	NONE	0	OT_OL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_OL_LOCAL	UNHEDGED	PLANT;REL_PROXIMITY
f89v1.21	f89v1	f89	P	A	1	1	koeeorain	koeeorain	koeeor	NONE	0	NONE	ain	0	OTHER	NONE|D0|NONE|ain|DY0|B30|OTHER	UNHEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY
f89v1.23	f89v1	f89	P	A	1	1	opol	opol	opol	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	PLANT;REL_ENCLOSURE;REL_OVERLAP_OR_CONTACT;REL_PROXIMITY
f89v1.23	f89v1	f89	P	A	1	2	olaiin	olaiin	l	NONE	0	O	aiin	0	OL_STATE	NONE|D0|O|aiin|DY0|B30|OL_STATE	HEDGED	PLANT;REL_ENCLOSURE;REL_OVERLAP_OR_CONTACT;REL_PROXIMITY
f89v1.3	f89v1	f89	P	A	1	1	otchar	otchar	ch	NONE	0	OT	ar	0	AR_REFERENCE	NONE|D0|OT|ar|DY0|B30|AR_REFERENCE	UNHEDGED	PLANT;REL_PROXIMITY
f89v1.4	f89v1	f89	P	A	1	1	darshody	arsho	arsho	d	0	NONE	NONE	0	DY_RESOLUTION	d|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	PLANT;REL_PROXIMITY
f89v2.1	f89v2	f89	P	A	1	1	choeesy	oeesy	oeesy	ch	0	NONE	NONE	0	CARRIER_STATE	ch|D0|NONE|NONE|DY0|B30|CARRIER_STATE	UNHEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY
f89v2.12	f89v2	f89	P	A	1	1	otair	otair	ot	NONE	0	NONE	air	0	OTHER	NONE|D0|NONE|air|DY0|B30|OTHER	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f89v2.12	f89v2	f89	P	A	1	2	chody	o	o	ch	0	NONE	NONE	0	DY_RESOLUTION	ch|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f89v2.23	f89v2	f89	P	A	1	1	opaloiiry	opaloiiry	opaloiiry	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	UNHEDGED	PLANT;REL_ARRAY_OR_GROUP;REL_PROXIMITY
f89v2.24	f89v2	f89	P	A	1	1	otaram	otaram	otara	NONE	0	NONE	NONE	1	OT_AR_LOCAL	NONE|D0|NONE|NONE|DY0|B31|OT_AR_LOCAL	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f89v2.4	f89v2	f89	P	A	1	1	chokaro	okaro	okaro	ch	0	NONE	NONE	0	AR_REFERENCE	ch|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	PLANT;REL_PROXIMITY
f89v2.6	f89v2	f89	P	A	1	1	chokam	okam	oka	ch	0	NONE	NONE	1	CARRIER_STATE	ch|D0|NONE|NONE|DY0|B31|CARRIER_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99r.10	f99r	f99	P	A	1	1	skeeal	keeal	kee	s	0	NONE	al	0	AL_STATE	s|D0|NONE|al|DY0|B30|AL_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99r.11	f99r	f99	P	A	1	1	okary	okary	okary	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	PLANT;REL_PROXIMITY
f99r.13	f99r	f99	P	A	1	1	otalam	otalam	otala	NONE	0	NONE	NONE	1	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B31|OT_AL_LOCAL	UNHEDGED	PLANT;REL_PROXIMITY
f99r.19	f99r	f99	P	A	1	1	oparal	oparal	opar	NONE	0	NONE	al	0	AR_REFERENCE	NONE|D0|NONE|al|DY0|B30|AR_REFERENCE	UNHEDGED	REL_ARRAY_OR_GROUP
f99r.20	f99r	f99	P	A	1	1	oaro	oaro	oaro	NONE	0	NONE	NONE	0	O_AR_LOCAL	NONE|D0|NONE|NONE|DY0|B30|O_AR_LOCAL	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f99r.21	f99r	f99	P	A	1	1	aloly	aloly	aloly	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99r.23	f99r	f99	P	A	1	1	choky	oky	oky	ch	0	NONE	NONE	0	CARRIER_STATE	ch|D0|NONE|NONE|DY0|B30|CARRIER_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99r.24	f99r	f99	P	A	1	1	oky	oky	oky	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	PLANT;REL_PROXIMITY
f99r.25	f99r	f99	P	A	1	1	okeoly	okeoly	okeoly	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99r.26	f99r	f99	P	A	1	1	yteold	yteold	yteold	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99r.27	f99r	f99	P	A	1	1	cheotchy	otchy	chy	che	0	OT	NONE	0	CARRIER_STATE	che|D0|OT|NONE|DY0|B30|CARRIER_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99r.3	f99r	f99	P	A	1	1	darar	arar	ar	d	0	NONE	ar	0	AR_REFERENCE	d|D0|NONE|ar|DY0|B30|AR_REFERENCE	UNHEDGED	PLANT;REL_PROXIMITY
f99r.32	f99r	f99	P	A	1	1	tsholdy	shol	shol	t	0	NONE	NONE	0	DY_RESOLUTION	t|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	REL_ARRAY_OR_GROUP
f99r.33	f99r	f99	P	A	1	1	okos	okos	okos	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f99r.34	f99r	f99	P	A	1	1	oekey	oekey	oekey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	PLANT;REL_PROXIMITY
f99r.38	f99r	f99	P	A	1	1	saiiny	aiiny	aiiny	s	0	NONE	NONE	0	ENTRY_STATE	s|D0|NONE|NONE|DY0|B30|ENTRY_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99r.4	f99r	f99	P	A	1	1	oky	oky	oky	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	PLANT;REL_PROXIMITY
f99r.40	f99r	f99	P	A	1	1	dam	am	a	d	0	NONE	NONE	1	ENTRY_STATE	d|D0|NONE|NONE|DY0|B31|ENTRY_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99r.45	f99r	f99	P	A	1	1	yteoldy	yteol	yteol	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	REL_ARRAY_OR_GROUP
f99r.46	f99r	f99	P	A	1	1	tolsasy	olsasy	olsasy	t	0	NONE	NONE	0	OL_STATE	t|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f99r.5	f99r	f99	P	A	1	1	salo	alo	alo	s	0	NONE	NONE	0	AL_STATE	s|D0|NONE|NONE|DY0|B30|AL_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99r.7	f99r	f99	P	A	1	1	ain	ain	ain	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	PLANT;REL_PROXIMITY
f99v.15	f99v	f99	P	A	1	1	oeeesary	oeeesary	oeeesary	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	PLANT;REL_PROXIMITY
f99v.19	f99v	f99	P	A	1	1	otolsar	otolsar	otols	NONE	0	NONE	ar	0	OT_OL_LOCAL	NONE|D0|NONE|ar|DY0|B30|OT_OL_LOCAL	HEDGED	PLANT;REL_PROXIMITY
f99v.2	f99v	f99	P	A	1	1	otoldy	otol	ol	NONE	0	OT	NONE	0	DY_RESOLUTION	NONE|D0|OT|NONE|DY1|B30|DY_RESOLUTION	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f99v.20	f99v	f99	P	A	1	1	osary	osary	osary	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	PLANT;REL_OVERLAP_OR_CONTACT;REL_PROXIMITY
f99v.25	f99v	f99	P	A	1	1	darolaly	arolaly	arolaly	d	0	NONE	NONE	0	AR_REFERENCE	d|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	PLANT;REL_PROXIMITY
f99v.27	f99v	f99	P	A	1	1	otal	otal	ot	NONE	0	NONE	al	0	OT_AL_LOCAL	NONE|D0|NONE|al|DY0|B30|OT_AL_LOCAL	UNHEDGED	PLANT;REL_PROXIMITY
f99v.28	f99v	f99	P	A	1	1	chor	or	or	ch	0	NONE	NONE	0	CARRIER_STATE	ch|D0|NONE|NONE|DY0|B30|CARRIER_STATE	HEDGED	PLANT;REL_PROXIMITY
f99v.28	f99v	f99	P	A	1	2	olekor	olekor	olekor	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	PLANT;REL_PROXIMITY
f99v.29	f99v	f99	P	A	1	1	okeodor	okeodor	okeodor	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	PLANT;REL_PROXIMITY
f99v.3	f99v	f99	P	A	1	2	chy	y	y	ch	0	NONE	NONE	0	CARRIER_STATE	ch|D0|NONE|NONE|DY0|B30|CARRIER_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99v.30	f99v	f99	P	A	1	1	olky	olky	olky	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99v.31	f99v	f99	P	A	1	1	doldam	oldam	olda	d	0	NONE	NONE	1	OL_STATE	d|D0|NONE|NONE|DY0|B31|OL_STATE	HEDGED	PLANT;REL_PROXIMITY
f99v.4	f99v	f99	P	A	1	1	oldy	ol	l	NONE	0	O	NONE	0	DY_RESOLUTION	NONE|D0|O|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	PLANT;REL_PROXIMITY
f99v.44	f99v	f99	P	A	1	1	koleearol	koleearol	koleearol	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	PLANT;REL_PROXIMITY
f99v.5	f99v	f99	P	A	1	2	ary	ary	ary	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	PLANT
f99v.6	f99v	f99	P	A	1	1	otaly	otaly	otaly	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	UNHEDGED	PLANT;REL_PROXIMITY
f99v.7	f99v	f99	P	A	1	1	olsy	olsy	olsy	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f99v.8	f99v	f99	P	A	1	1	arol	arol	arol	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	PLANT;REL_PROXIMITY
f99v.9	f99v	f99	P	A	1	1	otoky	otoky	otoky	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	PLANT;REL_PROXIMITY
