page	physical_folio	record_id	field_ordinal	record_field_count	relative_position	field_group_count	locus	line_field_end	source_tokens	page_hosts	compiler_cells	abstract_role_like	external_five_way_role_like	external_top_probability	external_top_margin	multiple_bounded_regions	explicit_linear_path	leading_latent_document_role	mandatory_alternatives	page_level_visual_modifier	evidence_grade	claim_state
f77v	f77	Q13|f77v|R01	20	22	0.9090909090909091	5	f77v.13	DY	chedy|qokal|chedy|qokey|lshedy	y|ok|y|okey|lshe	che:NONE:1:NONE:0:0|q:NONE:0:al:0:0|che:NONE:1:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.850209246	0.716170873	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	21	22	0.9545454545454546	1	f77v.13	LINE_END	dal	al	d:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.758053411	0.576016733	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	22	22	1.0	3	f77v.15	LINE_END	qol|kaiin|shey	l|k|ey	q:O:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0	RECORD_CLOSER_LIKE	CLOSER	0.571255204	0.245867771	0	0	CAUTION_OUTCOME_OR_FORMAL_CLOSE	PROCEDURE_CAUTION;OUTCOME_TESTIMONY;GENERIC_RENDERER_CLOSE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	1	21	0.047619047619047616	4	f77v.16	DY	tedal|daiin|okaiin|shedy	ed|aiin|ok|e	t:NONE:0:al:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.587309973	0.196194795	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	2	21	0.09523809523809523	1	f77v.16	DY	qokedy	oke	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.826764648	0.742679348	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	3	21	0.14285714285714285	2	f77v.16	DY	qokain|otedy	ok|e	q:NONE:0:ain:0:0|NONE:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.450006500	0.082286310	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	4	21	0.19047619047619047	1	f77v.16	LINE_END	dasy	asy	d:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.842720516	0.740367860	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	5	21	0.23809523809523808	1	f77v.17	DY	olchedy	olche	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.841726052	0.730892814	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	6	21	0.2857142857142857	2	f77v.17	DY	qol|shedy	l|e	q:O:0:NONE:0:0|sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.518934244	0.130237765	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	7	21	0.3333333333333333	1	f77v.17	DY	qokchedy	okche	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.833429730	0.706481784	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	8	21	0.38095238095238093	3	f77v.17	LINE_END	qokeey|daiin|olol	okeey|aiin|olol	q:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.808283622	0.650802937	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	9	21	0.42857142857142855	3	f77v.18	DY	qokaiin|sheol|ekedy	ok|eol|eke	q:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.807607320	0.646025106	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	10	21	0.47619047619047616	4	f77v.18	LINE_END	qokey|qokal|dal|daly	okey|ok|al|aly	q:NONE:0:NONE:0:0|q:NONE:0:al:0:0|d:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.947955010	0.906036321	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	11	21	0.5238095238095238	7	f77v.19	LINE_END	qoraiin|shey|qokaiin|chal|aiiin|chedy|qol	or|ey|ok|al|aiiin|y|l	q:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|ch:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:O:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.996388032	0.994607711	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	12	21	0.5714285714285714	1	f77v.27	DY	tshedy	she	t:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.806882208	0.645668374	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	13	21	0.6190476190476191	3	f77v.27	DY	qokain|chedal|fchedy	ok|d|fche	q:NONE:0:ain:0:0|che:NONE:0:al:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.792409618	0.617188540	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	14	21	0.6666666666666666	5	f77v.27	LINE_END	cheky|sain|chedy|qokain|ol	ky|ain|y|ok|l	che:NONE:0:NONE:0:0|s:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:NONE:0:ain:0:0|NONE:O:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.981848901	0.968196996	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	15	21	0.7142857142857143	4	f77v.30	DY	shey|ol|sheey|qokedy	ey|l|eey|oke	sh:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.939868707	0.892989055	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	16	21	0.7619047619047619	1	f77v.30	DY	lchedy	lche	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.791977429	0.613281948	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	17	21	0.8095238095238095	4	f77v.30	LINE_END	qokaiin|dal|daiin|chedy	ok|al|aiin|y	q:NONE:0:aiin:0:0|d:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.917884072	0.870048518	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	18	21	0.8571428571428571	1	f77v.34	DY	solkchedy	olkche	s:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.785353130	0.602942512	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	19	21	0.9047619047619048	4	f77v.34	DY	shar|ytal|dy|dychedy	ar|yt|y|yche	sh:NONE:0:NONE:0:0|NONE:NONE:0:al:0:0|d:NONE:0:NONE:0:0|d:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.803749024	0.659211163	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	20	21	0.9523809523809523	2	f77v.34	DY	lkchey|qokedy	lkchey|oke	NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.451557977	0.209090967	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R02	21	21	1.0	1	f77v.34	LINE_END	rched	rched	NONE:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.718510055	0.551008195	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	1	42	0.023809523809523808	1	f78r.4	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.813788683	0.708630654	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	2	42	0.047619047619047616	1	f78r.4	DY	qokedy	oke	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.819409677	0.708059103	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	3	42	0.07142857142857142	1	f78r.4	DY	shedy	e	sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.822302468	0.704945816	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	4	42	0.09523809523809523	1	f78r.4	DY	tchedy	che	t:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.823166833	0.699949189	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	5	42	0.11904761904761904	2	f78r.4	DY	otar|olkedy	ot|olke	NONE:NONE:0:ar:0:0|NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.498246328	0.142691986	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	6	42	0.14285714285714285	1	f78r.4	LINE_END	dam	a	d:NONE:0:NONE:0:1	SHORT_ARGUMENT_LIKE	INGREDIENT	0.820807617	0.686185394	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	7	42	0.16666666666666666	1	f78r.8	DY	dshedy	she	d:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.818281817	0.678078042	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	8	42	0.19047619047619047	1	f78r.8	DY	qokedy	oke	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.815179334	0.669460541	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	9	42	0.21428571428571427	2	f78r.8	DY	okar|qokedy	ok|oke	NONE:NONE:0:ar:0:0|q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.530491478	0.173707910	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	10	42	0.23809523809523808	1	f78r.8	DY	shedy	e	sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.807861906	0.651301033	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	11	42	0.2619047619047619	1	f78r.8	DY	ykedy	yke	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.803863031	0.641978159	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	12	42	0.2857142857142857	1	f78r.8	DY	shedy	e	sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.799739116	0.632601261	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	13	42	0.30952380952380953	1	f78r.8	LINE_END	qoky	oky	q:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.795544882	0.623232052	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	14	42	0.3333333333333333	1	f78r.9	DY	schedy	che	s:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.791323357	0.613921758	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	15	42	0.35714285714285715	1	f78r.9	DY	keedy	kee	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.787109017	0.604713897	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f78r	f78	Q13|f78r|R01	16	42	0.38095238095238093	1	f78r.9	DY	qokedy	oke	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.782930053	0.595646239	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
