observation_id	page	physical_folio	locus	group_index	group_count	register	section	currier	hand	record_ordinal	field_ordinal	within_field_position	wrapper	q_flag	local_frame	inner_d	right_family	dy_closure	b3	line_close	paragraph_close	known_label_renderer	page_host	previous_page_host	nl_bucket	compiler_bucket	hybrid_bucket	host_length	control_id	ground_truth_architecture	source_observation_id	source_folio_hash	source_line_hash	source_surface_sha256
GDT276:f53v.5:G005	f53v	f53	f53v.5	5	6	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	hgiqt	lgpi	159	65	191	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002025_L0017:G007	e7f5e7043b72c80df78a	783946c07c00d4af3db4	f5259fbfbce9732c4b7628a3244a5ae14e95460b33f80222fcf5dd4fdc21784e
GDT276:f53v.10:G001	f53v	f53	f53v.10	1	3	Band5	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fnleadfi	<LINE_BOS>	73	205	26	8	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002268_L0007:G004	e235e85a104242009bd1	bb29c3269755e1fee366	0f0f8df8654bbf8b553a131e46f8b7300dd0d43b926fa0cc560fd88723d9f4a0
GDT276:f54v.9:G001	f54v	f54	f54v.9	1	6	Band4	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?d	<LINE_BOS>	13	139	110	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001812_L0008:G006	9642feae6e5face6d8ef	b5f9e6d34cb7d6e874af	f04a21f9e1c244d59df2255328fb2684c83f51c09e3c53108ed766681b5f4c84
GDT276:f54v.9:G002	f54v	f54	f54v.9	2	6	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	oacgci	?d	169	120	139	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001966_L0004:G002	a5fb2b1812c04265b91c	751ceb67c1d78f259df3	9d781f7febff166b9ae43d21f89abed2c513665098e3e21ff83fdfdd6e0132c1
GDT276:f54v.9:G005	f54v	f54	f54v.9	5	6	Band4	H	A	1	1	1	MIDDLE	c	0	NONE	0	m	0	0	0	0	NONE	xq	oacgci	7	234	187	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001813_L0001:G002	9642feae6e5face6d8ef	17794d6d7c1da24c0d62	b4d065975a43b6ab747d72f9af20ad699ed3e1ebf2776ba144df5c785debc1da
GDT276:f54v.11:G002	f54v	f54	f54v.11	2	3	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	en	0	0	0	0	NONE	calfi	<LINE_BOS>	228	93	116	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002028_L0005:G002	fa5c7376fcccab4995e1	a5987a614427d8197f31	b679a73ee4cea374db2959623721ef6ae6ed71e7b8fb9b8b22cfc0960db4a217
GDT276:f54v.12:G003	f54v	f54	f54v.12	3	4	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fgnla	<LINE_BOS>	228	120	205	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002032_L0007:G008	fa5c7376fcccab4995e1	6bf9bedcaf0c88f0a9cd	ee006906f2077dd3275188d40f0c2f3da183cd31eedda49e6704fd4da09f8080
GDT276:f55r.12:G004	f55r	f55	f55r.12	4	10	Band4	H	B	2	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	yadeg	<LINE_BOS>	228	120	205	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002032_L0012:G002	0da967434bc68e29a5b5	d1b1018f5112dc889bbd	8bb0eab0ae4eeae205430bf34facacd6980a102e8bf7b46d3d9119d302cdac44
GDT276:f55r.12:G006	f55r	f55	f55r.12	6	10	Band4	H	B	2	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	as	yadeg	105	120	65	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001814_L0009:G001	675bd0c2fa155cd42a9d	4f035fae3f7687af1ac6	e7bbf0eda002c1ba04bfadfc73ed17c8b71d212419685fe490edfb4586f7030a
GDT276:f55r.12:G008	f55r	f55	f55r.12	8	10	Band4	H	B	2	1	1	MIDDLE	c	0	NONE	0	NONE	0	0	0	0	NONE	xq	as	216	123	108	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001816_L0005:G001	37d05f26d769e448a74f	3e3e03a3dd74c6ca823d	79e8f457608fc346fd96cda243d7b7dde7bbb02e9765e3a6acaab7b9cc03ba84
GDT276:f55r.12:G009	f55r	f55	f55r.12	9	10	Band4	H	B	2	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?d	xq	236	120	159	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001817_L0018:G006	e9dc20b91983150b0b11	541a1682c0376311b5cd	f04a21f9e1c244d59df2255328fb2684c83f51c09e3c53108ed766681b5f4c84
GDT276:f55r.13:G001	f55r	f55	f55r.13	1	7	Band5	H	B	2	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lgpi	<LINE_BOS>	73	205	26	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002106_L0002:G007	ae42ebda493d563ed064	1f0b0b7a9432f7858f30	260a97d318a612c15aacbf471aabfa8aa67e3cf1f395a45032a385f4379a996f
GDT276:f55r.13:G002	f55r	f55	f55r.13	2	7	Band4	H	B	2	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?gqm?	lgpi	197	120	17	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002034_L0007:G008	0da967434bc68e29a5b5	3e50a4b03a51cc42bc6a	d3d4c7b474e9b9181fbb24b6341c33fc1150fea878f26e9db59134c3acd6933a
GDT276:f55r.13:G005	f55r	f55	f55r.13	5	7	Band4	H	B	2	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?t	?gqm?	238	120	153	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001820_L0007:G002	8f18d82c2682eca08a3b	dce8ce7f6ff5523f6d7b	9edc391f9b3e2cde722b0ee2fe0daab004191dac3fbf48c5cfb487b28d09c70e
GDT276:f55r.13:G006	f55r	f55	f55r.13	6	7	Band4	H	B	2	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?t	?t	126	120	133	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001821_L0007:G003	8f18d82c2682eca08a3b	831a29ccea76b8f6d671	9edc391f9b3e2cde722b0ee2fe0daab004191dac3fbf48c5cfb487b28d09c70e
GDT276:f55r.13:G007	f55r	f55	f55r.13	7	7	Band4	H	B	2	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	1	NONE	sed	?t	170	229	127	3	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001691_L0017:G005	fac36ecbe2ea5c77d08d	4343ce15df4517ce4cbb	999da4de4d657b8e65d59368748cf17f16cf07f23ee9c164eb43de2c362f606b
GDT276:f55v.5:G001	f55v	f55	f55v.5	1	8	Band4	H	B	2	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	qi	<LINE_BOS>	13	139	110	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001829_L0016:G002	79db0a55b785f31ed414	ac3e7395f3b4cf3d7eba	469cc643a19fb75901e5d331b8dc14befa8b98810b246c2fb22fff0c382dc39e
GDT276:f55v.5:G003	f55v	f55	f55v.5	3	8	Band4	H	B	2	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	gc	qi	165	120	2	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001831_L0016:G008	9427bae70fc2bd302151	103e7cb4d246ab63a541	ea325d761f98c6b73320e442b67f2a3574d9924716d788ddc0dbbdcaca853fe7
GDT276:f55v.5:G004	f55v	f55	f55v.5	4	8	Band5	H	B	2	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	figi	gc	188	197	96	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002110_L0009:G001	327cb8f84da05fb22292	df497b0927a95988b398	40460da8c882cdc791836fba76009870f960a151287798f1df8af5e963398f84
GDT276:f55v.5:G006	f55v	f55	f55v.5	6	8	Band5	H	B	2	1	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?rfi	figi	213	149	230	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002117_L0011:G003	fe161b8205066fb89ba2	a8bb9324e13c2deb65ba	72231043bc1807e6f740b235eb7511ecb33255a6a375435631196de8a9750d4b
GDT276:f55v.11:G001	f55v	f55	f55v.11	1	10	Band4	H	B	2	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?c	<LINE_BOS>	13	139	110	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001832_L0018:G011	64751414138030c6a631	fe69c829ac09b2cf2145	f94e292b42137e8bc2ae4008304d17d3ab6eaec01b307662d16c8ec6371ef58c
GDT276:f55v.11:G006	f55v	f55	f55v.11	6	10	Band4	H	B	2	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ad	?c	0	129	227	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001832_L0019:G006	64751414138030c6a631	36a4fa57fc782b004888	cc7e4412564ba8a761bd32ab4cc6086bac3c2c9e580367e0b0eb32a4316f9154
GDT276:f55v.11:G007	f55v	f55	f55v.11	7	10	Band4	H	B	2	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	krmmac	ad	75	129	127	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001975_L0016:G009	aae38a5d836e3933fe62	365400b5aab30e87b947	5603fe4661fd8fdf3a7a20e1429d09e56aea769dbc2c7c840abb8af20bed6294
GDT276:f55v.11:G008	f55v	f55	f55v.11	8	10	Band4	H	B	2	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fr	krmmac	40	129	72	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001833_L0007:G003	64751414138030c6a631	8a96caa08d22918af4cd	a1d9890884c1b4b960c279cfe7554a900d169422d6cec980beef67761487d3b9
GDT276:f55v.11:G010	f55v	f55	f55v.11	10	10	Band4	H	B	2	1	2	LAST	NONE	0	NONE	0	NONE	0	0	1	1	NONE	cq	fr	11	183	12	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001839_L0004:G005	5b0b7ab84bf7fe7da1ba	aa2ff34c2c824c71e1a1	3086cf468ccca87cc7840e0755947526a039eea35f486002d7f1c53d7c58686a
GDT276:f56r.5:G003	f56r	f56	f56r.5	3	4	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?ahat	<LINE_BOS>	228	120	205	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002036_L0021:G007	b2162d3804ffb3fa9f92	7ba4186e7ff644e498b7	7405417058ce1732772286d98da12bbdf19887639d507dc2430d4d8f7dec6645
GDT276:f56r.5:G004	f56r	f56	f56r.5	4	4	Band5	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	lgpi	?ahat	84	72	129	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002122_L0011:G012	9009e5101d3515f153da	e34a580debf641d1534b	260a97d318a612c15aacbf471aabfa8aa67e3cf1f395a45032a385f4379a996f
GDT276:f56r.7:G002	f56r	f56	f56r.7	2	5	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	danli	<LINE_BOS>	228	120	205	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002048_L0006:G004	5f4fc1ebaef5a0bad330	e1334cd158412b27628c	e01ff276a679d09355cb2c4cd28ed003c7e5b3c49bab23747f48c33d2fd4b0a8
GDT276:f56r.7:G005	f56r	f56	f56r.7	5	5	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	qi	danli	186	213	204	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001839_L0013:G008	5b0b7ab84bf7fe7da1ba	7f569dd3d208ef4af73e	469cc643a19fb75901e5d331b8dc14befa8b98810b246c2fb22fff0c382dc39e
GDT276:f56r.8:G004	f56r	f56	f56r.8	4	4	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	lgpac	<LINE_BOS>	135	213	76	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002050_L0008:G001	f8ec7aa2409c0fea869e	4dc16d366fe749427c45	ba9d261f6e9cec059a82b9aa869a70efdfed466cb8f35640bd28dc9c9e87d551
GDT276:f56r.12:G003	f56r	f56	f56r.12	3	4	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?ygyy	<LINE_BOS>	228	120	205	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002055_L0004:G002	3dcbd98bb58971427964	63b1e62c50635aa34699	70603d41740ad3c3b343e6f1c6af5005ad972fef5c138e95ce36df7b04e8e2c2
GDT276:f56r.12:G004	f56r	f56	f56r.12	4	4	Band5	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	ladlaet	?ygyy	131	72	12	7	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002170_L0007:G006	a87fb3c0765986e83e98	5e01a96325ccb254583f	404e3fe6c45757578d42423b8c9123804af61fcfe7d7f85ac01e09917f7f5e17
GDT276:f56r.13:G001	f56r	f56	f56r.13	1	3	Band4	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?qtac	<LINE_BOS>	13	139	110	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002057_L0006:G010	7624c1cd7c849fc38f7e	4f3e2e340016f4f63598	7bb82f58b8c2e87be23a228441ca31bb13f4638f7d54b6829f569da67ecd58e0
GDT276:f56r.13:G002	f56r	f56	f56r.13	2	3	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	meapad	?qtac	145	120	91	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001976_L0003:G001	aae38a5d836e3933fe62	fc45aac7e85fcb09eef8	6179d562d1bc6408db3cd5068af88969941cda54c85cf57202aa402fde70073a
GDT276:f56r.18:G002	f56r	f56	f56r.18	2	4	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	saoac	<LINE_BOS>	228	120	205	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002057_L0022:G007	7624c1cd7c849fc38f7e	b9a34b7d2911e560f4b9	b4cda227d6d543957f52bb15057e401facf0a822c6e2b743e132e3aeb57fb05a
GDT276:f56r.18:G004	f56r	f56	f56r.18	4	4	Band4	H	A	1	1	1	LAST	ge	0	NONE	0	NONE	0	0	1	0	NONE	lgmiac	saoac	247	202	14	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001976_L0004:G002	aae38a5d836e3933fe62	19b401147adcde03f405	9ce5898245d1a5ccd2fdf117c9387979df73565cd2fad48fbf7d201e6ee7b91f
GDT276:f56r.19:G001	f56r	f56	f56r.19	1	3	Band5	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fenl	<LINE_BOS>	73	205	26	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002123_L0019:G001	9009e5101d3515f153da	53e8bec7a40b49300942	3436db9d27d75b4c125ab55d853f77438d2d573622295d0bacd9f36a8b9df848
GDT276:f56r.19:G002	f56r	f56	f56r.19	2	3	Band5	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	rhad	fenl	34	197	19	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002125_L0011:G002	2e0675a53bc2f8533942	48acb28c71aa95bdb8dc	b81d9593a3f6c4f7d125fd1da37c9b1fb180574cfb728f3db3c70eda3053e079
GDT276:f56v.3:G006	f56v	f56	f56v.3	6	7	Band5	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	hgcc	<LINE_BOS>	43	197	79	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002128_L0014:G005	2e1c9b060bb8bf40abd0	58988901796e79c4f99e	06cb6c291501e7d4dd2577fe8753defd6300fb30a11fe2e9f8c74b0a93863621
GDT276:f56v.3:G007	f56v	f56	f56v.3	7	7	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	ec	hgcc	181	213	73	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001840_L0012:G002	5b0b7ab84bf7fe7da1ba	0a0808561b103075d5ef	582967534d0f909d196b97f9e6921342777aea87b46fa52df165389db1fb8ccf
GDT276:f56v.6:G001	f56v	f56	f56v.6	1	3	Band4	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	iaccad	<LINE_BOS>	13	139	110	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001978_L0018:G002	38ce6ba58b7d3334537b	0712a0e0d9a46e7e1f44	eac5c2904c558a736c49aafa63472a2f854ff71e4eafba696cd4e688524edf9c
GDT276:f56v.6:G002	f56v	f56	f56v.6	2	3	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	xq	iaccad	84	120	35	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001840_L0016:G004	5b0b7ab84bf7fe7da1ba	fd235260d464b5e33481	888929412ee00538edbb7586d107825985cecd8583040c14810639e16aee07a9
GDT276:f56v.6:G003	f56v	f56	f56v.6	3	3	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	lgpac	xq	5	213	13	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002059_L0002:G004	f1debfb038e9d8a1746c	daa79fad3664eddcda7a	ba9d261f6e9cec059a82b9aa869a70efdfed466cb8f35640bd28dc9c9e87d551
GDT276:f56v.8:G001	f56v	f56	f56v.8	1	5	Band4	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	srdhac	<LINE_BOS>	13	139	110	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002002_L0003:G010	d7971255a4652f1f9483	76dbcc6aa551f70d93c4	ba80305b07478eada1b63f22b2ebddf0f7e7e5b814ddae1506d02756d87c9270
GDT276:f56v.8:G002	f56v	f56	f56v.8	2	5	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lgpac	srdhac	145	120	140	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002069_L0003:G002	48610dcd7440d1deeab1	fb723ce9f3260d828d6b	ba9d261f6e9cec059a82b9aa869a70efdfed466cb8f35640bd28dc9c9e87d551
GDT276:f56v.8:G003	f56v	f56	f56v.8	3	5	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ahmad	lgpac	145	120	55	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002071_L0004:G001	1f6a8cb73a759ac627fc	0bc9764ef5dbd5954a88	9d801f68ebc8dd7101dce81fe681af2d4f40a849cd069f84272180e1c1090b3d
GDT276:f56v.8:G004	f56v	f56	f56v.8	4	5	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lecgp	ahmad	84	120	16	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002074_L0008:G009	d68080a5e28d17674479	9ac46e14228979151390	9755ed8155cccab316c16ffba1fc87714f23b2231342adceae0abcc39bcffe1b
GDT276:f56v.11:G001	f56v	f56	f56v.11	1	5	Band5	H	A	1	1	1	FIRST	NONE	0	NONE	0	er	0	0	0	0	NONE	faec	<LINE_BOS>	73	167	221	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002128_L0015:G009	2e1c9b060bb8bf40abd0	f59ced1f239dea0ec658	a8c724f9016d36c936acc9a30bc13a2473c8e3f9b47c50e37c57dfa6f52faaf2
GDT276:f56v.11:G002	f56v	f56	f56v.11	2	5	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lgpac	faec	131	120	17	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002081_L0012:G013	bc14e87fd3b39fd08f73	b0d08103a4007efc01f3	ba9d261f6e9cec059a82b9aa869a70efdfed466cb8f35640bd28dc9c9e87d551
GDT276:f56v.11:G004	f56v	f56	f56v.11	4	5	Band5	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	hgiqt	lgpac	123	197	64	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002111_L0042:G012	df96a4515db8cb324c68	37184b3d975d52c70b65	f5259fbfbce9732c4b7628a3244a5ae14e95460b33f80222fcf5dd4fdc21784e
GDT276:f56v.11:G005	f56v	f56	f56v.11	5	5	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	xq	hgiqt	69	213	14	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001841_L0011:G003	52b7e26d2d6c7730e52c	064fa500c8869ce4776b	888929412ee00538edbb7586d107825985cecd8583040c14810639e16aee07a9
GDT276:f56v.13:G001	f56v	f56	f56v.13	1	6	Band5	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	rhad	<LINE_BOS>	73	205	26	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002128_L0046:G011	2e1c9b060bb8bf40abd0	2a764eb4b11e77e21232	b81d9593a3f6c4f7d125fd1da37c9b1fb180574cfb728f3db3c70eda3053e079
GDT276:f56v.13:G002	f56v	f56	f56v.13	2	6	Band5	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	gccr	rhad	136	197	233	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002137_L0020:G007	e1807b1345f429e9e282	ab166b18fa9dcfdc2c9b	9031ad13cdc840f029acd3d000dcf5e1287fc1a6cf47ed8ac4015e7c47a14aae
GDT276:f56v.13:G003	f56v	f56	f56v.13	3	6	Band5	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?rfi	gccr	64	197	97	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002139_L0017:G001	74177358a27e32624de4	f9b910bc79a7b57c2372	72231043bc1807e6f740b235eb7511ecb33255a6a375435631196de8a9750d4b
GDT276:f56v.13:G006	f56v	f56	f56v.13	6	6	Band5	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	aham	?rfi	1	72	117	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002142_L0006:G008	9af3b49f71522082f813	4ef180d12d83588d28a5	3c207ef59457d93f638add225e7a101346aec2697091e8343060cb411917897d
GDT276:f56v.14:G003	f56v	f56	f56v.14	3	6	Band5	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	peiac	<LINE_BOS>	43	197	79	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002116_L0009:G011	772c98c4cd7c3092a911	72adcba9a52a6bfcebe8	1ee410f0e1d503a837c44fbf1a99b2b3948d4c0fc1cb777fe3a556a0a5dd2fa2
GDT276:f56v.14:G006	f56v	f56	f56v.14	6	6	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	ed	peiac	247	213	178	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001843_L0005:G002	cd57d3a5cbc79a810292	73d5ad1299d10db5ed68	08c85bd37cdd0ffce8c39ecd7c7f0ff94e6f45af2aa986673b0c9f1a8a2fffea
GDT276:f56v.15:G001	f56v	f56	f56v.15	1	5	Band5	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	kkea	<LINE_BOS>	73	205	26	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002146_L0007:G002	8d7eae1f227df6ae05bd	e3373e1a5067f6059d4e	524f84bf1666b20cca1941915b4603eb965e6d812f812b57fa4b78811a00efdb
GDT276:f56v.15:G004	f56v	f56	f56v.15	4	5	Band5	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fech	kkea	55	197	26	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002146_L0052:G001	ae0425b42575868a0c2f	c1c7de2978e85c4fc94b	bf586d886bcf16651b9330ef8bf219adc52390842387d00e51f915eb3a440a85
