group_id	locus	page	physical_folio	group_index	group_count	token	stripped_prefix	residual_host	dy_closure	family_surface	family_length	host_length	section	currier	hand	kind	grammar_scope	annotation_certainty	object_tags	relation_tags	unit	annotation_source	raw_source_description
f69r.37|G001	f69r.37	f69r	f69	1	2	dchokey	d	chokey	0	BKAQJA	6	6	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	PLANT	REL_PROXIMITY	E1	transcription/sources/Stolfi_text25e1-52.evt	"Radial lines between ""flower stalks"" || At 06:15."
f69r.39|G002	f69r.39	f69r	f69	2	4	al	NONE	al	0	AB	2	2	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	PLANT	REL_PROXIMITY	E1	transcription/sources/Stolfi_text25e1-52.evt	"Radial lines between ""flower stalks"" || At 07:00."
f69r.39|G003	f69r.39	f69r	f69	3	4	okody	NONE	oko	1	AQABA	5	3	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	PLANT	REL_PROXIMITY	E1	transcription/sources/Stolfi_text25e1-52.evt	"Radial lines between ""flower stalks"" || At 07:00."
f69r.39|G004	f69r.39	f69r	f69	4	4	otedy	NONE	ote	1	AQJBA	5	3	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	PLANT	REL_PROXIMITY	E1	transcription/sources/Stolfi_text25e1-52.evt	"Radial lines between ""flower stalks"" || At 07:00."
f69r.40|G001	f69r.40	f69r	f69	1	3	okody	NONE	oko	1	AQABA	5	3	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	PLANT	REL_PROXIMITY	E1	transcription/sources/Stolfi_text25e1-52.evt	"Radial lines between ""flower stalks"" || At 07:30."
f69r.40|G002	f69r.40	f69r	f69	2	3	cheody	che	o	1	KJABA	5	1	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	PLANT	REL_PROXIMITY	E1	transcription/sources/Stolfi_text25e1-52.evt	"Radial lines between ""flower stalks"" || At 07:30."
f69r.40|G003	f69r.40	f69r	f69	3	3	sar	s	ar	0	CAC	3	2	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	PLANT	REL_PROXIMITY	E1	transcription/sources/Stolfi_text25e1-52.evt	"Radial lines between ""flower stalks"" || At 07:30."
f69r.41|G001	f69r.41	f69r	f69	1	2	chokeod	ch	okeod	0	KAQJAB	6	5	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	PLANT	REL_PROXIMITY	E1	transcription/sources/Stolfi_text25e1-52.evt	"Radial lines between ""flower stalks"" || At 08:00."
f69r.42|G001	f69r.42	f69r	f69	1	3	dkochy	d	kochy	0	BQAKA	5	5	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	PLANT	REL_PROXIMITY	E1	transcription/sources/Stolfi_text25e1-52.evt	"Radial lines between ""flower stalks"" || At 08:45."
f69r.42|G002	f69r.42	f69r	f69	2	3	cthody	NONE	ctho	1	UABA	4	4	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	PLANT	REL_PROXIMITY	E1	transcription/sources/Stolfi_text25e1-52.evt	"Radial lines between ""flower stalks"" || At 08:45."
f69r.42|G003	f69r.42	f69r	f69	3	3	dy	d	y	0	BA	2	1	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	PLANT	REL_PROXIMITY	E1	transcription/sources/Stolfi_text25e1-52.evt	"Radial lines between ""flower stalks"" || At 08:45."
f69r.44|G001	f69r.44	f69r	f69	1	1	y	NONE	y	0	A	1	1	C		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	K1	transcription/sources/Stolfi_text25e1-52.evt	Letter labels on central disk sectors, between star arms. || At 10:30.
f69r.45|G001	f69r.45	f69r	f69	1	1	d	NONE	d	0	B	1	1	C		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	K1	transcription/sources/Stolfi_text25e1-52.evt	Letter labels on central disk sectors, between star arms. || At 11:30.
f69r.46|G001	f69r.46	f69r	f69	1	1	o	NONE	o	0	A	1	1	C		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	K1	transcription/sources/Stolfi_text25e1-52.evt	Letter labels on central disk sectors, between star arms. || At 01:00.
f69r.47|G001	f69r.47	f69r	f69	1	1	l	NONE	l	0	B	1	1	C		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	K1	transcription/sources/Stolfi_text25e1-52.evt	Letter labels on central disk sectors, between star arms. || At 03:00.
f69r.48|G001	f69r.48	f69r	f69	1	1	s	NONE	s	0	C	1	1	C		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	K1	transcription/sources/Stolfi_text25e1-52.evt	Letter labels on central disk sectors, between star arms. || At 04:30.
f69v.10|G001	f69v.10	f69v	f69	1	1	ytody	NONE	yto	1	AQABA	5	3	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 00:15, short. Grove's X.3."
f69v.11|G001	f69v.11	f69v	f69	1	1	okody	NONE	oko	1	AQABA	5	3	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 00:30, long. Grove's Y.3."
f69v.12|G001	f69v.12	f69v	f69	1	1	otody	NONE	oto	1	AQABA	5	3	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 01:00, short. Grove's X.4."
f69v.14|G001	f69v.14	f69v	f69	1	1	okeod	NONE	okeod	0	AQJAB	5	5	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 02:00, short. Grove's X.5."
f69v.16|G001	f69v.16	f69v	f69	1	1	oteol	NONE	oteol	0	AQJAB	5	5	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 02:45, short. Grove's X.6."
f69v.17|G001	f69v.17	f69v	f69	1	1	ykeydy	NONE	ykey	1	AQJABA	6	4	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 03:00, long. Grove's Y.6."
f69v.18|G001	f69v.18	f69v	f69	1	1	okeod	NONE	okeod	0	AQJAB	5	5	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 03:15, short. Grove's X.7."
f69v.19|G001	f69v.19	f69v	f69	1	1	saral	s	aral	0	CACAB	5	4	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 03:30, long. Grove's Y.7."
f69v.20|G001	f69v.20	f69v	f69	1	1	saiir	s	aiir	0	CAG	3	4	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 04:00, short. Grove's X.8."
f69v.21|G001	f69v.21	f69v	f69	1	1	okolar	NONE	okolar	0	AQABAC	6	6	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 04:30, long. Grove's Y.8."
f69v.22|G001	f69v.22	f69v	f69	1	1	ykeody	NONE	ykeo	1	AQJABA	6	4	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 05:00, short. Grove's X.9."
f69v.23|G001	f69v.23	f69v	f69	1	1	sarydy	s	ary	1	CACABA	6	3	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 05:15, long. Grove's Y.9."
f69v.24|G001	f69v.24	f69v	f69	1	1	otchy	NONE	otchy	0	AQKA	4	5	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 05:45, short. Grove's X.10."
f69v.25|G002	f69v.25	f69v	f69	2	2	dy	d	y	0	BA	2	1	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 06:00, long. Grove's Y.10."
f69v.28|G001	f69v.28	f69v	f69	1	1	okodchy	NONE	okodchy	0	AQABKA	6	7	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 07:30, short. Grove's X.12."
f69v.29|G001	f69v.29	f69v	f69	1	1	okeody	NONE	okeo	1	AQJABA	6	4	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 08:00, long. Grove's Y.12."
f69v.31|G001	f69v.31	f69v	f69	1	2	oar	NONE	oar	0	AAC	3	3	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 08:45, long. Grove's Y.13."
f69v.31|G002	f69v.31	f69v	f69	2	2	alys	NONE	alys	0	ABAC	4	4	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 08:45, long. Grove's Y.13."
f69v.4|G002	f69v.4	f69v	f69	2	2	sar	s	ar	0	CAC	3	2	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 09:30, short. Grove's X.14."
f69v.5|G001	f69v.5	f69v	f69	1	2	okeo	NONE	okeo	0	AQJA	4	4	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 10:00, long. Grove's Y.14."
f69v.5|G002	f69v.5	f69v	f69	2	2	dy	d	y	0	BA	2	1	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 10:00, long. Grove's Y.14."
f69v.6|G001	f69v.6	f69v	f69	1	1	ochoyk	NONE	ochoyk	0	AKAAQ	5	6	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 10:30, short. Grove's X.1."
f69v.7|G001	f69v.7	f69v	f69	1	1	ykeey	NONE	ykeey	0	AQKA	4	5	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		X1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels extending outwards from ""logs"" around star. || Log at 11:00, long. Grove's Y.1."
f70r1.11|G001	f70r1.11	f70r1	f70	1	2	yteody	NONE	yteo	1	AQJABA	6	4	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	Y1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels between ""mushrooms"". || At 07:30. Grove's Y.4."
f70r1.11|G002	f70r1.11	f70r1	f70	2	2	sam	s	am	0	CAB	3	2	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	Y1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels between ""mushrooms"". || At 07:30. Grove's Y.4."
f70r1.14|G001	f70r1.14	f70r1	f70	1	1	ykeal	NONE	ykeal	0	AQJAB	5	5	C		4	R	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	Radial labels inside central circle, between star arms. || At 09:30. Grove's X.2. Gabriel's Y1.4?
f70r1.15|G001	f70r1.15	f70r1	f70	1	1	okeody	NONE	okeo	1	AQJABA	6	4	C		4	R	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	Radial labels inside central circle, between star arms. || At 11:30. Grove's X.1. Gabriel's Y1.8?
f70r1.16|G001	f70r1.16	f70r1	f70	1	1	otody	NONE	oto	1	AQABA	5	3	C		4	R	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	Radial labels inside central circle, between star arms. || At 01:30. Grove's X.6. Gabriel's Y1.9?
f70r1.17|G001	f70r1.17	f70r1	f70	1	1	ypolol	NONE	ypolol	0	APABAB	6	6	C		4	R	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	Radial labels inside central circle, between star arms. || At 03:30. Grove's X.5. Gabriel's Y1.1?
f70r1.18|G001	f70r1.18	f70r1	f70	1	1	chodal	ch	odal	0	KABAB	5	4	C		4	R	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	Radial labels inside central circle, between star arms. || At 05:30. Grove's X.4. Gabriel's Y1.2?
f70r1.4|G001	f70r1.4	f70r1	f70	1	1	yfcheodly	NONE	yfcheodly	0	APKJABBA	8	9	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	Y1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels between ""mushrooms"". || At 09:30. Grove's Y.2."
f70r1.5|G002	f70r1.5	f70r1	f70	2	2	aly	NONE	aly	0	ABA	3	3	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	Y1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels between ""mushrooms"". || At 10:30. Grove's Y.1."
f70r1.6|G002	f70r1.6	f70r1	f70	2	3	dar	d	ar	0	BAC	3	2	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	Y1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels between ""mushrooms"". || At 00:00. Grove's Y.9."
f70r1.6|G003	f70r1.6	f70r1	f70	3	3	yky	NONE	yky	0	AQA	3	3	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	Y1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels between ""mushrooms"". || At 00:00. Grove's Y.9."
f70r1.7|G001	f70r1.7	f70r1	f70	1	2	opar	NONE	opar	0	APAC	4	4	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	Y1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels between ""mushrooms"". || At 01:30. Grove's Y.8."
f70r1.7|G002	f70r1.7	f70r1	f70	2	2	ykchy	NONE	ykchy	0	AQKA	4	5	C		4	R	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	Y1	transcription/sources/Stolfi_text25e1-52.evt	"Radial labels between ""mushrooms"". || At 01:30. Grove's Y.8."
f70v1.10|G001	f70v1.10	f70v1	f70	1	1	otshshdy	NONE	otshsh	1	AQLLBA	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	"Labels in star/nymph band 1 (outer). || Label at 08:30. Was <f70v1.14A;K>. Star/nymph at 08:00? The two ""sh"" in this label have very different plumes. <!S??> = star, 6 points"
f70v1.11|G002	f70v1.11	f70v1	f70	2	2	ypsharal	NONE	ypsharal	0	APLACAB	7	8	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 09:30. Kluge's 15A. Star/nymph at 09:00? <!S??> = star, 7 points
f70v1.13|G001	f70v1.13	f70v1	f70	1	1	okoly	NONE	okoly	0	AQABA	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 11:15. Kluge's 01A. Star/nymph at 00:00? Or at 10:30?
f70v1.15|G001	f70v1.15	f70v1	f70	1	3	oteo	NONE	oteo	0	AQJA	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 03:15. Kluge's 03A. Star/nymph at 02:45? Or at 05:00?
f70v1.16|G001	f70v1.16	f70v1	f70	1	3	oteoeey	NONE	oteoeey	0	AQJAKA	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 06:30. Kluge's 04A.
f70v1.16|G002	f70v1.16	f70v1	f70	2	3	otal	NONE	otal	0	AQAB	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 06:30. Kluge's 04A.
f70v1.17|G002	f70v1.17	f70v1	f70	2	2	araydy	NONE	aray	1	ACAABA	6	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 09:15. Kluge's 05A. Star/nymph at 08:00? Or at 10:30?
f70v1.2|G001	f70v1.2	f70v1	f70	1	4	otalchy	NONE	otalchy	0	AQABKA	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 11:00. Kluge's 06A. Star/nymph at 10:30? <!S??> = star, 7 points
f70v1.2|G002	f70v1.2	f70v1	f70	2	4	tar	t	ar	0	QAC	3	2	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 11:00. Kluge's 06A. Star/nymph at 10:30? <!S??> = star, 7 points
f70v1.2|G003	f70v1.2	f70v1	f70	3	4	am	NONE	am	0	AB	2	2	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 11:00. Kluge's 06A. Star/nymph at 10:30? <!S??> = star, 7 points
f70v1.2|G004	f70v1.2	f70v1	f70	4	4	dy	d	y	0	BA	2	1	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 11:00. Kluge's 06A. Star/nymph at 10:30? <!S??> = star, 7 points
f70v1.3|G001	f70v1.3	f70v1	f70	1	2	opchey	NONE	opchey	0	APKJA	5	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 00:30. Kluge's 07A. Star/nymph at 00:00? <!S??> = star, 7 points
f70v1.3|G002	f70v1.3	f70v1	f70	2	2	sal	s	al	0	CAB	3	2	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 00:30. Kluge's 07A. Star/nymph at 00:00? <!S??> = star, 7 points
f70v1.5|G001	f70v1.5	f70v1	f70	1	1	okalal	NONE	okalal	0	AQABAB	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 03:00. Kluge's 09A. Star/nymph at 02:45? <!S??> = star, 7 points
f70v1.7|G001	f70v1.7	f70v1	f70	1	1	oalcheg	NONE	oalcheg	0	AABKJB	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 04:45. Kluge's 11A. Star/nymph at 04:30? <!S??> = star, 6 points
f70v1.8|G001	f70v1.8	f70v1	f70	1	1	otchodals	NONE	otchodals	0	AQKABABC	8	9	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 06:15. Kluge's 12A. Star/nymph at 05:45? <!S??> = star, 6 points
f70v1.9|G001	f70v1.9	f70v1	f70	1	1	okolshy	NONE	okolshy	0	AQABLA	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 07:15. Kluge's 13A. Star/nymph at 07:00? <!S??> = star, 6 points
f70v2.10|G001	f70v2.10	f70v2	f70	1	1	otald	NONE	otald	0	AQABB	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 01:45. Grove's #6. Kluge's 19A. Star/nymph at 01:30?
f70v2.12|G001	f70v2.12	f70v2	f70	1	1	okody	NONE	oko	1	AQABA	5	3	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 03:00. Grove's #8. Kluge's 21A. Star/nymph at 02:45?
f70v2.14|G001	f70v2.14	f70v2	f70	1	1	chckhhy	ch	ckhhy	0	KWA	3	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 04:30 Grove's #10. Kluge's 23A. Star/nymph at 04:00?
f70v2.15|G001	f70v2.15	f70v2	f70	1	1	otaly	NONE	otaly	0	AQABA	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 05:00. Grove's #11. Kluge's 24A. Star/nymph at 04:45?
f70v2.18|G001	f70v2.18	f70v2	f70	1	1	okeoly	NONE	okeoly	0	AQJABA	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 07:15. Grove's #14. Kluge's 27A. Star/nymph at 07:00?
f70v2.19|G001	f70v2.19	f70v2	f70	1	1	okydy	NONE	oky	1	AQABA	5	3	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || Label at 08:00. Grove's #15. Kluge's 28A. Star/nymph at 07:45?
f70v2.2|G001	f70v2.2	f70v2	f70	1	1	otalalg	NONE	otalalg	0	AQABABB	7	7	Z		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outer). || label at 10:00. Grove's #17. Kluge's 11A. Star/nymph at 09:30.
f70v2.24|G001	f70v2.24	f70v2	f70	1	1	otalar	NONE	otalar	0	AQABAC	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 00:45. Grove's #2. Kluge's 03A. Star/nymph at 00:15?
f70v2.25|G001	f70v2.25	f70v2	f70	1	1	otalam	NONE	otalam	0	AQABAB	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 01:30. Grove's #3. Kluge's 04A. Star/nymph at 01:30?
f70v2.26|G001	f70v2.26	f70v2	f70	1	1	dolaram	d	olaram	0	BABACAB	7	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 03:00. Grove's #4. Kluge's 05A. Star/nymph at 03:00? Grove says that the final @m may be an @r and @m combined.
f70v2.27|G001	f70v2.27	f70v2	f70	1	1	okaram	NONE	okaram	0	AQACAB	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 04:30. Grove's #5. Kluge's 06A. Star/nymph at 04:00?
