module	locus	page	physical_folio	source_group_index	source_group_count_by_reading	ZL3b_token	IT2a_token	RF1b_token	match_state_by_reading	match_positions_zero_based	proposed_segmentation_by_reading	reading_agreement	layout_role	kind	section	currier	hand	grammar_scope	left_separator_by_reading	right_separator_by_reading	annotation_provenance	object_tags	relation_tags	annotation_certainty	raw_source_description	claim_state
DY	f108v.3	f108v	f108	7	ZL3b:10;IT2a:10;RF1b:10	qokechedy	qokechedy	qokechedy	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:7;IT2a:7;RF1b:7	ZL3b:qokeche+[DY]+∅;IT2a:qokeche+[DY]+∅;RF1b:qokeche+[DY]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f108v.3	f108v	f108	8	ZL3b:10;IT2a:10;RF1b:10	otedain	otedain	otedeiin	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:1;IT2a:1;RF1b:1	ZL3b:o+[TE]+dain;IT2a:o+[TE]+dain;RF1b:o+[TE]+deiin	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f108v.3	f108v	f108	9	ZL3b:10;IT2a:10;RF1b:10	oteey	oteey	oteey	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:1;IT2a:1;RF1b:1	ZL3b:o+[TE]+ey;IT2a:o+[TE]+ey;RF1b:o+[TE]+ey	ALL_THREE_EXACT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TEE	f108v.3	f108v	f108	9	ZL3b:10;IT2a:10;RF1b:10	oteey	oteey	oteey	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:1;IT2a:1;RF1b:1	ZL3b:o+[TEE]+y;IT2a:o+[TEE]+y;RF1b:o+[TEE]+y	ALL_THREE_EXACT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f108v.3	f108v	f108	10	ZL3b:10;IT2a:10;RF1b:10	lol	lol	lol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:1;IT2a:1;RF1b:1	ZL3b:l+[OL]+∅;IT2a:l+[OL]+∅;RF1b:l+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:LINE_END;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f108v.30	f108v	f108	1	ZL3b:11;IT2a:12;RF1b:11	polshedaiin	pol	polshedaiin	ZL3b:INTERNAL;IT2a:SUFFIX;RF1b:INTERNAL	ZL3b:1;IT2a:1;RF1b:1	ZL3b:p+[OL]+shedaiin;IT2a:p+[OL]+∅;RF1b:p+[OL]+shedaiin	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f108v.30	f108v	f108	3	ZL3b:11;IT2a:12;RF1b:11	keol	qokeoy	keol	ZL3b:SUFFIX;IT2a:ABSENT;RF1b:SUFFIX	ZL3b:2;RF1b:2	ZL3b:ke+[OL]+∅;RF1b:ke+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f108v.30	f108v	f108	4	ZL3b:11;IT2a:12;RF1b:11	chokeol	keol	chokeol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:5;IT2a:2;RF1b:5	ZL3b:choke+[OL]+∅;IT2a:ke+[OL]+∅;RF1b:choke+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f108v.30	f108v	f108	5	ZL3b:11;IT2a:12;RF1b:11	qotedy	chokeol	qotedy	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:ABSENT	IT2a:5	IT2a:choke+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f108v.30	f108v	f108	5	ZL3b:11;IT2a:12;RF1b:11	qotedy	chokeol	qotedy	ZL3b:INTERNAL;IT2a:ABSENT;RF1b:INTERNAL	ZL3b:2;RF1b:2	ZL3b:qo+[TE]+dy;RF1b:qo+[TE]+dy	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f108v.30	f108v	f108	5	ZL3b:11;IT2a:12;RF1b:11	qotedy	chokeol	qotedy	ZL3b:SUFFIX;IT2a:ABSENT;RF1b:SUFFIX	ZL3b:4;RF1b:4	ZL3b:qote+[DY]+∅;RF1b:qote+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f108v.30	f108v	f108	6	ZL3b:11;IT2a:12;RF1b:11	qoteedy	qotedy	qoteedy	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:2;IT2a:2;RF1b:2	ZL3b:qo+[TE]+edy;IT2a:qo+[TE]+dy;RF1b:qo+[TE]+edy	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TEE	f108v.30	f108v	f108	6	ZL3b:11;IT2a:12;RF1b:11	qoteedy	qotedy	qoteedy	ZL3b:INTERNAL;IT2a:ABSENT;RF1b:INTERNAL	ZL3b:2;RF1b:2	ZL3b:qo+[TEE]+dy;RF1b:qo+[TEE]+dy	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f108v.30	f108v	f108	6	ZL3b:11;IT2a:12;RF1b:11	qoteedy	qotedy	qoteedy	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:5;IT2a:4;RF1b:5	ZL3b:qotee+[DY]+∅;IT2a:qote+[DY]+∅;RF1b:qotee+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f108v.30	f108v	f108	7	ZL3b:11;IT2a:12;RF1b:11	dar	qoteedy	dar	ZL3b:SUFFIX;IT2a:ABSENT;RF1b:SUFFIX	ZL3b:1;RF1b:1	ZL3b:d+[AR]+∅;RF1b:d+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAR	f108v.30	f108v	f108	7	ZL3b:11;IT2a:12;RF1b:11	dar	qoteedy	dar	ZL3b:FREE;IT2a:ABSENT;RF1b:FREE	ZL3b:0;RF1b:0	ZL3b:∅+[DAR]+∅;RF1b:∅+[DAR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f108v.30	f108v	f108	7	ZL3b:11;IT2a:12;RF1b:11	dar	qoteedy	dar	ZL3b:ABSENT;IT2a:INTERNAL;RF1b:ABSENT	IT2a:2	IT2a:qo+[TE]+edy	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TEE	f108v.30	f108v	f108	7	ZL3b:11;IT2a:12;RF1b:11	dar	qoteedy	dar	ZL3b:ABSENT;IT2a:INTERNAL;RF1b:ABSENT	IT2a:2	IT2a:qo+[TEE]+dy	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f108v.30	f108v	f108	7	ZL3b:11;IT2a:12;RF1b:11	dar	qoteedy	dar	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:ABSENT	IT2a:5	IT2a:qotee+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f108v.30	f108v	f108	8	ZL3b:11;IT2a:12;RF1b:11	raiin	dar	raiin	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:ABSENT	IT2a:1	IT2a:d+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAR	f108v.30	f108v	f108	8	ZL3b:11;IT2a:12;RF1b:11	raiin	dar	raiin	ZL3b:ABSENT;IT2a:FREE;RF1b:ABSENT	IT2a:0	IT2a:∅+[DAR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f108v.30	f108v	f108	9	ZL3b:11;IT2a:12;RF1b:11	shedy	raiin	shedy	ZL3b:SUFFIX;IT2a:ABSENT;RF1b:SUFFIX	ZL3b:3;RF1b:3	ZL3b:she+[DY]+∅;RF1b:she+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f108v.30	f108v	f108	10	ZL3b:11;IT2a:12;RF1b:11	qotain	shedy	qotain	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:ABSENT	IT2a:3	IT2a:she+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f108v.30	f108v	f108	11	ZL3b:11;IT2a:12;RF1b:11	oteedy	qotain	oteedy	ZL3b:INTERNAL;IT2a:ABSENT;RF1b:INTERNAL	ZL3b:1;RF1b:1	ZL3b:o+[TE]+edy;RF1b:o+[TE]+edy	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:DEFINITE_SPACE;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TEE	f108v.30	f108v	f108	11	ZL3b:11;IT2a:12;RF1b:11	oteedy	qotain	oteedy	ZL3b:INTERNAL;IT2a:ABSENT;RF1b:INTERNAL	ZL3b:1;RF1b:1	ZL3b:o+[TEE]+dy;RF1b:o+[TEE]+dy	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:DEFINITE_SPACE;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f108v.30	f108v	f108	11	ZL3b:11;IT2a:12;RF1b:11	oteedy	qotain	oteedy	ZL3b:SUFFIX;IT2a:ABSENT;RF1b:SUFFIX	ZL3b:4;RF1b:4	ZL3b:otee+[DY]+∅;RF1b:otee+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:DEFINITE_SPACE;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f108v.30	f108v	f108	12	IT2a:12		oteedy		IT2a:INTERNAL	IT2a:1	IT2a:o+[TE]+edy	AVAILABLE_EXACT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	IT2a:DEFINITE_SPACE	IT2a:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TEE	f108v.30	f108v	f108	12	IT2a:12		oteedy		IT2a:INTERNAL	IT2a:1	IT2a:o+[TEE]+dy	AVAILABLE_EXACT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	IT2a:DEFINITE_SPACE	IT2a:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f108v.30	f108v	f108	12	IT2a:12		oteedy		IT2a:SUFFIX	IT2a:4	IT2a:otee+[DY]+∅	AVAILABLE_EXACT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	IT2a:DEFINITE_SPACE	IT2a:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f108v.31	f108v	f108	1	ZL3b:13;IT2a:11;RF1b:11	ol	ol	ol	ZL3b:FREE;IT2a:FREE;RF1b:FREE	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[OL]+∅;IT2a:∅+[OL]+∅;RF1b:∅+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f108v.31	f108v	f108	2	ZL3b:13;IT2a:11;RF1b:11	cheol	cheol	cheol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:che+[OL]+∅;IT2a:che+[OL]+∅;RF1b:che+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f108v.31	f108v	f108	4	ZL3b:13;IT2a:11;RF1b:11	qokedy	qokedy	qokedy	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:4;IT2a:4;RF1b:4	ZL3b:qoke+[DY]+∅;IT2a:qoke+[DY]+∅;RF1b:qoke+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f108v.31	f108v	f108	7	ZL3b:13;IT2a:11;RF1b:11	qoteedy	qoteedy	qoteedy	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:2;IT2a:2;RF1b:2	ZL3b:qo+[TE]+edy;IT2a:qo+[TE]+edy;RF1b:qo+[TE]+edy	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TEE	f108v.31	f108v	f108	7	ZL3b:13;IT2a:11;RF1b:11	qoteedy	qoteedy	qoteedy	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:2;IT2a:2;RF1b:2	ZL3b:qo+[TEE]+dy;IT2a:qo+[TEE]+dy;RF1b:qo+[TEE]+dy	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f108v.31	f108v	f108	7	ZL3b:13;IT2a:11;RF1b:11	qoteedy	qoteedy	qoteedy	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:5;IT2a:5;RF1b:5	ZL3b:qotee+[DY]+∅;IT2a:qotee+[DY]+∅;RF1b:qotee+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f108v.31	f108v	f108	8	ZL3b:13;IT2a:11;RF1b:11	otedy	otedy	otedy	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:1;IT2a:1;RF1b:1	ZL3b:o+[TE]+dy;IT2a:o+[TE]+dy;RF1b:o+[TE]+dy	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f108v.31	f108v	f108	8	ZL3b:13;IT2a:11;RF1b:11	otedy	otedy	otedy	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:ote+[DY]+∅;IT2a:ote+[DY]+∅;RF1b:ote+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f108v.31	f108v	f108	9	ZL3b:13;IT2a:11;RF1b:11	qokedy	qokedy	qokedy	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:4;IT2a:4;RF1b:4	ZL3b:qoke+[DY]+∅;IT2a:qoke+[DY]+∅;RF1b:qoke+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f108v.31	f108v	f108	10	ZL3b:13;IT2a:11;RF1b:11	okeea	okeeor	okeear	ZL3b:ABSENT;IT2a:ABSENT;RF1b:SUFFIX	RF1b:4	RF1b:okee+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f108v.32	f108v	f108	3	ZL3b:10;IT2a:10;RF1b:10	qokedar	qokedar	qokedar	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:5;IT2a:5;RF1b:5	ZL3b:qoked+[AR]+∅;IT2a:qoked+[AR]+∅;RF1b:qoked+[AR]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAR	f108v.32	f108v	f108	3	ZL3b:10;IT2a:10;RF1b:10	qokedar	qokedar	qokedar	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:4;IT2a:4;RF1b:4	ZL3b:qoke+[DAR]+∅;IT2a:qoke+[DAR]+∅;RF1b:qoke+[DAR]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f108v.32	f108v	f108	4	ZL3b:10;IT2a:10;RF1b:10	olkeedy	olkeeedy	olkeedy	ZL3b:PREFIX;IT2a:PREFIX;RF1b:PREFIX	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[OL]+keedy;IT2a:∅+[OL]+keeedy;RF1b:∅+[OL]+keedy	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	B	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
