event_id	source_host_id	target_host_id	source_host	target_host	locus	physical_folio	section	currier	hand	source_index	target_index	source_frequency_bin	position_quartile	line_count_bin	claim_state
1285	Had386158f5afc89b	H2689367b205c16ce	cthy	ok	f106v.4	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1286	H2689367b205c16ce	H18ac3e7343f01689	ok	d	f106v.4	f106	S	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1287	H18ac3e7343f01689	Hca978112ca1bbdca	d	a	f106v.4	f106	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1288	Hca978112ca1bbdca	Hefd33602387616e1	a	ara	f106v.4	f106	S	B	3	7	8	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1289	H1f3aec7c35c1441c	H8418150b75d3afee	sho	eey	f106v.5	f106	S	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1290	H8418150b75d3afee	H2689367b205c16ce	eey	ok	f106v.5	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1291	H2689367b205c16ce	H8ecc337d54605949	ok	ypche	f106v.5	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1292	H8ecc337d54605949	Heb9b0681fbc34e9b	ypche	opched	f106v.5	f106	S	B	3	4	5	F2_4	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1293	Heb9b0681fbc34e9b	H9764b4a8870a5b75	opched	opche	f106v.5	f106	S	B	3	5	6	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1294	H9764b4a8870a5b75	H0a19b4727d1fbd3a	opche	ot	f106v.5	f106	S	B	3	6	7	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1295	H0a19b4727d1fbd3a	H148de9c5a7a44d19	ot	p	f106v.5	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1296	H148de9c5a7a44d19	H055eebf601617046	p	aiin	f106v.5	f106	S	B	3	8	9	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1297	H055eebf601617046	Hdd4423cddb822fbb	aiin	octhy	f106v.5	f106	S	B	3	9	10	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1298	Hdd4423cddb822fbb	H9fe430e5274621be	octhy	air	f106v.5	f106	S	B	3	10	11	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1299	H9fe430e5274621be	Hd1ee0b45da3fe74f	air	ry	f106v.5	f106	S	B	3	11	12	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1300	H055eebf601617046	H65c74c15a686187b	aiin	o	f106v.6	f106	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1301	H65c74c15a686187b	H5630582ce98795d8	o	kche	f106v.6	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1302	H5630582ce98795d8	H5d61caeedf54c4df	kche	eo	f106v.6	f106	S	B	3	3	4	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1303	H5d61caeedf54c4df	H1d5649c4e9550b0b	eo	olk	f106v.6	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1304	H65c74c15a686187b	H28c8b43040ea6474	o	alsh	f106v.6	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1305	H28c8b43040ea6474	H2689367b205c16ce	alsh	ok	f106v.6	f106	S	B	3	8	9	F2_4	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1306	H2689367b205c16ce	H1cedad0d7f57e42b	ok	kararo	f106v.6	f106	S	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1307	H7175517a370b5cd2	H65c74c15a686187b	or	o	f106v.8	f106	S	B	3	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1308	H65c74c15a686187b	H7807c93cedb3aa4e	o	rol	f106v.8	f106	S	B	3	2	3	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1309	H7807c93cedb3aa4e	H055eebf601617046	rol	aiin	f106v.8	f106	S	B	3	3	4	F5_15	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1310	H055eebf601617046	H0a19b4727d1fbd3a	aiin	ot	f106v.8	f106	S	B	3	4	5	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1311	Heb32e9d3f7fc993f	H1d5649c4e9550b0b	shod	olk	f106v.9	f106	S	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1312	H1a34b18ff6cb4e06	Hacac86c0e609ca90	ysheo	l	f106v.10	f106	S	B	3	1	2	F2_4	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1313	Hacac86c0e609ca90	H8418150b75d3afee	l	eey	f106v.10	f106	S	B	3	2	3	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1314	H8418150b75d3afee	H18ac3e7343f01689	eey	d	f106v.10	f106	S	B	3	3	4	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1315	H18ac3e7343f01689	H3d40f99acd3b0e84	d	yt	f106v.10	f106	S	B	3	4	5	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1316	H3d40f99acd3b0e84	H50708144325eb41d	yt	ych	f106v.10	f106	S	B	3	5	6	F16_63	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1317	H50708144325eb41d	H825b55e95bbe74c3	ych	olty	f106v.10	f106	S	B	3	6	7	F2_4	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1318	H250fccd5f5f76c7c	H454349e422f05297	che	r	f106v.14	f106	S	B	3	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1319	H454349e422f05297	Hab5b62081b1d305e	r	ar	f106v.14	f106	S	B	3	2	3	F16_63	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1320	H055eebf601617046	H0a19b4727d1fbd3a	aiin	ot	f106v.16	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1321	H0a19b4727d1fbd3a	H65c74c15a686187b	ot	o	f106v.16	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1322	H65c74c15a686187b	H343677762813eaeb	o	ch	f106v.16	f106	S	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1323	H343677762813eaeb	H0a19b4727d1fbd3a	ch	ot	f106v.16	f106	S	B	3	6	7	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1324	H0a19b4727d1fbd3a	H3f79bb7b435b0532	ot	e	f106v.16	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1325	H3f79bb7b435b0532	H18ac3e7343f01689	e	d	f106v.16	f106	S	B	3	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1326	H18ac3e7343f01689	Ha1fce4363854ff88	d	y	f106v.16	f106	S	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1327	Ha1fce4363854ff88	Hca978112ca1bbdca	y	a	f106v.16	f106	S	B	3	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1328	H70028a589eaa44f3	H9377303376e72e9e	pshodalos	oksh	f106v.18	f106	S	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1329	H9377303376e72e9e	H69357585517d8ba6	oksh	okshy	f106v.18	f106	S	B	3	2	3	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1330	H69357585517d8ba6	H9b103d543c4e0bb8	okshy	opch	f106v.18	f106	S	B	3	3	4	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1331	H9b103d543c4e0bb8	Hbe7b736e0abc7788	opch	okshd	f106v.18	f106	S	B	3	4	5	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1332	Hbe7b736e0abc7788	Hab5b62081b1d305e	okshd	ar	f106v.18	f106	S	B	3	5	6	F2_4	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1333	Hab5b62081b1d305e	H18ac3e7343f01689	ar	d	f106v.18	f106	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1334	H18ac3e7343f01689	H27a84712e4b22c41	d	ee	f106v.18	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1335	H27a84712e4b22c41	H7e2b754a64784e5b	ee	otaly	f106v.18	f106	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1336	H7e2b754a64784e5b	H41164471862a0062	otaly	airy	f106v.18	f106	S	B	3	9	10	F5_15	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1337	Heb32e9d3f7fc993f	H4bfaf07ab0d1f927	shod	okchy	f106v.22	f106	S	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1338	H4bfaf07ab0d1f927	H2689367b205c16ce	okchy	ok	f106v.22	f106	S	B	3	2	3	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1339	H2689367b205c16ce	H69357585517d8ba6	ok	okshy	f106v.22	f106	S	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1340	H69357585517d8ba6	H2689367b205c16ce	okshy	ok	f106v.22	f106	S	B	3	4	5	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1341	H2689367b205c16ce	H3f79bb7b435b0532	ok	e	f106v.22	f106	S	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1342	H3f79bb7b435b0532	H2bdd94c004581aa9	e	ey	f106v.22	f106	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1343	H2bdd94c004581aa9	Hbcf2a424e1e015d3	ey	opshe	f106v.22	f106	S	B	3	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1344	Hab5b62081b1d305e	H3aecd5bfd5c9a1af	ar	eol	f106v.25	f106	S	B	3	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1345	H3aecd5bfd5c9a1af	Hacac86c0e609ca90	eol	l	f106v.25	f106	S	B	3	2	3	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1346	Hacac86c0e609ca90	Hab5b62081b1d305e	l	ar	f106v.25	f106	S	B	3	3	4	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1347	Hab5b62081b1d305e	Hacac86c0e609ca90	ar	l	f106v.25	f106	S	B	3	4	5	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1348	Hacac86c0e609ca90	Had3ef4aabf54034b	l	okarol	f106v.25	f106	S	B	3	5	6	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1349	Hab5b62081b1d305e	H9fe430e5274621be	ar	air	f106v.26	f106	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1350	H9fe430e5274621be	H1b4f54fed76a131d	air	kshd	f106v.26	f106	S	B	3	2	3	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1351	H1b4f54fed76a131d	H2689367b205c16ce	kshd	ok	f106v.26	f106	S	B	3	3	4	F2_4	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1352	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f106v.26	f106	S	B	3	4	5	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1353	H5800f9239ad5bf3e	H18ac3e7343f01689	olcheo	d	f106v.27	f106	S	B	3	1	2	F2_4	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1354	H18ac3e7343f01689	H0ac329cdd431e2e8	d	eot	f106v.27	f106	S	B	3	2	3	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1355	He303b2daa3604270	H4e6cabfe99b16265	psheo	olkee	f106v.28	f106	S	B	3	1	2	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1356	H4e6cabfe99b16265	Heaabc0a66defdb93	olkee	okor	f106v.28	f106	S	B	3	2	3	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1357	Heaabc0a66defdb93	H16149626b0365e04	okor	eos	f106v.28	f106	S	B	3	3	4	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1358	H16149626b0365e04	Ha1fce4363854ff88	eos	y	f106v.28	f106	S	B	3	4	5	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1359	Ha1fce4363854ff88	H0a19b4727d1fbd3a	y	ot	f106v.28	f106	S	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1360	H0a19b4727d1fbd3a	H5d61caeedf54c4df	ot	eo	f106v.28	f106	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1361	H5d61caeedf54c4df	H0a19b4727d1fbd3a	eo	ot	f106v.28	f106	S	B	3	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1362	H0a19b4727d1fbd3a	H2689367b205c16ce	ot	ok	f106v.28	f106	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1363	H364824fb00a38f2d	Ha36e0f12ec5e5f64	ycheey	olchey	f106v.29	f106	S	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1364	Ha36e0f12ec5e5f64	Ha1fce4363854ff88	olchey	y	f106v.29	f106	S	B	3	2	3	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1365	Ha1fce4363854ff88	H0a19b4727d1fbd3a	y	ot	f106v.29	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1366	H0a19b4727d1fbd3a	H840a8dcfeae95966	ot	os	f106v.29	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1367	H840a8dcfeae95966	H0a19b4727d1fbd3a	os	ot	f106v.29	f106	S	B	3	5	6	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1368	H0a19b4727d1fbd3a	H0a19b4727d1fbd3a	ot	ot	f106v.29	f106	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1369	H0a19b4727d1fbd3a	H0a19b4727d1fbd3a	ot	ot	f106v.29	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1370	H0a19b4727d1fbd3a	H8881364ef7f4b5d6	ot	olos	f106v.29	f106	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1371	H8881364ef7f4b5d6	H055eebf601617046	olos	aiin	f106v.29	f106	S	B	3	9	10	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1372	H65c74c15a686187b	H65c74c15a686187b	o	o	f106v.33	f106	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1373	H65c74c15a686187b	H0a19b4727d1fbd3a	o	ot	f106v.33	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1374	H0a19b4727d1fbd3a	Ha1fce4363854ff88	ot	y	f106v.33	f106	S	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1375	Ha1fce4363854ff88	Hacac86c0e609ca90	y	l	f106v.33	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1376	Hacac86c0e609ca90	H055eebf601617046	l	aiin	f106v.33	f106	S	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1377	H3db158612ac9e3ed	H467e5238f039e627	pchod	kcheeor	f106v.34	f106	S	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1378	H467e5238f039e627	H6351825030155836	kcheeor	al	f106v.34	f106	S	B	3	2	3	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1379	H6351825030155836	H2076584e3f0868e7	al	ky	f106v.34	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1380	H2076584e3f0868e7	Had386158f5afc89b	ky	cthy	f106v.34	f106	S	B	3	4	5	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1381	Had386158f5afc89b	H840a8dcfeae95966	cthy	os	f106v.34	f106	S	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1382	H840a8dcfeae95966	Hab5b62081b1d305e	os	ar	f106v.34	f106	S	B	3	6	7	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1383	Hab5b62081b1d305e	H18ac3e7343f01689	ar	d	f106v.34	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1384	H18ac3e7343f01689	Hafa382d9e76e57e6	d	pcheo	f106v.34	f106	S	B	3	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1385	Hafa382d9e76e57e6	H0a19b4727d1fbd3a	pcheo	ot	f106v.34	f106	S	B	3	9	10	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1386	H0a19b4727d1fbd3a	H7175517a370b5cd2	ot	or	f106v.34	f106	S	B	3	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1387	H7175517a370b5cd2	H7132f0fc4ef6f071	or	aloda	f106v.34	f106	S	B	3	11	12	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1388	H65c74c15a686187b	Hfa12806087aab99d	o	ockhy	f106v.35	f106	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1389	Hfa12806087aab99d	H99fa2a55212dbc31	ockhy	okeey	f106v.35	f106	S	B	3	2	3	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1390	Hacac86c0e609ca90	H27a84712e4b22c41	l	ee	f106v.36	f106	S	B	3	1	2	F64P	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1391	H27a84712e4b22c41	H2689367b205c16ce	ee	ok	f106v.36	f106	S	B	3	2	3	F64P	Q1	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1392	H2689367b205c16ce	H1d5649c4e9550b0b	ok	olk	f106v.36	f106	S	B	3	3	4	F64P	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1393	H3f79bb7b435b0532	H65c74c15a686187b	e	o	f106v.41	f106	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1394	H65c74c15a686187b	H2bdd94c004581aa9	o	ey	f106v.41	f106	S	B	3	2	3	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1395	H2bdd94c004581aa9	H8254c329a92850f6	ey	k	f106v.41	f106	S	B	3	3	4	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1396	H9db931798b8a1aab	Ha1fce4363854ff88	cthey	y	f106v.44	f106	S	B	3	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1397	Ha1fce4363854ff88	H2689367b205c16ce	y	ok	f106v.44	f106	S	B	3	2	3	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1398	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f106v.44	f106	S	B	3	3	4	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1399	H99fa2a55212dbc31	H18ac3e7343f01689	okeey	d	f106v.45	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1400	H18ac3e7343f01689	Ha1fce4363854ff88	d	y	f106v.45	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1401	Ha1fce4363854ff88	H343677762813eaeb	y	ch	f106v.45	f106	S	B	3	4	5	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1402	H343677762813eaeb	H9b707abd48357ba4	ch	oqot	f106v.45	f106	S	B	3	5	6	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1403	H9b707abd48357ba4	Ha1fce4363854ff88	oqot	y	f106v.45	f106	S	B	3	6	7	F1	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1404	H8418150b75d3afee	Hab5b62081b1d305e	eey	ar	f106v.45	f106	S	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1405	Hab5b62081b1d305e	H8a21a9fb7eb34005	ar	ail	f106v.45	f106	S	B	3	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1406	H3d40f99acd3b0e84	H2689367b205c16ce	yt	ok	f106v.46	f106	S	B	3	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1407	H2689367b205c16ce	H2689367b205c16ce	ok	ok	f106v.46	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1408	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f106v.46	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1409	Ha1fce4363854ff88	Ha1a3ca986df2bc60	y	okeeey	f106v.46	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1410	Ha1a3ca986df2bc60	H8254c329a92850f6	okeeey	k	f106v.46	f106	S	B	3	5	6	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1411	H8254c329a92850f6	Hacac86c0e609ca90	k	l	f106v.46	f106	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1412	Hacac86c0e609ca90	He3a041c293621f94	l	oky	f106v.46	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1413	He3a041c293621f94	H454349e422f05297	oky	r	f106v.46	f106	S	B	3	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1414	H454349e422f05297	H65c74c15a686187b	r	o	f106v.46	f106	S	B	3	9	10	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1415	H65c74c15a686187b	H840a8dcfeae95966	o	os	f106v.46	f106	S	B	3	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1416	H519df7fdb2cdc8ce	H4bfaf07ab0d1f927	ykeeol	okchy	f107r.1	f107	S	B	3	3	4	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1417	H4bfaf07ab0d1f927	H7175517a370b5cd2	okchy	or	f107r.1	f107	S	B	3	4	5	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1418	H7175517a370b5cd2	He6c2d60454bfa5cc	or	okeesod	f107r.1	f107	S	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
