page_host	held_folio	events	host_bits	position_bits	position_gain_bits	host_top1	host_top3	position_top1	position_top3
y	f6	1	4.481126689737	4.610367255122	-0.129240565385	0	0	0	0
y	f66	3	13.303033461062	11.770293758263	1.532739702799	0	0	0	0
y	f7	3	14.618558555877	14.212188760399	0.406369795479	0	1	0	0
y	f75	11	34.216967105256	32.113899365962	2.103067739295	3	8	4	8
y	f76	22	61.112646387315	62.254231751837	-1.141585364521	13	18	12	18
y	f77	17	48.030172630364	43.234933730496	4.795238899869	9	13	9	13
y	f78	12	34.139645084544	30.759631741924	3.380013342620	7	10	8	8
y	f79	11	39.289266752527	38.458605080637	0.830661671890	2	6	2	5
y	f80	18	64.023029755735	59.504953771793	4.518075983942	4	11	4	8
y	f81	9	25.380973265850	22.636718194379	2.744255071470	5	7	5	7
y	f82	10	35.245476529381	35.460687555634	-0.215211026253	4	8	4	7
y	f83	20	56.202709164309	52.182712187298	4.019996977011	10	17	9	17
y	f85	5	14.722625702341	14.422322474366	0.300303227975	2	3	2	4
y	f86	16	64.659437130164	62.571136137149	2.088300993014	2	6	3	6
y	f87	1	4.538842187593	3.528487872519	1.010354315074	0	0	0	0
y	f88	3	17.622659772091	21.807081956090	-4.184422184000	0	1	0	1
y	f89	1	2.114633042416	1.935601177537	0.179031864878	1	1	1	1
y	f9	8	32.137346522283	30.360714051964	1.776632470319	0	0	2	3
y	f94	5	17.986021730031	17.033325653966	0.952696076065	1	1	1	1
y	f95	20	77.791993721187	74.204647418953	3.587346302234	2	4	2	6
yk	f105	1	3.700439718141	2.259867126755	1.440572591386	0	1	1	1
yk	f16	1	7.607330313750	8.955253617170	-1.347923303420	0	0	0	0
yk	f18	1	3.700439718141	3.825970600225	-0.125530882084	0	1	0	1
yk	f28	1	6.022367813028	7.370291116449	-1.347923303420	0	0	0	0
yk	f34	2	9.693060978206	9.929429209914	-0.236368231708	0	1	0	1
yk	f39	2	11.278023478928	11.011891370106	0.266132108821	0	1	0	1
yk	f40	1	3.700439718141	2.259867126755	1.440572591386	0	1	1	1
yk	f43	2	7.371132883319	5.161939486164	2.209193397155	1	2	1	2
yk	f46	1	3.700439718141	2.144046369617	1.556393348524	0	1	1	1
yk	f51	1	6.022367813028	4.581795221642	1.440572591386	0	0	0	0
yk	f52	1	7.607330313750	8.955253617170	-1.347923303420	0	0	0	0
yk	f55	2	9.693060978206	7.775737098165	1.917323880042	0	1	0	1
yk	f58	2	7.371132883319	5.446673512989	1.924459370330	1	2	1	2
yk	f77	1	7.607330313750	8.955253617170	-1.347923303420	0	0	0	0
yk	f78	1	7.607330313750	8.955253617170	-1.347923303420	0	0	0	0
yk	f79	1	6.022367813028	4.581795221642	1.440572591386	0	0	0	0
yk	f86	4	17.356237164272	11.503281376895	5.852955787378	1	3	3	3
yk	f88	1	3.700439718141	2.144046369617	1.556393348524	0	1	1	1
yk	f9	1	3.700439718141	2.259867126755	1.440572591386	0	1	1	1
yt	f106	3	11.219163519153	7.887824899968	3.331338619185	1	3	1	3
yt	f107	1	2.835505962372	2.138898105822	0.696607856550	1	1	0	1
yt	f16	1	2.835505962372	2.082708164974	0.752797797398	1	1	1	1
yt	f19	2	7.041547585246	6.214702558119	0.826845027127	1	2	1	1
yt	f22	2	7.693624281826	7.197108498104	0.496515783721	1	1	1	1
yt	f35	1	4.234055338862	4.681514315833	-0.447458976971	0	1	0	0
yt	f36	1	2.835505962372	1.712939320165	1.122566642206	1	1	1	1
yt	f43	1	2.835505962372	1.712939320165	1.122566642206	1	1	1	1
yt	f58	3	16.729221210861	14.940647199529	1.788574011331	0	1	0	1
yt	f75	1	4.234055338862	3.657863047769	0.576192291093	0	1	0	1
yt	f76	1	4.234055338862	3.437446798268	0.796608540594	0	1	0	0
yt	f77	1	4.886132035442	3.561262665242	1.324869370199	0	0	0	0
yt	f78	1	2.835505962372	2.138898105822	0.696607856550	1	1	0	1
yt	f79	1	7.693486957499	9.041410260920	-1.347923303420	0	0	0	0
yt	f86	11	42.041219050276	29.743120747430	12.298098302846	6	10	6	10
yt	f9	1	2.835505962372	1.712939320165	1.122566642206	1	1	1	1
yt	f94	1	4.234055338862	2.480139675766	1.753915663096	0	1	0	1
