world	signs	PAGE_HOST_PAGE_OTHER_COMPILER	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	max_three
2246	-+---++---++-	1.967817420388	1.805709692083	1.833404203488	1.967817420388
2247	-+---++---+++	1.840618234502	1.473940873002	1.682299461442	1.840618234502
2248	-+---++--+---	-0.125322453900	0.186696598972	0.073033958655	0.186696598972
2249	-+---++--+--+	-0.252521639786	-0.145072220108	-0.078070783390	-0.078070783390
2250	-+---++--+-+-	0.157606576389	0.186696598972	0.148586329678	0.186696598972
2251	-+---++--+-++	0.030407390503	-0.145072220108	-0.002518412367	0.030407390503
2252	-+---++--++--	1.029277632939	1.231674659070	1.342313791840	1.342313791840
2253	-+---++--++-+	0.902078447053	0.899905839989	1.191209049794	1.191209049794
2254	-+---++--+++-	1.312206663228	1.231674659070	1.417866162862	1.417866162862
2255	-+---++--++++	1.185007477342	0.899905839989	1.266761420817	1.266761420817
2256	-+---++-+----	0.318043183136	0.314752206337	0.246804412008	0.318043183136
2257	-+---++-+---+	0.190843997250	-0.017016612743	0.095699669962	0.190843997250
2258	-+---++-+--+-	0.600972213425	0.314752206337	0.322356783031	0.600972213425
2259	-+---++-+--++	0.473773027539	-0.017016612743	0.171252040985	0.473773027539
2260	-+---++-+-+--	1.472643269975	1.359730266434	1.516084245192	1.516084245192
2261	-+---++-+-+-+	1.345444084089	1.027961447354	1.364979503146	1.364979503146
2262	-+---++-+-++-	1.755572300263	1.359730266434	1.591636616215	1.755572300263
2263	-+---++-+-+++	1.628373114377	1.027961447354	1.440531874169	1.628373114377
2264	-+---++-++---	-0.337567574024	-0.259282826676	-0.168733628618	-0.168733628618
2265	-+---++-++--+	-0.464766759910	-0.591051645756	-0.319838370663	-0.319838370663
2266	-+---++-++-+-	-0.054638543735	-0.259282826676	-0.093181257595	-0.054638543735
2267	-+---++-++-++	-0.181837729621	-0.591051645756	-0.244285999641	-0.181837729621
2268	-+---++-+++--	0.817032512815	0.785695233421	1.100546204566	1.100546204566
2269	-+---++-+++-+	0.689833326929	0.453926414341	0.949441462521	0.949441462521
2270	-+---++-++++-	1.099961543103	0.785695233421	1.176098575589	1.176098575589
2271	-+---++-+++++	0.972762357218	0.453926414341	1.024993833544	1.024993833544
2272	-+---+++-----	1.171773587331	0.885975639188	0.360132968542	1.171773587331
2273	-+---+++----+	1.044574401445	0.554206820108	0.209028226497	1.044574401445
2274	-+---+++---+-	1.454702617620	0.885975639188	0.435685339565	1.454702617620
2275	-+---+++---++	1.327503431734	0.554206820108	0.284580597519	1.327503431734
2276	-+---+++--+--	2.326373674170	1.930953699286	1.629412801726	2.326373674170
2277	-+---+++--+-+	2.199174488284	1.599184880205	1.478308059681	2.199174488284
2278	-+---+++--++-	2.609302704458	1.930953699286	1.704965172749	2.609302704458
2279	-+---+++--+++	2.482103518572	1.599184880205	1.553860430704	2.482103518572
2280	-+---+++-+---	0.516162830171	0.311940606175	-0.055405072083	0.516162830171
2281	-+---+++-+--+	0.388963644285	-0.019828212905	-0.206509814129	0.388963644285
2282	-+---+++-+-+-	0.799091860460	0.311940606175	0.020147298939	0.799091860460
2283	-+---+++-+-++	0.671892674574	-0.019828212905	-0.130957443106	0.671892674574
2284	-+---+++-++--	1.670762917010	1.356918666272	1.213874761101	1.670762917010
2285	-+---+++-++-+	1.543563731124	1.025149847192	1.062770019055	1.543563731124
2286	-+---+++-+++-	1.953691947298	1.356918666272	1.289427132124	1.953691947298
2287	-+---+++-++++	1.826492761412	1.025149847192	1.138322390078	1.826492761412
2288	-+---++++----	0.959528467207	0.439996213540	0.118365381269	0.959528467207
2289	-+---++++---+	0.832329281321	0.108227394460	-0.032739360777	0.832329281321
2290	-+---++++--+-	1.242457497496	0.439996213540	0.193917752292	1.242457497496
2291	-+---++++--++	1.115258311610	0.108227394460	0.042813010246	1.115258311610
2292	-+---++++-+--	2.114128554046	1.484974273637	1.387645214453	2.114128554046
2293	-+---++++-+-+	1.986929368160	1.153205454557	1.236540472408	1.986929368160
2294	-+---++++-++-	2.397057584334	1.484974273637	1.463197585476	2.397057584334
2295	-+---++++-+++	2.269858398448	1.153205454557	1.312092843430	2.269858398448
2296	-+---+++++---	0.303917710047	-0.134038819473	-0.297172659357	0.303917710047
2297	-+---+++++--+	0.176718524161	-0.465807638554	-0.448277401402	0.176718524161
2298	-+---+++++-+-	0.586846740336	-0.134038819473	-0.221620288334	0.586846740336
2299	-+---+++++-++	0.459647554450	-0.465807638554	-0.372725030379	0.459647554450
2300	-+---++++++--	1.458517796886	0.910939240624	0.972107173828	1.458517796886
2301	-+---++++++-+	1.331318611000	0.579170421544	0.821002431782	1.331318611000
2302	-+---+++++++-	1.741446827174	0.910939240624	1.047659544850	1.741446827174
2303	-+---++++++++	1.614247641288	0.579170421544	0.896554802805	1.614247641288
2304	-+--+--------	-0.250719919688	0.848185260544	0.357614556175	0.848185260544
2305	-+--+-------+	-0.377919105574	0.516416441464	0.206509814129	0.516416441464
2306	-+--+------+-	0.032209110600	0.848185260544	0.433166927198	0.848185260544
2307	-+--+------++	-0.094990075286	0.516416441464	0.282062185152	0.516416441464
2308	-+--+-----+--	0.903880167150	1.893163320642	1.626894389359	1.893163320642
2309	-+--+-----+-+	0.776680981264	1.561394501561	1.475789647313	1.561394501561
2310	-+--+-----++-	1.186809197439	1.893163320642	1.702446760382	1.893163320642
2311	-+--+-----+++	1.059610011553	1.561394501561	1.551342018336	1.561394501561
2312	-+--+----+---	-0.906330676848	0.274150227531	-0.057923484451	0.274150227531
2313	-+--+----+--+	-1.033529862734	-0.057618591549	-0.209028226497	-0.057618591549
2314	-+--+----+-+-	-0.623401646560	0.274150227531	0.017628886572	0.274150227531
2315	-+--+----+-++	-0.750600832446	-0.057618591549	-0.133475855474	-0.057618591549
2316	-+--+----++--	0.248269409990	1.319128287629	1.211356348733	1.319128287629
2317	-+--+----++-+	0.121070224105	0.987359468548	1.060251606688	1.060251606688
2318	-+--+----+++-	0.531198440279	1.319128287629	1.286908719756	1.319128287629
2319	-+--+----++++	0.403999254393	0.987359468548	1.135803977710	1.135803977710
2320	-+--+---+----	-0.462965039812	0.402205834896	0.115846968902	0.402205834896
2321	-+--+---+---+	-0.590164225698	0.070437015816	-0.035257773144	0.070437015816
2322	-+--+---+--+-	-0.180036009524	0.402205834896	0.191399339925	0.402205834896
2323	-+--+---+--++	-0.307235195410	0.070437015816	0.040294597879	0.070437015816
2324	-+--+---+-+--	0.691635047026	1.447183894993	1.385126802086	1.447183894993
2325	-+--+---+-+-+	0.564435861140	1.115415075913	1.234022060040	1.234022060040
2326	-+--+---+-++-	0.974564077315	1.447183894993	1.460679173109	1.460679173109
2327	-+--+---+-+++	0.847364891429	1.115415075913	1.309574431063	1.309574431063
2328	-+--+---++---	-1.118575796972	-0.171829198117	-0.299691071724	-0.171829198117
2329	-+--+---++--+	-1.245774982858	-0.503598017198	-0.450795813770	-0.450795813770
2330	-+--+---++-+-	-0.835646766684	-0.171829198117	-0.224138700701	-0.171829198117
2331	-+--+---++-++	-0.962845952570	-0.503598017198	-0.375243442747	-0.375243442747
2332	-+--+---+++--	0.036024289866	0.873148861980	0.969588761460	0.969588761460
2333	-+--+---+++-+	-0.091174896020	0.541380042900	0.818484019414	0.818484019414
2334	-+--+---++++-	0.318953320155	0.873148861980	1.045141132483	1.045141132483
2335	-+--+---+++++	0.191754134269	0.541380042900	0.894036390437	0.894036390437
2336	-+--+--+-----	0.390765364383	0.973429267747	0.229175525436	0.973429267747
2337	-+--+--+----+	0.263566178497	0.641660448667	0.078070783390	0.641660448667
2338	-+--+--+---+-	0.673694394671	0.973429267747	0.304727896459	0.973429267747
2339	-+--+--+---++	0.546495208785	0.641660448667	0.153623154413	0.641660448667
2340	-+--+--+--+--	1.545365451221	2.018407327844	1.498455358620	2.018407327844
2341	-+--+--+--+-+	1.418166265335	1.686638508764	1.347350616574	1.686638508764
2342	-+--+--+--++-	1.828294481510	2.018407327844	1.574007729643	2.018407327844
2343	-+--+--+--+++	1.701095295624	1.686638508764	1.422902987597	1.701095295624
2344	-+--+--+-+---	-0.264845392777	0.399394234734	-0.186362515190	0.399394234734
2345	-+--+--+-+--+	-0.392044578663	0.067625415654	-0.337467257235	0.067625415654
2346	-+--+--+-+-+-	0.018083637511	0.399394234734	-0.110810144167	0.399394234734
2347	-+--+--+-+-++	-0.109115548375	0.067625415654	-0.261914886213	0.067625415654
2348	-+--+--+-++--	0.889754694061	1.444372294831	1.082917317994	1.444372294831
2349	-+--+--+-++-+	0.762555508175	1.112603475751	0.931812575949	1.112603475751
2350	-+--+--+-+++-	1.172683724350	1.444372294831	1.158469689017	1.444372294831
2351	-+--+--+-++++	1.045484538464	1.112603475751	1.007364946972	1.112603475751
2352	-+--+--++----	0.178520244258	0.527449842099	-0.012592061837	0.527449842099
2353	-+--+--++---+	0.051321058372	0.195681023018	-0.163696803883	0.195681023018
2354	-+--+--++--+-	0.461449274547	0.527449842099	0.062960309186	0.527449842099
2355	-+--+--++--++	0.334250088661	0.195681023018	-0.088144432860	0.334250088661
2356	-+--+--++-+--	1.333120331097	1.572427902196	1.256687771347	1.572427902196
2357	-+--+--++-+-+	1.205921145211	1.240659083116	1.105583029301	1.240659083116
2358	-+--+--++-++-	1.616049361386	1.572427902196	1.332240142370	1.616049361386
2359	-+--+--++-+++	1.488850175500	1.240659083116	1.181135400324	1.488850175500
2360	-+--+--+++---	-0.477090512901	-0.046585190914	-0.428130102463	-0.046585190914
2361	-+--+--+++--+	-0.604289698787	-0.378354009995	-0.579234844509	-0.378354009995
2362	-+--+--+++-+-	-0.194161482613	-0.046585190914	-0.352577731440	-0.046585190914
2363	-+--+--+++-++	-0.321360668499	-0.378354009995	-0.503682473486	-0.321360668499
2364	-+--+--++++--	0.677509573937	0.998392869183	0.841149730721	0.998392869183
2365	-+--+--++++-+	0.550310388051	0.666624050103	0.690044988676	0.690044988676
2366	-+--+--+++++-	0.960438604226	0.998392869183	0.916702101744	0.998392869183
2367	-+--+--++++++	0.833239418340	0.666624050103	0.765597359698	0.833239418340
2368	-+--+-+------	0.230933072350	1.094981274738	0.269470123315	1.094981274738
2369	-+--+-+-----+	0.103733886464	0.763212455657	0.118365381269	0.763212455657
2370	-+--+-+----+-	0.513862102639	1.094981274738	0.345022494338	1.094981274738
2371	-+--+-+----++	0.386662916753	0.763212455657	0.193917752292	0.763212455657
2372	-+--+-+---+--	1.385533159189	2.139959334835	1.538749956499	2.139959334835
2373	-+--+-+---+-+	1.258333973303	1.808190515755	1.387645214453	1.808190515755
2374	-+--+-+---++-	1.668462189477	2.139959334835	1.614302327522	2.139959334835
2375	-+--+-+---+++	1.541263003591	1.808190515755	1.463197585476	1.808190515755
2376	-+--+-+--+---	-0.424677684810	0.520946241725	-0.146067917311	0.520946241725
2377	-+--+-+--+--+	-0.551876870696	0.189177422644	-0.297172659357	0.189177422644
2378	-+--+-+--+-+-	-0.141748654521	0.520946241725	-0.070515546288	0.520946241725
2379	-+--+-+--+-++	-0.268947840407	0.189177422644	-0.221620288334	0.189177422644
2380	-+--+-+--++--	0.729922402029	1.565924301822	1.123211915873	1.565924301822
2381	-+--+-+--++-+	0.602723216143	1.234155482742	0.972107173828	1.234155482742
2382	-+--+-+--+++-	1.012851432318	1.565924301822	1.198764286896	1.565924301822
2383	-+--+-+--++++	0.885652246432	1.234155482742	1.047659544850	1.234155482742
2384	-+--+-+-+----	0.018687952226	0.649001849089	0.027702536042	0.649001849089
2385	-+--+-+-+---+	-0.108511233660	0.317233030009	-0.123402206004	0.317233030009
2386	-+--+-+-+--+-	0.301616982515	0.649001849089	0.103254907065	0.649001849089
2387	-+--+-+-+--++	0.174417796629	0.317233030009	-0.047849834981	0.317233030009
2388	-+--+-+-+-+--	1.173288039065	1.693979909186	1.296982369226	1.693979909186
2389	-+--+-+-+-+-+	1.046088853179	1.362211090106	1.145877627180	1.362211090106
2390	-+--+-+-+-++-	1.456217069353	1.693979909186	1.372534740249	1.693979909186
2391	-+--+-+-+-+++	1.329017883467	1.362211090106	1.221429998203	1.362211090106
2392	-+--+-+-++---	-0.636922804934	0.074966816076	-0.387835504584	0.074966816076
2393	-+--+-+-++--+	-0.764121990820	-0.256802003004	-0.538940246630	-0.256802003004
2394	-+--+-+-++-+-	-0.353993774645	0.074966816076	-0.312283133561	0.074966816076
2395	-+--+-+-++-++	-0.481192960531	-0.256802003004	-0.463387875607	-0.256802003004
2396	-+--+-+-+++--	0.517677281905	1.119944876173	0.881444328600	1.119944876173
2397	-+--+-+-+++-+	0.390478096019	0.788176057093	0.730339586554	0.788176057093
2398	-+--+-+-++++-	0.800606312193	1.119944876173	0.956996699623	1.119944876173
2399	-+--+-+-+++++	0.673407126307	0.788176057093	0.805891957577	0.805891957577
2400	-+--+-++-----	0.872418356421	1.220225281941	0.141031092576	1.220225281941
2401	-+--+-++----+	0.745219170535	0.888456462860	-0.010073649470	0.888456462860
2402	-+--+-++---+-	1.155347386710	1.220225281941	0.216583463599	1.220225281941
2403	-+--+-++---++	1.028148200824	0.888456462860	0.065478721553	1.028148200824
2404	-+--+-++--+--	2.027018443260	2.265203342038	1.410310925760	2.265203342038
2405	-+--+-++--+-+	1.899819257374	1.933434522958	1.259206183714	1.933434522958
2406	-+--+-++--++-	2.309947473548	2.265203342038	1.485863296783	2.309947473548
2407	-+--+-++--+++	2.182748287662	1.933434522958	1.334758554737	2.182748287662
2408	-+--+-++-+---	0.216807599261	0.646190248927	-0.274506948050	0.646190248927
2409	-+--+-++-+--+	0.089608413375	0.314421429847	-0.425611690095	0.314421429847
2410	-+--+-++-+-+-	0.499736629550	0.646190248927	-0.198954577027	0.646190248927
2411	-+--+-++-+-++	0.372537443664	0.314421429847	-0.350059319073	0.372537443664
2412	-+--+-++-++--	1.371407686100	1.691168309025	0.994772885134	1.691168309025
2413	-+--+-++-++-+	1.244208500214	1.359399489945	0.843668143089	1.359399489945
2414	-+--+-++-+++-	1.654336716388	1.691168309025	1.070325256157	1.691168309025
2415	-+--+-++-++++	1.527137530502	1.359399489945	0.919220514112	1.527137530502
2416	-+--+-+++----	0.660173236297	0.774245856292	-0.100736494697	0.774245856292
2417	-+--+-+++---+	0.532974050411	0.442477037212	-0.251841236743	0.532974050411
2418	-+--+-+++--+-	0.943102266585	0.774245856292	-0.025184123674	0.943102266585
2419	-+--+-+++--++	0.815903080700	0.442477037212	-0.176288865720	0.815903080700
2420	-+--+-+++-+--	1.814773323136	1.819223916389	1.168543338487	1.819223916389
2421	-+--+-+++-+-+	1.687574137250	1.487455097309	1.017438596441	1.687574137250
2422	-+--+-+++-++-	2.097702353424	1.819223916389	1.244095709510	2.097702353424
2423	-+--+-+++-+++	1.970503167538	1.487455097309	1.092990967464	1.970503167538
2424	-+--+-++++---	0.004562479137	0.200210823279	-0.516274535323	0.200210823279
2425	-+--+-++++--+	-0.122636706749	-0.131557995801	-0.667379277369	-0.122636706749
2426	-+--+-++++-+-	0.287491509426	0.200210823279	-0.440722164300	0.287491509426
2427	-+--+-++++-++	0.160292323540	-0.131557995801	-0.591826906346	0.160292323540
2428	-+--+-+++++--	1.159162565976	1.245188883376	0.753005297861	1.245188883376
2429	-+--+-+++++-+	1.031963380090	0.913420064296	0.601900555815	1.031963380090
2430	-+--+-++++++-	1.442091596264	1.245188883376	0.828557668884	1.442091596264
2431	-+--+-+++++++	1.314892410378	0.913420064296	0.677452926838	1.314892410378
2432	-+--++-------	0.506314624924	1.294623262690	0.848704967824	1.294623262690
2433	-+--++------+	0.379115439038	0.962854443610	0.697600225778	0.962854443610
2434	-+--++-----+-	0.789243655212	1.294623262690	0.924257338846	1.294623262690
2435	-+--++-----++	0.662044469326	0.962854443610	0.773152596801	0.962854443610
2436	-+--++----+--	1.660914711762	2.339601322787	2.117984801008	2.339601322787
2437	-+--++----+-+	1.533715525876	2.007832503707	1.966880058962	2.007832503707
2438	-+--++----++-	1.943843742051	2.339601322787	2.193537172031	2.339601322787
2439	-+--++----+++	1.816644556165	2.007832503707	2.042432429985	2.042432429985
2440	-+--++---+---	-0.149296132236	0.720588229677	0.433166927198	0.720588229677
2441	-+--++---+--+	-0.276495318122	0.388819410597	0.282062185152	0.388819410597
2442	-+--++---+-+-	0.133632898052	0.720588229677	0.508719298221	0.720588229677
2443	-+--++---+-++	0.006433712166	0.388819410597	0.357614556175	0.388819410597
2444	-+--++---++--	1.005303954602	1.765566289774	1.702446760382	1.765566289774
2445	-+--++---++-+	0.878104768716	1.433797470694	1.551342018336	1.551342018336
2446	-+--++---+++-	1.288232984891	1.765566289774	1.777999131405	1.777999131405
2447	-+--++---++++	1.161033799005	1.433797470694	1.626894389359	1.626894389359
2448	-+--++--+----	0.294069504799	0.848643837041	0.606937380550	0.848643837041
2449	-+--++--+---+	0.166870318914	0.516875017961	0.455832638505	0.516875017961
2450	-+--++--+--+-	0.576998535088	0.848643837041	0.682489751573	0.848643837041
2451	-+--++--+--++	0.449799349202	0.516875017961	0.531385009527	0.531385009527
2452	-+--++--+-+--	1.448669591638	1.893621897139	1.876217213735	1.893621897139
2453	-+--++--+-+-+	1.321470405752	1.561853078058	1.725112471689	1.725112471689
2454	-+--++--+-++-	1.731598621927	1.893621897139	1.951769584757	1.951769584757
2455	-+--++--+-+++	1.604399436041	1.561853078058	1.800664842712	1.800664842712
2456	-+--++--++---	-0.361541252360	0.274608804028	0.191399339925	0.274608804028
2457	-+--++--++--+	-0.488740438246	-0.057160015052	0.040294597879	0.040294597879
2458	-+--++--++-+-	-0.078612222072	0.274608804028	0.266951710947	0.274608804028
2459	-+--++--++-++	-0.205811407958	-0.057160015052	0.115846968902	0.115846968902
2460	-+--++--+++--	0.793058834478	1.319586864125	1.460679173109	1.460679173109
2461	-+--++--+++-+	0.665859648592	0.987818045045	1.309574431063	1.309574431063
2462	-+--++--++++-	1.075987864767	1.319586864125	1.536231544132	1.536231544132
2463	-+--++--+++++	0.948788678881	0.987818045045	1.385126802086	1.385126802086
2464	-+--++-+-----	1.147799908994	1.419867269893	0.720265937085	1.419867269893
2465	-+--++-+----+	1.020600723108	1.088098450812	0.569161195039	1.088098450812
2466	-+--++-+---+-	1.430728939283	1.419867269893	0.795818308108	1.430728939283
2467	-+--++-+---++	1.303529753397	1.088098450812	0.644713566062	1.303529753397
2468	-+--++-+--+--	2.302399995833	2.464845329990	1.989545770269	2.464845329990
2469	-+--++-+--+-+	2.175200809947	2.133076510910	1.838441028223	2.175200809947
2470	-+--++-+--++-	2.585329026122	2.464845329990	2.065098141292	2.585329026122
2471	-+--++-+--+++	2.458129840236	2.133076510910	1.913993399246	2.458129840236
