held_folio	language_id	source_sta_code	mapped_phoneme	train_occurrences	held_occurrences	global_occurrences	frequent_code	mapping_hash
f106	LAZ	L1	d	398	42	440	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	M1	r	58	5	63	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	P1	x	222	16	238	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	P2	x	39	4	43	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	Q1	x	1312	93	1405	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	Q2	x	736	54	790	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	T1	d	11	1	12	0	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	T2	ɐ	5	0	5	0	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	U1	x	82	1	83	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	U2	x	49	4	53	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	V1	ɐ	1	0	1	0	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	W1	r	2	0	2	0	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	W2	r	1	0	1	0	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	X1	r	3	0	3	0	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	SVAN	A1	m	2725	229	2954	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	A2	m	1830	142	1972	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	A3	s	1997	182	2179	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	B1	a	1409	107	1516	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	B2	m	1228	97	1325	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	B3	g	126	7	133	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	B4	i	4	1	5	0	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	C1	g	690	71	761	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	C2	m	199	23	222	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	D1	s	828	56	884	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	E1	g	25	2	27	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	E2	g	12	0	12	0	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	F1	g	313	16	329	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	F2	g	9	1	10	0	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	F3	g	100	8	108	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	G1	g	581	63	644	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	G2	g	3	1	4	0	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	G3	g	15	4	19	0	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	H1	g	25	1	26	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	J1	a	1246	85	1331	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	K1	m	1345	125	1470	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	K2	g	687	37	724	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	L1	m	398	42	440	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	M1	s	58	5	63	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	P1	a	222	16	238	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	P2	a	39	4	43	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	Q1	a	1312	93	1405	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	Q2	a	736	54	790	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	T1	s	11	1	12	0	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	T2	a	5	0	5	0	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	U1	a	82	1	83	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	U2	a	49	4	53	1	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	V1	i	1	0	1	0	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	W1	i	2	0	2	0	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	W2	i	1	0	1	0	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	SVAN	X1	a	3	0	3	0	846170ec4ec04af8ed0a161f10150342978284ce0b9eec32a80d996e89191cf4
f106	ARMENIAN	A1	o	2725	229	2954	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	A2	r	1830	142	1972	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	A3	tʃʰ	1997	182	2179	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	B1	o	1409	107	1516	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	B2	kʰ	1228	97	1325	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	B3	kʰ	126	7	133	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	B4	r	4	1	5	0	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	C1	kʰ	690	71	761	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	C2	o	199	23	222	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	D1	m	828	56	884	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	E1	tʃʰ	25	2	27	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	E2	kʰ	12	0	12	0	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	F1	kʰ	313	16	329	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	F2	kʰ	9	1	10	0	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	F3	kʰ	100	8	108	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	G1	kʰ	581	63	644	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	G2	kʰ	3	1	4	0	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	G3	kʰ	15	4	19	0	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	H1	kʰ	25	1	26	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	J1	o	1246	85	1331	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	K1	m	1345	125	1470	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	K2	o	687	37	724	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	L1	m	398	42	440	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	M1	o	58	5	63	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	P1	o	222	16	238	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	P2	o	39	4	43	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	Q1	r	1312	93	1405	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	Q2	r	736	54	790	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	T1	m	11	1	12	0	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	T2	a	5	0	5	0	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	U1	o	82	1	83	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	U2	o	49	4	53	1	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	V1	a	1	0	1	0	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	W1	o	2	0	2	0	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	W2	o	1	0	1	0	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	ARMENIAN	X1	o	3	0	3	0	a78b9c226d09d06f7d592bf67e6b6cf117134c319cf67e23ca4c9a0aad16f013
f106	CHECHEN	A1	ɐ	2725	229	2954	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	A2	ɐ	1830	142	1972	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	A3	ɐ	1997	182	2179	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	B1	l	1409	107	1516	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	B2	m	1228	97	1325	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	B3	n	126	7	133	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	B4	l	4	1	5	0	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	C1	m	690	71	761	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	C2	m	199	23	222	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	D1	m	828	56	884	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	E1	ɐ	25	2	27	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	E2	m	12	0	12	0	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	F1	m	313	16	329	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	F2	ɐ	9	1	10	0	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	F3	m	100	8	108	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	G1	m	581	63	644	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	G2	m	3	1	4	0	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	G3	n	15	4	19	0	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	H1	n	25	1	26	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	J1	ɐ	1246	85	1331	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	K1	m	1345	125	1470	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	K2	ɐ	687	37	724	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	L1	m	398	42	440	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	M1	l	58	5	63	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	P1	l	222	16	238	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	P2	l	39	4	43	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	Q1	l	1312	93	1405	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	Q2	l	736	54	790	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	T1	m	11	1	12	0	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	T2	ɐ	5	0	5	0	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	U1	l	82	1	83	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	U2	l	49	4	53	1	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	V1	ɐ	1	0	1	0	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	W1	ɐ	2	0	2	0	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	W2	ɐ	1	0	1	0	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	CHECHEN	X1	l	3	0	3	0	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9
f106	AVAR	A1	m	2725	229	2954	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	A2	n	1830	142	1972	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	A3	z	1997	182	2179	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	B1	i	1409	107	1516	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	B2	a	1228	97	1325	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	B3	a	126	7	133	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	B4	n	4	1	5	0	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	C1	a	690	71	761	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	C2	n	199	23	222	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	D1	m	828	56	884	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	E1	a	25	2	27	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	E2	a	12	0	12	0	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	F1	a	313	16	329	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	F2	z	9	1	10	0	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	F3	a	100	8	108	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	G1	a	581	63	644	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	G2	a	3	1	4	0	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	G3	a	15	4	19	0	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	H1	a	25	1	26	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	J1	u	1246	85	1331	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	K1	m	1345	125	1470	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	K2	χ	687	37	724	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	L1	m	398	42	440	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	M1	u	58	5	63	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	P1	m	222	16	238	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	P2	tsʼ	39	4	43	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	Q1	a	1312	93	1405	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	Q2	a	736	54	790	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	T1	m	11	1	12	0	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	T2	u	5	0	5	0	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	U1	u	82	1	83	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	U2	u	49	4	53	1	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	V1	a	1	0	1	0	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	W1	u	2	0	2	0	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	W2	u	1	0	1	0	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	AVAR	X1	u	3	0	3	0	8f1c56e9bc519d117ff643ca8a8230b40fdc409511daf11c7162ef2141cfab78
f106	BASQUE	A1	g	2725	229	2954	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	A2	i	1830	142	1972	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	A3	r	1997	182	2179	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	B1	r	1409	107	1516	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	B2	i	1228	97	1325	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	B3	i	126	7	133	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	B4	l	4	1	5	0	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	C1	i	690	71	761	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	C2	e	199	23	222	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	D1	e	828	56	884	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	E1	r	25	2	27	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	E2	i	12	0	12	0	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	F1	i	313	16	329	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	F2	r	9	1	10	0	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	F3	i	100	8	108	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	G1	i	581	63	644	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	G2	i	3	1	4	0	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	G3	i	15	4	19	0	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	H1	i	25	1	26	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	J1	e	1246	85	1331	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	K1	b	1345	125	1470	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	K2	r	687	37	724	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	L1	b	398	42	440	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	M1	r	58	5	63	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	P1	i	222	16	238	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	P2	i	39	4	43	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	Q1	r	1312	93	1405	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	Q2	i	736	54	790	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	T1	b	11	1	12	0	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	T2	e	5	0	5	0	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	U1	r	82	1	83	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	U2	r	49	4	53	1	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	V1	e	1	0	1	0	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	W1	e	2	0	2	0	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	W2	e	1	0	1	0	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	BASQUE	X1	t	3	0	3	0	c26614cb8905876546b57cc789d1041d071a8a297e04d5b73689992c7a7a987a
f106	TURKISH	A1	i	2725	229	2954	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	A2	z	1830	142	1972	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	A3	i	1997	182	2179	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	B1	i	1409	107	1516	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	B2	k	1228	97	1325	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	B3	k	126	7	133	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	B4	k	4	1	5	0	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	C1	k	690	71	761	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	C2	b	199	23	222	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	D1	d	828	56	884	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	E1	i	25	2	27	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	E2	t	12	0	12	0	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	F1	t	313	16	329	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	F2	tʃ	9	1	10	0	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	F3	k	100	8	108	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	G1	k	581	63	644	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	G2	k	3	1	4	0	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	G3	k	15	4	19	0	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
f106	TURKISH	H1	k	25	1	26	1	f62b3ac262e70910a64e720a8ecec1fe83903c1f78b184f12b462ce310cbe806
