role_hypothesis	anchor_model	anchor_rank	formal_feature	feature_weight	locus	page	physical_folio	group_index	token	residual_host	stripped_prefix	dy_closure	family_surface	claim_state
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	2	F3:^A$	2.346070204934	f78r.35	f78r	f78	1	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	2	F3:^A$	2.346070204934	f79r.24	f79r	f79	8	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	2	F3:^A$	2.346070204934	f79r.28	f79r	f79	1	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f103v.24	f103v	f103	11	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f104r.42	f104r	f104	1	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f106r.19	f106r	f106	10	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f108r.30	f108r	f108	4	o	o	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f108r.6	f108r	f108	13	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f111r.8	f111r	f111	2	o	o	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f111v.35	f111v	f111	12	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f111v.5	f111v	f111	2	o	o	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f112v.40	f112v	f112	1	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f114r.15	f114r	f114	6	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f114r.15	f114r	f114	11	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f114r.18	f114r	f114	3	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f115r.25	f115r	f115	1	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f115r.45	f115r	f115	1	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f11v.1	f11v	f11	8	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f13v.9	f13v	f13	5	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f16v.2	f16v	f16	2	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f16v.8	f16v	f16	3	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f19r.9	f19r	f19	4	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f21r.6	f21r	f21	2	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f22r.2	f22r	f22	4	o	o	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f27r.10	f27r	f27	4	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f28v.4	f28v	f28	4	o	o	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f2r.3	f2r	f2	3	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f34r.14	f34r	f34	3	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f35r.10	f35r	f35	1	o	o	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f38v.8	f38v	f38	1	o	o	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f42v.2	f42v	f42	3	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f45r.7	f45r	f45	3	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f50r.5	f50r	f50	7	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f54r.12	f54r	f54	3	o	o	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f55r.2	f55r	f55	6	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f55v.11	f55v	f55	9	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f58r.7	f58r	f58	9	o	o	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f58v.4	f58v	f58	4	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f58v.7	f58v	f58	1	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f6r.14	f6r	f6	3	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f78r.35	f78r	f78	1	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f79r.24	f79r	f79	8	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	3	FAMILY_EXACT:A	2.346070204934	f79r.28	f79r	f79	1	y	y	NONE	0	A	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f104r.27	f104r	f104	7	cphaiin	cphaiin	NONE	0	TAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f104r.5	f104r	f104	7	chedacphy	dacphy	che	0	KJBATA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f106r.23	f106r	f106	6	shecphy	ecphy	sh	0	LJTA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f106r.9	f106r	f106	4	chocphol	ocphol	ch	0	KATAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f107v.11	f107v	f107	10	qopchcfhy	opchcfhy	q	0	DAPKTA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f112v.11	f112v	f112	7	chcfhy	cfhy	ch	0	KTA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f113r.16	f113r	f113	6	chcfhor	cfhor	ch	0	KTAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f113r.32	f113r	f113	7	cphoal	cphoal	NONE	0	TAAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f113r.37	f113r	f113	4	sheocphy	eocphy	sh	0	LJATA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f115v.13	f115v	f115	9	cphor	cphor	NONE	0	TAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f115v.6	f115v	f115	3	chcphy	cphy	ch	0	KTA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f11r.1	f11r	f11	3	cfhy	cfhy	NONE	0	TA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f11r.1	f11r	f11	5	cphy	cphy	NONE	0	TA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f11v.1	f11v	f11	2	shcphy	cphy	sh	0	LTA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f11v.1	f11v	f11	6	cphar	cphar	NONE	0	TAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f13v.2	f13v	f13	5	cphol	cphol	NONE	0	TAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f13v.6	f13v	f13	2	olcphy	olcphy	NONE	0	ABTA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f16v.4	f16v	f16	3	cphod	cphod	NONE	0	TAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f17r.5	f17r	f17	5	cphor	cphor	NONE	0	TAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f17r.5	f17r	f17	6	cphaldy	cphal	NONE	1	TABBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f18v.8	f18v	f18	3	cphoy	cphoy	NONE	0	TAA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f1r.9	f1r	f1	3	cfhol	cfhol	NONE	0	TAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f1v.5	f1v	f1	4	cphoal	cphoal	NONE	0	TAAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f20r.9	f20r	f20	5	qocphy	ocphy	q	0	DATA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f20v.11	f20v	f20	3	cphol	cphol	NONE	0	TAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f20v.5	f20v	f20	8	chcphy	cphy	ch	0	KTA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f21r.2	f21r	f21	2	chcphy	cphy	ch	0	KTA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f22r.4	f22r	f22	4	cfhy	cfhy	NONE	0	TA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f28r.1	f28r	f28	3	chocphy	ocphy	ch	0	KATA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f30v.8	f30v	f30	3	cphoaiin	cphoaiin	NONE	0	TAAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f32v.9	f32v	f32	2	cfhy	cfhy	NONE	0	TA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f34v.9	f34v	f34	2	cphy	cphy	NONE	0	TA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f37v.14	f37v	f37	2	cphaiin	cphaiin	NONE	0	TAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f37v.14	f37v	f37	3	cphorods	cphorods	NONE	0	TACABC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f3v.1	f3v	f3	2	cphor	cphor	NONE	0	TAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f3v.7	f3v	f3	4	cfham	cfham	NONE	0	TAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f42v.2	f42v	f42	6	cphy	cphy	NONE	0	TA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f44r.1	f44r	f44	2	oracphy	oracphy	NONE	0	ACATA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f44v.10	f44v	f44	4	cphaiin	cphaiin	NONE	0	TAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	4	F2:TA	1.937560954444	f44v.5	f44v	f44	4	cphaiin	cphaiin	NONE	0	TAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f100r.25	f100r	f100	6	olcheol	olcheol	NONE	0	ABKJAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f100r.27	f100r	f100	5	otolchey	otolchey	NONE	0	AQABKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f102r1.11	f102r1	f102	1	dcheo	cheo	d	0	BKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f103r.18	f103r	f103	1	polchedy	polche	NONE	1	PABKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f103r.23	f103r	f103	3	lchedy	lche	NONE	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f103r.53	f103r	f103	9	lchedy	lche	NONE	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f103v.24	f103v	f103	2	lchey	lchey	NONE	0	BKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f103v.30	f103v	f103	8	lchedy	lche	NONE	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f104r.33	f104r	f104	7	olcheo	olcheo	NONE	0	ABKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f104v.10	f104v	f104	11	lchey	lchey	NONE	0	BKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f104v.14	f104v	f104	3	lcheolshedy	lcheolshe	NONE	1	BKJABLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f104v.25	f104v	f104	3	lchedy	lche	NONE	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f104v.29	f104v	f104	8	lcheo	lcheo	NONE	0	BKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f104v.5	f104v	f104	1	dcheol	cheol	d	0	BKJAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f105r.8	f105r	f105	10	lchedy	lche	NONE	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f105v.30	f105v	f105	1	dchedy	che	d	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f105v.7	f105v	f105	7	lchedr	lchedr	NONE	0	BKJBC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f106r.10	f106r	f106	6	lchedy	lche	NONE	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f106r.25	f106r	f106	4	lchey	lchey	NONE	0	BKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f106r.3	f106r	f106	2	lchedy	lche	NONE	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f106r.35	f106r	f106	5	lchedy	lche	NONE	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f106r.7	f106r	f106	1	olched	olched	NONE	0	ABKJB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f106r.9	f106r	f106	5	lchedy	lche	NONE	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f106v.27	f106v	f106	1	olcheo	olcheo	NONE	0	ABKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f106v.29	f106v	f106	2	olchey	olchey	NONE	0	ABKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f107r.10	f107r	f107	4	lchedy	lche	NONE	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f107r.2	f107r	f107	1	dchey	chey	d	0	BKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f107r.35	f107r	f107	4	lchedy	lche	NONE	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f107v.12	f107v	f107	2	lcheol	lcheol	NONE	0	BKJAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f107v.34	f107v	f107	4	lchedy	lche	NONE	1	BKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f107v.35	f107v	f107	1	polchedy	polche	NONE	1	PABKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f107v.36	f107v	f107	3	lcheor	lcheor	NONE	0	BKJAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_EXPLICIT_ATTACHMENT	SOURCE_FAMILY	5	F3:BKJ	1.937560954444	f107v.8	f107v	f107	1	polcheolkain	polcheolkain	NONE	0	PABKJABQAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
