locus	page	physical_folio	section	kind	object_class	object_tags	raw_family	transferred_prefix	strict_residual	certainty	relation_scope	claim_state
f83v.10	f83v	f83	B	L	FIGURE_ONLY	FIGURE;LABEL	AQACKA	AQAC	KA	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f83v.34	f83v	f83	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQKBA	NONE	AQKBA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f83v.35	f83v	f83	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQAG	AQA	G	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f83v.9	f83v	f83	B	L	FIGURE_ONLY	FIGURE;LABEL	ABABACA	NONE	ABABACA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f85r2.6	f85r2	f85	C	P	OTHER_LABEL	LABEL	CACKC	NONE	CACKC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.1	f88r	f88	P	L	OTHER_LABEL	LABEL	AQACKJQA	AQAC	KJQA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.12	f88r	f88	P	L	OTHER_LABEL	LABEL	AQABBA	AQAB	BA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.13	f88r	f88	P	L	PLANT	PLANT;LABEL	ACAB	ACAB	EMPTY	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.14	f88r	f88	P	L	PLANT	PLANT;LABEL	BACA	NONE	BACA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.15	f88r	f88	P	L	PLANT	PLANT;LABEL	AQAB	AQAB	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.16	f88r	f88	P	L	PLANT	PLANT;LABEL	CACACA	NONE	CACACA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.2	f88r	f88	P	L	PLANT	PLANT;LABEL	ACAB	ACAB	EMPTY	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.23	f88r	f88	P	L	OTHER_LABEL	LABEL	APACQABAB	APAC	QABAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.24	f88r	f88	P	L	PLANT	PLANT;LABEL	AQAC|AB	AQAC	|AB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.25	f88r	f88	P	L	PLANT	PLANT;LABEL	APABBA	APAB	BA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.3	f88r	f88	P	L	PLANT	PLANT;LABEL	ACABB	ACAB	B	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.4	f88r	f88	P	L	PLANT	PLANT;LABEL	ABBAC	NONE	ABBAC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.5	f88r	f88	P	L	PLANT	PLANT;LABEL	AQAQA	AQA	QA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88r.6	f88r	f88	P	L	PLANT	PLANT;LABEL	AQABA	AQAB	A	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88v.1	f88v	f88	P	L	OTHER_LABEL	LABEL	AQABAB	AQAB	AB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88v.11	f88v	f88	P	L	OTHER_LABEL	LABEL	AQACAB	AQAC	AB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88v.12	f88v	f88	P	L	PLANT	PLANT;LABEL	AQACA	AQAC	A	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88v.13	f88v	f88	P	L	PLANT	PLANT;STAR_OR_SKY;LABEL	KJACBA	NONE	KJACBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88v.14	f88v	f88	P	L	PLANT	PLANT;LABEL	AQAG	AQA	G	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88v.2	f88v	f88	P	L	PLANT	PLANT;LABEL	KJAUA	NONE	KJAUA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88v.27	f88v	f88	P	L	OTHER_LABEL	LABEL	BACABBAB	NONE	BACABBAB	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88v.28	f88v	f88	P	L	PLANT	PLANT;LABEL	AQABACA	AQAB	ACA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88v.29	f88v	f88	P	L	PLANT	PLANT;LABEL	AQBACBA	NONE	AQBACBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88v.3	f88v	f88	P	L	PLANT	PLANT;LABEL	TJAC	NONE	TJAC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88v.4	f88v	f88	P	L	PLANT	PLANT;LABEL	AQAC|ACABA	AQAC	|ACABA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f88v.5	f88v	f88	P	L	PLANT	PLANT;LABEL	AQAQAB	AQA	QAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.1	f89r1	f89	P	L	OTHER_LABEL	LABEL	AQKLA	NONE	AQKLA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.11	f89r1	f89	P	L	OTHER_LABEL	LABEL	AQAB	AQAB	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.12	f89r1	f89	P	L	PLANT	PLANT;LABEL	KAB|KJC	NONE	KAB|KJC	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.13	f89r1	f89	P	L	PLANT	PLANT;LABEL	AQACAF	AQAC	AF	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.14	f89r1	f89	P	L	PLANT	PLANT;LABEL	AQAG|BAE	AQA	G|BAE	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.2	f89r1	f89	P	L	PLANT	PLANT;LABEL	DQAB	NONE	DQAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.24	f89r1	f89	P	L	OTHER_LABEL	LABEL	AQATA	AQA	TA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.25	f89r1	f89	P	L	PLANT	PLANT;LABEL	CABBAB	NONE	CABBAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.26	f89r1	f89	P	L	PLANT	PLANT;LABEL	CABACACA	NONE	CABACACA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.27	f89r1	f89	P	L	PLANT	PLANT;LABEL	ABTBA	NONE	ABTBA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.3	f89r1	f89	P	L	PLANT	PLANT;LABEL	ABBAB	NONE	ABBAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.4	f89r1	f89	P	L	PLANT	PLANT;LABEL	AQABBA	AQAB	BA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r1.5	f89r1	f89	P	L	PLANT	PLANT;LABEL	ACACKABAG	ACAC	KABAG	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.1	f89r2	f89	P	L	OTHER_LABEL	LABEL	ABACA	NONE	ABACA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.10	f89r2	f89	P	L	PLANT	PLANT;LABEL	AQAB|LAB|BA	AQAB	|LAB|BA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.11	f89r2	f89	P	L	PLANT	PLANT;LABEL	APKACAG	APKA	CAG	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.16	f89r2	f89	P	L	OTHER_LABEL	LABEL	QACAFA	NONE	QACAFA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.17	f89r2	f89	P	L	PLANT	PLANT;LABEL	CABAC	NONE	CABAC	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.18	f89r2	f89	P	L	PLANT	PLANT;LABEL	KJAC	NONE	KJAC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.19	f89r2	f89	P	L	PLANT	PLANT;LABEL	KJABA	NONE	KJABA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.2	f89r2	f89	P	L	PLANT	PLANT;LABEL	BABA	NONE	BABA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.20	f89r2	f89	P	L	PLANT	PLANT;LABEL	APACAF	APAC	AF	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.21	f89r2	f89	P	L	PLANT	PLANT;LABEL	AQLB|KAC	NONE	AQLB|KAC	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.22	f89r2	f89	P	P	PLANT	PLANT;LABEL	QABKJC|LJAB|DAQJAJPA|LKA|APKJAC|APKJAB|LABA|LABBA|DAQAB|KJA|ABBA|LJABAB|AQABBA	NONE	QABKJC|LJAB|DAQJAJPA|LKA|APKJAC|APKJAB|LABA|LABBA|DAQAB|KJA|ABBA|LJABAB|AQABBA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.29	f89r2	f89	P	L	OTHER_LABEL	LABEL	AQAF	AQA	F	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.3	f89r2	f89	P	L	PLANT	PLANT;LABEL	APKACAB	APKA	CAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.30	f89r2	f89	P	L	OTHER_LABEL	LABEL	AACAF	NONE	AACAF	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.31	f89r2	f89	P	L	PLANT	PLANT;LABEL	APAQAB	APA	QAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.32	f89r2	f89	P	L	PLANT	PLANT;LABEL	AQABCA	AQAB	CA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.33	f89r2	f89	P	L	PLANT	PLANT;LABEL	AQACJB	AQAC	JB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.34	f89r2	f89	P	L	PLANT	PLANT;LABEL	AQABACAB	AQAB	ACAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.4	f89r2	f89	P	L	PLANT	PLANT;LABEL	CABAGLJAB	NONE	CABAGLJAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89r2.5	f89r2	f89	P	L	PLANT	PLANT;LABEL	APKJAC	APK	JAC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v1.1	f89v1	f89	P	L	OTHER_LABEL	LABEL	AQACABBA	AQAC	ABBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v1.21	f89v1	f89	P	L	OTHER_LABEL	LABEL	QAKACAF	NONE	QAKACAF	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v1.23	f89v1	f89	P	L	PLANT	PLANT;LABEL	APAB|ABAG	APAB	|ABAG	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v1.24	f89v1	f89	P	L	PLANT	PLANT;LABEL	APABBAG	APAB	BAG	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v1.3	f89v1	f89	P	L	PLANT	PLANT;LABEL	AQKAC	NONE	AQKAC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v1.4	f89v1	f89	P	L	PLANT	PLANT;LABEL	BACLABA	NONE	BACLABA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v2.1	f89v2	f89	P	L	OTHER_LABEL	LABEL	KAKCA	NONE	KAKCA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v2.11	f89v2	f89	P	L	OTHER_LABEL	LABEL	AQACA	AQAC	A	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v2.12	f89v2	f89	P	L	PLANT	PLANT;LABEL	AQAF|KABA	AQA	F|KABA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v2.23	f89v2	f89	P	L	PLANT	PLANT;LABEL	APABAGA	APAB	AGA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v2.24	f89v2	f89	P	L	PLANT	PLANT;LABEL	AQACAB	AQAC	AB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v2.3	f89v2	f89	P	L	PLANT	PLANT;LABEL	BACKJAC	NONE	BACKJAC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v2.4	f89v2	f89	P	L	PLANT	PLANT;LABEL	KAQACA	NONE	KAQACA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v2.5	f89v2	f89	P	L	PLANT	PLANT;LABEL	LJAB	NONE	LJAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f89v2.6	f89v2	f89	P	L	PLANT	PLANT;LABEL	KAQAB	NONE	KAQAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.1	f99r	f99	P	L	OTHER_LABEL	LABEL	AQACABAB	AQAC	ABAB	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.10	f99r	f99	P	L	PLANT	PLANT;LABEL	CQKAB	NONE	CQKAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.11	f99r	f99	P	L	PLANT	PLANT;LABEL	AQACA	AQAC	A	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.12	f99r	f99	P	L	PLANT	PLANT;LABEL	AQABA	AQAB	A	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.13	f99r	f99	P	L	PLANT	PLANT;LABEL	AQABAB	AQAB	AB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.14	f99r	f99	P	L	PLANT	PLANT;LABEL	AQABBA	AQAB	BA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.19	f99r	f99	P	L	OTHER_LABEL	LABEL	APACAB	APAC	AB	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.2	f99r	f99	P	L	PLANT	PLANT;LABEL	AQACA	AQAC	A	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.20	f99r	f99	P	L	PLANT	PLANT;LABEL	AACA	NONE	AACA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.21	f99r	f99	P	L	PLANT	PLANT;LABEL	ABABA	NONE	ABABA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.23	f99r	f99	P	L	PLANT	PLANT;LABEL	KAQA	NONE	KAQA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.24	f99r	f99	P	L	PLANT	PLANT;LABEL	AQA	AQA	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.25	f99r	f99	P	L	PLANT	PLANT;LABEL	AQJABA	NONE	AQJABA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.26	f99r	f99	P	L	PLANT	PLANT;LABEL	AQJABB	NONE	AQJABB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.27	f99r	f99	P	L	PLANT	PLANT;LABEL	KJAQKA	NONE	KJAQKA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.3	f99r	f99	P	L	PLANT	PLANT;LABEL	BACAC	NONE	BACAC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.32	f99r	f99	P	L	OTHER_LABEL	LABEL	QLABBA	NONE	QLABBA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.33	f99r	f99	P	L	PLANT	PLANT;LABEL	AQAC	AQAC	EMPTY	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.34	f99r	f99	P	L	PLANT	PLANT;LABEL	AJQJA	NONE	AJQJA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.35	f99r	f99	P	L	PLANT	PLANT;LABEL	BAC	NONE	BAC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.38	f99r	f99	P	L	PLANT	PLANT;LABEL	CAGA	NONE	CAGA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.39	f99r	f99	P	L	PLANT	PLANT;LABEL	CACA	NONE	CACA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.4	f99r	f99	P	L	PLANT	PLANT;LABEL	AQA	AQA	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.40	f99r	f99	P	L	PLANT	PLANT;LABEL	BAB	NONE	BAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.45	f99r	f99	P	L	OTHER_LABEL	LABEL	AQJABBA	NONE	AQJABBA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.46	f99r	f99	P	L	PLANT	PLANT;LABEL	QABCACA	NONE	QABCACA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.5	f99r	f99	P	L	PLANT	PLANT;LABEL	CABA	NONE	CABA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.6	f99r	f99	P	L	PLANT	PLANT;LABEL	ACA	ACA	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.7	f99r	f99	P	L	PLANT	PLANT;LABEL	AF	NONE	AF	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.8	f99r	f99	P	L	PLANT	PLANT;LABEL	AQAC	AQAC	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99r.9	f99r	f99	P	L	PLANT	PLANT;LABEL	CABAB	NONE	CABAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.1	f99v	f99	P	L	OTHER_LABEL	LABEL	AQACABA	AQAC	ABA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.14	f99v	f99	P	L	OTHER_LABEL	LABEL	AQABBABA	AQAB	BABA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.15	f99v	f99	P	L	PLANT	PLANT;LABEL	AMCACA	NONE	AMCACA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.16	f99v	f99	P	L	PLANT	PLANT;LABEL	BAHJ	NONE	BAHJ	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.17	f99v	f99	P	L	PLANT	PLANT;LABEL	CACA	NONE	CACA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.18	f99v	f99	P	L	PLANT	PLANT;LABEL	CAGA	NONE	CAGA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.19	f99v	f99	P	L	PLANT	PLANT;LABEL	AQABCAC	AQAB	CAC	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.2	f99v	f99	P	L	PLANT	PLANT;LABEL	AQABBA	AQAB	BA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.20	f99v	f99	P	L	PLANT	PLANT;LABEL	ACACA	ACAC	A	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.25	f99v	f99	P	L	PLANT	PLANT;LABEL	BACABABA	NONE	BACABABA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.27	f99v	f99	P	L	PLANT	PLANT;LABEL	AQAB	AQAB	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.28	f99v	f99	P	L	PLANT	PLANT;LABEL	KAC|ABJQAC	NONE	KAC|ABJQAC	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.29	f99v	f99	P	L	PLANT	PLANT;LABEL	AQJABAC	NONE	AQJABAC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.3	f99v	f99	P	L	PLANT	PLANT;LABEL	AQAC|KA	AQAC	|KA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.30	f99v	f99	P	L	PLANT	PLANT;LABEL	ABQA	ABQA	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.31	f99v	f99	P	L	PLANT	PLANT;LABEL	BABBAB	NONE	BABBAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f99v.32	f99v	f99	P	P	PLANT	PLANT;LABEL	DAQKAA|KAQAB|DAQKA|BA|DAQKAB|ABPKJA|BAG|AQKBA|AQABAB	NONE	DAQKAA|KAQAB|DAQKA|BA|DAQKAB|ABPKJA|BAG|AQKBA|AQABAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
