variant	paragraph	locus	mention	form	kind	axis	value	scope	patient	patient_form	rule	debts	model	old_phase_not_recomputed	row_status
J	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	NOMINAL_INPUT		P	0	recorded
J	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	NOMINAL_INPUT		P	0	recorded
J	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	NOMINAL_INPUT		P	0	recorded
J	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	NOMINAL_INPUT		P	0	recorded
J	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	NOMINAL_INPUT		P	0	recorded
J	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	NOMINAL_INPUT		P	0	recorded
J	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	P	0	recorded
J	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	P	1	recorded
J	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	P	2	recorded
J	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	P	1	recorded
M	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	P	0	recorded
M	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	NOMINAL_INPUT		P	0	recorded
M	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	NOMINAL_INPUT		P	0	recorded
M	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	NOMINAL_INPUT		P	0	recorded
M	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	NOMINAL_INPUT		P	0	recorded
M	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	NOMINAL_INPUT		P	0	recorded
M	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	NOMINAL_INPUT		P	0	recorded
M	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	NOMINAL_INPUT		P	0	recorded
M	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	P	0	recorded
M	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	P	1	recorded
M	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	P	2	recorded
M	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	P	1	recorded
B	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	NOMINAL_INPUT		A	0	recorded
B	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	A	0	recorded
B	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	NOMINAL_INPUT		A	0	recorded
B	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	NOMINAL_INPUT		A	0	recorded
B	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	NOMINAL_INPUT		A	0	recorded
B	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	REGISTERED_ACTION_RESULT		A	1	recorded
B	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	A	0	recorded
J	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	NOMINAL_INPUT		A	0	recorded
J	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	A	0	recorded
J	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	NOMINAL_INPUT		A	0	recorded
J	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	NOMINAL_INPUT		A	0	recorded
J	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	NOMINAL_INPUT		A	0	recorded
J	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	REGISTERED_ACTION_RESULT		A	1	recorded
J	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	A	0	recorded
M	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	NOMINAL_INPUT		A	0	recorded
M	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	A	0	recorded
M	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	NOMINAL_INPUT		A	0	recorded
M	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	NOMINAL_INPUT		A	0	recorded
M	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	NOMINAL_INPUT		A	0	recorded
M	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	REGISTERED_ACTION_RESULT		A	1	recorded
M	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	A	0	recorded
B	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	NOMINAL_INPUT		N	0	recorded
B	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	N	0	recorded
B	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	NOMINAL_INPUT		N	0	recorded
B	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	NOMINAL_INPUT		N	0	recorded
B	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	NOMINAL_INPUT		N	0	recorded
B	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	REGISTERED_ACTION_RESULT		N	1	recorded
B	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	N	0	recorded
J	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	NOMINAL_INPUT		N	0	recorded
J	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	N	0	recorded
J	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	NOMINAL_INPUT		N	0	recorded
J	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	NOMINAL_INPUT		N	0	recorded
J	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	NOMINAL_INPUT		N	0	recorded
J	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	REGISTERED_ACTION_RESULT		N	1	recorded
J	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	N	0	recorded
M	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	NOMINAL_INPUT		N	0	recorded
M	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	N	0	recorded
M	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	NOMINAL_INPUT		N	0	recorded
M	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	NOMINAL_INPUT		N	0	recorded
M	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	NOMINAL_INPUT		N	0	recorded
M	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	REGISTERED_ACTION_RESULT		N	1	recorded
M	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	N	0	recorded
B	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	NOMINAL_INPUT		P	0	recorded
B	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	P	0	recorded
B	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	NOMINAL_INPUT		P	0	recorded
B	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	NOMINAL_INPUT		P	0	recorded
B	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	NOMINAL_INPUT		P	0	recorded
B	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	REGISTERED_ACTION_RESULT		P	1	recorded
B	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	P	0	recorded
J	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	NOMINAL_INPUT		P	0	recorded
J	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	P	0	recorded
J	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	NOMINAL_INPUT		P	0	recorded
J	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	NOMINAL_INPUT		P	0	recorded
J	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	NOMINAL_INPUT		P	0	recorded
J	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	REGISTERED_ACTION_RESULT		P	1	recorded
J	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	P	0	recorded
M	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	NOMINAL_INPUT		P	0	recorded
M	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	STANDALONE	thermal	cold	PHYSICAL	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	P	0	recorded
M	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	NOMINAL_INPUT		P	0	recorded
M	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	NOMINAL_INPUT		P	0	recorded
M	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	NOMINAL_INPUT		P	0	recorded
M	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	REGISTERED_ACTION_RESULT		P	1	recorded
M	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	P	0	recorded
B	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:6	oty	STANDALONE	thermal	cold	PHYSICAL	f86v5.18:8	ody	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	A	1	recorded
B	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:7	oty	STANDALONE	thermal	cold	PHYSICAL	f86v5.18:8	ody	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	A	1	recorded
B	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:5	otaiin	NOMINAL_INPUT		A	0	recorded
B	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:6	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.20:6	ykaiin	NOMINAL_INPUT		A	0	recorded
B	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:7	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:7	otal	NOMINAL_INPUT		A	0	recorded
B	f86v5|f86v5.18-f86v5.25	f86v5.21	f86v5.21:6	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.21:6	ytaiin	NOMINAL_INPUT		A	0	recorded
B	f86v5|f86v5.18-f86v5.25	f86v5.22	f86v5.22:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.22:1	ykaiin	NOMINAL_INPUT		A	0	recorded
B	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:1	ykaiin	NOMINAL_INPUT		A	0	recorded
B	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f86v5.23:6	sheol	NOMINAL_INPUT		A	0	recorded
B	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:7	qokar	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:7	qokar	NOMINAL_INPUT		A	0	recorded
B	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:7	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:7	otaiin	NOMINAL_INPUT		A	0	recorded
B	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:9	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:9	otaiin	NOMINAL_INPUT		A	0	recorded
J	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:6	oty	STANDALONE	thermal	cold	PHYSICAL	f86v5.18:8	ody	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	A	1	recorded
J	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:7	oty	STANDALONE	thermal	cold	PHYSICAL	f86v5.18:8	ody	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	A	1	recorded
J	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:5	otaiin	NOMINAL_INPUT		A	0	recorded
J	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:6	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.20:6	ykaiin	NOMINAL_INPUT		A	0	recorded
J	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:7	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:7	otal	NOMINAL_INPUT		A	0	recorded
J	f86v5|f86v5.18-f86v5.25	f86v5.21	f86v5.21:6	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.21:6	ytaiin	NOMINAL_INPUT		A	0	recorded
J	f86v5|f86v5.18-f86v5.25	f86v5.22	f86v5.22:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.22:1	ykaiin	NOMINAL_INPUT		A	0	recorded
J	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:1	ykaiin	NOMINAL_INPUT		A	0	recorded
J	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f86v5.23:6	sheol	NOMINAL_INPUT		A	0	recorded
J	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:7	qokar	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:7	qokar	NOMINAL_INPUT		A	0	recorded
J	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:7	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:7	otaiin	NOMINAL_INPUT		A	0	recorded
J	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:9	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:9	otaiin	NOMINAL_INPUT		A	0	recorded
M	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:6	oty	STANDALONE	thermal	cold	PHYSICAL	f86v5.18:8	ody	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	A	1	recorded
M	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:7	oty	STANDALONE	thermal	cold	PHYSICAL	f86v5.18:8	ody	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	A	1	recorded
M	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:5	otaiin	NOMINAL_INPUT		A	0	recorded
M	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:6	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.20:6	ykaiin	NOMINAL_INPUT		A	0	recorded
M	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:7	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:7	otal	NOMINAL_INPUT		A	0	recorded
M	f86v5|f86v5.18-f86v5.25	f86v5.21	f86v5.21:6	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.21:6	ytaiin	NOMINAL_INPUT		A	0	recorded
M	f86v5|f86v5.18-f86v5.25	f86v5.22	f86v5.22:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.22:1	ykaiin	NOMINAL_INPUT		A	0	recorded
M	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:1	ykaiin	NOMINAL_INPUT		A	0	recorded
M	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f86v5.23:6	sheol	NOMINAL_INPUT		A	0	recorded
M	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:7	qokar	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:7	qokar	NOMINAL_INPUT		A	0	recorded
M	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:7	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:7	otaiin	NOMINAL_INPUT		A	0	recorded
M	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:9	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:9	otaiin	NOMINAL_INPUT		A	0	recorded
