action_provenance_ordinal	event_id	statement_id	physical_page	register	surface	recipe	inherited_action_root	inherited_action_value_de	action_source_type	action_source_event_id	source_card_distance	gdt539_pointer_match	resolved_microphrase_de	provenance_status
439	G407-E2940	G407-S444	f81v	BIOLOGICAL	ol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2939	1	NOT_STORED	Weiter: wähle den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
440	G407-E2944	G407-S444	f81v	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2942	2	NOT_STORED	Weiter: gib den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
441	G407-E2955	G407-S446	f81v	BIOLOGICAL	oldy	OL+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2953	2	NOT_STORED	Weiter: bearbeite den Posten; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
442	G407-E2960	G407-S447	f81v	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2958	2	NOT_STORED	Weiter: gib den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
443	G407-E2968	G407-S447	f81v	BIOLOGICAL	otain	OT+AIN	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2966	2	NOT_STORED	Danach: setze den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
444	G407-E2977	G407-S448	f81v	BIOLOGICAL	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2976	1	NOT_STORED	Weiter: setze den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
445	G407-E2985	G407-S448	f81v	BIOLOGICAL	daldy	AL+DY	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2984	1	NOT_STORED	Setze den Anteil; zum Zielort; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
446	G407-E2986	G407-S449	f81v	BIOLOGICAL	olor	OL+OR	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: setze die Einheit.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
447	G407-E2987	G407-S449	f81v	BIOLOGICAL	ol	OL	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: setze die Einheit.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
448	G407-E2994	G407-S450	f81v	BIOLOGICAL	qol	OL	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
449	G407-E3003	G407-S453	f81v	BIOLOGICAL	oldy	OL+DY	P	EINSETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: setze den Anteil ein; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
450	G407-E3005	G407-S454	f81v	BIOLOGICAL	olchey	OL+Y	P	EINSETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: setze den Posten ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
451	G407-E3009	G407-S454	f81v	BIOLOGICAL	olor	OL+OR	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3007	2	NOT_STORED	Weiter: setze die Einheit.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
452	G407-E3011	G407-S454	f81v	BIOLOGICAL	daiidy	DA+IIN+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3010	1	NOT_STORED	Gib den Posten; auf der zweiten Stufe; auf der Stufe; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
453	G407-E3016	G407-S456	f81v	BIOLOGICAL	otedy	OT+E+DY	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
454	G407-E3018	G407-S458	f81v	BIOLOGICAL	qoty	OT+Y	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
455	G407-E3031	G407-S458	f81v	BIOLOGICAL	qol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3030	1	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
456	G407-E3032	G407-S458	f81v	BIOLOGICAL	ol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3030	2	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
457	G407-E3046	G407-S464	f81v	BIOLOGICAL	qoty	OT+Y	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3045	1	NOT_STORED	Danach: gib den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
458	G407-E3059	G407-S468	f81v	BIOLOGICAL	ol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3058	1	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
459	G407-E3069	G407-S469	f81v	BIOLOGICAL	ol	OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
460	G407-E3078	G407-S471	f81v	BIOLOGICAL	ol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3077	1	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
461	G407-E3087	G407-S474	f81v	BIOLOGICAL	ol	OL	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
462	G407-E3089	G407-S474	f81v	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3088	1	NOT_STORED	Weiter: gib den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
463	G407-E3096	G407-S477	f81v	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3095	1	NOT_STORED	Weiter: gib den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
464	G407-E3100	G407-S478	f81v	BIOLOGICAL	dedy	D_ADDR+E+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3099	1	NOT_STORED	Gib den Posten; hier; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
465	G407-E3103	G407-S479	f81v	BIOLOGICAL	dol	D_ADDR+OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3102	1	NOT_STORED	Weiter: setze den Posten; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
466	G407-E3110	G407-S480	f81v	BIOLOGICAL	qoldy	OL+DY	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3109	1	NOT_STORED	Weiter: stelle den Posten ein; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
467	G407-E3112	G407-S482	f81v	BIOLOGICAL	qotain	OT+AIN	T	EINSTELLEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: stelle den Anteil ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
468	G407-E3120	G407-S484	f81v	BIOLOGICAL	qol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3119	1	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
469	G407-E3121	G407-S484	f81v	BIOLOGICAL	otar	OT+AR	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3119	2	NOT_STORED	Danach: bearbeite den Posten; vom Ausgang.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
470	G407-E3123	G407-S484	f81v	BIOLOGICAL	qol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3122	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
471	G407-E3143	G407-S487	f81v	BIOLOGICAL	qol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3142	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
472	G407-E3146	G407-S487	f81v	BIOLOGICAL	teol	E+OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3145	1	NOT_STORED	Weiter: wähle den Posten; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
473	G407-E3150	G407-S488	f81v	BIOLOGICAL	qotedy	OT+E+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3149	1	NOT_STORED	Danach: halte den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
474	G407-E3155	G407-S489	f81v	BIOLOGICAL	ol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3154	1	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
475	G407-E3157	G407-S489	f81v	BIOLOGICAL	qol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3154	3	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
476	G407-E3161	G407-S489	f81v	BIOLOGICAL	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3160	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
477	G407-E3202	G407-S498	f82r	BIOLOGICAL	ldy	L+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3201	1	NOT_STORED	Gib den Posten; über die Verbindung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
478	G407-E3203	G407-S499	f82r	BIOLOGICAL	oteey	OT+EE+Y	K	GEBEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: gib den Posten; auf Grad II.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
479	G407-E3207	G407-S499	f82r	BIOLOGICAL	sol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3206	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
480	G407-E3213	G407-S500	f82r	BIOLOGICAL	qoteedy	OT+EE+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3212	1	NOT_STORED	Danach: bearbeite den Posten; auf Grad II; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
481	G407-E3217	G407-S502	f82r	BIOLOGICAL	qol	OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
482	G407-E3222	G407-S502	f82r	BIOLOGICAL	qotaiin	OT+AIIN	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3221	1	NOT_STORED	Danach: gib den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
483	G407-E3231	G407-S505	f82r	BIOLOGICAL	ls	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3230	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
484	G407-E3240	G407-S507	f82r	BIOLOGICAL	qotal	OT+AL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3239	1	NOT_STORED	Danach: setze den Posten; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
485	G407-E3242	G407-S507	f82r	BIOLOGICAL	qoteor	OT+E+OR	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3241	1	NOT_STORED	Danach: bearbeite die Einheit; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
486	G407-E3252	G407-S509	f82r	BIOLOGICAL	qotedor	OT+E+D_ADDR+OR	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3251	1	NOT_STORED	Danach: setze die Einheit ein; auf Grad I; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
487	G407-E3254	G407-S509	f82r	BIOLOGICAL	qotal	OT+AL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3253	1	NOT_STORED	Danach: bearbeite den Posten; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
488	G407-E3257	G407-S509	f82r	BIOLOGICAL	otedy	OT+E+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3256	1	NOT_STORED	Danach: gib den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
489	G407-E3259	G407-S510	f82r	BIOLOGICAL	olqo	OL+CARRIER_Q+O	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3258	1	NOT_STORED	Weiter: bearbeite den Posten; am Beginn; zur Ausführung.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
490	G407-E3262	G407-S510	f82r	BIOLOGICAL	lolol	L+OL+OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3261	1	NOT_STORED	Weiter: gib den Posten; über die Verbindung; nochmals weiterführen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
491	G407-E3268	G407-S512	f82r	BIOLOGICAL	qotedy	OT+E+DY	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
492	G407-E3298	G407-S521	f82r	BIOLOGICAL	ol	OL	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3296	2	NOT_STORED	Weiter: markiere die Einheit.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
493	G407-E3305	G407-S522	f82r	BIOLOGICAL	qoteey	OT+EE+Y	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: halte den Posten; auf Grad II.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
494	G407-E3313	G407-S524	f82r	BIOLOGICAL	otain	OT+AIN	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3312	1	NOT_STORED	Danach: bearbeite den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
495	G407-E3337	G407-S530	f82r	BIOLOGICAL	qoly	OL+Y	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
496	G407-E3344	G407-S531	f82r	BIOLOGICAL	qol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3341	3	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
497	G407-E3353	G407-S531	f82r	BIOLOGICAL	qol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3352	1	NOT_STORED	Weiter: gib den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
498	G407-E3375	G407-S534	f82r	BIOLOGICAL	ydy	Y+DY	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3374	1	NOT_STORED	Markiere den Posten; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
499	G407-E3376	G407-S535	f82r	BIOLOGICAL	dol	D_ADDR+OL	R	MARKIEREN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: markiere den Posten; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
500	G407-E3392	G407-S539	f82r	BIOLOGICAL	oteey	OT+EE+Y	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3390	2	NOT_STORED	Danach: wähle den Posten; auf Grad II.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
501	G407-E3397	G407-S540	f82r	BIOLOGICAL	daldy	AL+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3396	1	NOT_STORED	Halte den Posten; zum Zielort; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
502	G407-E3400	G407-S543	f82r	BIOLOGICAL	qoteedy	OT+EE+DY	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: halte den Posten; auf Grad II; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
503	G407-E3406	G407-S548	f82r	BIOLOGICAL	qotaiin	OT+AIIN	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
504	G407-E3408	G407-S548	f82r	BIOLOGICAL	qoteeol	OT+EE+OL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3407	1	NOT_STORED	Danach: stelle den Posten ein; auf Grad II; weiterführen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
505	G407-E3411	G407-S548	f82r	BIOLOGICAL	oly	OL+Y	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3410	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
506	G407-E3419	G407-S551	f82r	BIOLOGICAL	qotedy	OT+E+DY	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3418	1	NOT_STORED	Danach: setze den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
507	G407-E3420	G407-S552	f82r	BIOLOGICAL	qoty	OT+Y	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
508	G407-E3421	G407-S552	f82r	BIOLOGICAL	qoty	OT+Y	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
509	G407-E3422	G407-S552	f82r	BIOLOGICAL	qoteey	OT+EE+Y	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze den Posten; auf Grad II.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
510	G407-E3425	G407-S552	f82r	BIOLOGICAL	qoteey	OT+EE+Y	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3424	1	NOT_STORED	Danach: nimm den Posten; auf Grad II.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
511	G407-E3432	G407-S555	f82r	BIOLOGICAL	ol	OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3431	1	NOT_STORED	Weiter: nimm den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
512	G407-E3435	G407-S556	f82r	BIOLOGICAL	qoty	OT+Y	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
513	G407-E3450	G407-S556	f82r	BIOLOGICAL	ol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3449	1	NOT_STORED	Weiter: wähle den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
514	G407-E3462	G407-S559	f83r	BIOLOGICAL	sol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3461	1	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
515	G407-E3468	G407-S559	f83r	BIOLOGICAL	qoteedy	OT+EE+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3467	1	NOT_STORED	Danach: halte den Posten; auf Grad II; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
516	G407-E3474	G407-S561	f83r	BIOLOGICAL	qotal	OT+AL	K	GEBEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: gib die Einheit; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
517	G407-E3481	G407-S563	f83r	BIOLOGICAL	qotal	OT+AL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3480	1	NOT_STORED	Danach: setze den Wert; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
518	G407-E3493	G407-S566	f83r	BIOLOGICAL	qotaiin	OT+AIIN	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3491	2	NOT_STORED	Danach: bearbeite den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
519	G407-E3495	G407-S566	f83r	BIOLOGICAL	qoty	OT+Y	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3494	1	NOT_STORED	Danach: gib den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
520	G407-E3500	G407-S567	f83r	BIOLOGICAL	qoteedy	OT+EE+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3499	1	NOT_STORED	Danach: bearbeite den Posten; auf Grad II; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
521	G407-E3516	G407-S572	f83r	BIOLOGICAL	qol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3514	2	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
522	G407-E3519	G407-S573	f83r	BIOLOGICAL	qoteedy	OT+EE+DY	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze den Posten; auf Grad II; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
523	G407-E3520	G407-S574	f83r	BIOLOGICAL	qoteedy	OT+EE+DY	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze den Posten; auf Grad II; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
524	G407-E3522	G407-S575	f83r	BIOLOGICAL	otedy	OT+E+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3521	1	NOT_STORED	Danach: bearbeite den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
525	G407-E3561	G407-S583	f83r	BIOLOGICAL	otal	OT+AL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3560	1	NOT_STORED	Danach: gib den Posten; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
