event_id	physical_page	source_page_value	locus	line_number	source_kind	source_subtype	paragraph_start	paragraph_end	card_ordinal_in_line	surface	register	prose_block_id	owner_id	owner_de	owner_evidence	owner_subblock	statement_id	card_ordinal_in_statement	content_role	surface_status	visible_recipe	literal_core_reading_de	default_working_reading_de	recipe_support	old_running_event_count	old_local_surface_contact	old_local_recipes	genuinely_new_to_old_26_pages	admission_color	portable_atom_count	formal_or_local_atom_count	new_portable_atom_count	opaque_local_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard	gdt516_context_recipe	gdt516_literal_reading_de	gdt516_context_policy	gdt516_context_basis	gdt516_recipe_changed	gdt516_guard
G515-E0133	f20v	f20v	f20v.9	9	P	0	0	0	2	keody	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	35	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	K+E+O+D_ADDR+Y	GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	K+E+O+D_ADDR+Y	GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0134	f20v	f20v	f20v.9	9	P	0	0	0	3	cho	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	36	LOCAL_CLASS_OR_NAME_CARD	EXACT_GDT405_LOCK	HO	[HO:LOKALSTRUKTUR=KLASSE]	LOKALE KENNUNG BEI abgebildete Ganzpflanze auf f20v: [HO:LOKALSTRUKTUR=KLASSE]	GDT405::G405-W0048	8	YES	HO	NO	GREEN	0	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	HO	[HO:STEUERUNG=KLASSE]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0135	f20v	f20v	f20v.9	9	P	0	0	0	4	cthy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	37	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	CH+T+Y	NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: NEHMEN · EINSTELLEN · POSTEN	GDT405::G405-W0089	13	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+T+Y	NEHMEN · EINSTELLEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0136	f20v	f20v	f20v.9	9	P	0	0	0	5	chol	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	38	ITINERARY_OR_ADDRESS_CARD	EXACT_GDT405_LOCK	OL	FORTSETZEN	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f20v: FORTSETZEN	GDT405::G405-W0055	48	YES	LOCAL_ADDRESS|OL	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OL	FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0137	f20v	f20v	f20v.9	9	P	0	0	0	6	shd	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	39	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	SH+D_ADDR	HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	1	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+D_ADDR	HALTEN · [D_ADDR:STEUERUNG=HIER]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0138	f20v	f20v	f20v.9	9	P	0	0	0	7	qoty	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	40	ITINERARY_OR_ADDRESS_CARD	EXACT_CURRENT_RUNNING_RECIPE	OT+Y	DANACH · POSTEN	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f20v: DANACH · POSTEN	GDT407::13_RUNNING_EVENTS	13	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OT+Y	DANACH · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0139	f20v	f20v	f20v.9	9	P	0	0	0	8	d	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	41	LOCAL_CLASS_OR_NAME_CARD	EXACT_GDT405_LOCK	D_ADDR	[D_ADDR:LOKALSTRUKTUR=HIER]	LOKALE KENNUNG BEI abgebildete Ganzpflanze auf f20v: [D_ADDR:LOKALSTRUKTUR=HIER]	GDT405::G405-W0090	11	YES	D_ADDR|SECTION_MARKER	NO	GREEN	0	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR	[D_ADDR:STEUERUNG=HIER]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0140	f20v	f20v	f20v.10	10	P	0	0	0	1	shokaiin	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	42	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	SH+OK+AIIN	HALTEN · SETZEN · WERT	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · SETZEN · WERT	GDT407::1_RUNNING_EVENTS	1	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+OK+AIIN	HALTEN · SETZEN · WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0141	f20v	f20v	f20v.10	10	P	0	0	0	2	chocthy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	43	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	CH+O+CH+T+Y	NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · POSTEN	GDT405::G405-W0050	2	NO	NONE	NO	GREEN	4	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+O+CH+T+Y	NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0142	f20v	f20v	f20v.10	10	P	0	0	0	3	chol	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	44	ITINERARY_OR_ADDRESS_CARD	EXACT_GDT405_LOCK	OL	FORTSETZEN	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f20v: FORTSETZEN	GDT405::G405-W0055	48	YES	LOCAL_ADDRESS|OL	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OL	FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0143	f20v	f20v	f20v.10	10	P	0	0	0	4	daiin	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	45	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: WERT	GDT405::G405-W0093	100	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0144	f20v	f20v	f20v.10	10	P	0	0	0	5	chy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	46	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	Y	POSTEN	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: POSTEN	GDT405::G405-W0063	21	YES	Y	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	Y	POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0145	f20v	f20v	f20v.10	10	P	0	0	0	6	chor	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	47	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	CH+OR	NEHMEN · EINHEIT	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: NEHMEN · EINHEIT	GDT405::G405-W0056	23	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+OR	NEHMEN · EINHEIT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0146	f20v	f20v	f20v.10	10	P	0	0	0	7	ety	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	48	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	E+T+Y	[E:STEUERUNG=GRAD I] · EINSTELLEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: [E:STEUERUNG=GRAD I] · EINSTELLEN · POSTEN	GDT405::G405-W0128	1	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	E+T+Y	[E:STEUERUNG=GRAD I] · EINSTELLEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0147	f20v	f20v	f20v.11	11	P	0	0	1	1	okoiin	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	49	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	OK+O+IIN	SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	GDT407::1_RUNNING_EVENTS	1	NO	NONE	NO	GREEN	1	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+O+IIN	SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0148	f20v	f20v	f20v.11	11	P	0	0	1	2	chey	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	50	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	Y	POSTEN	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: POSTEN	GDT405::G405-W0047	57	YES	Y	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	Y	POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0149	f20v	f20v	f20v.11	11	P	0	0	1	3	ol	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	51	ITINERARY_OR_ADDRESS_CARD	EXACT_GDT405_LOCK	OL	FORTSETZEN	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f20v: FORTSETZEN	GDT405::G405-W0220	78	YES	OL	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OL	FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0150	f20v	f20v	f20v.11	11	P	0	0	1	4	chory	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	52	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	CH+OR+Y	NEHMEN · EINHEIT · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: NEHMEN · EINHEIT · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+OR+Y	NEHMEN · EINHEIT · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0151	f31r	f31r	f31r.1	1	P	0	1	0	1	keedey	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	abgebildete Ganzpflanze auf f31r	GDT514_IMAGE_FIRST_OWNER_MAP	F31R_PROSE_01	G515-S009	1	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	K+EE+D_ADDR+E+Y	GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · [E:STEUERUNG=GRAD I] · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	K+EE+D_ADDR+E+Y	GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:STEUERUNG=HIER] · [E:STEUERUNG=GRAD I] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0152	f31r	f31r	f31r.1	1	P	0	1	0	2	qofchedy	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	abgebildete Ganzpflanze auf f31r	GDT514_IMAGE_FIRST_OWNER_MAP	F31R_PROSE_01	G515-S009	2	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · BEARBEITEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: [CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · BEARBEITEN · POSTEN	GDT407::1_RUNNING_EVENTS	1	NO	NONE	NO	GREEN	2	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:STEUERUNG=HIER] · BEARBEITEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0153	f31r	f31r	f31r.1	1	P	0	1	0	3	shee	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	abgebildete Ganzpflanze auf f31r	GDT514_IMAGE_FIRST_OWNER_MAP	F31R_PROSE_01	G515-S009	3	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	SH+EE	HALTEN · [EE:STEUERUNG=GRAD II]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: HALTEN · [EE:STEUERUNG=GRAD II]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	1	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+EE	HALTEN · [EE:STEUERUNG=GRAD II]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0154	f31r	f31r	f31r.1	1	P	0	1	0	4	s	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	abgebildete Ganzpflanze auf f31r	GDT514_IMAGE_FIRST_OWNER_MAP	F31R_PROSE_01	G515-S009	4	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	S	WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: WÄHLEN	GDT405::G405-W0329	38	YES	S|SECTION_MARKER	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	S	WÄHLEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0155	f31r	f31r	f31r.1	1	P	0	1	0	5	aiin	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	abgebildete Ganzpflanze auf f31r	GDT514_IMAGE_FIRST_OWNER_MAP	F31R_PROSE_01	G515-S009	5	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f31r: WERT	GDT405::G405-W0001	55	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0156	f31r	f31r	f31r.1	1	P	0	1	0	6	qokee	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	abgebildete Ganzpflanze auf f31r	GDT514_IMAGE_FIRST_OWNER_MAP	F31R_PROSE_01	G515-S009	6	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	OK+EE	SETZEN · [EE:STEUERUNG=GRAD II]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [EE:STEUERUNG=GRAD II]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	1	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+EE	SETZEN · [EE:STEUERUNG=GRAD II]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0157	f31r	f31r	f31r.1	1	P	0	1	0	7	chepakeo	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	abgebildete Ganzpflanze auf f31r	GDT514_IMAGE_FIRST_OWNER_MAP	F31R_PROSE_01	G515-S009	7	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	CH+E+P+A_ADDR+K+E+O	NEHMEN · [E:STEUERUNG=GRAD I] · EINSETZEN · [A_ADDR:LOKALSTRUKTUR=HIER] · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: NEHMEN · [E:STEUERUNG=GRAD I] · EINSETZEN · [A_ADDR:LOKALSTRUKTUR=HIER] · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	4	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+E+P+A_ADDR+K+E+O	NEHMEN · [E:STEUERUNG=GRAD I] · EINSETZEN · [A_ADDR:STEUERUNG=HIER] · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0158	f31r	f31r	f31r.2	2	P	0	0	0	1	dcheey	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	abgebildete Ganzpflanze auf f31r	GDT514_IMAGE_FIRST_OWNER_MAP	F31R_PROSE_01	G515-S009	8	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	D_ADDR+CH+EE+Y	[D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: [D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · [EE:STEUERUNG=GRAD II] · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR+CH+EE+Y	[D_ADDR:STEUERUNG=HIER] · NEHMEN · [EE:STEUERUNG=GRAD II] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0159	f31r	f31r	f31r.2	2	P	0	0	0	2	daiin	HERBAL	F31R_PROSE_01	F31R_WHOLE_PLANT	abgebildete Ganzpflanze auf f31r	GDT514_IMAGE_FIRST_OWNER_MAP	F31R_PROSE_01	G515-S009	9	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f31r: WERT	GDT405::G405-W0093	100	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
