surface	card_class	composition	working_meaning_de	confidence	page	locus	section	language	hand	ordinal	line_token_count	line_position	was_v48_unknown	target_v48_gloss_de	target_v48_source	target_v48_scope_state	left_surface	left_gloss_de	right_surface	right_gloss_de	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	zl3b_line	decision	reason_code	promotable	review_note
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f114r	f114r.15	S	B	3	6	14	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE_MATERIA	KNOWN_CONTEXT_LICENSED	chodar	[chodar:?]	dal	abgemessene Rohstoffmenge I	EXACT	y	EXACT	y	BOTH_EXACT	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f114r	f114r.15	S	B	3	11	14	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_UNRESOLVED_HINGE	KNOWN_CONTEXT_LICENSED	dalol	[dalol:?]	qokaiin	heiß, Grad III	EXACT	y	EXACT	y	BOTH_EXACT	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f114r	f114r.18	S	B	3	3	7	MEDIAL	0	Eintragsteil abgeschlossen	GDT659:Y_MEDIAL_LEFT_CLOSE	KNOWN_CONTEXT_LICENSED	okar	heiße Drogenfraktion I im Ansatz	cheodeeey	[cheodeeey:?]	EXACT	y	EXACT	y	BOTH_EXACT	lcheos okar y cheodeeey qoeeody qodaiin daildain	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f114r	f114r.2	S	B	3	7	13	MEDIAL	0	Wurzel	GDT661:R_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	okoeey	[okoeey:?]	aiin	Menge III	MERGE_2	raiin	MERGE_2	raiin	NEITHER_EXACT	deedar qoteeddy dair o kedy okoeey r aiin oor cheed ol keeed lkeeedam	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f114r	f114r.23	S	B	3	8	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	al	Rohstoffklasse I	ain	Menge-/Klassenwert II	EXACT	s	EXACT	s	BOTH_EXACT	or cheo al taiin qokedaiin oeain al s ain ches	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f114r	f114r.30	S	B	3	1	14	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	chedar	abgemessene Trockenfraktion I, Mittelstufe	MERGE_2	ychedar	MERGE_2	ychedar	NEITHER_EXACT	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
ytain	P	Y_REFERENCE+T_COLD+AIN_II	hiervon auf Kältestufe II abkühlen	HIGH	f114r	f114r.34	S	B	3	1	8	INITIAL	1	[ytain:?]	OPEN	UNKNOWN_SURFACE	BOUNDARY	BOUNDARY	o	Ansatzwasser	EXACT	ytain	EXACT	ytain	BOTH_EXACT	ytain o l kaiin y kar chdar alkam	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twelve occurrences admit the unchanged referential cold-stage-II action; f114r.34 requires an explicit outside-passage reference rather than a new card.
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f114r	f114r.34	S	B	3	5	8	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE_MATERIA	READER_BOUNDARY_UNSTABLE	kaiin	heiß, Grad III	kar	heiße Drogenfraktion I	MERGE_2	ykar	MERGE_2	ykar	NEITHER_EXACT	ytain o l kaiin y kar chdar alkam	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
odar	P	O_PREP+D_MEASURE+AR_FRACTION_I	erste Ansatzfraktion abmessen	HIGH	f114r	f114r.37	S	B	3	1	13	INITIAL	1	[odar:?]	OPEN	UNKNOWN_SURFACE	BOUNDARY	BOUNDARY	or	Drogenportion	EXACT	odar	EXACT	odar	BOTH_EXACT	odar or aiin otshedy okaiin yky ols ol kaiin chees air qotaiin chedaiiin	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twenty-one occurrences admit the same preparation-measure-first-fraction action without a named contradiction.
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f114v	f114v.13	S	B	3	3	5	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	qoteeo	[qoteeo:?]	oiiin	Zubereitung in Form IV	MERGE_2	soiiin	MERGE_3	qoteeosoiiin	NEITHER_EXACT	sheedy qoteeo s oiiin chcthain	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
shod	P	SH_MOIST+O_PREP+D_TERM_CLOSE	Feuchtansatz abschließen	HIGH	f114v	f114v.22	S	B	3	2	8	MEDIAL	1	[shod:?]	OPEN	UNKNOWN_SURFACE	ychedar	[ychedar:?]	qokaiin	heiß, Grad III	EXACT	shod	EXACT	shod	BOTH_EXACT	ychedar shod qokaiin qotchey chockhy olkedy otechy ykedckhy	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Ten occurrences admit the unchanged moisten/preparation/close action without a named valency conflict.
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f114v	f114v.26	S	B	3	4	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	qoto	[qoto:?]	araiin	[araiin:?]	MERGE_2	qotos	MERGE_2	qotos	NEITHER_EXACT	pcheodal chopcheod qoto s araiin qota l cheo pchdal qoeedy chcthey	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f114v	f114v.29	S	B	3	7	10	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	qopcheo	[qopcheo:?]	ocpheody	[ocpheody:?]	ONE	qopcheos	ONE	s	NEITHER_EXACT	pchdair sho qopchey otcheed chedy qopcheo r ocpheody opchdy qopairam	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f114v	f114v.30	S	B	3	1	11	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheey	trocken am Ende des Grades	MERGE_2	ycheey	MERGE_2	ycheey	NEITHER_EXACT	y cheey qooeey qolcheey qoteey qotaiin otal otaiin oteeo teey rain	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f114v	f114v.32	S	B	3	1	6	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheol	trockener Drogenstoff	MERGE_2	ycheol	MERGE_2	ycheol	NEITHER_EXACT	y cheol oleey cheoaiin chetaiin sheeodain	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f114v	f114v.40	S	B	3	3	12	MEDIAL	0	Eintragsteil abgeschlossen	GDT659:Y_MEDIAL_LEFT_CLOSE	READER_BOUNDARY_UNSTABLE	cheo	trocken angesetzte Zubereitung	oteey	kalter Ansatz am Ende des Grades	MERGE_2	cheoy	EXACT	y	ONE_EXACT	eeo cheo y oteey qotaiin cheo l oteeey daiin oteey teeedy dm	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f114v	f114v.7	S	B	3	5	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	cheey	trocken am Ende des Grades	aiin	Menge III	EXACT	s	EXACT	s	BOTH_EXACT	ytedshedy otaiin cheedar cheey s aiin chedky chedaiin shod chokchedy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
shod	P	SH_MOIST+O_PREP+D_TERM_CLOSE	Feuchtansatz abschließen	HIGH	f114v	f114v.7	S	B	3	9	10	MEDIAL	1	[shod:?]	OPEN	UNKNOWN_SURFACE	chedaiin	abgemessene Trockendroge, Dosis III	chokchedy	[chokchedy:?]	EXACT	shod	EXACT	shod	BOTH_EXACT	ytedshedy otaiin cheedar cheey s aiin chedky chedaiin shod chokchedy	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Ten occurrences admit the unchanged moisten/preparation/close action without a named valency conflict.
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115r	f115r.15	S	B	@	1	13	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheo	trocken angesetzte Zubereitung	MERGE_2	ycheo	EXACT	y	ONE_EXACT	y cheo lkeodain chcthed qokar chedy qotain chody qotain cheol lkar air om	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f115r	f115r.20	S	B	@	13	14	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	keo	[keo:?]	shey	feucht in der Mitte des Grades	MERGE_2	keor	MERGE_2	keor	NEITHER_EXACT	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keo r shey	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115r	f115r.22	S	B	@	9	12	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE	READER_BOUNDARY_UNSTABLE	cheedy	trocken am Ende des Grades, abgeschlossen	cheedy	trocken am Ende des Grades, abgeschlossen	ONE	ykhy	EXACT	y	ONE_EXACT	psheody chsho tchdy dar chedy okchdar chdor cheedy y cheedy qepchey lkam	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f115r	f115r.23	S	B	@	6	13	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	qokcho	erhitze, trockne und setze an	checthy	trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	ONE	qokchor	EXACT	s	ONE_EXACT	dchey keey qokeod chody qokcho s checthy qokeeey keeey lol chedy qokchedy ldy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115r	f115r.25	S	B	@	1	7	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	cheodain	Trockenansatz, Dosis II	EXACT	y	EXACT	y	BOTH_EXACT	y cheodain cheey qotchedy qokeeody choar cheey	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f115r	f115r.26	S	B	@	4	12	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	qoteeo	[qoteeo:?]	ar	Drogenfraktion I	MERGE_2	qoteeos	EXACT	s	ONE_EXACT	ksheoary otchey qoteeo s ar aiiin chotchdy qodair sheol pchedy dal dalom	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f115r	f115r.30	S	B	@	5	10	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	cheos	Charge eines mitteltrockenen Ansatzes	char	Trockenfraktion I	MERGE_2	rchar	EXACT	r	ONE_EXACT	dsheodar sheo qokecheos cheos r char qokchar qolcheey lkedy qotal	O_HOLD_COMPATIBLE	R_FOLLOWING_DRY_FRACTION_VISIBLE	0	R_FOLLOWING_DRY_FRACTION_VISIBLE
shod	P	SH_MOIST+O_PREP+D_TERM_CLOSE	Feuchtansatz abschließen	HIGH	f115r	f115r.31	S	B	@	1	11	INITIAL	1	[shod:?]	OPEN	UNKNOWN_SURFACE	BOUNDARY	BOUNDARY	ykaiin	erhitze hiervon auf Stufe III	EXACT	shod	EXACT	shod	BOTH_EXACT	shod ykaiin chdy qotchedy dchol daiin qopol qokairor lchea raiin dlchd	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Ten occurrences admit the unchanged moisten/preparation/close action without a named valency conflict.
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115r	f115r.33	S	B	@	1	11	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheey	trocken am Ende des Grades	MERGE_2	ycheey	MERGE_2	ycheey	NEITHER_EXACT	y cheey qotaiin chokeeey chckhey qoky aiin cheey lkeedy oky chokchaiin	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115r	f115r.39	S	B	@	1	6	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	chey	trocken in der Mitte des Grades	MERGE_2	ychey	MERGE_2	ychey	NEITHER_EXACT	y chey keey qodain cheody qokor	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
dcheo	P	D_MEASURE+CH_DRY+E_MIDDLE+O_PREP	Dosis bis Mittelstufe trocknen und ansetzen	HIGH	f115r	f115r.43	S	B	@	1	10	INITIAL	1	[dcheo:?]	OPEN	UNKNOWN_SURFACE	BOUNDARY	BOUNDARY	dain	Grad-/Maßwert II	EXACT	dcheo	EXACT	dcheo	BOTH_EXACT	dcheo dain sheol qotchedy qokchedy qokchedy chotar orar oiin olchdy	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Six occurrences admit measure, dry-to-middle and prepare in the same order.
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115r	f115r.45	S	B	@	1	5	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	dchedy	abgemessene Trockendroge, fertig	EXACT	y	EXACT	y	BOTH_EXACT	y dchedy kody qokeedy chols	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f115r	f115r.9	S	B	@	7	10	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	cheo	trocken angesetzte Zubereitung	ar	Drogenfraktion I	MERGE_2	cheor	EXACT	r	ONE_EXACT	dchedaiin qoteeedy qokeedy qoteo lor cheo r ar cheor cheody	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
ytain	P	Y_REFERENCE+T_COLD+AIN_II	hiervon auf Kältestufe II abkühlen	HIGH	f115v	f115v.1	S	B	3	4	11	MEDIAL	1	[ytain:?]	OPEN	UNKNOWN_SURFACE	qotees	[qotees:?]	qoty	kalt am Anfang des Grades	EXACT	ytain	EXACT	ytain	BOTH_EXACT	tchedor otchedy qotees ytain qoty qotar opolaiin qotdain ol raiin om	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twelve occurrences admit the unchanged referential cold-stage-II action; f114r.34 requires an explicit outside-passage reference rather than a new card.
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f115v	f115v.15	S	B	3	10	12	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	rcheey	Wurzel/Wurzeldroge, trocken gebunden, Form II	ar	Drogenfraktion I	MERGE_2	rar	EXACT	r	ONE_EXACT	saiin chol qotain qokain chl lr chdain qoteey rcheey r ar rodam	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115v	f115v.16	S	B	3	6	13	MEDIAL	0	Eintragsteil abgeschlossen	GDT659:Y_MEDIAL_LEFT_CLOSE	KNOWN_CONTEXT_LICENSED	kar	heiße Drogenfraktion I	sheo	Feuchtzubereitung	EXACT	y	EXACT	y	BOTH_EXACT	dain ar oteey qoteol kar y sheo lkechdy qokar qokey lko rokeedy ld	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
chodain	P	CH_DRY+O_PREP+D_MEASURE+AIN_II	zwei Dosen Trockenansatz	HIGH	f115v	f115v.22	S	B	3	4	9	MEDIAL	1	[chodain:?]	OPEN	UNKNOWN_SURFACE	qokeedy	heiß am Ende des Grades, abgeschlossen	otedain	[otedain:?]	EXACT	chodain	EXACT	chodain	BOTH_EXACT	soiin shedain qokeedy chodain otedain qokeedy qokeedy qotedy rosy	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Seven occurrences admit the unchanged two-dose dry-preparation card.
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115v	f115v.28	S	B	3	1	8	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	chey	trocken in der Mitte des Grades	MERGE_2	ychey	MERGE_2	ychey	NEITHER_EXACT	y chey lcho lor chedy chol chedy chdy	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
shos	P	SH_MOIST+O_PREP+S_TERM_SPECIES	Charge Feuchtansatz	HIGH	f115v	f115v.35	S	B	3	1	12	INITIAL	1	[shos:?]	OPEN	UNKNOWN_SURFACE	BOUNDARY	BOUNDARY	shee	vollständig anfeuchten	EXACT	shos	EXACT	shos	BOTH_EXACT	shos shee oky cheo lkain cheeos al ches kcheo rain checthey lcham	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Nine occurrences admit the unchanged moist-preparation species/charge card.
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f115v	f115v.38	S	B	3	10	13	MEDIAL	0	Wurzel	GDT661:R_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	l	Pfund / Gewichtseinheit	aiiin	Menge-/Klassenwert IV	MERGE_3	olr	EXACT	r	ONE_EXACT	oiiin chees otairos loedy cheo keeo llchs o l r aiiin chkain sham	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f115v	f115v.40	S	B	3	4	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	shedain	zwei Dosen bis zur Mittelstufe eingeweichter Droge	cho	Trockenansatz	ONE	or	ONE	r	NEITHER_EXACT	ycheeol kaiin shedain s cho r okas cheos qokchy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f115v	f115v.40	S	B	3	6	9	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	cho	Trockenansatz	okas	[okas:?]	MERGE_2	chor	MERGE_2	chor	NEITHER_EXACT	ycheeol kaiin shedain s cho r okas cheos qokchy	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f116r	f116r.10	S	B	3	10	12	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	cphol	zusammengesetzter Drogenstoff	teol	Drogenstoff auf mittlerer Kühlstufe	MERGE_2	rteol	EXACT	r	ONE_EXACT	chdin checkhy dar shedy qokeedy shdy rain sheedy cphol r teol chcpham	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f116r	f116r.14	S	B	3	6	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	l	Grundstoff des vorstehenden Ansatzes	oleedy	[oleedy:?]	EXACT	s	EXACT	s	BOTH_EXACT	sain cheychear ain chl l s oleedy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f116r	f116r.18	S	B	3	3	14	MEDIAL	0	Wurzel	GDT661:R_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	qokey	heiß in der Mitte des Grades	ain	Menge-/Klassenwert II	MERGE_2	rain	EXACT	r	ONE_EXACT	pcharalor qokey r ain otedy opain lor oiin otain otar oteeedy ches ar y	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f116r	f116r.18	S	B	3	14	14	FINAL	0	Eintrag abgeschlossen	GDT659:Y_EOS_CLOSE	READER_BOUNDARY_UNSTABLE	ar	Drogenfraktion I	BOUNDARY	BOUNDARY	MERGE_2	ary	MERGE_2	ary	NEITHER_EXACT	pcharalor qokey r ain otedy opain lor oiin otain otar oteeedy ches ar y	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f116r	f116r.19	S	B	3	12	13	MEDIAL	0	; hierzu:	GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE	READER_BOUNDARY_UNSTABLE	ot	[ot:?]	dain	Grad-/Maßwert II	MERGE_2	oty	ONE	otey	NEITHER_EXACT	porchey sheedy qotain chetar qotar ar arody chcthy rain otey ot y dain	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f116r	f116r.20	S	B	3	6	15	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE	KNOWN_CONTEXT_LICENSED	raiin	Wurzel, Typ/Charge III	chedy	trocken in der Mitte des Grades, abgeschlossen	EXACT	y	EXACT	y	BOTH_EXACT	chol keedy ol cheey raiin y chedy otar o kal okain olar otedy qoty sfm	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f116r	f116r.33	S	B	3	10	11	MEDIAL	0	Wurzel	GDT661:R_BODY	KNOWN_CONTEXT_LICENSED	ar	Drogenfraktion I	rsheg	[rsheg:?]	EXACT	r	EXACT	r	BOTH_EXACT	soraiin ykeey arain sheeky qokain sheey qol cheds ar r rsheg	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
