event_serial	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	literal_card_order_token	v77_dictionary_decision	source_expansion_segment	segment_type	ellipsis_status	local_owner	owner_break_before	statement_line_crossing	statement_ends_after_event	et_per_reading	et_per_fit_cost_0_4	et_per_fit_reason	strongest_local_rival	source_status	semantic_ceiling
114	B1	f81v	f81v.7	F023	B1-S002	dcda95c81a5460feb191	E114:CARD[dcda95c81a5460feb191]=ET?	CODEBOOK_ATTESTED_CATEGORY	[ET?:AUCH?]	CODEBOOK_ATTESTED_CATEGORY_ET	NO_NEW_COMPLEMENT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f81v.2→f81v.7; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	AUCH	2	adds the following moderate quantity to the prior-post instruction	requires an omitted take/use predicate	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
115	B1	f81v	f81v.7	F023	B1-S002	4eab1841ed655c20a348	E115:CARD[4eab1841ed655c20a348]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Eine mäßige Menge [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f81v.2→f81v.7; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
116	B1	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	E116:CARD[2f1c5e56e8f0ff459065]=[FORMAL; KEIN WORT]	FORMAL_LABEL_NOT_WORD	[FORMAL; KEIN WORT]	FORMAL_NONWORD	NOT_APPLICABLE	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f81v.2→f81v.7; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	nonlexical formal event retained without paraphrase	any word reading is forbidden	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
117	B1	f81v	f81v.7	F023	B1-S002	93f69c38fdedee1598e9	E117:CARD[93f69c38fdedee1598e9]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Der eingetauchte Teil [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f81v.2→f81v.7; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
118	B1	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	E118:CARD[2f1c5e56e8f0ff459065]=[FORMAL; KEIN WORT]	FORMAL_LABEL_NOT_WORD	[FORMAL; KEIN WORT]	FORMAL_NONWORD	NOT_APPLICABLE	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f81v.2→f81v.7; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	nonlexical formal event retained without paraphrase	any word reading is forbidden	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
119	B1	f81v	f81v.7	F023	B1-S002	2cc8bb3c2af19607888f	E119:CARD[2cc8bb3c2af19607888f]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Durch die verbundenen Läufe [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f81v.2→f81v.7; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
120	B1	f81v	f81v.7	F023	B1-S002	259b2b3b0bf859882e2c	E120:CARD[259b2b3b0bf859882e2c]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f81v.2→f81v.7; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Füllstand am Randzeichen prüfen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
121	B1	f81v	f81v.7	F024	B1-S003	dcda95c81a5460feb191	E121:CARD[dcda95c81a5460feb191]=ET?	CODEBOOK_ATTESTED_CATEGORY	[ET?:UND?]	CODEBOOK_ATTESTED_CATEGORY_ET	NO_NEW_COMPLEMENT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f81v.7→f81v.17; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	UND	1	joins rinse completion to keeping the post warm across a field/line carry	the physical break could instead be a restart	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
122	B1	f81v	f81v.17	F025	B1-S003	54e32e9c1414b20640e9	E122:CARD[54e32e9c1414b20640e9]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Halte es warm und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f81v.7→f81v.17; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
123	B1	f81v	f81v.17	F026	B1-S004	6f7ff8287eddf4da9fdb	E123:CARD[6f7ff8287eddf4da9fdb]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.17	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
124	B1	f81v	f81v.17	F026	B1-S004	dcda95c81a5460feb191	E124:CARD[dcda95c81a5460feb191]=ET?	CODEBOOK_ATTESTED_CATEGORY	[ET?:UND?]	CODEBOOK_ATTESTED_CATEGORY_ET	NO_NEW_COMPLEMENT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.17	NO	UND	1	joins mixing to standing until ready	terminal construction could be mere sequencing	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
125	B1	f81v	f81v.17	F026	B1-S004	bc4f1f5c006c74a4d26d	E125:CARD[bc4f1f5c006c74a4d26d]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.17	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
126	B1	f81v	f81v.17	F027	B1-S005	28ffbc88b97772a75f1e	E126:CARD[28ffbc88b97772a75f1e]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.17	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
127	B1	f81v	f81v.17	F028	B1-S006	1645e612504fcef59ced	E127:CARD[1645e612504fcef59ced]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.17	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
128	B1	f81v	f81v.17	F028	B1-S006	2cc8bb3c2af19607888f	E128:CARD[2cc8bb3c2af19607888f]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Durch die verbundenen Läufe [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.17	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
129	B1	f81v	f81v.17	F028	B1-S006	0f18de177ed7c878bf95	E129:CARD[0f18de177ed7c878bf95]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Der vorbereitete Bade- oder Waschzusatz [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.17	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Rücklauf im unteren Becken auffangen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
130	B1	f81v	f81v.17	F028	B1-S006	4da0f0f7b5fc7ac20067	E130:CARD[4da0f0f7b5fc7ac20067]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Und lasse es abkühlen]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.17	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Rücklauf erneut zuführen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
131	B1	f81v	f81v.18	F029	B1-S007	87411f84689b4f93a303	E131:CARD[87411f84689b4f93a303]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Erwärme es einmal und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.18	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
132	B1	f81v	f81v.18	F030	B1-S008	b921a237be883a820352	E132:CARD[b921a237be883a820352]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Diese aktive Portion [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.18	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
133	B1	f81v	f81v.18	F030	B1-S008	dcda95c81a5460feb191	E133:CARD[dcda95c81a5460feb191]=ET?	CODEBOOK_ATTESTED_CATEGORY	[ET?:AUCH?]	CODEBOOK_ATTESTED_CATEGORY_ET	NO_NEW_COMPLEMENT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.18	NO	AUCH	1	first link in portion-ET-warmth-ET-readiness chain	portion phrase is elliptical	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
134	B1	f81v	f81v.18	F030	B1-S008	d904bf7b044dd3922781	E134:CARD[d904bf7b044dd3922781]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Bei sanfter Wärme [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.18	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
135	B1	f81v	f81v.18	F030	B1-S008	dcda95c81a5460feb191	E135:CARD[dcda95c81a5460feb191]=ET?	CODEBOOK_ATTESTED_CATEGORY	[ET?:UND?]	CODEBOOK_ATTESTED_CATEGORY_ET	NO_NEW_COMPLEMENT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.18	NO	UND	1	second link in the same three-member chain	right member could open a fresh instruction	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
136	B1	f81v	f81v.18	F030	B1-S008	bc4f1f5c006c74a4d26d	E136:CARD[bc4f1f5c006c74a4d26d]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.18	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
137	B1	f81v	f81v.18	F031	B1-S009	7db18b2f0fb7ed0fcfd3	E137:CARD[7db18b2f0fb7ed0fcfd3]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.18	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
138	B1	f81v	f81v.18	F032	B1-S010	7db18b2f0fb7ed0fcfd3	E138:CARD[7db18b2f0fb7ed0fcfd3]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.18	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
139	B1	f81v	f81v.18	F033	B1-S011	2cc8bb3c2af19607888f	E139:CARD[2cc8bb3c2af19607888f]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Durch die verbundenen Läufe [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.18	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
140	B1	f81v	f81v.18	F033	B1-S011	276a7c2d74d1143446f4	E140:CARD[276a7c2d74d1143446f4]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die Badecharge am vorgesehenen Waschplatz gebrauchen [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.18	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F033; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
141	B1	f81v	f81v.21	F034	B1-S012	be0974b366c981dc1eef	E141:CARD[be0974b366c981dc1eef]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Beginne die Spülung]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.21	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
142	B1	f81v	f81v.21	F034	B1-S012	08bd5ca0c2ad137a056d	E142:CARD[08bd5ca0c2ad137a056d]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Warmes Wasser [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.21	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
143	B1	f81v	f81v.21	F034	B1-S012	2e7e89e0bd12b999c280	E143:CARD[2e7e89e0bd12b999c280]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Wasche einmal und beende diesen Durchgang]	LOCAL_SOURCE_EXEMPLAR	NO	gemeinsames zweireihiges Figuren-/Beckenfeld	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f81v.21	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: vorigen Arbeitsstand aufnehmen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
