event_serial	section	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	owner	owner_status	position_in_field	field_length	literal_card_order_token	selected_dictionary_status	selected_working_word	bracketed_source_expansion	continuous_event_phrase	terminal_status	strongest_local_rival	contradiction	semantic_ceiling
139	BIOLOGICAL	B1	f81v	f81v.18	F033	B1-S011	2cc8bb3c2af19607888f	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	1	2	[OPAQUE_KARTE:2cc8bb3c2af19607888f]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Durch die verbundenen Läufe]	[EXEMPLAR:Durch die verbundenen Läufe]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
140	BIOLOGICAL	B1	f81v	f81v.18	F033	B1-S011	276a7c2d74d1143446f4	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	2	2	[OPAQUE_KARTE:276a7c2d74d1143446f4]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die Badecharge am vorgesehenen Waschplatz gebrauchen]	[EXEMPLAR:Die Badecharge am vorgesehenen Waschplatz gebrauchen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F033; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
141	BIOLOGICAL	B1	f81v	f81v.21	F034	B1-S012	be0974b366c981dc1eef	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	1	3	[OPAQUE_KARTE:be0974b366c981dc1eef]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Beginne die Spülung]	[EXEMPLAR:Beginne die Spülung]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
142	BIOLOGICAL	B1	f81v	f81v.21	F034	B1-S012	08bd5ca0c2ad137a056d	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	2	3	[OPAQUE_KARTE:08bd5ca0c2ad137a056d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Warmes Wasser]	[EXEMPLAR:Warmes Wasser]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
143	BIOLOGICAL	B1	f81v	f81v.21	F034	B1-S012	2e7e89e0bd12b999c280	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	3	3	[OPAQUE_KARTE:2e7e89e0bd12b999c280]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Wasche einmal und beende diesen Durchgang]	[EXEMPLAR:Wasche einmal und beende diesen Durchgang]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: vorigen Arbeitsstand aufnehmen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
144	BIOLOGICAL	B1	f81v	f81v.21	F035	B1-S013	2e7e89e0bd12b999c280	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:2e7e89e0bd12b999c280]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Wasche einmal und beende diesen Durchgang]	[EXEMPLAR:Wasche einmal und beende diesen Durchgang]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
145	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	6f7ff8287eddf4da9fdb	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	1	5	[OPAQUE_KARTE:6f7ff8287eddf4da9fdb]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
146	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	c205570c49d4d93c23d3	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	2	5	[OPAQUE_KARTE:c205570c49d4d93c23d3]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die betroffene Stelle]	[EXEMPLAR:Die betroffene Stelle]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
147	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	433713294b25b0a12f66	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	3	5	[OPAQUE_KARTE:433713294b25b0a12f66]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Das untere Becken]	[EXEMPLAR:Das untere Becken]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Rücklauf im unteren Becken auffangen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
148	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	dcda95c81a5460feb191	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	4	5	[WORTKANDIDAT:ET?]	PROVISIONAL_CODEBOOK_WORD__MINORITY_CREATIVE_LEAD	ET?__UND_ODER_AUCH?	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	und/auch? [EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F036; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
149	BIOLOGICAL	B1	f81v	f81v.21	F036	B1-S014	b6b654722e55729cc947	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	5	5	[OPAQUE_KARTE:b6b654722e55729cc947]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Benutze danach den unteren Ablauf]	[EXEMPLAR:Benutze danach den unteren Ablauf]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
150	BIOLOGICAL	B1	f81v	f81v.24	F037	B1-S015	a7af89ab31ce5e247395	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	1	2	[OPAQUE_KARTE:a7af89ab31ce5e247395]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Fülle danach das Gefäß]	[EXEMPLAR:Fülle danach das Gefäß]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
151	BIOLOGICAL	B1	f81v	f81v.24	F037	B1-S015	07913ef9b1fb773cd325	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	2	2	[OPAQUE_KARTE:07913ef9b1fb773cd325]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es abkühlen und beende den Schritt]	[EXEMPLAR:Lasse es abkühlen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
152	BIOLOGICAL	B1	f81v	f81v.24	F038	B1-S016	308e8ea2d5d190c498e8	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	1	4	[FORMAL:FORMAL_RELATION_SLOT_CHANNEL__NOT_A_WORD;KEIN_WORT]	FORMAL_LABEL_NOT_WORD	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	[FORMAL:FORMAL_RELATION_SLOT_CHANNEL__NOT_A_WORD;KEIN_WORT] [EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
153	BIOLOGICAL	B1	f81v	f81v.24	F038	B1-S016	0275fbf14e07935b0a45	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	2	4	[OPAQUE_KARTE:0275fbf14e07935b0a45]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
154	BIOLOGICAL	B1	f81v	f81v.24	F038	B1-S016	dcda95c81a5460feb191	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	3	4	[WORTKANDIDAT:ET?]	PROVISIONAL_CODEBOOK_WORD__MINORITY_CREATIVE_LEAD	ET?__UND_ODER_AUCH?	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	und/auch? [EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F038; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
155	BIOLOGICAL	B1	f81v	f81v.24	F038	B1-S016	bc4f1f5c006c74a4d26d	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	4	4	[OPAQUE_KARTE:bc4f1f5c006c74a4d26d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: warmen Stand halten; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
156	BIOLOGICAL	B1	f81v	f81v.24	F039	B1-S017	dd0ecaf5e27d81befffc	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	1	3	[OPAQUE_KARTE:dd0ecaf5e27d81befffc]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
157	BIOLOGICAL	B1	f81v	f81v.24	F039	B1-S017	a06244ef1f2b37ca44c1	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	2	3	[OPAQUE_KARTE:a06244ef1f2b37ca44c1]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die erste Öffnung]	[EXEMPLAR:Die erste Öffnung]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Schieber am Abgang öffnen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
158	BIOLOGICAL	B1	f81v	f81v.24	F039	B1-S017	d225b7a7b95da7aee437	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	3	3	[OPAQUE_KARTE:d225b7a7b95da7aee437]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Seihe es klar und beende den Schritt]	[EXEMPLAR:Seihe es klar und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
159	BIOLOGICAL	B1	f81v	f81v.24	F040	B1-S018	b38d70daefd663d74625	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:b38d70daefd663d74625]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Fülle danach das Gefäß]	[EXEMPLAR:Fülle danach das Gefäß]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
160	BIOLOGICAL	B1	f81v	f81v.27	F041	B1-S018	74c76d589d44120f647b	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	1	3	[OPAQUE_KARTE:74c76d589d44120f647b]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Wende es an der markierten Stelle an]	[EXEMPLAR:Wende es an der markierten Stelle an]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
161	BIOLOGICAL	B1	f81v	f81v.27	F041	B1-S018	2c82523794dcb7d2b343	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	2	3	[OPAQUE_KARTE:2c82523794dcb7d2b343]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Bis es klar ist]	[EXEMPLAR:Bis es klar ist]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Leitungsöffnung ausstreichen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
162	BIOLOGICAL	B1	f81v	f81v.27	F041	B1-S018	3b70942557b3a40e8030	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	3	3	[OPAQUE_KARTE:3b70942557b3a40e8030]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Beckenrand reinigen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
163	BIOLOGICAL	B1	f81v	f81v.27	F042	B1-S019	bc4f1f5c006c74a4d26d	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:bc4f1f5c006c74a4d26d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
164	BIOLOGICAL	B1	f81v	f81v.27	F043	B1-S020	d904bf7b044dd3922781	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	1	2	[OPAQUE_KARTE:d904bf7b044dd3922781]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Bei sanfter Wärme]	[EXEMPLAR:Bei sanfter Wärme]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
165	BIOLOGICAL	B1	f81v	f81v.27	F043	B1-S020	d68bc8de3bcee09db23c	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	2	2	[OPAQUE_KARTE:d68bc8de3bcee09db23c]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
166	BIOLOGICAL	B1	f81v	f81v.27	F044	B1-S021	dd0ecaf5e27d81befffc	B1_SHARED_TWO_ROW_POOL	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:dd0ecaf5e27d81befffc]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
167	BIOLOGICAL	B2	f82r	f82r.2	F045	B2-S001	259b2b3b0bf859882e2c	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	DIRECT_VISIBLE	1	1	[OPAQUE_KARTE:259b2b3b0bf859882e2c]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
168	BIOLOGICAL	B2	f82r	f82r.2	F046	B2-S002	28ffbc88b97772a75f1e	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:28ffbc88b97772a75f1e]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	[EXEMPLAR:Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
169	BIOLOGICAL	B2	f82r	f82r.2	F047	B2-S003	1645e612504fcef59ced	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERITED_VISIBLE	1	3	[OPAQUE_KARTE:1645e612504fcef59ced]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß]	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
170	BIOLOGICAL	B2	f82r	f82r.2	F047	B2-S003	b921a237be883a820352	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERITED_VISIBLE	2	3	[OPAQUE_KARTE:b921a237be883a820352]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Diese aktive Portion]	[EXEMPLAR:Diese aktive Portion]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
171	BIOLOGICAL	B2	f82r	f82r.2	F047	B2-S003	7d25241b0e56c836372a	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERITED_VISIBLE	3	3	[OPAQUE_KARTE:7d25241b0e56c836372a]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
172	BIOLOGICAL	B2	f82r	f82r.2	F048	B2-S004	308e8ea2d5d190c498e8	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERITED_VISIBLE	1	3	[FORMAL:FORMAL_RELATION_SLOT_CHANNEL__NOT_A_WORD;KEIN_WORT]	FORMAL_LABEL_NOT_WORD	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	[FORMAL:FORMAL_RELATION_SLOT_CHANNEL__NOT_A_WORD;KEIN_WORT] [EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
173	BIOLOGICAL	B2	f82r	f82r.2	F048	B2-S004	f329f2051370174e9a38	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERITED_VISIBLE	2	3	[OPAQUE_KARTE:f329f2051370174e9a38]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die zweite Öffnung]	[EXEMPLAR:Die zweite Öffnung]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Schieber am Abgang öffnen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
174	BIOLOGICAL	B2	f82r	f82r.2	F048	B2-S004	ba8142680851f24c9ff2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	INHERITED_VISIBLE	3	3	[OPAQUE_KARTE:ba8142680851f24c9ff2]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Und gehe zum nächsten Becken weiter]	[EXEMPLAR:Und gehe zum nächsten Becken weiter]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
