writer_order	domain	item_id	unit_id	page	locus	statement_or_locus	owner_or_namespace	semantic_layer	syntax_item	component_parse	concrete_reading_de	surface_layer	renderer_habit	predicted_surface	observed_surface	surface_exact_without_exemplar
498	ASTRO	A:117	A1	f67r2	f67r2.46	f67r2.46	A1_LEFT_LOCAL_FIELD_46	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OR+AL+Y	Einstellung; Position; dieser Eintrag	DEFAULT_OR_HABIT	NO	oraly	oraly	YES
499	ASTRO	A:118	A1	f67r2	f67r2.47	f67r2.47	A1_LEFT_LOCAL_FIELD_47	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+F_ADDR+AIN	dieser Eintrag; Aussenbezug; Teilwert	DEFAULT_OR_HABIT	NO	yfain	yfain	YES
500	ASTRO	A:119	A1	f67r2	f67r2.48	f67r2.48	A1_LEFT_LOCAL_FIELD_48	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	T+O+AIIN	eintragen; Lesegang; Sollwert	DEFAULT_OR_HABIT	NO	todaiin	todaiin	YES
501	ASTRO	A:120	A1	f67r2	f67r2.48	f67r2.48	A1_LEFT_LOCAL_FIELD_48	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AIN	Teilwert	LOCAL_SURFACE_EXEMPLAR	NO	ain	dain	NO
502	ASTRO	A:121	A1	f67r2	f67r2.48	f67r2.48	A1_LEFT_LOCAL_FIELD_48	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y	dieser Eintrag	DEFAULT_OR_HABIT	NO	dy	dy	YES
503	ASTRO	A:122	A1	f67r2	f67r2.49	f67r2.49	A1_LEFT_LOCAL_FIELD_49	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OS	Feld	DEFAULT_OR_HABIT	NO	os	os	YES
504	ASTRO	A:123	A1	f67r2	f67r2.49	f67r2.49	A1_LEFT_LOCAL_FIELD_49	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	HO+E+R	Eintrag; kurze Stufe; senken	DEFAULT_OR_HABIT	NO	choer	choer	YES
505	ASTRO	A:124	A1	f67r2	f67r2.49	f67r2.49	A1_LEFT_LOCAL_FIELD_49	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AIIN	Sollwert	DEFAULT_OR_HABIT	NO	aiin	aiin	YES
506	ASTRO	A:125	A1	f67r2	f67r2.50	f67r2.50	A1_LEFT_LOCAL_FIELD_50	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	HO+EE+A_ADDR	Eintrag; lange Stufe; Nebenadresse	DEFAULT_OR_HABIT	NO	choeea	choeea	YES
507	ASTRO	A:126	A1	f67r2	f67r2.50	f67r2.50	A1_LEFT_LOCAL_FIELD_50	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AL	Position	LOCAL_SURFACE_EXEMPLAR	NO	dal	sal	NO
508	ASTRO	A:127	A1	f67r2	f67r2.51	f67r2.51	A1_LEFT_LOCAL_FIELD_51	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	D_ADDR+A_ADDR+AIIN	Teiladresse; Nebenadresse; Sollwert	DEFAULT_OR_HABIT	NO	dadaiin	dadaiin	YES
509	ASTRO	A:128	A1	f67r2	f67r2.52	f67r2.52	A1_LEFT_OUTER_STAR_STATION_01	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OT+O+E+AR	naechster Eintrag; Lesegang; kurze Stufe; von dieser Position	DEFAULT_OR_HABIT	NO	qotoear	qotoear	YES
510	ASTRO	A:129	A1	f67r2	f67r2.53	f67r2.53	A1_LEFT_OUTER_STAR_STATION_02	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	D_ADDR+CHD+AR	Teiladresse; uebertragen; von dieser Position	DEFAULT_OR_HABIT	NO	dchdar	dchdar	YES
511	ASTRO	A:130	A1	f67r2	f67r2.54	f67r2.54	A1_LEFT_OUTER_STAR_STATION_03	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y	dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	dy	y	NO
512	ASTRO	A:131	A1	f67r2	f67r2.54	f67r2.54	A1_LEFT_OUTER_STAR_STATION_03	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AL+AL	Position; Position	DEFAULT_OR_HABIT	NO	saldal	saldal	YES
513	ASTRO	A:132	A1	f67r2	f67r2.55	f67r2.55	A1_LEFT_OUTER_STAR_STATION_04	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+T+O+AL	dieser Eintrag; eintragen; Lesegang; Position	DEFAULT_OR_HABIT	NO	ytodal	ytodal	YES
514	ASTRO	A:133	A1	f67r2	f67r2.56	f67r2.56	A1_LEFT_OUTER_STAR_STATION_05	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OL	weiterzaehlen	LOCAL_SURFACE_EXEMPLAR	NO	chol	tol	NO
515	ASTRO	A:134	A1	f67r2	f67r2.56	f67r2.56	A1_LEFT_OUTER_STAR_STATION_05	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AIIN	Sollwert	LOCAL_SURFACE_EXEMPLAR	NO	aiin	daiin	NO
516	ASTRO	A:135	A1	f67r2	f67r2.57	f67r2.57	A1_LEFT_OUTER_STAR_STATION_06	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OT+AR	naechster Eintrag; von dieser Position	DEFAULT_OR_HABIT	NO	otar	otar	YES
517	ASTRO	A:136	A1	f67r2	f67r2.57	f67r2.57	A1_LEFT_OUTER_STAR_STATION_06	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y	dieser Eintrag	DEFAULT_OR_HABIT	NO	dy	dy	YES
518	ASTRO	A:137	A1	f67r2	f67r2.58	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	HO	Eintrag	DEFAULT_OR_HABIT	NO	cho	cho	YES
519	ASTRO	A:138	A1	f67r2	f67r2.58	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AL	Position	DEFAULT_OR_HABIT	NO	dal	dal	YES
520	ASTRO	A:139	A1	f67r2	f67r2.58	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	G_ADDR	Strahlmarke	DEFAULT_OR_HABIT	NO	g	g	YES
521	ASTRO	A:140	A1	f67r2	f67r2.59	f67r2.59	A1_LEFT_OUTER_STAR_STATION_08	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+T+HO+L+Y	dieser Eintrag; eintragen; Eintrag; fuehren; dieser Eintrag	DEFAULT_OR_HABIT	NO	ytchodly	ytchodly	YES
522	ASTRO	A:141	A1	f67r2	f67r2.60	f67r2.60	A1_LEFT_OUTER_STAR_STATION_09	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+CTH+Y+S_ADDR	Lesegang; gueltig; dieser Eintrag; Sternbezug	DEFAULT_OR_HABIT	NO	octhys	octhys	YES
523	ASTRO	A:142	A1	f67r2	f67r2.61	f67r2.61	A1_LEFT_OUTER_STAR_STATION_10	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+T+OK+AR	dieser Eintrag; eintragen; markieren; von dieser Position	DEFAULT_OR_HABIT	NO	ytokar	ytokar	YES
524	ASTRO	A:143	A1	f67r2	f67r2.62	f67r2.62	A1_LEFT_OUTER_STAR_STATION_11	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OT+OL+OR	naechster Eintrag; weiterzaehlen; Einstellung	DEFAULT_OR_HABIT	NO	otolor	otolor	YES
525	ASTRO	A:144	A1	f67r2	f67r2.63	f67r2.63	A1_LEFT_OUTER_STAR_STATION_12	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OK+O+AR	markieren; Lesegang; von dieser Position	DEFAULT_OR_HABIT	NO	okodar	okodar	YES
526	ASTRO	A:145	A1	f67r2	f67r2.64	f67r2.64	A1_RIGHT_PHASE_STATION_01	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	S_ADDR	Sternbezug	DEFAULT_OR_HABIT	NO	s	s	YES
527	ASTRO	A:146	A1	f67r2	f67r2.64	f67r2.64	A1_RIGHT_PHASE_STATION_01	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	AIR	Bahn	DEFAULT_OR_HABIT	NO	air	air	YES
528	ASTRO	A:147	A1	f67r2	f67r2.65	f67r2.65	A1_RIGHT_PHASE_STATION_02	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	S_ADDR+O+E+AR	Sternbezug; Lesegang; kurze Stufe; von dieser Position	DEFAULT_OR_HABIT	NO	soear	soear	YES
529	ASTRO	A:148	A1	f67r2	f67r2.66	f67r2.66	A1_RIGHT_PHASE_STATION_03	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	CPH_CLASS+EE+Y	Sternfigur; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	cpheey	cpheey	YES
530	ASTRO	A:149	A1	f67r2	f67r2.67	f67r2.67	A1_RIGHT_PHASE_STATION_04	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	OK+O+AR	markieren; Lesegang; von dieser Position	DEFAULT_OR_HABIT	NO	okodar	okodar	YES
531	ASTRO	A:150	A1	f67r2	f67r2.68	f67r2.68	A1_RIGHT_PHASE_STATION_05	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	O+E+P+HO+D_ADDR	Lesegang; kurze Stufe; hinein; Eintrag; Teiladresse	DEFAULT_OR_HABIT	NO	oepchod	oepchod	YES
532	ASTRO	A:151	A1	f67r2	f67r2.69	f67r2.69	A1_RIGHT_PHASE_STATION_06	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	S_ADDR	Sternbezug	DEFAULT_OR_HABIT	NO	s	s	YES
533	ASTRO	A:152	A1	f67r2	f67r2.69	f67r2.69	A1_RIGHT_PHASE_STATION_06	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	A_ADDR+Y	Nebenadresse; dieser Eintrag	DEFAULT_OR_HABIT	NO	ay	ay	YES
534	ASTRO	A:153	A1	f67r2	f67r2.70	f67r2.70	A1_RIGHT_PHASE_STATION_07	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	O+AR	Lesegang; von dieser Position	LOCAL_SURFACE_EXEMPLAR	NO	oar	osar	NO
535	ASTRO	A:154	A1	f67r2	f67r2.71	f67r2.71	A1_RIGHT_PHASE_STATION_08	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	OR+AN_SECTION	Einstellung; Abschnitt	DEFAULT_OR_HABIT	NO	oran	oran	YES
536	ASTRO	A:155	A1	f67r2	f67r2.72	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AR	von dieser Position	LOCAL_SURFACE_EXEMPLAR	NO	ar	dar	NO
537	ASTRO	A:156	A1	f67r2	f67r2.72	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AL+AIIN	Position; Sollwert	LOCAL_SURFACE_EXEMPLAR	NO	alaiin	aldaiin	NO
538	ASTRO	A:157	A1	f67r2	f67r2.72	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+AIIN	dieser Eintrag; Sollwert	DEFAULT_OR_HABIT	NO	ydaiin	ydaiin	YES
539	ASTRO	A:158	A1	f67r2	f67r2.72	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	K+O+Y	zuordnen; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	qkoy	qkoy	YES
540	ASTRO	A:159	A1	f67r2	f67r2.72	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+AIIN	dieser Eintrag; Sollwert	DEFAULT_OR_HABIT	NO	ydaiin	ydaiin	YES
541	ASTRO	A:160	A1	f67r2	f67r2.72	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+F_ADDR+AIR	Lesegang; Aussenbezug; Bahn	DEFAULT_OR_HABIT	NO	qofair	qofair	YES
542	ASTRO	A:161	A1	f67r2	f67r2.72	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+P+AIR	dieser Eintrag; hinein; Bahn	DEFAULT_OR_HABIT	NO	ypair	ypair	YES
543	ASTRO	A:162	A1	f67r2	f67r2.72	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+K+O+AIIN	dieser Eintrag; zuordnen; Lesegang; Sollwert	DEFAULT_OR_HABIT	NO	ykoaiin	ykoaiin	YES
544	ASTRO	A:163	A1	f67r2	f67r2.72	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+D_ADDR+OL+Y	dieser Eintrag; Teiladresse; weiterzaehlen; dieser Eintrag	DEFAULT_OR_HABIT	NO	ydoly	ydoly	YES
545	ASTRO	A:164	A1	f67r2	f67r2.72	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+AL+HO+S_ADDR	dieser Eintrag; Position; Eintrag; Sternbezug	DEFAULT_OR_HABIT	NO	ytalchos	ytalchos	YES
546	ASTRO	A:165	A1	f67r2	f67r2.72	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OL+Y	weiterzaehlen; dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	choly	oly	NO
547	ASTRO	A:166	A1	f67r2	f67r2.72	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OK+E+Y	markieren; kurze Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	okey	okey	YES
548	ASTRO	A:167	A1	f67r2	f67r2.73	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	S_ADDR+SH+E+Y	Sternbezug; beibehalten; kurze Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	sshey	sshey	YES
549	ASTRO	A:168	A1	f67r2	f67r2.73	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y	dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	dy	sy	NO
550	ASTRO	A:169	A1	f67r2	f67r2.73	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	SH+EE+S_ADDR	beibehalten; lange Stufe; Sternbezug	DEFAULT_OR_HABIT	NO	shees	shees	YES
551	ASTRO	A:170	A1	f67r2	f67r2.73	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	E+Y+K+EE+Y	kurze Stufe; dieser Eintrag; zuordnen; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	qeykeey	qeykeey	YES
552	ASTRO	A:171	A1	f67r2	f67r2.73	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+Y	dieser Eintrag; zuordnen; dieser Eintrag	DEFAULT_OR_HABIT	NO	ykchey	ykchey	YES
553	ASTRO	A:172	A1	f67r2	f67r2.73	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+Y	dieser Eintrag; zuordnen; dieser Eintrag	DEFAULT_OR_HABIT	NO	ykchey	ykchey	YES
554	ASTRO	A:173	A1	f67r2	f67r2.73	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	OK+E+O+Y	markieren; kurze Stufe; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	qokeochy	qokeochy	YES
555	ASTRO	A:174	A1	f67r2	f67r2.73	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	O+AIIN	Lesegang; Sollwert	DEFAULT_OR_HABIT	NO	oaiin	oaiin	YES
556	ASTRO	A:175	A1	f67r2	f67r2.73	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	OK+OL	markieren; weiterzaehlen	DEFAULT_OR_HABIT	NO	okol	okol	YES
557	ASTRO	A:176	A1	f67r2	f67r2.73	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	AR	von dieser Position	DEFAULT_OR_HABIT	NO	ar	ar	YES
558	ASTRO	A:177	A1	f67r2	f67r2.73	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	OL+AR	weiterzaehlen; von dieser Position	DEFAULT_OR_HABIT	NO	olar	olar	YES
559	ASTRO	A:178	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	Y+SH+E+Y	dieser Eintrag; beibehalten; kurze Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	yshey	yshey	YES
560	ASTRO	A:179	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	OK+EE+O+Y	markieren; lange Stufe; Lesegang; dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	okeeody	qokeeody	NO
561	ASTRO	A:180	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	CHEO+S_ADDR	entnommener Wert; Sternbezug	DEFAULT_OR_HABIT	NO	cheos	cheos	YES
562	ASTRO	A:181	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	O+EE+O+S_ADDR	Lesegang; lange Stufe; Lesegang; Sternbezug	DEFAULT_OR_HABIT	NO	oeeos	oeeos	YES
563	ASTRO	A:182	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	O+CKH+Y	Lesegang; Diagrammdurchgang; dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	ockhy	qockhy	NO
564	ASTRO	A:183	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	HO+S_ADDR	Eintrag; Sternbezug	DEFAULT_OR_HABIT	NO	chos	chos	YES
565	ASTRO	A:184	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	AIIN	Sollwert	DEFAULT_OR_HABIT	NO	aiin	aiin	YES
566	ASTRO	A:185	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	OK+EE+O+Y	markieren; lange Stufe; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	okeeody	okeeody	YES
567	ASTRO	A:186	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	OK+O+AIIN	markieren; Lesegang; Sollwert	DEFAULT_OR_HABIT	NO	qokoaiin	qokoaiin	YES
568	ASTRO	A:187	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	O+AIN	Lesegang; Teilwert	DEFAULT_OR_HABIT	NO	odain	odain	YES
569	ASTRO	A:188	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	AR	von dieser Position	DEFAULT_OR_HABIT	NO	ar	ar	YES
570	ASTRO	A:189	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	AIR	Bahn	DEFAULT_OR_HABIT	NO	air	air	YES
571	ASTRO	A:190	A1	f67r2	f67r2.74	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	A_ADDR+Y	Nebenadresse; dieser Eintrag	DEFAULT_OR_HABIT	NO	ay	ay	YES
572	ASTRO	A:191	A2	f68r1	f68r1.1	f68r1.1	A2_LEFT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_LEFT_STAR_PANEL	HO+K+Y	Eintrag; zuordnen; dieser Eintrag	DEFAULT_OR_HABIT	NO	shokchy	shokchy	YES
573	ASTRO	A:192	A2	f68r1	f68r1.1	f68r1.1	A2_LEFT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_LEFT_STAR_PANEL	CH+T+EE+Y	Eintrag entnehmen; eintragen; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	chteey	chteey	YES
574	ASTRO	A:193	A2	f68r1	f68r1.1	f68r1.1	A2_LEFT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_LEFT_STAR_PANEL	HO+T+EE+Y	Eintrag; eintragen; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	choteey	choteey	YES
575	ASTRO	A:194	A2	f68r1	f68r1.1	f68r1.1	A2_LEFT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_LEFT_STAR_PANEL	CPH_CLASS+OL	Sternfigur; weiterzaehlen	DEFAULT_OR_HABIT	NO	cphol	cphol	YES
576	ASTRO	A:195	A2	f68r1	f68r1.1	f68r1.1	A2_LEFT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_LEFT_STAR_PANEL	CHEO+R	entnommener Wert; senken	DEFAULT_OR_HABIT	NO	cheor	cheor	YES
577	ASTRO	A:196	A2	f68r1	f68r1.1	f68r1.1	A2_LEFT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_LEFT_STAR_PANEL	O+P+CH+EE+OL	Lesegang; hinein; Eintrag entnehmen; lange Stufe; weiterzaehlen	DEFAULT_OR_HABIT	NO	opcheeol	opcheeol	YES
578	ASTRO	A:197	A2	f68r1	f68r1.1	f68r1.1	A2_LEFT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_LEFT_STAR_PANEL	OT+OR	naechster Eintrag; Einstellung	DEFAULT_OR_HABIT	NO	otor	otor	YES
579	ASTRO	A:198	A2	f68r1	f68r1.1	f68r1.1	A2_LEFT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_LEFT_STAR_PANEL	HO+CTH+EEE+Y	Eintrag; gueltig; volle Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	choctheeey	choctheeey	YES
580	ASTRO	A:199	A2	f68r1	f68r1.1	f68r1.1	A2_LEFT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_LEFT_STAR_PANEL	OK+HO+AL	markieren; Eintrag; Position	DEFAULT_OR_HABIT	NO	okchoal	okchoal	YES
581	ASTRO	A:200	A2	f68r1	f68r1.2	f68r1.2	A2_MIDDLE_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_MIDDLE_STAR_PANEL	T+O+CH+S_ADDR+O	eintragen; Lesegang; Eintrag entnehmen; Sternbezug; Lesegang	DEFAULT_OR_HABIT	NO	tochso	tochso	YES
582	ASTRO	A:201	A2	f68r1	f68r1.2	f68r1.2	A2_MIDDLE_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_MIDDLE_STAR_PANEL	OT+CH+L	naechster Eintrag; Eintrag entnehmen; fuehren	DEFAULT_OR_HABIT	NO	otchl	otchl	YES
583	ASTRO	A:202	A2	f68r1	f68r1.2	f68r1.2	A2_MIDDLE_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_MIDDLE_STAR_PANEL	OK+EEE+DY	markieren; volle Stufe; Eintrag schliessen	DEFAULT_OR_HABIT	NO	qokeeedy	qokeeedy	YES
584	ASTRO	A:203	A2	f68r1	f68r1.2	f68r1.2	A2_MIDDLE_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_MIDDLE_STAR_PANEL	WHOLE[cheey|shey]	Resultat	DEFAULT_OR_HABIT	NO	cheey	cheey	YES
585	ASTRO	A:204	A2	f68r1	f68r1.2	f68r1.2	A2_MIDDLE_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_MIDDLE_STAR_PANEL	CH+EE+T+EE+Y	Eintrag entnehmen; lange Stufe; eintragen; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	cheeteey	cheeteey	YES
