witness	word	value	provenance
FULL17_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL17_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL17_primary	sor	FERRY	unchanged GDT1013 saved dictionary
FULL17_primary	ssear	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL17_primary	taipar	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL17_primary	tchdy	M	unchanged GDT1013 saved dictionary
FULL17_primary	todalain	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL17_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	y	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	ykain	FAR_BANK	unchanged GDT1013 saved dictionary
FULL17_primary	ykeey	G	unchanged GDT1013 saved dictionary
FULL17_primary	ykykaiin	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL17_primary	ytchdy	M	unchanged GDT1013 saved dictionary
FULL18_primary	aldalosam	THUS	unchanged GDT1013 saved dictionary
FULL18_primary	alol	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	ar	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	ariin	FERRY	unchanged GDT1013 saved dictionary
FULL18_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL18_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL18_primary	cheeor	HARM	unchanged GDT1013 saved dictionary
FULL18_primary	chefchdy	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	chkaiin	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	chky	M	unchanged GDT1013 saved dictionary
FULL18_primary	chody	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	daiiin	G	unchanged GDT1013 saved dictionary
FULL18_primary	daiin	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL18_primary	dair	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	dar	C	unchanged GDT1013 saved dictionary
FULL18_primary	dariin	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL18_primary	dario	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL18_primary	dy	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL18_primary	kar	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	kchdy	LEAVE	unchanged GDT1013 saved dictionary
FULL18_primary	kchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL18_primary	keodaiin	FERRY	unchanged GDT1013 saved dictionary
FULL18_primary	ockhody	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	odam	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	okain	FERRY	unchanged GDT1013 saved dictionary
FULL18_primary	okal	FAR_BANK	unchanged GDT1013 saved dictionary
FULL18_primary	okam	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL18_primary	okar	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	okchedy	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL18_primary	okeody	NEXT	unchanged GDT1013 saved dictionary
FULL18_primary	oky	FERRY	unchanged GDT1013 saved dictionary
FULL18_primary	olaiin	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL18_primary	olkady	FERRY	unchanged GDT1013 saved dictionary
FULL18_primary	olkais	CARGOS	unchanged GDT1013 saved dictionary
FULL18_primary	olkchedy	GOAL	unchanged GDT1013 saved dictionary
FULL18_primary	olr	W	unchanged GDT1013 saved dictionary
FULL18_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL18_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL18_primary	or	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	orolkain	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL18_primary	orsheckhy	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL18_primary	otal	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	otchdy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL18_primary	pchdy	THERE	unchanged GDT1013 saved dictionary
FULL18_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL18_primary	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL18_primary	qokar	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL18_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL18_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL18_primary	qopeeedar	M	unchanged GDT1013 saved dictionary
FULL18_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	qotor	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL18_primary	she	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	sheedy	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL18_primary	sheekar	M	unchanged GDT1013 saved dictionary
FULL18_primary	shelain	UNSAFE	unchanged GDT1013 saved dictionary
FULL18_primary	shos	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL18_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL18_primary	sor	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	ssear	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	taipar	PAIRS	unchanged GDT1013 saved dictionary
FULL18_primary	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	todalain	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL18_primary	tshol	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL18_primary	y	THEN	unchanged GDT1013 saved dictionary
FULL18_primary	ykain	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL18_primary	ykeey	M	unchanged GDT1013 saved dictionary
FULL18_primary	ykykaiin	BESIDES	unchanged GDT1013 saved dictionary
FULL18_primary	ytchdy	WHEN	unchanged GDT1013 saved dictionary
FULL19_primary	aldalosam	THUS	unchanged GDT1013 saved dictionary
FULL19_primary	alol	W	unchanged GDT1013 saved dictionary
FULL19_primary	ar	FERRY	unchanged GDT1013 saved dictionary
FULL19_primary	ariin	GOAL	unchanged GDT1013 saved dictionary
FULL19_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL19_primary	chedy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL19_primary	cheeor	C	unchanged GDT1013 saved dictionary
FULL19_primary	chefchdy	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	chkaiin	FERRY	unchanged GDT1013 saved dictionary
FULL19_primary	chky	M	unchanged GDT1013 saved dictionary
FULL19_primary	chody	WITH_TRIP	unchanged GDT1013 saved dictionary
FULL19_primary	daiiin	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	daiin	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL19_primary	dair	FERRY	unchanged GDT1013 saved dictionary
FULL19_primary	dar	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	dariin	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL19_primary	dario	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL19_primary	dy	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL19_primary	kar	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	kchdy	W	unchanged GDT1013 saved dictionary
FULL19_primary	kchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL19_primary	keodaiin	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	ockhody	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	odam	W	unchanged GDT1013 saved dictionary
FULL19_primary	okain	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL19_primary	okal	M	unchanged GDT1013 saved dictionary
FULL19_primary	okam	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL19_primary	okar	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	okchedy	FAR_BANK	unchanged GDT1013 saved dictionary
FULL19_primary	okeody	FERRY	unchanged GDT1013 saved dictionary
FULL19_primary	oky	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	olaiin	G	unchanged GDT1013 saved dictionary
FULL19_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL19_primary	olkady	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL19_primary	olkais	CARGOS	unchanged GDT1013 saved dictionary
FULL19_primary	olkchedy	BESIDES	unchanged GDT1013 saved dictionary
FULL19_primary	olr	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL19_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL19_primary	or	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	orolkain	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL19_primary	orsheckhy	ALONE	unchanged GDT1013 saved dictionary
FULL19_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL19_primary	otal	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	otchdy	THERE	unchanged GDT1013 saved dictionary
FULL19_primary	pchdy	RETURN	unchanged GDT1013 saved dictionary
FULL19_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL19_primary	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL19_primary	qokar	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL19_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL19_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL19_primary	qopeeedar	M	unchanged GDT1013 saved dictionary
FULL19_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	qotor	EXAMPLE	unchanged GDT1013 saved dictionary
FULL19_primary	she	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	sheekar	LEAVE	unchanged GDT1013 saved dictionary
FULL19_primary	shelain	UNSAFE	unchanged GDT1013 saved dictionary
FULL19_primary	shos	FERRY	unchanged GDT1013 saved dictionary
FULL19_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL19_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL19_primary	sor	RETURN	unchanged GDT1013 saved dictionary
FULL19_primary	ssear	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL19_primary	taipar	PAIRS	unchanged GDT1013 saved dictionary
FULL19_primary	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	todalain	C	unchanged GDT1013 saved dictionary
FULL19_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	y	C	unchanged GDT1013 saved dictionary
FULL19_primary	ykain	THEN	unchanged GDT1013 saved dictionary
FULL19_primary	ykeey	M	unchanged GDT1013 saved dictionary
FULL19_primary	ykykaiin	HARM	unchanged GDT1013 saved dictionary
FULL19_primary	ytchdy	WHEN	unchanged GDT1013 saved dictionary
FULL20_primary	aldalosam	THUS	unchanged GDT1013 saved dictionary
FULL20_primary	alol	W	unchanged GDT1013 saved dictionary
FULL20_primary	ar	FERRY	unchanged GDT1013 saved dictionary
FULL20_primary	ariin	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL20_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL20_primary	chedy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL20_primary	cheeor	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL20_primary	chefchdy	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	chkaiin	HARM	unchanged GDT1013 saved dictionary
FULL20_primary	chky	M	unchanged GDT1013 saved dictionary
FULL20_primary	chody	GOAL	unchanged GDT1013 saved dictionary
FULL20_primary	daiiin	ALONE	unchanged GDT1013 saved dictionary
FULL20_primary	daiin	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	dair	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	dar	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	dariin	M	unchanged GDT1013 saved dictionary
FULL20_primary	dario	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL20_primary	dy	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL20_primary	kar	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	kchdy	FAR_BANK	unchanged GDT1013 saved dictionary
FULL20_primary	kchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL20_primary	keodaiin	FERRY	unchanged GDT1013 saved dictionary
FULL20_primary	ockhody	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	odam	FERRY	unchanged GDT1013 saved dictionary
FULL20_primary	okain	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL20_primary	okal	W	unchanged GDT1013 saved dictionary
FULL20_primary	okam	C	unchanged GDT1013 saved dictionary
FULL20_primary	okar	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	okchedy	BESIDES	unchanged GDT1013 saved dictionary
FULL20_primary	okeody	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL20_primary	oky	RETURN	unchanged GDT1013 saved dictionary
FULL20_primary	olaiin	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL20_primary	olkady	G	unchanged GDT1013 saved dictionary
FULL20_primary	olkais	CARGOS	unchanged GDT1013 saved dictionary
FULL20_primary	olkchedy	FERRY	unchanged GDT1013 saved dictionary
FULL20_primary	olr	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL20_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL20_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL20_primary	or	THERE	unchanged GDT1013 saved dictionary
FULL20_primary	orolkain	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL20_primary	orsheckhy	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL20_primary	otal	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	otchdy	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	pchdy	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL20_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL20_primary	qokaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL20_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL20_primary	qokar	FERRY	unchanged GDT1013 saved dictionary
FULL20_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL20_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL20_primary	qopeeedar	M	unchanged GDT1013 saved dictionary
FULL20_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	qotor	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	she	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	sheekar	C	unchanged GDT1013 saved dictionary
FULL20_primary	shelain	UNSAFE	unchanged GDT1013 saved dictionary
FULL20_primary	shos	FERRY	unchanged GDT1013 saved dictionary
FULL20_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL20_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL20_primary	sor	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	ssear	THERE	unchanged GDT1013 saved dictionary
FULL20_primary	taipar	PAIRS	unchanged GDT1013 saved dictionary
FULL20_primary	tchdy	G	unchanged GDT1013 saved dictionary
FULL20_primary	todalain	W	unchanged GDT1013 saved dictionary
FULL20_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL20_primary	y	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL20_primary	ykain	LEAVE	unchanged GDT1013 saved dictionary
FULL20_primary	ykeey	M	unchanged GDT1013 saved dictionary
FULL20_primary	ykykaiin	EXAMPLE	unchanged GDT1013 saved dictionary
FULL20_primary	ytchdy	WHEN	unchanged GDT1013 saved dictionary
