unified_id	layer	page	local_unit	local_statement_or_locus	source_id	surface	opaque_identity	working_reading_de	picture_contribution_de	master_contribution_de
U621	WHEN_CONDITION	f68r1	C3	f68r1.26	A2:G050	otor	A2:G050	lokales Etikett in C3 kopieren	A2_STAR_STATION_18	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U622	WHEN_CONDITION	f68r1	C3	f68r1.27	A2:G051	oiinar	A2:G051	lokales Etikett in C3 kopieren	A2_STAR_STATION_19	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U623	WHEN_CONDITION	f68r1	C3	f68r1.28	A2:G052	okoldy	A2:G052	lokales Etikett in C3 kopieren	A2_STAR_STATION_20	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U624	WHEN_CONDITION	f68r1	C3	f68r1.29	A2:G053	ykchdy	A2:G053	lokales Etikett in C3 kopieren	A2_STAR_STATION_21	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U625	WHEN_CONDITION	f68r1	C3	f68r1.30	A2:G054	oeeody	A2:G054	lokales Etikett in C3 kopieren	A2_STAR_STATION_22	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U626	WHEN_CONDITION	f68r1	C3	f68r1.31	A2:G055	ocphy	A2:G055	lokales Etikett in C3 kopieren	A2_STAR_STATION_23	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U627	WHEN_CONDITION	f68r1	C3	f68r1.32	A2:G056	okeeodal	A2:G056	lokales Etikett in C3 kopieren	A2_STAR_STATION_24	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U628	WHEN_CONDITION	f68r1	C3	f68r1.33	A2:G057	okshor	A2:G057	lokales Etikett in C3 kopieren	A2_STAR_STATION_25	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U629	WHEN_CONDITION	f68r1	C3	f68r1.34	A2:G058	osdaiin	A2:G058	lokales Etikett in C3 kopieren	A2_STAR_STATION_26	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U630	WHEN_CONDITION	f68r1	C3	f68r1.35	A2:G059	otochedy	A2:G059	lokales Etikett in C3 kopieren	A2_STAR_STATION_27	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U631	WHEN_CONDITION	f68r1	C3	f68r1.36	A2:G060	dolchedy	A2:G060	lokales Etikett in C3 kopieren	A2_STAR_STATION_28	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U632	WHEN_CONDITION	f68r1	C3	f68r1.37	A2:G061	oky	A2:G061	lokales Etikett in C3 kopieren	A2_CENTRAL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U633	WHEN_CONDITION	f68r1	C3	f68r1.37	A2:G062	okchdy	A2:G062	lokales Etikett in C3 kopieren	A2_CENTRAL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U634	WHEN_CONDITION	f68r1	C3	f68r1.37	A2:G063	okardy	A2:G063	lokales Etikett in C3 kopieren	A2_CENTRAL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U635	WHEN_CONDITION	f68r1	C3	f68r1.37	A2:G064	qear	A2:G064	lokales Etikett in C3 kopieren	A2_CENTRAL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U636	WHEN_CONDITION	f68r1	C3	f68r1.37	A2:G065	oygy	A2:G065	lokales Etikett in C3 kopieren	A2_CENTRAL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U637	WHEN_CONDITION	f69v	C4	f69v.1	A3:G001	dair	A3:G001	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U638	WHEN_CONDITION	f69v	C4	f69v.1	A3:G002	cheyky	A3:G002	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U639	WHEN_CONDITION	f69v	C4	f69v.1	A3:G003	otaza	A3:G003	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U640	WHEN_CONDITION	f69v	C4	f69v.1	A3:G004	sar	A3:G004	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U641	WHEN_CONDITION	f69v	C4	f69v.1	A3:G005	ar	A3:G005	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U642	WHEN_CONDITION	f69v	C4	f69v.1	A3:G006	chykar	A3:G006	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U643	WHEN_CONDITION	f69v	C4	f69v.1	A3:G007	okoirsh	A3:G007	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U644	WHEN_CONDITION	f69v	C4	f69v.1	A3:G008	ar	A3:G008	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U645	WHEN_CONDITION	f69v	C4	f69v.1	A3:G009	chetody	A3:G009	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U646	WHEN_CONDITION	f69v	C4	f69v.1	A3:G010	okeeos	A3:G010	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U647	WHEN_CONDITION	f69v	C4	f69v.1	A3:G011	o	A3:G011	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U648	WHEN_CONDITION	f69v	C4	f69v.1	A3:G012	tey	A3:G012	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U649	WHEN_CONDITION	f69v	C4	f69v.1	A3:G013	otokeeey	A3:G013	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U650	WHEN_CONDITION	f69v	C4	f69v.1	A3:G014	okeeody	A3:G014	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U651	WHEN_CONDITION	f69v	C4	f69v.1	A3:G015	okeey	A3:G015	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U652	WHEN_CONDITION	f69v	C4	f69v.1	A3:G016	doiir	A3:G016	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U653	WHEN_CONDITION	f69v	C4	f69v.1	A3:G017	teeo	A3:G017	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U654	WHEN_CONDITION	f69v	C4	f69v.1	A3:G018	y	A3:G018	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U655	WHEN_CONDITION	f69v	C4	f69v.1	A3:G019	chey	A3:G019	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U656	WHEN_CONDITION	f69v	C4	f69v.1	A3:G020	ot	A3:G020	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U657	WHEN_CONDITION	f69v	C4	f69v.1	A3:G021	y	A3:G021	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U658	WHEN_CONDITION	f69v	C4	f69v.1	A3:G022	okedy	A3:G022	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U659	WHEN_CONDITION	f69v	C4	f69v.1	A3:G023	chsdy	A3:G023	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U660	WHEN_CONDITION	f69v	C4	f69v.1	A3:G024	okeod	A3:G024	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U661	WHEN_CONDITION	f69v	C4	f69v.1	A3:G025	y	A3:G025	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U662	WHEN_CONDITION	f69v	C4	f69v.1	A3:G026	dy	A3:G026	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U663	WHEN_CONDITION	f69v	C4	f69v.1	A3:G027	choaiin	A3:G027	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U664	WHEN_CONDITION	f69v	C4	f69v.1	A3:G028	okar	A3:G028	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U665	WHEN_CONDITION	f69v	C4	f69v.1	A3:G029	okar	A3:G029	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U666	WHEN_CONDITION	f69v	C4	f69v.1	A3:G030	chol	A3:G030	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U667	WHEN_CONDITION	f69v	C4	f69v.1	A3:G031	chees	A3:G031	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U668	WHEN_CONDITION	f69v	C4	f69v.1	A3:G032	yto	A3:G032	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U669	WHEN_CONDITION	f69v	C4	f69v.1	A3:G033	odair	A3:G033	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U670	WHEN_CONDITION	f69v	C4	f69v.1	A3:G034	oty	A3:G034	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U671	WHEN_CONDITION	f69v	C4	f69v.1	A3:G035	oteeo	A3:G035	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U672	WHEN_CONDITION	f69v	C4	f69v.1	A3:G036	dar	A3:G036	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U673	WHEN_CONDITION	f69v	C4	f69v.1	A3:G037	o	A3:G037	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U674	WHEN_CONDITION	f69v	C4	f69v.1	A3:G038	eykeody	A3:G038	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U675	WHEN_CONDITION	f69v	C4	f69v.1	A3:G039	dchor	A3:G039	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U676	WHEN_CONDITION	f69v	C4	f69v.1	A3:G040	char	A3:G040	lokales Etikett in C4 kopieren	A3_LEFT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U677	WHEN_CONDITION	f69v	C5	f69v.2	A3:G041	yka	A3:G041	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U678	WHEN_CONDITION	f69v	C5	f69v.2	A3:G042	chol	A3:G042	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U679	WHEN_CONDITION	f69v	C5	f69v.2	A3:G043	ykar	A3:G043	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U680	WHEN_CONDITION	f69v	C5	f69v.2	A3:G044	dal	A3:G044	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U681	WHEN_CONDITION	f69v	C5	f69v.2	A3:G045	ykady	A3:G045	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U682	WHEN_CONDITION	f69v	C5	f69v.2	A3:G046	iokeeor	A3:G046	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U683	WHEN_CONDITION	f69v	C5	f69v.2	A3:G047	cheey	A3:G047	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U684	WHEN_CONDITION	f69v	C5	f69v.2	A3:G048	choly	A3:G048	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U685	WHEN_CONDITION	f69v	C5	f69v.2	A3:G049	ykeeal	A3:G049	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U686	WHEN_CONDITION	f69v	C5	f69v.2	A3:G050	cheo	A3:G050	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U687	WHEN_CONDITION	f69v	C5	f69v.2	A3:G051	oaram	A3:G051	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U688	WHEN_CONDITION	f69v	C5	f69v.2	A3:G052	ockhy	A3:G052	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U689	WHEN_CONDITION	f69v	C5	f69v.2	A3:G053	sheey	A3:G053	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U690	WHEN_CONDITION	f69v	C5	f69v.2	A3:G054	aiin	A3:G054	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U691	WHEN_CONDITION	f69v	C5	f69v.2	A3:G055	y	A3:G055	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U692	WHEN_CONDITION	f69v	C5	f69v.2	A3:G056	daiial	A3:G056	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U693	WHEN_CONDITION	f69v	C5	f69v.2	A3:G057	cheody	A3:G057	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U694	WHEN_CONDITION	f69v	C5	f69v.2	A3:G058	cheal	A3:G058	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U695	WHEN_CONDITION	f69v	C5	f69v.2	A3:G059	yetey	A3:G059	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U696	WHEN_CONDITION	f69v	C5	f69v.2	A3:G060	chear	A3:G060	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U697	WHEN_CONDITION	f69v	C5	f69v.2	A3:G061	y	A3:G061	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U698	WHEN_CONDITION	f69v	C5	f69v.2	A3:G062	dy	A3:G062	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U699	WHEN_CONDITION	f69v	C5	f69v.2	A3:G063	ykey	A3:G063	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U700	WHEN_CONDITION	f69v	C5	f69v.2	A3:G064	ch	A3:G064	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U701	WHEN_CONDITION	f69v	C5	f69v.2	A3:G065	y	A3:G065	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U702	WHEN_CONDITION	f69v	C5	f69v.2	A3:G066	dy	A3:G066	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U703	WHEN_CONDITION	f69v	C5	f69v.2	A3:G067	chol	A3:G067	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U704	WHEN_CONDITION	f69v	C5	f69v.2	A3:G068	ykar	A3:G068	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U705	WHEN_CONDITION	f69v	C5	f69v.2	A3:G069	ol	A3:G069	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U706	WHEN_CONDITION	f69v	C5	f69v.2	A3:G070	y	A3:G070	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U707	WHEN_CONDITION	f69v	C5	f69v.2	A3:G071	ykeeody	A3:G071	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U708	WHEN_CONDITION	f69v	C5	f69v.2	A3:G072	chey	A3:G072	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U709	WHEN_CONDITION	f69v	C5	f69v.2	A3:G073	dal	A3:G073	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U710	WHEN_CONDITION	f69v	C5	f69v.2	A3:G074	ody	A3:G074	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U711	WHEN_CONDITION	f69v	C5	f69v.2	A3:G075	airchy	A3:G075	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U712	WHEN_CONDITION	f69v	C5	f69v.2	A3:G076	choky	A3:G076	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U713	WHEN_CONDITION	f69v	C5	f69v.2	A3:G077	ychey	A3:G077	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U714	WHEN_CONDITION	f69v	C5	f69v.2	A3:G078	chey	A3:G078	lokales Etikett in C5 kopieren	A3_MIDDLE_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U715	WHEN_CONDITION	f69v	C6	f69v.3	A3:G079	doair	A3:G079	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U716	WHEN_CONDITION	f69v	C6	f69v.3	A3:G080	otaldal	A3:G080	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U717	WHEN_CONDITION	f69v	C6	f69v.3	A3:G081	dair	A3:G081	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U718	WHEN_CONDITION	f69v	C6	f69v.3	A3:G082	chdy	A3:G082	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U719	WHEN_CONDITION	f69v	C6	f69v.3	A3:G083	otoar	A3:G083	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U720	WHEN_CONDITION	f69v	C6	f69v.3	A3:G084	ar	A3:G084	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U721	WHEN_CONDITION	f69v	C6	f69v.3	A3:G085	chy	A3:G085	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U722	WHEN_CONDITION	f69v	C6	f69v.3	A3:G086	qoteor	A3:G086	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U723	WHEN_CONDITION	f69v	C6	f69v.3	A3:G087	cho	A3:G087	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U724	WHEN_CONDITION	f69v	C6	f69v.3	A3:G088	qotair	A3:G088	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U725	WHEN_CONDITION	f69v	C6	f69v.3	A3:G089	chda	A3:G089	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U726	WHEN_CONDITION	f69v	C6	f69v.3	A3:G090	oteeal	A3:G090	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U727	WHEN_CONDITION	f69v	C6	f69v.3	A3:G091	cheor	A3:G091	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U728	WHEN_CONDITION	f69v	C6	f69v.3	A3:G092	ar	A3:G092	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U729	WHEN_CONDITION	f69v	C6	f69v.3	A3:G093	air	A3:G093	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U730	WHEN_CONDITION	f69v	C6	f69v.3	A3:G094	oteody	A3:G094	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U731	WHEN_CONDITION	f69v	C6	f69v.3	A3:G095	ytyd	A3:G095	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U732	WHEN_CONDITION	f69v	C6	f69v.3	A3:G096	a	A3:G096	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U733	WHEN_CONDITION	f69v	C6	f69v.3	A3:G097	dchy	A3:G097	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U734	WHEN_CONDITION	f69v	C6	f69v.3	A3:G098	otoly	A3:G098	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U735	WHEN_CONDITION	f69v	C6	f69v.3	A3:G099	okeodal	A3:G099	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U736	WHEN_CONDITION	f69v	C6	f69v.3	A3:G100	oteoarar	A3:G100	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U737	WHEN_CONDITION	f69v	C6	f69v.3	A3:G101	cheteeser	A3:G101	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U738	WHEN_CONDITION	f69v	C6	f69v.3	A3:G102	dair	A3:G102	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U739	WHEN_CONDITION	f69v	C6	f69v.3	A3:G103	chey	A3:G103	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U740	WHEN_CONDITION	f69v	C6	f69v.3	A3:G104	okody	A3:G104	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U741	WHEN_CONDITION	f69v	C6	f69v.3	A3:G105	dal	A3:G105	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U742	WHEN_CONDITION	f69v	C6	f69v.3	A3:G106	oteey	A3:G106	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U743	WHEN_CONDITION	f69v	C6	f69v.3	A3:G107	oteey	A3:G107	lokales Etikett in C6 kopieren	A3_RIGHT_WHEEL_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U744	WHEN_CONDITION	f69v	C4	f69v.4	A3:G108	okeey	A3:G108	lokales Etikett in C4 kopieren	A3_LEFT_RADIAL_SLOT_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U745	WHEN_CONDITION	f69v	C4	f69v.4	A3:G109	sar	A3:G109	lokales Etikett in C4 kopieren	A3_LEFT_RADIAL_SLOT_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
