event_id	physical_page	locus	surface	component_recipe	primary_layer	primary_teaching_unit_ids	mnemonic_common_unit_ids	complete_working_reading_de
P912-E0898	f81v	f81v.4	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E0899	f81v	f81v.4	chcthy	CH+CTH+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-CTH|R-Y		AUS STATION NEHMEN · BEREIT · DIES
P912-E0900	f81v	f81v.5	okaiin	OK+AIIN	COMMON_FORMULA_CARD	F008		AN STATION SETZEN · STATIONSWERT
P912-E0901	f81v	f81v.5	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E0902	f81v	f81v.5	otain	OT+AIN	PRODUCTIVE_ROOT_COMPOSITION	R-OT|R-AIN		DANACH · TEILMENGE
P912-E0903	f81v	f81v.5	chckhy	CKH+Y	COMMON_FORMULA_CARD	F020		DURCHLASS · DIES
P912-E0904	f81v	f81v.5	okeedy	OK+EE+DY	COMMON_FORMULA_CARD	F004		AN STATION SETZEN · LÄNGER · SCHLIESSEN
P912-E0905	f81v	f81v.5	qoky	OK+Y	COMMON_FORMULA_CARD	F005		AN STATION SETZEN · DIES
P912-E0906	f81v	f81v.5	kar	K+AR	PRODUCTIVE_ROOT_COMPOSITION	R-K|R-AR		IN STATION GEBEN · QUELLSTATION
P912-E0907	f81v	f81v.5	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E0908	f81v	f81v.5	okar	OK+AR	COMMON_FORMULA_CARD	F013		AN STATION SETZEN · QUELLSTATION
P912-E0909	f81v	f81v.6	qokain	OK+AIN	COMMON_FORMULA_CARD	F006		AN STATION SETZEN · TEILMENGE
P912-E0910	f81v	f81v.6	okaiin	OK+AIIN	COMMON_FORMULA_CARD	F008		AN STATION SETZEN · STATIONSWERT
P912-E0911	f81v	f81v.6	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E0912	f81v	f81v.6	chedy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E0913	f81v	f81v.6	cheol	CHEO+L	COMMON_FORMULA_CARD	F019		AUSZUG · LEITEN
P912-E0914	f81v	f81v.6	lky	L+K+Y	PRODUCTIVE_ROOT_COMPOSITION	R-L|R-K|R-Y		LEITEN · IN STATION GEBEN · DIES
P912-E0915	f81v	f81v.6	l	L	PRODUCTIVE_ROOT_COMPOSITION	R-L		LEITEN
P912-E0916	f81v	f81v.6	s	S	PRODUCTIVE_ROOT_COMPOSITION	R-S		AUSWÄHLEN
P912-E0917	f81v	f81v.6	aiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E0918	f81v	f81v.6	okain	OK+AIN	COMMON_FORMULA_CARD	F006		AN STATION SETZEN · TEILMENGE
P912-E0919	f81v	f81v.6	daldy	AL+DY	PRODUCTIVE_ROOT_COMPOSITION	R-AL|R-DY		ZIELSTATION · SCHLIESSEN
P912-E0920	f81v	f81v.7	olor	OL+OR	PRODUCTIVE_ROOT_COMPOSITION	R-OL|R-OR		FORTSETZEN · ARBEITSSATZ
P912-E0921	f81v	f81v.7	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E0922	f81v	f81v.7	sheckhal	SH+E+CKH+AL	MEMORIZED_SPECIALIST_WHOLE_WORD	W025	R-SH|R-E|R-CKH|R-AL	Mittelmaß
P912-E0923	f81v	f81v.7	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E0924	f81v	f81v.7	qokeedal	OK+EE+AL	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-EE|R-AL		AN STATION SETZEN · LÄNGER · ZIELSTATION
P912-E0925	f81v	f81v.7	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E0926	f81v	f81v.7	chckhy	CKH+Y	COMMON_FORMULA_CARD	F020		DURCHLASS · DIES
P912-E0927	f81v	f81v.7	schedy	CHD+DY	PRODUCTIVE_ROOT_COMPOSITION	R-CHD|R-DY		UMSETZEN · SCHLIESSEN
P912-E0928	f81v	f81v.7	qol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E0929	f81v	f81v.8	ykol	Y+K+OL	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-K|R-OL		DIES · IN STATION GEBEN · FORTSETZEN
P912-E0930	f81v	f81v.8	or	OR	PRODUCTIVE_ROOT_COMPOSITION	R-OR		ARBEITSSATZ
P912-E0931	f81v	f81v.8	shedy	SHED+DY	COMMON_FORMULA_CARD	F002		ABSETZEN · SCHLIESSEN
P912-E0932	f81v	f81v.8	sheedy	SH+EE+DY	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-EE|R-DY		HALTEN · LÄNGER · SCHLIESSEN
P912-E0933	f81v	f81v.8	qolkeedy	SOLK+EE+D_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-SOLK|R-EE|R-D_ADDR|R-Y		AUFFANGEN · LÄNGER · TEIL · DIES
P912-E0934	f81v	f81v.8	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E0935	f81v	f81v.8	dkain	D_ADDR+K+AIN	PRODUCTIVE_ROOT_COMPOSITION	R-D_ADDR|R-K|R-AIN		TEIL · IN STATION GEBEN · TEILMENGE
P912-E0936	f81v	f81v.8	cphedy	CPH+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-CPH|R-E|R-DY		UMLEITEN · KURZ · SCHLIESSEN
P912-E0937	f81v	f81v.8	oldy	OL+DY	COMMON_FORMULA_CARD	F018		FORTSETZEN · SCHLIESSEN
P912-E0938	f81v	f81v.9	yar	Y+AR	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-AR		DIES · QUELLSTATION
P912-E0939	f81v	f81v.9	olchey	OL+Y	COMMON_FORMULA_CARD	F036		FORTSETZEN · DIES
P912-E0940	f81v	f81v.9	kaiin	K+AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-K|R-AIIN		IN STATION GEBEN · STATIONSWERT
P912-E0941	f81v	f81v.9	okeey	OK+EE+Y	COMMON_FORMULA_CARD	F007		AN STATION SETZEN · LÄNGER · DIES
P912-E0942	f81v	f81v.9	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E0943	f81v	f81v.9	olor	OL+OR	PRODUCTIVE_ROOT_COMPOSITION	R-OL|R-OR		FORTSETZEN · ARBEITSSATZ
P912-E0944	f81v	f81v.9	checkhy	CH+E+CKH+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-E|R-CKH|R-Y		AUS STATION NEHMEN · KURZ · DURCHLASS · DIES
P912-E0945	f81v	f81v.9	daiidy	DA+IIN+DY	PRODUCTIVE_ROOT_COMPOSITION	R-DA|R-IIN|R-DY		ZWEIT · STUFE · SCHLIESSEN
P912-E0946	f81v	f81v.10	polshy	P+OL+SH+Y	PRODUCTIVE_ROOT_COMPOSITION	R-P|R-OL|R-SH|R-Y		EINSETZEN · FORTSETZEN · HALTEN · DIES
P912-E0947	f81v	f81v.10	ashyteed	A_ADDR+SH+Y+T+EE+D_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-A_ADDR|R-SH|R-Y|R-T|R-EE|R-D_ADDR		ORT · HALTEN · DIES · EINSTELLEN · LÄNGER · TEIL
P912-E0948	f81v	f81v.10	qop	CARRIER_Q+O+P	PRODUCTIVE_ROOT_COMPOSITION	R-CARRIER_Q|R-O|R-P		BEGINNEN · AUSFÜHREN · EINSETZEN
P912-E0949	f81v	f81v.10	okeedy	OK+EE+DY	COMMON_FORMULA_CARD	F004		AN STATION SETZEN · LÄNGER · SCHLIESSEN
P912-E0950	f81v	f81v.10	otedy	OT+E+DY	COMMON_FORMULA_CARD	F021		DANACH · KURZ · SCHLIESSEN
P912-E0951	f81v	f81v.10	okshedy	OK+SH+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-SH|R-E|R-DY		AN STATION SETZEN · HALTEN · KURZ · SCHLIESSEN
P912-E0952	f81v	f81v.10	qoty	OT+Y	COMMON_FORMULA_CARD	F011		DANACH · DIES
P912-E0953	f81v	f81v.10	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-D_ADDR|R-AIR|R-A_ADDR|R-AM_ADDR		TEIL · BECKENLAUF · ORT · INNEN
P912-E0954	f81v	f81v.11	yshey	Y+SH+E+Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-SH|R-E|R-Y		DIES · HALTEN · KURZ · DIES
P912-E0955	f81v	f81v.11	qokeey	OK+EE+Y	COMMON_FORMULA_CARD	F007		AN STATION SETZEN · LÄNGER · DIES
P912-E0956	f81v	f81v.11	okeey	OK+EE+Y	COMMON_FORMULA_CARD	F007		AN STATION SETZEN · LÄNGER · DIES
P912-E0957	f81v	f81v.11	oky	OK+Y	COMMON_FORMULA_CARD	F005		AN STATION SETZEN · DIES
P912-E0958	f81v	f81v.11	ykeey	Y+K+EE+Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-K|R-EE|R-Y		DIES · IN STATION GEBEN · LÄNGER · DIES
P912-E0959	f81v	f81v.11	qoky	OK+Y	COMMON_FORMULA_CARD	F005		AN STATION SETZEN · DIES
P912-E0960	f81v	f81v.11	oky	OK+Y	COMMON_FORMULA_CARD	F005		AN STATION SETZEN · DIES
P912-E0961	f81v	f81v.11	lky	L+K+Y	PRODUCTIVE_ROOT_COMPOSITION	R-L|R-K|R-Y		LEITEN · IN STATION GEBEN · DIES
P912-E0962	f81v	f81v.11	olchy	OL+CH+Y	PRODUCTIVE_ROOT_COMPOSITION	R-OL|R-CH|R-Y		FORTSETZEN · AUS STATION NEHMEN · DIES
P912-E0963	f81v	f81v.11	ky	K+Y	PRODUCTIVE_ROOT_COMPOSITION	R-K|R-Y		IN STATION GEBEN · DIES
P912-E0964	f81v	f81v.11	dsholyd	D_ADDR+SH+OL+Y+D_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-D_ADDR|R-SH|R-OL|R-Y|R-D_ADDR		TEIL · HALTEN · FORTSETZEN · DIES · TEIL
P912-E0965	f81v	f81v.12	qol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E0966	f81v	f81v.12	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E0967	f81v	f81v.12	chdy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E0968	f81v	f81v.12	shedy	SHED+DY	COMMON_FORMULA_CARD	F002		ABSETZEN · SCHLIESSEN
P912-E0969	f81v	f81v.12	qokedy	OK+E+DY	COMMON_FORMULA_CARD	F003		AN STATION SETZEN · KURZ · SCHLIESSEN
P912-E0970	f81v	f81v.12	ytedy	Y+T+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-T|R-E|R-DY		DIES · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0971	f81v	f81v.12	chetedy	CH+E+T+E+D_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-E|R-T|R-E|R-D_ADDR|R-Y		AUS STATION NEHMEN · KURZ · EINSTELLEN · KURZ · TEIL · DIES
P912-E0972	f81v	f81v.12	lkedey	L+K+E+D_ADDR+E+Y	PRODUCTIVE_ROOT_COMPOSITION	R-L|R-K|R-E|R-D_ADDR|R-E|R-Y		LEITEN · IN STATION GEBEN · KURZ · TEIL · KURZ · DIES
P912-E0973	f81v	f81v.12	ytedy	Y+T+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-T|R-E|R-DY		DIES · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0974	f81v	f81v.13	ykeshey	Y+K+E+SH+E+Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-K|R-E|R-SH|R-E|R-Y		DIES · IN STATION GEBEN · KURZ · HALTEN · KURZ · DIES
P912-E0975	f81v	f81v.13	dchsed	D_ADDR+CH+S+E+D_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-D_ADDR|R-CH|R-S|R-E|R-D_ADDR		TEIL · AUS STATION NEHMEN · AUSWÄHLEN · KURZ · TEIL
P912-E0976	f81v	f81v.13	ytedy	Y+T+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-T|R-E|R-DY		DIES · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0977	f81v	f81v.13	ytedy	Y+T+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-T|R-E|R-DY		DIES · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0978	f81v	f81v.13	dar	D_ADDR+AR	COMMON_FORMULA_CARD	F012		TEIL · QUELLSTATION
P912-E0979	f81v	f81v.13	ykeday	Y+K+E+DA+Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-K|R-E|R-DA|R-Y		DIES · IN STATION GEBEN · KURZ · ZWEIT · DIES
P912-E0980	f81v	f81v.13	qoty	OT+Y	COMMON_FORMULA_CARD	F011		DANACH · DIES
P912-E0981	f81v	f81v.13	ykedy	Y+K+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-K|R-E|R-DY		DIES · IN STATION GEBEN · KURZ · SCHLIESSEN
P912-E0982	f81v	f81v.13	okal	OK+AL	COMMON_FORMULA_CARD	F009		AN STATION SETZEN · ZIELSTATION
P912-E0983	f81v	f81v.14	dshedy	SH+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-E|R-DY		HALTEN · KURZ · SCHLIESSEN
P912-E0984	f81v	f81v.14	ykeedy	Y+K+EE+D_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-K|R-EE|R-D_ADDR|R-Y		DIES · IN STATION GEBEN · LÄNGER · TEIL · DIES
P912-E0985	f81v	f81v.14	sheeky	SH+EE+K+Y	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-EE|R-K|R-Y		HALTEN · LÄNGER · IN STATION GEBEN · DIES
P912-E0986	f81v	f81v.14	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E0987	f81v	f81v.14	okedy	OK+E+DY	COMMON_FORMULA_CARD	F003		AN STATION SETZEN · KURZ · SCHLIESSEN
P912-E0988	f81v	f81v.14	qokeed	OK+EE+D_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-EE|R-D_ADDR		AN STATION SETZEN · LÄNGER · TEIL
P912-E0989	f81v	f81v.14	qokedy	OK+E+DY	COMMON_FORMULA_CARD	F003		AN STATION SETZEN · KURZ · SCHLIESSEN
P912-E0990	f81v	f81v.14	lchpchdy	L+CH+P+CHD+Y	PRODUCTIVE_ROOT_COMPOSITION	R-L|R-CH|R-P|R-CHD|R-Y		LEITEN · AUS STATION NEHMEN · EINSETZEN · UMSETZEN · DIES
P912-E0991	f81v	f81v.15	qokal	OK+AL	COMMON_FORMULA_CARD	F009		AN STATION SETZEN · ZIELSTATION
P912-E0992	f81v	f81v.15	chedy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E0993	f81v	f81v.15	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E0994	f81v	f81v.15	sheey	SH+EE+Y	COMMON_FORMULA_CARD	F014		HALTEN · LÄNGER · DIES
P912-E0995	f81v	f81v.15	salshcthdy	S+A_ADDR+LSH+CTH+D_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-A_ADDR|R-LSH|R-CTH|R-D_ADDR|R-Y		AUSWÄHLEN · ORT · SPÜLEN · BEREIT · TEIL · DIES
P912-E0996	f81v	f81v.15	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CARRIER_Q|R-O|R-LOCAL_CHAR_F|R-CHD|R-Y		BEGINNEN · AUSFÜHREN · NEBENWEG · UMSETZEN · DIES
P912-E0997	f81v	f81v.15	r	R	PRODUCTIVE_ROOT_COMPOSITION	R-R		MARKIEREN
P912-E0998	f81v	f81v.15	chedy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E0999	f81v	f81v.15	ltary	L+T+AR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-L|R-T|R-AR|R-Y		LEITEN · EINSTELLEN · QUELLSTATION · DIES
P912-E1000	f81v	f81v.16	lor	L+OR	PRODUCTIVE_ROOT_COMPOSITION	R-L|R-OR		LEITEN · ARBEITSSATZ
P912-E1001	f81v	f81v.16	shedy	SHED+DY	COMMON_FORMULA_CARD	F002		ABSETZEN · SCHLIESSEN
P912-E1002	f81v	f81v.16	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CARRIER_Q|R-O|R-EE|R-D_ADDR|R-Y		BEGINNEN · AUSFÜHREN · LÄNGER · TEIL · DIES
P912-E1003	f81v	f81v.16	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1004	f81v	f81v.16	chy	Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y		DIES
P912-E1005	f81v	f81v.16	rshdy	R+SH+D_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-R|R-SH|R-D_ADDR|R-Y		MARKIEREN · HALTEN · TEIL · DIES
P912-E1006	f81v	f81v.16	lshedy	LSH+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-LSH|R-E|R-DY		SPÜLEN · KURZ · SCHLIESSEN
P912-E1007	f81v	f81v.16	dar	D_ADDR+AR	COMMON_FORMULA_CARD	F012		TEIL · QUELLSTATION
P912-E1008	f81v	f81v.16	chdy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E1009	f81v	f81v.16	pchdy	P+CHD+Y	PRODUCTIVE_ROOT_COMPOSITION	R-P|R-CHD|R-Y		EINSETZEN · UMSETZEN · DIES
P912-E1010	f81v	f81v.17	sshkchdy	SH+K+CHD+DY	MEMORIZED_SPECIALIST_WHOLE_WORD	W032	R-SH|R-K|R-CHD|R-DY	schwenken
P912-E1011	f81v	f81v.17	chedy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E1012	f81v	f81v.17	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1013	f81v	f81v.17	shedy	SHED+DY	COMMON_FORMULA_CARD	F002		ABSETZEN · SCHLIESSEN
P912-E1014	f81v	f81v.17	qolchedy	OL+CHD+DY	PRODUCTIVE_ROOT_COMPOSITION	R-OL|R-CHD|R-DY		FORTSETZEN · UMSETZEN · SCHLIESSEN
P912-E1015	f81v	f81v.17	qokain	OK+AIN	COMMON_FORMULA_CARD	F006		AN STATION SETZEN · TEILMENGE
P912-E1016	f81v	f81v.17	ckhy	CKH+Y	COMMON_FORMULA_CARD	F020		DURCHLASS · DIES
P912-E1017	f81v	f81v.17	dl	L	MEMORIZED_SPECIALIST_WHOLE_WORD	R-AN	R-L	Zusatz
P912-E1018	f81v	f81v.17	ral	R+AL	MEMORIZED_SPECIALIST_WHOLE_WORD	W001	R-R|R-AL	abkühlen
P912-E1019	f81v	f81v.18	qokchdy	OK+CHD+DY	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-CHD|R-DY		AN STATION SETZEN · UMSETZEN · SCHLIESSEN
P912-E1020	f81v	f81v.18	chey	Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y		DIES
P912-E1021	f81v	f81v.18	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1022	f81v	f81v.18	cheky	CHK+E+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CHK|R-E|R-Y		BEHANDELN · KURZ · DIES
P912-E1023	f81v	f81v.18	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1024	f81v	f81v.18	shedy	SHED+DY	COMMON_FORMULA_CARD	F002		ABSETZEN · SCHLIESSEN
P912-E1025	f81v	f81v.18	qokedy	OK+E+DY	COMMON_FORMULA_CARD	F003		AN STATION SETZEN · KURZ · SCHLIESSEN
P912-E1026	f81v	f81v.18	qokedy	OK+E+DY	COMMON_FORMULA_CARD	F003		AN STATION SETZEN · KURZ · SCHLIESSEN
P912-E1027	f81v	f81v.18	chckhy	CKH+Y	COMMON_FORMULA_CARD	F020		DURCHLASS · DIES
P912-E1028	f81v	f81v.18	qoky	OK+Y	COMMON_FORMULA_CARD	F005		AN STATION SETZEN · DIES
P912-E1029	f81v	f81v.19	solkeey	SOLK+EE+Y	PRODUCTIVE_ROOT_COMPOSITION	R-SOLK|R-EE|R-Y		AUFFANGEN · LÄNGER · DIES
P912-E1030	f81v	f81v.19	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1031	f81v	f81v.19	shedy	SHED+DY	COMMON_FORMULA_CARD	F002		ABSETZEN · SCHLIESSEN
P912-E1032	f81v	f81v.19	qokar	OK+AR	COMMON_FORMULA_CARD	F013		AN STATION SETZEN · QUELLSTATION
P912-E1033	f81v	f81v.19	shckhy	SH+CKH+Y	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-CKH|R-Y		HALTEN · DURCHLASS · DIES
P912-E1034	f81v	f81v.19	dedy	D_ADDR+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-D_ADDR|R-E|R-DY		TEIL · KURZ · SCHLIESSEN
P912-E1035	f81v	f81v.19	qokar	OK+AR	COMMON_FORMULA_CARD	F013		AN STATION SETZEN · QUELLSTATION
P912-E1036	f81v	f81v.19	qokal	OK+AL	COMMON_FORMULA_CARD	F009		AN STATION SETZEN · ZIELSTATION
P912-E1037	f81v	f81v.19	dol	D_ADDR+OL	PRODUCTIVE_ROOT_COMPOSITION	R-D_ADDR|R-OL		TEIL · FORTSETZEN
P912-E1038	f81v	f81v.19	chy	Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y		DIES
P912-E1039	f81v	f81v.20	qocthey	CARRIER_Q+O+CTH+E+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CARRIER_Q|R-O|R-CTH|R-E|R-Y		BEGINNEN · AUSFÜHREN · BEREIT · KURZ · DIES
P912-E1040	f81v	f81v.20	chekal	CHK+AL	PRODUCTIVE_ROOT_COMPOSITION	R-CHK|R-AL		BEHANDELN · ZIELSTATION
P912-E1041	f81v	f81v.20	chedy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E1042	f81v	f81v.20	qokedy	OK+E+DY	COMMON_FORMULA_CARD	F003		AN STATION SETZEN · KURZ · SCHLIESSEN
P912-E1043	f81v	f81v.20	lshety	LSH+E+T+Y	PRODUCTIVE_ROOT_COMPOSITION	R-LSH|R-E|R-T|R-Y		SPÜLEN · KURZ · EINSTELLEN · DIES
P912-E1044	f81v	f81v.20	qoldy	OL+DY	COMMON_FORMULA_CARD	F018		FORTSETZEN · SCHLIESSEN
P912-E1045	f81v	f81v.20	ltedy	L+T+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-L|R-T|R-E|R-DY		LEITEN · EINSTELLEN · KURZ · SCHLIESSEN
P912-E1046	f81v	f81v.20	qotain	OT+AIN	PRODUCTIVE_ROOT_COMPOSITION	R-OT|R-AIN		DANACH · TEILMENGE
P912-E1047	f81v	f81v.21	lsho	LSH+O	PRODUCTIVE_ROOT_COMPOSITION	R-LSH|R-O		SPÜLEN · AUSFÜHREN
P912-E1048	f81v	f81v.21	qokey	OK+E+Y	COMMON_FORMULA_CARD	F017		AN STATION SETZEN · KURZ · DIES
P912-E1049	f81v	f81v.21	lshedy	LSH+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-LSH|R-E|R-DY		SPÜLEN · KURZ · SCHLIESSEN
P912-E1050	f81v	f81v.21	lshedy	LSH+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-LSH|R-E|R-DY		SPÜLEN · KURZ · SCHLIESSEN
P912-E1051	f81v	f81v.21	chedy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E1052	f81v	f81v.21	qolky	SOLK+Y	MEMORIZED_SPECIALIST_WHOLE_WORD	W036	R-SOLK|R-Y	Arbeitsstelle
P912-E1053	f81v	f81v.21	lchedal	L+CHD+AL	PRODUCTIVE_ROOT_COMPOSITION	R-L|R-CHD|R-AL		LEITEN · UMSETZEN · ZIELSTATION
P912-E1054	f81v	f81v.21	qol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1055	f81v	f81v.21	otar	OT+AR	COMMON_FORMULA_CARD	F016		DANACH · QUELLSTATION
P912-E1056	f81v	f81v.22	qokal	OK+AL	COMMON_FORMULA_CARD	F009		AN STATION SETZEN · ZIELSTATION
P912-E1057	f81v	f81v.22	qol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1058	f81v	f81v.22	oiin	O+IIN	PRODUCTIVE_ROOT_COMPOSITION	R-O|R-IIN		AUSFÜHREN · STUFE
P912-E1059	f81v	f81v.22	cheey	SH+EE+Y	COMMON_FORMULA_CARD	F014		HALTEN · LÄNGER · DIES
P912-E1060	f81v	f81v.22	dal	AL	PRODUCTIVE_ROOT_COMPOSITION	R-AL		ZIELSTATION
P912-E1061	f81v	f81v.22	lchedy	L+CHD+DY	COMMON_FORMULA_CARD	F015		LEITEN · UMSETZEN · SCHLIESSEN
P912-E1062	f81v	f81v.22	chedy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E1063	f81v	f81v.22	salchtedytar	S+AL+CH+T+E+D_ADDR+Y+T+AR	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-AL|R-CH|R-T|R-E|R-D_ADDR|R-Y|R-T|R-AR		AUSWÄHLEN · ZIELSTATION · AUS STATION NEHMEN · EINSTELLEN · KURZ · TEIL · DIES · EINSTELLEN · QUELLSTATION
P912-E1064	f81v	f81v.23	shol	SH+OL	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-OL		HALTEN · FORTSETZEN
P912-E1065	f81v	f81v.23	qetchy	CARRIER_Q+E+T+CH+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CARRIER_Q|R-E|R-T|R-CH|R-Y		BEGINNEN · KURZ · EINSTELLEN · AUS STATION NEHMEN · DIES
P912-E1066	f81v	f81v.23	ykaiin	Y+K+AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-K|R-AIIN		DIES · IN STATION GEBEN · STATIONSWERT
P912-E1067	f81v	f81v.23	olkain	OL+K+AIN	PRODUCTIVE_ROOT_COMPOSITION	R-OL|R-K|R-AIN		FORTSETZEN · IN STATION GEBEN · TEILMENGE
P912-E1068	f81v	f81v.23	shedy	SHED+DY	COMMON_FORMULA_CARD	F002		ABSETZEN · SCHLIESSEN
P912-E1069	f81v	f81v.23	qoky	OK+Y	COMMON_FORMULA_CARD	F005		AN STATION SETZEN · DIES
P912-E1070	f81v	f81v.23	dchedy	D_ADDR+CHD+Y	PRODUCTIVE_ROOT_COMPOSITION	R-D_ADDR|R-CHD|R-Y		TEIL · UMSETZEN · DIES
P912-E1071	f81v	f81v.23	rol	R+OL	MEMORIZED_SPECIALIST_WHOLE_WORD	W046	R-R|R-OL	warm
